w,vector_semantico
see,"['understand', 'get_wind', 'run_into', 'find_out', 'figure', 'image', 'ensure', 'assure', 'project', 'control', 'go_out', 'reckon', 'determine', 'see_to_it', 'examine', 'witness', 'interpret', 'get_a_line', 'watch', 'experience', 'learn', 'visualise', 'meet', 'take_care', 'get_word', 'realize', 'catch', 'go_steady', 'run_across', 'construe', 'regard', 'see', 'come_across', 'consider', 'discover', 'check', 'envision', 'insure', 'look', 'ascertain', 'hear', 'go_through', 'attend', 'visualize', 'escort', 'picture', 'take_in', 'encounter', 'visit', 'date', 'realise', 'fancy', 'pick_up', 'find', 'view']",no especificó
Martin,"['Dean_Martin', 'Mary_Martin', 'Dino_Paul_Crocetti', 'Martin', 'Steve_Martin', 'St._Martin', 'martin']",no especificó
very,"['really', 'rattling', 'real', 'identical', 'very', 'selfsame']",no especificó
of,[],no especificó
alone,"['solitary', 'exclusively', 'unaccompanied', 'solo', 'lone', 'lonely', 'unequalled', 'unparalleled', 'solely', 'only', 'alone', 'unequaled', 'entirely', 'unique']",no especificó
Paris,"['French_capital', 'capital_of_France', 'City_of_Light', 'Paris', 'genus_Paris']",no especificó
new,"['new', 'novel', 'fresh', 'newfangled', 'newly', 'freshly', 'Modern', 'raw', 'young', 'New', 'unexampled']",no especificó
live,"['live_on', 'resilient', 'alive', 'know', 'hot', 'exist', 'lively', 'unrecorded', 'go', 'be', 'bouncy', 'experience', 'hold_out', 'last', 'survive', 'endure', 'inhabit', 'springy', 'live', 'hold_up', 'dwell', 'populate', 'subsist']",no especificó
hand,"['manus', 'hand', 'hired_man', 'handwriting', 'script', 'deal', 'turn_over', 'mitt', 'give', 'hired_hand', 'helping_hand', 'pass', 'pass_on', 'paw', 'reach', 'bridge_player']",no especificó
paid,"['pay_up', 'compensate', 'pay_off', 'paid', 'give', 'make_up', 'nonrecreational', 'gainful', 'devote', 'paying', 'bear', 'yield', 'pay', 'ante_up']",no especificó
men,"['military_man', 'humanity', 'valet', 'human', 'piece', 'manpower', 'human_beings', 'gentleman', 'serviceman', 'valet_de_chambre', 'military_personnel', 'adult_male', 'mankind', 'hands', 'human_race', 'workforce', 'work_force', 'Isle_of_Man', 'humankind', 'world', 'homo', 'men', 'man', 'human_being', 'humans', 'Man', ""gentleman's_gentleman""]",no especificó
good,"['skilful', 'goodness', 'near', 'estimable', 'serious', 'secure', 'undecomposed', 'full', 'honorable', 'in_force', 'thoroughly', 'unspoiled', 'dependable', 'effective', 'beneficial', 'safe', 'soundly', 'commodity', 'honest', 'sound', 'unspoilt', 'dear', 'just', 'trade_good', 'right', 'salutary', 'respectable', 'proficient', 'in_effect', 'good', 'practiced', 'upright', 'skillful', 'well', 'ripe', 'expert', 'adept']",no especificó
de,"['First_State', 'Delaware', 'Diamond_State', 'DE']",no especificó
lots,"['wad', 'mint', 'stacks', 'deal', 'deal_out', 'band', 'mickle', 'dish_out', 'mountain', 'piles', 'scads', 'lashings', 'lot', 'muckle', 'tidy_sum', 'a_lot', 'oodles', 'circumstances', 'wads', 'dozens', 'distribute', 'allot', 'much', 'draw', 'slews', 'heaps', 'administer', 'mete_out', 'plenty', 'dispense', 'heap', 'a_great_deal', 'circle', 'stack', 'fate', 'pile', 'pot', 'slew', 'good_deal', 'gobs', 'hatful', 'passel', 'raft', 'caboodle', 'quite_a_little', 'sight', 'spate', 'loads', 'destiny', 'set', 'bunch', 'dole_out', 'flock', 'batch', 'portion', 'peck', 'tons', 'very_much', 'great_deal', 'parcel_out', 'mess', 'fortune', 'luck', 'rafts', 'scores', 'shell_out', 'lots', 'Lot', 'a_good_deal', 'mass']",no especificó
want,"['require', 'desire', 'deficiency', 'privation', 'lack', 'wishing', 'want', 'deprivation', 'wish', 'neediness', 'need']",no especificó
adding,"['contribute', 'append', 'total', 'lend', 'supply', 'tally', 'add', 'bring', 'tot', 'sum', 'add_up', 'sum_up', 'tote_up', 'impart', 'add_together', 'tot_up', 'summate', 'bestow']",no especificó
returned,"['fall', 'retrovert', 'render', 'retort', 'generate', 'take_back', 'riposte', 'repay', 'bring_back', 'regress', 'come_back', 'give_back', 'deliver', 'revert', 'refund', 'reelect', 'devolve', 'return', 'give', 'hark_back', 'rejoin', 'recall', 'pass', 'turn_back', 'yield']",no especificó
events,"['upshot', 'issue', 'effect', 'consequence', 'result', 'outcome', 'case', 'event']",no especificó
like,"['care', 'same', 'the_likes_of', 'like', 'alike', 'wish', 'the_like', 'ilk', 'comparable', 'corresponding', 'similar']",no especificó
A,"['vitamin_A', 'angstrom_unit', 'adenine', 'amp', 'ampere', 'type_A', 'group_A', 'A', 'a', 'axerophthol', 'angstrom', 'antiophthalmic_factor', 'deoxyadenosine_monophosphate']",no especificó
sorted,"['class', 'screen', 'sort', 'assort', 'sieve', 'sort_out', 'classify', 'sorted', 'separate', 'grouped', 'screen_out']",no especificó
happier,"['well-chosen', 'happy', 'felicitous', 'glad']",no especificó
urgency,"['urging', 'urgency', 'importunity']",no especificó
I'd,[],no especificó
April,"['April', 'Apr']",no especificó
her,[],no especificó
table,"['tabulate', 'tabularize', 'remit', 'postpone', 'prorogue', 'put_off', 'tabular_array', 'table', 'put_over', 'set_back', 'board', 'tabularise', 'mesa', 'hold_over', 'defer', 'shelve']",no especificó
understood,"['understand', 'realize', 'read', 'empathize', 'empathise', 'understood', 'translate', 'interpret', 'realise', 'sympathise', 'see', 'silent', 'tacit', 'sympathize', 'infer']",no especificó
much,"['much', 'very_much', 'often', 'a_lot', 'a_great_deal', 'practically', 'lots', 'a_good_deal']",no especificó
magnum,['magnum'],no especificó
white,"['Andrew_D._White', 'blank', 'Edward_Douglas_White_Jr.', 'livid', 'ovalbumin', 'T._H._White', 'whiten', 'ashen', 'White_person', 'clean', 'Patrick_Victor_Martindale_White', 'gabardine', 'White', 'white', 'egg_white', 'albumen', 'snowy', 'E._B._White', 'Elwyn_Brooks_White', 'blanched', 'Edward_D._White', 'bloodless', 'Theodore_Harold_White', 'Edward_White', 'tweed', 'lily-white', 'Stanford_White', 'Andrew_Dickson_White', 'whiteness', 'Patrick_White', 'whitened', 'flannel', 'Caucasian', 'white-hot', 'White_River']",no especificó
the,[],no especificó
deeply,"['deeply', 'deep', 'profoundly']",no especificó
cabaret,"['cabaret', 'floorshow', 'floor_show', 'club', 'nightclub', 'nightspot', 'night_club']",no especificó
winter,"['winter', 'overwinter', 'wintertime']",no especificó
getting,"['contract', 'sire', 'flummox', 'pay_off', 'fix', 'acquiring', 'bring', 'arrive', 'generate', 'drive', 'become', 'produce', 'scram', 'bugger_off', 'beat', 'engender', 'father', 'gravel', 'develop', 'acquire', 'amaze', 'bring_forth', 'perplex', 'make', ""get_under_one's_skin"", 'draw', 'begin', 'bewilder', 'go', 'pose', 'commence', 'sustain', 'grow', 'beget', 'vex', 'stimulate', 'experience', 'stick', 'take', 'puzzle', 'get_down', 'catch', 'mystify', 'getting', 'arrest', 'have', 'start_out', 'aim', 'fuck_off', 'come', 'set_out', 'induce', 'incur', 'cause', 'buzz_off', 'set_about', 'pay_back', 'stupefy', 'get', 'receive', 'fetch', 'convey', 'capture', 'baffle', 'mother', 'nonplus', 'find', 'start', 'suffer', 'dumbfound', 'obtain', 'let']",no especificó
fast,"['dissolute', 'degenerate', 'fast', 'dissipated', 'debauched', 'libertine', 'riotous', 'flying', 'immobile', 'truehearted', 'tight', 'profligate', 'degraded', 'fasting', 'firm', 'quick', 'loyal']",no especificó
ought,[],no especificó
deep,"['thick', 'cryptical', 'mysterious', 'deeply', 'trench', 'bass', 'oceanic_abyss', 'cryptic', 'recondite', 'mystifying', 'deep', 'inscrutable', 'abstruse', 'late', 'rich']",no especificó
The,[],no especificó
Then,"['and_so', 'then', 'so', 'and_then']",no especificó
food,"['food_for_thought', 'intellectual_nourishment', 'nutrient', 'food', 'solid_food']",no especificó
more,"['more', 'Thomas_More', 'Sir_Thomas_More', 'more_than', 'More', 'to_a_greater_extent']",no especificó
right,"['rightfulness', 'correct', 'powerful', 'right_hand', 'decently', 'right_wing', 'mightily', 'in_good_order', 'correctly', 'justly', 'mighty', 'proper', 'right-hand', 'redress', 'ripe', 'right_field', 'rightfield', 'right', 'rectify', 'decent', 'the_right_way', 'good', 'veracious', 'aright', 'flop', 'properly', 'compensate', 'right_on']",no especificó
read,"['understand', 'record', 'read', 'take', 'register', 'scan', 'translate', 'interpret', 'show', 'study', 'say', 'learn']",no especificó
face,"['grimace', 'confront', 'typeface', 'present', 'font', 'expression', 'cheek', 'fount', 'face_up', 'side', 'boldness', 'aspect', 'facial_expression', 'case', 'look', 'face', 'brass', 'front', 'nerve', 'human_face']",no especificó
what,[],no especificó
Capricorn,"['Capricorn', 'Goat', 'Capricorn_the_Goat', 'Capricornus']",no especificó
Rhine-Main,[],no especificó
around,"['about', 'close_to', 'more_or_less', 'or_so', 'just_about', 'roughly', 'around', 'round', 'some', 'approximately']",no especificó
he,"['He', 'helium', 'atomic_number_2', 'he']",no especificó
drank,"['tope', 'imbibe', 'pledge', 'salute', 'toast', 'drink', 'booze', 'wassail', 'fuddle', 'drink_in']",no especificó
can,"['tin', 'privy', 'canful', 'backside', 'rear', 'stern', 'bottom', 'potty', 'posterior', 'toilet', 'john', 'buttocks', 'hindquarters', 'fanny', 'stool', 'tin_can', 'bathroom', 'fire', 'force_out', 'rear_end', 'tooshie', 'crapper', 'nates', 'derriere', 'terminate', 'tail_end', 'give_the_axe', 'dismiss', 'bum', 'can_buoy', 'hind_end', 'put_up', 'pot', 'butt', 'prat', 'tail', 'rump', 'commode', 'give_notice', 'lav', 'throne', 'give_the_sack', 'behind', 'fundament', 'seat', 'arse', 'lavatory', 'keister', 'buns', 'tush', 'ass', 'can', 'send_away', 'sack', 'displace']",no especificó
This,[],no especificó
bill,"['visor', 'notice', 'circular', 'peak', 'Federal_Reserve_note', 'poster', 'invoice', 'account', 'broadside', 'billhook', 'flyer', 'government_note', 'greenback', 'card', 'pecker', 'flier', 'throwaway', 'neb', ""banker's_bill"", 'charge', 'nib', 'vizor', 'banknote', 'measure', 'note', 'placard', 'bank_note', 'beak', 'bank_bill', 'broadsheet', 'eyeshade', 'bill', 'handbill', 'posting']",no especificó
wonderful,"['rattling', 'howling', 'fantastic', 'marvelous', 'terrific', 'wondrous', 'wonderful', 'tremendous', 'grand', 'marvellous']",no especificó
anyway,"['in_any_case', 'anyhow', 'anyways', 'in_any_event', 'anyway', 'at_any_rate']",no especificó
went,"['give_out', 'extend', 'live_on', 'operate', 'break_down', 'choke', 'become', 'croak', 'depart', 'work', 'run_short', 'pass_away', 'get_going', 'buy_the_farm', 'blend', 'move', 'give-up_the_ghost', 'go', 'proceed', 'conk_out', 'expire', 'function', 'break', 'run_low', 'travel', 'run', 'rifle', 'hold_out', 'last', 'survive', 'endure', 'lead', 'locomote', 'go_away', 'exit', 'drop_dead', 'belong', 'fit', 'plump', 'sound', 'pass', 'snuff_it', 'get', 'give_way', 'conk', 'live', 'hold_up', 'pop_off', 'fail', 'decease', ""cash_in_one's_chips"", 'go_bad', 'die', 'start', 'perish', 'blend_in', 'kick_the_bucket']",no especificó
",",[],no especificó
),[],no especificó
I'm,[],no especificó
No,"['No', 'no_more', 'atomic_number_102', 'no', 'nobelium']",no especificó
And,[],no especificó
It's,[],no especificó
rushed,"['look_sharp', 'rush', 'step_on_it', 'hurry', 'festinate', 'rushed', 'cannonball_along', 'speed', 'hasten', 'pelt_along', 'bucket_along', 'belt_along', 'induce', 'hotfoot', 'race', 'rush_along', 'stimulate', 'hie']",no especificó
handsome,"['well-favored', 'well-favoured', 'giving', 'bountiful', 'big', 'liberal', 'better-looking', 'handsome', 'bounteous', 'bighearted', 'openhanded', 'good-looking', 'fine-looking', 'freehanded']",no especificó
Allons,[],no especificó
it,"['information_technology', 'IT']",no especificó
taste,"['perceptiveness', 'savour', 'try', 'gustation', 'sample', 'taste', 'smack', 'penchant', 'mouthful', 'discernment', 'try_out', 'gustatory_modality', 'taste_perception', 'preference', 'predilection', 'gustatory_perception', 'gustatory_sensation', 'taste_sensation', 'tasting', 'sense_of_taste', 'savor', 'appreciation']",no especificó
among,[],no especificó
Cancer,"['genus_Cancer', 'Cancer_the_Crab', 'Crab', 'cancer', 'malignant_neoplastic_disease', 'Cancer']",no especificó
make,"['make_water', 'get_to', 'gain', 'pretend', 'attain', 'fix', 'name', 'produce', 'nominate', 'crap', 'micturate', 'relieve_oneself', 'create', 'work', 'stool', 'make', 'shit', 'draw', 'make_up', 'wee', 'bring_in', 'cook', 'throw', 'defecate', 'ready', 'stimulate', 'constitute', 'take', 'score', 'shuffling', 'urinate', 'realize', 'clear', 'have', 'build', 'give', 'wee-wee', 'prepare', 'spend_a_penny', 'progress_to', 'form', 'pee-pee', 'induce', 'earn', 'cause', 'hold', 'take_a_crap', 'pee', 'shuffle', 'construct', 'get', 'reach', 'take_a_leak', 'do', 'hit', 'establish', 'make_believe', 'take_a_shit', 'take_in', 'puddle', 'piddle', 'piss', 'realise', 'seduce', 'pass_water', 'arrive_at', 'ca-ca', 'brand', 'pull_in', 'lay_down']",no especificó
dozed,"['snooze', 'drowse', 'doze']",no especificó
sat,"['sit_around', 'ride', 'seat', 'sit', 'Sabbatum', 'model', 'sit_down', 'posture', 'pose', 'Sat', 'baby-sit', 'Saturday']",no especificó
eyes,"['middle', 'optic', 'oculus', 'eyes', 'center', 'eyeball', 'centre', 'heart', 'eye']",no especificó
known,"['do_it', 'get_it_on', 'cognize', 'know', 'acknowledge', 'bonk', 'be_intimate', 'sleep_with', 'fuck', 'hump', 'have_sex', 'experience', 'known', 'screw', 'recognize', 'bang', 'roll_in_the_hay', 'lie_with', 'have_a_go_at_it', 'make_out', 'jazz', 'make_love', 'sleep_together', 'cognise', 'get_laid', 'live', 'have_it_off', 'have_intercourse', 'eff', 'bed', 'recognise', 'love', 'have_it_away']",no especificó
sent,"['send', 'direct', 'mail', 'transmit', 'transport', 'station', 'get_off', 'sent', 'broadcast', 'charge', 'air', 'institutionalize', 'beam', 'post', 'send_off', 'send_out', 'institutionalise', 'place', 'ship', 'commit']",no especificó
Suzanne,[],no especificó
dim,"['dense', 'blind', 'dip', 'shadowy', 'faint', 'dull', 'dumb', 'obtuse', 'subdued', 'vague', 'blur', 'wispy', 'dimmed', 'bleak', 'slow', 'black', 'slur', 'dim']",no especificó
later,"['afterward', 'previous', 'afterwards', 'late', 'tardy', 'former', 'posterior', 'recent', 'after', 'subsequently', 'by_and_by', 'belated', 'later_on', 'later', 'ulterior']",no especificó
knew,"['do_it', 'get_it_on', 'cognize', 'know', 'acknowledge', 'bonk', 'be_intimate', 'sleep_with', 'fuck', 'hump', 'have_sex', 'experience', 'screw', 'recognize', 'bang', 'roll_in_the_hay', 'lie_with', 'have_a_go_at_it', 'make_out', 'jazz', 'make_love', 'sleep_together', 'cognise', 'get_laid', 'live', 'have_it_off', 'have_intercourse', 'eff', 'bed', 'recognise', 'love', 'have_it_away']",no especificó
Wild,"['barbarian', 'groundless', 'hazardous', 'uncivilised', 'unwarranted', 'raving_mad', 'dotty', 'furious', 'wilderness', 'unfounded', 'violent', 'wild', 'baseless', 'barbaric', 'rampantly', 'angry', 'natural_state', 'idle', 'crazy', 'waste', 'gaga', 'savage', 'uncivilized', 'risky', 'tempestuous', 'fantastic', 'state_of_nature', 'raging', 'godforsaken', 'untamed']",no especificó
swim,"['drown', 'swimming', 'float', 'swim']",no especificó
with,[],no especificó
have,"['rich_person', 'give_birth', 'bear', 'accept', 'feature', 'make', 'deliver', 'wealthy_person', 'sustain', 'birth', 'throw', 'stimulate', 'experience', 'take', 'own', 'have', 'have_got', 'give', 'ingest', 'possess', 'induce', 'hold', 'cause', 'consume', 'get', 'receive', 'take_in', 'suffer', 'let']",no especificó
course,"['run', 'course_of_study', 'course', 'flow', 'class', 'track', 'course_of_instruction', 'path', 'line', 'course_of_action', 'form', 'row', 'of_course', 'trend', 'naturally', 'grade', 'feed']",no especificó
steely,['steely'],no especificó
estimate,"['judge', 'reckon', 'guess', 'approximation', 'estimate', 'count_on', 'gauge', 'appraisal', 'approximate', 'calculate', 'forecast', 'figure', 'idea', 'estimation']",no especificó
a,"['vitamin_A', 'angstrom_unit', 'adenine', 'amp', 'ampere', 'type_A', 'group_A', 'A', 'a', 'axerophthol', 'angstrom', 'antiophthalmic_factor', 'deoxyadenosine_monophosphate']",no especificó
then,"['and_so', 'then', 'so', 'and_then']",no especificó
pulled,"['force', 'draw_out', 'overstretch', 'perpetrate', 'rend', 'rive', 'pull', 'draw', 'deplume', 'tear', 'pull_up', 'deplumate', 'get_out', 'attract', 'rip', 'displume', 'take_out', 'draw_in', 'extract', 'pluck', 'pull_out', 'root_for', 'pull_in', 'commit']",no especificó
speaking,"['speech_production', 'speechmaking', 'verbalise', 'speaking', 'mouth', 'verbalize', 'speak', 'address', 'utter', 'public_speaking', 'oral_presentation', 'talk']",no especificó
so,"['thus', 'so', 'and_then', 'thence', 'therefore', 'soh', 'indeed', 'and_so', 'then', 'thusly', 'hence', 'sol']",no especificó
best,"['skilful', 'topper', 'near', 'estimable', 'comfortably', 'serious', 'outflank', 'secure', 'undecomposed', 'honorable', 'full', 'in_force', 'advantageously', 'intimately', 'unspoiled', 'dependable', 'effective', 'beneficial', 'Best', 'scoop', 'safe', 'easily', 'trump', 'honest', 'sound', 'unspoilt', 'dear', 'just', 'right', 'salutary', 'Charles_Herbert_Best', 'respectable', 'C._H._Best', 'proficient', 'outdo', 'in_effect', 'considerably', 'best', 'good', 'practiced', 'upright', 'skillful', 'well', 'ripe', 'substantially', 'better', 'expert', 'adept']",no especificó
showed,"['depict', 'designate', 'evince', 'exhibit', 'render', 'indicate', 'testify', 'present', 'register', 'usher', 'record', 'point', 'demo', 'express', 'shew', 'show_up', 'prove', 'establish', 'read', 'picture', 'bear_witness', 'show', 'demonstrate', 'evidence']",no especificó
exclaimed,"['call_out', 'promulgate', 'cry', 'exclaim', 'cry_out', 'shout', 'outcry', 'proclaim']",no especificó
les,"['lupus_erythematosus', 'LE']",no especificó
folded,"['pen_up', 'close', 'turn_up', 'close_up', 'fold', 'fold_up', 'close_down', 'shut_down']",no especificó
idea,"['thought', 'approximation', 'musical_theme', 'mind', 'estimate', 'theme', 'melodic_theme', 'idea', 'estimation']",no especificó
late,"['previous', 'recently', 'latterly', 'late', 'tardy', 'former', 'deep', 'recent', 'lately', 'belatedly', 'of_late', 'belated', 'tardily', 'later']",no especificó
tourist,"['tourer', 'holidaymaker', 'tourist']",no especificó
Tuesday,"['Tues', 'Tuesday']",no especificó
picked,"['pick', 'pluck', 'clean', 'peck', 'break_up', 'foot', 'find_fault', 'plunk', 'nibble', 'blame', 'piece', 'cull', 'beak']",no especificó
little,"['picayune', 'minuscule', 'petty', 'trivial', 'fiddling', 'piddling', 'small', 'piffling', 'short', 'little', 'niggling', 'lilliputian', 'footling', 'slight']",no especificó
nine,"['IX', '9', 'ennead', 'ball_club', 'baseball_club', 'Nina_from_Carolina', 'club', 'nine-spot', 'nine', 'niner', 'ix']",no especificó
didn't,[],no especificó
bathroom,"['privy', 'lavatory', 'lav', 'toilet', 'john', 'can', 'bath', 'bathroom']",no especificó
directly,"['straightaway', 'flat', 'immediately', 'direct', 'straight_off', 'like_a_shot', 'instantly', 'straight', 'right_away', 'at_once', 'directly', 'forthwith', 'now']",no especificó
me,"['Pine_Tree_State', 'Maine', 'ME']",no especificó
even,"['yet', 'evening', 'even', 'eventide', 'even_out', 'tied', 'fifty-fifty', 'eve', 'flush', 'regular', 'level', 'still']",no especificó
carrying,"['extend', 'carry', 'transmit', 'transport', 'bear', 'contain', 'sway', 'have_a_bun_in_the_oven', 'conduct', 'expect', 'acquit', 'dribble', 'deport', 'impart', 'take', 'behave', 'stockpile', 'pack', 'run', 'express', 'comport', 'persuade', 'hold', 'convey', 'gestate', 'post', 'stock', 'channel']",no especificó
be,"['embody', 'live', 'atomic_number_4', 'beryllium', 'represent', 'make_up', 'comprise', 'be', 'personify', 'cost', 'glucinium', 'equal', 'exist', 'Be', 'follow', 'constitute']",no especificó
head,"['headspring', 'straits', 'chief', 'heading', 'direct', 'top_dog', 'guide', 'header', 'caput', 'psyche', 'forefront', 'fountainhead', 'steer', 'manoeuver', 'oral_sex', 'head', 'maneuver', 'foreland', 'point', 'head_up', 'channelise', 'school_principal', 'channelize', 'lead', 'headway', 'nous', 'head_word', 'pass', 'manoeuvre', 'question', 'principal', 'mind', 'brain', 'head_teacher', 'read/write_head', 'drumhead', 'capitulum', 'promontory', 'headland']",no especificó
;,[],no especificó
taking,"['require', 'contract', 'withdraw', 'deal', 'ask', 'charter', 'winning', 'bring', 'adopt', 'direct', 'shoot', 'carry', 'drive', 'choose', 'contain', 'guide', 'accept', 'need', 'select', 'take_aim', 'use_up', 'acquire', 'pick_out', 'fill', 'make', 'rent', 'hire', 'subscribe_to', 'demand', 'claim', 'conduct', 'postulate', 'remove', 'assume', 'take_away', 'study', 'take_up', 'engage', 'fetching', 'taking', 'take_on', 'take', 'learn', 'pack', 'exact', 'lease', 'have', 'strike', 'call_for', 'lead', 'submit', 'ingest', 'aim', 'occupy', 'hold', 'consider', 'consume', 'get', 'subscribe', 'film', 'necessitate', 'convey', 'read', 'look_at', 'admit', 'take_in', 'pickings', 'involve', 'train', 'get_hold_of']",no especificó
along,"['on', 'along']",no especificó
!,[],no especificó
walking,"['walking', 'take_the_air', 'walk', 'walk-to']",no especificó
pink,"['pinko', 'tap', 'garden_pink', 'pink', 'pinkish', 'rap', 'knock', 'ping']",no especificó
girl,"['little_girl', 'girl', 'missy', 'young_lady', 'young_woman', 'girlfriend', 'daughter', 'lady_friend', 'fille', 'miss', 'female_child']",no especificó
snow,"['C._P._Snow', 'blow', ""pull_the_wool_over_someone's_eyes"", 'Charles_Percy_Snow', 'snowfall', 'play_false', 'nose_candy', 'C', 'bamboozle', 'snow', 'coke', 'Baron_Snow_of_Leicester', 'lead_by_the_nose', 'Snow', 'hoodwink']",no especificó
after,"['afterward', 'afterwards', 'after', 'subsequently', 'later_on', 'later']",no especificó
hazy,"['muzzy', 'blurry', 'bleary', 'misty', 'foggy', 'hazy', 'brumous', 'fuzzy', 'blurred']",no especificó
toothbrush,"['soup-strainer', 'toothbrush']",no especificó
I,"['i', 'ane', 'iodin', 'ace', 'iodine', 'single', 'unity', 'atomic_number_53', 'I', 'one', '1']",no especificó
Montmartre,['Montmartre'],no especificó
cynicism,['cynicism'],no especificó
hunger,"['crave', 'starve', 'famish', 'thirst', 'lust', 'hunger', 'hungriness', 'thirstiness']",no especificó
itself,[],no especificó
eggs,"['eggs', 'ballock', 'testis', 'bollock', 'nut', 'egg', 'testicle', 'ball', 'orchis']",no especificó
few,['few'],no especificó
melancholy,"['melancholy', 'somber', 'melancholic', 'black_bile', 'sombre']",no especificó
pocketful,['pocketful'],no especificó
imagine,"['conceive_of', 'reckon', 'think', 'guess', 'envisage', 'imagine', 'suppose', 'opine', 'ideate']",no especificó
Without,[],no especificó
Madame,['madame'],no especificó
melted,"['run', 'dethaw', 'fade', 'liquid', 'thaw', 'unthaw', 'disappear', 'melt', 'melted', 'dissolve', 'unfreeze', 'mellow', 'mellow_out', 'evaporate', 'melt_down', 'meld', 'liquified']",no especificó
vital,"['full_of_life', 'critical', 'vital', 'life-sustaining', 'lively']",no especificó
suck,"['nurse', 'go_down_on', 'absorb', 'sucking', 'give_suck', 'blow', 'draw', 'lactate', 'suction', 'imbibe', 'sop_up', 'suckle', 'take_up', 'fellate', 'breastfeed', 'soak_up', 'suck_up', 'wet-nurse', 'take_in', 'suck_in', 'suck']",no especificó
glamorous,"['glamorous', 'glamourous']",no especificó
mouthpiece,"['mouth', 'mouthpiece', 'gumshield', 'embouchure']",no especificó
called,"['ring', 'call_off', 'scream', 'forebode', 'name', 'telephone', 'shout', 'shout_out', 'predict', 'hollo', 'call', 'address', 'foretell', 'anticipate', 'call_up', 'call_in', 'send_for', 'bid', 'holler', 'squall', 'phone', 'visit', 'promise', 'cry', 'yell', 'prognosticate']",no especificó
thirty,"['30', 'XXX', 'thirty', 'xxx']",no especificó
same,"['Sami', 'same', 'Same', 'like', 'Saame', 'Lapp', 'Saami', 'Lapplander']",no especificó
windows,"['window', 'Windows', 'windowpane']",no especificó
d'Eiffel,[],no especificó
grunted,['grunt'],no especificó
.,[],no especificó
wet,"['soused', 'cockeyed', 'tight', 'blotto', 'squiffy', 'plastered', 'fuddled', 'wet', 'besotted', 'soaked', 'slopped', 'lactating', 'crocked', 'smashed', 'blind_drunk', 'sozzled', 'sloshed', 'stiff', 'pixilated', 'pie-eyed', 'moisture', 'pissed', 'loaded']",no especificó
any,"['whatsoever', 'whatever', 'any']",no especificó
in,"['Hoosier_State', 'inwards', 'Indiana', 'IN', 'In', 'atomic_number_49', 'inward', 'inch', 'indium', 'in']",no especificó
230,[],no especificó
wasn't,[],no especificó
surprised,"['surprise', 'surprised', 'storm']",no especificó
on,"['on', 'along']",no especificó
cups,"['cupful', 'cup', 'loving_cup', 'transfuse']",no especificó
unhappy,"['dysphoric', 'infelicitous', 'unhappy', 'distressed']",no especificó
Not,"['not', 'non']",no especificó
Bugatti,[],no especificó
she,[],no especificó
side,"['side', 'incline', 'English', 'face', 'slope', 'position', 'side_of_meat']",no especificó
part,"['office', 'take_off', 'role', 'partly', 'partially', 'depart', 'piece', 'contribution', 'share', 'section', 'persona', 'divide', 'set_off', 'component_part', 'split_up', 'constituent', 'function', 'voice', 'break', 'disunite', 'division', 'split', 'percentage', 'parting', 'set_forth', 'start_out', 'part', 'theatrical_role', 'set_out', 'separate', 'portion', 'component', 'break_up', 'start', 'character', 'region']",no especificó
soberly,"['soberly', 'gravely', 'staidly']",no especificó
Farina,['farina'],no especificó
stuck,"['flummox', 'cleave', 'sting', 'stand_by', 'bond', 'beat', 'cling', 'gravel', 'amaze', 'perplex', 'bewilder', 'hold_fast', 'pose', 'vex', 'stick', 'puzzle', 'stay', 'cohere', 'stick_by', 'mystify', 'adhere', 'deposit', 'stuck', 'lodge', 'stupefy', 'get', 'baffle', 'stick_to', 'bind', 'wedge', 'nonplus', 'stay_put', 'dumbfound', 'stick_around']",no especificó
comfortable,"['easy', 'well-to-do', 'comfortable', 'well-heeled', 'prosperous', 'well-off', 'comfy', 'well-fixed', 'well-situated']",no especificó
jour,[],no especificó
There,"['thither', 'there', 'on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect']",no especificó
orbit,"['sphere', 'scope', 'celestial_orbit', 'domain', 'ambit', 'range', 'orbit', 'compass', 'electron_orbit', 'area', 'field', 'orb', 'eye_socket', 'arena', 'revolve', 'reach', 'cranial_orbit', 'orbital_cavity']",no especificó
rested,"['breathe', 'rest', 'remain', 'repose', 'pillow', 'reside', 'rested', 'roost', 'lie', 'perch', ""catch_one's_breath"", 'take_a_breather', 'stay']",no especificó
hair,"['haircloth', 'tomentum', 'hairsbreadth', 'fuzz', 'hair', 'whisker', ""hair's-breadth"", 'pilus']",no especificó
woman,"['char', 'cleaning_woman', 'fair_sex', 'charwoman', 'adult_female', 'cleaning_lady', 'womanhood', 'woman']",no especificó
straight,"['straightaway', 'unbowed', 'straightforward', 'neat', 'flat', 'true', 'direct', 'unbent', 'square', 'directly', 'heterosexual', 'straight_person', 'full-strength', 'straight', 'heterosexual_person', 'uncoiled', 'consecutive']",no especificó
now,"['straightaway', 'immediately', 'at_present', 'today', 'nowadays', 'straight_off', 'like_a_shot', 'instantly', 'right_away', 'at_once', 'directly', 'forthwith', 'now']",no especificó
came,"['occur', 'fall', 'arrive', 'follow', 'total', 'get_along', 'come_in', 'hail', 'number', 'amount', 'fare', 'add_up', 'come', 'derive', 'issue_forth', 'make_out', 'get', 'do', 'descend', 'come_up']",no especificó
