w,vector_semantico
said,"['state', 'pronounce', 'enounce', 'read', 'aforesaid', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'said', 'aforementioned', 'enjoin', 'order']",Trail of the Tattered Star
Try,"['prove', 'try_out', 'strain', 'hear', 'adjudicate', 'stress', 'effort', 'taste', 'essay', 'judge', 'sample', 'try', 'assay', 'test', 'endeavor', 'attempt', 'seek', 'try_on', 'examine', 'endeavour', 'render']",Trail of the Tattered Star
Then,"['and_so', 'then', 'so', 'and_then']",Trail of the Tattered Star
Shouldering,['shoulder'],Trail of the Tattered Star
new,"['fresh', 'newfangled', 'new', 'unexampled', 'raw', 'freshly', 'novel', 'Modern', 'New', 'newly', 'young']",Trail of the Tattered Star
tested,"['tried', 'examine', 'prove', 'time-tested', 'quiz', 'try_out', 'tried_and_true', 'try', 'well-tried', 'tested', 'screen', 'test', 'essay']",Trail of the Tattered Star
Enfield,[],Trail of the Tattered Star
handed,"['pass_on', 'turn_over', 'hand', 'pass', 'give', 'handed', 'reach']",Trail of the Tattered Star
getting,"['arrest', 'experience', 'pose', 'come', 'mystify', 'sustain', 'puzzle', 'induce', 'fuck_off', 'stupefy', 'fix', 'take', 'amaze', 'get_down', 'start_out', 'beget', 'generate', 'develop', 'suffer', 'bugger_off', 'make', 'contract', 'set_about', 'pay_off', 'cause', 'get', 'receive', 'bring', 'incur', 'gravel', 'commence', 'beat', 'draw', 'sire', 'become', 'capture', 'baffle', 'getting', 'arrive', 'start', 'scram', 'acquire', 'drive', ""get_under_one's_skin"", 'nonplus', 'bewilder', 'perplex', 'pay_back', 'set_out', 'have', 'begin', 'buzz_off', 'mother', 'obtain', 'find', 'stick', 'flummox', 'bring_forth', 'stimulate', 'fetch', 'catch', 'let', 'produce', 'go', 'vex', 'engender', 'grow', 'father', 'acquiring', 'dumbfound', 'aim', 'convey']",Trail of the Tattered Star
frame,"['compose', 'frame_in', 'couch', 'flesh', 'inning', 'ensnare', 'draw_up', 'anatomy', 'material_body', 'underframe', 'shape', 'frame', 'skeleton', 'entrap', 'human_body', 'bod', 'build', 'cast', 'skeletal_system', 'redact', 'border', 'figure', 'set_up', 'soma', 'physical_body', 'physique', 'frame_of_reference', 'form', 'systema_skeletale', 'framing', 'chassis', 'frame_up', 'put', 'skeletal_frame']",Trail of the Tattered Star
first,"['kickoff', 'number_1', 'first_gear', 'offset', 'starting_time', 'number_one', 'first_base', 'maiden', '1st', 'beginning', 'first', 'start', 'initiatory', 'first_off', 'firstly', 'foremost', 'world-class', 'low', 'for_the_first_time', 'get-go', 'outset', 'low_gear', 'showtime', 'first_of_all', 'initiative', 'inaugural', 'commencement', 'first-class_honours_degree']",Trail of the Tattered Star
away,"['off', 'out', 'aside', 'by', 'forth', 'outside', 'away']",Trail of the Tattered Star
man's,[],Trail of the Tattered Star
backed,"['endorse', 'back_up', 'game', 'plunk_for', 'indorse', 'support', 'bet_on', 'gage', 'stake', 'back', 'punt', 'second', 'plump_for', 'backed']",Trail of the Tattered Star
body,"['consistency', 'body', 'torso', 'eubstance', 'physical_structure', 'trunk', 'consistence', 'personify', 'soundbox', 'dead_body', 'organic_structure']",Trail of the Tattered Star
had,"['experience', 'sustain', 'induce', 'possess', 'take', 'have_got', 'ingest', 'give', 'suffer', 'make', 'cause', 'receive', 'get', 'deliver', 'bear', 'consume', 'own', 'throw', 'accept', 'birth', 'feature', 'have', 'give_birth', 'stimulate', 'let', 'hold', 'take_in']",Trail of the Tattered Star
Who's,[],Trail of the Tattered Star
dabbing,"['swab', 'dab', 'pat', 'swob']",Trail of the Tattered Star
area,"['orbit', 'domain', 'region', 'surface_area', 'sphere', 'expanse', 'area', 'country', 'arena', 'field']",Trail of the Tattered Star
parried,"['dodge', 'elude', 'deflect', 'sidestep', 'circumvent', 'hedge', 'skirt', 'duck', 'fudge', 'block', 'parry', 'put_off', 'evade']",Trail of the Tattered Star
naked,"['nude', 'au_naturel', 'bare', 'raw', 'naked', 'defenseless']",Trail of the Tattered Star
guard,"['sentry_duty', 'safeguard', 'ward', 'safety', 'hold', 'safety_device', 'sentry_go', 'precaution', 'defend', 'guard_duty', 'guard']",Trail of the Tattered Star
cut,"['mown', 'make_out', 'slice', 'baseball_swing', 'sheer', 'write_out', 'cut_back', 'shortened', 'undercut', 'gash', 'contract', 'prune', 'cutting_off', 'trend', 'burn', 'shorten', 'cut_off', 'snub', 'abbreviate', 'cut_down', 'reduce', 'switch_off', 'thin_out', 'swing', 'abridge', 'trimmed', 'weakened', 'rationalize', 'slash', 'turn_off', 'track', 'emasculated', 'veer', 'edit_out', 'cut', 'turn_out', 'trim_down', 'ignore', 'gelded', 'slashed', 'skip', 'issue', 'bring_down', 'cold_shoulder', 'curve', 'trim_back', 'tailor', 'excision', 'hack', 'disregard', 'thin', 'dilute', 'cut_of_meat', 'slue', 'stinger', 'foreshorten', 'deletion', 'edit', 'slew', 'rationalise', 'geld', 'cutting', 'thinned', 'swerve', 'trim']",Trail of the Tattered Star
Running,"['break_away', 'hunt', 'bunk', 'black_market', 'function', 'run_away', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'operative', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'scat', 'campaign', 'turn_tail', 'extend', 'tend', 'die_hard', 'move', 'scarper', 'guide', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'working', 'flow', 'track', 'hightail_it', 'course', 'melt_down', 'running', 'melt', 'carry', 'functional', 'work', 'go', 'execute', 'bleed', 'unravel', 'play', 'pass', 'be_given', 'lead', 'track_down', 'ladder', 'feed', 'linear']",Trail of the Tattered Star
demanded,"['require', 'involve', 'need', 'postulate', 'take', 'necessitate', 'demand', 'ask', 'exact', 'call_for']",Trail of the Tattered Star
chance,"['hazard', 'casual', 'opportunity', 'adventure', 'prospect', 'probability', 'chance', 'risk', 'run_a_risk', 'take_a_chance', 'find', 'encounter', 'bump', 'gamble', 'fortune', 'happen', 'take_chances', 'luck']",Trail of the Tattered Star
crawled,"['creep', 'grovel', 'cower', 'crawl', 'cringe', 'fawn']",Trail of the Tattered Star
corner,"['box', 'recession', 'nook', 'recess', 'corner', 'turning_point', 'niche', 'quoin', 'tree', 'street_corner']",Trail of the Tattered Star
savage,"['wild', 'uncivilised', 'ferine', 'uncivilized', 'roughshod', 'wolf', 'furious', 'crucify', 'wildcat', 'brutal', 'fierce', 'fell', 'vicious', 'cruel', 'barbaric', 'beast', 'barbarous', 'brute', 'feral', 'ferocious', 'savage', 'blast', 'barbarian', 'pillory']",Trail of the Tattered Star
down,"['Down', 'pop', 'land', 'belt_down', 'dispirited', 'shoot_down', 'downwards', 'polish', 'gloomy', 'toss_off', 'devour', 'consume', 'knock_down', 'down_feather', 'cut_down', 'depressed', 'grim', 'low-spirited', 'bolt_down', 'pour_down', 'pile', 'downwardly', 'low', 'kill', 'down_pat', 'drink_down', 'pull_down', 'John_L._H._Down', 'mastered', 'downcast', 'downhearted', 'go_through', 'push_down', 'down', 'refine', 'fine-tune', 'blue', 'downward', 'down_in_the_mouth']",Trail of the Tattered Star
then,"['and_so', 'then', 'so', 'and_then']",Trail of the Tattered Star
weary,"['aweary', 'wear_upon', 'outwear', 'tire_out', 'fag', 'fatigue', 'pall', 'tire', 'wear_down', 'wear', 'weary', 'fag_out', 'jade', 'wear_out']",Trail of the Tattered Star
decide,"['settle', 'adjudicate', 'determine', 'decide', ""make_up_one's_mind"", 'resolve']",Trail of the Tattered Star
Stay,"['arrest', 'bide', 'abide', 'last_out', 'stoppage', 'hitch', 'persist', 'quell', 'halt', 'stop', 'appease', 'stay_on', 'stay_put', 'continue', 'outride', 'rest', 'stick', 'stay', 'detain', 'stick_around', 'remain', 'delay', 'ride_out', 'check']",Trail of the Tattered Star
able,"['capable', 'able', 'able-bodied']",Trail of the Tattered Star
Run,"['break_away', 'hunt', 'runnel', 'bunk', 'trial', 'footrace', 'outpouring', 'black_market', 'function', 'run_away', 'discharge', 'lean', 'prevail', 'take_to_the_woods', 'ply', 'range', 'running_play', 'incline', 'hunt_down', 'escape', 'fly_the_coop', 'operate', 'draw', 'persist', 'run_for', 'lam', 'running_game', 'political_campaign', 'campaign', 'scat', 'turn_tail', 'extend', 'streak', 'tend', 'scarper', 'die_hard', 'guide', 'move', 'head_for_the_hills', 'run', 'endure', 'consort', 'race', 'flow', 'rivulet', 'hightail_it', 'course', 'melt_down', 'test', 'running', 'tally', 'melt', 'ravel', 'carry', 'work', 'go', 'execute', 'bleed', 'unravel', 'streamlet', 'play', 'foot_race', 'ladder', 'pass', 'lead', 'be_given', 'rill', 'track_down', 'feed']",Trail of the Tattered Star
tethered,"['tethered', 'tether']",Trail of the Tattered Star
wanted,"['require', 'desire', 'wanted', 'need', 'treasured', 'want', 'cherished', 'precious']",Trail of the Tattered Star
guarding,"['defend', 'hold', 'ward', 'guard']",Trail of the Tattered Star
later,"['afterwards', 'later_on', 'ulterior', 'subsequently', 'previous', 'after', 'later', 'belated', 'former', 'late', 'posterior', 'recent', 'afterward', 'by_and_by', 'tardy']",Trail of the Tattered Star
held,"['apply', 'arrest', 'confine', 'admit', 'sustain', 'hold_in', 'concord', 'held', 'support', 'defy', 'reserve', 'oblige', 'moderate', 'take', 'have_got', 'give', 'prevail', 'nurse', 'keep', 'harbor', 'make', 'adjudge', 'check', 'hold_up', 'bear', 'accommodate', 'declare', 'harbour', 'withstand', 'throw', 'halt', 'take_for', 'hold_back', 'view_as', 'retain', 'contain', 'take_hold', 'have', 'maintain', 'obtain', 'guard', 'bind', 'obligate', 'go_for', 'control', 'entertain', 'carry', 'curb', 'concur', 'deem', 'hold', 'agree', 'restrain', 'defend', 'keep_back', 'book']",Trail of the Tattered Star
We'll,[],Trail of the Tattered Star
seized,"['appropriate', 'usurp', 'prehend', 'confiscate', 'sequester', 'arrogate', 'clutch', 'grab', 'impound', 'take_over', 'get_hold_of', 'attach', 'capture', 'conquer', 'assume', 'seize']",Trail of the Tattered Star
pistols,"['pistol', 'shooting_iron', 'handgun', 'side_arm']",Trail of the Tattered Star
others,[],Trail of the Tattered Star
projected,"['protruding', 'externalize', 'externalise', 'envision', 'projected', 'stick_out', 'sticking', 'jutting', 'relieved', 'design', 'sticking_out', 'throw', 'send_off', 'image', 'picture', 'plan', 'cast', 'fancy', 'project', 'propose', 'projecting', 'figure', 'protrude', 'jut_out', 'jut', 'see', 'visualize', 'contrive', 'visualise']",Trail of the Tattered Star
screeched,"['skreak', 'creak', 'skreigh', 'screak', 'screech', 'squeak', 'squawk', 'whine']",Trail of the Tattered Star
enough,"['plenty', 'adequate', 'sufficiency', 'decent', 'enough']",Trail of the Tattered Star
explode,"['blow_up', 'detonate', 'burst', 'set_off', 'explode', 'irrupt', 'break_loose', 'burst_forth']",Trail of the Tattered Star
beat,"['beat_out', 'pose', 'tick', 'tucker', 'bunk', 'mystify', 'vanquish', 'quiver', 'meter', 'puzzle', 'pulsate', 'stupefy', 'amaze', 'round', 'scramble', 'pound', 'dead', 'pulsation', 'tucker_out', 'ticktack', 'heartbeat', 'get', 'gravel', 'trounce', 'beat', 'work_over', 'baffle', 'beatnik', 'thump', 'drum', 'nonplus', 'bewilder', 'shell', 'thrum', 'metre', 'perplex', 'wash_up', 'rhythm', 'ticktock', 'exhaust', 'beat_up', 'stick', 'crush', 'flap', 'measure', 'flummox', 'pulse', 'outfox', 'cadence', 'vex', 'circumvent', 'outwit', 'bushed', 'overreach', 'outsmart', 'all_in', 'dumbfound', 'musical_rhythm']",Trail of the Tattered Star
own,"['ain', 'own', 'have', 'possess']",Trail of the Tattered Star
truth,"['true_statement', 'Truth', 'accuracy', 'Sojourner_Truth', 'truth', 'verity', 'the_true', 'trueness']",Trail of the Tattered Star
also,"['likewise', 'as_well', 'too', 'besides', 'also']",Trail of the Tattered Star
reach,"['orbit', 'grasp', 'reach_out', 'attain', 'extend_to', 'strain', 'progress_to', 'get_hold_of', 'give', 'gain', 'range', 'make', 'compass', 'arrive_at', 'achieve', 'reach', 'contact', 'stretch', 'accomplish', 'get_through', 'scope', 'pass_on', 'turn_over', 'touch', 'hand', 'ambit', 'strive', 'pass', 'get_to', 'hit', 'reaching']",Trail of the Tattered Star
carrying,"['dribble', 'post', 'take', 'behave', 'channel', 'conduct', 'express', 'transmit', 'stockpile', 'bear', 'comport', 'expect', 'extend', 'have_a_bun_in_the_oven', 'contain', 'run', 'persuade', 'transport', 'acquit', 'sway', 'carry', 'gestate', 'hold', 'impart', 'deport', 'pack', 'stock', 'convey']",Trail of the Tattered Star
feet,"['fundament', 'groundwork', 'invertebrate_foot', 'substructure', 'human_foot', 'foot', 'animal_foot', 'understructure', 'metrical_unit', 'foundation', 'metrical_foot', 'ft', 'pes', 'base', 'infantry']",Trail of the Tattered Star
her,[],Trail of the Tattered Star
do,"['make_out', 'come', 'Doctor_of_Osteopathy', 'ut', 'answer', 'coiffe', 'doh', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'practice', 'exercise', 'brawl', 'do', 'manage', 'DO', 'practise', 'act', 'bash', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Trail of the Tattered Star
push,"['advertize', 'promote', 'button', 'press', 'pushing', 'labour', 'advertise', 'force', 'crowd', 'campaign', 'agitate', 'energy', 'bear_on', 'drive', 'push_button', 'push', 'get-up-and-go', 'thrust', 'labor', 'fight', 'crusade', 'tug']",Trail of the Tattered Star
that,[],Trail of the Tattered Star
talking,"['utter', 'sing', 'spill_the_beans', 'babble', 'let_the_cat_out_of_the_bag', 'blab', 'peach', 'tattle', 'talking', 'babble_out', 'spill', 'lecture', 'talk', 'blab_out', 'mouth', 'verbalize', 'verbalise', 'speak']",Trail of the Tattered Star
wick,"['taper', 'wick']",Trail of the Tattered Star
Both,['both'],Trail of the Tattered Star
Be,"['exist', 'cost', 'represent', 'make_up', 'be', 'embody', 'follow', 'beryllium', 'Be', 'comprise', 'live', 'constitute', 'equal', 'glucinium', 'personify', 'atomic_number_4']",Trail of the Tattered Star
shadows,"['phantasma', 'dwarf', 'fantasm', 'trace', 'darkness', 'shade', 'shadower', 'overshadow', 'shade_off', 'vestige', 'tail', 'tincture', 'phantasm', 'dark', 'shadow', 'phantom', 'apparition']",Trail of the Tattered Star
pierced,"['thrust', 'punctured', 'pierce', 'perforated', 'perforate', 'pierced']",Trail of the Tattered Star
swarming,"['swarm', 'pour', 'pullulate', 'teem', 'stream']",Trail of the Tattered Star
pillar,"['tower', 'mainstay', 'pillar', 'column']",Trail of the Tattered Star
Why,"['why', 'wherefore']",Trail of the Tattered Star
ammunition,"['ammo', 'ammunition']",Trail of the Tattered Star
Calhoun,[],Trail of the Tattered Star
shoulder,"['shoulder', 'shoulder_joint', 'articulatio_humeri', 'berm']",Trail of the Tattered Star
became,"['get', 'go', 'become', 'turn', 'suit']",Trail of the Tattered Star
answered,"['do', 'serve', 'answer', 'reply', 'suffice', 'respond', 'resolve']",Trail of the Tattered Star
dozen,"['XII', 'twelve', '12', 'dozen', 'xii']",Trail of the Tattered Star
east,"['eastward', 'East', 'Orient', 'eastern_United_States', 'E', 'east', 'due_east']",Trail of the Tattered Star
orderly,"['neat', 'hospital_attendant', 'orderly']",Trail of the Tattered Star
brilliantly,"['brilliantly', 'bright', 'brightly']",Trail of the Tattered Star
deserted,"['deserted', 'defect', 'desert', 'desolate', 'abandon', 'abandoned', 'forsake', 'derelict']",Trail of the Tattered Star
moment,"['present_moment', 'minute', 'bit', 'import', 'moment', 'consequence', 'here_and_now', 'mo', 'second', 'instant']",Trail of the Tattered Star
cheek,"['boldness', 'buttock', 'cheek', 'face', 'nerve', 'impudence', 'impertinence', 'brass']",Trail of the Tattered Star
At,"['astatine', 'atomic_number_85', 'at', 'At']",Trail of the Tattered Star
terms,"['price', 'damage', 'terminal_figure', 'terminus', 'terms', 'term', 'condition', 'full_term', 'footing']",Trail of the Tattered Star
burning,"['incinerate', 'cauterize', 'fire', 'glow', 'electrocution', 'cauterise', 'sting', 'burn_down', 'burn', 'burning', 'bite', 'combustion', 'sunburn', 'burn_off', 'burn_up', 'burning_at_the_stake', 'combust', 'cut']",Trail of the Tattered Star
spring,"['leap', 'outpouring', 'jump', 'outflow', 'spring', 'fountain', 'natural_spring', 'take_shape', 'give', 'springtime', 'springiness', 'reverberate', 'bound', 'leaping', 'take_a_hop', 'rebound', 'resile', 'form', 'take_form', 'bounce', 'ricochet', 'saltation', 'recoil']",Trail of the Tattered Star
buildings,"['construct', 'edifice', 'build_up', 'ramp_up', 'build', 'progress', 'building', 'establish', 'work_up', 'construction', 'make']",Trail of the Tattered Star
felling,"['drop', 'vanish', 'fell', 'cut_down', 'strike_down', 'fly']",Trail of the Tattered Star
when,[],Trail of the Tattered Star
stable,"['stable', 'unchanging', 'horse_barn', 'stalls', 'static']",Trail of the Tattered Star
chewing,"['chew', 'chewing', 'manducate', 'manduction', 'masticate', 'mastication', 'jaw']",Trail of the Tattered Star
bring,"['wreak', 'make_for', 'fetch', 'work', 'add', 'get', 'bring', 'land', 'impart', 'bestow', 'contribute', 'bring_in', 'play', 'take', 'institute', 'lend', 'convey']",Trail of the Tattered Star
She,[],Trail of the Tattered Star
Evidently,"['plainly', 'plain', 'apparently', 'manifestly', 'patently', 'obviously', 'evidently']",Trail of the Tattered Star
whether,[],Trail of the Tattered Star
ride,"['razz', 'tantalise', 'tease', 'hinge_on', 'sit', 'cod', 'bait', 'taunt', 'turn_on', 'mount', 'ride', 'twit', 'rag', 'rally', 'depend_on', 'drive', 'hinge_upon', 'devolve_on', 'tantalize', 'depend_upon']",Trail of the Tattered Star
ladies,"['noblewoman', 'peeress', 'madam', 'Lady', 'dame', ""ma'am"", 'lady', 'gentlewoman']",Trail of the Tattered Star
lifted,"['rear', 'plagiarize', 'revoke', 'move_up', 'repeal', 'wind', 'go_up', 'lift', 'get_up', 'upraised', 'pilfer', 'purloin', 'lifted', 'vacate', 'cabbage', 'snarf', 'sneak', 'airlift', 'uprise', 'pinch', 'nobble', 'abstract', 'rise', 'plagiarise', 'raise', 'swipe', 'hoist', 'reverse', 'annul', 'rescind', 'overturn', 'arise', 'elevate', 'hook', 'face-lift', 'bring_up', 'countermand', 'rustle', 'filch', 'come_up']",Trail of the Tattered Star
poured,"['rain_cats_and_dogs', 'pour_out', 'pelt', 'swarm', 'pour', 'decant', 'pullulate', 'teem', 'rain_buckets', 'stream']",Trail of the Tattered Star
snatched,"['snap', 'kidnap', 'snatch', 'snatch_up', 'abduct', 'nobble']",Trail of the Tattered Star
within,"['within', 'inside']",Trail of the Tattered Star
bodily,"['corporeal', 'corporal', 'bodily', 'somatic']",Trail of the Tattered Star
clothing,"['apparel', 'dress', 'habilitate', 'habiliment', 'cloak', 'tog', 'adorn', 'clothing', 'vesture', 'raiment', 'garb', 'article_of_clothing', 'drape', 'clothe', 'wear', 'invest', 'wearable', 'robe', 'fit_out', 'enclothe', 'garment']",Trail of the Tattered Star
protested,"['protest', 'resist', 'dissent']",Trail of the Tattered Star
panic,"['scare', 'affright', 'panic', 'terror']",Trail of the Tattered Star
snap,"['shot', 'snapshot', 'snap_bean', 'cinch', 'centering', 'tear', 'elasticity', 'walkover', 'rupture', 'lose_it', 'snarl', 'breeze', 'shoot', 'click', 'piece_of_cake', 'pushover', 'bust', 'crack', 'photograph', 'break_down', 'snap', ""child's_play"", 'snatch_up', 'gingersnap', 'ginger_snap', 'ginger_nut', 'duck_soup', 'snap_fastener', 'catch', 'grab', 'cracking', 'snatch', 'press_stud', 'flick', 'picnic']",Trail of the Tattered Star
explosion,"['burst', 'explosion', 'detonation', 'blowup', 'plosion']",Trail of the Tattered Star
coach,"['motorbus', 'private_instructor', 'manager', 'four-in-hand', 'train', 'coach-and-four', 'bus', 'autobus', 'double-decker', 'omnibus', 'jitney', 'tutor', 'charabanc', 'carriage', 'passenger_car', 'coach', 'motorcoach', 'passenger_vehicle', 'handler']",Trail of the Tattered Star
ready,"['prepare', 'quick', 'ready', 'gear_up', 'fix', 'cook', 'set', 'set_up', 'make']",Trail of the Tattered Star
meant,"['intend', 'imply', 'entail', 'stand_for', 'think', 'have_in_mind', 'signify', 'mean', 'think_of']",Trail of the Tattered Star
pouches,"['protrude', 'sac', 'pocket', 'bulge', 'sack', 'pouch']",Trail of the Tattered Star
deep,"['inscrutable', 'abstruse', 'rich', 'late', 'bass', 'deep', 'cryptic', 'deeply', 'mysterious', 'mystifying', 'recondite', 'trench', 'thick', 'oceanic_abyss', 'cryptical']",Trail of the Tattered Star
tethers,"['leash', 'lead', 'tether']",Trail of the Tattered Star
can,"['seat', 'displace', 'rear', 'give_the_sack', 'canful', 'lav', 'behind', 'stool', 'fanny', 'bum', 'toilet', 'commode', 'buttocks', 'lavatory', 'pot', 'give_notice', 'tin_can', 'can_buoy', 'privy', 'fire', 'force_out', 'butt', 'send_away', 'sack', 'backside', 'posterior', 'tail', 'bathroom', 'tail_end', 'john', 'tush', 'potty', 'give_the_axe', 'arse', 'tin', 'prat', 'rear_end', 'hind_end', 'bottom', 'put_up', 'crapper', 'buns', 'can', 'dismiss', 'nates', 'keister', 'fundament', 'hindquarters', 'stern', 'ass', 'rump', 'tooshie', 'throne', 'terminate', 'derriere']",Trail of the Tattered Star
attempt,"['attempt', 'set_about', 'seek', 'try', 'effort', 'endeavour', 'undertake', 'assay', 'attack', 'essay', 'endeavor']",Trail of the Tattered Star
Thank,"['give_thanks', 'thank']",Trail of the Tattered Star
met,"['fulfil', 'gather', 'forgather', 'assemble', 'suffer', 'fit', 'match', 'get_together', 'run_into', 'receive', 'encounter', 'conform_to', 'cope_with', 'meet', 'contact', 'take_on', 'converge', 'foregather', 'satisfy', 'run_across', 'fulfill', 'adjoin', 'touch', 'see', 'play', 'fill', 'come_across']",Trail of the Tattered Star
aside,"['divagation', 'apart', 'excursus', 'parenthesis', 'digression', 'aside', 'by', 'away']",Trail of the Tattered Star
kept,"['sustain', 'keep', 'keep_on', 'save', 'hold_back', 'retain', 'celebrate', 'continue', 'maintain', 'go_along', 'go_on', 'hold', 'preserve', 'restrain', 'hold_on', 'keep_open', 'unbroken', 'stay_fresh', 'hold_open', 'prevent', 'keep_back', 'kept', 'observe', 'proceed']",Trail of the Tattered Star
Bullets,"['slug', 'fastball', 'bullet_train', 'hummer', 'smoke', 'bullet', 'heater']",Trail of the Tattered Star
questions,"['oppugn', 'motion', 'interrogative', 'doubt', 'interrogative_sentence', 'enquiry', 'wonder', 'call_into_question', 'doubtfulness', 'interrogate', 'question', 'head', 'interrogation', 'dubiousness', 'interview', 'inquiry', 'query']",Trail of the Tattered Star
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",Trail of the Tattered Star
supply,"['supplying', 'provision', 'issue', 'add', 'append', 'cater', 'ply', 'provide', 'furnish', 'render', 'supply']",Trail of the Tattered Star
straightened,"['tidy_up', 'straighten', 'straighten_out', 'square_away', 'neaten', 'tidy', 'roll_out', 'clean_up', 'unbend']",Trail of the Tattered Star
man,"['military_man', 'man', 'mankind', 'homo', 'valet', 'human_beings', 'valet_de_chambre', 'world', ""gentleman's_gentleman"", 'humans', 'gentleman', 'serviceman', 'Man', 'Isle_of_Man', 'human', 'military_personnel', 'human_being', 'piece', 'humanity', 'humankind', 'adult_male', 'human_race']",Trail of the Tattered Star
It,"['information_technology', 'IT']",Trail of the Tattered Star
we've,[],Trail of the Tattered Star
say,"['state', 'pronounce', 'enounce', 'read', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'enjoin', 'order']",Trail of the Tattered Star
case,"['type', 'pillowcase', 'incase', 'pillow_slip', 'case', 'guinea_pig', ""typesetter's_case"", 'showcase', 'font', 'encase', 'cause', 'example', 'display_case', 'suit', 'causa', 'shell', 'fount', 'sheath', 'lawsuit', 'casing', 'subject', 'instance', 'grammatical_case', 'event', 'eccentric', 'caseful', 'typeface', 'character', 'vitrine', 'face', 'slip', ""compositor's_case""]",Trail of the Tattered Star
I'd,[],Trail of the Tattered Star
startled,"['galvanise', 'jump', 'startle', 'start', 'startled', 'galvanize']",Trail of the Tattered Star
something,[],Trail of the Tattered Star
grub,"['chuck', 'cadge', 'chow', 'bum', 'sponge', 'mooch', 'grub', 'eats']",Trail of the Tattered Star
uniformed,"['uniform', 'uniformed']",Trail of the Tattered Star
evidently,"['plainly', 'plain', 'apparently', 'manifestly', 'patently', 'obviously', 'evidently']",Trail of the Tattered Star
over,"['over', 'all_over', 'terminated', 'concluded', 'complete', ""o'er"", 'ended']",Trail of the Tattered Star
problem,"['problem', 'trouble', 'job']",Trail of the Tattered Star
goes,"['survive', 'pass_away', 'give_way', 'tour', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'cristal', 'go_game', 'live_on', 'plump', 'whirl', 'go_away', 'offer', 'get', 'hold_up', 'operate', 'drop_dead', 'spell', 'pop_off', 'become', 'live', 'turn', 'last', 'belong', 'extend', 'conk', 'start', 'move', 'XTC', 'crack', 'run_low', 'rifle', 'blend_in', 'disco_biscuit', 'run', 'sound', 'endure', 'hold_out', 'give_out', 'break_down', 'choke', 'fling', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'Adam', 'work', 'ecstasy', 'go', 'kick_the_bucket', 'buy_the_farm', 'hug_drug', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'X']",Trail of the Tattered Star
water,"['piss', 'water', 'body_of_water', 'urine', 'weewee', 'pee', 'irrigate', 'water_supply', 'H2O', 'piddle', 'water_system']",Trail of the Tattered Star
of,[],Trail of the Tattered Star
uproar,"['garboil', 'tumult', 'brouhaha', 'hubbub', 'uproar', 'katzenjammer', 'tumultuousness']",Trail of the Tattered Star
being,"['exist', 'organism', 'cost', 'represent', 'existence', 'be', 'make_up', 'embody', 'follow', 'being', 'comprise', 'beingness', 'live', 'constitute', 'equal', 'personify']",Trail of the Tattered Star
rolling,"['revolve', 'wrap', 'peal', 'wind', 'wheeling', 'range', 'roll_up', 'twine', 'vagabond', 'tramp', 'rolling', 'roll_out', 'drift', 'swan', 'rove', 'rolled', 'wheel', 'roll', 'hustle', 'cast', 'pealing', 'flap', 'trilled', 'undulate', 'pluck', 'stray', 'turn_over', 'seethe', 'wave', 'wander', 'roam', 'ramble']",Trail of the Tattered Star
took,"['remove', 'admit', 'charter', 'read', 'lease', 'subscribe_to', 'deal', 'postulate', 'take', 'get_hold_of', 'learn', 'demand', 'ingest', 'claim', 'adopt', 'train', 'assume', 'occupy', 'ask', 'make', 'contract', 'conduct', 'study', 'subscribe', 'get', 'bring', 'shoot', 'consume', 'take_away', 'accept', 'guide', 'acquire', 'require', 'involve', 'call_for', 'drive', 'contain', 'engage', 'direct', 'take_on', 'have', 'consider', 'strike', 'film', 'pick_out', 'carry', 'need', 'submit', 'use_up', 'rent', 'hold', 'look_at', 'choose', 'take_up', 'select', 'fill', 'lead', 'necessitate', 'withdraw', 'pack', 'hire', 'aim', 'take_aim', 'exact', 'take_in', 'convey']",Trail of the Tattered Star
hang,"['cling', 'knack', 'string_up', 'fall', 'flow', 'hang_up', 'advert', 'attend', 'give_ear', 'bent', 'hang', 'pay_heed']",Trail of the Tattered Star
sorry,"['drear', 'dreary', 'no-count', 'distressing', 'dark', 'no-good', 'gloomy', 'sad', 'pitiful', 'dingy', 'grim', 'disconsolate', 'meritless', 'bad', 'no-account', 'drab', 'sorry', 'regretful', 'lamentable', 'deplorable', 'good-for-nothing', 'good-for-naught', 'dismal', 'blue']",Trail of the Tattered Star
