w,vector_semantico
strike,"['smash', 'attain', 'take', 'mint', 'chance_on', 'discover', 'assume', 'happen_upon', 'run_into', 'walk_out', 'come_upon', 'collide_with', 'light_upon', 'smasher', 'move', 'scratch', 'affect', 'rap', 'shine', 'impress', 'work_stoppage', 'strike', 'bang', 'coin', 'tap', 'ten-strike', 'excise', 'strickle', 'fall', 'take_up', 'expunge', 'chance_upon', 'impinge_on', 'hit', 'fall_upon', 'come_to', 'come_across']",Will Aircraft or Missiles Win Wars?
overseas,"['overseas', 'oversea', 'abroad']",Will Aircraft or Missiles Win Wars?
destroyed,"['destruct', 'ruined', 'destroy', 'put_down', 'demolish', 'ruin', 'destroyed']",Will Aircraft or Missiles Win Wars?
Why,"['why', 'wherefore']",Will Aircraft or Missiles Win Wars?
Eliminate,"['wipe_out', 'carry_off', 'decimate', 'do_away_with', 'get_rid_of', 'obviate', 'rid_of', 'annihilate', 'extinguish', 'eradicate', 'rule_out', 'winnow_out', 'eliminate', 'egest', 'pass', 'reject', 'excrete']",Will Aircraft or Missiles Win Wars?
difficulty,"['difficulty', 'trouble', 'difficultness']",Will Aircraft or Missiles Win Wars?
swiftness,"['fastness', 'speed', 'swiftness']",Will Aircraft or Missiles Win Wars?
utterly,"['absolutely', 'perfectly', 'dead', 'utterly']",Will Aircraft or Missiles Win Wars?
answered,"['do', 'serve', 'answer', 'reply', 'suffice', 'respond', 'resolve']",Will Aircraft or Missiles Win Wars?
terminate,"['cease', 'displace', 'force_out', 'fire', 'give_the_sack', 'send_away', 'sack', 'terminate', 'stop', 'finish', 'give_the_axe', 'end', 'give_notice', 'dismiss', 'can']",Will Aircraft or Missiles Win Wars?
planned,"['plan', 'aforethought', 'design', 'plotted', 'project', 'planned', 'contrive', 'be_after']",Will Aircraft or Missiles Win Wars?
survive,"['exist', 'survive', 'live_on', 'endure', 'go', 'hold_up', 'hold_out', 'subsist', 'pull_round', 'make_it', 'pull_through', 'live', 'outlast', 'come_through', 'outlive', 'last']",Will Aircraft or Missiles Win Wars?
precision,"['preciseness', 'precision']",Will Aircraft or Missiles Win Wars?
States,"['DoS', 'land', 'say', 'Department_of_State', 'State', 'express', 'state', 'province', 'tell', 'put_forward', 'posit', 'commonwealth', 'nation', 'country', 'United_States_Department_of_State', 'state_of_matter', 'body_politic', 'submit', 'res_publica', 'State_Department']",Will Aircraft or Missiles Win Wars?
lies,"['Trygve_Halvden_Lie', 'dwell', 'Trygve_Lie', 'Lie', 'consist', 'lie', 'lie_in', 'rest', 'prevarication', 'lie_down']",Will Aircraft or Missiles Win Wars?
At,"['astatine', 'atomic_number_85', 'at', 'At']",Will Aircraft or Missiles Win Wars?
burning,"['incinerate', 'cauterize', 'fire', 'glow', 'electrocution', 'cauterise', 'sting', 'burn_down', 'burn', 'burning', 'bite', 'combustion', 'sunburn', 'burn_off', 'burn_up', 'burning_at_the_stake', 'combust', 'cut']",Will Aircraft or Missiles Win Wars?
terms,"['price', 'damage', 'terminal_figure', 'terminus', 'terms', 'term', 'condition', 'full_term', 'footing']",Will Aircraft or Missiles Win Wars?
certain,"['sure', 'certain', 'sealed']",Will Aircraft or Missiles Win Wars?
answer,"['response', 'resolution', 'solvent', 'do', 'serve', 'solution', 'answer', 'result', 'respond', 'reply', 'suffice', 'resolve']",Will Aircraft or Missiles Win Wars?
clearly,"['intelligibly', 'clear', 'clearly', 'distinctly', 'understandably']",Will Aircraft or Missiles Win Wars?
observation,"['reflexion', 'observance', 'watching', 'observation', 'notice', 'reflection']",Will Aircraft or Missiles Win Wars?
buildings,"['construct', 'edifice', 'build_up', 'ramp_up', 'build', 'progress', 'building', 'establish', 'work_up', 'construction', 'make']",Will Aircraft or Missiles Win Wars?
fail,"['go_bad', 'neglect', 'bomb', 'flush_it', 'give_out', 'go_wrong', 'miscarry', 'go', 'break_down', 'give_way', 'run_out', 'conk_out', 'fail', 'break', 'flunk', 'die', 'betray']",Will Aircraft or Missiles Win Wars?
operations,"['operation', 'surgery', 'process', 'mathematical_operation', 'mathematical_process', 'surgical_operation', 'procedure', 'cognitive_process', 'surgical_process', 'operations', 'functioning', 'military_operation', 'trading_operations', 'mental_process', 'performance', 'surgical_procedure', 'cognitive_operation']",Will Aircraft or Missiles Win Wars?
keep,"['sustain', 'support', 'bread_and_butter', 'keep', 'keep_on', 'dungeon', 'livelihood', 'save', 'hold_back', 'retain', 'celebrate', 'continue', 'maintain', 'living', 'go_along', 'sustenance', 'go_on', 'hold', 'preserve', 'restrain', 'hold_on', 'keep_open', 'stay_fresh', 'hold_open', 'donjon', 'prevent', 'keep_back', 'observe', 'proceed']",Will Aircraft or Missiles Win Wars?
when,[],Will Aircraft or Missiles Win Wars?
bring,"['wreak', 'make_for', 'fetch', 'work', 'add', 'get', 'bring', 'land', 'impart', 'bestow', 'contribute', 'bring_in', 'play', 'take', 'institute', 'lend', 'convey']",Will Aircraft or Missiles Win Wars?
during,[],Will Aircraft or Missiles Win Wars?
vessels,"['vas', 'vessel', 'watercraft']",Will Aircraft or Missiles Win Wars?
whether,[],Will Aircraft or Missiles Win Wars?
30-minute,[],Will Aircraft or Missiles Win Wars?
Few,['few'],Will Aircraft or Missiles Win Wars?
keen,"['stabbing', 'corking', 'nifty', 'discriminating', 'penetrative', 'smashing', 'lament', 'sharp', 'great', 'dandy', 'not_bad', 'keen', 'neat', 'penetrating', 'incisive', 'swell', 'bang-up', 'lancinate', 'bully', 'acute', 'knifelike', 'groovy', 'cutting', 'peachy', 'slap-up', 'cracking', 'piercing', 'lancinating', 'exquisite']",Will Aircraft or Missiles Win Wars?
create,"['create', 'produce', 'make']",Will Aircraft or Missiles Win Wars?
within,"['within', 'inside']",Will Aircraft or Missiles Win Wars?
resolution,"['resolution', 'closure', 'resolving', 'resoluteness', 'firmness', 'firmness_of_purpose', 'settlement', 'resolving_power', 'solution', 'answer', 'declaration', 'solving', 'result', 'solvent', 'resolve']",Will Aircraft or Missiles Win Wars?
Put,"['invest', 'pose', 'position', 'put_option', 'commit', 'cast', 'set', 'couch', 'redact', 'assign', 'frame', 'put', 'place', 'arrange', 'order', 'set_up', 'lay']",Will Aircraft or Missiles Win Wars?
thrust-to-weight,[],Will Aircraft or Missiles Win Wars?
Survivability,[],Will Aircraft or Missiles Win Wars?
endurance,"['endurance', 'survival']",Will Aircraft or Missiles Win Wars?
outset,"['kickoff', 'showtime', 'get-go', 'beginning', 'outset', 'first', 'start', 'starting_time', 'commencement', 'offset']",Will Aircraft or Missiles Win Wars?
infrared,"['infrared_light', 'infrared_radiation', 'infrared_frequency', 'infrared_emission', 'infrared']",Will Aircraft or Missiles Win Wars?
VTOL,[],Will Aircraft or Missiles Win Wars?
rockets,"['garden_rocket', 'rocket_salad', 'Eruca_vesicaria_sativa', 'rocket', 'projectile', 'arugula', 'rocket_engine', 'skyrocket', 'roquette', 'Eruca_sativa']",Will Aircraft or Missiles Win Wars?
can,"['seat', 'displace', 'rear', 'give_the_sack', 'canful', 'lav', 'behind', 'stool', 'fanny', 'bum', 'toilet', 'commode', 'buttocks', 'lavatory', 'pot', 'give_notice', 'tin_can', 'can_buoy', 'privy', 'fire', 'force_out', 'butt', 'send_away', 'sack', 'backside', 'posterior', 'tail', 'bathroom', 'tail_end', 'john', 'tush', 'potty', 'give_the_axe', 'arse', 'tin', 'prat', 'rear_end', 'hind_end', 'bottom', 'put_up', 'crapper', 'buns', 'can', 'dismiss', 'nates', 'keister', 'fundament', 'hindquarters', 'stern', 'ass', 'rump', 'tooshie', 'throne', 'terminate', 'derriere']",Will Aircraft or Missiles Win Wars?
economy,"['economy', 'thriftiness', 'saving', 'economic_system']",Will Aircraft or Missiles Win Wars?
attacked,"['set_on', 'assault', 'snipe', 'round', 'lash_out', 'assail', 'attack', 'aggress']",Will Aircraft or Missiles Win Wars?
remember,"['commend', 'commemorate', 'call_back', 'recall', 'think_back', 'recollect', 'think', 'remember', 'call_up', 'retrieve', 'think_of']",Will Aircraft or Missiles Win Wars?
B-52,['B-52'],Will Aircraft or Missiles Win Wars?
B-70,[],Will Aircraft or Missiles Win Wars?
questions,"['oppugn', 'motion', 'interrogative', 'doubt', 'interrogative_sentence', 'enquiry', 'wonder', 'call_into_question', 'doubtfulness', 'interrogate', 'question', 'head', 'interrogation', 'dubiousness', 'interview', 'inquiry', 'query']",Will Aircraft or Missiles Win Wars?
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",Will Aircraft or Missiles Win Wars?
It,"['information_technology', 'IT']",Will Aircraft or Missiles Win Wars?
case,"['type', 'pillowcase', 'incase', 'pillow_slip', 'case', 'guinea_pig', ""typesetter's_case"", 'showcase', 'font', 'encase', 'cause', 'example', 'display_case', 'suit', 'causa', 'shell', 'fount', 'sheath', 'lawsuit', 'casing', 'subject', 'instance', 'grammatical_case', 'event', 'eccentric', 'caseful', 'typeface', 'character', 'vitrine', 'face', 'slip', ""compositor's_case""]",Will Aircraft or Missiles Win Wars?
worthy,"['desirable', 'worthy', 'suitable']",Will Aircraft or Missiles Win Wars?
done,"['make_out', 'come', 'through', 'answer', 'coiffe', 'done', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'practice', 'exercise', 'through_with', 'do', 'manage', 'practise', 'act', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Will Aircraft or Missiles Win Wars?
something,[],Will Aircraft or Missiles Win Wars?
doomed,"['lost', 'doom', 'unredeemed', 'designate', 'unsaved', 'sentence', 'ill-fated', 'ill-omened', 'unlucky', 'destine', 'damned', 'fated', 'fate', 'condemn', 'doomed', 'ill-starred', 'cursed']",Will Aircraft or Missiles Win Wars?
propulsions,"['actuation', 'propulsion']",Will Aircraft or Missiles Win Wars?
post-attack,[],Will Aircraft or Missiles Win Wars?
target,"['target', 'butt', 'object', 'prey', 'fair_game', 'direct', 'point', 'mark', 'quarry', 'target_area', 'place', 'aim', 'objective']",Will Aircraft or Missiles Win Wars?
problem,"['problem', 'trouble', 'job']",Will Aircraft or Missiles Win Wars?
submarines,"['hero_sandwich', 'Cuban_sandwich', 'wedge', 'hoagy', 'submarine_sandwich', 'pigboat', 'poor_boy', 'submarine', 'bomber', 'hoagie', 'sub', 'torpedo', 'U-boat', 'grinder', 'zep', 'Italian_sandwich', 'hero']",Will Aircraft or Missiles Win Wars?
Our,[],Will Aircraft or Missiles Win Wars?
of,[],Will Aircraft or Missiles Win Wars?
being,"['exist', 'organism', 'cost', 'represent', 'existence', 'be', 'make_up', 'embody', 'follow', 'being', 'comprise', 'beingness', 'live', 'constitute', 'equal', 'personify']",Will Aircraft or Missiles Win Wars?
does,"['make_out', 'come', 'answer', 'coiffe', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'DOE', 'Energy', 'Department_of_Energy', 'practice', 'Energy_Department', 'exercise', 'do', 'manage', 'practise', 'doe', 'act', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Will Aircraft or Missiles Win Wars?
imprecisely,"['inexactly', 'imprecisely']",Will Aircraft or Missiles Win Wars?
site,"['site', 'website', 'place', 'web_site', 'situation', 'internet_site', 'land_site', 'locate']",Will Aircraft or Missiles Win Wars?
picture,"['depiction', 'pictorial_matter', 'word-painting', 'video', 'movie', 'scene', 'envision', 'characterization', 'photo', 'icon', 'moving_picture', 'motion-picture_show', 'image', 'show', 'picture', 'moving-picture_show', 'delineation', 'photograph', 'render', 'characterisation', 'fancy', 'picture_show', 'exposure', 'project', 'figure', 'mental_picture', 'film', 'motion_picture', 'pic', 'depict', 'see', 'visualize', 'word_picture', 'visualise', 'ikon', 'flick', 'impression', 'painting']",Will Aircraft or Missiles Win Wars?
Minuteman,['Minuteman'],Will Aircraft or Missiles Win Wars?
runways,"['rail', 'track', 'rails', 'runway']",Will Aircraft or Missiles Win Wars?
They,[],Will Aircraft or Missiles Win Wars?
important,"['of_import', 'significant', 'important', 'authoritative', 'crucial']",Will Aircraft or Missiles Win Wars?
These,[],Will Aircraft or Missiles Win Wars?
Let,"['let', 'LET', 'net_ball', 'permit', 'get', 'Lashkar-e-Toiba', 'have', 'lease', 'rent', 'Army_of_the_Pure', 'Lashkar-e-Tayyiba', 'countenance', 'Lashkar-e-Taiba', 'Army_of_the_Righteous', 'allow']",Will Aircraft or Missiles Win Wars?
priceless,"['invaluable', 'priceless']",Will Aircraft or Missiles Win Wars?
using,"['utilise', 'apply', 'expend', 'use', 'practice', 'victimization', 'using', 'utilize', 'employ', 'exploitation', 'habituate', 'victimisation']",Will Aircraft or Missiles Win Wars?
ballistics,"['ballistic_trajectory', 'ballistics']",Will Aircraft or Missiles Win Wars?
urgency,"['urging', 'urgency', 'importunity']",Will Aircraft or Missiles Win Wars?
taxi-ways,[],Will Aircraft or Missiles Win Wars?
may,"['May', 'may', 'English_hawthorn', 'Crataegus_oxycantha', 'Crataegus_laevigata', 'whitethorn']",Will Aircraft or Missiles Win Wars?
flight,"['escape', 'flying', 'flight', 'fledge', 'flight_of_stairs', 'flight_of_steps', 'trajectory']",Will Aircraft or Missiles Win Wars?
same,"['Saami', 'Lapp', 'Lapplander', 'like', 'Same', 'same', 'Saame', 'Sami']",Will Aircraft or Missiles Win Wars?
determine,"['watch', 'regulate', 'influence', 'fix', 'learn', 'square_up', ""make_up_one's_mind"", 'mold', 'settle', 'limit', 'find_out', 'shape', 'specify', 'square_off', 'define', 'find', 'see', 'ascertain', 'determine', 'check', 'set', 'decide']",Will Aircraft or Missiles Win Wars?
vertical-takeoff-and-landing,[],Will Aircraft or Missiles Win Wars?
simultaneously,"['at_the_same_time', 'simultaneously']",Will Aircraft or Missiles Win Wars?
used,"['utilise', 'apply', 'victimised', 'used', 'secondhand', 'expend', 'ill-used', 'exploited', 'put-upon', 'use', 'practice', 'utilize', 'victimized', 'employ', 'habituate']",Will Aircraft or Missiles Win Wars?
care,"['caution', 'deal', 'upkeep', 'guardianship', 'maintenance', 'give_care', 'tutelage', 'like', 'tending', 'handle', 'manage', 'forethought', 'attention', 'fear', 'concern', 'wish', 'charge', 'aid', 'worry', 'precaution', 'care']",Will Aircraft or Missiles Win Wars?
reduced,"['reduced', 'repress', 'lose_weight', 'cut_back', 'decoct', 'keep_down', 'slim_down', 'contract', 'slim', 'slenderize', 'shorten', 'scale_down', 'abbreviate', 'cut_down', 'reduce', 'subjugate', 'thin_out', 'decreased', 'abridge', 'deoxidize', 'come_down', 'quash', 'boil_down', 'cut', 'shrink', 'trim_down', 'tighten', 'bring_down', 'subdue', 'trim_back', 'thin', 'dilute', 'foreshorten', 'melt_off', 'deoxidise', 'concentrate', 'trim', 'rock-bottom']",Will Aircraft or Missiles Win Wars?
expense,"['write_down', 'expense', 'write_off', 'disbursement', 'disbursal']",Will Aircraft or Missiles Win Wars?
But,"['but', 'simply', 'just', 'only', 'merely']",Will Aircraft or Missiles Win Wars?
missiles,"['missile', 'projectile']",Will Aircraft or Missiles Win Wars?
speed,"['hasten', 'belt_along', 'speed', 'bucket_along', 'focal_ratio', 'travel_rapidly', 'upper', 'pep_pill', 'quicken', 'speeding', 'f_number', 'pelt_along', 'hotfoot', 'rush', 'hurrying', 'race', 'cannonball_along', 'hurry', 'fastness', 'zip', 'step_on_it', 'speed_up', 'accelerate', 'swiftness', 'amphetamine', 'rush_along', 'stop_number', 'velocity', 'hie']",Will Aircraft or Missiles Win Wars?
today's,[],Will Aircraft or Missiles Win Wars?
obsolete,"['obsolete', 'disused']",Will Aircraft or Missiles Win Wars?
Five,"['five-spot', 'Phoebe', 'quintet', 'basketball_team', 'v', 'cinque', 'fivesome', 'quintuplet', 'fin', '5', 'Little_Phoebe', 'pentad', 'V', 'five', 'quint']",Will Aircraft or Missiles Win Wars?
committing,"['pull', 'send', 'give', 'place', 'perpetrate', 'institutionalise', 'entrust', 'confide', 'practice', 'consecrate', 'commit', 'intrust', 'institutionalize', 'dedicate', 'invest', 'charge', 'trust', 'devote', 'put']",Will Aircraft or Missiles Win Wars?
overwhelming,"['overtake', 'sweep_over', 'overwhelm', 'overwhelming', 'overmaster', 'overpower', 'overcome', 'overpowering', 'flood_out', 'drown', 'whelm', 'deluge', 'submerge', 'consuming']",Will Aircraft or Missiles Win Wars?
There,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",Will Aircraft or Missiles Win Wars?
life,"['life_sentence', 'life', 'life-time', 'aliveness', 'animation', 'lifetime', 'lifespan', 'life_story', 'life_history', 'liveliness', 'living', 'sprightliness', 'spirit', 'biography']",Will Aircraft or Missiles Win Wars?
appallingly,['appallingly'],Will Aircraft or Missiles Win Wars?
disarm,"['unarm', 'disarm', 'demilitarise', 'demilitarize']",Will Aircraft or Missiles Win Wars?
true,"['lawful', 'straight', 'dependable', 'genuine', 'true_up', 'dead_on_target', 'avowedly', 'confessedly', 'true', 'truthful', 'admittedly', 'rightful', 'on-key', 'honest', 'reliable', 'unfeigned']",Will Aircraft or Missiles Win Wars?
apprehension,"['arrest', 'dread', 'catch', 'apprehensiveness', 'savvy', 'understanding', 'apprehension', 'collar', 'misgiving', 'discernment', 'taking_into_custody', 'pinch']",Will Aircraft or Missiles Win Wars?
choice,"['alternative', 'prime', 'prize', 'select', 'choice', 'selection', 'option', 'pick', 'quality']",Will Aircraft or Missiles Win Wars?
valuable,"['worthful', 'valuable']",Will Aircraft or Missiles Win Wars?
knocked,"['knock', 'strike_hard', 'ping', 'rap', 'criticize', 'pink', 'bump', 'pick_apart', 'criticise', 'tap']",Will Aircraft or Missiles Win Wars?
attack,"['flak', 'flack', 'round', 'fire', 'plan_of_attack', 'onrush', 'tone-beginning', 'onset', 'attack', 'snipe', 'assail', 'aggress', 'approach', 'onslaught', 'attempt', 'set_on', 'assault', 'blast', 'lash_out']",Will Aircraft or Missiles Win Wars?
night,"['nighttime', 'Night', 'Nox', 'dark', 'night']",Will Aircraft or Missiles Win Wars?
from,[],Will Aircraft or Missiles Win Wars?
200,"['200', 'cc', 'two_hundred']",Will Aircraft or Missiles Win Wars?
Russia's,[],Will Aircraft or Missiles Win Wars?
quite,"['rather', 'quite_an', 'quite', 'quite_a']",Will Aircraft or Missiles Win Wars?
minutes,"['hour', 'transactions', 'minute_of_arc', 'minute', 'bit', 'proceedings', 'minutes', 'moment', 'arcminute', 'min', 'mo', 'second', 'instant']",Will Aircraft or Missiles Win Wars?
consider,"['moot', 'study', 'view', 'regard', 'weigh', 'count', 'look_at', 'see', 'consider', 'deal', 'turn_over', 'take', 'debate', 'think', 'deliberate', 'reckon', 'believe', 'conceive']",Will Aircraft or Missiles Win Wars?
jet,"['pitchy', 'K', 'fountain', 'jet-propelled_plane', 'jet-black', 'gush', 'cat_valium', 'jet', 'green', 'reverse_lightning', 'super_acid', 'blue_jet', 'coal-black', 'honey_oil', 'spurt', 'super_C', 'jet_plane', 'sooty', 'squirt', 'special_K', 'spirt']",Will Aircraft or Missiles Win Wars?
stealth,"['stealing', 'stealth']",Will Aircraft or Missiles Win Wars?
war,"['state_of_war', 'warfare', 'war']",Will Aircraft or Missiles Win Wars?
destroying,"['destruct', 'destroy', 'put_down', 'demolish', 'ruin']",Will Aircraft or Missiles Win Wars?
available,"['usable', 'uncommitted', 'available', 'useable']",Will Aircraft or Missiles Win Wars?
propulsion,"['actuation', 'propulsion']",Will Aircraft or Missiles Win Wars?
way,"['means', 'right_smart', 'room', 'mode', 'style', 'fashion', 'way_of_life', 'manner', 'agency', 'path', 'elbow_room', 'way', 'direction']",Will Aircraft or Missiles Win Wars?
so,"['sol', 'thence', 'soh', 'indeed', 'then', 'hence', 'and_then', 'and_so', 'therefore', 'so', 'thusly', 'thus']",Will Aircraft or Missiles Win Wars?
look,"['aspect', 'appear', 'search', 'spirit', 'smell', 'flavor', 'looking_at', 'flavour', 'wait', 'expect', 'calculate', 'reckon', 'take_care', 'expression', 'feel', 'feeling', 'depend', 'attend', 'look', 'tone', 'seem', 'count', 'see', 'face', 'facial_expression', 'front', 'bet', 'await', 'looking']",Will Aircraft or Missiles Win Wars?
all,"['altogether', 'entirely', 'whole', 'completely', 'wholly', 'all', 'totally']",Will Aircraft or Missiles Win Wars?
four,"['tetrad', 'Little_Joe', 'quatern', 'quaternion', 'IV', 'quaternary', 'foursome', 'four-spot', 'iv', 'quadruplet', 'quaternity', 'quartet', 'four', '4']",Will Aircraft or Missiles Win Wars?
spacecraft,"['space_vehicle', 'spacecraft', 'ballistic_capsule']",Will Aircraft or Missiles Win Wars?
China,"['Red_China', 'China', ""People's_Republic_of_China"", 'Communist_China', 'Nationalist_China', 'Taiwan', 'Republic_of_China', 'chinaware', 'mainland_China', 'PRC', 'Cathay', 'china']",Will Aircraft or Missiles Win Wars?
need,"['require', 'involve', 'need', 'motive', 'motivation', 'ask', 'postulate', 'indigence', 'take', 'want', 'demand', 'pauperization', 'necessitate', 'penury', 'pauperism', 'call_for']",Will Aircraft or Missiles Win Wars?
resulted,"['ensue', 'lead', 'result', 'leave']",Will Aircraft or Missiles Win Wars?
etc.,"['and_so_forth', 'etcetera', 'etc.', 'and_so_on']",Will Aircraft or Missiles Win Wars?
eyes,"['eye', 'center', 'eyeball', 'eyes', 'optic', 'centre', 'middle', 'heart', 'oculus']",Will Aircraft or Missiles Win Wars?
city-trading,[],Will Aircraft or Missiles Win Wars?
Therefore,"['thence', 'hence', 'consequently', 'therefore', 'so', 'thus']",Will Aircraft or Missiles Win Wars?
tied,"['tie', 'link', 'bond', 'splice', 'laced', 'tied', 'fastened', 'draw', 'marry', 'attach', 'wed', 'level', 'even', 'trussed', 'connect', 'bind', 'link_up']",Will Aircraft or Missiles Win Wars?
analogy,"['doctrine_of_analogy', 'analogy']",Will Aircraft or Missiles Win Wars?
Use,"['apply', 'utilisation', 'function', 'employ', 'habituate', 'utilise', 'employment', 'purpose', 'use_of_goods_and_services', 'use', 'practice', 'exercise', 'role', 'manipulation', 'consumption', 'utilization', 'expend', 'enjoyment', 'economic_consumption', 'usage', 'utilize', 'usance', 'habit']",Will Aircraft or Missiles Win Wars?
what,[],Will Aircraft or Missiles Win Wars?
see,"['experience', 'watch', 'get_a_line', 'view', 'regard', 'escort', 'learn', 'realize', 'realise', 'assure', 'envision', 'discover', 'hear', 'pick_up', 'date', 'run_into', 'encounter', 'see_to_it', 'understand', 'interpret', 'witness', 'insure', 'image', 'find_out', 'go_out', 'meet', 'reckon', 'picture', 'take_care', 'go_steady', 'consider', 'fancy', 'attend', 'find', 'project', 'figure', 'control', 'run_across', 'look', 'ensure', 'catch', 'examine', 'go_through', 'see', 'get_word', 'visualize', 'ascertain', 'take_in', 'determine', 'visit', 'check', 'come_across', 'construe', 'visualise', 'get_wind']",Will Aircraft or Missiles Win Wars?
factor,"['factor_in', 'factor_out', 'broker', 'gene', 'divisor', 'agent', 'component', 'ingredient', 'cistron', 'factor', 'constituent', 'element']",Will Aircraft or Missiles Win Wars?
preoccupation,"['preoccupation', 'engrossment', 'preoccupancy', 'absorption']",Will Aircraft or Missiles Win Wars?
successfully,['successfully'],Will Aircraft or Missiles Win Wars?
another,"['some_other', 'another']",Will Aircraft or Missiles Win Wars?
shelters,"['protection', 'shelter', 'tax_shelter']",Will Aircraft or Missiles Win Wars?
logical,"['consistent', 'logical', 'lucid', 'coherent', 'ordered', 'legitimate']",Will Aircraft or Missiles Win Wars?
us,"['United_States_of_America', 'u', 'USA', 'uracil', 'U.S.A.', 'US', 'U.S.', 'America', 'U', 'uranium', 'atomic_number_92', 'the_States', 'United_States']",Will Aircraft or Missiles Win Wars?
We,[],Will Aircraft or Missiles Win Wars?
portion,"['serving', 'dower', 'dowry', 'percentage', 'allot', 'portion', 'part', 'fate', 'fortune', 'share', 'dowery', 'component', 'helping', 'parcel', 'component_part', 'lot', 'assign', 'circumstances', 'luck', 'destiny', 'constituent']",Will Aircraft or Missiles Win Wars?
gone,"['survive', 'departed', 'bypast', 'pass_away', 'give_way', 'function', 'depart', 'fail', 'locomote', 'expire', 'conk_out', 'kaput', 'gone', 'blend', 'get_going', 'croak', 'fit', 'run_short', 'snuff_it', 'live_on', 'plump', 'go_away', 'get', 'hold_up', 'operate', 'drop_dead', 'pop_off', 'become', 'live', 'start', 'belong', 'extend', 'conk', 'rifle', 'move', 'run_low', 'blend_in', 'give_out', 'run', 'sound', 'endure', 'hold_out', 'break_down', 'bygone', 'done_for', 'choke', 'decease', 'travel', 'perish', ""cash_in_one's_chips"", 'die', 'at_peace', 'at_rest', 'deceased', 'asleep', 'work', 'go', 'kick_the_bucket', 'buy_the_farm', 'foregone', 'pass', 'lead', 'break', 'exit', 'give-up_the_ghost', 'proceed', 'go_bad', 'last']",Will Aircraft or Missiles Win Wars?
the,[],Will Aircraft or Missiles Win Wars?
well,"['easily', 'considerably', 'advantageously', 'wellspring', 'fountainhead', 'good', 'swell', 'intimately', 'comfortably', 'well', 'substantially']",Will Aircraft or Missiles Win Wars?
discovered,"['give_away', 'get_a_line', 'let_on', 'attain', 'reveal', 'learn', 'ascertained', 'chance_on', 'bring_out', 'discover', 'disclose', 'distinguish', 'hear', 'happen_upon', 'pick_up', 'discovered', 'name', 'come_upon', 'unwrap', 'find_out', 'light_upon', 'divulge', 'identify', 'key', 'key_out', 'observed', 'strike', 'find', 'detect', 'see', 'get_word', 'chance_upon', 'let_out', 'fall_upon', 'notice', 'break', 'describe', 'observe', 'come_across', 'expose', 'get_wind']",Will Aircraft or Missiles Win Wars?
advantage,"['reward', 'advantage', 'vantage']",Will Aircraft or Missiles Win Wars?
spending,"['drop', 'expend', 'spend', 'expenditure', 'disbursement', 'pass', 'outgo', 'disbursal', 'spending', 'outlay']",Will Aircraft or Missiles Win Wars?
appropriate,"['appropriate', 'reserve', 'earmark', 'capture', 'set_aside', 'conquer', 'seize', 'allow']",Will Aircraft or Missiles Win Wars?
already,['already'],Will Aircraft or Missiles Win Wars?
conflict,"['run_afoul', 'conflict', 'difference', 'fight', 'battle', 'engagement', 'infringe', 'dispute', 'difference_of_opinion', 'contravene', 'struggle']",Will Aircraft or Missiles Win Wars?
vital,"['full_of_life', 'vital', 'life-sustaining', 'lively', 'critical']",Will Aircraft or Missiles Win Wars?
enemy,"['foe', 'opposition', 'enemy', 'foeman']",Will Aircraft or Missiles Win Wars?
;,[],Will Aircraft or Missiles Win Wars?
rather,"['preferably', 'rather', 'quite', 'sort_of', 'kinda', 'kind_of', 'sooner', 'instead']",Will Aircraft or Missiles Win Wars?
30,"['30', 'thirty', 'XXX', 'xxx']",Will Aircraft or Missiles Win Wars?
favorably,"['favourably', 'favorably']",Will Aircraft or Missiles Win Wars?
Even,"['regular', 'flush', 'even_out', 'eve', 'evening', 'tied', 'fifty-fifty', 'level', 'yet', 'eventide', 'even', 'still']",Will Aircraft or Missiles Win Wars?
pit,"['pitfall', 'scar', 'stone_pit', 'mark', 'quarry', 'Inferno', 'pock', 'match', 'infernal_region', 'cavity', 'fossa', 'pit', 'colliery', 'oppose', 'play_off', 'perdition', 'Hell', 'endocarp', 'stone', 'nether_region', 'orchestra_pit']",Will Aircraft or Missiles Win Wars?
perhaps,"['mayhap', 'maybe', 'peradventure', 'possibly', 'perchance', 'perhaps']",Will Aircraft or Missiles Win Wars?
role,"['persona', 'office', 'purpose', 'character', 'theatrical_role', 'part', 'function', 'use', 'role']",Will Aircraft or Missiles Win Wars?
The,[],Will Aircraft or Missiles Win Wars?
massive,"['monolithic', 'massive', 'monumental']",Will Aircraft or Missiles Win Wars?
urban,['urban'],Will Aircraft or Missiles Win Wars?
into,[],Will Aircraft or Missiles Win Wars?
system,"['organization', 'organisation', 'scheme', 'system', 'system_of_rules', 'arrangement']",Will Aircraft or Missiles Win Wars?
psi,"['psi', 'pounds_per_square_inch']",Will Aircraft or Missiles Win Wars?
