w,vector_semantico
Jean,"['jean', 'denim', 'blue_jean', 'dungaree']",Toward a Concept of National Responsibility
domestic,"['domestic', 'domesticated', 'domestic_help', 'house_servant']",Toward a Concept of National Responsibility
enough,"['plenty', 'adequate', 'sufficiency', 'decent', 'enough']",Toward a Concept of National Responsibility
interval,"['separation', 'interval', 'time_interval', 'musical_interval']",Toward a Concept of National Responsibility
assumption,"['Assumption_of_Mary', 'August_15', 'assumption', 'presumptuousness', 'presumption', 'effrontery', 'premise', 'Assumption', 'supposition', 'premiss', 'laying_claim', 'supposal']",Toward a Concept of National Responsibility
taxation,"['tax_income', 'taxation', 'tax_revenue', 'revenue_enhancement', 'revenue', 'tax']",Toward a Concept of National Responsibility
other,"['former', 'early', 'other']",Toward a Concept of National Responsibility
finally,"['ultimately', 'at_last', 'eventually', 'finally', 'lastly', 'in_conclusion', 'at_long_last', 'last', 'in_the_end']",Toward a Concept of National Responsibility
unannounced,"['unheralded', 'unpredicted', 'unannounced']",Toward a Concept of National Responsibility
technological,"['technical', 'technological']",Toward a Concept of National Responsibility
also,"['likewise', 'as_well', 'too', 'besides', 'also']",Toward a Concept of National Responsibility
nations,"['body_politic', 'state', 'Carry_Nation', 'land', 'nation', 'Nation', 'country', 'Carry_Amelia_Moore_Nation', 'commonwealth', 'res_publica']",Toward a Concept of National Responsibility
national,"['home', 'subject', 'internal', 'interior', 'national']",Toward a Concept of National Responsibility
obvious,['obvious'],Toward a Concept of National Responsibility
do,"['make_out', 'come', 'Doctor_of_Osteopathy', 'ut', 'answer', 'coiffe', 'doh', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'practice', 'exercise', 'brawl', 'do', 'manage', 'DO', 'practise', 'act', 'bash', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Toward a Concept of National Responsibility
sovereign,"['monarch', 'sovereign', 'supreme', 'self-governing', 'autonomous', 'crowned_head', 'independent']",Toward a Concept of National Responsibility
that,[],Toward a Concept of National Responsibility
permanent,"['permanent', 'perm', 'permanent_wave', 'lasting']",Toward a Concept of National Responsibility
clarification,"['clarification', 'illumination', 'elucidation', 'clearing']",Toward a Concept of National Responsibility
levy,"['levy_en_masse', 'raise', 'impose', 'levy', 'recruit']",Toward a Concept of National Responsibility
Both,['both'],Toward a Concept of National Responsibility
dissipating,"['dispel', 'break_up', 'fool_away', 'fritter_away', 'fritter', 'spread_out', 'shoot', 'fool', 'dissipate', 'scatter', 'disperse', 'frivol_away']",Toward a Concept of National Responsibility
state's-responsibility,[],Toward a Concept of National Responsibility
afflicted,"['stricken', 'impaired', 'afflict', 'smite', 'afflicted']",Toward a Concept of National Responsibility
significant,"['substantial', 'significant', 'meaning', 'pregnant', 'important']",Toward a Concept of National Responsibility
1959,[],Toward a Concept of National Responsibility
scholar,"['assimilator', 'scholar', 'student', 'scholarly_person', 'learner', 'bookman']",Toward a Concept of National Responsibility
Meeting,"['fulfil', 'group_meeting', 'gather', 'forgather', 'meeting', 'assemble', 'suffer', 'fit', 'match', 'get_together', 'run_into', 'receive', 'encounter', 'conform_to', 'cope_with', 'meet', 'confluence', 'contact', 'take_on', 'converge', 'foregather', 'satisfy', 'coming_together', 'run_across', 'fulfill', 'adjoin', 'touch', 'see', 'play', 'fill', 'merging', 'come_across']",Toward a Concept of National Responsibility
became,"['get', 'go', 'become', 'turn', 'suit']",Toward a Concept of National Responsibility
maintained,"['keep_up', 'conserve', 'sustain', 'uphold', 'hold', 'preserve', 'asseverate', 'wield', 'defend', 'maintained', 'exert', 'kept_up', 'maintain', 'well-kept', 'keep', 'observe', 'assert', 'retained']",Toward a Concept of National Responsibility
era,"['epoch', 'earned_run_average', 'era', 'geological_era', 'ERA']",Toward a Concept of National Responsibility
firmly,"['unwaveringly', 'securely', 'firm', 'hard', 'steadfastly', 'firmly']",Toward a Concept of National Responsibility
score,"['score', 'grievance', 'grudge', 'tally', 'scotch', 'rack_up', 'make', 'sexual_conquest', 'seduce', 'mark', 'hit', 'nock', 'account', 'musical_score', 'grade']",Toward a Concept of National Responsibility
aspects,"['panorama', 'facet', 'aspect', 'view', 'prospect', 'expression', 'vista', 'face', 'facial_expression', 'scene', 'look']",Toward a Concept of National Responsibility
precision,"['preciseness', 'precision']",Toward a Concept of National Responsibility
safeguard,"['safe-conduct', 'precaution', 'safeguard', 'guard']",Toward a Concept of National Responsibility
States,"['DoS', 'land', 'say', 'Department_of_State', 'State', 'express', 'state', 'province', 'tell', 'put_forward', 'posit', 'commonwealth', 'nation', 'country', 'United_States_Department_of_State', 'state_of_matter', 'body_politic', 'submit', 'res_publica', 'State_Department']",Toward a Concept of National Responsibility
promote,"['further', 'advertize', 'promote', 'boost', 'raise', 'encourage', 'push', 'upgrade', 'advertise', 'kick_upstairs', 'advance', 'elevate']",Toward a Concept of National Responsibility
anachronism,"['misdating', 'anachronism', 'mistiming']",Toward a Concept of National Responsibility
rapidly,"['rapidly', 'speedily', 'chop-chop', 'quickly', 'apace']",Toward a Concept of National Responsibility
unfortunately,"['alas', 'unluckily', 'unfortunately', 'regrettably']",Toward a Concept of National Responsibility
At,"['astatine', 'atomic_number_85', 'at', 'At']",Toward a Concept of National Responsibility
nation-state,[],Toward a Concept of National Responsibility
terms,"['price', 'damage', 'terminal_figure', 'terminus', 'terms', 'term', 'condition', 'full_term', 'footing']",Toward a Concept of National Responsibility
answer,"['response', 'resolution', 'solvent', 'do', 'serve', 'solution', 'answer', 'result', 'respond', 'reply', 'suffice', 'resolve']",Toward a Concept of National Responsibility
Court-packing,[],Toward a Concept of National Responsibility
exist,"['exist', 'survive', 'subsist', 'be', 'live']",Toward a Concept of National Responsibility
Does,"['make_out', 'come', 'answer', 'coiffe', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'DOE', 'Energy', 'Department_of_Energy', 'practice', 'Energy_Department', 'exercise', 'do', 'manage', 'practise', 'doe', 'act', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Toward a Concept of National Responsibility
when,[],Toward a Concept of National Responsibility
substantively,[],Toward a Concept of National Responsibility
ago,"['ago', 'agone']",Toward a Concept of National Responsibility
during,[],Toward a Concept of National Responsibility
legislative,['legislative'],Toward a Concept of National Responsibility
whether,[],Toward a Concept of National Responsibility
occurred,"['go_on', 'come', 'take_place', 'come_about', 'pass', 'fall_out', 'pass_off', 'hap', 'happen', 'occur']",Toward a Concept of National Responsibility
roots,"['ancestor', 'tooth_root', 'steady_down', 'radical', 'antecedent', 'rootage', 'settle', 'ascendent', 'stem', 'origin', 'roots', 'rootle', 'solution', 'beginning', 'root_word', 'base', 'take_root', 'root', 'source', 'etymon', 'ascendant', 'theme', 'settle_down', 'rout']",Toward a Concept of National Responsibility
geography,"['geographics', 'geography']",Toward a Concept of National Responsibility
within,"['within', 'inside']",Toward a Concept of National Responsibility
Since,[],Toward a Concept of National Responsibility
guide,"['steer', 'scout', 'manoeuvre', 'templet', 'channelize', 'take', 'head', 'guidebook', 'conduct', 'point', 'manoeuver', 'guide_on', 'draw', 'guide', 'maneuver', 'usher', 'run', 'direct', 'channelise', 'pathfinder', 'template', 'pass', 'lead']",Toward a Concept of National Responsibility
consensus,['consensus'],Toward a Concept of National Responsibility
duties,"['responsibility', 'obligation', 'tariff', 'duty']",Toward a Concept of National Responsibility
called,"['foretell', 'send_for', 'call_off', 'scream', 'call', 'phone', 'holler', 'name', 'shout', 'cry', 'call_up', 'prognosticate', 'hollo', 'anticipate', 'promise', 'ring', 'shout_out', 'forebode', 'bid', 'address', 'yell', 'predict', 'telephone', 'squall', 'call_in', 'visit']",Toward a Concept of National Responsibility
Reference,"['denotation', 'reference', 'reference_point', 'citation', 'point_of_reference', 'quotation', 'computer_address', 'cite', 'extension', 'source', 'mention', 'reference_work', 'book_of_facts', 'credit', 'address', 'reference_book', 'acknowledgment', 'character', 'consultation', 'character_reference']",Toward a Concept of National Responsibility
help,"['service', 'assistant', 'assistance', 'help', 'aid', 'serve', 'avail', 'help_oneself', 'supporter', 'assist', 'helper', 'facilitate']",Toward a Concept of National Responsibility
arena,"['orbit', 'bowl', 'domain', 'stadium', 'sports_stadium', 'sphere', 'area', 'scene_of_action', 'arena', 'field']",Toward a Concept of National Responsibility
structure,"['social_system', 'complex_body_part', 'social_organisation', 'anatomical_structure', 'body_structure', 'social_organization', 'social_structure', 'bodily_structure', 'construction', 'structure']",Toward a Concept of National Responsibility
can,"['seat', 'displace', 'rear', 'give_the_sack', 'canful', 'lav', 'behind', 'stool', 'fanny', 'bum', 'toilet', 'commode', 'buttocks', 'lavatory', 'pot', 'give_notice', 'tin_can', 'can_buoy', 'privy', 'fire', 'force_out', 'butt', 'send_away', 'sack', 'backside', 'posterior', 'tail', 'bathroom', 'tail_end', 'john', 'tush', 'potty', 'give_the_axe', 'arse', 'tin', 'prat', 'rear_end', 'hind_end', 'bottom', 'put_up', 'crapper', 'buns', 'can', 'dismiss', 'nates', 'keister', 'fundament', 'hindquarters', 'stern', 'ass', 'rump', 'tooshie', 'throne', 'terminate', 'derriere']",Toward a Concept of National Responsibility
Roman,"['romish', 'roman_letters', 'Roman', 'roman_print', 'roman_type', 'papistical', 'papistic', 'Romanic', 'popish', 'R.C.', 'roman', 'papist', 'Romanist', 'Roman_Catholic']",Toward a Concept of National Responsibility
economy,"['economy', 'thriftiness', 'saving', 'economic_system']",Toward a Concept of National Responsibility
1946,[],Toward a Concept of National Responsibility
population,"['universe', 'population']",Toward a Concept of National Responsibility
remember,"['commend', 'commemorate', 'call_back', 'recall', 'think_back', 'recollect', 'think', 'remember', 'call_up', 'retrieve', 'think_of']",Toward a Concept of National Responsibility
version,"['interpretation', 'interlingual_rendition', 'reading', 'edition', 'variant', 'rendering', 'version', 'variation', 'translation', 'adaptation']",Toward a Concept of National Responsibility
aside,"['divagation', 'apart', 'excursus', 'parenthesis', 'digression', 'aside', 'by', 'away']",Toward a Concept of National Responsibility
External,"['outside', 'international', 'external', 'extraneous']",Toward a Concept of National Responsibility
illustrative,"['exemplifying', 'illustrative', 'demonstrative']",Toward a Concept of National Responsibility
questions,"['oppugn', 'motion', 'interrogative', 'doubt', 'interrogative_sentence', 'enquiry', 'wonder', 'call_into_question', 'doubtfulness', 'interrogate', 'question', 'head', 'interrogation', 'dubiousness', 'interview', 'inquiry', 'query']",Toward a Concept of National Responsibility
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",Toward a Concept of National Responsibility
free,"['free_people', 'detached', 'resign', 'gratuitous', 'discharge', 'unblock', 'innocent', 'costless', 'liberal', 'unfreeze', 'justify', 'relieve', 'dislodge', 'rid', 'disembarrass', 'disengage', 'absolve', 'devoid', 'exempt', 'barren', 'relinquish', 'destitute', 'unloosen', 'complimentary', 'unloose', 'release', 'liberate', 'give_up', 'gratis', 'loose', 'spare', 'free']",Toward a Concept of National Responsibility
decisions,"['decision', 'determination', 'decisiveness', 'conclusion']",Toward a Concept of National Responsibility
response,"['response', 'reception', 'answer', 'reply', 'reaction']",Toward a Concept of National Responsibility
Holy,"['holy', 'holy_place', 'sanctum']",Toward a Concept of National Responsibility
requirement,"['essential', 'requirement', 'necessary', 'necessity', 'demand', 'prerequisite', 'requisite']",Toward a Concept of National Responsibility
led,"['moderate', 'take', 'head', 'contribute', 'conduce', 'conduct', 'precede', 'extend', 'chair', 'top', 'guide', 'LED', 'run', 'direct', 'leave', 'light-emitting_diode', 'go', 'pass', 'lead', 'result']",Toward a Concept of National Responsibility
It,"['information_technology', 'IT']",Toward a Concept of National Responsibility
civilizational,[],Toward a Concept of National Responsibility
behind,"['seat', 'rear', 'behind', 'fanny', 'bum', 'buttocks', 'slow', 'butt', 'backside', 'posterior', 'tail', 'tail_end', 'tush', 'arse', 'prat', 'rear_end', 'hind_end', 'bottom', 'behindhand', 'buns', 'can', 'nates', 'keister', 'fundament', 'hindquarters', 'stern', 'ass', 'rump', 'tooshie', 'derriere', 'in_arrears']",Toward a Concept of National Responsibility
say,"['state', 'pronounce', 'enounce', 'read', 'aver', 'allege', 'articulate', 'say', 'tell', 'suppose', 'sound_out', 'enunciate', 'enjoin', 'order']",Toward a Concept of National Responsibility
term,"['terminal_figure', 'terminus', 'term', 'condition', 'full_term']",Toward a Concept of National Responsibility
something,[],Toward a Concept of National Responsibility
expanded,"['blow_up', 'thrive', 'flourish', 'expound', 'elaborate', 'dilate', 'inflate', 'spread_out', 'boom', 'enlarge', 'expanded', 'expand', 'flesh_out', 'exposit', 'extend', 'lucubrate', 'amplify', 'expatiate']",Toward a Concept of National Responsibility
over,"['over', 'all_over', 'terminated', 'concluded', 'complete', ""o'er"", 'ended']",Toward a Concept of National Responsibility
state,"['DoS', 'land', 'say', 'Department_of_State', 'State', 'express', 'state', 'province', 'tell', 'put_forward', 'posit', 'commonwealth', 'nation', 'country', 'United_States_Department_of_State', 'state_of_matter', 'body_politic', 'submit', 'res_publica', 'State_Department']",Toward a Concept of National Responsibility
played,"['make_for', 'roleplay', 'played', 'trifle', 'bring', 'encounter', 'diddle', 'fiddle', 'wager', 'meet', 'wreak', 'spiel', 'run', 'represent', 'take_on', 'act', 'playact', 'recreate', 'work', 'toy', 'flirt', 'act_as', 'play', 'bet', 'dally']",Toward a Concept of National Responsibility
growing,"['ontogeny', 'originate', 'develop', 'mature', 'ontogenesis', 'growing', 'get', 'turn', 'maturate', 'uprise', 'acquire', 'rise', 'growth', 'raise', 'spring_up', 'farm', 'maturation', 'arise', 'produce', 'development', 'grow']",Toward a Concept of National Responsibility
altered,"['falsify', 'altered', 'spay', 'adapted', 'castrate', 'alter', 'change', 'vary', 'neutered', 'neuter', 'interpolate', 'modify']",Toward a Concept of National Responsibility
unchanging,"['unchanging', 'static', 'stable']",Toward a Concept of National Responsibility
served,"['service', 'swear_out', 'do', 'process', 'dish_out', 'help', 'serve_up', 'serve', 'dish', 'dish_up', 'function', 'answer', 'attend', 'assist', 'attend_to', 'suffice', 'serve_well', 'wait_on']",Toward a Concept of National Responsibility
of,[],Toward a Concept of National Responsibility
being,"['exist', 'organism', 'cost', 'represent', 'existence', 'be', 'make_up', 'embody', 'follow', 'being', 'comprise', 'beingness', 'live', 'constitute', 'equal', 'personify']",Toward a Concept of National Responsibility
analogous,"['correspondent', 'analogous']",Toward a Concept of National Responsibility
includes,"['let_in', 'admit', 'include']",Toward a Concept of National Responsibility
does,"['make_out', 'come', 'answer', 'coiffe', 'behave', 'get_along', 'arrange', 'perform', 'dress', 'make', 'cause', 'coif', 'DOE', 'Energy', 'Department_of_Energy', 'practice', 'Energy_Department', 'exercise', 'do', 'manage', 'practise', 'doe', 'act', 'fare', 'execute', 'serve', 'coiffure', 'suffice', 'set']",Toward a Concept of National Responsibility
insure,"['ensure', 'assure', 'see', 'secure', 'ascertain', 'see_to_it', 'underwrite', 'insure', 'guarantee', 'check', 'cover', 'control']",Toward a Concept of National Responsibility
compensate,"['redress', 'remunerate', 'overcompensate', 'indemnify', 'pay_off', 'correct', 'counterbalance', 'make_up', 'even_out', 'repair', 'pay', 'right', 'cover', 'recompense', 'compensate', 'even_off', 'even_up']",Toward a Concept of National Responsibility
equal,"['match', 'equalize', 'touch', 'be', 'equate', 'compeer', 'adequate', 'peer', 'equal', 'equalise', 'rival']",Toward a Concept of National Responsibility
Roosevelt's,[],Toward a Concept of National Responsibility
yes,['yes'],Toward a Concept of National Responsibility
picture,"['depiction', 'pictorial_matter', 'word-painting', 'video', 'movie', 'scene', 'envision', 'characterization', 'photo', 'icon', 'moving_picture', 'motion-picture_show', 'image', 'show', 'picture', 'moving-picture_show', 'delineation', 'photograph', 'render', 'characterisation', 'fancy', 'picture_show', 'exposure', 'project', 'figure', 'mental_picture', 'film', 'motion_picture', 'pic', 'depict', 'see', 'visualize', 'word_picture', 'visualise', 'ikon', 'flick', 'impression', 'painting']",Toward a Concept of National Responsibility
ties,"['affiliation', 'wed', 'connect', 'tie_beam', 'railroad_tie', 'draw', 'link_up', 'bond', 'necktie', 'tie', 'link', 'marry', 'tie-up', 'attach', 'sleeper', 'bind', 'linkup', 'crosstie', 'splice', 'standoff', 'tie-in', 'association']",Toward a Concept of National Responsibility
competition,"['contender', 'competitor', 'contest', 'competition', 'contention', 'rivalry', 'challenger', 'rival']",Toward a Concept of National Responsibility
Nevertheless,"['withal', 'nonetheless', 'all_the_same', 'nevertheless', 'however', 'yet', 'even_so', 'still', 'notwithstanding']",Toward a Concept of National Responsibility
important,"['of_import', 'significant', 'important', 'authoritative', 'crucial']",Toward a Concept of National Responsibility
pertinent,"['apt', 'apposite', 'pertinent']",Toward a Concept of National Responsibility
These,[],Toward a Concept of National Responsibility
ideal,"['nonsuch', 'nonesuch', 'paragon', 'saint', 'nonpareil', 'apotheosis', 'idealistic', 'ideal']",Toward a Concept of National Responsibility
short,"['short-change', 'unawares', 'short_circuit', 'myopic', 'poor', 'dead', 'brusque', 'little', 'curt', 'curtly', 'inadequate', 'unretentive', 'shortstop', 'short-circuit', 'unforesightful', 'suddenly', 'abruptly', 'light', 'forgetful', 'shortsighted', 'short', 'scant', 'shortly', 'brusk']",Toward a Concept of National Responsibility
provision,"['supplying', 'proviso', 'provision', 'planning', 'purvey', 'preparation', 'supply']",Toward a Concept of National Responsibility
monarch,"['monarch', 'sovereign', 'milkweed_butterfly', 'monarch_butterfly', 'Danaus_plexippus', 'crowned_head']",Toward a Concept of National Responsibility
President,"['President', 'prexy', 'president', 'Chief_Executive', 'chairman', 'United_States_President', 'chair', 'chairperson', 'President_of_the_United_States', 'chairwoman']",Toward a Concept of National Responsibility
i.e.,"['id_est', 'ie', 'i.e.']",Toward a Concept of National Responsibility
may,"['May', 'may', 'English_hawthorn', 'Crataegus_oxycantha', 'Crataegus_laevigata', 'whitethorn']",Toward a Concept of National Responsibility
prevailing,"['run', 'endure', 'hold', 'triumph', 'dominate', 'predominant', 'rule', 'prevailing', 'dominant', 'rife', 'persist', 'prevalent', 'prevail', 'obtain', 'die_hard', 'reign', 'predominate']",Toward a Concept of National Responsibility
certainty,"['sure_thing', 'foregone_conclusion', 'certainty']",Toward a Concept of National Responsibility
impartial,"['unprejudiced', 'impartial']",Toward a Concept of National Responsibility
same,"['Saami', 'Lapp', 'Lapplander', 'like', 'Same', 'same', 'Saame', 'Sami']",Toward a Concept of National Responsibility
tribunal,"['court', 'judicature', 'tribunal']",Toward a Concept of National Responsibility
satisfied,"['fulfill', 'fulfil', 'quenched', 'slaked', 'live_up_to', 'fill', 'satisfy', 'satisfied', 'meet', 'gratify']",Toward a Concept of National Responsibility
Kennedy,"['Jack_Kennedy', 'JFK', 'Kennedy_International_Airport', 'Kennedy_Interrnational', 'John_Fitzgerald_Kennedy', 'Kennedy', 'President_Kennedy', 'President_John_F._Kennedy']",Toward a Concept of National Responsibility
generally,"['generally', 'more_often_than_not', 'in_the_main', 'loosely', 'in_general', 'broadly', 'broadly_speaking', 'mostly', 'by_and_large']",Toward a Concept of National Responsibility
Whether,[],Toward a Concept of National Responsibility
support,"['substantiate', 'financial_support', 'corroborate', 'brook', 'sustain', 'stomach', 'support', 'indorse', 'bread_and_butter', 'funding', 'confirm', 'keep', 'abide', 'underpin', 'stick_out', 'suffer', 'subscribe', 'hold_up', 'plunk_for', 'bear', 'patronise', 'stand', 'patronize', 'livelihood', 'reinforcement', 'accompaniment', 'affirm', 'backing', 'documentation', 'endorse', 'back_up', 'fend_for', 'endure', 'musical_accompaniment', 'supporting', 'backup', 'living', 'financial_backing', 'patronage', 'keep_going', 'put_up', 'plump_for', 'reenforcement', 'tolerate', 'sustenance', 'bear_out', 'hold', 'defend', 'digest', 'back']",Toward a Concept of National Responsibility
interests,"['concern', 'occupy', 'worry', 'involvement', 'sake', 'matter_to', 'interest_group', 'interest', 'stake', 'interestingness', 'pursuit', 'pastime']",Toward a Concept of National Responsibility
reexamination,"['review', 'reexamination', 'redirect_examination', 'followup', 'follow-up']",Toward a Concept of National Responsibility
But,"['but', 'simply', 'just', 'only', 'merely']",Toward a Concept of National Responsibility
affairs,"['liaison', 'social_function', 'personal_business', 'involvement', 'amour', 'social_occasion', 'function', 'affairs', 'occasion', 'affair', 'matter', 'thing', 'intimacy', 'personal_matters', 'affaire']",Toward a Concept of National Responsibility
today's,[],Toward a Concept of National Responsibility
concept,"['conception', 'concept', 'construct']",Toward a Concept of National Responsibility
perilous,"['perilous', 'touch-and-go', 'precarious', 'parlous']",Toward a Concept of National Responsibility
writing,"['writing', 'composition', 'compose', 'write', 'publish', 'indite', 'committal_to_writing', 'drop_a_line', 'written_material', 'spell', 'pen', 'authorship', 'piece_of_writing', 'save', 'penning']",Toward a Concept of National Responsibility
making,"['construct', 'score', 'piss', 'urinate', 'stool', 'induce', 'attain', 'shit', 'progress_to', 'take', 'take_a_crap', 'fix', 'realize', 'realise', 'give', 'gain', 'establish', 'pretend', 'make', 'take_a_shit', 'make_believe', 'prepare', 'wee-wee', 'making', 'cause', 'get', 'name', 'make_water', 'defecate', 'arrive_at', 'fashioning', 'draw', 'throw', 'seduce', 'cook', 'micturate', 'create', 'reach', 'do', 'relieve_oneself', 'pee-pee', 'clear', 'make_up', 'bring_in', 'spend_a_penny', 'have', 'build', 'earn', 'wee', 'ready', 'take_a_leak', 'piddle', 'puddle', 'stimulate', 'pull_in', 'produce', 'ca-ca', 'hold', 'work', 'form', 'pass_water', 'nominate', 'pee', 'get_to', 'lay_down', 'hit', 'qualification', 'constitute', 'crap', 'take_in', 'devising']",Toward a Concept of National Responsibility
Rule,"['normal', 'principle', 'prevail', 'dominate', 'ruler', 'rein', 'reign', 'convention', 'predominate', 'formula', 'pattern', 'regulation', 'find', 'prescript', 'govern', 'decree', 'dominion', 'rule', 'harness', 'linguistic_rule']",Toward a Concept of National Responsibility
true,"['lawful', 'straight', 'dependable', 'genuine', 'true_up', 'dead_on_target', 'avowedly', 'confessedly', 'true', 'truthful', 'admittedly', 'rightful', 'on-key', 'honest', 'reliable', 'unfeigned']",Toward a Concept of National Responsibility
dominates,"['eclipse', 'overlook', 'overshadow', 'dominate', 'rule', 'overtop', 'prevail', 'master', 'reign', 'command', 'predominate']",Toward a Concept of National Responsibility
negative,"['negatively_charged', 'disconfirming', 'blackball', 'minus', 'veto', 'electronegative', 'negative', 'damaging']",Toward a Concept of National Responsibility
doubtless,"['doubtless', 'undoubtedly', 'doubtlessly']",Toward a Concept of National Responsibility
replaced,"['supplant', 'exchange', 'supercede', 'substitute', 'supersede', 'replace', 'put_back', 'interchange', 'supervene_upon']",Toward a Concept of National Responsibility
Already,['already'],Toward a Concept of National Responsibility
from,[],Toward a Concept of National Responsibility
incidentally,"['incidentally', 'accidentally', 'by_the_way', 'apropos', 'by_the_bye']",Toward a Concept of National Responsibility
Deal,"['muckle', 'softwood', 'make_out', 'dish_out', 'deal', 'allot', 'mickle', 'mint', 'take', 'deal_out', 'cover', 'treat', 'cope', 'heap', 'pot', 'share', 'quite_a_little', 'conduct', 'sell', 'parcel_out', 'spate', 'dispense', 'wad', 'plow', 'contend', 'shell_out', 'passel', 'handle', 'flock', 'grapple', 'business_deal', 'good_deal', 'administer', 'batch', 'carry_on', 'trade', 'peck', 'bargain', 'pile', 'manage', 'consider', 'mass', 'lot', 'mess', 'make_do', 'divvy_up', 'apportion', 'portion_out', 'address', 'hatful', 'plenty', 'mete_out', 'distribute', 'raft', 'mountain', 'sight', 'hand', 'look_at', 'tidy_sum', 'stack', 'get_by', 'slew', 'dole_out', 'great_deal', 'care']",Toward a Concept of National Responsibility
difficult,"['difficult', 'hard', 'unmanageable']",Toward a Concept of National Responsibility
representative,"['example', 'representative', 'spokesperson', 'congresswoman', 'illustration', 'voice', 'instance', 'interpreter', 'congressman']",Toward a Concept of National Responsibility
quite,"['rather', 'quite_an', 'quite', 'quite_a']",Toward a Concept of National Responsibility
contemplated,"['speculate', 'contemplate', 'reflect', 'study', 'mull', 'meditate', 'ponder', 'muse', 'mull_over', 'ruminate', 'excogitate', 'chew_over', 'think_over']",Toward a Concept of National Responsibility
shore,"['prop', 'shoring', 'land', 'set_ashore', 'shore', 'shore_up', 'prop_up']",Toward a Concept of National Responsibility
consider,"['moot', 'study', 'view', 'regard', 'weigh', 'count', 'look_at', 'see', 'consider', 'deal', 'turn_over', 'take', 'debate', 'think', 'deliberate', 'reckon', 'believe', 'conceive']",Toward a Concept of National Responsibility
politics,"['government', 'political_relation', 'political_sympathies', 'politics', 'political_science']",Toward a Concept of National Responsibility
revolution,"['rotation', 'gyration', 'revolution']",Toward a Concept of National Responsibility
beneficial,"['beneficial', 'good']",Toward a Concept of National Responsibility
way,"['means', 'right_smart', 'room', 'mode', 'style', 'fashion', 'way_of_life', 'manner', 'agency', 'path', 'elbow_room', 'way', 'direction']",Toward a Concept of National Responsibility
so,"['sol', 'thence', 'soh', 'indeed', 'then', 'hence', 'and_then', 'and_so', 'therefore', 'so', 'thusly', 'thus']",Toward a Concept of National Responsibility
all,"['altogether', 'entirely', 'whole', 'completely', 'wholly', 'all', 'totally']",Toward a Concept of National Responsibility
light,"['lighting', 'lightness', 'dismount', 'get_off', 'tripping', 'visible_light', 'Inner_Light', 'wakeful', 'sluttish', 'Light_Within', 'clean', 'swooning', 'get_down', 'unhorse', 'lite', 'easy', 'light-headed', 'perch', 'weak', 'sparkle', 'lightheaded', 'unaccented', 'light-colored', 'calorie-free', 'lightsome', 'promiscuous', 'brightness', 'illume', 'ignite', 'low-cal', 'fire_up', 'spark', 'alight', 'unclouded', 'Christ_Within', 'abstemious', 'visible_radiation', 'idle', 'luminance', 'clear', 'luminosity', 'light_source', 'twinkle', 'ignitor', 'brightness_level', 'illumination', 'light', 'faint', 'illuminate', 'short', 'lighter', 'Light', 'fall', 'wanton', 'scant', 'lightly', 'light_up', 'igniter', 'loose', 'luminousness', 'illumine']",Toward a Concept of National Responsibility
local,"['topical_anesthetic', 'local_anesthetic', 'topical_anaesthetic', 'local_anaesthetic', 'local']",Toward a Concept of National Responsibility
centuries,"['100', 'one_C', 'century', 'hundred', 'C']",Toward a Concept of National Responsibility
derived,"['come', 'derived', 'infer', 'deduct', 'descend', 'educe', 'deduce', 'gain', 'derive']",Toward a Concept of National Responsibility
need,"['require', 'involve', 'need', 'motive', 'motivation', 'ask', 'postulate', 'indigence', 'take', 'want', 'demand', 'pauperization', 'necessitate', 'penury', 'pauperism', 'call_for']",Toward a Concept of National Responsibility
quirks,"['quirkiness', 'oddity', 'quirk', 'queerness', 'crotchet']",Toward a Concept of National Responsibility
what,[],Toward a Concept of National Responsibility
imprimatur,"['endorsement', 'indorsement', 'imprimatur', 'countenance', 'warrant', 'sanction']",Toward a Concept of National Responsibility
won,"['pull_ahead', 'gain_ground', 'get_ahead', 'make_headway', 'deliver_the_goods', 'succeed', 'South_Korean_won', 'won', 'come_through', 'bring_home_the_bacon', 'gain', 'win', 'North_Korean_won', 'advance', 'acquire']",Toward a Concept of National Responsibility
factor,"['factor_in', 'factor_out', 'broker', 'gene', 'divisor', 'agent', 'component', 'ingredient', 'cistron', 'factor', 'constituent', 'element']",Toward a Concept of National Responsibility
night-watchman,[],Toward a Concept of National Responsibility
loose,"['relax', 'slack', 'sluttish', 'at_large', 'easy', 'lax', 'escaped', 'promiscuous', 'liberal', 'unaffixed', 'idle', 'open', 'unleash', 'unloosen', 'light', 'free', 'informal', 'let_loose', 'unloose', 'release', 'wanton', 'on_the_loose', 'liberate', 'loose', 'loosen']",Toward a Concept of National Responsibility
victory,"['triumph', 'victory']",Toward a Concept of National Responsibility
historically,['historically'],Toward a Concept of National Responsibility
proposition,"['proposition', 'proposal', 'proffer', 'suggestion']",Toward a Concept of National Responsibility
reality,"['realness', 'reality', 'world', 'realism']",Toward a Concept of National Responsibility
