w,vector_semantico
Work,"['piece_of_work', 'employment', 'make', 'bring', 'function', 'solve', 'wreak', 'oeuvre', 'operate', 'exploit', 'do_work', 'crop', 'exercise', 'work', 'mould', 'knead', 'form', 'workplace', 'process', 'body_of_work', 'work_out', 'forge', 'play', 'make_for', 'cultivate', 'run', 'study', 'act_upon', 'act', 'shape', 'puzzle_out', 'go', 'influence', 'turn', 'figure_out', 'put_to_work', 'lick', 'sour', 'ferment', 'mold', 'work_on']",The Ship Who Sang
Hello,"['hullo', 'hello', 'howdy', 'how-do-you-do', 'hi']",The Ship Who Sang
home,"['home_plate', 'place', 'menage', 'rest_home', 'base', 'domicile', 'household', 'home_base', 'dwelling', 'habitation', 'house', 'nursing_home', 'abode', 'internal', 'interior', 'dwelling_house', 'national', 'home', 'plate', 'family']",The Ship Who Sang
progressions,"['progress', 'progression', 'procession', 'patterned_advance', 'onward_motion', 'forward_motion', 'advancement', 'advance']",The Ship Who Sang
calmly,"['calmly', 'sedately']",The Ship Who Sang
metallic,"['metal', 'metallic']",The Ship Who Sang
obvious,['obvious'],The Ship Who Sang
As,"['A', 'atomic_number_33', 'axerophthol', 'amp', 'American_Samoa', 'type_A', 'adenine', 'as', 'group_A', 'every_bit', 'AS', 'Eastern_Samoa', 'vitamin_A', 'equally', 'deoxyadenosine_monophosphate', 'angstrom', 'a', 'ampere', 'arsenic', 'As', 'angstrom_unit', 'antiophthalmic_factor']",The Ship Who Sang
Even,"['still', 'fifty-fifty', 'even_out', 'flush', 'eve', 'even', 'level', 'regular', 'tied', 'yet', 'eventide', 'evening']",The Ship Who Sang
one,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",The Ship Who Sang
adjustable,['adjustable'],The Ship Who Sang
female,"['distaff', 'female', 'female_person']",The Ship Who Sang
Fine,"['amercement', 'okay', 'fine', 'o.k.', 'very_well', 'delicately', 'mulct', 'exquisitely', 'alright', 'all_right', 'finely', 'hunky-dory', 'OK', 'ok', 'ticket']",The Ship Who Sang
thrived,"['flourish', 'prosper', 'boom', 'thrive', 'expand', 'fly_high']",The Ship Who Sang
prolonged,"['elongated', 'protracted', 'sustain', 'protract', 'drawn-out', 'keep_up', 'draw_out', 'prolonged', 'extend', 'prolong', 'extended', 'lengthy', 'lengthened']",The Ship Who Sang
compute,"['cipher', 'reckon', 'calculate', 'compute', 'work_out', 'figure', 'cypher']",The Ship Who Sang
unfortunate,"['unfortunate_person', 'unfortunate', 'inauspicious']",The Ship Who Sang
difficulties,"['trouble', 'difficultness', 'difficulty']",The Ship Who Sang
Stall,"['shillyshally', 'conk', 'procrastinate', 'stalling', 'kiosk', ""drag_one's_feet"", 'stand', 'dillydally', 'booth', 'dilly-dally', 'stall', 'carrel', 'cubicle', 'sales_booth', ""drag_one's_heels"", 'carrell']",The Ship Who Sang
incensed,"['exasperate', 'cense', 'thurify', 'indignant', 'umbrageous', 'infuriate', 'incense', 'outraged', 'incensed']",The Ship Who Sang
quite,"['quite_an', 'quite', 'rather', 'quite_a']",The Ship Who Sang
fair,"['bonnie', 'fairly', 'fair', 'funfair', 'honest', 'reasonable', 'mediocre', 'comely', 'bazaar', 'just', 'fairish', 'bonny', 'average', 'clean', 'evenhandedly', 'sightly', 'carnival', 'middling']",The Ship Who Sang
class,"['form', 'course', 'social_class', 'year', 'sort', 'separate', 'course_of_instruction', 'classify', 'sort_out', 'category', 'assort', 'socio-economic_class', 'course_of_study', 'division', 'family', 'class', 'stratum', 'grade']",The Ship Who Sang
Eileen,[],The Ship Who Sang
making,"['take_a_shit', 'arrive_at', 'lay_down', 'make', 'make_believe', 'draw', 'take_in', 'take_a_leak', 'wee', 'clear', 'realise', 'cause', 'hit', 'micturate', 'urinate', 'pee', 'earn', 'making', 'constitute', 'construct', 'cook', 'stool', 'devising', 'piddle', 'have', 'pull_in', 'build', 'spend_a_penny', 'ready', 'get_to', 'do', 'make_water', 'progress_to', 'relieve_oneself', 'wee-wee', 'work', 'get', 'form', 'throw', 'make_up', 'induce', 'name', 'attain', 'fashioning', 'score', 'puddle', 'create', 'reach', 'defecate', 'fix', 'stimulate', 'bring_in', 'pretend', 'take', 'pass_water', 'produce', 'gain', 'establish', 'qualification', 'realize', 'take_a_crap', 'give', 'piss', 'prepare', 'hold', 'seduce', 'crap', 'pee-pee', 'ca-ca', 'nominate', 'shit']",The Ship Who Sang
investigating,"['investigate', 'investigation', 'inquire', 'enquire', 'look_into', 'investigating']",The Ship Who Sang
expectations,"['expected_value', 'expectation', 'arithmetic_mean', 'outlook', 'prospect', 'anticipation', 'first_moment']",The Ship Who Sang
certain,"['sealed', 'sure', 'certain']",The Ship Who Sang
assumed,"['false', 'pretended', 'put_on', 'feign', 'seize', 'accept', 'take_up', 'sham', 'assume', 'assumed', 'wear', 'acquire', 'take_for_granted', 'take_over', 'fictive', 'presume', 'bear', 'simulate', 'take_on', 'don', 'strike', 'usurp', 'take', 'fictitious', 'adopt', 'get_into', 'arrogate']",The Ship Who Sang
reasoning,"['abstract_thought', 'reason', 'intelligent', 'reason_out', 'reasoning', 'thinking', 'argue', 'conclude', 'logical_thinking']",The Ship Who Sang
build,"['make', 'physique', 'figure', 'material_body', 'build_up', 'bod', 'soma', 'construct', 'build', 'anatomy', 'work_up', 'body-build', 'flesh', 'physical_body', 'form', 'habitus', 'frame', 'chassis', 'shape', 'progress', 'human_body', 'establish', 'ramp_up']",The Ship Who Sang
proportions,"['ratio', 'proportionality', 'dimension', 'balance', 'symmetry', 'proportion']",The Ship Who Sang
vowel,"['vowel_sound', 'vowel']",The Ship Who Sang
et,[],The Ship Who Sang
remarked,"['point_out', 'observe', 'note', 'notice', 'comment', 'mention', 'remark']",The Ship Who Sang
another,"['some_other', 'another']",The Ship Who Sang
grabbing,"['snaffle', 'snap_up', 'grab', 'catch', 'seize', 'take_hold_of']",The Ship Who Sang
removed,"['take_away', 'hit', 'polish_off', 'take_out', 'get_rid_of', 'off', 'remote', 'removed', 'move_out', 'bump_off', 'withdraw', 'slay', 'take', 'remove', 'dispatch', 'distant', 'absent', 'transfer', 'murder']",The Ship Who Sang
couldn't,[],The Ship Who Sang
coloratura,"['coloratura', 'coloratura_soprano']",The Ship Who Sang
prospective,['prospective'],The Ship Who Sang
only,"['solitary', 'entirely', 'simply', 'merely', 'only', 'only_if', 'alone', 'lonesome', 'exclusively', 'just', 'solely', 'but', 'only_when', 'lone', 'sole']",The Ship Who Sang
each,"['to_each_one', 'each', 'for_each_one', 'apiece', 'from_each_one']",The Ship Who Sang
irritating,"['annoying', 'get_at', 'vex', 'pestering', 'vexing', 'nettle', 'devil', 'get_to', 'rile', 'nark', 'pesky', 'rag', 'teasing', 'gravel', 'irritating', 'irritate', 'painful', 'annoy', 'nettlesome', 'plaguey', 'pestiferous', 'plaguy', 'bother', 'irritative', 'chafe', 'bothersome', 'galling', 'vexatious']",The Ship Who Sang
experimentation,"['experimentation', 'experiment']",The Ship Who Sang
found,"['base', 'see', 'rule', 'institute', 'constitute', 'happen', 'notice', 'find', 'encounter', 'find_out', 'incur', 'feel', 'receive', 'get', 'come_up', 'detect', 'ascertain', 'regain', 'get_hold', 'determine', 'found', 'obtain', 'bump', 'chance', 'ground', 'plant', 'recover', 'discover', 'witness', 'observe', 'establish', 'set_up', 'launch', 'line_up', 'find_oneself', 'retrieve']",The Ship Who Sang
rich,"['robust', 'full-bodied', 'fat', 'productive', 'plenteous', 'deep', 'racy', 'rich', 'rich_people', 'ample', 'plentiful', 'fertile', 'copious']",The Ship Who Sang
I.Q.,"['I.Q.', 'intelligence_quotient', 'IQ']",The Ship Who Sang
babies,"['cocker', 'featherbed', 'indulge', 'cosset', 'child', 'pamper', 'mollycoddle', 'sister', 'spoil', 'babe', 'infant', 'coddle', 'baby']",The Ship Who Sang
computation,"['computation', 'calculation', 'figuring', 'computing', 'reckoning']",The Ship Who Sang
imagine,"['imagine', 'opine', 'envisage', 'reckon', 'conceive_of', 'think', 'suppose', 'ideate', 'guess']",The Ship Who Sang
Helva's,[],The Ship Who Sang
within,"['within', 'inside']",The Ship Who Sang
special,"['exceptional', 'peculiar', 'special', 'extra', 'especial', 'limited', 'particular']",The Ship Who Sang
optimism,['optimism'],The Ship Who Sang
control,"['manipulate', 'ensure', 'curb', 'command', 'see', 'ascendance', 'insure', 'mastery', 'ascendency', 'restraint', 'ascendence', 'master', 'operate', 'control_condition', 'see_to_it', 'ascertain', 'verify', 'check', 'assure', 'contain', 'dominance', 'moderate', 'controller', 'control', 'ascendancy', 'hold_in', 'hold', 'keep_in_line']",The Ship Who Sang
herself,[],The Ship Who Sang
logical,"['legitimate', 'consistent', 'coherent', 'logical', 'ordered', 'lucid']",The Ship Who Sang
reproducing,"['reproduce', 'regurgitate', 'multiply', 'procreate']",The Ship Who Sang
instant,"['wink', 'heartbeat', 'moment', 'twinkling', 'second', 'insistent', 'inst', 'New_York_minute', 'trice', 'split_second', 'blink_of_an_eye', 'flash', 'minute', 'clamant', 'jiffy', 'instantaneous', 'exigent', 'crying', 'instant']",The Ship Who Sang
took,"['claim', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'rent', 'fill', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'drive', 'train', 'take_on', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'get_hold_of', 'film', 'take', 'lead', 'remove', 'study', 'read', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'shoot', 'need']",The Ship Who Sang
elite,"['elect', 'elite_group', 'elite']",The Ship Who Sang
color,"['color', 'colorize', 'emblazon', 'distort', 'coloration', 'discolor', 'tinge', 'colouration', 'colorise', 'colourise', 'colouring_material', 'vividness', 'people_of_color', 'coloring_material', 'people_of_colour', 'gloss', 'discolour', 'coloring', 'color_in', 'colouring', 'colour_in', 'colourize', 'colour', 'semblance']",The Ship Who Sang
Oh,"['Buckeye_State', 'OH', 'Ohio']",The Ship Who Sang
momentary,"['momentary', 'fleeting', 'fugitive', 'momentaneous']",The Ship Who Sang
live,"['subsist', 'experience', 'endure', 'live', 'bouncy', 'alive', 'lively', 'springy', 'hold_up', 'hold_out', 'last', 'unrecorded', 'resilient', 'live_on', 'be', 'know', 'hot', 'dwell', 'go', 'survive', 'exist', 'inhabit', 'populate']",The Ship Who Sang
worked,"['make', 'bring', 'function', 'solve', 'wreak', 'operate', 'exploit', 'do_work', 'crop', 'exercise', 'work', 'mould', 'knead', 'form', 'process', 'work_out', 'forge', 'play', 'make_for', 'cultivate', 'run', 'act_upon', 'shape', 'act', 'puzzle_out', 'go', 'influence', 'turn', 'figure_out', 'put_to_work', 'lick', 'sour', 'ferment', 'mold', 'work_on']",The Ship Who Sang
sinuses,"['sinus', 'fistula', 'venous_sinus']",The Ship Who Sang
screw,"['be_intimate', 'roll_in_the_hay', 'screw_propeller', 'nooky', 'sleep_together', 'bed', 'screw', 'have_it_off', 'do_it', 'gaoler', 'jailor', 'chicane', 'jockey', 'make_love', 'have_sex', 'drive_in', 'make_out', 'jailer', 'fuck', 'shag', 'fucking', 'lie_with', 'bonk', 'piece_of_tail', 'shtup', 'have_it_away', 'screwing', 'cheat', 'hump', 'ass', 'bang', 'know', 'get_it_on', 'shaft', 'nookie', 'get_laid', 'jazz', 'have_a_go_at_it', 'love', 'sleep_with', 'eff', 'piece_of_ass', 'chouse', 'prison_guard', 'turnkey', 'have_intercourse']",The Ship Who Sang
flaky,"['off-the-wall', 'outre', 'gonzo', 'freaky', 'eccentric', 'flaky', 'bizarre', 'flakey', 'outlandish', 'freakish']",The Ship Who Sang
gurgle,"['guggle', 'ripple', 'bubble', 'gurgle', 'babble', 'burble']",The Ship Who Sang
?,[],The Ship Who Sang
adaptation,"['adjustment', 'adaption', 'version', 'adaptation']",The Ship Who Sang
atom,"['corpuscle', 'molecule', 'speck', 'mote', 'atom', 'particle']",The Ship Who Sang
feet,"['metrical_unit', 'infantry', 'animal_foot', 'invertebrate_foot', 'base', 'groundwork', 'fundament', 'understructure', 'human_foot', 'metrical_foot', 'substructure', 'foot', 'foundation', 'pes', 'ft']",The Ship Who Sang
proportion,"['ratio', 'proportionality', 'dimension', 'balance', 'symmetry', 'proportion']",The Ship Who Sang
long,"['long', 'prospicient', 'tenacious', 'farseeing', 'foresighted', 'retentive', 'hanker', 'recollective', 'longsighted', 'yearn', 'foresightful', 'farsighted']",The Ship Who Sang
died,"['break_down', 'perish', 'kick_the_bucket', 'die', ""cash_in_one's_chips"", 'die_out', 'croak', 'exit', 'become_flat', 'buy_the_farm', 'expire', 'pass_away', 'decease', 'conk_out', 'go_bad', 'pall', 'break', 'pass', 'give-up_the_ghost', 'pop_off', 'conk', 'go', 'drop_dead', 'snuff_it', 'give_out', 'choke', 'fail', 'give_way']",The Ship Who Sang
could,[],The Ship Who Sang
we,[],The Ship Who Sang
ever,"['ever', 'always', ""e'er"", 'ever_so', 'of_all_time']",The Ship Who Sang
inhumanities,"['atrocity', 'inhumaneness', 'inhumanity']",The Ship Who Sang
her,[],The Ship Who Sang
led,"['LED', 'guide', 'contribute', 'conduce', 'head', 'precede', 'leave', 'direct', 'top', 'pass', 'moderate', 'chair', 'run', 'take', 'lead', 'result', 'conduct', 'go', 'light-emitting_diode', 'extend']",The Ship Who Sang
while,"['patch', 'spell', 'piece', 'while']",The Ship Who Sang
producing,"['develop', 'get', 'grow', 'bring_about', 'produce', 'make', 'bring_out', 'give_rise', 'acquire', 'bring_forth', 'bring_on', 'farm', 'create', 'raise']",The Ship Who Sang
hygiene,"['hygiene', 'hygienics']",The Ship Who Sang
tour,"['enlistment', 'tour_of_duty', 'term_of_enlistment', 'hitch', 'go', 'turn', 'circuit', 'tour', 'spell', 'duty_tour']",The Ship Who Sang
head,"['drumhead', 'headspring', 'top_dog', 'promontory', 'chief', 'channelise', 'guide', 'psyche', 'fountainhead', 'maneuver', 'school_principal', 'question', 'read/write_head', 'mind', 'head', 'head_word', 'manoeuver', 'heading', 'manoeuvre', 'head_teacher', 'steer', 'direct', 'caput', 'point', 'header', 'head_up', 'oral_sex', 'headland', 'nous', 'pass', 'principal', 'channelize', 'forefront', 'lead', 'headway', 'capitulum', 'foreland', 'straits', 'brain']",The Ship Who Sang
do,"['make', 'brawl', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'DO', 'fare', 'make_out', 'execute', 'do', 'set', 'exercise', 'dress', 'practice', 'Doctor_of_Osteopathy', 'doh', 'coiffe', 'ut', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure', 'bash']",The Ship Who Sang
delicate,"['touchy', 'frail', 'finespun', 'fragile', 'ticklish', 'delicate', 'soft']",The Ship Who Sang
faced,"['faced', 'face_up', 'look', 'face', 'present', 'confront', 'front']",The Ship Who Sang
without,[],The Ship Who Sang
waved,"['flourish', 'roll', 'brandish', 'undulate', 'wave', 'curl', 'flap', 'beckon']",The Ship Who Sang
Any,"['whatever', 'any', 'whatsoever']",The Ship Who Sang
music,"['music', 'medicine', 'euphony']",The Ship Who Sang
rather,"['rather', 'preferably', 'instead', 'kind_of', 'kinda', 'sort_of', 'quite', 'sooner']",The Ship Who Sang
Instead,"['instead', 'alternatively', 'rather', 'or_else']",The Ship Who Sang
gentlemen,"['valet', 'gentleman', ""gentleman's_gentleman"", 'man', 'valet_de_chambre']",The Ship Who Sang
man,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'humanity', 'homo', 'piece', 'humans', 'Man', 'human_being', 'military_personnel', 'gentleman', 'serviceman', 'man', 'human_beings', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",The Ship Who Sang
role,"['part', 'character', 'use', 'role', 'purpose', 'office', 'persona', 'theatrical_role', 'function']",The Ship Who Sang
avocation,"['by-line', 'sideline', 'avocation', 'spare-time_activity', 'pursuit', 'hobby']",The Ship Who Sang
babes,"['infant', 'babe', 'sister', 'baby']",The Ship Who Sang
picture,"['moving_picture', 'render', 'pic', 'painting', 'scene', 'moving-picture_show', 'figure', 'word-painting', 'see', 'delineation', 'visualise', 'ikon', 'image', 'video', 'pictorial_matter', 'photograph', 'mental_picture', 'motion_picture', 'characterization', 'flick', 'icon', 'movie', 'motion-picture_show', 'envision', 'depict', 'picture', 'show', 'photo', 'fancy', 'word_picture', 'exposure', 'film', 'visualize', 'project', 'picture_show', 'impression', 'characterisation', 'depiction']",The Ship Who Sang
better,"['punter', 'honest', 'undecomposed', 'easily', 'unspoilt', 'meliorate', 'skillful', 'intimately', 'adept', 'skilful', 'good', 'amend', 'practiced', 'proficient', 'beneficial', 'substantially', 'safe', 'improve', 'full', 'expert', 'salutary', 'bettor', 'respectable', 'upright', 'advantageously', 'unspoiled', 'effective', 'comfortably', 'well', 'break', 'better', 'near', 'ripe', 'in_effect', 'considerably', 'best', 'dependable', 'dear', 'wagerer', 'serious', 'right', 'just', 'sound', 'honorable', 'in_force', 'secure', 'ameliorate', 'estimable']",The Ship Who Sang
delicate-beyond-description,[],The Ship Who Sang
lovely,"['pin-up', 'adorable', 'endearing', 'cover_girl', 'lovely']",The Ship Who Sang
oxygen,"['atomic_number_8', 'O', 'oxygen']",The Ship Who Sang
logically,['logically'],The Ship Who Sang
food,"['nutrient', 'food', 'intellectual_nourishment', 'solid_food', 'food_for_thought']",The Ship Who Sang
manipulation,"['manipulation', 'use', 'handling']",The Ship Who Sang
committee,"['citizens_committee', 'committee', 'commission']",The Ship Who Sang
unit,"['whole', 'unit', 'social_unit', 'building_block', 'unit_of_measurement']",The Ship Who Sang
It,"['IT', 'information_technology']",The Ship Who Sang
encouraged,"['promote', 'boost', 'encourage', 'bucked_up', 'encouraged', 'further', 'advance']",The Ship Who Sang
necessary,"['requisite', 'requirement', 'necessary', 'essential', 'necessity']",The Ship Who Sang
training,"['trail', 'groom', 'grooming', 'condition', 'aim', 'education', 'civilise', 'coach', 'school', 'take_aim', 'preparation', 'educate', 'develop', 'civilize', 'direct', 'discipline', 'train', 'check', 'cultivate', 'rail', 'take', 'training', 'prepare', 'breeding']",The Ship Who Sang
fear,"['veneration', 'awe', 'venerate', 'concern', 'fear', 'revere', 'fright', 'reverence', 'fearfulness', 'care', 'dread']",The Ship Who Sang
method,"['method_acting', 'method']",The Ship Who Sang
subject,"['submit', 'bailiwick', 'depicted_object', 'issue', 'capable', 'field_of_study', 'topic', 'case', 'discipline', 'field', 'subject_area', 'national', 'matter', 'dependent', 'study', 'theme', 'content', 'subject', 'guinea_pig', 'subject_field', 'open', 'subjugate']",The Ship Who Sang
unharmonious,"['inharmonious', 'unharmonious']",The Ship Who Sang
first,"['number_one', 'beginning', 'showtime', 'inaugural', 'low', 'maiden', 'first-class_honours_degree', 'for_the_first_time', 'low_gear', 'kickoff', 'first_off', 'first_of_all', 'first_gear', 'initiatory', 'number_1', 'offset', 'get-go', 'initiative', 'world-class', 'outset', 'first_base', 'firstly', 'foremost', 'starting_time', 'start', 'commencement', 'first', '1st']",The Ship Who Sang
skin,"['scramble', 'bark', 'cutis', 'scrape', 'struggle', 'shinny', 'tegument', 'shin', 'sputter', 'peel', 'hide', 'pelt', 'clamber', 'skin', 'pare']",The Ship Who Sang
against,[],The Ship Who Sang
sir,"['Sir', 'sir']",The Ship Who Sang
considerable,['considerable'],The Ship Who Sang
Master's,[],The Ship Who Sang
One,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",The Ship Who Sang
same,"['Lapplander', 'like', 'Same', 'same', 'Saami', 'Saame', 'Lapp', 'Sami']",The Ship Who Sang
became,"['get', 'suit', 'go', 'turn', 'become']",The Ship Who Sang
adjusted,"['aline', 'adjust', 'familiarised', 'align', 'conform', 'set', 'familiarized', 'correct', 'line_up', 'adjusted', 'adapt']",The Ship Who Sang
sub-conscious-level,[],The Ship Who Sang
than,[],The Ship Who Sang
various,"['diverse', 'assorted', 'versatile', 'respective', 'several', 'various']",The Ship Who Sang
eight,"['eighter', 'ogdoad', '8', 'eighter_from_Decatur', 'Ashcan_School', 'octet', 'Eight', 'VIII', 'octad', 'octonary', 'viii', 'eight', 'eight-spot']",The Ship Who Sang
law,"['law', 'legal_philosophy', 'natural_law', 'practice_of_law', 'constabulary', 'jurisprudence', 'police', 'law_of_nature', 'police_force']",The Ship Who Sang
have,"['sustain', 'experience', 'give_birth', 'make', 'take_in', 'suffer', 'have_got', 'wealthy_person', 'cause', 'accept', 'own', 'have', 'feature', 'ingest', 'consume', 'get', 'bear', 'throw', 'induce', 'let', 'rich_person', 'stimulate', 'birth', 'possess', 'take', 'deliver', 'give', 'hold', 'receive']",The Ship Who Sang
section,"['surgical_incision', 'section', 'segment', 'part', 'plane_section', 'discussion_section', 'incision', 'subdivision', 'division', 'department']",The Ship Who Sang
Isolde,"['Iseult', 'Isolde']",The Ship Who Sang
tools,"['prick', 'peter', 'puppet', 'pecker', 'tool', 'cock', 'joyride', 'tool_around', 'instrument', 'shaft', 'putz', 'creature', 'dick']",The Ship Who Sang
discourse,"['dissertate', 'talk_about', 'treatment', 'discussion', 'discourse', 'discuss', 'hold_forth', 'converse', 'sermon', 'preaching']",The Ship Who Sang
got,"['generate', 'sustain', 'experience', 'father', 'bugger_off', 'make', 'bring', 'draw', 'set_about', 'dumbfound', 'suffer', 'aim', 'cause', 'nonplus', 'stupefy', 'vex', 'grow', 'mother', 'pay_off', 'fuck_off', 'stick', 'have', 'start_out', 'engender', 'acquire', 'catch', 'find', 'get_down', 'incur', 'pay_back', 'arrest', 'scram', 'develop', 'get', 'buzz_off', 'set_out', 'commence', 'baffle', 'beget', 'gravel', 'convey', 'begin', 'drive', 'induce', 'amaze', 'obtain', 'mystify', 'become', 'let', 'capture', 'pose', 'arrive', 'fix', 'stimulate', 'puzzle', 'take', 'beat', 'produce', 'flummox', 'perplex', 'contract', 'come', 'go', 'fetch', ""get_under_one's_skin"", 'bring_forth', 'start', 'receive', 'sire', 'bewilder']",The Ship Who Sang
Service,"['servicing', 'serve', 'divine_service', 'avail', 'inspection_and_repair', 'service_of_process', 'help', 'service', 'armed_service', 'table_service', 'serving', 'overhaul', 'Robert_William_Service', 'Service', 'religious_service', 'military_service']",The Ship Who Sang
infant,"['infant', 'babe', 'baby']",The Ship Who Sang
pituitary,"['hypophysis', 'pituitary_gland', 'pituitary', 'pituitary_body']",The Ship Who Sang
actual,"['existent', 'genuine', 'factual', 'actual', 'real', 'literal']",The Ship Who Sang
minute,"['second', 'arcminute', 'bit', 'narrow', 'hour', 'mo', 'infinitesimal', 'instant', 'minute', 'minute_of_arc', 'moment', 'min']",The Ship Who Sang
little,"['slight', 'lilliputian', 'petty', 'footling', 'niggling', 'little', 'trivial', 'short', 'minuscule', 'picayune', 'small', 'piffling', 'fiddling', 'piddling']",The Ship Who Sang
Although,[],The Ship Who Sang
remained,"['continue', 'remain', 'rest', 'stay', 'persist', 'stay_on']",The Ship Who Sang
ambulatory,"['ambulant', 'ambulatory']",The Ship Who Sang
group,"['group', 'aggroup', 'mathematical_group', 'chemical_group', 'radical', 'grouping']",The Ship Who Sang
case,"['encase', 'font', 'cause', 'character', 'shell', 'incase', 'fount', 'grammatical_case', 'lawsuit', 'slip', 'face', 'typeface', 'example', 'instance', ""compositor's_case"", 'case', 'casing', 'eccentric', 'showcase', 'display_case', 'pillowcase', 'sheath', 'pillow_slip', 'type', 'suit', 'subject', 'guinea_pig', 'caseful', 'event', ""typesetter's_case"", 'causa', 'vitrine']",The Ship Who Sang
since,[],The Ship Who Sang
pride,"['pridefulness', 'pride', 'superbia', 'congratulate', 'plume']",The Ship Who Sang
collecting,"['aggregation', 'take_in', 'amass', 'call_for', 'pick_up', 'pull_together', 'collect', 'pull_in', 'compile', 'garner', 'pile_up', 'roll_up', 'accumulate', 'collection', 'collecting', 'hoard', 'gather', 'assembling', 'gather_up']",The Ship Who Sang
guys,"['Guy', 'guy_rope', 'guy', 'jest_at', 'poke_fun', 'hombre', 'bozo', 'laugh_at', 'make_fun', 'rib', 'guy_wire', 'blackguard', 'roast', 'guy_cable', 'ridicule', 'cat']",The Ship Who Sang
Capellan,[],The Ship Who Sang
madam,"[""ma'am"", 'lady', 'dame', 'madam', 'brothel_keeper', 'gentlewoman']",The Ship Who Sang
Presley,"['Elvis_Aron_Presley', 'Presley', 'Elvis_Presley']",The Ship Who Sang
partner,"['cooperator', 'better_half', 'spouse', 'collaborator', 'partner', 'married_person', 'mate', 'pardner']",The Ship Who Sang
you,[],The Ship Who Sang
The,[],The Ship Who Sang
nine,"['9', 'nine-spot', 'ix', 'IX', 'ennead', 'ball_club', 'nine', 'niner', 'baseball_club', 'club', 'Nina_from_Carolina']",The Ship Who Sang
felicitous,"['felicitous', 'happy']",The Ship Who Sang
metal,"['alloy', 'metallic', 'metal', 'metallic_element']",The Ship Who Sang
basic,"['introductory', 'BASIC', 'staple', 'canonic', 'canonical', 'basic']",The Ship Who Sang
drawn,"['describe', 'line', 'get_out', 'force', 'make', 'sop_up', 'draw', 'take_in', 'take_up', 'puff', 'take_out', 'imbibe', 'suck_up', 'raddled', 'pull_in', 'guide', 'pull_out', 'pull_back', 'eviscerate', 'thread', 'drag', 'get', 'withdraw', 'cast', 'depict', 'reap', 'string', 'draw_off', 'delineate', 'pass', 'tie', 'pull', 'drawn', 'run', 'disembowel', 'suck', 'soak_up', 'attract', 'absorb', 'quarter', 'trace', 'draw_and_quarter', 'draw_in', 'careworn', 'haggard', 'worn']",The Ship Who Sang
permanent,"['permanent_wave', 'permanent', 'lasting', 'perm']",The Ship Who Sang
are,"['constitute', 'equal', 'are', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'personify', 'exist', 'follow', 'ar']",The Ship Who Sang
forget,"['forget', 'block', 'bury', 'blank_out', 'draw_a_blank', 'leave']",The Ship Who Sang
voice,"['vox', 'phonation', 'vocalism', 'voice', 'interpreter', 'part', 'vocalize', 'vocalization', 'representative', 'sound', 'spokesperson', 'articulation', 'vocalise', 'vocalisation']",The Ship Who Sang
repairs,"['remedy', 'stamping_ground', 'repair', 'restore', 'renovate', 'fixing', 'amend', 'quicken', 'resort', 'furbish_up', 'mending', 'recreate', 'reparation', 'vivify', 'doctor', 'mend', 'remediate', 'revivify', 'indemnify', 'compensate', 'touch_on', 'bushel', 'animate', 'haunt', 'rectify', 'fix', 'recompense', 'fixture', 'revive', 'reanimate', 'hangout']",The Ship Who Sang
this,[],The Ship Who Sang
discovered,"['describe', 'see', 'hear', 'chance_on', 'key', 'observed', 'get_wind', 'pick_up', 'ascertained', 'let_out', 'unwrap', 'bring_out', 'notice', 'find', 'find_out', 'key_out', 'come_across', 'light_upon', 'reveal', 'disclose', 'happen_upon', 'detect', 'name', 'attain', 'break', 'divulge', 'identify', 'distinguish', 'strike', 'come_upon', 'fall_upon', 'let_on', 'discover', 'expose', 'get_word', 'observe', 'give_away', 'discovered', 'learn', 'chance_upon', 'get_a_line']",The Ship Who Sang
vegetable,"['veggie', 'veg', 'vegetable']",The Ship Who Sang
panels,"['gore', 'control_panel', 'dialog_box', 'impanel', 'control_board', 'venire', 'instrument_panel', 'empanel', 'jury', 'panel', 'board']",The Ship Who Sang
his,[],The Ship Who Sang
