w,vector_semantico
Mr.,"['Mister', 'Mr.', 'Mr']","Christopher Davis, First Family."
face,"['boldness', 'front', 'font', 'grimace', 'confront', 'facial_expression', 'typeface', 'present', 'expression', 'brass', 'side', 'face_up', 'aspect', 'human_face', 'look', 'cheek', 'case', 'face', 'nerve', 'fount']","Christopher Davis, First Family."
exciting,"['arouse', 'rouse', 'wind_up', 'charge_up', 'sex', 'energize', 'commove', 'shake_up', 'exciting', 'excite', 'stimulate', 'agitate', 'turn_on', 'stir', 'charge', 'energise', 'shake']","Christopher Davis, First Family."
on,"['on', 'along']","Christopher Davis, First Family."
It,"['IT', 'information_technology']","Christopher Davis, First Family."
dull,"['softened', 'damp', 'dim', 'muffled', 'muted', 'tone_down', 'benumb', 'mute', 'thudding', 'pall', 'leaden', 'muffle', 'dumb', 'ho-hum', 'tedious', 'obtuse', 'irksome', 'tiresome', 'wearisome', 'dampen', 'slow', 'deadening', 'numb', 'blunt', 'dense', 'boring', 'sluggish', 'dull']","Christopher Davis, First Family."
calm,"['serene', 'equanimity', 'calm', 'tranquil', 'cool_it', 'quieten', 'tranquilize', 'settle_down', 'cool_off', 'still', 'chill_out', 'calmness', 'sedate', 'calm_down', 'composure', 'calm_air', 'tranquillise', 'simmer_down', 'tranquillize', 'becalm', 'unagitated', 'lull', 'quiet', 'steady']","Christopher Davis, First Family."
for,[],"Christopher Davis, First Family."
asked,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']","Christopher Davis, First Family."
imagine,"['envisage', 'conceive_of', 'imagine', 'think', 'suppose', 'reckon', 'guess', 'ideate', 'opine']","Christopher Davis, First Family."
breakfast,['breakfast'],"Christopher Davis, First Family."
drugged,"['dose', 'drugged', 'narcotized', 'narcotised', 'do_drugs', 'drug', 'doped']","Christopher Davis, First Family."
head,"['head_teacher', 'mind', 'head', 'channelise', 'manoeuvre', 'heading', 'drumhead', 'fountainhead', 'question', 'head_up', 'steer', 'headland', 'headspring', 'nous', 'chief', 'forefront', 'capitulum', 'caput', 'foreland', 'read/write_head', 'pass', 'header', 'lead', 'manoeuver', 'direct', 'principal', 'guide', 'channelize', 'promontory', 'brain', 'point', 'head_word', 'headway', 'oral_sex', 'school_principal', 'straits', 'psyche', 'top_dog', 'maneuver']","Christopher Davis, First Family."
their,[],"Christopher Davis, First Family."
word,"['word', 'word_of_honor', 'Holy_Writ', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'intelligence', 'articulate', 'Book', 'phrase', 'watchword', 'Bible', 'Son', 'news', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'Christian_Bible', 'password', 'Word_of_God', 'Logos']","Christopher Davis, First Family."
bend,"['turn_away', 'bend', 'curve', 'stoop', 'crimp', 'deform', 'crook', 'plication', 'crease', 'flex', 'flexure', 'crouch', 'fold', 'bending', 'turn', 'bow', 'Bend', 'deflect', 'twist', 'bend_dexter']","Christopher Davis, First Family."
you're,[],"Christopher Davis, First Family."
shorter,"['curt', 'myopic', 'brusk', 'unforesightful', 'short', 'unretentive', 'scant', 'forgetful', 'light', 'little', 'inadequate', 'brusque', 'poor', 'shortsighted']","Christopher Davis, First Family."
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']","Christopher Davis, First Family."
darkening,"['darkening', 'blackening', 'darken']","Christopher Davis, First Family."
I'd,[],"Christopher Davis, First Family."
ugly,"['slimy', 'ugly', 'unworthy', 'surly', 'vile', 'wretched', 'horrifying', 'worthless', 'atrocious', 'frightful', 'despicable', 'horrible']","Christopher Davis, First Family."
could,[],"Christopher Davis, First Family."
hung,"['advert', 'pay_heed', 'attend', 'give_ear', 'string_up', 'fall', 'cling', 'hang_up', 'flow', 'hang']","Christopher Davis, First Family."
blurred,"['smutch', 'foggy', 'dim', 'film_over', 'smear', 'hazy', 'smudge', 'glaze_over', 'bleary', 'blurred', 'muzzy', 'fuzzy', 'blur', 'blurry', 'blear', 'clouded', 'obscure', 'confuse', 'slur', 'obnubilate']","Christopher Davis, First Family."
Both,['both'],"Christopher Davis, First Family."
phoned,"['call', 'phone', 'ring', 'call_up', 'telephone']","Christopher Davis, First Family."
here,"['hither', 'here', 'Hera', 'Here']","Christopher Davis, First Family."
able,"['able-bodied', 'capable', 'able']","Christopher Davis, First Family."
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']","Christopher Davis, First Family."
of,[],"Christopher Davis, First Family."
lecture,"['bawl_out', 'rebuke', 'dress_down', 'reprimand', 'chew_out', 'lecturing', 'lambaste', 'talking_to', 'call_down', 'berate', 'take_to_task', 'have_words', 'lecture', 'talk', 'speech', 'lambast', 'rag', 'remonstrate', 'call_on_the_carpet', 'trounce', 'scold', 'chew_up', 'jaw', 'reproof', 'chide', 'public_lecture']","Christopher Davis, First Family."
said,"['articulate', 'enjoin', 'suppose', 'tell', 'read', 'pronounce', 'say', 'aver', 'order', 'enounce', 'aforesaid', 'enunciate', 'state', 'allege', 'sound_out', 'said', 'aforementioned']","Christopher Davis, First Family."
irritably,"['petulantly', 'pettishly', 'testily', 'irritably']","Christopher Davis, First Family."
Teachers,"['teacher', 'instructor']","Christopher Davis, First Family."
Apparently,"['plainly', 'evidently', 'plain', 'on_the_face_of_it', 'patently', 'ostensibly', 'seemingly', 'obviously', 'manifestly', 'apparently']","Christopher Davis, First Family."
spoken,"['address', 'spoken', 'verbalise', 'mouth', 'talk', 'utter', 'verbalize', 'speak']","Christopher Davis, First Family."
she,[],"Christopher Davis, First Family."
steps,"['mistreat', 'stair', 'whole_tone', 'pace', 'whole_step', 'footfall', 'maltreat', 'abuse', 'step', 'tread', 'stride', 'dance_step', 'stairs', 'steps', 'gradation', ""stone's_throw"", 'footmark', 'footstep', 'ill-treat', 'footprint', 'ill-use', 'tone', 'measure']","Christopher Davis, First Family."
bothered,"['inconvenience_oneself', 'inconvenience', 'rile', 'get_at', 'bother', 'put_out', 'nark', 'nettle', 'fazed', 'disoblige', 'bothered', 'trouble', 'gravel', 'vex', 'discommode', 'irritate', 'daunted', 'annoy', 'get_to', 'rag', 'incommode', 'trouble_oneself', 'chafe', 'devil']","Christopher Davis, First Family."
appearance,"['coming_into_court', 'appearance', 'visual_aspect', 'show', 'appearing']","Christopher Davis, First Family."
losing,"['drop_off', 'misplace', 'mislay', 'fall_behind', 'miss', 'suffer', 'turn_a_loss', 'lose', 'fall_back', 'recede']","Christopher Davis, First Family."
no,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']","Christopher Davis, First Family."
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']","Christopher Davis, First Family."
therefore,"['hence', 'therefore', 'thence', 'so', 'consequently', 'thus']","Christopher Davis, First Family."
container,['container'],"Christopher Davis, First Family."
foot,"['understructure', 'leg_it', 'pes', 'human_foot', 'metrical_unit', 'fundament', 'infantry', 'groundwork', 'hoof', 'hoof_it', 'invertebrate_foot', 'animal_foot', 'foot_up', 'foundation', 'ft', 'metrical_foot', 'substructure', 'foot', 'base', 'pick']","Christopher Davis, First Family."
dubious,"['dubious', 'doubtful', 'dubitable', 'in_question']","Christopher Davis, First Family."
we're,[],"Christopher Davis, First Family."
sauces,['sauce'],"Christopher Davis, First Family."
neatly,['neatly'],"Christopher Davis, First Family."
puffed,"['chuff', 'heave', 'pant', 'puff_up', 'puff_out', 'puff', 'gasp', 'puffed', 'draw', 'whiff', 'huff', 'drag', 'blow_up']","Christopher Davis, First Family."
sometimes,['sometimes'],"Christopher Davis, First Family."
Plymouth,['Plymouth'],"Christopher Davis, First Family."
than,[],"Christopher Davis, First Family."
holder,"['bearer', 'holder']","Christopher Davis, First Family."
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']","Christopher Davis, First Family."
remain,"['persist', 'continue', 'rest', 'stay', 'stay_on', 'remain']","Christopher Davis, First Family."
how,[],"Christopher Davis, First Family."
came,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'occur', 'come_up', 'come', 'number', 'arrive', 'hail', 'fare', 'get', 'descend', 'fall', 'total', 'issue_forth', 'do', 'add_up', 'follow']","Christopher Davis, First Family."
stethoscope,['stethoscope'],"Christopher Davis, First Family."
room,"['way', 'board', 'room', 'elbow_room']","Christopher Davis, First Family."
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']","Christopher Davis, First Family."
think,"['think', 'imagine', 'retrieve', 'recollect', 'cogitate', 'call_up', 'reckon', 'guess', 'opine', 'mean', 'consider', 'suppose', 'intend', 'believe', 'remember', 'recall', 'conceive', 'cerebrate', 'call_back']","Christopher Davis, First Family."
appointments,"['naming', 'date', 'fitting', 'appointment', 'engagement', 'designation', 'appointee', 'assignment']","Christopher Davis, First Family."
to,[],"Christopher Davis, First Family."
Look,"['front', 'depend', 'flavour', 'reckon', 'seem', 'facial_expression', 'expect', 'calculate', 'looking_at', 'appear', 'expression', 'wait', 'feel', 'await', 'see', 'spirit', 'feeling', 'take_care', 'aspect', 'flavor', 'search', 'look', 'attend', 'smell', 'count', 'face', 'tone', 'looking', 'bet']","Christopher Davis, First Family."
peeling,"['peel_off', 'flake', 'pare', 'disrobe', 'uncase', 'shedding', 'peel', 'strip_down', 'peeling', 'strip', 'desquamation', 'skin', 'flake_off', 'unclothe', 'discase', 'undress']","Christopher Davis, First Family."
Virginia,"['Old_Dominion_State', 'Virginia', 'Old_Dominion', 'VA']","Christopher Davis, First Family."
knew,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']","Christopher Davis, First Family."
whitely,[],"Christopher Davis, First Family."
stained,"['stained', 'varnished', 'maculate', 'stain', 'sully', 'tarnish', 'defile']","Christopher Davis, First Family."
tiny,"['lilliputian', 'bantam', 'midget', 'tiny', 'petite', 'diminutive', 'flyspeck']","Christopher Davis, First Family."
Husky,"['gruff', 'buirdly', 'strapping', 'Eskimo_dog', 'husky', 'beefy', 'burly', 'hoarse']","Christopher Davis, First Family."
We'll,[],"Christopher Davis, First Family."
care,"['precaution', 'tutelage', 'worry', 'charge', 'maintenance', 'guardianship', 'handle', 'wish', 'attention', 'care', 'deal', 'give_care', 'caution', 'fear', 'forethought', 'aid', 'upkeep', 'manage', 'concern', 'like', 'tending']","Christopher Davis, First Family."
felt,"['experience', 'finger', 'matt-up', 'mat', 'matte_up', 'matte', 'sense', 'find', 'mat_up', 'feel', 'felt', 'felt_up', 'palpate']","Christopher Davis, First Family."
little,"['picayune', 'lilliputian', 'slight', 'small', 'niggling', 'piffling', 'piddling', 'fiddling', 'short', 'footling', 'petty', 'trivial', 'little', 'minuscule']","Christopher Davis, First Family."
picked,"['clean', 'pluck', 'piece', 'foot', 'plunk', 'nibble', 'blame', 'break_up', 'beak', 'pick', 'peck', 'cull', 'find_fault']","Christopher Davis, First Family."
end,"['close', 'death', 'end', 'goal', 'destruction', 'conclusion', 'oddment', 'final_stage', 'finish', 'terminate', 'ending', 'cease', 'remnant', 'last', 'closing', 'remainder', 'terminal', 'stop']","Christopher Davis, First Family."
take,"['accept', 'remove', 'take_in', 'contract', 'return', 'take_away', 'read', 'rent', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'payoff', 'consume', 'learn', 'proceeds', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'takings', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'issue', 'contain', 'yield', 'study', 'ingest', 'make', 'take_aim', 'drive', 'choose', 'select', 'convey', 'charter']","Christopher Davis, First Family."
round,"['rhythm', 'around', 'stave', 'round_of_drinks', 'circle', 'fill_out', 'polish', 'rotund', 'round_off', 'orotund', 'bout', 'labialize', 'assault', 'attack', 'cycle', 'round', 'polish_up', 'one_shot', 'beat', 'assail', 'circular', 'unit_of_ammunition', 'turn', 'labialise', 'troll', 'round_down', 'snipe', 'brush_up', 'rung', 'daily_round', 'round_out', 'lash_out', 'flesh_out', 'pear-shaped', 'round_of_golf']","Christopher Davis, First Family."
brown,"['Brown_University', 'embrown', 'brown', 'Brown', 'browned', 'chocolate-brown', 'John_Brown', 'Robert_Brown', 'dark-brown', 'brownish', 'brownness']","Christopher Davis, First Family."
stare,"['stare', 'gaze']","Christopher Davis, First Family."
crested,"['tufted', 'crested', 'topknotted', 'crest', 'plumed', 'cap']","Christopher Davis, First Family."
briefly,"['in_brief', 'concisely', 'briefly', 'shortly', 'in_short']","Christopher Davis, First Family."
lips,"['sassing', 'mouth', 'backtalk', 'back_talk', 'sass', 'lip', 'brim', 'rim']","Christopher Davis, First Family."
answer,"['resolution', 'result', 'reply', 'answer', 'resolve', 'solution', 'respond', 'suffice', 'solvent', 'response', 'serve', 'do']","Christopher Davis, First Family."
they,[],"Christopher Davis, First Family."
exact,"['take', 'accurate', 'precise', 'exact', 'claim', 'demand']","Christopher Davis, First Family."
phone,"['call', 'phone', 'headphone', 'call_up', 'telephone_set', 'ring', 'sound', 'earphone', 'earpiece', 'speech_sound', 'telephone']","Christopher Davis, First Family."
day,"['daytime', 'daylight', 'day', 'sidereal_day', 'Clarence_Day', 'solar_day', 'twenty-four_hours', 'twenty-four_hour_period', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'Day', '24-hour_interval']","Christopher Davis, First Family."
children,"['nestling', 'nipper', 'shaver', 'minor', 'small_fry', 'tiddler', 'tike', 'baby', 'kid', 'youngster', 'fry', 'child', 'tyke']","Christopher Davis, First Family."
reply,"['response', 'respond', 'reply', 'answer']","Christopher Davis, First Family."
me,"['ME', 'Maine', 'Pine_Tree_State']","Christopher Davis, First Family."
ivory,"['off-white', 'pearl', 'tusk', 'bone', 'ivory']","Christopher Davis, First Family."
Scotty's,[],"Christopher Davis, First Family."
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']","Christopher Davis, First Family."
blueberry,"['blueberry', 'blueberry_bush']","Christopher Davis, First Family."
then,"['then', 'so', 'and_then', 'and_so']","Christopher Davis, First Family."
lightly,"['lightly', 'thinly', 'softly', 'gently', 'light']","Christopher Davis, First Family."
devoted,"['pay', 'devoted', 'give', 'devote', 'dedicate', 'commit', 'consecrate']","Christopher Davis, First Family."
noting,"['observe', 'take_note', 'remark', 'notice', 'note', 'mark', 'mention', 'take_down']","Christopher Davis, First Family."
lap,"['lap_up', 'swosh', 'lap_covering', 'lap', 'wash', 'lave', 'swoosh', 'swish', 'lick', 'circuit', 'circle', 'overlap']","Christopher Davis, First Family."
illness,"['malady', 'sickness', 'illness', 'unwellness']","Christopher Davis, First Family."
keep,"['hold_on', 'keep', 'sustenance', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'support', 'go_along', 'save', 'continue', 'hold', 'bread_and_butter', 'restrain', 'maintain', 'living', 'go_on', 'hold_back', 'donjon', 'keep_open', 'dungeon', 'celebrate', 'livelihood', 'sustain', 'retain', 'preserve']","Christopher Davis, First Family."
teachers,"['teacher', 'instructor']","Christopher Davis, First Family."
surprisingly,"['astonishingly', 'amazingly', 'surprisingly']","Christopher Davis, First Family."
wagged,"['waggle', 'wag']","Christopher Davis, First Family."
slippers,"['slider', 'carpet_slipper', 'skidder', 'slipper']","Christopher Davis, First Family."
atmosphere,"['aura', 'standard_atmosphere', 'atmospheric_state', 'atmosphere', 'ambience', 'atm', 'air', 'standard_pressure', 'ambiance']","Christopher Davis, First Family."
lunch,"['luncheon', 'lunch', 'dejeuner', 'tiffin']","Christopher Davis, First Family."
watched,"['watch', 'observe', 'take_in', 'watch_out', 'follow', 'view', 'see', 'look_out', 'determine', 'check', 'catch', 'look_on', 'ascertain', 'watch_over', 'learn', 'find_out', 'keep_an_eye_on']","Christopher Davis, First Family."
alone,"['exclusively', 'solely', 'unparalleled', 'solitary', 'unaccompanied', 'lone', 'only', 'unique', 'unequalled', 'lonely', 'alone', 'solo', 'entirely', 'unequaled']","Christopher Davis, First Family."
table,"['put_over', 'set_back', 'postpone', 'tabularize', 'put_off', 'mesa', 'tabularise', 'remit', 'table', 'tabular_array', 'defer', 'prorogue', 'tabulate', 'board', 'hold_over', 'shelve']","Christopher Davis, First Family."
Miss,"['young_woman', 'drop', 'fille', 'girl', 'lack', 'missy', 'neglect', 'miss', 'omit', 'overleap', 'young_lady', 'overlook', 'pretermit', 'leave_out', 'escape', 'Miss', 'lose', 'misfire']","Christopher Davis, First Family."
motionless,"['motionless', 'still', 'static', 'inactive']","Christopher Davis, First Family."
visit,"['chaffer', 'confab', 'chew_the_fat', 'inspect', 'call_in', 'chit-chat', 'claver', 'chatter', 'visit', 'impose', 'gossip', 'see', 'inflict', 'shoot_the_breeze', 'natter', 'sojourn', 'call', 'chat', 'chitchat', 'travel_to', 'jaw', 'bring_down', 'confabulate']","Christopher Davis, First Family."
eaten,"['exhaust', 'deplete', 'eat_on', 'feed', 'use_up', 'corrode', 'consume', 'run_through', 'eat', 'wipe_out', 'eat_up', 'rust']","Christopher Davis, First Family."
over,"['over', 'all_over', ""o'er"", 'terminated', 'concluded', 'complete', 'ended']","Christopher Davis, First Family."
Kate,[],"Christopher Davis, First Family."
become,"['become', 'go', 'turn', 'suit', 'get']","Christopher Davis, First Family."
Oh,"['OH', 'Ohio', 'Buckeye_State']","Christopher Davis, First Family."
words,"['word', 'word_of_honor', 'Holy_Writ', 'run-in', 'row', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'lyric', 'intelligence', 'articulate', 'Book', 'words', ""actor's_line"", 'phrase', 'quarrel', 'watchword', 'Bible', 'Son', 'speech', 'language', 'news', 'Christian_Bible', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'dustup', 'wrangle', 'password', 'Word_of_God', 'Logos']","Christopher Davis, First Family."
professionals,"['professional_person', 'professional', 'pro', 'master']","Christopher Davis, First Family."
stairs,"['steps', 'stair', 'stairs', 'step']","Christopher Davis, First Family."
go,"['exit', 'expire', 'give_out', 'live_on', 'go_game', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'disco_biscuit', 'proceed', 'hold_up', 'fling', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'whirl', 'XTC', 'crack', 'ecstasy', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'X', 'turn', 'hold_out', 'extend', 'croak', 'pass', 'die', 'lead', 'belong', 'start', 'get_going', 'run', 'function', 'choke', 'drop_dead', 'conk_out', 'cristal', 'travel', 'Adam', 'blend', 'hug_drug', 'tour', 'sound', 'pop_off', 'move', 'spell', 'rifle', 'survive', 'offer']","Christopher Davis, First Family."
banners,"['standard', 'banner', 'streamer']","Christopher Davis, First Family."
walk,"['manner_of_walking', 'walkway', 'walk', 'walk_of_life', 'paseo', 'pass', 'base_on_balls', 'walking', 'take_the_air']","Christopher Davis, First Family."
accusation,"['charge', 'accusal', 'accusation']","Christopher Davis, First Family."
now,"['immediately', 'today', 'directly', 'straight_off', 'forthwith', 'at_once', 'at_present', 'straightaway', 'instantly', 'right_away', 'now', 'like_a_shot', 'nowadays']","Christopher Davis, First Family."
covers,"['address', 'encompass', 'compensate', 'book_binding', 'top', 'hatch', 'treat', 'spread_over', 'overcompensate', 'masking', 'underwrite', 'enshroud', 'insure', 'breed', 'get_across', 'brood', 'wrap_up', 'incubate', 'cover', 'handle', 'cut_across', 'cover_song', 'natural_covering', 'cut_through', 'embrace', 'report', 'covering', 'deal', 'cover_up', 'pass_over', 'cover_charge', 'continue', 'cover_version', 'track', 'blanket', 'concealment', 'shroud', 'extend', 'cross', 'overlay', 'comprehend', 'get_over', 'binding', 'hide', 'traverse', 'back', 'screening', 'screen', 'covert', 'covering_fire', 'plow']","Christopher Davis, First Family."
have,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'wealthy_person', 'induce', 'rich_person', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']","Christopher Davis, First Family."
her,[],"Christopher Davis, First Family."
lay,"['position', 'put', 'lie', 'repose', 'rest', 'dwell', 'lay', 'ballad', 'laic', 'secular', 'put_down', 'lie_in', 'place', 'lie_down', 'set', 'consist', 'pose']","Christopher Davis, First Family."
sitting,"['sit_around', 'model', 'session', 'sit', 'seated', 'posture', 'sitting', 'sit_down', 'seance', 'seat', 'baby-sit', 'posing', 'ride', 'pose']","Christopher Davis, First Family."
I'm,[],"Christopher Davis, First Family."
each,"['for_each_one', 'each', 'apiece', 'to_each_one', 'from_each_one']","Christopher Davis, First Family."
palms,"['palm', 'ribbon', 'thenar', 'laurel_wreath', 'medal', 'handle', 'decoration', 'medallion', 'palm_tree']","Christopher Davis, First Family."
kissed,"['kiss', 'snog', 'osculate', 'buss']","Christopher Davis, First Family."
allies,"['Allies', 'friend', 'ally', 'allies']","Christopher Davis, First Family."
all,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']","Christopher Davis, First Family."
legs,"['branch', 'leg', 'wooden_leg', 'pegleg', 'ramification', 'stage', 'legs', 'peg']","Christopher Davis, First Family."
Just,"['barely', 'precisely', 'simply', 'upright', 'only', 'exactly', 'scarce', 'equitable', 'hardly', 'just', 'scarcely', 'merely', 'just_now', 'good', 'but', 'fair']","Christopher Davis, First Family."
Pop,"['popping', 'dad', 'protrude', 'down', 'soda', 'bolt_down', 'bulge', 'pop_up', 'dada', 'pa', 'toss_off', 'kill', 'drink_down', 'pour_down', 'daddy', 'soda_water', 'soda_pop', 'pop_out', 'popular', 'crop_up', 'bulge_out', 'start', 'tonic', 'pop', 'bug_out', 'pop_music', 'pappa', 'belt_down', 'come_out', 'papa']","Christopher Davis, First Family."
colleagues,"['colleague', 'fellow_worker', 'fellow', 'workfellow', 'confrere', 'co-worker']","Christopher Davis, First Family."
strong,"['hard', 'inviolable', 'warm', 'stiff', 'substantial', 'secure', 'impregnable', 'unattackable', 'potent', 'solid', 'firm', 'strong', 'unassailable']","Christopher Davis, First Family."
rediscover,['rediscover'],"Christopher Davis, First Family."
direction,"['focus', 'centering', 'direction', 'steering', 'focussing', 'guidance', 'counselling', 'instruction', 'commission', 'counsel', 'focusing', 'counseling', 'charge', 'focal_point', 'way', 'management']","Christopher Davis, First Family."
rested,"['breathe', 'lie', 'rest', 'repose', 'stay', 'roost', ""catch_one's_breath"", 'rested', 'reside', 'take_a_breather', 'remain', 'pillow', 'perch']","Christopher Davis, First Family."
recommend,"['advocate', 'urge', 'recommend', 'commend']","Christopher Davis, First Family."
formal,"['dinner_dress', 'courtly', 'stately', 'dinner_gown', 'ball', 'evening_gown', 'schematic', 'formal', 'conventional']","Christopher Davis, First Family."
didn't,[],"Christopher Davis, First Family."
slums,"['slum_area', 'slum']","Christopher Davis, First Family."
jumping,"['rise', 'alternate', 'climb_up', 'stand_out', 'jump_out', 'leap', 'jumping', 'stick_out', 'leap_out', 'jump-start', 'chute', 'startle', 'pass_over', 'skip', 'derail', 'jump', 'skip_over', 'parachute', 'start', 'spring', 'jump_off', 'jumpstart', 'bound']","Christopher Davis, First Family."
general,"['cosmopolitan', 'superior_general', 'worldwide', 'ecumenical', 'full_general', 'world-wide', 'oecumenical', 'universal', 'general']","Christopher Davis, First Family."
usually,"['usually', 'unremarkably', 'normally', 'commonly', 'ordinarily']","Christopher Davis, First Family."
question,"['enquiry', 'question', 'query', 'interrogation', 'doubtfulness', 'oppugn', 'call_into_question', 'doubt', 'head', 'interrogative_sentence', 'interview', 'wonder', 'interrogative', 'interrogate', 'dubiousness', 'inquiry', 'motion']","Christopher Davis, First Family."
examined,"['test', 'try_out', 'see', 'analyse', 'canvas', 'try', 'analyze', 'study', 'examine', 'probe', 'essay', 'canvass', 'prove']","Christopher Davis, First Family."
lipstick,"['lipstick', 'lip_rouge']","Christopher Davis, First Family."
critical,"['critical', 'vital', 'decisive']","Christopher Davis, First Family."
fix,"['doctor', 'repair', 'secure', 'hole', 'desexualize', 'kettle_of_fish', 'specify', 'limit', 'deposit', 'fix', 'location', 'pay_back', 'furbish_up', 'sterilise', 'bushel', 'situate', 'set_up', 'locating', 'mess', 'get', 'fasten', 'localization', 'mending', 'determine', 'fixing', 'unsex', 'fixture', 'restore', 'gear_up', 'desex', 'define', 'sterilize', 'reparation', 'muddle', 'pickle', 'fixate', 'cook', 'jam', 'pay_off', 'touch_on', 'make', 'ready', 'mend', 'localisation', 'prepare', 'desexualise', 'posit', 'set']","Christopher Davis, First Family."
strained,"['try', 'puree', 'sift', 'agonistic', 'strive', 'deform', 'labored', 'strained', 'filtrate', 'separate_out', 'constrained', 'forced', 'tense_up', 'sieve', 'strain', 'filter_out', 'filter', 'extend', 'laboured', 'reach', 'tense', 'stress', 'distort']","Christopher Davis, First Family."
deep,"['recondite', 'cryptical', 'deep', 'thick', 'abstruse', 'deeply', 'trench', 'mysterious', 'mystifying', 'cryptic', 'late', 'rich', 'inscrutable', 'oceanic_abyss', 'bass']","Christopher Davis, First Family."
questions,"['enquiry', 'question', 'query', 'interrogation', 'doubtfulness', 'oppugn', 'call_into_question', 'doubt', 'head', 'interrogative_sentence', 'interview', 'wonder', 'interrogative', 'interrogate', 'dubiousness', 'inquiry', 'motion']","Christopher Davis, First Family."
two-day,[],"Christopher Davis, First Family."
certain,"['sealed', 'sure', 'certain']","Christopher Davis, First Family."
Kate's,[],"Christopher Davis, First Family."
though,['though'],"Christopher Davis, First Family."
impatience,"['restlessness', 'impatience']","Christopher Davis, First Family."
bandaged,"['bandage', 'bind', 'bound', 'bandaged']","Christopher Davis, First Family."
delicate,"['delicate', 'frail', 'touchy', 'fragile', 'finespun', 'ticklish', 'soft']","Christopher Davis, First Family."
Sally,"['crack', 'quip', 'sallying_forth', 'wisecrack', 'sortie', 'sally']","Christopher Davis, First Family."
every,['every'],"Christopher Davis, First Family."
proprietorship,"['proprietorship', 'proprietary']","Christopher Davis, First Family."
fuzzy,"['bleary', 'muzzy', 'blurred', 'foggy', 'fuzzed', 'fuzzy', 'hazy', 'blurry']","Christopher Davis, First Family."
