w,vector_semantico
one,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",Tracts published by American Tract Society
successes,"['winner', 'succeeder', 'achiever', 'success']",Tracts published by American Tract Society
37,"['thirty-seven', 'xxxvii', '37']",Tracts published by American Tract Society
troubled,"['distract', 'inconvenience_oneself', 'troubled', 'incommode', 'upset', 'trouble_oneself', 'ail', 'disoblige', 'tumultuous', 'turbulent', 'inconvenience', 'perturb', 'put_out', 'unhinge', 'disruptive', 'disquiet', 'trouble', 'pain', 'cark', 'riotous', 'bother', 'discommode', 'disorder', 'disturb']",Tracts published by American Tract Society
receives,"['get', 'experience', 'have', 'invite', 'take_in', 'find', 'encounter', 'incur', 'obtain', 'welcome', 'meet', 'receive', 'pick_up']",Tracts published by American Tract Society
may,"['May', 'Crataegus_laevigata', 'English_hawthorn', 'Crataegus_oxycantha', 'may', 'whitethorn']",Tracts published by American Tract Society
how,[],Tracts published by American Tract Society
glory,"['nimbus', 'glorification', 'aureole', 'aura', 'halo', 'glory', 'resplendence', 'resplendency', 'gloriole']",Tracts published by American Tract Society
grow,"['maturate', 'develop', 'grow', 'spring_up', 'get', 'uprise', 'produce', 'acquire', 'mature', 'turn', 'arise', 'rise', 'farm', 'originate', 'raise']",Tracts published by American Tract Society
because,[],Tracts published by American Tract Society
Is,"['constitute', 'equal', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'exist', 'follow', 'personify']",Tracts published by American Tract Society
inner,"['intimate', 'inside', 'inner', 'privileged', 'internal', 'interior']",Tracts published by American Tract Society
state,"['state_of_matter', 'Department_of_State', 'commonwealth', 'United_States_Department_of_State', 'submit', 'province', 'posit', 'body_politic', 'tell', 'express', 'state', 'say', 'country', 'DoS', 'State', 'land', 'State_Department', 'nation', 'res_publica', 'put_forward']",Tracts published by American Tract Society
geology,['geology'],Tracts published by American Tract Society
another,"['some_other', 'another']",Tracts published by American Tract Society
admiring,"['admire', 'look_up_to']",Tracts published by American Tract Society
blessed,"['consecrate', 'blasted', 'blest', 'damn', 'infernal', 'blame', 'damned', 'deuced', 'goddamned', 'darned', 'blessed', 'sanctify', 'hallow', 'goddamn', 'bless', 'sign', 'Blessed', 'goddam', 'blamed', 'beatified']",Tracts published by American Tract Society
void,"['invalidate', 'vacuum', 'nullity', 'void', 'quash', 'nullify', 'empty', 'avoid', 'evacuate', 'annul', 'nihility', 'nothingness', 'vitiate', 'emptiness', 'null', 'vacancy']",Tracts published by American Tract Society
new,"['unexampled', 'New', 'freshly', 'new', 'newly', 'raw', 'Modern', 'young', 'newfangled', 'fresh', 'novel']",Tracts published by American Tract Society
beheld,"['behold', 'lay_eyes_on']",Tracts published by American Tract Society
only,"['solitary', 'entirely', 'simply', 'merely', 'only', 'only_if', 'alone', 'lonesome', 'exclusively', 'just', 'solely', 'but', 'only_when', 'lone', 'sole']",Tracts published by American Tract Society
each,"['to_each_one', 'each', 'for_each_one', 'apiece', 'from_each_one']",Tracts published by American Tract Society
himself,[],Tracts published by American Tract Society
forever,"['everlastingly', 'always', 'forever_and_a_day', 'perpetually', 'forever', 'constantly', 'eternally', 'incessantly', 'evermore']",Tracts published by American Tract Society
attempting,"['essay', 'seek', 'try', 'set_about', 'undertake', 'assay', 'attempt']",Tracts published by American Tract Society
Old,"['honest-to-god', 'former', 'sometime', 'erstwhile', 'older', 'quondam', 'honest-to-goodness', 'sure-enough', 'old', 'previous', 'onetime', 'Old', 'one-time']",Tracts published by American Tract Society
today,"['today', 'nowadays', 'now']",Tracts published by American Tract Society
penalty,"['punishment', 'penalty', 'penalization', 'penalisation']",Tracts published by American Tract Society
longings,"['long', 'yearning', 'longing', 'hungriness', 'hanker', 'yearn']",Tracts published by American Tract Society
within,"['within', 'inside']",Tracts published by American Tract Society
alienated,"['alien', 'disaffect', 'estrange', 'alienate', 'anomic', 'alienated', 'estranged', 'disoriented']",Tracts published by American Tract Society
steak,['steak'],Tracts published by American Tract Society
control,"['manipulate', 'ensure', 'curb', 'command', 'see', 'ascendance', 'insure', 'mastery', 'ascendency', 'restraint', 'ascendence', 'master', 'operate', 'control_condition', 'see_to_it', 'ascertain', 'verify', 'check', 'assure', 'contain', 'dominance', 'moderate', 'controller', 'control', 'ascendancy', 'hold_in', 'hold', 'keep_in_line']",Tracts published by American Tract Society
warmth,"['lovingness', 'warmheartedness', 'warmness', 'warmth', 'passion', 'affectionateness', 'fondness', 'heat']",Tracts published by American Tract Society
those,[],Tracts published by American Tract Society
late,"['recent', 'former', 'latterly', 'belatedly', 'of_late', 'belated', 'recently', 'tardily', 'deep', 'late', 'lately', 'previous', 'later', 'tardy']",Tracts published by American Tract Society
took,"['claim', 'select', 'necessitate', 'make', 'bring', 'take_away', 'take_in', 'submit', 'postulate', 'aim', 'accept', 'demand', 'take_up', 'engage', 'charter', 'occupy', 'call_for', 'rent', 'fill', 'deal', 'exact', 'assume', 'take_aim', 'have', 'guide', 'ingest', 'consume', 'acquire', 'admit', 'subscribe', 'pick_out', 'hire', 'get', 'involve', 'direct', 'withdraw', 'convey', 'drive', 'train', 'take_on', 'contain', 'carry', 'strike', 'pack', 'subscribe_to', 'consider', 'get_hold_of', 'film', 'take', 'lead', 'remove', 'study', 'read', 'contract', 'use_up', 'look_at', 'conduct', 'adopt', 'ask', 'require', 'learn', 'lease', 'hold', 'choose', 'shoot', 'need']",Tracts published by American Tract Society
if,[],Tracts published by American Tract Society
Jesus',[],Tracts published by American Tract Society
directly,"['immediately', 'direct', 'directly', 'straightaway', 'like_a_shot', 'straight', 'instantly', 'right_away', 'now', 'at_once', 'flat', 'straight_off', 'forthwith']",Tracts published by American Tract Society
perish,"['decease', 'exit', 'pop_off', 'conk', 'perish', 'buy_the_farm', 'expire', 'kick_the_bucket', 'die', 'go', ""cash_in_one's_chips"", 'drop_dead', 'snuff_it', 'pass_away', 'pass', 'choke', 'croak', 'give-up_the_ghost']",Tracts published by American Tract Society
also,"['besides', 'also', 'likewise', 'as_well', 'too']",Tracts published by American Tract Society
live,"['subsist', 'experience', 'endure', 'live', 'bouncy', 'alive', 'lively', 'springy', 'hold_up', 'hold_out', 'last', 'unrecorded', 'resilient', 'live_on', 'be', 'know', 'hot', 'dwell', 'go', 'survive', 'exist', 'inhabit', 'populate']",Tracts published by American Tract Society
worked,"['make', 'bring', 'function', 'solve', 'wreak', 'operate', 'exploit', 'do_work', 'crop', 'exercise', 'work', 'mould', 'knead', 'form', 'process', 'work_out', 'forge', 'play', 'make_for', 'cultivate', 'run', 'act_upon', 'shape', 'act', 'puzzle_out', 'go', 'influence', 'turn', 'figure_out', 'put_to_work', 'lick', 'sour', 'ferment', 'mold', 'work_on']",Tracts published by American Tract Society
Over,"['all_over', 'terminated', ""o'er"", 'over', 'concluded', 'complete', 'ended']",Tracts published by American Tract Society
?,[],Tracts published by American Tract Society
To,[],Tracts published by American Tract Society
chain,"['Chain', 'range', 'mountain_chain', 'Sir_Ernst_Boris_Chain', 'range_of_mountains', 'Ernst_Boris_Chain', 'strand', 'chemical_chain', 'concatenation', 'mountain_range', 'chain_of_mountains', 'chain', 'string']",Tracts published by American Tract Society
paid,"['ante_up', 'yield', 'devote', 'pay_off', 'bear', 'nonrecreational', 'make_up', 'give', 'compensate', 'pay', 'gainful', 'paid', 'pay_up', 'paying']",Tracts published by American Tract Society
abiding,"['stomach', 'abide', 'bide', 'digest', 'endure', 'bear', 'tolerate', 'support', 'stand', 'put_up', 'enduring', 'stay', 'suffer', 'brook', 'imperishable', 'stick_out', 'abiding']",Tracts published by American Tract Society
fill,"['take', 'replete', 'satisfy', 'make_full', 'sate', 'meet', 'fill_up', 'fulfill', 'filling', 'occupy', 'satiate', 'fulfil', 'fill']",Tracts published by American Tract Society
long,"['long', 'prospicient', 'tenacious', 'farseeing', 'foresighted', 'retentive', 'hanker', 'recollective', 'longsighted', 'yearn', 'foresightful', 'farsighted']",Tracts published by American Tract Society
test,"['test', 'exam', 'tryout', 'run', 'mental_test', 'try', 'prove', 'essay', 'quiz', 'trial', 'examination', 'mental_testing', 'examine', 'screen', 'psychometric_test', 'trial_run', 'try_out']",Tracts published by American Tract Society
we,[],Tracts published by American Tract Society
submitted,"['accede', 'posit', 'render', 'take', 'resign', 'submit', 'give_in', 'relegate', 'put_in', 'present', 'reconcile', 'subject', 'state', 'defer', 'bow', 'pass_on', 'put_forward']",Tracts published by American Tract Society
His,[],Tracts published by American Tract Society
while,"['patch', 'spell', 'piece', 'while']",Tracts published by American Tract Society
ever,"['ever', 'always', ""e'er"", 'ever_so', 'of_all_time']",Tracts published by American Tract Society
daily,"['casual', 'day-after-day', 'day-to-day', 'daily', 'day-by-day', 'everyday', 'day_by_day']",Tracts published by American Tract Society
leadings,"['guide', 'contribute', 'conduce', 'head', 'precede', 'leading', 'leave', 'direct', 'leadership', 'top', 'pass', 'moderate', 'chair', 'run', 'take', 'lead', 'result', 'conduct', 'go', 'extend']",Tracts published by American Tract Society
business,"['line', 'job', 'occupation', 'business_sector', 'patronage', 'business', 'business_organization', 'commercial_enterprise', 'stage_business', 'business_enterprise', 'business_organisation', 'line_of_work', 'concern', 'byplay', 'clientele', 'business_concern']",Tracts published by American Tract Society
seemed,"['seem', 'appear', 'look']",Tracts published by American Tract Society
scientific,['scientific'],Tracts published by American Tract Society
do,"['make', 'brawl', 'get_along', 'coif', 'cause', 'answer', 'behave', 'practise', 'DO', 'fare', 'make_out', 'execute', 'do', 'set', 'exercise', 'dress', 'practice', 'Doctor_of_Osteopathy', 'doh', 'coiffe', 'ut', 'manage', 'perform', 'serve', 'arrange', 'act', 'suffice', 'come', 'coiffure', 'bash']",Tracts published by American Tract Society
Christ's,[],Tracts published by American Tract Society
without,[],Tracts published by American Tract Society
eminent,"['eminent', 'soaring', 'high', 'towering', 'lofty']",Tracts published by American Tract Society
therefore,"['therefore', 'thus', 'thence', 'consequently', 'hence', 'so']",Tracts published by American Tract Society
lose,"['recede', 'turn_a_loss', 'lose', 'fall_behind', 'suffer', 'mislay', 'fall_back', 'misplace', 'drop_off', 'miss']",Tracts published by American Tract Society
man,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'humanity', 'homo', 'piece', 'humans', 'Man', 'human_being', 'military_personnel', 'gentleman', 'serviceman', 'man', 'human_beings', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",Tracts published by American Tract Society
know,"['experience', 'be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'live', 'screw', 'have_it_off', 'do_it', 'cognize', 'make_love', 'have_sex', 'make_out', 'fuck', 'bonk', 'lie_with', 'have_it_away', 'hump', 'bang', 'know', 'get_it_on', 'acknowledge', 'recognise', 'get_laid', 'jazz', 'have_a_go_at_it', 'love', 'cognise', 'sleep_with', 'eff', 'recognize', 'have_intercourse']",Tracts published by American Tract Society
belong,"['belong_to', 'belong', 'go']",Tracts published by American Tract Society
better,"['punter', 'honest', 'undecomposed', 'easily', 'unspoilt', 'meliorate', 'skillful', 'intimately', 'adept', 'skilful', 'good', 'amend', 'practiced', 'proficient', 'beneficial', 'substantially', 'safe', 'improve', 'full', 'expert', 'salutary', 'bettor', 'respectable', 'upright', 'advantageously', 'unspoiled', 'effective', 'comfortably', 'well', 'break', 'better', 'near', 'ripe', 'in_effect', 'considerably', 'best', 'dependable', 'dear', 'wagerer', 'serious', 'right', 'just', 'sound', 'honorable', 'in_force', 'secure', 'ameliorate', 'estimable']",Tracts published by American Tract Society
means,"['substance', 'mean_value', 'have_in_mind', 'imply', 'think', 'signify', 'way', 'think_of', 'agency', 'entail', 'stand_for', 'means', 'intend', 'mean']",Tracts published by American Tract Society
shall,[],Tracts published by American Tract Society
Christian,"['christian', 'Christian']",Tracts published by American Tract Society
relieve,"['allay', 'free', 'still', 'remedy', 'alleviate', 'save', 'exempt', 'salvage', 'let_off', 'excuse', 'lighten', 'take_over', 'ease', 'assuage', 'unbosom', 'salve', 'palliate', 'relieve']",Tracts published by American Tract Society
forth,"['forth', 'forward', 'Forth_River', 'off', 'onward', 'away', 'Forth']",Tracts published by American Tract Society
!,[],Tracts published by American Tract Society
hungry,"['hungry', 'thirsty', 'athirst']",Tracts published by American Tract Society
exchange,"['interchange', 'telephone_exchange', 'exchange', 'replace', 'switch_over', 'rally', 'commutation', 'central', 'change', 'substitution', 'convert', 'substitute', 'switch', 'commute']",Tracts published by American Tract Society
doubting,"['questioning', 'doubting', 'doubt', 'skeptical', 'sceptical']",Tracts published by American Tract Society
food,"['nutrient', 'food', 'intellectual_nourishment', 'solid_food', 'food_for_thought']",Tracts published by American Tract Society
It,"['IT', 'information_technology']",Tracts published by American Tract Society
heart,"['bosom', 'tenderness', 'fondness', 'affectionateness', 'substance', 'nitty-gritty', 'philia', 'meat', 'kernel', 'warmheartedness', 'nerve', 'marrow', 'nub', 'core', 'heart_and_soul', 'spirit', 'gist', 'ticker', 'eye', 'affection', 'inwardness', 'spunk', 'pump', 'heart', 'pith', 'mettle', 'center', 'sum', 'warmness', 'middle', 'essence', 'centre']",Tracts published by American Tract Society
Heaven,"['paradise', 'heaven', 'Heaven', 'Shangri-la', 'Eden', 'promised_land', 'nirvana']",Tracts published by American Tract Society
method,"['method_acting', 'method']",Tracts published by American Tract Society
rush,"['flush', 'kick', 'cannonball_along', 'hasten', 'upsurge', 'hie', 'rushing', 'haste', 'Rush', 'rushed', 'spate', 'race', 'step_on_it', 'charge', 'look_sharp', 'bucket_along', 'Benjamin_Rush', 'induce', 'bang', 'thrill', 'rush', 'pelt_along', 'stimulate', 'hotfoot', 'belt_along', 'festinate', 'surge', 'speed', 'rush_along', 'first-come-first-serve', 'boot', 'hurry']",Tracts published by American Tract Society
necks,"['make_out', 'neck', 'cervix', 'neck_opening']",Tracts published by American Tract Society
first,"['number_one', 'beginning', 'showtime', 'inaugural', 'low', 'maiden', 'first-class_honours_degree', 'for_the_first_time', 'low_gear', 'kickoff', 'first_off', 'first_of_all', 'first_gear', 'initiatory', 'number_1', 'offset', 'get-go', 'initiative', 'world-class', 'outset', 'first_base', 'firstly', 'foremost', 'starting_time', 'start', 'commencement', 'first', '1st']",Tracts published by American Tract Society
receive,"['get', 'experience', 'have', 'invite', 'take_in', 'find', 'encounter', 'incur', 'obtain', 'welcome', 'meet', 'receive', 'pick_up']",Tracts published by American Tract Society
That,[],Tracts published by American Tract Society
34,"['thirty-four', 'xxxiv', '34']",Tracts published by American Tract Society
sins,"['sine', 'trespass', 'sinfulness', 'transgress', 'drop_the_ball', 'goof', 'Sin', 'wickedness', 'sinning', 'blunder', 'hell', 'sin', 'boob']",Tracts published by American Tract Society
church,"['church_building', 'Christian_church', 'church_service', 'church']",Tracts published by American Tract Society
science,"['skill', 'scientific_discipline', 'science']",Tracts published by American Tract Society
John's,[],Tracts published by American Tract Society
archaeology,"['archaeology', 'archeology']",Tracts published by American Tract Society
afraid,['afraid'],Tracts published by American Tract Society
soul,"['individual', 'mortal', 'soulfulness', 'soul', 'psyche', 'person', 'somebody', 'someone']",Tracts published by American Tract Society
otherwise,"['otherwise', 'other_than', 'differently']",Tracts published by American Tract Society
One,"['one', '1', 'unrivalled', 'I', 'unrivaled', 'unmatched', 'one_and_only', 'peerless', 'single', 'matchless', 'nonpareil', 'i', 'unitary', 'unmatchable', 'unity', 'ace', 'ane']",Tracts published by American Tract Society
die,"['break_down', 'perish', 'kick_the_bucket', 'die', ""cash_in_one's_chips"", 'die_out', 'croak', 'exit', 'become_flat', 'buy_the_farm', 'expire', 'pass_away', 'decease', 'conk_out', 'dice', 'go_bad', 'pall', 'break', 'pass', 'give-up_the_ghost', 'pop_off', 'conk', 'go', 'drop_dead', 'snuff_it', 'give_out', 'choke', 'fail', 'give_way']",Tracts published by American Tract Society
ministry,['ministry'],Tracts published by American Tract Society
loves,"['be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'screw', 'have_it_off', 'do_it', 'make_love', 'have_sex', 'dearest', 'making_love', 'make_out', 'fuck', 'bonk', 'lie_with', 'have_it_away', 'hump', 'honey', 'bang', 'know', 'get_it_on', 'passion', 'beloved', 'sexual_love', 'erotic_love', 'get_laid', 'jazz', 'have_a_go_at_it', 'love_life', 'love', 'dear', 'lovemaking', 'sleep_with', 'eff', 'enjoy', 'have_intercourse']",Tracts published by American Tract Society
same,"['Lapplander', 'like', 'Same', 'same', 'Saami', 'Saame', 'Lapp', 'Sami']",Tracts published by American Tract Society
reverent,"['reverent', 'worshipful', 'godly']",Tracts published by American Tract Society
mankind,"['humans', 'world', 'humankind', 'man', 'mankind', 'human_beings', 'humanity', 'human_race']",Tracts published by American Tract Society
adult,"['fully_grown', 'pornographic', 'grownup', 'full-grown', 'big', 'adult', 'grown']",Tracts published by American Tract Society
Spirit,"['disembodied_spirit', 'spirit', 'intent', 'life', 'tone', 'spirit_up', 'feeling', 'flavour', 'emotional_state', 'inspirit', 'look', 'purport', 'heart', 'flavor', 'smell', 'liveliness', 'sprightliness', 'feel']",Tracts published by American Tract Society
became,"['get', 'suit', 'go', 'turn', 'become']",Tracts published by American Tract Society
calm,"['composure', 'calmness', 'quieten', 'calm', 'chill_out', 'calm_down', 'lull', 'still', 'quiet', 'tranquil', 'unagitated', 'tranquillize', 'becalm', 'calm_air', 'cool_off', 'tranquillise', 'settle_down', 'tranquilize', 'steady', 'equanimity', 'sedate', 'cool_it', 'serene', 'simmer_down']",Tracts published by American Tract Society
than,[],Tracts published by American Tract Society
various,"['diverse', 'assorted', 'versatile', 'respective', 'several', 'various']",Tracts published by American Tract Society
conditions,"['condition', 'consideration', 'term', 'status', 'stipulate', 'conditions', 'weather_condition', 'atmospheric_condition', 'experimental_condition', 'discipline', 'train', 'qualify', 'check', 'shape', 'weather', 'precondition', 'specify', 'circumstance', 'stipulation']",Tracts published by American Tract Society
spiritual,"['apparitional', 'unearthly', 'Negro_spiritual', 'spiritual', 'religious', 'spectral', 'ghostlike', 'ghostly', 'phantasmal']",Tracts published by American Tract Society
spoke,"['verbalize', 'spoke', 'rundle', 'address', 'talk', 'speak', 'mouth', 'radius', 'rung', 'wheel_spoke', 'utter', 'verbalise']",Tracts published by American Tract Society
have,"['sustain', 'experience', 'give_birth', 'make', 'take_in', 'suffer', 'have_got', 'wealthy_person', 'cause', 'accept', 'own', 'have', 'feature', 'ingest', 'consume', 'get', 'bear', 'throw', 'induce', 'let', 'rich_person', 'stimulate', 'birth', 'possess', 'take', 'deliver', 'give', 'hold', 'receive']",Tracts published by American Tract Society
inroads,['inroad'],Tracts published by American Tract Society
cold,"['frigidness', 'cold', 'stale', 'frigid', 'common_cold', 'dusty', 'inhuman', 'low_temperature', 'moth-eaten', 'frigidity', 'cold-blooded', 'insensate', 'coldness']",Tracts published by American Tract Society
bridge,"['bridgework', 'bridge_circuit', 'nosepiece', 'bridge', 'bridge_over', 'bridge_deck', 'span']",Tracts published by American Tract Society
man's,[],Tracts published by American Tract Society
upon,[],Tracts published by American Tract Society
you're,[],Tracts published by American Tract Society
opinions,"['vox_populi', 'legal_opinion', 'belief', 'ruling', 'feeling', 'public_opinion', 'popular_opinion', 'view', 'notion', 'thought', 'sentiment', 'persuasion', 'impression', 'opinion', 'judgment', 'judgement']",Tracts published by American Tract Society
truth-packed,[],Tracts published by American Tract Society
empty,"['empty', 'void', 'abandon', 'evacuate', 'discharge', 'hollow', 'empty-bellied', 'vacate', 'vacuous']",Tracts published by American Tract Society
Although,[],Tracts published by American Tract Society
group,"['group', 'aggroup', 'mathematical_group', 'chemical_group', 'radical', 'grouping']",Tracts published by American Tract Society
nurse,"['entertain', 'nanny', 'nursemaid', 'wet-nurse', 'nurse', 'harbour', 'suck', 'harbor', 'give_suck', 'suckle', 'hold', 'breastfeed', 'lactate']",Tracts published by American Tract Society
ends,"['cease', 'closing', 'conclusion', 'remnant', 'remainder', 'finish', 'goal', 'close', 'terminal', 'stop', 'terminate', 'destruction', 'oddment', 'end', 'final_stage', 'last', 'death', 'ending']",Tracts published by American Tract Society
Bible-loving,[],Tracts published by American Tract Society
acceptance,"['sufferance', 'espousal', 'toleration', 'acceptance', 'acceptation', 'adoption', ""banker's_acceptance"", 'credence']",Tracts published by American Tract Society
The,[],Tracts published by American Tract Society
you,[],Tracts published by American Tract Society
innermost,"['innermost', 'inmost']",Tracts published by American Tract Society
everlasting,"['eternal', 'eonian', 'perfect', 'pure', 'unceasing', 'sodding', 'utter', 'gross', 'stark', 'complete', 'consummate', 'aeonian', 'everlasting_flower', 'thoroughgoing', 'everlasting', 'unadulterated', 'staring', 'ageless', 'arrant', 'double-dyed', 'perpetual', 'unending']",Tracts published by American Tract Society
God's,[],Tracts published by American Tract Society
news,"['news_show', 'newsworthiness', 'tidings', 'news', 'news_program', 'word', 'intelligence']",Tracts published by American Tract Society
due,"['referable', 'imputable', 'ascribable', 'due']",Tracts published by American Tract Society
nature,['nature'],Tracts published by American Tract Society
are,"['constitute', 'equal', 'are', 'embody', 'cost', 'comprise', 'represent', 'make_up', 'live', 'be', 'personify', 'exist', 'follow', 'ar']",Tracts published by American Tract Society
fortune,"['fortune', 'hazard', 'fate', 'portion', 'luck', 'destiny', 'chance', 'lot', 'circumstances']",Tracts published by American Tract Society
love,"['be_intimate', 'roll_in_the_hay', 'sleep_together', 'bed', 'screw', 'have_it_off', 'do_it', 'make_love', 'have_sex', 'dearest', 'making_love', 'make_out', 'fuck', 'bonk', 'lie_with', 'have_it_away', 'hump', 'honey', 'bang', 'know', 'get_it_on', 'passion', 'beloved', 'sexual_love', 'erotic_love', 'get_laid', 'jazz', 'have_a_go_at_it', 'love_life', 'love', 'dear', 'lovemaking', 'sleep_with', 'eff', 'enjoy', 'have_intercourse']",Tracts published by American Tract Society
uncertainty,"['dubiety', 'uncertainty', 'precariousness', 'uncertainness', 'incertitude', 'dubiousness', 'doubt', 'doubtfulness']",Tracts published by American Tract Society
ago,"['agone', 'ago']",Tracts published by American Tract Society
forget,"['forget', 'block', 'bury', 'blank_out', 'draw_a_blank', 'leave']",Tracts published by American Tract Society
this,[],Tracts published by American Tract Society
formed,"['constitute', 'mould', 'organize', 'spring', 'form', 'organise', 'shape', 'make', 'formed', 'take_shape', 'forge', 'imprint', 'mold', 'work', 'take_form']",Tracts published by American Tract Society
world,"['mankind', 'earthly_concern', 'humanity', 'planetary', 'humans', 'macrocosm', 'earth', 'world-wide', 'globe', 'cosmos', 'domain', 'worldly_concern', 'Earth', 'man', 'global', 'human_beings', 'creation', 'existence', 'reality', 'universe', 'world', 'public', 'humankind', 'worldwide', 'populace', 'human_race']",Tracts published by American Tract Society
felt,"['mat', 'palpate', 'finger', 'experience', 'felt', 'mat_up', 'matte_up', 'matte', 'sense', 'find', 'matt-up', 'felt_up', 'feel']",Tracts published by American Tract Society
part,"['break_up', 'contribution', 'portion', 'partly', 'character', 'persona', 'percentage', 'disunite', 'partially', 'piece', 'function', 'section', 'start_out', 'component', 'set_off', 'component_part', 'constituent', 'theatrical_role', 'split', 'depart', 'set_out', 'role', 'break', 'office', 'take_off', 'separate', 'set_forth', 'split_up', 'voice', 'region', 'parting', 'part', 'divide', 'start', 'share', 'division']",Tracts published by American Tract Society
his,[],Tracts published by American Tract Society
fifty,"['L', '50', 'fifty_dollar_bill', 'fifty', 'l']",Tracts published by American Tract Society
perhaps,"['maybe', 'mayhap', 'perchance', 'possibly', 'perhaps', 'peradventure']",Tracts published by American Tract Society
rocket,"['roquette', 'arugula', 'skyrocket', 'Eruca_sativa', 'rocket_salad', 'rocket_engine', 'Eruca_vesicaria_sativa', 'garden_rocket', 'projectile', 'rocket']",Tracts published by American Tract Society
whole,"['unhurt', 'whole', 'hale', 'entirely', 'all', 'unscathed', 'unit', 'completely', 'totally', 'altogether', 'wholly', 'unharmed', 'solid', 'unanimous']",Tracts published by American Tract Society
promises,"['predict', 'anticipate', 'hope', 'promise', 'foretell', 'forebode', 'assure', 'prognosticate', 'call']",Tracts published by American Tract Society
try,"['seek', 'try', 'render', 'effort', 'hear', 'test', 'adjudicate', 'sample', 'endeavor', 'attempt', 'prove', 'try_on', 'stress', 'judge', 'try_out', 'strain', 'essay', 'taste', 'examine', 'endeavour', 'assay']",Tracts published by American Tract Society
critical,"['decisive', 'vital', 'critical']",Tracts published by American Tract Society
needs,"['necessitate', 'needs', 'postulate', 'demand', 'call_for', 'of_necessity', 'motivation', 'want', 'indigence', 'involve', 'necessarily', 'motive', 'penury', 'take', 'inevitably', 'require', 'ask', 'pauperism', 'pauperization', 'need']",Tracts published by American Tract Society
chasm,['chasm'],Tracts published by American Tract Society
imagination,"['resourcefulness', 'imagination', 'mental_imagery', 'imaging', 'vision', 'imagery', 'imaginativeness', 'resource']",Tracts published by American Tract Society
doctrine,"['philosophical_system', 'ism', 'doctrine', 'philosophy', 'school_of_thought']",Tracts published by American Tract Society
accept,"['bear', 'go_for', 'take', 'have', 'assume', 'take_on', 'admit', 'accept', 'take_over', 'swallow', 'live_with', 'consent']",Tracts published by American Tract Society
ministered,['minister'],Tracts published by American Tract Society
John,"['toilet', 'whoremonger', 'St._John', 'John_Lackland', 'Gospel_According_to_John', 'John', 'john', 'King_John', 'John_the_Divine', 'bathroom', 'privy', 'trick', 'whoremaster', 'John_the_Evangelist', 'Saint_John', 'lav', 'lavatory', 'Saint_John_the_Apostle', 'can', 'St._John_the_Apostle']",Tracts published by American Tract Society
benefits,"['welfare', 'gain', 'profit', 'benefit', 'do_good']",Tracts published by American Tract Society
suffering,"['sustain', 'digest', 'endure', 'suffer', 'hurt', 'meet', 'stick_out', 'suffering', 'ache', 'have', 'support', 'agony', 'excruciation', 'wretched', 'get', 'stomach', 'tolerate', 'abide', 'distress', 'bear', 'woe', 'put_up', 'lose', 'miserable', 'brook', 'stand']",Tracts published by American Tract Society
Satellites,"['planet', 'artificial_satellite', 'orbiter', 'satellite']",Tracts published by American Tract Society
its,"['IT', 'information_technology']",Tracts published by American Tract Society
souls,"['individual', 'mortal', 'soulfulness', 'soul', 'psyche', 'person', 'somebody', 'someone']",Tracts published by American Tract Society
Because,[],Tracts published by American Tract Society
cross,"['thwartwise', 'queer', 'cut_through', 'Cross', 'track', 'interbreed', 'hybridise', 'hybridizing', 'crown_of_thorns', 'get_over', 'traverse', 'cross', 'crossbreeding', 'transverse', 'mark', 'interbreeding', 'transversal', 'ill-tempered', 'baffle', 'bad-tempered', 'grumpy', 'hybridization', 'cover', 'crisscross', 'fussy', 'get_across', 'bilk', 'hybridisation', 'frustrate', 'thwart', 'crabby', 'sweep', 'hybridize', 'intersect', 'cut_across', 'crossing', 'pass_over', 'scotch', 'hybrid', 'spoil', 'grouchy', 'crossbreed', 'crabbed', 'foil', 'span']",Tracts published by American Tract Society
questions,"['interrogative_sentence', 'interview', 'interrogation', 'motion', 'call_into_question', 'doubtfulness', 'wonder', 'enquiry', 'inquiry', 'oppugn', 'question', 'interrogative', 'head', 'doubt', 'dubiousness', 'query', 'interrogate']",Tracts published by American Tract Society
short,"['unretentive', 'unawares', 'short-circuit', 'brusk', 'dead', 'curt', 'short_circuit', 'short-change', 'short', 'poor', 'little', 'shortstop', 'brusque', 'light', 'scant', 'forgetful', 'inadequate', 'myopic', 'shortly', 'unforesightful', 'abruptly', 'curtly', 'shortsighted', 'suddenly']",Tracts published by American Tract Society
Man,"['valet', 'military_man', 'human', 'mankind', 'Isle_of_Man', 'adult_male', 'humanity', 'homo', 'piece', 'humans', 'Man', 'human_being', 'military_personnel', 'gentleman', 'serviceman', 'man', 'human_beings', 'world', ""gentleman's_gentleman"", 'humankind', 'valet_de_chambre', 'human_race']",Tracts published by American Tract Society
