w,vector_semantico
Washington,"['Washington_D.C.', 'Booker_Taliaferro_Washington', 'Booker_T._Washington', 'capital_of_the_United_States', 'George_Washington', 'President_Washington', 'WA', 'Capital', 'Washington', 'Evergreen_State', 'American_capital']",Handbook of Federal Aids to Communities. U.S. Department of
including,"['let_in', 'include', 'admit']",Handbook of Federal Aids to Communities. U.S. Department of
especially,"['particularly', 'specially', 'peculiarly', 'especially']",Handbook of Federal Aids to Communities. U.S. Department of
indirectly,['indirectly'],Handbook of Federal Aids to Communities. U.S. Department of
closely,"['close', 'closely', 'nearly', 'intimately', 'tight']",Handbook of Federal Aids to Communities. U.S. Department of
Mass.,[],Handbook of Federal Aids to Communities. U.S. Department of
record,"['disk', 'record_book', 'read', 'book', 'disc', 'phonograph_recording', 'criminal_record', 'memorialise', 'phonograph_record', 'platter', 'show', 'commemorate', 'immortalise', 'enter', 'memorialize', 'immortalize', 'register', 'record', 'put_down', 'track_record', 'tape']",Handbook of Federal Aids to Communities. U.S. Department of
information,"['info', 'data', 'information', 'entropy', 'selective_information']",Handbook of Federal Aids to Communities. U.S. Department of
making,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'devising', 'take_a_crap', 'fix', 'constitute', 'pee', 'fashioning', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'qualification', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'making', 'make', 'reach', 'attain', 'realise', 'produce', 'arrive_at', 'ready', 'prepare', 'build', 'lay_down']",Handbook of Federal Aids to Communities. U.S. Department of
sale,"['cut-rate_sale', 'sales_event', 'sale', 'sales_agreement']",Handbook of Federal Aids to Communities. U.S. Department of
cities,"['urban_center', 'metropolis', 'city']",Handbook of Federal Aids to Communities. U.S. Department of
5-1/2,[],Handbook of Federal Aids to Communities. U.S. Department of
materials,"['fabric', 'material', 'cloth', 'textile', 'stuff']",Handbook of Federal Aids to Communities. U.S. Department of
subjects,"['field', 'subjugate', 'submit', 'matter', 'guinea_pig', 'topic', 'national', 'subject', 'field_of_study', 'bailiwick', 'subject_field', 'discipline', 'issue', 'theme', 'study', 'depicted_object', 'case', 'subject_area', 'content']",Handbook of Federal Aids to Communities. U.S. Department of
Through,"['through', 'done', 'through_with', 'through_and_through']",Handbook of Federal Aids to Communities. U.S. Department of
field,"['field', 'orbit', 'airfield', 'field_of_force', 'landing_field', 'playing_field', 'force_field', 'line_of_business', 'field_of_honor', 'playing_area', 'battlefield', 'field_of_operations', 'subject', 'battleground', 'domain', 'theater', 'athletic_field', 'field_of_study', 'sphere', 'field_of_view', 'theater_of_operations', 'theatre_of_operations', 'bailiwick', 'subject_field', 'discipline', 'area', 'plain', 'champaign', 'arena', 'field_of_operation', 'study', 'theatre', 'subject_area', 'field_of_battle', 'flying_field']",Handbook of Federal Aids to Communities. U.S. Department of
currently,"['currently', 'presently']",Handbook of Federal Aids to Communities. U.S. Department of
sufficient,['sufficient'],Handbook of Federal Aids to Communities. U.S. Department of
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']",Handbook of Federal Aids to Communities. U.S. Department of
concerns,"['worry', 'interest', 'have-to_doe_with', 'vexation', 'business', 'occupy', 'business_organization', 'refer', 'headache', 'business_concern', 'come_to', 'bear_on', 'touch', 'care', 'pertain', 'fear', 'business_organisation', 'touch_on', 'relate', 'concern']",Handbook of Federal Aids to Communities. U.S. Department of
firms,"['business_firm', 'firm', 'house', 'tauten']",Handbook of Federal Aids to Communities. U.S. Department of
years,"['age', 'eld', 'twelvemonth', 'long_time', 'years', 'class', 'yr', 'days', 'year', 'old_age', 'geezerhood']",Handbook of Federal Aids to Communities. U.S. Department of
useful,"['utile', 'useful', 'utilitarian']",Handbook of Federal Aids to Communities. U.S. Department of
Selling,"['trade', 'merchandising', 'sell', 'betray', 'selling', 'marketing', 'deal']",Handbook of Federal Aids to Communities. U.S. Department of
composed,"['compose', 'write', 'compile', 'frame', 'pen', 'composed', 'indite', 'draw_up']",Handbook of Federal Aids to Communities. U.S. Department of
region,"['area', 'part', 'realm', 'region', 'neighborhood']",Handbook of Federal Aids to Communities. U.S. Department of
cost,"['monetary_value', 'price', 'be', 'cost', 'toll']",Handbook of Federal Aids to Communities. U.S. Department of
percent,"['per_centum', 'percent', 'percentage', 'pct']",Handbook of Federal Aids to Communities. U.S. Department of
complete,"['finish', 'terminated', 'make_out', 'consummate', 'sodding', 'complete', 'fill_out', 'ended', 'accomplished', 'unadulterated', 'gross', 'staring', 'pure', 'perfect', 'nail', 'dispatch', 'stark', 'over', 'discharge', 'fill_in', 'double-dyed', 'concluded', 'all_over', 'everlasting', 'arrant', 'utter', 'thoroughgoing']",Handbook of Federal Aids to Communities. U.S. Department of
Contact,"['get_hold_of', 'link', 'liaison', 'adjoin', 'get_through', 'contact_lens', 'contact', 'tangency', 'touch', 'physical_contact', 'meet', 'middleman', 'reach', 'inter-group_communication', 'striking', 'impinging']",Handbook of Federal Aids to Communities. U.S. Department of
owns,"['have', 'possess', 'own']",Handbook of Federal Aids to Communities. U.S. Department of
advice,['advice'],Handbook of Federal Aids to Communities. U.S. Department of
Evidence,"['evidence', 'tell', 'manifest', 'demonstrate', 'testify', 'bear_witness', 'show', 'prove', 'grounds', 'certify', 'attest']",Handbook of Federal Aids to Communities. U.S. Department of
limitations,"['restriction', 'limitation', 'limit']",Handbook of Federal Aids to Communities. U.S. Department of
future,"['future_tense', 'succeeding', 'future', 'next', 'futurity', 'hereafter', 'time_to_come']",Handbook of Federal Aids to Communities. U.S. Department of
located,"['turn_up', 'settle', 'site', 'locate', 'located', 'placed', 'place', 'situated', 'situate', 'set']",Handbook of Federal Aids to Communities. U.S. Department of
repayable,['repayable'],Handbook of Federal Aids to Communities. U.S. Department of
coordinates,"['co-ordinate', 'ordinate', 'coordinate', 'organise', 'align', 'organize']",Handbook of Federal Aids to Communities. U.S. Department of
long-,[],Handbook of Federal Aids to Communities. U.S. Department of
spent,"['worn-out', 'drop', 'washed-out', 'fagged', 'played_out', 'expend', 'spent', 'dog-tired', 'pass', 'spend', 'worn_out', 'fatigued', 'exhausted']",Handbook of Federal Aids to Communities. U.S. Department of
product,"['mathematical_product', 'ware', 'production', 'product', 'intersection', 'Cartesian_product', 'merchandise']",Handbook of Federal Aids to Communities. U.S. Department of
alone,"['exclusively', 'solely', 'unparalleled', 'solitary', 'unaccompanied', 'lone', 'only', 'unique', 'unequalled', 'lonely', 'alone', 'solo', 'entirely', 'unequaled']",Handbook of Federal Aids to Communities. U.S. Department of
effect,"['gist', 'consequence', 'outcome', 'event', 'issue', 'impression', 'force', 'core', 'result', 'essence', 'effect', 'upshot', 'effectuate', 'burden', 'set_up']",Handbook of Federal Aids to Communities. U.S. Department of
maintains,"['observe', 'hold', 'conserve', 'assert', 'sustain', 'keep', 'keep_up', 'asseverate', 'exert', 'maintain', 'defend', 'uphold', 'wield', 'preserve']",Handbook of Federal Aids to Communities. U.S. Department of
methods,"['method_acting', 'method']",Handbook of Federal Aids to Communities. U.S. Department of
approved,"['approved', 'approve', 'sanction', 'okay', 'sanctioned', 'O.K.']",Handbook of Federal Aids to Communities. U.S. Department of
Tex.,[],Handbook of Federal Aids to Communities. U.S. Department of
per,[],Handbook of Federal Aids to Communities. U.S. Department of
bank,"['money_box', 'savings_bank', 'depository_financial_institution', 'camber', 'bank', 'trust', 'banking_concern', 'banking_company', 'coin_bank', 'rely', 'swear', 'bank_building', 'cant', 'deposit']",Handbook of Federal Aids to Communities. U.S. Department of
Division,"['part', 'sectionalisation', 'air_division', 'section', 'segmentation', 'naval_division', 'partitioning', 'class', 'partition', 'sectionalization', 'division', 'variance']",Handbook of Federal Aids to Communities. U.S. Department of
analyzes,"['analyse', 'canvas', 'psychoanalyze', 'analyze', 'psychoanalyse', 'study', 'examine', 'take_apart', 'dissect', 'canvass', 'break_down']",Handbook of Federal Aids to Communities. U.S. Department of
chance,"['prospect', 'gamble', 'take_a_chance', 'bump', 'probability', 'adventure', 'take_chances', 'fortune', 'risk', 'casual', 'find', 'opportunity', 'encounter', 'happen', 'luck', 'run_a_risk', 'chance', 'hazard']",Handbook of Federal Aids to Communities. U.S. Department of
have,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'wealthy_person', 'induce', 'rich_person', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Handbook of Federal Aids to Communities. U.S. Department of
available,"['available', 'uncommitted', 'useable', 'usable']",Handbook of Federal Aids to Communities. U.S. Department of
substantially,"['substantially', 'considerably', 'well']",Handbook of Federal Aids to Communities. U.S. Department of
volume,"['volume', 'bulk', 'mass', 'book', 'loudness', 'intensity']",Handbook of Federal Aids to Communities. U.S. Department of
trade,"['business_deal', 'trade', 'switch', 'swap', 'sell', 'patronage', 'swop', 'trade_in', 'craft', 'barter', 'trade_wind', 'deal', 'merchandise']",Handbook of Federal Aids to Communities. U.S. Department of
regional,['regional'],Handbook of Federal Aids to Communities. U.S. Department of
agriculture,"['husbandry', 'agriculture', 'Agriculture_Department', 'USDA', 'agribusiness', 'farming', 'factory_farm', 'Agriculture', 'Department_of_Agriculture']",Handbook of Federal Aids to Communities. U.S. Department of
principally,"['mainly', 'principally', 'in_the_main', 'primarily', 'chiefly']",Handbook of Federal Aids to Communities. U.S. Department of
Commerce,"['Commerce_Department', 'Commerce', 'mercantilism', 'Department_of_Commerce', 'commerce', 'commercialism', 'DoC']",Handbook of Federal Aids to Communities. U.S. Department of
York,"['York', 'House_of_York']",Handbook of Federal Aids to Communities. U.S. Department of
undertook,"['take_on', 'contract', 'take_in_charge', 'guarantee', 'attempt', 'tackle', 'set_about', 'undertake']",Handbook of Federal Aids to Communities. U.S. Department of
each,"['for_each_one', 'each', 'apiece', 'to_each_one', 'from_each_one']",Handbook of Federal Aids to Communities. U.S. Department of
all,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']",Handbook of Federal Aids to Communities. U.S. Department of
personalized,"['individualized', 'personalize', 'individualised', 'individualize', 'personalise', 'personalised', 'individualise', 'personalized']",Handbook of Federal Aids to Communities. U.S. Department of
purchase,"['purchase', 'buy', 'leverage']",Handbook of Federal Aids to Communities. U.S. Department of
determined,"['watch', 'determined', 'regulate', 'shape', 'ascertain', 'find', 'specify', 'limit', 'fix', 'square_off', 'settle', 'compulsive', 'learn', 'dictated', 'see', 'determine', 'square_up', 'influence', 'define', 'decide', 'find_out', 'check', 'driven', ""make_up_one's_mind"", 'mold', 'set']",Handbook of Federal Aids to Communities. U.S. Department of
continuing,"['continuing', 'stay', 'go_forward', 'keep', 'chronic', 'stay_on', 'proceed', 'cover', 'bear_on', 'carry_on', 'uphold', 'keep_on', 'go_along', 'continue', 'extend', 'go_on', 'retain', 'remain', 'persist_in', 'preserve']",Handbook of Federal Aids to Communities. U.S. Department of
contributing,"['conduce', 'give', 'bestow', 'kick_in', 'add', 'conducive', 'put_up', 'contributing', 'lead', 'contributive', 'tributary', 'lend', 'bring', 'chip_in', 'contribute', 'impart', 'contributory']",Handbook of Federal Aids to Communities. U.S. Department of
Chambers,"['Sir_William_Chambers', 'Chambers', 'bedroom', 'sleeping_room', 'bedchamber', 'sleeping_accommodation', 'William_Chambers', 'chamber']",Handbook of Federal Aids to Communities. U.S. Department of
enterprises,"['endeavour', 'enterprisingness', 'enterprise', 'endeavor', 'initiative', 'go-ahead']",Handbook of Federal Aids to Communities. U.S. Department of
Services,"['armed_service', 'serving', 'divine_service', 'Service', 'overhaul', 'servicing', 'military_service', 'service', 'table_service', 'services', 'service_of_process', 'religious_service', 'avail', 'serve', 'Robert_William_Service', 'help', 'inspection_and_repair']",Handbook of Federal Aids to Communities. U.S. Department of
$4,[],Handbook of Federal Aids to Communities. U.S. Department of
Purchasing,"['buy', 'purchase', 'purchasing', 'buying']",Handbook of Federal Aids to Communities. U.S. Department of
operating,"['mesh', 'work', 'operational', 'go', 'in_operation', 'engage', 'operate', 'manoeuvre', 'operating', 'manoeuver', 'control', 'lock', 'operate_on', 'run', 'function', 'maneuver']",Handbook of Federal Aids to Communities. U.S. Department of
establish,"['found', 'shew', 'demonstrate', 'establish', 'institute', 'constitute', 'plant', 'set_up', 'ground', 'give', 'show', 'instal', 'install', 'launch', 'make', 'base', 'build', 'prove', 'lay_down']",Handbook of Federal Aids to Communities. U.S. Department of
bid,"['call', 'play', 'beseech', 'wish', 'adjure', 'tender', 'entreat', 'conjure', 'bid', 'command', 'invite', 'press', 'offer', 'bidding', 'dictation']",Handbook of Federal Aids to Communities. U.S. Department of
economic,"['economical', 'economic']",Handbook of Federal Aids to Communities. U.S. Department of
general,"['cosmopolitan', 'superior_general', 'worldwide', 'ecumenical', 'full_general', 'world-wide', 'oecumenical', 'universal', 'general']",Handbook of Federal Aids to Communities. U.S. Department of
usually,"['usually', 'unremarkably', 'normally', 'commonly', 'ordinarily']",Handbook of Federal Aids to Communities. U.S. Department of
properties,"['prop', 'holding', 'belongings', 'place', 'property', 'dimension', 'attribute']",Handbook of Federal Aids to Communities. U.S. Department of
Angeles,[],Handbook of Federal Aids to Communities. U.S. Department of
Cooperatives,"['co-op', 'cooperative']",Handbook of Federal Aids to Communities. U.S. Department of
cover,"['address', 'encompass', 'compensate', 'book_binding', 'top', 'hatch', 'treat', 'spread_over', 'overcompensate', 'masking', 'underwrite', 'enshroud', 'insure', 'breed', 'get_across', 'brood', 'wrap_up', 'incubate', 'cover', 'handle', 'cut_across', 'cover_song', 'natural_covering', 'cut_through', 'embrace', 'report', 'covering', 'deal', 'cover_up', 'pass_over', 'cover_charge', 'continue', 'cover_version', 'track', 'blanket', 'concealment', 'shroud', 'extend', 'cross', 'overlay', 'comprehend', 'get_over', 'binding', 'hide', 'traverse', 'back', 'screening', 'screen', 'covert', 'covering_fire', 'plow']",Handbook of Federal Aids to Communities. U.S. Department of
wish,"['wish_well', 'want', 'indirect_request', 'compliments', 'wish', 'regard', 'care', 'wishing', 'like', 'bid']",Handbook of Federal Aids to Communities. U.S. Department of
Under,"['under', 'below', 'nether']",Handbook of Federal Aids to Communities. U.S. Department of
opportunity,"['opportunity', 'chance']",Handbook of Federal Aids to Communities. U.S. Department of
ordinarily,"['usually', 'unremarkably', 'normally', 'commonly', 'ordinarily']",Handbook of Federal Aids to Communities. U.S. Department of
helpful,['helpful'],Handbook of Federal Aids to Communities. U.S. Department of
program,"['computer_programme', 'syllabus', 'political_platform', 'broadcast', 'political_program', 'platform', 'computer_program', 'program', 'curriculum', 'course_of_study', 'programme', 'plan']",Handbook of Federal Aids to Communities. U.S. Department of
certain,"['sealed', 'sure', 'certain']",Handbook of Federal Aids to Communities. U.S. Department of
Small,"['humble', 'small', 'minor', 'pocket-sized', 'belittled', 'low', 'modest', 'diminished', 'small-scale', 'lowly', 'little', 'minuscule', 'pocket-size']",Handbook of Federal Aids to Communities. U.S. Department of
Available,"['available', 'uncommitted', 'useable', 'usable']",Handbook of Federal Aids to Communities. U.S. Department of
small,"['humble', 'small', 'minor', 'pocket-sized', 'belittled', 'low', 'modest', 'diminished', 'small-scale', 'lowly', 'little', 'minuscule', 'pocket-size']",Handbook of Federal Aids to Communities. U.S. Department of
maturity,"['due_date', 'maturity', 'matureness', 'adulthood', 'maturity_date']",Handbook of Federal Aids to Communities. U.S. Department of
criteria,"['standard', 'measure', 'criterion', 'touchstone']",Handbook of Federal Aids to Communities. U.S. Department of
outlined,"['adumbrate', 'limn', 'delineate', 'outline', 'outlined', 'defined', 'draft', 'sketch']",Handbook of Federal Aids to Communities. U.S. Department of
applies,"['utilise', 'apply', 'put_on', 'use', 'give', 'hold', 'practice', 'go_for', 'implement', 'employ', 'utilize', 'lend_oneself', 'enforce']",Handbook of Federal Aids to Communities. U.S. Department of
through,"['through', 'done', 'through_with', 'through_and_through']",Handbook of Federal Aids to Communities. U.S. Department of
obtained,"['prevail', 'hold', 'find', 'obtain', 'receive', 'incur', 'get']",Handbook of Federal Aids to Communities. U.S. Department of
36-A,[],Handbook of Federal Aids to Communities. U.S. Department of
either,['either'],Handbook of Federal Aids to Communities. U.S. Department of
minerals,['mineral'],Handbook of Federal Aids to Communities. U.S. Department of
aid,"['assist', 'tending', 'economic_aid', 'financial_aid', 'attention', 'care', 'assistance', 'aid', 'help']",Handbook of Federal Aids to Communities. U.S. Department of
cooperative,"['co-op', 'conjunctive', 'accommodative', 'conjunct', 'concerted', 'cooperative']",Handbook of Federal Aids to Communities. U.S. Department of
Va.,[],Handbook of Federal Aids to Communities. U.S. Department of
applied,"['utilise', 'apply', 'put_on', 'use', 'give', 'hold', 'practice', 'go_for', 'implement', 'employ', 'utilize', 'lend_oneself', 'enforce', 'applied']",Handbook of Federal Aids to Communities. U.S. Department of
Participation,"['engagement', 'involvement', 'involution', 'participation']",Handbook of Federal Aids to Communities. U.S. Department of
regulations,"['rule', 'ordinance', 'regularization', 'regulation', 'regulating', 'regularisation']",Handbook of Federal Aids to Communities. U.S. Department of
working,"['knead', 'sour', 'play', 'shape', 'bring', 'work', 'work_on', 'do_work', 'mould', 'ferment', 'put_to_work', 'wreak', 'exercise', 'workings', 'lick', 'act_upon', 'exploit', 'make_for', 'work_out', 'act', 'go', 'operative', 'figure_out', 'operate', 'influence', 'turn', 'process', 'functional', 'solve', 'run', 'function', 'running', 'form', 'working', 'crop', 'on_the_job', 'make', 'cultivate', 'forge', 'mold', 'puzzle_out']",Handbook of Federal Aids to Communities. U.S. Department of
capital,"['majuscule', 'chapiter', 'working_capital', 'great', 'uppercase', 'capital', 'Capital', 'Washington', 'Das_Kapital', 'upper-case_letter', 'capital_letter', 'cap']",Handbook of Federal Aids to Communities. U.S. Department of
it,"['IT', 'information_technology']",Handbook of Federal Aids to Communities. U.S. Department of
appropriate,"['appropriate', 'reserve', 'seize', 'set_aside', 'conquer', 'earmark', 'allow', 'capture']",Handbook of Federal Aids to Communities. U.S. Department of
development,"['growing', 'development', 'evolution', 'ontogeny', 'exploitation', 'growth', 'maturation', 'ontogenesis', 'developing']",Handbook of Federal Aids to Communities. U.S. Department of
Atlanta,"['Atlanta', 'battle_of_Atlanta', 'capital_of_Georgia']",Handbook of Federal Aids to Communities. U.S. Department of
borrowed,"['adopt', 'take_over', 'borrow', 'take_up']",Handbook of Federal Aids to Communities. U.S. Department of
prospective,['prospective'],Handbook of Federal Aids to Communities. U.S. Department of
Property,"['prop', 'holding', 'belongings', 'place', 'property', 'dimension', 'attribute']",Handbook of Federal Aids to Communities. U.S. Department of
changes,"['exchange', 'switch', 'change', 'convert', 'shift', 'modify', 'alter', 'alteration', 'vary', 'commute', 'modification', 'transfer', 'interchange', 'variety', 'deepen']",Handbook of Federal Aids to Communities. U.S. Department of
Administrative,['administrative'],Handbook of Federal Aids to Communities. U.S. Department of
installations,"['instalment', 'installment', 'installation', 'installing', 'initiation', 'facility', 'induction']",Handbook of Federal Aids to Communities. U.S. Department of
Government's,[],Handbook of Federal Aids to Communities. U.S. Department of
year,"['twelvemonth', 'year', 'class', 'yr']",Handbook of Federal Aids to Communities. U.S. Department of
locating,"['position', 'turn_up', 'localization', 'fix', 'location', 'placement', 'settle', 'locate', 'site', 'positioning', 'emplacement', 'place', 'localisation', 'situate', 'locating']",Handbook of Federal Aids to Communities. U.S. Department of
Francisco,[],Handbook of Federal Aids to Communities. U.S. Department of
job,"['job', 'Job', 'chore', 'caper', 'farm_out', 'occupation', 'line', 'Book_of_Job', 'task', 'line_of_work', 'problem', 'subcontract', 'speculate', 'business']",Handbook of Federal Aids to Communities. U.S. Department of
economy,"['saving', 'economy', 'economic_system', 'thriftiness']",Handbook of Federal Aids to Communities. U.S. Department of
kept,"['hold_on', 'keep', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'go_along', 'kept', 'save', 'continue', 'hold', 'restrain', 'maintain', 'unbroken', 'hold_back', 'go_on', 'keep_open', 'celebrate', 'sustain', 'retain', 'preserve']",Handbook of Federal Aids to Communities. U.S. Department of
10-year,[],Handbook of Federal Aids to Communities. U.S. Department of
national,"['national', 'subject', 'home', 'interior', 'internal']",Handbook of Federal Aids to Communities. U.S. Department of
registered,"['file', 'registered', 'cross-file', 'read', 'register', 'record', 'show']",Handbook of Federal Aids to Communities. U.S. Department of
purchasing,"['buy', 'purchase', 'purchasing', 'buying']",Handbook of Federal Aids to Communities. U.S. Department of
serving,"['wait_on', 'serve', 'help', 'assist', 'dish', 'helping', 'service_of_process', 'swear_out', 'serving', 'dish_out', 'answer', 'dish_up', 'process', 'suffice', 'serve_up', 'do', 'function', 'serve_well', 'attend', 'service', 'portion', 'attend_to']",Handbook of Federal Aids to Communities. U.S. Department of
when,[],Handbook of Federal Aids to Communities. U.S. Department of
often,"['a_great_deal', 'oft', 'frequently', 'often', 'much', 'oftentimes', 'ofttimes']",Handbook of Federal Aids to Communities. U.S. Department of
disposal,"['electric_pig', 'garbage_disposal', 'disposal', 'administration', 'disposition']",Handbook of Federal Aids to Communities. U.S. Department of
Ohio,"['Ohio_River', 'OH', 'Ohio', 'Buckeye_State']",Handbook of Federal Aids to Communities. U.S. Department of
Direct,"['address', 'lineal', 'directly', 'head', 'channelise', 'manoeuvre', 'calculate', 'send', 'steer', 'conduct', 'organise', 'engineer', 'unmediated', 'take', 'aim', 'orchestrate', 'place', 'direct', 'lead', 'manoeuver', 'guide', 'channelize', 'target', 'mastermind', 'point', 'train', 'verbatim', 'take_aim', 'straight', 'maneuver', 'organize']",Handbook of Federal Aids to Communities. U.S. Department of
operate,"['mesh', 'work', 'go', 'engage', 'operate', 'manoeuvre', 'manoeuver', 'control', 'lock', 'operate_on', 'run', 'function', 'maneuver']",Handbook of Federal Aids to Communities. U.S. Department of
enough,"['sufficiency', 'adequate', 'decent', 'enough', 'plenty']",Handbook of Federal Aids to Communities. U.S. Department of
personal,['personal'],Handbook of Federal Aids to Communities. U.S. Department of
certifies,"['evidence', 'license', 'manifest', 'demonstrate', 'licence', 'endorse', 'indorse', 'certify', 'attest']",Handbook of Federal Aids to Communities. U.S. Department of
intended,"['destine', 'think', 'stand_for', 'signify', 'intend', 'designate', 'mean', 'specify', 'intended']",Handbook of Federal Aids to Communities. U.S. Department of
competitive,"['competitive', 'private-enterprise', 'free-enterprise', 'militant', 'competitory']",Handbook of Federal Aids to Communities. U.S. Department of
Act,"['play', 'behave', 'act_as', 'represent', 'work', 'playact', 'number', 'human_action', 'deed', 'act', 'roleplay', 'turn', 'enactment', 'pretend', 'do', 'bit', 'human_activity', 'routine', 'move', 'dissemble']",Handbook of Federal Aids to Communities. U.S. Department of
form,"['human_body', 'chassis', 'course', 'shape', 'var.', 'take_form', 'variety', 'contour', 'work', 'mould', 'mannequin', 'constitute', 'conformation', 'mannikin', 'manikin', 'organise', 'word_form', 'class', 'take_shape', 'physique', 'phase', 'strain', 'descriptor', 'anatomy', 'figure', 'bod', 'signifier', 'material_body', 'soma', 'spring', 'configuration', 'variant', 'manakin', 'kind', 'form', 'pattern', 'grade', 'frame', 'cast', 'make', 'forge', 'flesh', 'physical_body', 'imprint', 'sort', 'mold', 'build', 'organize']",Handbook of Federal Aids to Communities. U.S. Department of
arise,"['stand_up', 'go_up', 'rise', 'come_up', 'grow', 'arise', 'lift', 'originate', 'get_up', 'develop', 'rebel', 'bob_up', 'move_up', 'rise_up', 'turn_out', 'uprise', 'spring_up']",Handbook of Federal Aids to Communities. U.S. Department of
"$350,000",[],Handbook of Federal Aids to Communities. U.S. Department of
nothing,"['aught', 'cipher', 'zilch', 'nix', 'nada', 'goose_egg', 'nil', 'nothing', 'zero', 'cypher', 'zippo', 'null', 'zip', 'naught']",Handbook of Federal Aids to Communities. U.S. Department of
adaptable,['adaptable'],Handbook of Federal Aids to Communities. U.S. Department of
sound,"['well-grounded', 'healthy', 'vocalize', 'legal', 'strait', 'heavy', 'fathom', 'audio', 'wakeless', 'intelligent', 'profound', 'go', 'voice', 'auditory_sensation', 'effectual', 'speech_sound', 'phone', 'vocalise', 'sound', 'reasoned', 'levelheaded', 'level-headed', 'good']",Handbook of Federal Aids to Communities. U.S. Department of
farmers',[],Handbook of Federal Aids to Communities. U.S. Department of
with,[],Handbook of Federal Aids to Communities. U.S. Department of
encourage,"['boost', 'further', 'promote', 'advance', 'encourage']",Handbook of Federal Aids to Communities. U.S. Department of
concern,"['worry', 'interest', 'have-to_doe_with', 'vexation', 'business', 'occupy', 'business_organization', 'refer', 'headache', 'business_concern', 'come_to', 'bear_on', 'touch', 'care', 'pertain', 'fear', 'business_organisation', 'touch_on', 'relate', 'concern']",Handbook of Federal Aids to Communities. U.S. Department of
set,"['determined', 'sic', 'adjust', 'Seth', 'mark', 'laid', 'circle', 'specify', 'band', 'limit', 'typeset', 'rig', 'go_under', 'situated', 'countersink', 'position', 'solidifying', 'coif', 'fix', 'localize', 'correct', 'plant', 'fit', 'arrange', 'located', 'placed', 'dictated', 'hardening', 'set_up', 'dress', 'readiness', 'curing', 'put', 'jell', 'coiffure', 'determine', 'fructify', 'solidification', 'hardened', 'lot', 'coiffe', 'place', 'gear_up', 'define', 'go_down', 'rigid', 'do', 'pose', 'congeal', 'Set', 'primed', 'localise', 'lay_out', 'lay', 'fixed', 'exercise_set', 'ready', 'prepare', 'stage_set', 'set', 'bent']",Handbook of Federal Aids to Communities. U.S. Department of
Development,"['growing', 'development', 'evolution', 'ontogeny', 'exploitation', 'growth', 'maturation', 'ontogenesis', 'developing']",Handbook of Federal Aids to Communities. U.S. Department of
he,"['atomic_number_2', 'he', 'He', 'helium']",Handbook of Federal Aids to Communities. U.S. Department of
farmers,"['husbandman', 'farmer', 'sodbuster', 'Fannie_Farmer', 'Fannie_Merritt_Farmer', 'Farmer', 'granger', 'James_Leonard_Farmer']",Handbook of Federal Aids to Communities. U.S. Department of
makes,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'take_a_crap', 'fix', 'constitute', 'pee', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'shuffle', 'take', 'progress_to', 'brand', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'shuffling', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'make', 'reach', 'attain', 'ready', 'realise', 'produce', 'arrive_at', 'prepare', 'build', 'lay_down']",Handbook of Federal Aids to Communities. U.S. Department of
Land,"['estate', 'Land', 'down', 'farming', 'landed_estate', 'bring', 'body_politic', 'set_ashore', 'nation', 'terra_firma', 'commonwealth', 'set_down', 'demesne', 'shore', 'kingdom', 'res_publica', 'Din_Land', 'ground', 'Edwin_Herbert_Land', 'earth', 'realm', 'domain', 'solid_ground', 'land', 'acres', 'dry_land', 'country', 'put_down', 'shoot_down', 'state', 'bring_down', 'soil']",Handbook of Federal Aids to Communities. U.S. Department of
