w,vector_semantico
plug,"['plug', 'cud', 'chaw', 'fireplug', 'hype', 'spark_plug', 'stopple', 'nag', 'male_plug', 'chew', 'wad', 'hack', 'hoopla', 'jade', 'secure', 'fire_hydrant', 'punch', 'stop_up', 'plug_away', 'ballyhoo', 'quid', 'sparking_plug', 'stopper']","The Miami Herald, September"
story,"['floor', 'narrative', 'tale', 'report', 'story', 'level', 'chronicle', 'account', 'write_up', 'fib', 'tarradiddle', 'history', 'storey', 'news_report', 'taradiddle', 'narration']","The Miami Herald, September"
joiner,['joiner'],"The Miami Herald, September"
governmental,['governmental'],"The Miami Herald, September"
move,"['actuate', 'travel', 'be_active', 'affect', 'make_a_motion', 'motivate', 'move', 'act', 'motion', 'propel', 'run', 'incite', 'strike', 'motility', 'go', 'movement', 'locomote', 'impress', 'prompt', 'proceed', 'displace', 'relocation']","The Miami Herald, September"
few,['few'],"The Miami Herald, September"
gained,"['benefit', 'win', 'realize', 'make', 'reach', 'arrive_at', 'put_on', 'pull_in', 'hit', 'profit', 'make_headway', 'bring_in', 'acquire', 'gain_ground', 'gather', 'gain', 'attain', 'clear', 'pull_ahead', 'get_ahead', 'take_in', 'derive', 'advance', 'earn', 'realise']","The Miami Herald, September"
Communism,['communism'],"The Miami Herald, September"
ability,"['ability', 'power']","The Miami Herald, September"
joiners,['joiner'],"The Miami Herald, September"
So,"['then', 'sol', 'thus', 'indeed', 'and_so', 'so', 'and_then', 'soh', 'hence', 'therefore', 'thence', 'thusly']","The Miami Herald, September"
unification,"['conjugation', 'jointure', 'union', 'fusion', 'uniting', 'merger', 'unification']","The Miami Herald, September"
unsupportable,['unsupportable'],"The Miami Herald, September"
else,[],"The Miami Herald, September"
Dade,[],"The Miami Herald, September"
noble,"['stately', 'Lord', 'imposing', 'noble', 'baronial', 'nobleman']","The Miami Herald, September"
parliament,"['parliament', 'sevens', 'fantan']","The Miami Herald, September"
liberal,"['handsome', 'broad', 'bighearted', 'liberal', 'progressive', 'bountiful', 'giving', 'loose', 'free', 'liberalist', 'openhanded', 'bounteous', 'big', 'large-minded', 'tolerant', 'freehanded']","The Miami Herald, September"
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']","The Miami Herald, September"
trade,"['switch', 'merchandise', 'craft', 'deal', 'swop', 'trade', 'swap', 'trade_wind', 'patronage', 'barter', 'trade_in', 'sell', 'business_deal']","The Miami Herald, September"
living,"['sustenance', 'surviving', 'survive', 'aliveness', 'hold_out', 'bread_and_butter', 'dwell', 'subsist', 'living', 'be', 'live_on', 'livelihood', 'go', 'keep', 'last', 'populate', 'endure', 'exist', 'inhabit', 'support', 'life', 'animation', 'hold_up', 'live', 'know', 'experience']","The Miami Herald, September"
equitable,"['just', 'equitable']","The Miami Herald, September"
tasks,"['project', 'tax', 'undertaking', 'task', 'labor', 'chore', 'job']","The Miami Herald, September"
Party,"['party', 'political_party', 'company']","The Miami Herald, September"
doubt,"['doubtfulness', 'dubiousness', 'uncertainty', 'question', 'doubt', 'incertitude', 'dubiety']","The Miami Herald, September"
election,['election'],"The Miami Herald, September"
meet,"['fitting', 'take_on', 'run_across', 'satisfy', 'sports_meeting', 'play', 'suffer', 'touch', 'contact', 'converge', 'come_across', 'run_into', 'meet', 'gather', 'receive', 'get_together', 'conform_to', 'fit', 'fulfil', 'see', 'forgather', 'assemble', 'fill', 'cope_with', 'fulfill', 'encounter', 'adjoin', 'match', 'foregather']","The Miami Herald, September"
lie,"['lie_in', 'rest', 'Lie', 'Trygve_Lie', 'lie_down', 'Trygve_Halvden_Lie', 'consist', 'lie', 'prevarication', 'dwell']","The Miami Herald, September"
practice,"['use', 'recitation', 'exercise', 'pattern', 'commit', 'praxis', 'practice_session', 'practise', 'drill', 'do', 'rehearse', 'apply', 'practice']","The Miami Herald, September"
established,"['found', 'show', 'give', 'instal', 'institute', 'make', 'build', 'prove', 'constitute', 'accomplished', 'demonstrate', 'set_up', 'established', 'ground', 'plant', 'install', 'establish', 'naturalized', 'lay_down', 'conventional', 'launch', 'shew', 'effected', 'constituted', 'base']","The Miami Herald, September"
series,"['serial_publication', 'serial', 'series']","The Miami Herald, September"
grips,"['handgrip', 'grasp', 'clutch', 'bag', 'clench', 'transfix', 'grip', 'hairgrip', 'clasp', 'traction', 'travelling_bag', 'suitcase', 'fascinate', 'traveling_bag', 'hold', 'bobby_pin', 'handle', 'clutches', 'grapple', 'spellbind', 'adhesive_friction']","The Miami Herald, September"
outbreaks,"['eruption', 'outbreak', 'irruption']","The Miami Herald, September"
Berlin,"['Berlin', 'Irving_Berlin', 'berlin', 'Israel_Baline', 'German_capital']","The Miami Herald, September"
party,"['party', 'political_party', 'company']","The Miami Herald, September"
rationalizations,"['rationalisation', 'rationalization', 'systematisation', 'systematization']","The Miami Herald, September"
politically,['politically'],"The Miami Herald, September"
foreign,"['alien', 'strange', 'foreign', 'extraneous']","The Miami Herald, September"
submit,"['accede', 'put_forward', 'defer', 'put_in', 'submit', 'resign', 'subject', 'posit', 'render', 'take', 'reconcile', 'relegate', 'pass_on', 'state', 'present', 'bow', 'give_in']","The Miami Herald, September"
national,"['internal', 'subject', 'national', 'home', 'interior']","The Miami Herald, September"
once,"['at_one_time', 'once', 'erstwhile', 'one_time', 'erst', 'in_one_case', 'formerly']","The Miami Herald, September"
written,"['publish', 'spell', 'save', 'scripted', 'written', 'pen', 'drop_a_line', 'indite', 'write', 'compose']","The Miami Herald, September"
Western,"['western', 'Western', 'western_sandwich', 'westerly', 'horse_opera']","The Miami Herald, September"
were,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']","The Miami Herald, September"
take,"['subscribe_to', 'take_on', 'aim', 'use_up', 'get', 'payoff', 'carry', 'take_up', 'issue', 'look_at', 'make', 'direct', 'take_aim', 'involve', 'occupy', 'takings', 'shoot', 'proceeds', 'remove', 'drive', 'consider', 'postulate', 'guide', 'consume', 'take_away', 'charter', 'study', 'adopt', 'necessitate', 'acquire', 'lease', 'strike', 'require', 'pick_out', 'get_hold_of', 'demand', 'train', 'subscribe', 'yield', 'admit', 'bring', 'film', 'assume', 'submit', 'deal', 'hold', 'learn', 'contract', 'take', 'return', 'select', 'accept', 'exact', 'take_in', 'claim', 'read', 'convey', 'call_for', 'pack', 'need', 'ingest', 'withdraw', 'fill', 'engage', 'ask', 'lead', 'hire', 'conduct', 'choose', 'contain', 'rent', 'have']","The Miami Herald, September"
sample,"['taste', 'try_out', 'sample_distribution', 'sampling', 'try', 'sample']","The Miami Herald, September"
near,"['nigh', 'virtually', 'close', 'go_up', 'approach', 'approximate', 'about', 'draw_close', 'come_near', 'well-nigh', 'cheeseparing', 'dear', 'most', 'near', 'draw_near', 'come_on', 'good', 'almost', 'penny-pinching', 'nearly', 'skinny']","The Miami Herald, September"
amount,"['total', 'sum_of_money', 'amount_of_money', 'number', 'amount', 'measure', 'come', 'quantity', 'add_up', 'sum']","The Miami Herald, September"
issues,"['matter', 'come_out', 'payoff', 'issuing', 'government_issue', 'issue', 'supply', 'release', 'emerge', 'egress', 'issuance', 'takings', 'proceeds', 'topic', 'outcome', 'cut', 'write_out', 'exit', 'way_out', 'event', 'yield', 'make_out', 'progeny', 'subject', 'go_forth', 'take', 'return', 'come_forth', 'result', 'upshot', 'put_out', 'effect', 'publish', 'military_issue', 'offspring', 'number', 'outlet', 'consequence', 'publication', 'bring_out', 'emergence']","The Miami Herald, September"
capitalize,"['take_advantage', 'capitalise', 'capitalize']","The Miami Herald, September"
green,"['super_acid', 'fleeceable', 'Green_River', 'unripened', 'dark-green', 'Green', 'jet', 'William_Green', 'leafy_vegetable', 'special_K', 'light-green', 'park', 'putting_surface', 'honey_oil', 'greens', 'common', 'greenish', 'K', 'putting_green', 'immature', 'gullible', 'green', 'super_C', 'unripe', 'viridity', 'greenness', 'commons', 'cat_valium']","The Miami Herald, September"
troubles,"['pain', 'difficulty', 'incommode', 'disquiet', 'problem', 'hassle', 'disorder', 'bother', 'fuss', 'trouble_oneself', 'inconvenience_oneself', 'inconvenience', 'trouble', 'distract', 'put_out', 'disoblige', 'ail', 'perturb', 'discommode', 'worry', 'unhinge', 'disturb', 'upset', 'cark']","The Miami Herald, September"
garden,['garden'],"The Miami Herald, September"
one,"['unity', '1', 'nonpareil', 'one_and_only', 'matchless', 'peerless', 'one', 'ane', 'I', 'single', 'unmatched', 'ace', 'unrivalled', 'unmatchable', 'unrivaled', 'i', 'unitary']","The Miami Herald, September"
delegating,"['designate', 'delegation', 'depute', 'delegating', 'deputation', 'relegation', 'assign', 'relegating', 'delegate']","The Miami Herald, September"
State,"['province', 'commonwealth', 'land', 'state_of_matter', 'put_forward', 'submit', 'United_States_Department_of_State', 'say', 'country', 'nation', 'res_publica', 'State', 'posit', 'State_Department', 'tell', 'DoS', 'express', 'state', 'Department_of_State', 'body_politic']","The Miami Herald, September"
shortest,"['myopic', 'forgetful', 'unretentive', 'inadequate', 'poor', 'scant', 'light', 'shortsighted', 'brusque', 'brusk', 'little', 'short', 'unforesightful', 'curt']","The Miami Herald, September"
purport,"['aim', 'propose', 'purpose', 'spirit', 'intent', 'purport', 'drift']","The Miami Herald, September"
California's,[],"The Miami Herald, September"
world,"['earth', 'creation', 'human_race', 'humankind', 'populace', 'humans', 'domain', 'global', 'cosmos', 'humanity', 'man', 'public', 'earthly_concern', 'macrocosm', 'worldly_concern', 'existence', 'human_beings', 'globe', 'mankind', 'reality', 'world-wide', 'Earth', 'worldwide', 'universe', 'world', 'planetary']","The Miami Herald, September"
know,"['lie_with', 'bang', 'recognize', 'have_it_off', 'sleep_together', 'acknowledge', 'screw', 'be_intimate', 'sleep_with', 'eff', 'jazz', 'have_it_away', 'have_a_go_at_it', 'hump', 'do_it', 'fuck', 'make_out', 'roll_in_the_hay', 'recognise', 'bonk', 'cognize', 'make_love', 'bed', 'have_sex', 'have_intercourse', 'love', 'cognise', 'live', 'get_it_on', 'know', 'experience', 'get_laid']","The Miami Herald, September"
commissions,"['perpetration', 'commissioning', 'delegation', 'commission', 'charge', 'direction', 'delegacy', 'deputation', 'committal', 'committee', 'mission', 'military_commission']","The Miami Herald, September"
cold,"['stale', 'frigidness', 'frigid', 'inhuman', 'coldness', 'insensate', 'cold-blooded', 'common_cold', 'low_temperature', 'dusty', 'frigidity', 'moth-eaten', 'cold']","The Miami Herald, September"
23,"['23', 'twenty-three', 'xxiii', 'XXIII']","The Miami Herald, September"
No,"['No', 'no_more', 'no', 'nobelium', 'atomic_number_102']","The Miami Herald, September"
secret,"['secret', 'confidential', 'mystical', 'hush-hush', 'secluded', 'cloak-and-dagger', 'hole-and-corner', 'underground', 'clandestine', 'undercover', 'privy', 'arcanum', 'hugger-mugger', 'mysterious', 'occult', 'mystery', 'closed_book', 'unavowed', 'surreptitious', 'mystic', 'private', 'hidden', 'enigma', 'orphic']","The Miami Herald, September"
News,"['news_show', 'newsworthiness', 'news_program', 'tidings', 'news', 'word', 'intelligence']","The Miami Herald, September"
agree,"['jibe', 'agree', 'hold', 'tally', 'consort', 'correspond', 'gibe', 'harmonise', 'concur', 'concord', 'fit_in', 'match', 'harmonize', 'fit', 'accord', 'check']","The Miami Herald, September"
rock-like,[],"The Miami Herald, September"
Congo,"['congou_tea', 'English_breakfast_tea', 'Congo_River', 'Belgian_Congo', 'Zaire', 'Congo', 'Republic_of_the_Congo', 'Zaire_River', 'congou', 'Democratic_Republic_of_the_Congo', 'congo', 'French_Congo']","The Miami Herald, September"
"$500,000",[],"The Miami Herald, September"
approaches,"['glide_path', 'access', 'approaching', 'set_about', 'feeler', 'approach_shot', 'go_up', 'approach', 'coming', 'draw_close', 'come_near', 'plan_of_attack', 'overture', 'glide_slope', 'near', 'approach_path', 'go_about', 'attack', 'draw_near', 'come_on', 'advance', 'border_on']","The Miami Herald, September"
leader,"['leader', 'loss_leader', 'drawing_card']","The Miami Herald, September"
plane,"['shave', 'skim', 'woodworking_plane', 'level', 'flat', 'planer', 'sheet', ""carpenter's_plane"", 'plane', 'aeroplane', 'planing_machine', 'airplane']","The Miami Herald, September"
influence,"['mold', 'charm', 'shape', 'regulate', 'influence', 'determine', 'act_upon', 'tempt', 'work']","The Miami Herald, September"
talks,"['mouth', 'lecture', 'utter', 'blab', 'blab_out', 'verbalize', 'talks', 'babble_out', 'public_lecture', 'dialogue', 'talk', 'babble', 'verbalise', 'let_the_cat_out_of_the_bag', 'talk_of_the_town', 'talking', 'spill', 'speak', 'sing', 'spill_the_beans', 'peach', 'negotiation', 'tattle']","The Miami Herald, September"
Authority,"['self-assurance', 'say-so', 'government_agency', 'self-confidence', 'authorisation', 'authority', 'confidence', 'office', 'dominance', 'authorization', 'assurance', 'bureau', 'sanction', 'agency', 'potency', 'sureness', 'federal_agency']","The Miami Herald, September"
documented,"['document', 'authenticated', 'attested', 'documented']","The Miami Herald, September"
sand,"['George_Sand', 'Amandine_Aurore_Lucie_Dupin', 'moxie', 'Baroness_Dudevant', 'backbone', 'sandpaper', 'sand', 'guts', 'gumption', 'Sand', 'grit']","The Miami Herald, September"
problem,"['job', 'problem', 'trouble']","The Miami Herald, September"
led,"['direct', 'LED', 'guide', 'run', 'leave', 'pass', 'precede', 'light-emitting_diode', 'top', 'contribute', 'go', 'conduce', 'take', 'result', 'chair', 'moderate', 'lead', 'conduct', 'head', 'extend']","The Miami Herald, September"
Then,"['and_so', 'so', 'and_then', 'then']","The Miami Herald, September"
bloc,"['axis', 'bloc']","The Miami Herald, September"
lawmakers,"['lawgiver', 'lawmaker']","The Miami Herald, September"
new,"['freshly', 'fresh', 'novel', 'Modern', 'young', 'raw', 'New', 'unexampled', 'newly', 'newfangled', 'new']","The Miami Herald, September"
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']","The Miami Herald, September"
progress,"['go_on', 'shape_up', 'move_on', 'pass_on', 'procession', 'build', 'progress', 'forward_motion', 'progression', 'onward_motion', 'advancement', 'get_on', 'march_on', 'get_along', 'work_up', 'come_on', 'advance', 'come_along', 'build_up']","The Miami Herald, September"
land,"['terra_firma', 'soil', 'earth', 'estate', 'commonwealth', 'Din_Land', 'land', 'Land', 'bring_down', 'dry_land', 'domain', 'set_down', 'shoot_down', 'set_ashore', 'bring', 'ground', 'solid_ground', 'landed_estate', 'acres', 'shore', 'demesne', 'put_down', 'Edwin_Herbert_Land', 'farming', 'country', 'kingdom', 'nation', 'res_publica', 'down', 'realm', 'state', 'body_politic']","The Miami Herald, September"
protected,"['protected', 'saved', 'protect']","The Miami Herald, September"
Beach,['beach'],"The Miami Herald, September"
assumed,"['take_on', 'sham', 'take_up', 'arrogate', 'put_on', 'presume', 'fictitious', 'fictive', 'false', 'wear', 'assumed', 'get_into', 'adopt', 'feign', 'acquire', 'strike', 'seize', 'don', 'assume', 'take_over', 'simulate', 'take', 'accept', 'bear', 'pretended', 'usurp', 'take_for_granted']","The Miami Herald, September"
Mayor,"['mayor', 'city_manager']","The Miami Herald, September"
instances,"['representative', 'instance', 'illustration', 'example', 'exemplify', 'illustrate', 'case']","The Miami Herald, September"
enjoyment,"['delectation', 'use', 'enjoyment']","The Miami Herald, September"
calm,"['composure', 'chill_out', 'tranquil', 'tranquillise', 'simmer_down', 'serene', 'equanimity', 'calm', 'tranquilize', 'becalm', 'calmness', 'settle_down', 'cool_it', 'quieten', 'steady', 'still', 'sedate', 'tranquillize', 'calm_air', 'calm_down', 'lull', 'cool_off', 'unagitated', 'quiet']","The Miami Herald, September"
likelihood,"['likeliness', 'likelihood']","The Miami Herald, September"
conservative,"['cautious', 'Conservative', 'buttoned-down', 'conservativist', 'button-down', 'conservative', 'materialistic', 'bourgeois']","The Miami Herald, September"
gulled,"['gull', 'befool', 'put_one_across', 'fool', 'slang', 'put_on', 'put_one_over', 'cod', 'take_in', 'dupe']","The Miami Herald, September"
usual,"['common', 'usual']","The Miami Herald, September"
relative,"['relative', 'relation', 'congenator', 'comparative', 'congeneric', 'congener', 'proportional']","The Miami Herald, September"
public,"['public', 'world', 'populace']","The Miami Herald, September"
prior,"['anterior', 'prior']","The Miami Herald, September"
45,"['xlv', 'forty-five', '45']","The Miami Herald, September"
chancellor,"['Chancellor', 'premier', 'chancellor', 'Chancellor_of_the_Exchequer', 'prime_minister']","The Miami Herald, September"
operations,"['surgical_process', 'performance', 'mathematical_process', 'procedure', 'operations', 'operation', 'cognitive_process', 'mental_process', 'cognitive_operation', 'surgery', 'mathematical_operation', 'military_operation', 'surgical_operation', 'process', 'functioning', 'trading_operations', 'surgical_procedure']","The Miami Herald, September"
bond,"['attach', 'adhesiveness', 'Julian_Bond', 'bail_bond', 'bind', 'chemical_bond', 'attachment', 'bring_together', 'trammel', 'draw_together', 'Bond', 'bond_paper', 'stick_to', 'hamper', 'shackle', 'bond', 'adhesion', 'adherence', 'bond_certificate', 'tie', 'James_Bond', 'alliance', 'adhere', 'stick', 'bail', 'hold_fast']","The Miami Herald, September"
deal,"['good_deal', 'dole_out', 'look_at', 'batch', 'care', 'bargain', 'treat', 'plenty', 'divvy_up', 'hatful', 'quite_a_little', 'sight', 'mess', 'consider', 'address', 'mickle', 'slew', 'trade', 'heap', 'wad', 'contend', 'deal_out', 'portion_out', 'business_deal', 'tidy_sum', 'make_out', 'administer', 'stack', 'deal', 'share', 'carry_on', 'spate', 'allot', 'lot', 'mass', 'great_deal', 'take', 'dispense', 'dish_out', 'handle', 'apportion', 'mint', 'mountain', 'flock', 'get_by', 'hand', 'sell', 'cope', 'grapple', 'mete_out', 'parcel_out', 'make_do', 'softwood', 'shell_out', 'pile', 'manage', 'muckle', 'cover', 'passel', 'raft', 'distribute', 'plow', 'conduct', 'pot', 'peck']","The Miami Herald, September"
uncompromising,"['sturdy', 'uncompromising', 'inflexible']","The Miami Herald, September"
Social,"['mixer', 'social', 'societal', 'sociable']","The Miami Herald, September"
promptly,"['quick', 'right_away', 'promptly', 'readily', 'pronto', 'quickly']","The Miami Herald, September"
exist,"['exist', 'be', 'survive', 'live', 'subsist']","The Miami Herald, September"
that,[],"The Miami Herald, September"
That,[],"The Miami Herald, September"
Civil,"['civic', 'civil', 'polite']","The Miami Herald, September"
rival,"['equal', 'contender', 'challenger', 'touch', 'rival', 'competitor', 'match', 'competition']","The Miami Herald, September"
little,"['trivial', 'piddling', 'picayune', 'fiddling', 'slight', 'small', 'footling', 'minuscule', 'little', 'short', 'lilliputian', 'niggling', 'piffling', 'petty']","The Miami Herald, September"
dangerous,"['serious', 'grave', 'unsafe', 'life-threatening', 'dangerous', 'severe', 'grievous']","The Miami Herald, September"
projects,"['externalize', 'contrive', 'undertaking', 'task', 'labor', 'projection', 'externalise', 'image', 'envision', 'send_off', 'project', 'jut_out', 'propose', 'fancy', 'picture', 'visualize', 'jut', 'plan', 'stick_out', 'see', 'throw', 'design', 'figure', 'visualise', 'protrude', 'cast']","The Miami Herald, September"
would,[],"The Miami Herald, September"
Harold,[],"The Miami Herald, September"
million,"['zillion', 'trillion', 'one_thousand_thousand', '1000000', 'billion', 'meg', 'jillion', 'gazillion', 'million']","The Miami Herald, September"
right,"['ripe', 'decently', 'mighty', 'rightfulness', 'veracious', 'flop', 'redress', 'right-hand', 'rightfield', 'decent', 'correctly', 'compensate', 'the_right_way', 'correct', 'rectify', 'in_good_order', 'right', 'right_wing', 'good', 'mightily', 'powerful', 'justly', 'right_hand', 'right_on', 'right_field', 'properly', 'proper', 'aright']","The Miami Herald, September"
hope,"['Leslie_Townes_Hope', 'hope', 'Bob_Hope', 'Hope', 'promise', 'go_for', 'desire', 'trust']","The Miami Herald, September"
solutions,"['solution', 'solvent', 'resolution', 'root', 'answer', 'result']","The Miami Herald, September"
form,"['contour', 'pattern', 'soma', 'make', 'shape', 'phase', 'mannikin', 'physical_body', 'mannequin', 'configuration', 'build', 'class', 'manikin', 'descriptor', 'constitute', 'mould', 'kind', 'organise', 'human_body', 'anatomy', 'take_shape', 'frame', 'variety', 'grade', 'strain', 'mold', 'imprint', 'manakin', 'sort', 'chassis', 'spring', 'forge', 'flesh', 'cast', 'work', 'variant', 'signifier', 'conformation', 'var.', 'form', 'figure', 'organize', 'take_form', 'bod', 'course', 'word_form', 'material_body', 'physique']","The Miami Herald, September"
Africa,['Africa'],"The Miami Herald, September"
shock,"['daze', 'scandalize', 'traumatise', 'shock_absorber', 'blow_out_of_the_water', 'blow', 'seismic_disturbance', 'appal', 'floor', 'impact', 'outrage', 'cushion', 'jolt', 'electric_shock', 'take_aback', 'ball_over', 'scandalise', 'electrical_shock', 'offend', 'stupor', 'jar', 'shock', 'jounce', 'appall', 'traumatize']","The Miami Herald, September"
slipped,"['fall_away', 'err', 'slue', 'slide', 'slew', 'skid', 'slip', 'steal', ""slip_one's_mind"", 'drop_off', 'dislocate', 'splay', 'mistake', 'drop_away', 'luxate', 'sneak']","The Miami Herald, September"
crash,"['doss', 'go_down', 'clangour', 'clangor', 'clank', 'collapse', 'break_up', 'doss_down', 'gate-crash', 'ram', 'wreck', 'break_apart', 'barge_in', 'dash', 'clangoring', 'smash', 'clash', 'crash', 'clang']","The Miami Herald, September"
well,"['wellspring', 'good', 'advantageously', 'well', 'swell', 'easily', 'comfortably', 'fountainhead', 'substantially', 'considerably', 'intimately']","The Miami Herald, September"
spectrum,['spectrum'],"The Miami Herald, September"
Berlin's,[],"The Miami Herald, September"
view,"['regard', 'look_at', 'aspect', 'catch', 'sight', 'consider', 'prospect', 'survey', 'opinion', 'persuasion', 'reckon', 'purview', 'vista', 'eyeshot', 'horizon', 'position', 'take_in', 'thought', 'see', 'watch', 'sentiment', 'view', 'perspective', 'scene', 'panorama']","The Miami Herald, September"
fails,"['flunk', 'go_wrong', 'neglect', 'go_bad', 'flush_it', 'go', 'run_out', 'die', 'conk_out', 'break_down', 'bomb', 'break', 'give_out', 'fail', 'give_way', 'betray', 'miscarry']","The Miami Herald, September"
Legislature,"['law-makers', 'legislative_assembly', 'general_assembly', 'legislative_body', 'legislature']","The Miami Herald, September"
--,[],"The Miami Herald, September"
head,"['psyche', 'maneuver', 'forefront', 'headway', 'direct', 'foreland', 'oral_sex', 'promontory', 'top_dog', 'school_principal', 'brain', 'guide', 'head_teacher', 'question', 'pass', 'header', 'steer', 'capitulum', 'read/write_head', 'channelize', 'drumhead', 'heading', 'channelise', 'principal', 'headland', 'fountainhead', 'caput', 'headspring', 'point', 'manoeuvre', 'manoeuver', 'chief', 'nous', 'head_up', 'mind', 'head_word', 'straits', 'lead', 'head']","The Miami Herald, September"
In,"['atomic_number_49', 'inward', 'In', 'inch', 'inwards', 'IN', 'Hoosier_State', 'indium', 'in', 'Indiana']","The Miami Herald, September"
took,"['subscribe_to', 'take_on', 'aim', 'use_up', 'get', 'carry', 'take_up', 'look_at', 'make', 'direct', 'take_aim', 'involve', 'occupy', 'shoot', 'remove', 'drive', 'consider', 'postulate', 'guide', 'consume', 'take_away', 'charter', 'study', 'adopt', 'necessitate', 'acquire', 'lease', 'strike', 'require', 'pick_out', 'get_hold_of', 'demand', 'train', 'subscribe', 'admit', 'bring', 'film', 'assume', 'submit', 'deal', 'hold', 'learn', 'contract', 'accept', 'take', 'select', 'exact', 'take_in', 'claim', 'read', 'convey', 'call_for', 'pack', 'need', 'ingest', 'withdraw', 'fill', 'engage', 'ask', 'lead', 'hire', 'conduct', 'choose', 'contain', 'rent', 'have']","The Miami Herald, September"
fully,"['amply', 'to_the_full', 'full', 'in_full', 'fully']","The Miami Herald, September"
hardest,"['intemperately', 'strong', 'voiceless', 'intemperate', 'difficult', 'operose', 'knockout', 'heavy', 'tough', 'heavily', 'punishing', 'firmly', 'severe', 'surd', 'backbreaking', 'grueling', 'hard', 'severely', 'arduous', 'gruelling', 'toilsome', 'concentrated', 'laborious', 'unvoiced']","The Miami Herald, September"
slowly,"['lento', 'slow', 'tardily', 'easy', 'slowly']","The Miami Herald, September"
stiffening,"['stiffening', 'tighten', 'rigidifying', 'rigidification', 'constrain', 'tighten_up', 'stiffen']","The Miami Herald, September"
between,"[""'tween"", 'between', 'betwixt']","The Miami Herald, September"
get,"['aim', 'perplex', 'gravel', 'get', 'pay_off', 'make', 'set_about', 'find', 'suffer', 'arrive', 'dumbfound', 'catch', 'baffle', 'fix', 'stupefy', 'commence', 'drive', ""get_under_one's_skin"", 'father', 'produce', 'beget', 'scram', 'acquire', 'obtain', 'pay_back', 'induce', 'capture', 'grow', 'puzzle', 'nonplus', 'set_out', 'generate', 'stimulate', 'bewilder', 'bring', 'let', 'beat', 'go', 'fuck_off', 'amaze', 'get_down', 'receive', 'contract', 'vex', 'take', 'become', 'start', 'arrest', 'convey', 'buzz_off', 'start_out', 'sire', 'begin', 'mystify', 'incur', 'stick', 'cause', 'sustain', 'bring_forth', 'come', 'bugger_off', 'draw', 'pose', 'flummox', 'mother', 'fetch', 'engender', 'develop', 'experience', 'have']","The Miami Herald, September"
Katanga,[],"The Miami Herald, September"
greatest,"['outstanding', 'greatest', 'majuscule', 'bully', 'groovy', 'not_bad', 'sterling', 'gravid', 'superlative', 'swell', 'heavy', 'enceinte', 'great', 'smashing', 'neat', 'corking', 'with_child', 'slap-up', 'keen', 'expectant', 'capital', 'cracking', 'dandy', 'nifty', 'large', 'bang-up', 'big', 'peachy']","The Miami Herald, September"
Free,"['exempt', 'loose', 'release', 'disengage', 'detached', 'innocent', 'free', 'give_up', 'unloosen', 'relinquish', 'destitute', 'spare', 'liberal', 'rid', 'justify', 'complimentary', 'gratuitous', 'disembarrass', 'costless', 'free_people', 'discharge', 'barren', 'dislodge', 'relieve', 'unfreeze', 'liberate', 'gratis', 'absolve', 'unloose', 'unblock', 'devoid', 'resign']","The Miami Herald, September"
before,"['in_front', 'ahead', 'earlier', 'before']","The Miami Herald, September"
coordinate,"['ordinate', 'co-ordinate', 'organize', 'organise', 'coordinate', 'align']","The Miami Herald, September"
concerns,"['care', 'touch', 'concern', 'business_concern', 'occupy', 'bear_on', 'refer', 'vexation', 'business_organisation', 'business', 'headache', 'interest', 'business_organization', 'relate', 'pertain', 'come_to', 'have-to_doe_with', 'worry', 'fear', 'touch_on']","The Miami Herald, September"
laws,"['Laws', 'police', 'jurisprudence', 'constabulary', 'Torah', 'law_of_nature', 'police_force', 'legal_philosophy', 'natural_law', 'practice_of_law', 'Pentateuch', 'law']","The Miami Herald, September"
approval,"['favourable_reception', 'favorable_reception', 'approval', 'blessing', 'commendation', 'approving']","The Miami Herald, September"
allies,"['friend', 'Allies', 'allies', 'ally']","The Miami Herald, September"
continued,"['go_along', 'go_on', 'uphold', 'go_forward', 'remain', 'bear_on', 'continued', 'stay', 'retain', 'continue', 'keep', 'carry_on', 'stay_on', 'keep_on', 'preserve', 'persist_in', 'proceed', 'cover', 'extend']","The Miami Herald, September"
complaints,"['ailment', 'complaint', 'charge', 'ill']","The Miami Herald, September"
pinched,"['pinch', 'hook', 'penurious', 'skeletal', 'nobble', 'twinge', 'bony', 'penniless', 'lift', 'swipe', 'hard_up', 'haggard', 'pinched', 'impecunious', 'twitch', 'snarf', 'top', 'squeeze', 'nip', 'emaciated', 'purloin', 'cabbage', 'crimp', 'filch', 'abstract', 'nasal', 'cadaverous', 'adenoidal', 'in_straitened_circumstances', 'vellicate', 'pilfer', 'tweet', 'wasted', 'gaunt', 'sneak']","The Miami Herald, September"
we,[],"The Miami Herald, September"
consistently,"['systematically', 'consistently']","The Miami Herald, September"
entire,"['total', 'integral', 'intact', 'full', 'entire', 'stallion']","The Miami Herald, September"
governments,"['administration', 'political_science', 'politics', 'governance', 'authorities', 'government_activity', 'governing', 'regime', 'government']","The Miami Herald, September"
