w,vector_semantico
does,"['arrange', 'Energy', 'doe', 'make', 'do', 'act', 'behave', 'coif', 'suffice', 'perform', 'exercise', 'dress', 'Energy_Department', 'Department_of_Energy', 'DOE', 'answer', 'practice', 'set', 'make_out', 'practise', 'coiffe', 'execute', 'get_along', 'serve', 'coiffure', 'cause', 'come', 'manage', 'fare']",The Chances of Accidental War
destruction,"['death', 'demolition', 'end', 'wipeout', 'devastation', 'destruction']",The Chances of Accidental War
extreme,"['uttermost', 'extreme', 'utmost', 'extreme_point', 'extremum']",The Chances of Accidental War
more,"['Thomas_More', 'more_than', 'more', 'More', 'Sir_Thomas_More', 'to_a_greater_extent']",The Chances of Accidental War
register,"['record', 'show', 'register', 'registry', 'cash_register', 'file', 'read', 'cross-file']",The Chances of Accidental War
launch-control,[],The Chances of Accidental War
tasks,"['project', 'tax', 'undertaking', 'task', 'labor', 'chore', 'job']",The Chances of Accidental War
goes,"['spell', 'travel', 'get', 'belong', 'kick_the_bucket', 'X', 'function', 'die', 'expire', 'blend_in', 'move', 'survive', 'break_down', 'hold_out', 'pop_off', 'turn', 'sound', 'crack', 'drop_dead', 'conk', 'get_going', 'go_away', 'tour', ""cash_in_one's_chips"", 'run', 'plump', 'give_way', 'live_on', 'pass', 'exit', 'snuff_it', 'fling', 'give_out', 'buy_the_farm', 'break', 'ecstasy', 'rifle', 'whirl', 'go_game', 'go_bad', 'decease', 'go', 'cristal', 'give-up_the_ghost', 'last', 'locomote', 'endure', 'pass_away', 'perish', 'become', 'disco_biscuit', 'depart', 'fit', 'start', 'offer', 'work', 'Adam', 'operate', 'fail', 'XTC', 'run_low', 'hug_drug', 'run_short', 'croak', 'proceed', 'blend', 'conk_out', 'hold_up', 'lead', 'live', 'extend', 'choke']",The Chances of Accidental War
marked,"['tick', 'distinguish', 'strike_off', 'commemorate', 'strike_out', 'label', 'stigmatise', 'note', 'brand', 'scar', 'mark', 'cross_off', 'marked', 'pronounced', 'grade', 'set', 'check', 'cross_out', 'differentiate', 'punctuate', 'tag', 'nock', 'denounce', 'pit', 'check_off', 'pock', 'score', 'tick_off', 'mark_off', 'notice', 'stigmatize']",The Chances of Accidental War
meet,"['fitting', 'take_on', 'run_across', 'satisfy', 'sports_meeting', 'play', 'suffer', 'touch', 'contact', 'converge', 'come_across', 'run_into', 'meet', 'gather', 'receive', 'get_together', 'conform_to', 'fit', 'fulfil', 'see', 'forgather', 'assemble', 'fill', 'cope_with', 'fulfill', 'encounter', 'adjoin', 'match', 'foregather']",The Chances of Accidental War
practice,"['use', 'recitation', 'exercise', 'pattern', 'commit', 'praxis', 'practice_session', 'practise', 'drill', 'do', 'rehearse', 'apply', 'practice']",The Chances of Accidental War
Now,"['now', 'forthwith', 'directly', 'immediately', 'straight_off', 'right_away', 'straightaway', 'at_present', 'instantly', 'nowadays', 'like_a_shot', 'today', 'at_once']",The Chances of Accidental War
Air,"['aura', 'melodic_phrase', 'airwave', 'zephyr', 'aviation', 'bare', 'ventilate', 'vent', 'transmit', 'atmosphere', 'aerate', 'melodic_line', 'strain', 'line', 'beam', 'send', 'broadcast', 'air_out', 'gentle_wind', 'tune', 'air', 'breeze', 'melody', 'publicise', 'publicize', 'air_travel']",The Chances of Accidental War
radar,"['radar', 'radio_detection_and_ranging', 'microwave_radar', 'radiolocation']",The Chances of Accidental War
ingeniously,['ingeniously'],The Chances of Accidental War
let,"['Army_of_the_Righteous', 'let', 'get', 'Lashkar-e-Tayyiba', 'have', 'countenance', 'Army_of_the_Pure', 'lease', 'net_ball', 'allow', 'LET', 'Lashkar-e-Toiba', 'permit', 'rent', 'Lashkar-e-Taiba']",The Chances of Accidental War
drop,"['strike_down', 'miss', 'neglect', 'fell', 'drip', 'send_away', 'sink', 'spend', 'dribble', 'deteriorate', 'swing', 'leave_out', 'send_packing', 'dangle', 'knock_off', 'drop_curtain', 'shake_off', 'drop_down', 'degenerate', 'set_down', 'flatten', 'unload', 'shed', 'throw_away', 'drop', 'omit', 'discharge', 'bead', 'drop-off', 'drop_cloth', 'put_down', 'cliff', 'cast_off', 'overleap', 'devolve', 'free_fall', 'fall', 'dismiss', 'throw', 'throw_off', 'overlook', 'dip', 'expend', 'drop_off', 'pearl', 'cut_down', 'driblet', 'drib', 'pretermit', 'cast']",The Chances of Accidental War
Administration,"['administration', 'organization', 'presidency', 'governance', 'brass', 'disposal', 'government_activity', 'governing', 'organisation', 'governing_body', 'giving_medication', 'presidential_term', 'establishment', 'judicature', 'government']",The Chances of Accidental War
national,"['internal', 'subject', 'national', 'home', 'interior']",The Chances of Accidental War
steady,"['regular', 'brace', 'truelove', 'sweetheart', 'calm', 'stiff', 'becalm', 'steadfast', 'unfaltering', 'steady', 'sweetie', 'unfluctuating', 'steadily', 'unbendable', 'unwavering', 'stabilise', 'firm', 'stabilize', 'unshakable']",The Chances of Accidental War
Command,"['dictation', 'overlook', 'dominate', 'program_line', 'statement', 'command', 'bidding', 'bid', 'instruction', 'require', 'mastery', 'control', 'overtop']",The Chances of Accidental War
unthinkable,['unthinkable'],The Chances of Accidental War
details,"['particular', 'detail', 'item', 'inside_information', 'details', 'point', 'contingent']",The Chances of Accidental War
were,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Chances of Accidental War
portions,"['helping', 'part', 'dowry', 'dowery', 'circumstances', 'fortune', 'destiny', 'fate', 'serving', 'component_part', 'share', 'allot', 'lot', 'component', 'portion', 'parcel', 'dower', 'constituent', 'percentage', 'luck', 'assign']",The Chances of Accidental War
aboard,"['on_board', 'aboard', 'alongside', 'on_base']",The Chances of Accidental War
still,"['silence', 'nevertheless', 'motionless', 'silent', 'tranquil', 'distillery', 'unruffled', 'noneffervescent', 'hush', 'stillness', 'tranquillise', 'inactive', 'withal', 'soundless', 'notwithstanding', 'all_the_same', 'however', 'placid', 'calm', 'static', 'allay', 'yet', 'ease', 'tranquilize', 'quieten', 'even_so', 'still', 'relieve', 'smooth', 'tranquillize', 'calm_down', 'lull', 'stock-still', 'hush_up', 'shut_up', 'nonetheless', 'even', 'quiet']",The Chances of Accidental War
take,"['subscribe_to', 'take_on', 'aim', 'use_up', 'get', 'payoff', 'carry', 'take_up', 'issue', 'look_at', 'make', 'direct', 'take_aim', 'involve', 'occupy', 'takings', 'shoot', 'proceeds', 'remove', 'drive', 'consider', 'postulate', 'guide', 'consume', 'take_away', 'charter', 'study', 'adopt', 'necessitate', 'acquire', 'lease', 'strike', 'require', 'pick_out', 'get_hold_of', 'demand', 'train', 'subscribe', 'yield', 'admit', 'bring', 'film', 'assume', 'submit', 'deal', 'hold', 'learn', 'contract', 'take', 'return', 'select', 'accept', 'exact', 'take_in', 'claim', 'read', 'convey', 'call_for', 'pack', 'need', 'ingest', 'withdraw', 'fill', 'engage', 'ask', 'lead', 'hire', 'conduct', 'choose', 'contain', 'rent', 'have']",The Chances of Accidental War
I'd,[],The Chances of Accidental War
near,"['nigh', 'virtually', 'close', 'go_up', 'approach', 'approximate', 'about', 'draw_close', 'come_near', 'well-nigh', 'cheeseparing', 'dear', 'most', 'near', 'draw_near', 'come_on', 'good', 'almost', 'penny-pinching', 'nearly', 'skinny']",The Chances of Accidental War
Ballistic,['ballistic'],The Chances of Accidental War
green,"['super_acid', 'fleeceable', 'Green_River', 'unripened', 'dark-green', 'Green', 'jet', 'William_Green', 'leafy_vegetable', 'special_K', 'light-green', 'park', 'putting_surface', 'honey_oil', 'greens', 'common', 'greenish', 'K', 'putting_green', 'immature', 'gullible', 'green', 'super_C', 'unripe', 'viridity', 'greenness', 'commons', 'cat_valium']",The Chances of Accidental War
U.S.,"['America', 'U.S.', 'the_States', 'US_Government', 'U.S.A.', 'US', 'U.S._government', 'United_States', 'USA', 'United_States_government', 'United_States_of_America']",The Chances of Accidental War
one,"['unity', '1', 'nonpareil', 'one_and_only', 'matchless', 'peerless', 'one', 'ane', 'I', 'single', 'unmatched', 'ace', 'unrivalled', 'unmatchable', 'unrivaled', 'i', 'unitary']",The Chances of Accidental War
Already,['already'],The Chances of Accidental War
fail-safe,['fail-safe'],The Chances of Accidental War
world,"['earth', 'creation', 'human_race', 'humankind', 'populace', 'humans', 'domain', 'global', 'cosmos', 'humanity', 'man', 'public', 'earthly_concern', 'macrocosm', 'worldly_concern', 'existence', 'human_beings', 'globe', 'mankind', 'reality', 'world-wide', 'Earth', 'worldwide', 'universe', 'world', 'planetary']",The Chances of Accidental War
Early,"['early_on', 'former', 'early', 'too_soon', 'ahead_of_time', 'other', 'betimes']",The Chances of Accidental War
know,"['lie_with', 'bang', 'recognize', 'have_it_off', 'sleep_together', 'acknowledge', 'screw', 'be_intimate', 'sleep_with', 'eff', 'jazz', 'have_it_away', 'have_a_go_at_it', 'hump', 'do_it', 'fuck', 'make_out', 'roll_in_the_hay', 'recognise', 'bonk', 'cognize', 'make_love', 'bed', 'have_sex', 'have_intercourse', 'love', 'cognise', 'live', 'get_it_on', 'know', 'experience', 'get_laid']",The Chances of Accidental War
contain,"['curb', 'turn_back', 'hold_back', 'comprise', 'carry', 'hold', 'contain', 'check', 'take', 'incorporate', 'hold_in', 'moderate', 'control', 'arrest', 'bear', 'stop']",The Chances of Accidental War
behavior,"['behavior', 'demeanour', 'deportment', 'behaviour', 'conduct', 'doings', 'demeanor']",The Chances of Accidental War
secret,"['secret', 'confidential', 'mystical', 'hush-hush', 'secluded', 'cloak-and-dagger', 'hole-and-corner', 'underground', 'clandestine', 'undercover', 'privy', 'arcanum', 'hugger-mugger', 'mysterious', 'occult', 'mystery', 'closed_book', 'unavowed', 'surreptitious', 'mystic', 'private', 'hidden', 'enigma', 'orphic']",The Chances of Accidental War
No,"['No', 'no_more', 'no', 'nobelium', 'atomic_number_102']",The Chances of Accidental War
agree,"['jibe', 'agree', 'hold', 'tally', 'consort', 'correspond', 'gibe', 'harmonise', 'concur', 'concord', 'fit_in', 'match', 'harmonize', 'fit', 'accord', 'check']",The Chances of Accidental War
antiseptic,['antiseptic'],The Chances of Accidental War
circuits,"['tour', 'racing_circuit', 'circuit', 'electric_circuit', 'electrical_circuit', 'lap', 'circumference', 'circle']",The Chances of Accidental War
maps,"['represent', 'single-valued_function', 'mapping', 'map', 'function', 'mathematical_function', 'map_out']",The Chances of Accidental War
commander,"['commanding_officer', 'air_force_officer', 'commander', 'commandant']",The Chances of Accidental War
It's,[],The Chances of Accidental War
Offutt,[],The Chances of Accidental War
stretches,"['debase', 'stretch_out', 'unfold', 'elongate', 'reaching', 'stint', 'dilute', 'load', 'stretch', 'reach', 'stretchability', 'adulterate', 'stretchiness', 'stretch_along', 'extend', 'stretching']",The Chances of Accidental War
Bill,"['nib', 'pecker', 'bank_bill', 'peak', 'posting', 'charge', 'account', 'flier', 'government_note', 'card', 'note', 'Federal_Reserve_note', 'measure', ""banker's_bill"", 'bill', 'circular', 'visor', 'placard', 'flyer', 'invoice', 'broadsheet', 'beak', 'banknote', 'vizor', 'billhook', 'greenback', 'bank_note', 'neb', 'broadside', 'handbill', 'throwaway', 'poster', 'notice', 'eyeshade']",The Chances of Accidental War
Joint,"['stick', 'junction', 'join', 'articulation', 'reefer', 'spliff', 'marijuana_cigarette', 'roast', 'joint', 'articulate', 'articulatio', 'juncture']",The Chances of Accidental War
there,"['in_that_respect', 'on_that_point', 'at_that_place', 'in_that_location', 'thither', 'there']",The Chances of Accidental War
new,"['freshly', 'fresh', 'novel', 'Modern', 'young', 'raw', 'New', 'unexampled', 'newly', 'newfangled', 'new']",The Chances of Accidental War
Virginia,"['Virginia', 'Old_Dominion_State', 'Old_Dominion', 'VA']",The Chances of Accidental War
land,"['terra_firma', 'soil', 'earth', 'estate', 'commonwealth', 'Din_Land', 'land', 'Land', 'bring_down', 'dry_land', 'domain', 'set_down', 'shoot_down', 'set_ashore', 'bring', 'ground', 'solid_ground', 'landed_estate', 'acres', 'shore', 'demesne', 'put_down', 'Edwin_Herbert_Land', 'farming', 'country', 'kingdom', 'nation', 'res_publica', 'down', 'realm', 'state', 'body_politic']",The Chances of Accidental War
sending,"['charge', 'direct', 'mail', 'institutionalize', 'sending', 'institutionalise', 'transmit', 'send_off', 'place', 'beam', 'send', 'broadcast', 'post', 'ship', 'station', 'air', 'send_out', 'commit', 'transport', 'get_off']",The Chances of Accidental War
continents,"['Continent', 'continent']",The Chances of Accidental War
Kennedy,"['JFK', 'Jack_Kennedy', 'Kennedy_International_Airport', 'President_Kennedy', 'Kennedy', 'President_John_F._Kennedy', 'John_Fitzgerald_Kennedy', 'Kennedy_Interrnational']",The Chances of Accidental War
front,"['nominal_head', 'front_man', 'look', 'movement', 'strawman', 'social_movement', 'front_end', 'battlefront', 'breast', 'figurehead', 'presence', 'front', 'forepart', 'front_line', 'face', 'straw_man']",The Chances of Accidental War
secrets,"['secret', 'arcanum', 'mystery', 'closed_book', 'enigma']",The Chances of Accidental War
Is,"['equal', 'comprise', 'represent', 'cost', 'embody', 'follow', 'be', 'exist', 'make_up', 'personify', 'live', 'constitute']",The Chances of Accidental War
message,"['substance', 'content', 'subject_matter', 'message']",The Chances of Accidental War
Alternate,"['switch', 'surrogate', 'understudy', 'alternating', 'flip-flop', 'interchange', 'tack', 'substitute', 'alternate', 'jump', 'flip', 'alternative', 'take_turns', 'replacement']",The Chances of Accidental War
go-to-war,[],The Chances of Accidental War
also,"['as_well', 'besides', 'likewise', 'too', 'also']",The Chances of Accidental War
happen,"['chance', 'pass_off', 'bump', 'take_place', 'hap', 'come_about', 'befall', 'go_on', 'fall_out', 'occur', 'find', 'materialize', 'pass', 'encounter', 'materialise', 'bechance', 'happen']",The Chances of Accidental War
submarine,"['submarine', 'hero', 'submarine_sandwich', 'undersea', 'bomber', 'wedge', 'U-boat', 'poor_boy', 'Cuban_sandwich', 'hero_sandwich', 'hoagie', 'Italian_sandwich', 'sub', 'hoagy', 'grinder', 'zep', 'torpedo', 'pigboat']",The Chances of Accidental War
psychiatrist,"['head-shrinker', 'psychiatrist', 'shrink']",The Chances of Accidental War
simultaneously,"['simultaneously', 'at_the_same_time']",The Chances of Accidental War
interpretation,"['interpretation', 'rendering', 'reading', 'version', 'rendition', 'interpreting']",The Chances of Accidental War
coworkers,[],The Chances of Accidental War
;,[],The Chances of Accidental War
context,"['linguistic_context', 'context', 'context_of_use', 'setting', 'circumstance']",The Chances of Accidental War
exist,"['exist', 'be', 'survive', 'live', 'subsist']",The Chances of Accidental War
that,[],The Chances of Accidental War
intelligence,"['intelligence_service', 'tidings', 'news', 'word', 'intelligence_operation', 'intelligence_agency', 'intelligence', 'intelligence_activity', 'intelligence_information']",The Chances of Accidental War
NATO,"['NATO', 'North_Atlantic_Treaty_Organization']",The Chances of Accidental War
little,"['trivial', 'piddling', 'picayune', 'fiddling', 'slight', 'small', 'footling', 'minuscule', 'little', 'short', 'lilliputian', 'niggling', 'piffling', 'petty']",The Chances of Accidental War
gold,"['aureate', 'golden', 'atomic_number_79', 'amber', 'gold', 'gilt', 'Au', 'gilded']",The Chances of Accidental War
nonprofit,"['nonprofit_organization', 'nonprofit', 'not-for-profit', 'non-profit-making']",The Chances of Accidental War
would,[],The Chances of Accidental War
operating,"['go', 'operate', 'run', 'lock', 'operate_on', 'function', 'maneuver', 'manoeuvre', 'operational', 'manoeuver', 'mesh', 'operating', 'engage', 'control', 'work', 'in_operation']",The Chances of Accidental War
work,"['workplace', 'play', 'function', 'make', 'shape', 'influence', 'act', 'turn', 'mould', 'wreak', 'sour', 'exercise', 'lick', 'run', 'puzzle_out', 'work_on', 'study', 'exploit', 'crop', 'bring', 'go', 'mold', 'forge', 'solve', 'ferment', 'act_upon', 'knead', 'body_of_work', 'operate', 'work', 'oeuvre', 'do_work', 'form', 'put_to_work', 'make_for', 'employment', 'cultivate', 'piece_of_work', 'work_out', 'figure_out', 'process']",The Chances of Accidental War
getting,"['aim', 'perplex', 'gravel', 'get', 'pay_off', 'make', 'set_about', 'find', 'suffer', 'arrive', 'dumbfound', 'catch', 'baffle', 'fix', 'stupefy', 'commence', 'drive', ""get_under_one's_skin"", 'father', 'produce', 'beget', 'scram', 'acquire', 'obtain', 'pay_back', 'induce', 'capture', 'grow', 'puzzle', 'nonplus', 'set_out', 'generate', 'stimulate', 'bewilder', 'bring', 'let', 'beat', 'go', 'fuck_off', 'amaze', 'get_down', 'receive', 'contract', 'vex', 'take', 'become', 'start', 'arrest', 'convey', 'buzz_off', 'start_out', 'sire', 'getting', 'begin', 'mystify', 'incur', 'stick', 'cause', 'sustain', 'bring_forth', 'acquiring', 'come', 'bugger_off', 'draw', 'pose', 'flummox', 'mother', 'fetch', 'engender', 'develop', 'experience', 'have']",The Chances of Accidental War
General,"['full_general', 'general', 'worldwide', 'world-wide', 'cosmopolitan', 'universal', 'ecumenical', 'oecumenical', 'superior_general']",The Chances of Accidental War
right,"['ripe', 'decently', 'mighty', 'rightfulness', 'veracious', 'flop', 'redress', 'right-hand', 'rightfield', 'decent', 'correctly', 'compensate', 'the_right_way', 'correct', 'rectify', 'in_good_order', 'right', 'right_wing', 'good', 'mightily', 'powerful', 'justly', 'right_hand', 'right_on', 'right_field', 'properly', 'proper', 'aright']",The Chances of Accidental War
discussions,"['discussion', 'discourse', 'word', 'treatment', 'give-and-take']",The Chances of Accidental War
Colorado,"['Colorado_River', 'CO', 'Centennial_State', 'Colorado']",The Chances of Accidental War
wall,"['fence', 'wall', 'bulwark', 'paries', 'fence_in', 'surround', 'palisade', 'rampart']",The Chances of Accidental War
Greenland,"['Greenland', 'Kalaallit_Nunaat', 'Gronland']",The Chances of Accidental War
--,[],The Chances of Accidental War
centered,"['revolve_about', 'concentrate', 'pore', 'rivet', 'center', 'center_on', 'centre', 'focus_on', 'centered', 'revolve_around', 'focus', 'concentrate_on']",The Chances of Accidental War
every,['every'],The Chances of Accidental War
disaster,"['catastrophe', 'cataclysm', 'tragedy', 'disaster', 'calamity']",The Chances of Accidental War
In,"['atomic_number_49', 'inward', 'In', 'inch', 'inwards', 'IN', 'Hoosier_State', 'indium', 'in', 'Indiana']",The Chances of Accidental War
purported,"['purport', 'propose', 'purpose', 'aim']",The Chances of Accidental War
silent,"['silent', 'unsounded', 'mute', 'tacit', 'mum', 'soundless', 'still', 'understood', 'dumb']",The Chances of Accidental War
frequencies,"['frequence', 'absolute_frequency', 'frequency', 'oftenness', 'relative_frequency']",The Chances of Accidental War
red,"['red', 'red_ink', 'redness', 'cherry', 'bolshy', 'Marxist', 'loss', 'ruby-red', 'carmine', 'red-faced', 'Bolshevik', 'reddened', 'Red_River', 'bolshie', 'crimson', 'cerise', 'violent', 'flushed', 'cherry-red', 'blood-red', 'Red', 'scarlet', 'ruby', 'reddish', 'ruddy']",The Chances of Accidental War
controls,"['ascendency', 'control_condition', 'assure', 'command', 'ascertain', 'mastery', 'ascendence', 'insure', 'keep_in_line', 'dominance', 'control', 'controller', 'check', 'verify', 'ascendancy', 'hold', 'ascendance', 'master', 'restraint', 'operate', 'see', 'curb', 'ensure', 'hold_in', 'moderate', 'manipulate', 'see_to_it', 'contain']",The Chances of Accidental War
before,"['in_front', 'ahead', 'earlier', 'before']",The Chances of Accidental War
installed,"['put_in', 'instal', 'set_up', 'install', 'establish']",The Chances of Accidental War
assured,"['see', 'insure', 'ensure', 'assure', 'promise', 'reassure', 'assured', 'secure', 'tell', 'ascertain', 'guarantee', 'see_to_it', 'control', 'check']",The Chances of Accidental War
six,"['sextuplet', 'half-dozen', 'half_a_dozen', 'VI', 'sixer', '6', 'sestet', 'vi', 'half_dozen', 'hexad', 'sise', 'six', 'six-spot', 'Captain_Hicks', 'sextet']",The Chances of Accidental War
targets,"['prey', 'aim', 'target_area', 'place', 'mark', 'butt', 'fair_game', 'target', 'quarry', 'direct', 'objective', 'point', 'object']",The Chances of Accidental War
inside,"['inside', 'at_bottom', 'at_heart', 'indoors', 'privileged', 'inwardly', 'deep_down', 'within', 'interior', 'inner', 'in_spite_of_appearance']",The Chances of Accidental War
trigger,"['set_off', 'trigger', 'touch_off', 'actuate', 'trip', 'trigger_off', 'initiation', 'spark_off', 'induction', 'spark', 'gun_trigger', 'activate']",The Chances of Accidental War
singlehandedly,[],The Chances of Accidental War
senior,"['older', 'elderly', 'senior', 'aged', 'elder', 'fourth-year']",The Chances of Accidental War
may,"['English_hawthorn', 'Crataegus_oxycantha', 'May', 'Crataegus_laevigata', 'may', 'whitethorn']",The Chances of Accidental War
we,[],The Chances of Accidental War
subs,"['U-boat', 'fill_in', 'substitute', 'Cuban_sandwich', 'grinder', 'stand_in', 'hero', 'wedge', 'hoagy', 'submarine', 'hero_sandwich', 'hoagie', 'Italian_sandwich', 'sub', 'pigboat', 'torpedo', 'submarine_sandwich', 'bomber', 'poor_boy', 'zep']",The Chances of Accidental War
said,"['say', 'order', 'aforesaid', 'suppose', 'pronounce', 'aver', 'allege', 'tell', 'enounce', 'sound_out', 'enunciate', 'aforementioned', 'state', 'enjoin', 'said', 'read', 'articulate']",The Chances of Accidental War
crammed,"['mug_up', 'swot_up', 'grind_away', 'drum', 'chock_up', 'jam', 'swot', 'bone', 'bone_up', 'cram', 'jampack', 'wad', 'ram', 'get_up']",The Chances of Accidental War
recently,"['of_late', 'recently', 'latterly', 'late', 'lately']",The Chances of Accidental War
several,"['various', 'respective', 'several']",The Chances of Accidental War
varied,"['alter', 'varied', 'vary', 'wide-ranging', 'change', 'variegate', 'diverge', 'depart', 'deviate', 'motley']",The Chances of Accidental War
wing,"['wing', 'annex', 'backstage', 'annexe', 'flank', 'fly', 'extension', 'offstage', 'fender']",The Chances of Accidental War
systematic,"['systematic', 'taxonomic', 'taxonomical']",The Chances of Accidental War
absolutely,"['perfectly', 'utterly', 'absolutely', 'dead']",The Chances of Accidental War
kinds,"['kind', 'form', 'variety', 'sort']",The Chances of Accidental War
point,"['aim', 'peak', 'detail', 'show', 'charge', 'betoken', 'tip', 'spot', 'breaker_point', 'maneuver', 'distributor_point', 'luff', 'direct', 'stage', 'sharpen', 'stop', 'designate', 'orient', 'level', 'guide', 'power_point', 'gunpoint', 'compass_point', 'point_in_time', 'indicate', 'steer', 'taper', 'place', 'dot', 'channelize', 'channelise', 'pointedness', 'signal', 'point', 'manoeuvre', 'target', 'manoeuver', 'decimal_point', 'item', 'degree', 'bespeak', 'full_stop', 'percentage_point', 'full_point', 'repoint', 'head', 'period']",The Chances of Accidental War
screeching,"['skreigh', 'whine', 'screak', 'screech', 'shriek', 'creak', 'squawk', 'skreak', 'scream', 'screaming', 'shrieking', 'screeching', 'squeak']",The Chances of Accidental War
start,"['commencement', 'come_out', 'initiate', 'get', 'take_up', 'startle', 'set_about', 'part', 'pop_out', 'jump', 'showtime', 'starting', 'scratch_line', 'outset', 'commence', 'bulge_out', 'bug_out', 'first', 'start_up', 'get_going', 'embark_on', 'pop', 'set_out', 'offset', 'starting_signal', 'get-go', 'head_start', 'lead_off', 'set_forth', 'get_down', 'set_off', 'originate', 'go', 'beginning', 'kickoff', 'depart', 'start', 'start_out', 'begin', 'bulge', 'scratch', 'starting_time', 'take_off', 'protrude', 'starting_line']",The Chances of Accidental War
tried,"['taste', 'stress', 'time-tested', 'essay', 'examine', 'attempt', 'prove', 'try_on', 'try_out', 'adjudicate', 'judge', 'well-tried', 'try', 'assay', 'strain', 'test', 'hear', 'sample', 'tried', 'tried_and_true', 'render', 'tested', 'seek']",The Chances of Accidental War
answers,"['suffice', 'reply', 'solution', 'solvent', 'resolution', 'do', 'resolve', 'respond', 'answer', 'result', 'response', 'serve']",The Chances of Accidental War
armed,"['armed', 'arm', 'fortify', 'gird', 'build_up']",The Chances of Accidental War
connected,"['unite', 'connected', 'plug_in', 'plug_into', 'machine-accessible', 'join', 'relate', 'get_in_touch', 'associate', 'link', 'affiliated', 'touch_base', 'tie', 'attached', 'link_up', 'connect', 'colligate', 'tie_in']",The Chances of Accidental War
another,"['another', 'some_other']",The Chances of Accidental War
concentrated,"['reduce', 'concentrate', 'digest', 'saturated', 'concentrated', 'pore', 'centralise', 'contract', 'rivet', 'hard', 'centre', 'center', 'focus', 'decoct', 'boil_down', 'centralize', 'condense']",The Chances of Accidental War
proceed,"['go', 'continue', 'go_along', 'proceed', 'carry_on', 'keep', 'go_on', 'move', 'go_forward']",The Chances of Accidental War
Hundreds,"['one_C', 'C', 'hundred', '100', 'century']",The Chances of Accidental War
causes,"['get', 'make', 'campaign', 'do', 'grounds', 'drive', 'causal_agent', 'causal_agency', 'induce', 'stimulate', 'effort', 'movement', 'lawsuit', 'case', 'suit', 'crusade', 'cause', 'causa', 'reason', 'have']",The Chances of Accidental War
nerve,"['boldness', 'brass', 'cheek', 'spunk', 'nerve', 'heart', 'nervus', 'mettle', 'face', 'steel']",The Chances of Accidental War
including,"['include', 'admit', 'let_in']",The Chances of Accidental War
with,[],The Chances of Accidental War
Wisman,[],The Chances of Accidental War
off,"['hit', 'slay', 'sour', 'forth', 'bump_off', 'polish_off', 'murder', 'turned', 'cancelled', 'away', 'off', 'dispatch', 'remove']",The Chances of Accidental War
Fred,[],The Chances of Accidental War
should,[],The Chances of Accidental War
directly,"['now', 'forthwith', 'directly', 'flat', 'immediately', 'straight_off', 'right_away', 'straightaway', 'like_a_shot', 'direct', 'straight', 'instantly', 'at_once']",The Chances of Accidental War
look,"['feel', 'tone', 'look', 'await', 'seem', 'aspect', 'flavor', 'search', 'wait', 'smell', 'feeling', 'expect', 'front', 'attend', 'reckon', 'calculate', 'take_care', 'bet', 'count', 'depend', 'expression', 'looking', 'looking_at', 'facial_expression', 'see', 'flavour', 'spirit', 'face', 'appear']",The Chances of Accidental War
asked,"['need', 'enquire', 'postulate', 'expect', 'necessitate', 'take', 'ask', 'inquire', 'require', 'involve', 'demand', 'call_for']",The Chances of Accidental War
recent,"['Holocene_epoch', 'late', 'Holocene', 'Recent_epoch', 'recent', 'Recent']",The Chances of Accidental War
not,"['not', 'non']",The Chances of Accidental War
thinkers,"['thinker', 'creative_thinker', 'mind']",The Chances of Accidental War
false,"['sham', 'fake', 'put_on', 'fictitious', 'fictive', 'false', 'assumed', 'sour', 'treacherously', 'mistaken', 'off-key', 'faithlessly', 'delusive', 'imitation', 'traitorously', 'untrue', 'pretended', 'faux', 'simulated', 'treasonably']",The Chances of Accidental War
measures,"['step', 'metre', 'measuring_rod', 'value', 'cadence', 'mensuration', 'standard', 'measure', 'measurement', 'valuate', 'touchstone', 'bill', 'criterion', 'measuring_stick', 'beat', 'quantity', 'measuring', 'bar', 'mensurate', 'amount', 'meter', 'measure_out', 'appraise', 'assess', 'quantify', 'evaluate']",The Chances of Accidental War
procedures,"['subroutine', 'procedure', 'operation', 'function', 'routine', 'subprogram', 'process']",The Chances of Accidental War
Why,"['why', 'wherefore']",The Chances of Accidental War
represented,"['play', 'act', 'stage', 'constitute', 'typify', 'interpret', 'represented', 'be', 'stand_for', 'exemplify', 'comprise', 'represent', 'map', 'correspond', 'make_up', 'lay_out', 'delineate', 'defend', 'delineated', 'symbolise', 'present', 'symbolize']",The Chances of Accidental War
irrational,"['irrational', 'irrational_number']",The Chances of Accidental War
codes,"['tease', 'slang', 'put_on', 'razz', 'dupe', 'bait', 'encrypt', 'codification', 'tantalise', 'encipher', 'computer_code', 'put_one_over', 'cod', 'code', 'write_in_code', 'gull', 'befool', 'put_one_across', 'taunt', 'rag', 'cypher', 'inscribe', 'take_in', 'tantalize', 'cipher', 'fool', 'twit', 'ride', 'rally']",The Chances of Accidental War
beyond,['beyond'],The Chances of Accidental War
sequences,"['chronological_succession', 'succession', 'sequence', 'successiveness', 'episode', 'chronological_sequence']",The Chances of Accidental War
motions,"['apparent_motion', 'gesture', 'gesticulate', 'motility', 'motion', 'movement', 'apparent_movement', 'question', 'move']",The Chances of Accidental War
