w,vector_semantico
established,"['found', 'shew', 'demonstrate', 'establish', 'accomplished', 'institute', 'constitute', 'established', 'plant', 'constituted', 'set_up', 'ground', 'give', 'show', 'conventional', 'instal', 'install', 'naturalized', 'launch', 'make', 'base', 'effected', 'build', 'prove', 'lay_down']"," The Atlanta Constitution,"
jobs,"['job', 'Job', 'chore', 'caper', 'farm_out', 'occupation', 'line', 'Book_of_Job', 'task', 'line_of_work', 'problem', 'subcontract', 'speculate', 'business']"," The Atlanta Constitution,"
analysis,"['depth_psychology', 'analytic_thinking', 'analysis', 'psychoanalysis']"," The Atlanta Constitution,"
possibility,"['possible_action', 'possibleness', 'theory', 'possibility', 'hypothesis', 'opening']"," The Atlanta Constitution,"
confidence,"['assurance', 'self-confidence', 'authority', 'confidence', 'trust', 'sureness', 'self-assurance']"," The Atlanta Constitution,"
know,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']"," The Atlanta Constitution,"
ending,"['end', 'conclusion', 'finish', 'terminate', 'ending', 'cease', 'termination', 'close', 'closing', 'stop']"," The Atlanta Constitution,"
mighty,"['right', 'mightily', 'powerful', 'mighty']"," The Atlanta Constitution,"
Perez,[]," The Atlanta Constitution,"
Tardily,"['belatedly', 'tardily', 'slowly', 'late', 'slow', 'easy']"," The Atlanta Constitution,"
does,"['behave', 'DOE', 'make_out', 'get_along', 'serve', 'cause', 'coif', 'Department_of_Energy', 'come', 'arrange', 'doe', 'exercise', 'fare', 'perform', 'dress', 'Energy_Department', 'act', 'coiffure', 'practice', 'answer', 'coiffe', 'suffice', 'do', 'practise', 'Energy', 'execute', 'manage', 'make', 'set']"," The Atlanta Constitution,"
power,"['ability', 'exponent', 'baron', 'force', 'office', 'powerfulness', 'power', 'business_leader', 'magnate', 'index', 'mogul', 'big_businessman', 'superpower', 'major_power', 'top_executive', 'world_power', 'great_power', 'king', 'tycoon', 'mightiness', 'might']"," The Atlanta Constitution,"
industry,"['diligence', 'manufacture', 'industry', 'industriousness']"," The Atlanta Constitution,"
staff,"['staff', 'stave', 'faculty']"," The Atlanta Constitution,"
part,"['take_off', 'region', 'section', 'parting', 'split_up', 'break', 'share', 'partly', 'character', 'split', 'office', 'break_up', 'contribution', 'start_out', 'percentage', 'separate', 'piece', 'part', 'depart', 'role', 'voice', 'theatrical_role', 'disunite', 'constituent', 'start', 'component_part', 'function', 'set_out', 'persona', 'component', 'set_forth', 'portion', 'division', 'partially', 'divide', 'set_off']"," The Atlanta Constitution,"
spared,"['save', 'give_up', 'spare', 'dispense_with', 'part_with', 'spar']"," The Atlanta Constitution,"
movement,"['drift', 'apparent_movement', 'crusade', 'movement', 'social_movement', 'front', 'bowel_movement', 'apparent_motion', 'trend', 'drive', 'campaign', 'bm', 'motility', 'move', 'effort', 'cause', 'motion']"," The Atlanta Constitution,"
too,"['to_a_fault', 'overly', 'likewise', 'also', 'too', 'besides', 'excessively', 'as_well']"," The Atlanta Constitution,"
free,"['devoid', 'costless', 'innocent', 'complimentary', 'unblock', 'give_up', 'unloose', 'liberal', 'rid', 'dislodge', 'absolve', 'barren', 'gratuitous', 'free', 'disembarrass', 'discharge', 'disengage', 'spare', 'release', 'unfreeze', 'relinquish', 'liberate', 'resign', 'gratis', 'justify', 'relieve', 'detached', 'exempt', 'destitute', 'unloosen', 'free_people', 'loose']"," The Atlanta Constitution,"
Communist-type,[]," The Atlanta Constitution,"
hours,"['hr', 'hours', 'hour', '60_minutes', 'time_of_day', 'minute']"," The Atlanta Constitution,"
willing,"['will', 'volition', 'leave', 'willing', 'unforced', 'bequeath', 'uncoerced']"," The Atlanta Constitution,"
Hospital,"['infirmary', 'hospital']"," The Atlanta Constitution,"
Kansas,"['Kansas_River', 'Kaw_River', 'Kansas', 'Kansa', 'Sunflower_State', 'KS']"," The Atlanta Constitution,"
influence,"['work', 'regulate', 'determine', 'shape', 'influence', 'charm', 'tempt', 'mold', 'act_upon']"," The Atlanta Constitution,"
expansion,"['enlargement', 'expanding_upon', 'elaboration', 'expansion']"," The Atlanta Constitution,"
countless,"['unnumberable', 'numberless', 'unnumbered', 'countless', 'uncounted', 'unnumerable', 'innumerable', 'infinite', 'innumerous', 'myriad', 'multitudinous']"," The Atlanta Constitution,"
beam,"['ray', 'shaft', 'ray_of_light', 'balance_beam', 'transmit', 'radiate', 'light_beam', 'broadcast', 'shine', 'beam_of_light', 'electron_beam', 'air', 'irradiation', 'glow', 'beam', 'shaft_of_light', 'send', 'radio_beam']"," The Atlanta Constitution,"
but,"['simply', 'only', 'just', 'merely', 'but']"," The Atlanta Constitution,"
noire,[]," The Atlanta Constitution,"
means,"['means', 'agency', 'stand_for', 'think', 'signify', 'intend', 'imply', 'mean_value', 'think_of', 'entail', 'mean', 'substance', 'have_in_mind', 'way']"," The Atlanta Constitution,"
answered,"['reply', 'answer', 'resolve', 'respond', 'suffice', 'serve', 'do']"," The Atlanta Constitution,"
praise,"['extolment', 'kudos', 'praise', 'congratulations']"," The Atlanta Constitution,"
tarnished,"['maculate', 'stain', 'sully', 'tarnish', 'defile']"," The Atlanta Constitution,"
assassination,"['assassination', 'blackwash', 'character_assassination']"," The Atlanta Constitution,"
Galindez,[]," The Atlanta Constitution,"
quashed,"['keep_down', 'void', 'repress', 'subdue', 'annul', 'invalidate', 'subjugate', 'avoid', 'quash', 'reduce', 'nullify']"," The Atlanta Constitution,"
reason,"['understanding', 'ground', 'argue', 'reason', 'intellect', 'reasonableness', 'reason_out', 'grounds', 'rationality', 'cause', 'conclude']"," The Atlanta Constitution,"
taken,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'interpreted', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'taken', 'charter']"," The Atlanta Constitution,"
on,"['on', 'along']"," The Atlanta Constitution,"
It,"['IT', 'information_technology']"," The Atlanta Constitution,"
age,"['age', 'eld', 'mature', 'geezerhood', 'long_time', 'maturate', 'get_on', 'years', 'senesce', 'old_age', 'historic_period']"," The Atlanta Constitution,"
for,[]," The Atlanta Constitution,"
provide,"['render', 'allow_for', 'furnish', 'provide', 'bring_home_the_bacon', 'leave', 'put_up', 'cater', 'ply', 'supply', 'offer', 'allow']"," The Atlanta Constitution,"
spate,"['sight', 'flock', 'spate', 'mickle', 'stack', 'quite_a_little', 'tidy_sum', 'raft', 'pile', 'deal', 'mess', 'upsurge', 'freshet', 'mint', 'wad', 'slew', 'surge', 'passel', 'hatful', 'lot', 'mass', 'heap', 'plenty', 'great_deal', 'muckle', 'pot', 'rush', 'good_deal', 'batch', 'mountain', 'peck']"," The Atlanta Constitution,"
their,[]," The Atlanta Constitution,"
express,"['give_tongue_to', 'verbalise', 'extract', 'carry', 'limited', 'evince', 'press_out', 'utter', 'show', 'state', 'expressage', 'express', 'convey', 'verbalize', 'express_mail']"," The Atlanta Constitution,"
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']"," The Atlanta Constitution,"
dollars,"['clam', 'dollar_bill', 'dollar_sign', 'dollar', 'one_dollar_bill', 'buck', 'dollar_mark']"," The Atlanta Constitution,"
ahead,"['in_the_lead', 'forrader', 'before', 'beforehand', 'in_front', 'forwards', 'leading', 'onward', 'onwards', 'out_front', 'in_advance', 'forward', 'ahead']"," The Atlanta Constitution,"
chanted,"['chant', 'intonate', 'cantillate', 'intone', 'tone', 'chanted']"," The Atlanta Constitution,"
together,"['unitedly', 'in_concert', 'together']"," The Atlanta Constitution,"
attracted,"['attract', 'appeal', 'draw', 'draw_in', 'pull', 'pull_in']"," The Atlanta Constitution,"
outside,"['exterior', 'outside', 'outdoor', 'out_of_doors', 'remote', 'external', 'extraneous', 'out-of-door', 'outdoors', 'alfresco', 'away', 'international']"," The Atlanta Constitution,"
taxes,"['assess', 'task', 'tax', 'taxation', 'taxis', 'revenue_enhancement']"," The Atlanta Constitution,"
aware,"['cognisant', 'aware', 'cognizant', 'mindful']"," The Atlanta Constitution,"
could,[]," The Atlanta Constitution,"
rate,"['grade', 'rate', 'charge_per_unit', 'value', 'order', 'place', 'pace', 'rank', 'range']"," The Atlanta Constitution,"
ill,"['ominous', 'sick', 'complaint', 'badly', 'ill', 'ailment', 'poorly', 'inauspicious']"," The Atlanta Constitution,"
here,"['hither', 'here', 'Hera', 'Here']"," The Atlanta Constitution,"
able,"['able-bodied', 'capable', 'able']"," The Atlanta Constitution,"
of,[]," The Atlanta Constitution,"
considerable,['considerable']," The Atlanta Constitution,"
said,"['articulate', 'enjoin', 'suppose', 'tell', 'read', 'pronounce', 'say', 'aver', 'order', 'enounce', 'aforesaid', 'enunciate', 'state', 'allege', 'sound_out', 'said', 'aforementioned']"," The Atlanta Constitution,"
junks,"['trash', 'detritus', 'debris', 'rubble', 'junk', 'scrap', 'dust']"," The Atlanta Constitution,"
But,"['simply', 'only', 'just', 'merely', 'but']"," The Atlanta Constitution,"
shuffle,"['shuffle', 'shambling', 'mix', 'scuffle', 'ruffle', 'make', 'shamble', 'shuffling']"," The Atlanta Constitution,"
takes,"['accept', 'remove', 'take_in', 'contract', 'return', 'take_away', 'read', 'rent', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'payoff', 'consume', 'learn', 'proceeds', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'takings', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'issue', 'contain', 'yield', 'study', 'ingest', 'make', 'take_aim', 'drive', 'choose', 'select', 'convey', 'charter']"," The Atlanta Constitution,"
More,"['more', 'More', 'more_than', 'Sir_Thomas_More', 'to_a_greater_extent', 'Thomas_More']"," The Atlanta Constitution,"
launching,"['unveiling', 'introduction', 'found', 'launching', 'first_appearance', 'plunge', 'debut', 'launch', 'set_in_motion', 'establish', 'entry', 'set_up']"," The Atlanta Constitution,"
40,"['twoscore', '40', 'xl', 'XL', 'forty']"," The Atlanta Constitution,"
sample,"['try_out', 'sampling', 'try', 'sample', 'sample_distribution', 'taste']"," The Atlanta Constitution,"
crisis,['crisis']," The Atlanta Constitution,"
delusion,"['psychotic_belief', 'illusion', 'hallucination', 'head_game', 'delusion']"," The Atlanta Constitution,"
no,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']"," The Atlanta Constitution,"
downtown,"['downtown', 'business_district']"," The Atlanta Constitution,"
expects,"['ask', 'wait', 'gestate', 'carry', 'look', 'expect', 'have_a_bun_in_the_oven', 'bear', 'await', 'anticipate', 'require']"," The Atlanta Constitution,"
13,"['long_dozen', 'thirteen', 'XIII', ""baker's_dozen"", 'xiii', '13']"," The Atlanta Constitution,"
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']"," The Atlanta Constitution,"
firm,"['immobile', 'firmly', 'business_firm', 'tauten', 'solid', 'stiff', 'loyal', 'truehearted', 'steadfast', 'unshakable', 'unfluctuating', 'unfaltering', 'unbendable', 'firm', 'unwaveringly', 'unwavering', 'fast', 'house', 'steady', 'steadfastly', 'strong']"," The Atlanta Constitution,"
Transportation,"['transport', 'transferral', 'conveyance', 'exile', 'deportation', 'shipping', 'expatriation', 'transfer', 'transportation_system', 'Department_of_Transportation', 'fare', 'Transportation', 'DoT', 'transit', 'transportation']"," The Atlanta Constitution,"
large,"['large', 'orotund', 'expectant', 'turgid', 'heavy', 'great', 'big', 'bombastic', 'vauntingly', 'tumid', 'magnanimous', 'enceinte', 'boastfully', 'prominent', 'declamatory', 'with_child', 'gravid']"," The Atlanta Constitution,"
legislature,"['legislature', 'legislative_body', 'general_assembly', 'legislative_assembly', 'law-makers']"," The Atlanta Constitution,"
auto,"['auto', 'motorcar', 'machine', 'car', 'automobile']"," The Atlanta Constitution,"
recent,"['Recent_epoch', 'recent', 'Recent', 'Holocene', 'Holocene_epoch', 'late']"," The Atlanta Constitution,"
deterrent,"['hindrance', 'balk', 'deterrent', 'baulk', 'check', 'impediment', 'hinderance', 'handicap']"," The Atlanta Constitution,"
admitting,"['take_on', 'accept', 'take', 'intromit', 'allow', 'hold', 'accommodate', 'let_in', 'acknowledge', 'admit', 'allow_in', 'include']"," The Atlanta Constitution,"
reform,"['regenerate', 'reclaim', 'see_the_light', 'straighten_out', 'reform', 'rectify']"," The Atlanta Constitution,"
tax,"['assess', 'task', 'tax', 'taxation', 'revenue_enhancement']"," The Atlanta Constitution,"
people's,[]," The Atlanta Constitution,"
than,[]," The Atlanta Constitution,"
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']"," The Atlanta Constitution,"
how,[]," The Atlanta Constitution,"
March,"['adjoin', 'border', 'demonstrate', 'butt_against', 'butt', 'marching', 'parade', 'marching_music', 'MArch', 'process', 'abut', 'border_district', 'butt_on', 'Mar', 'borderland', 'edge', 'marchland', 'Master_of_Architecture', 'exhibit', 'march', 'March']"," The Atlanta Constitution,"
Planning,"['design', 'preparation', 'planning', 'contrive', 'provision', 'be_after', 'project', 'plan']"," The Atlanta Constitution,"
came,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'occur', 'come_up', 'come', 'number', 'arrive', 'hail', 'fare', 'get', 'descend', 'fall', 'total', 'issue_forth', 'do', 'add_up', 'follow']"," The Atlanta Constitution,"
comes,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']"," The Atlanta Constitution,"
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']"," The Atlanta Constitution,"
jails,"['imprison', 'put_away', 'remand', 'lag', 'gaol', 'jail', 'jailhouse', 'incarcerate', 'immure', 'poky', 'jug', 'pokey', 'put_behind_bars', 'slammer', 'clink']"," The Atlanta Constitution,"
Western,"['western', 'Western', 'westerly', 'horse_opera', 'western_sandwich']"," The Atlanta Constitution,"
profession,"['profession', 'professing']"," The Atlanta Constitution,"
Brookmont,[]," The Atlanta Constitution,"
to,[]," The Atlanta Constitution,"
Look,"['front', 'depend', 'flavour', 'reckon', 'seem', 'facial_expression', 'expect', 'calculate', 'looking_at', 'appear', 'expression', 'wait', 'feel', 'await', 'see', 'spirit', 'feeling', 'take_care', 'aspect', 'flavor', 'search', 'look', 'attend', 'smell', 'count', 'face', 'tone', 'looking', 'bet']"," The Atlanta Constitution,"
leeway,"['leeway', 'margin', 'allowance', 'tolerance']"," The Atlanta Constitution,"
knew,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']"," The Atlanta Constitution,"
acceptance,"['acceptation', 'toleration', 'adoption', 'acceptance', 'credence', 'sufferance', ""banker's_acceptance"", 'espousal']"," The Atlanta Constitution,"
laid,"['position', 'put', 'repose', 'lay', 'put_down', 'laid', 'place', 'set', 'pose']"," The Atlanta Constitution,"
tacit,"['tacit', 'silent', 'understood']"," The Atlanta Constitution,"
stability,"['stability', 'constancy', 'stableness']"," The Atlanta Constitution,"
ability,"['ability', 'power']"," The Atlanta Constitution,"
accomplished,"['completed', 'carry_through', 'achieve', 'execute', 'accomplish', 'realized', 'realised', 'established', 'carry_out', 'action', 'reach', 'attain', 'fulfil', 'effected', 'complete', 'accomplished', 'fulfill']"," The Atlanta Constitution,"
faced,"['present', 'front', 'look', 'confront', 'face', 'face_up', 'faced']"," The Atlanta Constitution,"
blood-thirsty,[]," The Atlanta Constitution,"
Government,"['regime', 'administration', 'governance', 'government', 'governing', 'government_activity', 'authorities', 'political_science', 'politics']"," The Atlanta Constitution,"
Trujillo's,[]," The Atlanta Constitution,"
Cabin,['cabin']," The Atlanta Constitution,"
Castro,"['Castro', 'Fidel_Castro', 'Fidel_Castro_Ruz']"," The Atlanta Constitution,"
congratulate,"['pride', 'congratulate', 'plume', 'preen', 'compliment', 'felicitate']"," The Atlanta Constitution,"
New,"['unexampled', 'newfangled', 'young', 'freshly', 'fresh', 'New', 'newly', 'novel', 'new', 'raw', 'Modern']"," The Atlanta Constitution,"
Georgia's,[]," The Atlanta Constitution,"
Milledgeville,[]," The Atlanta Constitution,"
Area,"['field', 'surface_area', 'area', 'expanse', 'orbit', 'arena', 'domain', 'region', 'country', 'sphere']"," The Atlanta Constitution,"
muscle,"['sinew', 'muscleman', 'brawn', 'musculus', 'muscular_tissue', 'brawniness', 'muscle', 'muscularity', 'heftiness']"," The Atlanta Constitution,"
allocated,"['apportion', 'allocate']"," The Atlanta Constitution,"
little,"['picayune', 'lilliputian', 'slight', 'small', 'niggling', 'piffling', 'piddling', 'fiddling', 'short', 'footling', 'petty', 'trivial', 'little', 'minuscule']"," The Atlanta Constitution,"
areas,"['field', 'surface_area', 'area', 'expanse', 'orbit', 'arena', 'domain', 'region', 'country', 'sphere']"," The Atlanta Constitution,"
demonstration,"['manifestation', 'monstrance', 'demo', 'demonstration', 'presentment', 'presentation']"," The Atlanta Constitution,"
Emmerich,[]," The Atlanta Constitution,"
scores,"['piles', 'gobs', 'mark', 'wads', 'heaps', 'scads', 'oodles', 'sexual_conquest', 'score', 'musical_score', 'rack_up', 'scores', 'stacks', 'tally', 'rafts', 'account', 'dozens', 'grudge', 'nock', 'seduce', 'loads', 'hit', 'grade', 'lashings', 'tons', 'slews', 'make', 'lots', 'scotch', 'grievance']"," The Atlanta Constitution,"
wolves,"['wolf', 'Friedrich_August_Wolf', 'woman_chaser', 'skirt_chaser', 'Wolf', 'Hugo_Wolf', 'savage', 'wildcat', 'beast', 'brute', 'masher']"," The Atlanta Constitution,"
boost,"['hike', 'rise', 'boost', 'further', 'promote', 'advance', 'cost_increase', 'encourage', 'encouragement', 'hike_up', 'supercharge']"," The Atlanta Constitution,"
end,"['close', 'death', 'end', 'goal', 'destruction', 'conclusion', 'oddment', 'final_stage', 'finish', 'terminate', 'ending', 'cease', 'remnant', 'last', 'closing', 'remainder', 'terminal', 'stop']"," The Atlanta Constitution,"
article,"['article', 'clause']"," The Atlanta Constitution,"
conjunction,"['junction', 'coincidence', 'conjunctive', 'conjunction', 'colligation', 'continuative', 'alignment', 'co-occurrence', 'concurrence', 'connective', 'conjugation']"," The Atlanta Constitution,"
attracting,"['attract', 'appeal', 'draw', 'draw_in', 'pull', 'pull_in']"," The Atlanta Constitution,"
welfare,"['public_assistance', 'wellbeing', 'eudaemonia', 'welfare', 'social_welfare', 'eudaimonia', 'well-being', 'upbeat', 'benefit']"," The Atlanta Constitution,"
Marcos,[]," The Atlanta Constitution,"
easily,"['easily', 'easy', 'well']"," The Atlanta Constitution,"
believing,"['think', 'consider', 'conceive', 'believe', 'trust', 'believing']"," The Atlanta Constitution,"
they,[]," The Atlanta Constitution,"
Washington,"['Washington_D.C.', 'Booker_Taliaferro_Washington', 'Booker_T._Washington', 'capital_of_the_United_States', 'George_Washington', 'President_Washington', 'WA', 'Capital', 'Washington', 'Evergreen_State', 'American_capital']"," The Atlanta Constitution,"
fiscal,"['fiscal', 'financial']"," The Atlanta Constitution,"
United,"['unify', 'joined', 'united', 'link', 'connect', 'unite', 'combine', 'join', 'link_up', 'merge']"," The Atlanta Constitution,"
including,"['let_in', 'include', 'admit']"," The Atlanta Constitution,"
stop,"['barricade', 'hold_on', 'blockage', 'stay', 'finish', 'break', 'full_stop', 'catch', 'lay_off', 'discontinue', 'hitch', 'plosive_consonant', 'block_up', 'give_up', 'stoppage', 'stopover', 'diaphragm', 'stop_consonant', 'halt', 'arrest', 'closure', 'plosive', 'occlusion', 'stop_over', 'end', 'period', 'kibosh', 'full_point', 'turn_back', 'terminate', 'plosive_speech_sound', 'block_off', 'hold_back', 'bar', 'stop', 'block', 'point', 'quit', 'intercept', 'contain', 'layover', 'check', 'cease', 'blockade', 'break_off', 'occlusive']"," The Atlanta Constitution,"
inattentive,"['inattentive', 'neglectful']"," The Atlanta Constitution,"
left,"['exit', 'pull_up_stakes', 'will', 'left_hand', 'provide', 'unexpended', 'left-hand', 'remaining', 'forget', 'go_away', 'allow', 'get_out', 'result', 'leftfield', 'pass_on', 'left_over', 'allow_for', 'leftover', 'depart', 'left_wing', 'entrust', 'give', 'go_forth', 'go_out', 'lead', 'leave_alone', 'impart', 'bequeath', 'left_field', 'odd', 'left', 'leave', 'leave_behind']"," The Atlanta Constitution,"
especially,"['particularly', 'specially', 'peculiarly', 'especially']"," The Atlanta Constitution,"
major,"['major', 'John_Major', 'Major', 'John_Roy_Major', 'John_R._Major']"," The Atlanta Constitution,"
penal,"['penal', 'punishable']"," The Atlanta Constitution,"
day,"['daytime', 'daylight', 'day', 'sidereal_day', 'Clarence_Day', 'solar_day', 'twenty-four_hours', 'twenty-four_hour_period', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'Day', '24-hour_interval']"," The Atlanta Constitution,"
strengthening,"['fortify', 'tone_up', 'strengthening', 'strengthen', 'tone', 'beef_up']"," The Atlanta Constitution,"
record,"['disk', 'record_book', 'read', 'book', 'disc', 'phonograph_recording', 'criminal_record', 'memorialise', 'phonograph_record', 'platter', 'show', 'commemorate', 'immortalise', 'enter', 'memorialize', 'immortalize', 'register', 'record', 'put_down', 'track_record', 'tape']"," The Atlanta Constitution,"
turmoil,"['upheaval', 'hullabaloo', 'convulsion', 'turmoil', 'excitement', 'tumult', 'agitation']"," The Atlanta Constitution,"
plot,"['patch', 'plot', 'plot_of_land', 'secret_plan', 'diagram', 'plot_of_ground', 'game', 'plat']"," The Atlanta Constitution,"
information,"['info', 'data', 'information', 'entropy', 'selective_information']"," The Atlanta Constitution,"
making,"['take_in', 'make_believe', 'take_a_shit', 'relieve_oneself', 'create', 'realize', 'spend_a_penny', 'bring_in', 'name', 'stimulate', 'establish', 'piddle', 'make_up', 'puddle', 'cause', 'clear', 'construct', 'work', 'pass_water', 'devising', 'take_a_crap', 'fix', 'constitute', 'pee', 'fashioning', 'nominate', 'draw', 'urinate', 'score', 'pull_in', 'defecate', 'get', 'qualification', 'take', 'progress_to', 'give', 'hold', 'throw', 'induce', 'pee-pee', 'take_a_leak', 'micturate', 'have', 'wee', 'do', 'pretend', 'gain', 'earn', 'get_to', 'seduce', 'cook', 'crap', 'form', 'hit', 'stool', 'ca-ca', 'piss', 'wee-wee', 'make_water', 'shit', 'making', 'make', 'reach', 'attain', 'realise', 'produce', 'arrive_at', 'ready', 'prepare', 'build', 'lay_down']"," The Atlanta Constitution,"
protection,"['auspices', 'protective_cover', 'shelter', 'protection', 'trade_protection', 'tribute', 'aegis', 'security', 'protective_covering']"," The Atlanta Constitution,"
bluff,"['sheer', 'bold', 'four_flush', 'bluff_out', 'bluff']"," The Atlanta Constitution,"
inviting,"['ask_over', 'take_in', 'ask_for', 'ask_round', 'pay_for', 'receive', 'tempt', 'call_for', 'ask_in', 'invite', 'inviting', 'bid']"," The Atlanta Constitution,"
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']"," The Atlanta Constitution,"
field,"['field', 'orbit', 'airfield', 'field_of_force', 'landing_field', 'playing_field', 'force_field', 'line_of_business', 'field_of_honor', 'playing_area', 'battlefield', 'field_of_operations', 'subject', 'battleground', 'domain', 'theater', 'athletic_field', 'field_of_study', 'sphere', 'field_of_view', 'theater_of_operations', 'theatre_of_operations', 'bailiwick', 'subject_field', 'discipline', 'area', 'plain', 'champaign', 'arena', 'field_of_operation', 'study', 'theatre', 'subject_area', 'field_of_battle', 'flying_field']"," The Atlanta Constitution,"
sufficient,['sufficient']," The Atlanta Constitution,"
deaths,"['death', 'end', 'destruction', 'expiry', 'Death', 'decease', 'last', 'dying', 'demise']"," The Atlanta Constitution,"
shall,[]," The Atlanta Constitution,"
Chairman,"['chairwoman', 'president', 'chairperson', 'chairman', 'chair']"," The Atlanta Constitution,"
love,"['honey', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'enjoy', 'do_it', 'screw', 'have_sex', 'have_it_off', 'dearest', 'know', 'making_love', 'hump', 'bonk', 'have_a_go_at_it', 'erotic_love', 'lie_with', 'lovemaking', 'bed', 'love_life', 'have_it_away', 'have_intercourse', 'beloved', 'sexual_love', 'eff', 'passion', 'make_love', 'get_laid', 'bang', 'get_it_on', 'dear', 'jazz', 'sleep_together']"," The Atlanta Constitution,"
years,"['age', 'eld', 'twelvemonth', 'long_time', 'years', 'class', 'yr', 'days', 'year', 'old_age', 'geezerhood']"," The Atlanta Constitution,"
meaning,"['think', 'stand_for', 'significance', 'intend', 'signify', 'import', 'pregnant', 'significant', 'imply', 'meaning', 'think_of', 'entail', 'substance', 'mean', 'have_in_mind', 'signification']"," The Atlanta Constitution,"
keep,"['hold_on', 'keep', 'sustenance', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'support', 'go_along', 'save', 'continue', 'hold', 'bread_and_butter', 'restrain', 'maintain', 'living', 'go_on', 'hold_back', 'donjon', 'keep_open', 'dungeon', 'celebrate', 'livelihood', 'sustain', 'retain', 'preserve']"," The Atlanta Constitution,"
abundant,['abundant']," The Atlanta Constitution,"
drag,"['drag_out', 'dredge', 'drag', 'haul', 'trail', 'hang_back', 'cart', 'drag_on', 'draw', 'pull', 'drag_in', 'sweep_up', 'tangle', 'puff', 'embroil', 'sweep', 'get_behind', 'retarding_force', 'drop_behind', 'drop_back', 'hale', 'scuff']"," The Atlanta Constitution,"
maintenance,"['upkeep', 'alimony', 'sustentation', 'criminal_maintenance', 'sustainment', 'care', 'sustenance', 'maintenance']"," The Atlanta Constitution,"
