w,vector_semantico
finished,"['end', 'end_up', 'wind_up', 'finished', 'land_up', 'finish_up', 'fetch_up', 'finish', 'ruined', 'polish_off', 'terminate', 'cease', 'complete', 'eat_up', 'stop']",Stranger in a Strange Land.
arrive,"['come', 'arrive', 'make_it', 'go_far', 'get_in', 'get']",Stranger in a Strange Land.
here,"['hither', 'here', 'Hera', 'Here']",Stranger in a Strange Land.
able,"['able-bodied', 'capable', 'able']",Stranger in a Strange Land.
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']",Stranger in a Strange Land.
of,[],Stranger in a Strange Land.
said,"['articulate', 'enjoin', 'suppose', 'tell', 'read', 'pronounce', 'say', 'aver', 'order', 'enounce', 'aforesaid', 'enunciate', 'state', 'allege', 'sound_out', 'said', 'aforementioned']",Stranger in a Strange Land.
But,"['simply', 'only', 'just', 'merely', 'but']",Stranger in a Strange Land.
Dawn,"['dawning', 'break_of_the_day', 'come_home', 'cockcrow', 'get_across', 'first_light', 'sunrise', 'morning', 'penetrate', 'break_of_day', 'sunup', 'fall_into_place', 'dawn', 'dayspring', 'aurora', 'sink_in', 'daybreak', 'get_through', 'click']",Stranger in a Strange Land.
stood,"['tolerate', 'stick_out', 'abide', 'fend', 'digest', 'put_up', 'place_upright', 'remain_firm', 'stand', 'resist', 'stomach', 'suffer', 'bear', 'endure', 'brook', 'stand_up', 'support']",Stranger in a Strange Land.
wings,"['wings', 'fender', 'annex', 'offstage', 'backstage', 'extension', 'fly', 'flank', 'annexe', 'wing']",Stranger in a Strange Land.
she,[],Stranger in a Strange Land.
bothered,"['inconvenience_oneself', 'inconvenience', 'rile', 'get_at', 'bother', 'put_out', 'nark', 'nettle', 'fazed', 'disoblige', 'bothered', 'trouble', 'gravel', 'vex', 'discommode', 'irritate', 'daunted', 'annoy', 'get_to', 'rag', 'incommode', 'trouble_oneself', 'chafe', 'devil']",Stranger in a Strange Land.
As,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']",Stranger in a Strange Land.
Hills,"['hill', 'Benny_Hill', 'Alfred_Hawthorne', 'James_Jerome_Hill', 'Hill', 'J._J._Hill', 'mound', ""pitcher's_mound""]",Stranger in a Strange Land.
Thou,"['yard', 'thou', 'thousand', '1000', 'G', 'chiliad', 'one_thousand', 'M', 'grand', 'K']",Stranger in a Strange Land.
square,"['foursquare', 'square_toes', 'lame', 'feather', 'hearty', 'substantial', 'square_up', 'straightforward', 'straight', 'public_square', 'square', 'squarely', 'solid', 'second_power', 'satisfying']",Stranger in a Strange Land.
student,"['pupil', 'scholar', 'scholarly_person', 'bookman', 'student', 'educatee']",Stranger in a Strange Land.
miracle,['miracle'],Stranger in a Strange Land.
no,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']",Stranger in a Strange Land.
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']",Stranger in a Strange Land.
BCD,[],Stranger in a Strange Land.
self,"['ego', 'self']",Stranger in a Strange Land.
parlor,"['front_room', 'sitting_room', 'living_room', 'parlor', 'parlour', 'living-room']",Stranger in a Strange Land.
Sunday,"['William_Ashley_Sunday', 'Dominicus', 'Sunday', 'Billy_Sunday', ""Lord's_Day"", 'Sun']",Stranger in a Strange Land.
rolling,"['trilled', 'roll_out', 'ramble', 'rove', 'revolve', 'wheeling', 'pealing', 'drift', 'rolled', 'seethe', 'wander', 'tramp', 'range', 'wheel', 'pluck', 'roam', 'vagabond', 'twine', 'swan', 'wrap', 'hustle', 'roll_up', 'wave', 'turn_over', 'flap', 'cast', 'wind', 'rolling', 'undulate', 'peal', 'roll', 'stray']",Stranger in a Strange Land.
than,[],Stranger in a Strange Land.
poet,['poet'],Stranger in a Strange Land.
fool,"['frivol_away', 'take_in', 'fool_around', 'sucker', 'fall_guy', 'mark', 'soft_touch', 'dupe', 'put_on', 'jester', 'put_one_over', 'fool_away', 'gull', 'saphead', 'put_one_across', 'arse_around', 'mug', 'shoot', 'patsy', 'befool', 'chump', 'fritter_away', 'dissipate', 'sap', 'tomfool', 'horse_around', 'motley_fool', 'fool', 'cod', 'muggins', 'fritter', 'slang']",Stranger in a Strange Land.
worship,"['hero-worship', 'revere', 'idolize', 'idolise', 'adoration', 'worship']",Stranger in a Strange Land.
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']",Stranger in a Strange Land.
how,[],Stranger in a Strange Land.
Beverly,[],Stranger in a Strange Land.
came,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'occur', 'come_up', 'come', 'number', 'arrive', 'hail', 'fare', 'get', 'descend', 'fall', 'total', 'issue_forth', 'do', 'add_up', 'follow']",Stranger in a Strange Land.
room,"['way', 'board', 'room', 'elbow_room']",Stranger in a Strange Land.
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Stranger in a Strange Land.
think,"['think', 'imagine', 'retrieve', 'recollect', 'cogitate', 'call_up', 'reckon', 'guess', 'opine', 'mean', 'consider', 'suppose', 'intend', 'believe', 'remember', 'recall', 'conceive', 'cerebrate', 'call_back']",Stranger in a Strange Land.
grok,"['grok', 'grasp', 'dig', 'compass', 'savvy', 'get_the_picture', 'comprehend', 'apprehend']",Stranger in a Strange Land.
brothers,"['brother', 'comrade', 'crony', 'buddy', 'Brother', 'pal', 'sidekick', 'blood_brother', 'chum']",Stranger in a Strange Land.
simply,"['plainly', 'simply', 'only', 'just', 'merely', 'but']",Stranger in a Strange Land.
tears,"['weeping', 'rent', 'tears', 'charge', 'tear', 'displume', 'split', 'bout', 'binge', 'crying', 'bust', 'pull', 'deplume', 'pluck', 'shoot', 'buck', 'snag', 'rip', 'shoot_down', 'deplumate', 'snap', 'teardrop', 'rupture']",Stranger in a Strange Land.
to,[],Stranger in a Strange Land.
knew,"['experience', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'do_it', 'cognise', 'live', 'screw', 'have_sex', 'have_it_off', 'recognise', 'know', 'acknowledge', 'hump', 'bonk', 'have_a_go_at_it', 'lie_with', 'bed', 'have_it_away', 'have_intercourse', 'eff', 'get_it_on', 'make_love', 'cognize', 'get_laid', 'bang', 'jazz', 'recognize', 'sleep_together']",Stranger in a Strange Land.
gave,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']",Stranger in a Strange Land.
earlier,"['in_the_first_place', 'other', 'before', 'originally', 'former', 'early', 'sooner', 'earlier', 'earliest', 'in_the_beginning', 'to_begin_with']",Stranger in a Strange Land.
Tibetan,['Tibetan'],Stranger in a Strange Land.
duck,"['elude', 'put_off', 'parry', ""duck's_egg"", 'sidestep', 'douse', 'circumvent', 'skirt', 'duck', 'dodge', 'fudge', 'dip', 'hedge', 'evade']",Stranger in a Strange Land.
heart,"['gist', 'marrow', 'middle', 'sum', 'tenderness', 'kernel', 'pith', 'affectionateness', 'nub', 'heart', 'centre', 'nitty-gritty', 'essence', 'center', 'substance', 'philia', 'heart_and_soul', 'inwardness', 'spirit', 'mettle', 'core', 'warmness', 'bosom', 'ticker', 'fondness', 'pump', 'affection', 'warmheartedness', 'nerve', 'meat', 'spunk', 'eye']",Stranger in a Strange Land.
match,"['twin', 'couple', 'pit', 'cope_with', 'peer', 'catch', 'match', 'lucifer', 'mate', 'equal', 'fit', 'touch', 'gibe', 'compeer', 'tally', 'correspond', 'equalize', 'equate', 'rival', 'friction_match', 'oppose', 'check', 'meet', 'pair', 'mates', 'agree', 'play_off', 'equalise', 'jibe']",Stranger in a Strange Land.
tiny,"['lilliputian', 'bantam', 'midget', 'tiny', 'petite', 'diminutive', 'flyspeck']",Stranger in a Strange Land.
submit,"['submit', 'take', 'give_in', 'render', 'reconcile', 'subject', 'pass_on', 'accede', 'relegate', 'put_in', 'state', 'bow', 'present', 'defer', 'put_forward', 'resign', 'posit']",Stranger in a Strange Land.
Now,"['immediately', 'today', 'directly', 'straight_off', 'forthwith', 'at_once', 'at_present', 'straightaway', 'instantly', 'right_away', 'now', 'like_a_shot', 'nowadays']",Stranger in a Strange Land.
listened,"['mind', 'hear', 'take_heed', 'listen', 'heed']",Stranger in a Strange Land.
blue,"['spicy', 'racy', 'gentle', 'sorry', 'down', 'gloomy', 'low', 'blueness', 'blue_devil', 'bluing', 'gamy', 'blue-blooded', 'blue_air', 'blueing', 'disconsolate', 'blue', 'blue_sky', 'dispirited', 'drab', 'gamey', 'blueish', 'downcast', 'puritanic', 'low-spirited', 'dismal', 'Amytal', 'aristocratic', 'dingy', 'drear', 'puritanical', 'amobarbital_sodium', 'juicy', 'wild_blue_yonder', 'depressed', 'aristocratical', 'bluish', 'grim', 'risque', 'dark', 'dreary', 'blue_angel', 'naughty', 'patrician', 'blasphemous', 'profane', 'down_in_the_mouth', 'downhearted']",Stranger in a Strange Land.
angelic,"['saintlike', 'saintly', 'angelical', 'angelic', 'seraphic', 'sweet', 'cherubic', 'sainted', 'beatific']",Stranger in a Strange Land.
Fine,"['o.k.', 'fine', 'ticket', 'hunky-dory', 'exquisitely', 'ok', 'okay', 'finely', 'amercement', 'all_right', 'delicately', 'OK', 'alright', 'mulct', 'very_well']",Stranger in a Strange Land.
many,['many'],Stranger in a Strange Land.
On,"['on', 'along']",Stranger in a Strange Land.
felt,"['experience', 'finger', 'matt-up', 'mat', 'matte_up', 'matte', 'sense', 'find', 'mat_up', 'feel', 'felt', 'felt_up', 'palpate']",Stranger in a Strange Land.
little,"['picayune', 'lilliputian', 'slight', 'small', 'niggling', 'piffling', 'piddling', 'fiddling', 'short', 'footling', 'petty', 'trivial', 'little', 'minuscule']",Stranger in a Strange Land.
Jubal's,[],Stranger in a Strange Land.
immediate,"['quick', 'straightaway', 'contiguous', 'immediate', 'prompt']",Stranger in a Strange Land.
underwater,"['subaqueous', 'submerged', 'submersed', 'subaquatic', 'underwater']",Stranger in a Strange Land.
delighted,"['enchant', 'ravish', 'transport', 'enthral', 'enthralled', 'enrapture', 'enthrall', 'beguiled', 'please', 'enjoy', 'entranced', 'revel', 'captivated', 'charmed', 'delight', 'delighted']",Stranger in a Strange Land.
take,"['accept', 'remove', 'take_in', 'contract', 'return', 'take_away', 'read', 'rent', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'payoff', 'consume', 'learn', 'proceeds', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'takings', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'issue', 'contain', 'yield', 'study', 'ingest', 'make', 'take_aim', 'drive', 'choose', 'select', 'convey', 'charter']",Stranger in a Strange Land.
India,"['India', 'Republic_of_India', 'Bharat']",Stranger in a Strange Land.
meditations,"['meditation', 'speculation']",Stranger in a Strange Land.
answer,"['resolution', 'result', 'reply', 'answer', 'resolve', 'solution', 'respond', 'suffice', 'solvent', 'response', 'serve', 'do']",Stranger in a Strange Land.
request,"['asking', 'postulation', 'petition', 'quest', 'request', 'call_for', 'bespeak']",Stranger in a Strange Land.
midnight,['midnight'],Stranger in a Strange Land.
they,[],Stranger in a Strange Land.
United,"['unify', 'joined', 'united', 'link', 'connect', 'unite', 'combine', 'join', 'link_up', 'merge']",Stranger in a Strange Land.
left,"['exit', 'pull_up_stakes', 'will', 'left_hand', 'provide', 'unexpended', 'left-hand', 'remaining', 'forget', 'go_away', 'allow', 'get_out', 'result', 'leftfield', 'pass_on', 'left_over', 'allow_for', 'leftover', 'depart', 'left_wing', 'entrust', 'give', 'go_forth', 'go_out', 'lead', 'leave_alone', 'impart', 'bequeath', 'left_field', 'odd', 'left', 'leave', 'leave_behind']",Stranger in a Strange Land.
cast,"['vomit', 'sick', 'spew', 'plaster_cast', 'shape', 'be_sick', 'project', 'ramble', 'hurtle', 'rove', 'hurl', 'shed', 'regurgitate', 'disgorge', 'drift', 'mould', 'cast_of_characters', 'regorge', 'wander', 'tramp', 'contrive', 'throw_away', 'cast_off', 'couch', 'throw_up', 'draw', 'vomit_up', 'purge', 'cat', 'range', 'shake_off', 'puke', 'roam', 'put', 'upchuck', 'casting', 'vagabond', 'throw', 'plaster_bandage', 'swan', 'retch', 'stamp', 'barf', 'form', 'drop', 'frame', 'cast', 'redact', 'dramatis_personae', 'throw_off', 'chuck', 'mold', 'spue', 'roll', 'stray', 'honk']",Stranger in a Strange Land.
sooner,"['preferably', 'Sooner', 'sooner', 'earlier', 'rather', 'Oklahoman']",Stranger in a Strange Land.
me,"['ME', 'Maine', 'Pine_Tree_State']",Stranger in a Strange Land.
asleep,"['numb', 'benumbed', 'departed', 'at_rest', 'asleep', 'deceased', 'gone', 'at_peace']",Stranger in a Strange Land.
halo,"['anchor_ring', 'glory', 'ring', 'doughnut', 'annulus', 'halo', 'nimbus', 'gloriole', 'aura', 'aureole']",Stranger in a Strange Land.
stepped,"['maltreat', 'abuse', 'step', 'tread', 'mistreat', 'ill-treat', 'ill-use', 'pace']",Stranger in a Strange Land.
Record,"['disk', 'record_book', 'read', 'book', 'disc', 'phonograph_recording', 'criminal_record', 'memorialise', 'phonograph_record', 'platter', 'show', 'commemorate', 'immortalise', 'enter', 'memorialize', 'immortalize', 'register', 'record', 'put_down', 'track_record', 'tape']",Stranger in a Strange Land.
suspicion,"['hunch', 'misgiving', 'mistrust', 'suspiciousness', 'suspicion', 'distrust', 'intuition']",Stranger in a Strange Land.
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']",Stranger in a Strange Land.
field,"['field', 'orbit', 'airfield', 'field_of_force', 'landing_field', 'playing_field', 'force_field', 'line_of_business', 'field_of_honor', 'playing_area', 'battlefield', 'field_of_operations', 'subject', 'battleground', 'domain', 'theater', 'athletic_field', 'field_of_study', 'sphere', 'field_of_view', 'theater_of_operations', 'theatre_of_operations', 'bailiwick', 'subject_field', 'discipline', 'area', 'plain', 'champaign', 'arena', 'field_of_operation', 'study', 'theatre', 'subject_area', 'field_of_battle', 'flying_field']",Stranger in a Strange Land.
then,"['then', 'so', 'and_then', 'and_so']",Stranger in a Strange Land.
troubled,"['troubled', 'inconvenience_oneself', 'turbulent', 'pain', 'inconvenience', 'disruptive', 'unhinge', 'bother', 'put_out', 'disquiet', 'disoblige', 'ail', 'distract', 'tumultuous', 'perturb', 'trouble', 'riotous', 'upset', 'discommode', 'disorder', 'cark', 'incommode', 'disturb', 'trouble_oneself']",Stranger in a Strange Land.
shall,[],Stranger in a Strange Land.
Mike,"['microphone', 'mike']",Stranger in a Strange Land.
fine,"['o.k.', 'fine', 'ticket', 'hunky-dory', 'exquisitely', 'ok', 'okay', 'finely', 'amercement', 'all_right', 'delicately', 'OK', 'alright', 'mulct', 'very_well']",Stranger in a Strange Land.
militant,"['competitive', 'activist', 'warring', 'militant', 'hawkish', 'belligerent', 'war-ridden', 'warlike']",Stranger in a Strange Land.
legal,"['effectual', 'legal', 'sound']",Stranger in a Strange Land.
Taught,"['learn', 'teach', 'instruct']",Stranger in a Strange Land.
Martians,['Martian'],Stranger in a Strange Land.
Presently,"['currently', 'before_long', 'shortly', 'presently', 'soon']",Stranger in a Strange Land.
defend,"['oppose', 'fend_for', 'guard', 'hold', 'fight', 'fight_back', 'fight_down', 'defend', 'champion', 'maintain', 'represent', 'support']",Stranger in a Strange Land.
Happy,"['felicitous', 'glad', 'well-chosen', 'happy']",Stranger in a Strange Land.
differently,"['other_than', 'otherwise', 'differently']",Stranger in a Strange Land.
AB,"['AB', 'ab', 'Bachelor_of_Arts', 'Av', 'abdominal', 'type_AB', 'Ab', 'BA', 'Artium_Baccalaurens', 'group_AB', 'abdominal_muscle']",Stranger in a Strange Land.
Her,[],Stranger in a Strange Land.
crystal,"['vitreous_silica', 'crystal', 'watch_crystal', 'crystallization', 'watch_glass', 'quartz_glass', 'lechatelierite', 'quartz']",Stranger in a Strange Land.
future,"['future_tense', 'succeeding', 'future', 'next', 'futurity', 'hereafter', 'time_to_come']",Stranger in a Strange Land.
spent,"['worn-out', 'drop', 'washed-out', 'fagged', 'played_out', 'expend', 'spent', 'dog-tired', 'pass', 'spend', 'worn_out', 'fatigued', 'exhausted']",Stranger in a Strange Land.
oxygen,"['atomic_number_8', 'oxygen', 'O']",Stranger in a Strange Land.
alone,"['exclusively', 'solely', 'unparalleled', 'solitary', 'unaccompanied', 'lone', 'only', 'unique', 'unequalled', 'lonely', 'alone', 'solo', 'entirely', 'unequaled']",Stranger in a Strange Land.
table,"['put_over', 'set_back', 'postpone', 'tabularize', 'put_off', 'mesa', 'tabularise', 'remit', 'table', 'tabular_array', 'defer', 'prorogue', 'tabulate', 'board', 'hold_over', 'shelve']",Stranger in a Strange Land.
just,"['barely', 'precisely', 'simply', 'upright', 'only', 'exactly', 'scarce', 'equitable', 'hardly', 'just', 'scarcely', 'merely', 'just_now', 'good', 'but', 'fair']",Stranger in a Strange Land.
Miss,"['young_woman', 'drop', 'fille', 'girl', 'lack', 'missy', 'neglect', 'miss', 'omit', 'overleap', 'young_lady', 'overlook', 'pretermit', 'leave_out', 'escape', 'Miss', 'lose', 'misfire']",Stranger in a Strange Land.
purses,"['bag', 'purse', 'handbag', 'pocketbook', 'wrinkle']",Stranger in a Strange Land.
Times,"['times', 'clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'multiplication', 'prison_term', 'time']",Stranger in a Strange Land.
plan,"['design', 'contrive', 'architectural_plan', 'be_after', 'program', 'project', 'programme', 'plan']",Stranger in a Strange Land.
following,"['watch', 'accompany', 'surveil', 'come_after', 'next', 'adopt', 'survey', 'pursuit', 'observe', 'keep_abreast', 'stick_with', 'come', 'followers', 'watch_over', 'play_along', 'keep_up', 'take_after', 'espouse', 'travel_along', 'undermentioned', 'following', 'abide_by', 'chase', 'fall_out', 'pursual', 'trace', 'succeed', 'conform_to', 'comply', 'pursue', 'follow', 'stick_to', 'be', 'postdate', 'keep_an_eye_on']",Stranger in a Strange Land.
over,"['over', 'all_over', ""o'er"", 'terminated', 'concluded', 'complete', 'ended']",Stranger in a Strange Land.
Oh,"['OH', 'Ohio', 'Buckeye_State']",Stranger in a Strange Land.
arms,"['gird', 'branch', 'fortify', 'sleeve', 'arms', 'coat_of_arms', 'build_up', 'blazonry', 'weapon_system', 'munition', 'weapons_system', 'weaponry', 'weapon', 'subdivision', 'blazon', 'limb', 'arm', 'implements_of_war']",Stranger in a Strange Land.
words,"['word', 'word_of_honor', 'Holy_Writ', 'run-in', 'row', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'lyric', 'intelligence', 'articulate', 'Book', 'words', ""actor's_line"", 'phrase', 'quarrel', 'watchword', 'Bible', 'Son', 'speech', 'language', 'news', 'Christian_Bible', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'dustup', 'wrangle', 'password', 'Word_of_God', 'Logos']",Stranger in a Strange Land.
attraction,"['magnet', 'attracter', 'attractiveness', 'attraction', 'attractive_feature', 'draw', 'attractive_force', 'drawing_card', 'attractor']",Stranger in a Strange Land.
go,"['exit', 'expire', 'give_out', 'live_on', 'go_game', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'disco_biscuit', 'proceed', 'hold_up', 'fling', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'whirl', 'XTC', 'crack', 'ecstasy', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'X', 'turn', 'hold_out', 'extend', 'croak', 'pass', 'die', 'lead', 'belong', 'start', 'get_going', 'run', 'function', 'choke', 'drop_dead', 'conk_out', 'cristal', 'travel', 'Adam', 'blend', 'hug_drug', 'tour', 'sound', 'pop_off', 'move', 'spell', 'rifle', 'survive', 'offer']",Stranger in a Strange Land.
flowers,"['prime', 'flush', 'heyday', 'blossom', 'peak', 'flower', 'efflorescence', 'bloom']",Stranger in a Strange Land.
idea,"['musical_theme', 'approximation', 'mind', 'estimation', 'idea', 'melodic_theme', 'theme', 'thought', 'estimate']",Stranger in a Strange Land.
subject,"['field', 'capable', 'subjugate', 'dependent', 'open', 'submit', 'matter', 'guinea_pig', 'topic', 'national', 'subject', 'field_of_study', 'bailiwick', 'subject_field', 'discipline', 'issue', 'theme', 'study', 'depicted_object', 'case', 'subject_area', 'content']",Stranger in a Strange Land.
floods,"['rising_tide', 'flood_tide', 'flood_lamp', 'outpouring', 'inundate', 'swamp', 'overflow', 'deluge', 'flowage', 'photoflood', 'oversupply', 'alluvion', 'inundation', 'floodlight', 'glut', 'flood', 'torrent']",Stranger in a Strange Land.
assume,"['accept', 'seize', 'adopt', 'strike', 'sham', 'don', 'take_up', 'put_on', 'take_for_granted', 'presume', 'simulate', 'feign', 'take', 'assume', 'acquire', 'wear', 'take_on', 'take_over', 'arrogate', 'bear', 'usurp', 'get_into']",Stranger in a Strange Land.
now,"['immediately', 'today', 'directly', 'straight_off', 'forthwith', 'at_once', 'at_present', 'straightaway', 'instantly', 'right_away', 'now', 'like_a_shot', 'nowadays']",Stranger in a Strange Land.
have,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'wealthy_person', 'induce', 'rich_person', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Stranger in a Strange Land.
yoga,['yoga'],Stranger in a Strange Land.
male,"['male_person', 'Male', 'male', 'virile', 'manful', 'manlike', 'manly']",Stranger in a Strange Land.
lights,"['twinkle', 'illumine', 'get_off', 'Light_Within', 'igniter', 'Light', 'illume', 'lightness', 'light_source', 'ignite', 'luminousness', 'ignitor', 'Inner_Light', 'sparkle', 'brightness_level', 'lighter', 'luminosity', 'lighting', 'get_down', 'fall', 'visible_radiation', 'spark', 'light', 'perch', 'unhorse', 'brightness', 'illuminate', 'Christ_Within', 'light_up', 'fire_up', 'luminance', 'visible_light', 'illumination', 'alight', 'dismount']",Stranger in a Strange Land.
her,[],Stranger in a Strange Land.
lay,"['position', 'put', 'lie', 'repose', 'rest', 'dwell', 'lay', 'ballad', 'laic', 'secular', 'put_down', 'lie_in', 'place', 'lie_down', 'set', 'consist', 'pose']",Stranger in a Strange Land.
I'm,[],Stranger in a Strange Land.
God,"['deity', 'immortal', 'divinity', 'graven_image', 'God', 'god', 'Supreme_Being', 'idol']",Stranger in a Strange Land.
each,"['for_each_one', 'each', 'apiece', 'to_each_one', 'from_each_one']",Stranger in a Strange Land.
quiet,"['serenity', 'tranquillity', 'calm', 'tranquil', 'placid', 'muted', 'unruffled', 'tranquility', 'hush', 'smooth', 'quieten', 'tranquilize', 'still', 'restrained', 'repose', 'calm_down', 'placidity', 'quiesce', 'tranquillise', 'quiet_down', 'tranquillize', 'subdued', 'pipe_down', 'hushed', 'silence', 'lull', 'quietly', 'quiet']",Stranger in a Strange Land.
kissed,"['kiss', 'snog', 'osculate', 'buss']",Stranger in a Strange Land.
events,"['consequence', 'outcome', 'event', 'issue', 'result', 'case', 'effect', 'upshot']",Stranger in a Strange Land.
all,"['whole', 'altogether', 'totally', 'completely', 'wholly', 'all', 'entirely']",Stranger in a Strange Land.
announced,"['harbinger', 'herald', 'announce', 'denote', 'foretell', 'proclaimed', 'declare', 'annunciate', 'announced']",Stranger in a Strange Land.
strong,"['hard', 'inviolable', 'warm', 'stiff', 'substantial', 'secure', 'impregnable', 'unattackable', 'potent', 'solid', 'firm', 'strong', 'unassailable']",Stranger in a Strange Land.
comfortable,"['well-off', 'well-to-do', 'well-fixed', 'well-situated', 'prosperous', 'well-heeled', 'comfy', 'easy', 'comfortable']",Stranger in a Strange Land.
elevation,"['pinnacle', 'elevation', 'raising', 'lift', 'top', 'altitude', 'summit', 'natural_elevation', 'EL', 'ALT', 'aggrandizement', 'acme', 'peak', 'tiptop', 'superlative', 'height', 'aggrandisement', 'meridian']",Stranger in a Strange Land.
whom,[],Stranger in a Strange Land.
First,"['offset', 'first_off', '1st', 'low', 'firstly', 'commencement', 'get-go', 'for_the_first_time', 'first_of_all', 'number_one', 'maiden', 'world-class', 'first-class_honours_degree', 'initiative', 'showtime', 'first_gear', 'kickoff', 'starting_time', 'number_1', 'first', 'beginning', 'initiatory', 'outset', 'start', 'foremost', 'first_base', 'inaugural', 'low_gear']",Stranger in a Strange Land.
my,[],Stranger in a Strange Land.
he'll,[],Stranger in a Strange Land.
promoted,"['boost', 'further', 'raise', 'promote', 'advertize', 'advance', 'push', 'kick_upstairs', 'upgrade', 'elevate', 'advertise', 'encourage']",Stranger in a Strange Land.
Otherwise,"['other_than', 'otherwise', 'differently']",Stranger in a Strange Land.
nests,"['snuggle', 'nuzzle', 'cuddle', 'draw_close', 'nestle', 'nest']",Stranger in a Strange Land.
didn't,[],Stranger in a Strange Land.
secret,"['underground', 'confidential', 'hugger-mugger', 'hidden', 'secluded', 'secret', 'mystic', 'clandestine', 'undercover', 'privy', 'cloak-and-dagger', 'private', 'surreptitious', 'mystical', 'orphic', 'hole-and-corner', 'arcanum', 'hush-hush', 'occult', 'mysterious', 'mystery', 'unavowed', 'closed_book', 'enigma']",Stranger in a Strange Land.
jumping,"['rise', 'alternate', 'climb_up', 'stand_out', 'jump_out', 'leap', 'jumping', 'stick_out', 'leap_out', 'jump-start', 'chute', 'startle', 'pass_over', 'skip', 'derail', 'jump', 'skip_over', 'parachute', 'start', 'spring', 'jump_off', 'jumpstart', 'bound']",Stranger in a Strange Land.
beautiful,['beautiful'],Stranger in a Strange Land.
saved,"['deliver', 'bring_through', 'write', 'pull_through', 'redeem', 'keep', 'saved', 'economise', 'hold_open', 'salvage', 'protected', 'save', 'spare', 'economize', 'lay_aside', 'salve', 'relieve', 'save_up', 'carry_through', 'make_unnecessary', 'keep_open', 'preserve']",Stranger in a Strange Land.
denunciations,"['denouncement', 'denunciation']",Stranger in a Strange Land.
question,"['enquiry', 'question', 'query', 'interrogation', 'doubtfulness', 'oppugn', 'call_into_question', 'doubt', 'head', 'interrogative_sentence', 'interview', 'wonder', 'interrogative', 'interrogate', 'dubiousness', 'inquiry', 'motion']",Stranger in a Strange Land.
