w,vector_semantico
cause,"['grounds', 'effort', 'causal_agent', 'crusade', 'reason', 'movement', 'induce', 'do', 'stimulate', 'causal_agency', 'make', 'suit', 'lawsuit', 'drive', 'cause', 'case', 'get', 'campaign', 'causa', 'have']","Annual Report of Year Ending June 30, 1961"
year,"['year', 'yr', 'class', 'twelvemonth']","Annual Report of Year Ending June 30, 1961"
particular,"['particular', 'detail', 'particular_proposition', 'exceptional', 'item', 'finicky', 'picky', 'peculiar', 'especial', 'fussy', 'finical', 'special', 'specific']","Annual Report of Year Ending June 30, 1961"
cannot,[],"Annual Report of Year Ending June 30, 1961"
list,"['name', 'list', 'leaning', 'number', 'listing', 'lean', 'heel', 'tilt', 'inclination']","Annual Report of Year Ending June 30, 1961"
consultants,"['advisor', 'adviser', 'consultant']","Annual Report of Year Ending June 30, 1961"
outstanding,"['outstanding', 'spectacular', 'prominent', 'owing', 'undischarged', 'great', 'striking', 'salient']","Annual Report of Year Ending June 30, 1961"
profoundly,"['profoundly', 'deeply']","Annual Report of Year Ending June 30, 1961"
Joneses,"['Daniel_Jones', 'Inigo_Jones', 'Robert_Tyre_Jones', 'Bobby_Jones', 'Mary_Harris_Jones', 'John_Luther_Jones', 'Jones', 'John_Paul_Jones', 'Mother_Jones', 'Casey_Jones']","Annual Report of Year Ending June 30, 1961"
match,"['peer', 'pair', 'touch', 'gibe', 'twin', 'mates', 'catch', 'rival', 'lucifer', 'couple', 'friction_match', 'equalize', 'equal', 'cope_with', 'tally', 'oppose', 'compeer', 'fit', 'correspond', 'jibe', 'match', 'pit', 'equate', 'equalise', 'mate', 'agree', 'check', 'play_off', 'meet']","Annual Report of Year Ending June 30, 1961"
broad,"['panoptic', 'encompassing', 'liberal', 'tolerant', 'all-encompassing', 'across-the-board', 'all-inclusive', 'unspecific', 'broad', 'blanket', 'all-embracing', 'unsubtle', 'spacious', 'extensive', 'full', 'wide', 'large-minded']","Annual Report of Year Ending June 30, 1961"
contribute,"['impart', 'lead', 'chip_in', 'give', 'contribute', 'bestow', 'lend', 'add', 'conduce', 'kick_in', 'put_up', 'bring']","Annual Report of Year Ending June 30, 1961"
deal,"['spate', 'contend', 'administer', 'good_deal', 'dole_out', 'wad', 'pile', 'batch', 'mountain', 'mint', 'allot', 'look_at', 'mete_out', 'hatful', 'heap', 'plenty', 'parcel_out', 'conduct', 'plow', 'business_deal', 'trade', 'flock', 'portion_out', 'manage', 'cover', 'peck', 'dish_out', 'consider', 'grapple', 'distribute', 'great_deal', 'make_out', 'tidy_sum', 'make_do', 'shell_out', 'pot', 'deal_out', 'mickle', 'divvy_up', 'lot', 'mess', 'raft', 'muckle', 'carry_on', 'cope', 'hand', 'mass', 'stack', 'quite_a_little', 'address', 'apportion', 'slew', 'passel', 'care', 'deal', 'softwood', 'dispense', 'sight', 'bargain', 'get_by', 'share', 'take', 'handle', 'sell', 'treat']","Annual Report of Year Ending June 30, 1961"
task,"['job', 'tax', 'project', 'labor', 'undertaking', 'chore', 'task']","Annual Report of Year Ending June 30, 1961"
appearances,"['appearance', 'show', 'visual_aspect', 'coming_into_court', 'appearing']","Annual Report of Year Ending June 30, 1961"
him,[],"Annual Report of Year Ending June 30, 1961"
committee,"['citizens_committee', 'commission', 'committee']","Annual Report of Year Ending June 30, 1961"
burden,"['effect', 'weight_down', 'essence', 'load', 'loading', 'incumbrance', 'burthen', 'saddle', 'charge', 'weight', 'onus', 'encumbrance', 'core', 'gist', 'burden']","Annual Report of Year Ending June 30, 1961"
undergraduates,"['undergraduate', 'undergrad']","Annual Report of Year Ending June 30, 1961"
high-priced,"['costly', 'pricey', 'pricy', 'dear', 'high-priced']","Annual Report of Year Ending June 30, 1961"
candidate,"['campaigner', 'candidate', 'nominee', 'prospect']","Annual Report of Year Ending June 30, 1961"
men,"['men', 'Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'work_force', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'workforce', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'manpower', 'human', 'human_being', 'military_personnel', 'valet', 'hands']","Annual Report of Year Ending June 30, 1961"
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']","Annual Report of Year Ending June 30, 1961"
therefore,"['hence', 'consequently', 'therefore', 'thence', 'thus', 'so']","Annual Report of Year Ending June 30, 1961"
methods,"['method_acting', 'method']","Annual Report of Year Ending June 30, 1961"
encouraging,"['encourage', 'advance', 'promote', 'supporting', 'encouraging', 'boost', 'further']","Annual Report of Year Ending June 30, 1961"
communication,"['communicating', 'communication']","Annual Report of Year Ending June 30, 1961"
relate,"['come_to', 'interrelate', 'touch', 'connect', 'pertain', 'touch_on', 'tie_in', 'concern', 'link', 'refer', 'colligate', 'link_up', 'bear_on', 'associate', 'relate', 'have-to_doe_with']","Annual Report of Year Ending June 30, 1961"
discuss,"['hash_out', 'talk_over', 'talk_about', 'discus', 'saucer', 'discourse', 'discuss']","Annual Report of Year Ending June 30, 1961"
details,"['point', 'particular', 'detail', 'item', 'inside_information', 'contingent', 'details']","Annual Report of Year Ending June 30, 1961"
several,"['various', 'respective', 'several']","Annual Report of Year Ending June 30, 1961"
Although,[],"Annual Report of Year Ending June 30, 1961"
his,[],"Annual Report of Year Ending June 30, 1961"
programs,"['computer_programme', 'course_of_study', 'platform', 'programme', 'curriculum', 'political_program', 'broadcast', 'program', 'computer_program', 'plan', 'political_platform', 'syllabus']","Annual Report of Year Ending June 30, 1961"
problems,"['job', 'problem', 'trouble']","Annual Report of Year Ending June 30, 1961"
man's,[],"Annual Report of Year Ending June 30, 1961"
on,"['on', 'along']","Annual Report of Year Ending June 30, 1961"
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']","Annual Report of Year Ending June 30, 1961"
turn,"['round', 'call_on', 'sour', 'good_turn', 'number', 'change_by_reversal', 'wrench', 'bit', 'crook', 'plow', 'release', 'become', 'turn_of_events', 'bend', 'flex', 'act', 'go', 'reverse', 'ferment', 'work', 'turn', 'play', 'move_around', 'spell', 'twist', 'change_state', 'bout', 'plough', 'turning', 'rick', 'deform', 'grow', 'routine', 'wrick', 'sprain', 'turn_over', 'tour']","Annual Report of Year Ending June 30, 1961"
should,[],"Annual Report of Year Ending June 30, 1961"
freedom,"['freedom', 'exemption']","Annual Report of Year Ending June 30, 1961"
administrators,"['decision_maker', 'administrator', 'executive']","Annual Report of Year Ending June 30, 1961"
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']","Annual Report of Year Ending June 30, 1961"
examine,"['essay', 'prove', 'test', 'examine', 'see', 'probe', 'try', 'try_out', 'analyze', 'analyse', 'canvass', 'study', 'canvas']","Annual Report of Year Ending June 30, 1961"
civic,"['civic', 'civil']","Annual Report of Year Ending June 30, 1961"
teaching,"['teach', 'education', 'instruct', 'learn', 'commandment', 'teaching', 'didactics', 'instruction', 'precept', 'pedagogy', 'educational_activity']","Annual Report of Year Ending June 30, 1961"
Shall,[],"Annual Report of Year Ending June 30, 1961"
decision,"['decisiveness', 'conclusion', 'decision', 'determination']","Annual Report of Year Ending June 30, 1961"
reach,"['touch', 'get_hold_of', 'accomplish', 'orbit', 'hit', 'contact', 'strive', 'give', 'extend_to', 'arrive_at', 'achieve', 'ambit', 'compass', 'stretch', 'make', 'reach_out', 'strain', 'progress_to', 'grasp', 'scope', 'get_through', 'hand', 'reach', 'pass_on', 'attain', 'pass', 'gain', 'range', 'get_to', 'reaching', 'turn_over']","Annual Report of Year Ending June 30, 1961"
Since,[],"Annual Report of Year Ending June 30, 1961"
ways,"['mode', 'ways', 'means', 'direction', 'style', 'elbow_room', 'manner', 'shipway', 'fashion', 'path', 'slipway', 'way', 'way_of_life', 'room', 'agency']","Annual Report of Year Ending June 30, 1961"
optimum,"['optimum', 'optimal']","Annual Report of Year Ending June 30, 1961"
accountable,['accountable'],"Annual Report of Year Ending June 30, 1961"
professional,"['master', 'professional', 'pro', 'professional_person']","Annual Report of Year Ending June 30, 1961"
dreams,"['aspiration', 'woolgather', 'ambition', 'pipe_dream', 'dream', 'daydream', 'dreaming', 'stargaze']","Annual Report of Year Ending June 30, 1961"
point,"['point', 'compass_point', 'detail', 'percentage_point', 'target', 'dot', 'period', 'full_stop', 'show', 'manoeuvre', 'decimal_point', 'bespeak', 'aim', 'channelise', 'full_point', 'breaker_point', 'indicate', 'designate', 'sharpen', 'tip', 'taper', 'stop', 'pointedness', 'level', 'item', 'steer', 'stage', 'charge', 'place', 'orient', 'head', 'spot', 'channelize', 'power_point', 'point_in_time', 'luff', 'direct', 'repoint', 'distributor_point', 'gunpoint', 'signal', 'degree', 'guide', 'betoken', 'manoeuver', 'maneuver', 'peak']","Annual Report of Year Ending June 30, 1961"
empirical,"['empiric', 'empirical']","Annual Report of Year Ending June 30, 1961"
plant,"['set', 'institute', 'implant', 'plant', 'engraft', 'constitute', 'plant_life', 'establish', 'flora', 'industrial_plant', 'found', 'imbed', 'embed', 'works']","Annual Report of Year Ending June 30, 1961"
specialties,"['metier', 'strength', 'specialism', 'distinctiveness', 'specialisation', 'peculiarity', 'speciality', 'strong_suit', 'strong_point', 'long_suit', 'specialness', 'specialty', 'specialization', 'forte']","Annual Report of Year Ending June 30, 1961"
standards,"['criterion', 'measure', 'touchstone', 'monetary_standard', 'standard', 'banner']","Annual Report of Year Ending June 30, 1961"
of,[],"Annual Report of Year Ending June 30, 1961"
reaches,"['touch', 'get_hold_of', 'accomplish', 'orbit', 'hit', 'contact', 'strive', 'give', 'extend_to', 'arrive_at', 'achieve', 'ambit', 'compass', 'stretch', 'make', 'reach_out', 'strain', 'progress_to', 'grasp', 'scope', 'get_through', 'hand', 'reach', 'pass_on', 'attain', 'pass', 'gain', 'range', 'get_to', 'reaching', 'turn_over']","Annual Report of Year Ending June 30, 1961"
flexible,"['elastic', 'flexile', 'flexible', 'pliable', 'conciliatory', 'pliant', 'compromising', 'whippy']","Annual Report of Year Ending June 30, 1961"
goals,"['goal', 'end', 'finish', 'destination']","Annual Report of Year Ending June 30, 1961"
committees,"['citizens_committee', 'commission', 'committee']","Annual Report of Year Ending June 30, 1961"
ramifications,"['branch', 'complication', 'forking', 'ramification', 'leg', 'branching', 'fork']","Annual Report of Year Ending June 30, 1961"
In,"['IN', 'atomic_number_49', 'In', 'inwards', 'indium', 'in', 'Indiana', 'Hoosier_State', 'inward', 'inch']","Annual Report of Year Ending June 30, 1961"
appoints,"['name', 'nominate', 'constitute', 'charge', 'appoint']","Annual Report of Year Ending June 30, 1961"
critical,"['critical', 'vital', 'decisive']","Annual Report of Year Ending June 30, 1961"
advancement,"['progress', 'onward_motion', 'advance', 'progression', 'advancement', 'furtherance', 'forward_motion', 'promotion', 'procession']","Annual Report of Year Ending June 30, 1961"
government,"['government', 'administration', 'governance', 'politics', 'political_science', 'regime', 'government_activity', 'authorities', 'governing']","Annual Report of Year Ending June 30, 1961"
prominence,"['jut', 'protrusion', 'extrusion', 'bump', 'excrescence', 'swelling', 'bulge', 'prominence', 'gibbousness', 'protuberance', 'hump', 'gibbosity']","Annual Report of Year Ending June 30, 1961"
supporting,"['corroborate', 'patronize', 'hold_up', 'digest', 'subscribe', 'defend', 'keep_going', 'hold', 'encouraging', 'brook', 'confirm', 'endure', 'plump_for', 'underpin', 'supporting', 'back_up', 'sustain', 'patronise', 'support', 'endorse', 'back', 'abide', 'fend_for', 'indorse', 'patronage', 'bear_out', 'stomach', 'put_up', 'suffer', 'stick_out', 'bear', 'affirm', 'tolerate', 'stand', 'plunk_for', 'load-bearing', 'substantiate']","Annual Report of Year Ending June 30, 1961"
prime,"['efflorescence', 'flush', 'ground', 'flower', 'quality', 'select', 'premier', 'meridian', 'prime', 'heyday', 'undercoat', 'blossom', 'bloom', 'prime_of_life', 'choice', 'peak', 'prime_quantity', 'prize']","Annual Report of Year Ending June 30, 1961"
Each,"['each', 'from_each_one', 'apiece', 'to_each_one', 'for_each_one']","Annual Report of Year Ending June 30, 1961"
inspiring,"['exhort', 'animate', 'prompt', 'barrack', 'urge_on', 'enliven', 'revolutionize', 'revolutionise', 'breathe_in', 'inspiring', 'urge', 'cheer', 'pep_up', 'inspire', 'invigorate', 'inhale', 'instigate', 'root_on', 'exalt']","Annual Report of Year Ending June 30, 1961"
organization,"['constitution', 'formation', 'establishment', 'organisation', 'governing_body', 'administration', 'system', 'governance', 'arrangement', 'organization', 'brass']","Annual Report of Year Ending June 30, 1961"
made,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'form', 'realise', 'made', 'puddle', 'name', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']","Annual Report of Year Ending June 30, 1961"
serve,"['wait_on', 'attend', 'answer', 'function', 'dish', 'serve_well', 'do', 'swear_out', 'dish_out', 'attend_to', 'suffice', 'service', 'help', 'assist', 'process', 'serve_up', 'serve', 'dish_up']","Annual Report of Year Ending June 30, 1961"
delegate,"['designate', 'assign', 'delegate', 'depute']","Annual Report of Year Ending June 30, 1961"
Some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']","Annual Report of Year Ending June 30, 1961"
grant,"['subsidisation', 'cede', 'Cary_Grant', 'deed_over', 'allow', 'President_Grant', 'accord', 'allot', 'Grant', 'give', 'Duncan_Grant', 'Ulysses_S._Grant', 'yield', 'grant', 'award', 'Duncan_James_Corrow_Grant', 'concession', 'Hiram_Ulysses_Grant', 'assignment', 'Ulysses_Grant', 'concede', 'Ulysses_Simpson_Grant', 'subsidization']","Annual Report of Year Ending June 30, 1961"
stature,"['stature', 'height']","Annual Report of Year Ending June 30, 1961"
relations,"['coitus', 'relation', 'relative', 'coition', 'sex_act', 'congress', 'sexual_intercourse', 'relations', 'carnal_knowledge', 'intercourse', 'copulation', 'relation_back', 'recounting', 'dealings', 'sexual_congress', 'sexual_relation', 'telling']","Annual Report of Year Ending June 30, 1961"
making,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'devising', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'qualification', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'fashioning', 'making', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']","Annual Report of Year Ending June 30, 1961"
free,"['dislodge', 'liberal', 'complimentary', 'innocent', 'absolve', 'unfreeze', 'discharge', 'relinquish', 'release', 'barren', 'disengage', 'spare', 'gratuitous', 'destitute', 'justify', 'unblock', 'costless', 'free_people', 'rid', 'disembarrass', 'liberate', 'free', 'give_up', 'gratis', 'exempt', 'relieve', 'devoid', 'unloosen', 'unloose', 'detached', 'resign', 'loose']","Annual Report of Year Ending June 30, 1961"
great,"['peachy', 'large', 'slap-up', 'bully', 'heavy', 'groovy', 'swell', 'gravid', 'with_child', 'corking', 'keen', 'bang-up', 'cracking', 'not_bad', 'great', 'big', 'majuscule', 'neat', 'smashing', 'nifty', 'expectant', 'outstanding', 'enceinte', 'dandy', 'capital']","Annual Report of Year Ending June 30, 1961"
questions,"['dubiousness', 'query', 'interrogation', 'inquiry', 'head', 'call_into_question', 'interrogate', 'enquiry', 'oppugn', 'doubtfulness', 'interrogative_sentence', 'doubt', 'interview', 'wonder', 'motion', 'question', 'interrogative']","Annual Report of Year Ending June 30, 1961"
exercise,"['physical_exertion', 'usage', 'use', 'drill', 'do', 'practice_session', 'exercising', 'work', 'utilization', 'physical_exercise', 'example', 'work_out', 'exercise', 'practise', 'utilisation', 'workout', 'practice', 'recitation', 'exert', 'employment']","Annual Report of Year Ending June 30, 1961"
scope,"['compass', 'setting', 'oscilloscope', 'orbit', 'cathode-ray_oscilloscope', 'background', 'range', 'ambit', 'telescope', 'scope', 'CRO', 'reach']","Annual Report of Year Ending June 30, 1961"
many,['many'],"Annual Report of Year Ending June 30, 1961"
policy,"['insurance', 'insurance_policy', 'policy']","Annual Report of Year Ending June 30, 1961"
leadership,"['leading', 'leadership', 'leaders']","Annual Report of Year Ending June 30, 1961"
guard,"['ward', 'safety', 'precaution', 'safety_device', 'sentry_duty', 'sentry_go', 'safeguard', 'defend', 'hold', 'guard', 'guard_duty']","Annual Report of Year Ending June 30, 1961"
discovered,"['divulge', 'come_across', 'key', 'light_upon', 'find_out', 'fall_upon', 'notice', 'hear', 'unwrap', 'learn', 'let_out', 'disclose', 'get_word', 'observe', 'chance_upon', 'name', 'discover', 'chance_on', 'get_a_line', 'pick_up', 'reveal', 'give_away', 'come_upon', 'observed', 'find', 'break', 'distinguish', 'let_on', 'ascertained', 'expose', 'discovered', 'happen_upon', 'identify', 'attain', 'strike', 'key_out', 'get_wind', 'detect', 'bring_out', 'describe', 'see']","Annual Report of Year Ending June 30, 1961"
),[],"Annual Report of Year Ending June 30, 1961"
encourage,"['encourage', 'advance', 'promote', 'boost', 'further']","Annual Report of Year Ending June 30, 1961"
little,"['picayune', 'petty', 'trivial', 'slight', 'minuscule', 'little', 'short', 'small', 'footling', 'piddling', 'piffling', 'lilliputian', 'fiddling', 'niggling']","Annual Report of Year Ending June 30, 1961"
appropriateness,"['appropriateness', 'rightness']","Annual Report of Year Ending June 30, 1961"
cut,"['hack', 'rationalise', 'prune', 'switch_off', 'slash', 'snub', 'thinned', 'turn_out', 'cut_back', 'slashed', 'cutting', 'baseball_swing', 'bring_down', 'curve', 'emasculated', 'deletion', 'undercut', 'track', 'veer', 'abridge', 'trim_back', 'sheer', 'trend', 'cold_shoulder', 'swerve', 'shortened', 'reduce', 'make_out', 'turn_off', 'write_out', 'slue', 'skip', 'gash', 'slice', 'cut_of_meat', 'excision', 'cutting_off', 'issue', 'burn', 'foreshorten', 'abbreviate', 'weakened', 'cut_down', 'trim', 'stinger', 'disregard', 'trimmed', 'tailor', 'thin_out', 'gelded', 'slew', 'geld', 'cut', 'trim_down', 'rationalize', 'cut_off', 'contract', 'dilute', 'edit', 'thin', 'ignore', 'shorten', 'edit_out', 'mown', 'swing']","Annual Report of Year Ending June 30, 1961"
both,['both'],"Annual Report of Year Ending June 30, 1961"
governing,"['regularise', 'govern', 'rule', 'administration', 'government', 'regularize', 'governance', 'regulate', 'government_activity', 'order', 'governing']","Annual Report of Year Ending June 30, 1961"
evaluate,"['assess', 'appraise', 'judge', 'value', 'pass_judgment', 'measure', 'evaluate', 'valuate']","Annual Report of Year Ending June 30, 1961"
publications,"['publication', 'issue', 'publishing']","Annual Report of Year Ending June 30, 1961"
aims,"['point', 'target', 'aspire', 'objective', 'propose', 'take_aim', 'aim', 'purport', 'calculate', 'intent', 'heading', 'train', 'place', 'draw_a_bead_on', 'intention', 'shoot_for', 'object', 'drive', 'direct', 'get', 'purpose', 'bearing', 'take', 'design']","Annual Report of Year Ending June 30, 1961"
duties,"['responsibility', 'tariff', 'duty', 'obligation']","Annual Report of Year Ending June 30, 1961"
--,[],"Annual Report of Year Ending June 30, 1961"
liberal,"['liberal', 'giving', 'freehanded', 'broad', 'openhanded', 'bountiful', 'free', 'bighearted', 'big', 'loose', 'liberalist', 'tolerant', 'progressive', 'bounteous', 'large-minded', 'handsome']","Annual Report of Year Ending June 30, 1961"
ceremonial,"['ceremonial', 'ceremony', 'observance', 'ceremonial_occasion']","Annual Report of Year Ending June 30, 1961"
top-level,[],"Annual Report of Year Ending June 30, 1961"
scale,"['shell', 'surmount', 'scale_leaf', 'exfoliation', 'weighing_machine', 'descale', 'scale_of_measurement', 'graduated_table', 'scurf', 'ordered_series', 'musical_scale', 'plate', 'scale']","Annual Report of Year Ending June 30, 1961"
learning,"['acquisition', 'find_out', 'memorise', 'read', 'determine', 'study', 'learning', 'eruditeness', 'hear', 'teach', 'instruct', 'erudition', 'learn', 'memorize', 'get_word', 'discover', 'watch', 'scholarship', 'get_a_line', 'pick_up', 'encyclopaedism', 'encyclopedism', 'con', 'learnedness', 'larn', 'get_wind', 'ascertain', 'check', 'take', 'acquire', 'see']","Annual Report of Year Ending June 30, 1961"
mind,"['mind', 'head', 'nous', 'creative_thinker', 'take_care', 'intellect', 'bear_in_mind', 'psyche', 'idea', 'beware', 'judgment', 'thinker', 'heed', 'judgement', 'listen', 'brain']","Annual Report of Year Ending June 30, 1961"
aspects,"['scene', 'aspect', 'prospect', 'expression', 'facet', 'vista', 'facial_expression', 'view', 'panorama', 'face', 'look']","Annual Report of Year Ending June 30, 1961"
will,"['bequeath', 'volition', 'will', 'testament', 'leave']","Annual Report of Year Ending June 30, 1961"
touching,"['come_to', 'touch', 'stir', 'tint', 'poignant', 'disturb', 'rival', 'relate', 'impact', 'have-to_doe_with', 'affecting', 'contact', 'equal', 'extend_to', 'touching', 'partake', 'tinct', 'pertain', 'touch_on', 'refer', 'allude', 'reach', 'concern', 'advert', 'affect', 'bear_upon', 'match', 'bear_on', 'tinge', 'adjoin', 'meet']","Annual Report of Year Ending June 30, 1961"
all-college,[],"Annual Report of Year Ending June 30, 1961"
develop,"['modernise', 'evolve', 'prepare', 'germinate', 'formulate', 'modernize', 'originate', 'educate', 'train', 'spring_up', 'develop', 'explicate', 'arise', 'build_up', 'rise', 'uprise', 'break', 'recrudesce', 'get', 'grow', 'make_grow', 'acquire', 'produce']","Annual Report of Year Ending June 30, 1961"
form,"['pattern', 'contour', 'signifier', 'phase', 'physical_body', 'frame', 'organise', 'descriptor', 'bod', 'figure', 'manakin', 'mold', 'class', 'spring', 'physique', 'word_form', 'shape', 'manikin', 'kind', 'variety', 'material_body', 'flesh', 'work', 'organize', 'form', 'forge', 'var.', 'take_form', 'anatomy', 'make', 'sort', 'mannequin', 'cast', 'configuration', 'constitute', 'mould', 'strain', 'course', 'variant', 'soma', 'build', 'chassis', 'conformation', 'grade', 'mannikin', 'human_body', 'take_shape', 'imprint']","Annual Report of Year Ending June 30, 1961"
close,"['finish', 'conclusion', 'close_up', 'shut', 'faithful', 'closely', 'fold', 'confining', 'close_down', 'tight', 'finale', 'ending', 'finis', 'stuffy', 'cheeseparing', 'penny-pinching', 'fill_up', 'close', 'end', 'shut_down', 'nigh', 'snug', 'closelipped', 'airless', 'tightlipped', 'close-fitting', 'unaired', 'closing', 'near', 'last', 'conclude', 'come_together', 'closing_curtain', 'closemouthed', 'skinny', 'secretive', 'stopping_point']","Annual Report of Year Ending June 30, 1961"
professionals,"['master', 'professional', 'pro', 'professional_person']","Annual Report of Year Ending June 30, 1961"
gathering,"['assemble', 'amass', 'pull_together', 'gather', 'pucker', 'assemblage', 'conglomerate', 'tuck', 'collect', 'get_together', 'gathering', 'pile_up', 'garner', 'foregather', 'assembly', 'forgather', 'accumulate', 'gain', 'cumulate', 'meet']","Annual Report of Year Ending June 30, 1961"
forcing,"['squeeze', 'pressure', 'coerce', 'wedge', 'thrust', 'pull', 'storm', 'draw', 'hale', 'push', 'ram', 'force', 'drive', 'impel']","Annual Report of Year Ending June 30, 1961"
no,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']","Annual Report of Year Ending June 30, 1961"
nominate,"['name', 'make', 'nominate', 'constitute', 'put_forward', 'propose', 'appoint', 'put_up']","Annual Report of Year Ending June 30, 1961"
branches,"['furcate', 'branch', 'ramification', 'ramify', 'limb', 'leg', 'subdivision', 'separate', 'outgrowth', 'offshoot', 'offset', 'fork', 'arm']","Annual Report of Year Ending June 30, 1961"
college,['college'],"Annual Report of Year Ending June 30, 1961"
Between,"['between', ""'tween"", 'betwixt']","Annual Report of Year Ending June 30, 1961"
persistence,"['perseveration', 'doggedness', 'perseverance', 'persistence', 'pertinacity', 'continuity', 'tenacity', 'persistency', 'tenaciousness']","Annual Report of Year Ending June 30, 1961"
long-range,['long-range'],"Annual Report of Year Ending June 30, 1961"
headed,"['point', 'direct', 'head', 'lead', 'steer', 'manoeuvre', 'guide', 'manoeuver', 'channelize', 'maneuver', 'channelise', 'head_up', 'headed']","Annual Report of Year Ending June 30, 1961"
date,"['escort', 'date', 'go_steady', 'engagement', 'appointment', 'particular_date', 'day_of_the_month', 'date_stamp', 'go_out', 'see']","Annual Report of Year Ending June 30, 1961"
public,"['world', 'public', 'populace']","Annual Report of Year Ending June 30, 1961"
bear,"['pay', 'birth', 'digest', 'turn_out', 'hold', 'conduct', 'take_over', 'deport', 'brook', 'endure', 'comport', 'accept', 'expect', 'support', 'abide', 'carry', 'yield', 'assume', 'stomach', 'acquit', 'put_up', 'give_birth', 'suffer', 'stick_out', 'behave', 'bear', 'tolerate', 'stand', 'gestate', 'wear', 'deliver', 'have_a_bun_in_the_oven', 'contain', 'have']","Annual Report of Year Ending June 30, 1961"
Letting,"['rental', 'rent', 'permit', 'let', 'countenance', 'letting', 'allow', 'get', 'lease', 'have']","Annual Report of Year Ending June 30, 1961"
brought,"['convey', 'play', 'make_for', 'institute', 'impart', 'bring_in', 'contribute', 'bestow', 'get', 'lend', 'add', 'work', 'land', 'take', 'wreak', 'fetch', 'bring']","Annual Report of Year Ending June 30, 1961"
collected,"['amass', 'take_in', 'compile', 'pull_together', 'gathered', 'gather', 'self-collected', 'call_for', 'self-contained', 'collect', 'roll_up', 'pile_up', 'garner', 'pick_up', 'self-possessed', 'equanimous', 'gather_up', 'poised', 'accumulate', 'collected', 'pull_in', 'hoard']","Annual Report of Year Ending June 30, 1961"
examined,"['essay', 'prove', 'test', 'examine', 'see', 'probe', 'try', 'try_out', 'analyze', 'analyse', 'canvass', 'study', 'canvas']","Annual Report of Year Ending June 30, 1961"
proportionate,"['symmetrical', 'harmonious', 'proportionate']","Annual Report of Year Ending June 30, 1961"
share,"['parcel', 'partake', 'apportion', 'part', 'portion', 'portion_out', 'divvy_up', 'percentage', 'deal', 'partake_in', 'plowshare', 'contribution', 'share', 'ploughshare']","Annual Report of Year Ending June 30, 1961"
