w,vector_semantico
May,"['English_hawthorn', 'Crataegus_oxycantha', 'May', 'may', 'whitethorn', 'Crataegus_laevigata']",People. Art & Education
chemistry,"['interpersonal_chemistry', 'alchemy', 'chemistry', 'chemical_science']",People. Art & Education
those,[],People. Art & Education
rallies,"['tease', 'come_up', 'rag', 'taunt', 'mass_meeting', 'rally', 'mobilize', 'exchange', 'summon', 'bait', 'muster', 'tantalize', 'tantalise', 'twit', 'ride', 'cod', 'rallying', 'beat_up', 'muster_up', 'drum_up', 'call_up', 'rebound', 'razz', 'mobilise']",People. Art & Education
amateur,"['unpaid', 'amateurish', 'unskilled', 'inexpert', 'recreational', 'amateur']",People. Art & Education
For,[],People. Art & Education
fabled,"['legendary', 'fabled']",People. Art & Education
Speaking,"['speaking', 'address', 'verbalize', 'speech_production', 'speechmaking', 'mouth', 'verbalise', 'utter', 'talk', 'speak', 'oral_presentation', 'public_speaking']",People. Art & Education
getting,"['bring_forth', 'pose', 'pay_off', 'receive', 'getting', 'amaze', 'incur', 'sire', 'baffle', ""get_under_one's_skin"", 'scram', 'beat', 'catch', 'perplex', 'nonplus', 'aim', 'induce', 'get_down', 'stick', 'set_about', 'convey', 'become', 'mother', 'mystify', 'bugger_off', 'let', 'buzz_off', 'vex', 'sustain', 'stimulate', 'go', 'capture', 'develop', 'obtain', 'set_out', 'engender', 'father', 'stupefy', 'make', 'bewilder', 'generate', 'start', 'dumbfound', 'take', 'begin', 'puzzle', 'find', 'acquiring', 'fix', 'pay_back', 'flummox', 'fetch', 'drive', 'cause', 'bring', 'gravel', 'suffer', 'come', 'beget', 'start_out', 'commence', 'arrive', 'contract', 'get', 'draw', 'grow', 'fuck_off', 'arrest', 'experience', 'have', 'acquire', 'produce']",People. Art & Education
senior,"['fourth-year', 'aged', 'older', 'senior', 'elderly', 'elder']",People. Art & Education
once,"['erstwhile', 'in_one_case', 'one_time', 'at_one_time', 'once', 'erst', 'formerly']",People. Art & Education
Masters,"['dominate', 'Masters', 'victor', 'get_the_hang', 'Edgar_Lee_Masters', 'sea_captain', 'master', 'superior', 'passe-partout', 'overlord', 'original', 'lord', 'maestro', 'subdue', 'get_over', 'captain', 'schoolmaster', 'headmaster', 'skipper', 'master_key', 'overcome', 'surmount', 'passkey', 'control', 'master_copy', 'professional']",People. Art & Education
well,"['good', 'considerably', 'comfortably', 'easily', 'substantially', 'wellspring', 'well', 'intimately', 'swell', 'fountainhead', 'advantageously']",People. Art & Education
North,"['compass_north', 'northward', 'Union', 'northerly', 'North', 'Frederick_North', 'magnetic_north', 'due_north', 'N', 'northwards', 'Second_Earl_of_Guilford', 'north']",People. Art & Education
ensembles,"['tout_ensemble', 'supporting_players', 'corps_de_ballet', 'ensemble']",People. Art & Education
eccentricity,['eccentricity'],People. Art & Education
reason,"['argue', 'rationality', 'intellect', 'ground', 'reasonableness', 'grounds', 'conclude', 'reason_out', 'understanding', 'reason', 'cause']",People. Art & Education
Grand,"['imposing', 'magisterial', 'grand_piano', 'princely', 'wonderful', 'chiliad', 'opulent', 'exalted', 'grand', 'rarified', 'wondrous', 'thousand', 'heroic', 'one_thousand', 'terrific', 'howling', 'high-minded', 'expansive', 'rarefied', 'marvellous', 'thou', 'august', 'gilded', 'yard', 'marvelous', 'sublime', 'idealistic', 'noble-minded', 'G', 'tremendous', 'lordly', 'high-flown', 'fantastic', 'rattling', 'deluxe', 'lofty', 'elevated', 'M', 'distinguished', 'K', 'luxurious', '1000', 'sumptuous']",People. Art & Education
happily,"['gayly', 'blithely', 'jubilantly', 'merrily', 'happily', 'mirthfully']",People. Art & Education
exhaust,"['exhaust_fumes', 'use_up', 'wipe_out', 'beat', 'tucker_out', 'discharge', 'exhaust', 'eat', 'consume', 'release', 'play_out', 'expel', 'eject', 'deplete', 'exhaust_system', 'fumes', 'tire', 'tucker', 'run_through', 'wash_up', 'run_down', 'eat_up', 'sap']",People. Art & Education
Dr.,"['MD', 'physician', 'doc', 'doctor', 'medico', 'Dr.']",People. Art & Education
wildly,['wildly'],People. Art & Education
G.,[],People. Art & Education
speech-making,[],People. Art & Education
collecting,"['aggregation', 'amass', 'take_in', 'compile', 'pull_together', 'gather', 'call_for', 'collecting', 'collect', 'roll_up', 'pile_up', 'garner', 'pick_up', 'assembling', 'gather_up', 'accumulate', 'pull_in', 'collection', 'hoard']",People. Art & Education
how,[],People. Art & Education
dog,"['frank', 'hotdog', 'frump', 'wiener', 'Canis_familiaris', 'bounder', 'heel', 'detent', 'blackguard', 'tag', 'track', 'chase', 'dog', 'pawl', 'dog-iron', 'domestic_dog', 'cad', 'hot_dog', 'wienerwurst', 'firedog', 'frankfurter', 'trail', 'give_chase', 'chase_after', 'andiron', 'hound', 'click', 'go_after', 'tail', 'weenie']",People. Art & Education
after,"['subsequently', 'later', 'later_on', 'afterward', 'after', 'afterwards']",People. Art & Education
takes,"['take_aim', 'hire', 'use_up', 'get_hold_of', 'take_away', 'engage', 'read', 'look_at', 'postulate', 'return', 'pick_out', 'ask', 'take_in', 'conduct', 'require', 'claim', 'consume', 'study', 'aim', 'film', 'convey', 'pack', 'adopt', 'call_for', 'subscribe', 'lead', 'contain', 'choose', 'select', 'occupy', 'consider', 'accept', 'withdraw', 'learn', 'train', 'takings', 'exact', 'fill', 'subscribe_to', 'submit', 'demand', 'issue', 'carry', 'proceeds', 'ingest', 'make', 'rent', 'yield', 'shoot', 'assume', 'remove', 'take_on', 'payoff', 'drive', 'necessitate', 'bring', 'charter', 'hold', 'direct', 'take_up', 'guide', 'involve', 'admit', 'deal', 'need', 'strike', 'lease', 'contract', 'get', 'take', 'have', 'acquire']",People. Art & Education
delay,"['stay', 'wait', 'time_lag', 'holdup', 'hold_up', 'retard', 'check', 'detain', 'delay', 'postponement', 'hold']",People. Art & Education
art,"['artistic_creation', 'artwork', 'graphics', 'nontextual_matter', 'artistry', 'prowess', 'artistic_production', 'art', 'fine_art']",People. Art & Education
working,"['act_upon', 'puzzle_out', 'sour', 'crop', 'operative', 'mold', 'influence', 'make_for', 'function', 'cultivate', 'shape', 'act', 'work', 'go', 'run', 'working', 'wreak', 'form', 'forge', 'knead', 'figure_out', 'play', 'lick', 'turn', 'operate', 'make', 'mould', 'work_out', 'functional', 'exercise', 'workings', 'solve', 'bring', 'work_on', 'running', 'exploit', 'on_the_job', 'do_work', 'put_to_work', 'ferment', 'process']",People. Art & Education
her,[],People. Art & Education
legend,"['fable', 'caption', 'legend']",People. Art & Education
Decathlon,['decathlon'],People. Art & Education
mentioned,"['name', 'note', 'cite', 'mention', 'refer', 'bring_up', 'remark', 'observe', 'advert']",People. Art & Education
out,"['verboten', 'out', 'taboo', 'prohibited', 'knocked_out', 'come_out_of_the_closet', 'proscribed', 'kayoed', 'stunned', 'tabu', 'come_out', 'forbidden', 'away', 'extinct', ""KO'd""]",People. Art & Education
team,"['team_up', 'team', 'squad']",People. Art & Education
Their,[],People. Art & Education
Red-prone,[],People. Art & Education
Legers,"['book', 'account_book', 'book_of_account', 'Leger', 'Fernand_Leger', 'ledger', 'leger']",People. Art & Education
Chicago's,[],People. Art & Education
",",[],People. Art & Education
ardor,"['ardour', 'fervour', 'fervidness', 'ardor', 'fervor', 'zeal', 'fervency', 'elan', 'fire']",People. Art & Education
future,"['next', 'future', 'hereafter', 'future_tense', 'futurity', 'time_to_come', 'succeeding']",People. Art & Education
343,[],People. Art & Education
No,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",People. Art & Education
sly,"['wily', 'cunning', 'guileful', 'knavish', 'slick', 'crafty', 'dodgy', 'foxy', 'sly', 'tricksy', 'tricky']",People. Art & Education
strong,"['unattackable', 'solid', 'inviolable', 'firm', 'warm', 'hard', 'stiff', 'potent', 'secure', 'substantial', 'impregnable', 'strong', 'unassailable']",People. Art & Education
fortune,"['destiny', 'portion', 'lot', 'chance', 'luck', 'hazard', 'fortune', 'circumstances', 'fate']",People. Art & Education
Bundy,[],People. Art & Education
tremendous,"['terrible', 'fantastic', 'rattling', 'grand', 'marvellous', 'wondrous', 'wonderful', 'marvelous', 'terrific', 'frightful', 'enormous', 'awful', 'tremendous', 'howling']",People. Art & Education
durable,"['long-lived', 'long-lasting', 'indestructible', 'undestroyable', 'lasting', 'perdurable', 'long-wearing', 'durable']",People. Art & Education
year,"['year', 'yr', 'class', 'twelvemonth']",People. Art & Education
yellow,"['yellowish', 'yellow', 'sensationalistic', 'chickenhearted', 'yellowness', 'xanthous', 'white-livered', 'icteric', 'jaundiced', 'yellow-bellied', 'yellowed', 'scandalmongering', 'lily-livered', 'chicken']",People. Art & Education
Caroline,"['Caroline', 'Carolean']",People. Art & Education
!,[],People. Art & Education
outstanding,"['outstanding', 'spectacular', 'prominent', 'owing', 'undischarged', 'great', 'striking', 'salient']",People. Art & Education
Old,"['older', 'previous', 'erstwhile', 'Old', 'old', 'one-time', 'onetime', 'honest-to-god', 'quondam', 'sure-enough', 'sometime', 'honest-to-goodness', 'former']",People. Art & Education
villa,"['Pancho_Villa', 'villa', 'Francisco_Villa', 'Villa', 'Doroteo_Arango']",People. Art & Education
affect,"['touch', 'touch_on', 'affect', 'bear_upon', 'involve', 'impress', 'strike', 'bear_on', 'regard', 'dissemble', 'pretend', 'feign', 'move', 'impact', 'sham']",People. Art & Education
display,"['video_display', 'presentation', 'show', 'display', 'exhibit', 'showing', 'expose']",People. Art & Education
Sullivan,"['Sir_Arthur_Sullivan', 'Harry_Stack_Sullivan', 'Louis_Henry_Sullivan', 'Edward_Vincent_Sullivan', 'Sullivan', 'Anne_Mansfield_Sullivan', 'Louis_Henri_Sullivan', 'Ed_Sullivan', 'Anne_Sullivan', 'Arthur_Sullivan', 'Arthur_Seymour_Sullivan', 'Louis_Sullivan']",People. Art & Education
jetliners,['jetliner'],People. Art & Education
somewhat,"['more_or_less', 'jolly', 'moderately', 'reasonably', 'slightly', 'somewhat', 'passably', 'pretty', 'fairly', 'middling']",People. Art & Education
dealer,"['principal', 'monger', 'dealer', 'trader', 'bargainer']",People. Art & Education
Rhode,[],People. Art & Education
glanced,"['glint', 'glance', 'peek']",People. Art & Education
pretexts,"['pretext', 'pretense', 'guise', 'pretence', 'stalking-horse']",People. Art & Education
lad,"['feller', 'bloke', 'cub', 'laddie', 'chap', 'gent', 'blighter', 'cuss', 'sonny_boy', 'fellow', 'lad', 'sonny', 'fella']",People. Art & Education
him,[],People. Art & Education
$20,[],People. Art & Education
apply,"['lend_oneself', 'go_for', 'utilise', 'give', 'utilize', 'practice', 'enforce', 'employ', 'implement', 'use', 'put_on', 'hold', 'apply']",People. Art & Education
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']",People. Art & Education
tentatively,['tentatively'],People. Art & Education
having,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",People. Art & Education
my,[],People. Art & Education
collections,"['aggregation', 'collecting', 'accumulation', 'compendium', 'assemblage', 'collection', 'solicitation', 'assembling', 'ingathering', 'appeal']",People. Art & Education
Nikita,[],People. Art & Education
uniform,"['undifferentiated', 'uniform', 'unvarying', 'consistent']",People. Art & Education
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",People. Art & Education
several,"['various', 'respective', 'several']",People. Art & Education
applicant,"['applier', 'applicant']",People. Art & Education
Charlayne,[],People. Art & Education
walls,"['rampart', 'wall', 'palisade', 'fence_in', 'fence', 'paries', 'surround', 'bulwark']",People. Art & Education
Time,"['clock', 'metre', 'sentence', 'time', 'prison_term', 'meter', 'clock_time', 'fourth_dimension', 'clip']",People. Art & Education
his,[],People. Art & Education
U.N.,[],People. Art & Education
Theodore,[],People. Art & Education
series,"['serial_publication', 'series', 'serial']",People. Art & Education
Such,['such'],People. Art & Education
hitched,"['limp', 'hobble', 'hitch', 'buck', 'jerk', 'gimp', 'catch', 'hitchhike', 'thumb']",People. Art & Education
summer's,[],People. Art & Education
movie,"['film', 'motion_picture', 'pic', 'picture_show', 'flick', 'picture', 'moving_picture', 'motion-picture_show', 'movie', 'moving-picture_show']",People. Art & Education
kind,"['sort', 'kind', 'variety', 'tolerant', 'genial', 'form']",People. Art & Education
reign,"['sovereignty', 'dominate', 'rule', 'predominate', 'reign', 'prevail']",People. Art & Education
18,"['18', 'eighteen', 'XVIII', 'xviii']",People. Art & Education
on,"['on', 'along']",People. Art & Education
19,"['nineteen', 'XIX', '19', 'xix']",People. Art & Education
drivers,"['number_one_wood', 'device_driver', 'driver']",People. Art & Education
week,"['workweek', 'hebdomad', 'week', 'calendar_week']",People. Art & Education
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",People. Art & Education
Lloyd,"['Harold_Lloyd', 'Harold_Clayton_Lloyd', 'Lloyd']",People. Art & Education
cerebrated,"['think', 'cerebrate', 'cogitate']",People. Art & Education
head,"['point', 'head_word', 'caput', 'drumhead', 'psyche', 'manoeuvre', 'chief', 'forefront', 'read/write_head', 'headway', 'channelise', 'head_teacher', 'principal', 'mind', 'lead', 'steer', 'maneuver', 'top_dog', 'capitulum', 'heading', 'brain', 'headspring', 'head', 'oral_sex', 'nous', 'promontory', 'header', 'channelize', 'straits', 'fountainhead', 'headland', 'question', 'direct', 'pass', 'guide', 'manoeuver', 'foreland', 'head_up', 'school_principal']",People. Art & Education
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",People. Art & Education
arrival,"['reaching', 'comer', 'arriver', 'arrival']",People. Art & Education
Street,['street'],People. Art & Education
society,"['gild', 'social_club', 'companionship', 'smart_set', 'lodge', 'beau_monde', 'high_society', 'society', 'bon_ton', 'club', 'guild', 'fellowship', 'order', 'company']",People. Art & Education
august,"['grand', 'august', 'venerable', 'Aug', 'August', 'lordly', 'revered']",People. Art & Education
left,"['impart', 'left_wing', 'exit', 'allow', 'left-hand', 'pull_up_stakes', 'leftfield', 'result', 'lead', 'entrust', 'left_field', 'will', 'give', 'forget', 'leftover', 'remaining', 'unexpended', 'get_out', 'go_forth', 'depart', 'left', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'left_over', 'leave_alone', 'left_hand', 'odd', 'leave', 'provide']",People. Art & Education
start,"['beginning', 'scratch_line', 'bulge_out', 'kickoff', 'embark_on', 'starting', 'protrude', 'bug_out', 'showtime', 'set_about', 'originate', 'get_down', 'get_going', 'pop_out', 'head_start', 'lead_off', 'part', 'start_up', 'bulge', 'go', 'starting_line', 'take_off', 'set_out', 'depart', 'first', 'start', 'set_off', 'begin', 'come_out', 'scratch', 'offset', 'starting_time', 'outset', 'start_out', 'pop', 'jump', 'get-go', 'commence', 'take_up', 'startle', 'get', 'set_forth', 'initiate', 'commencement', 'starting_signal']",People. Art & Education
arranged,"['set', 'format', 'do', 'coiffe', 'stage', 'dress', 'coiffure', 'arrange', 'ordered', 'set_up', 'arranged', 'fix_up', 'order', 'coif', 'put', 'staged']",People. Art & Education
Robert,"['Robert', 'Henry_M._Robert', 'Henry_Martyn_Robert']",People. Art & Education
avidly,['avidly'],People. Art & Education
husband,"['married_man', 'economize', 'conserve', 'economise', 'husband', 'hubby']",People. Art & Education
decision,"['decisiveness', 'conclusion', 'decision', 'determination']",People. Art & Education
happy,"['happy', 'felicitous', 'glad', 'well-chosen']",People. Art & Education
24,"['24', 'two_dozen', 'XXIV', 'twenty-four', 'xxiv']",People. Art & Education
Stirling,[],People. Art & Education
case,"['character', 'vitrine', 'eccentric', 'font', 'pillowcase', 'showcase', 'face', 'fount', ""compositor's_case"", 'guinea_pig', 'type', 'incase', 'slip', 'instance', 'caseful', 'display_case', 'sheath', 'subject', 'encase', 'suit', 'example', 'lawsuit', 'grammatical_case', 'event', 'casing', 'cause', 'shell', 'case', 'pillow_slip', 'typeface', 'causa', ""typesetter's_case""]",People. Art & Education
ways,"['mode', 'ways', 'means', 'direction', 'style', 'elbow_room', 'manner', 'shipway', 'fashion', 'path', 'slipway', 'way', 'way_of_life', 'room', 'agency']",People. Art & Education
last,"['finish', 'terminal', 'conclusion', 'final_stage', 'hold_up', 'lowest', 'concluding', 'survive', 'net', 'finale', 'endure', ""cobbler's_last"", ""shoemaker's_last"", 'finis', 'last-place', 'live', 'go', 'lastly', 'close', 'end', 'finally', 'utmost', 'death', 'hold_out', 'in_conclusion', 'live_on', 'last', 'final', 'stopping_point']",People. Art & Education
claimed,"['lay_claim', 'arrogate', 'exact', 'take', 'claim']",People. Art & Education
appreciate,"['treasure', 'appreciate', 'value', 'revalue', 'prize', 'take_account', 'apprize', 'apprise']",People. Art & Education
turned,"['call_on', 'sour', 'change_by_reversal', 'wrench', 'plow', 'release', 'become', 'bend', 'flex', 'ferment', 'reverse', 'work', 'turn', 'off', 'move_around', 'turned', 'twist', 'change_state', 'plough', 'rick', 'deform', 'grow', 'wrick', 'sprain', 'turn_over']",People. Art & Education
prostitution,"['prostitution', 'whoredom', 'harlotry']",People. Art & Education
argued,"['argue', 'contend', 'fence', 'debate', 'reason', 'indicate']",People. Art & Education
classrooms,"['classroom', 'schoolroom']",People. Art & Education
sixth-sense,[],People. Art & Education
Europe's,[],People. Art & Education
impressions,"['opinion', 'effect', 'belief', 'stamp', 'picture', 'mental_picture', 'depression', 'impression', 'imprint', 'printing', 'notion', 'feeling']",People. Art & Education
during,[],People. Art & Education
sell,"['trade', 'sell', 'deal', 'betray']",People. Art & Education
Museum,['museum'],People. Art & Education
hardly,"['barely', 'scarce', 'just', 'hardly', 'scarcely']",People. Art & Education
idol,"['matinee_idol', 'paragon', 'god', 'idol', 'beau_ideal', 'graven_image', 'perfection']",People. Art & Education
moldboard,"['moldboard', 'mouldboard']",People. Art & Education
while,"['while', 'spell', 'piece', 'patch']",People. Art & Education
noncommissioned,['noncommissioned'],People. Art & Education
license,"['license', 'permit', 'permission', 'certify', 'licence']",People. Art & Education
of,[],People. Art & Education
desegregated,"['desegregate', 'integrate', 'mix']",People. Art & Education
read,"['record', 'register', 'understand', 'show', 'scan', 'learn', 'say', 'translate', 'read', 'interpret', 'take', 'study']",People. Art & Education
committees,"['citizens_committee', 'commission', 'committee']",People. Art & Education
least,"['to_the_lowest_degree', 'least']",People. Art & Education
B.,[],People. Art & Education
win,"['gain_ground', 'advance', 'profits', 'gain', 'winnings', 'make_headway', 'succeed', 'come_through', 'bring_home_the_bacon', 'get_ahead', 'deliver_the_goods', 'acquire', 'win', 'pull_ahead']",People. Art & Education
record,"['register', 'show', 'commemorate', 'memorialize', 'disk', 'read', 'immortalize', 'record', 'book', 'memorialise', 'record_book', 'disc', 'enter', 'phonograph_record', 'immortalise', 'put_down', 'platter', 'tape', 'criminal_record', 'track_record', 'phonograph_recording']",People. Art & Education
375,[],People. Art & Education
cats,"['be_sick', 'kat', 'bozo', 'Arabian_tea', 'upchuck', 'hombre', 'honk', 'throw_up', 'disgorge', 'true_cat', 'Caterpillar', 'cat', 'chuck', 'quat', 'spue', 'computerized_tomography', 'regurgitate', 'computerized_axial_tomography', 'purge', 'cast', 'puke', 'CAT', 'spew', 'big_cat', 'regorge', 'retch', 'African_tea', 'computed_tomography', 'guy', 'khat', 'vomit_up', 'qat', 'barf', 'sick', 'computed_axial_tomography', 'vomit', ""cat-o'-nine-tails"", 'CT']",People. Art & Education
pushing,"['fight', 'pushing', 'agitate', 'labor', 'press', 'advertize', 'tug', 'labour', 'promote', 'bear_on', 'crusade', 'crowd', 'campaign', 'push', 'force', 'advertise', 'drive']",People. Art & Education
17,"['xvii', '17', 'seventeen', 'XVII']",People. Art & Education
tough,"['hood', 'baffling', 'problematic', 'sturdy', 'knotty', 'ruffianly', 'hooligan', 'tough', 'problematical', 'yobo', 'hard', 'street_fighter', 'bully', 'thug', 'strong-armer', 'yob', 'ruffian', 'hoodlum', 'roughneck', 'toughie', 'rugged', 'elusive', 'rowdy', 'bad', 'goon', 'punk', 'toughened', 'yobbo']",People. Art & Education
In,"['IN', 'atomic_number_49', 'In', 'inwards', 'indium', 'in', 'Indiana', 'Hoosier_State', 'inward', 'inch']",People. Art & Education
stage,"['point', 'phase', 'level', 'degree', 'stage', 'leg', 'microscope_stage', 'stagecoach', 'present', 'arrange', 'represent']",People. Art & Education
private,"['buck_private', 'individual', 'private', 'common_soldier', 'secret']",People. Art & Education
generous,['generous'],People. Art & Education
Two,"['deuce', 'two', 'II', 'ii', '2']",People. Art & Education
actually,"['actually', 'really', 'in_reality']",People. Art & Education
Australia,"['Commonwealth_of_Australia', 'Australia']",People. Art & Education
insisted,"['take_a_firm_stand', 'insist', 'importune', 'assert']",People. Art & Education
Hunter,"['hunter', 'hunting_watch', 'huntsman', 'Hunter', 'Orion']",People. Art & Education
speculated,"['mull_over', 'ruminate', 'mull', 'theorize', 'contemplate', 'meditate', 'hypothesize', 'hypothesise', 'job', 'think_over', 'suppose', 'chew_over', 'reflect', 'theorise', 'ponder', 'excogitate', 'conjecture', 'hypothecate', 'muse', 'speculate']",People. Art & Education
think,"['cerebrate', 'cogitate', 'mean', 'guess', 'remember', 'reckon', 'retrieve', 'consider', 'recall', 'call_back', 'recollect', 'think', 'suppose', 'imagine', 'conceive', 'opine', 'call_up', 'believe', 'intend']",People. Art & Education
made,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'form', 'realise', 'made', 'puddle', 'name', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",People. Art & Education
serve,"['wait_on', 'attend', 'answer', 'function', 'dish', 'serve_well', 'do', 'swear_out', 'dish_out', 'attend_to', 'suffice', 'service', 'help', 'assist', 'process', 'serve_up', 'serve', 'dish_up']",People. Art & Education
Olympic,"['Olympian', 'Olympic']",People. Art & Education
doormen,"['doorkeeper', 'porter', 'hall_porter', 'door_guard', 'doorman', 'ostiary', 'gatekeeper']",People. Art & Education
doubled,"['replicate', 'two-fold', 'double_over', 'reduplicate', 'double', 'repeat', 'duplicate', 'double_up', 'doubled', 'twofold']",People. Art & Education
dust,"['dust', 'debris', 'detritus', 'dot', 'scatter', 'rubble', 'junk', 'disperse', 'sprinkle']",People. Art & Education
name,"['gens', 'key', 'figure', 'name', 'discover', 'cite', 'diagnose', 'make', 'nominate', 'refer', 'constitute', 'epithet', 'distinguish', 'identify', 'list', 'call', 'public_figure', 'mention', 'key_out', 'bring_up', 'appoint', 'describe', 'advert']",People. Art & Education
29,"['XXIX', 'twenty-nine', 'xxix', '29']",People. Art & Education
self-exile,[],People. Art & Education
rid,"['free', 'rid', 'disembarrass']",People. Art & Education
Some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",People. Art & Education
Detroit's,[],People. Art & Education
physiology,['physiology'],People. Art & Education
enrollment,"['registration', 'enrolment', 'enrollment']",People. Art & Education
spot,"['point', 'billet', 'touch', 'descry', 'blot', 'bit', 'pick_out', 'smudge', 'post', 'fleck', 'patch', 'pip', 'blemish', 'dapple', 'espy', 'recognize', 'make_out', 'smirch', 'place', 'situation', 'spot', 'berth', 'recognise', 'spy', 'maculation', 'blob', 'distinguish', 'tell_apart', 'spotlight', 'speckle', 'slur', 'daub', 'stain', 'position', 'office', 'topographic_point', 'discern', 'smear']",People. Art & Education
"$1,500,000",[],People. Art & Education
funds,"['cash_in_hand', 'investment_firm', 'finances', 'store', 'stock', 'funds', 'investment_trust', 'fund', 'investment_company', 'pecuniary_resource', 'monetary_fund', 'monetary_resource']",People. Art & Education
suspended,"['suspend', 'suspended', 'set_aside', 'debar', 'freeze']",People. Art & Education
Hutchins',[],People. Art & Education
making,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'devising', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'qualification', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'fashioning', 'making', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",People. Art & Education
great,"['peachy', 'large', 'slap-up', 'bully', 'heavy', 'groovy', 'swell', 'gravid', 'with_child', 'corking', 'keen', 'bang-up', 'cracking', 'not_bad', 'great', 'big', 'majuscule', 'neat', 'smashing', 'nifty', 'expectant', 'outstanding', 'enceinte', 'dandy', 'capital']",People. Art & Education
Has,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'HA', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'hour_angle', 'get', 'deliver', 'have_got', 'take', 'have']",People. Art & Education
balding,"['bald', 'balding']",People. Art & Education
long,"['foresightful', 'recollective', 'hanker', 'yearn', 'tenacious', 'prospicient', 'foresighted', 'farseeing', 'retentive', 'long', 'longsighted', 'farsighted']",People. Art & Education
many,['many'],People. Art & Education
31,"['thirty-one', '31', 'xxxi']",People. Art & Education
qualified,"['restrict', 'specify', 'characterise', 'certified', 'condition', 'qualify', 'dependant', 'characterize', 'dependent', 'modify', 'stipulate', 'qualified', 'measure_up', 'dispose', 'restricted']",People. Art & Education
),[],People. Art & Education
race,"['speed', 'hasten', 'backwash', 'hotfoot', 'slipstream', 'belt_along', 'airstream', 'rush_along', 'run', 'bucket_along', 'rush', 'hie', 'pelt_along', 'wash', 'raceway', 'race', 'step_on_it', 'subspecies', 'cannonball_along']",People. Art & Education
typhoon,['typhoon'],People. Art & Education
raised,"['nurture', 'prove', 'stir', 'advance', 'lift', 'conjure', 'arouse', 'recruit', 'enkindle', 'upraise', 'elevate', 'get_up', 'invoke', 'elicit', 'resurrect', 'call_down', 'promote', 'leaven', 'upgrade', 'fire', 'conjure_up', 'heighten', 'call_forth', 'brocaded', 'enhance', 'kick_upstairs', 'kindle', 'put_forward', 'farm', 'rear', 'evoke', 'put_up', 'raise', 'provoke', 'raised', 'levy', 'elevated', 'set_up', 'embossed', 'bring_up', 'grow', 'parent', 'erect', 'produce']",People. Art & Education
might,"['might', 'power', 'mightiness']",People. Art & Education
late,"['recently', 'of_late', 'previous', 'tardily', 'later', 'lately', 'late', 'recent', 'latterly', 'tardy', 'belated', 'belatedly', 'deep', 'former']",People. Art & Education
