w,vector_semantico
match,"['peer', 'pair', 'touch', 'gibe', 'twin', 'mates', 'catch', 'rival', 'lucifer', 'couple', 'friction_match', 'equalize', 'equal', 'cope_with', 'tally', 'oppose', 'compeer', 'fit', 'correspond', 'jibe', 'match', 'pit', 'equate', 'equalise', 'mate', 'agree', 'check', 'play_off', 'meet']",The Murders
deal,"['spate', 'contend', 'administer', 'good_deal', 'dole_out', 'wad', 'pile', 'batch', 'mountain', 'mint', 'allot', 'look_at', 'mete_out', 'hatful', 'heap', 'plenty', 'parcel_out', 'conduct', 'plow', 'business_deal', 'trade', 'flock', 'portion_out', 'manage', 'cover', 'peck', 'dish_out', 'consider', 'grapple', 'distribute', 'great_deal', 'make_out', 'tidy_sum', 'make_do', 'shell_out', 'pot', 'deal_out', 'mickle', 'divvy_up', 'lot', 'mess', 'raft', 'muckle', 'carry_on', 'cope', 'hand', 'mass', 'stack', 'quite_a_little', 'address', 'apportion', 'slew', 'passel', 'care', 'deal', 'softwood', 'dispense', 'sight', 'bargain', 'get_by', 'share', 'take', 'handle', 'sell', 'treat']",The Murders
blanket,"['panoptic', 'encompassing', 'cover', 'across-the-board', 'mantle', 'all-encompassing', 'all-inclusive', 'broad', 'blanket', 'all-embracing', 'extensive', 'wide']",The Murders
broke,"['divulge', 'better', 'demote', 'split', 'unwrap', 'snap_off', 'stop', 'give_way', 'ruin', 'bump', 'reveal', 'stony-broke', 'break', 'bust', 'break_out', 'bankrupt', 'soften', 'bring_out', 'break_down', 'offend', 'part', 'give', 'come_apart', 'go', 'get_out', 'break_away', 'develop', 'give_away', 'infract', 'expose', 'interrupt', 'intermit', 'violate', 'split_up', 'wear', 'give_out', 'check', 'breach', 'founder', 'discontinue', 'dampen', 'stone-broke', 'burst', 'let_out', 'break_dance', 'break-dance', 'disclose', 'fracture', 'collapse', 'fail', 'weaken', 'broke', 'fall_in', 'break_in', 'go_bad', 'fall_apart', 'wear_out', 'break_up', 'break_off', 'cave_in', 'erupt', 'crack', 'transgress', 'discover', 'smash', 'die', 'pause', 'conk_out', 'let_on', 'damp', 'relegate', 'kick_downstairs', 'recrudesce', 'get_around', 'separate', 'skint', 'go_against']",The Murders
Less,"['LE', 'lupus_erythematosus', 'to_a_lesser_extent', 'less']",The Murders
lend,"['loan', 'impart', 'contribute', 'bestow', 'lend', 'add', 'bring']",The Murders
Here's,[],The Murders
final,"['concluding', 'terminal', 'net', 'last', 'final_examination', 'final', 'final_exam']",The Murders
mileage,"['fuel_consumption_rate', 'gasoline_mileage', 'mileage', 'milage', 'gas_mileage']",The Murders
him,[],The Murders
swung,"['drop', 'dangle', 'get_around', 'sway', 'swing_over', 'swing_out', 'sweep', 'swing']",The Murders
maybe,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",The Murders
men,"['men', 'Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'work_force', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'workforce', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'manpower', 'human', 'human_being', 'military_personnel', 'valet', 'hands']",The Murders
chord,"['chord', 'harmonise', 'harmonize']",The Murders
scoop,"['liquid_ecstasy', 'scoop', 'easy_lay', 'outdo', 'trump', 'scoop_up', 'soap', 'Georgia_home_boy', 'best', 'outflank', 'exclusive', 'scoopful', 'max', 'grievous_bodily_harm', 'scoop_shovel', 'pocket', 'take_up', 'goop', 'scoop_out', 'lift_out']",The Murders
swap,"['trade', 'swap', 'barter', 'swop', 'switch']",The Murders
sister,"['baby', 'sis', 'Sister', 'sister', 'babe']",The Murders
my,[],The Murders
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",The Murders
Patchen's,[],The Murders
several,"['various', 'respective', 'several']",The Murders
lead,"['precede', 'top', 'atomic_number_82', 'conduce', 'lead-in', 'chair', 'conduct', 'track', 'principal', 'tip', 'extend', 'lead', 'steer', 'confidential_information', 'leash', 'result', 'star', 'run', 'jumper_cable', 'go', 'pencil_lead', 'spark_advance', 'lead_story', 'head', 'moderate', 'wind', 'lede', 'trail', 'hint', 'tether', 'direct', 'jumper_lead', 'Pb', 'guide', 'pass', 'contribute', 'leading', 'booster_cable', 'leave', 'take']",The Murders
his,[],The Murders
wall,"['rampart', 'wall', 'palisade', 'fence_in', 'fence', 'paries', 'surround', 'bulwark']",The Murders
comfortable,"['easy', 'well-heeled', 'well-off', 'comfortable', 'well-fixed', 'prosperous', 'well-to-do', 'well-situated', 'comfy']",The Murders
Kid,"['Kyd', 'nestling', 'fry', 'banter', 'tyke', 'youngster', 'Thomas_Kid', 'josh', 'Kid', 'child', 'kid', 'Thomas_Kyd', 'small_fry', 'nipper', 'shaver', 'jolly', 'tiddler', 'kidskin', 'minor', 'pull_the_leg_of', 'tike', 'chaff']",The Murders
touched,"['come_to', 'touch', 'stir', 'tint', 'disturb', 'rival', 'relate', 'impact', 'have-to_doe_with', 'stirred', 'contact', 'touched', 'equal', 'extend_to', 'fey', 'partake', 'tinct', 'pertain', 'touch_on', 'moved', 'refer', 'allude', 'affected', 'reach', 'concern', 'advert', 'affect', 'bear_upon', 'match', 'bear_on', 'tinge', 'adjoin', 'meet']",The Murders
wine,"['wine-coloured', 'wine-colored', 'vino', 'wine']",The Murders
blowing,"['bodge', 'ball_up', 'mishandle', 'boast', 'bobble', 'botch', 'suck', 'fluff', 'squander', 'bumble', 'burn_out', 'foul_up', 'blow_out', 'tout', 'fellate', 'flub', 'mess_up', 'bollocks', 'fuck_up', 'blowing', 'waste', 'shove_along', 'bluster', 'botch_up', 'brag', 'blow', 'swash', 'muck_up', 'go_down_on', 'louse_up', 'drift', 'fumble', 'shoot_a_line', 'gasconade', 'muff', 'spoil', 'screw_up', 'bollix', 'bollocks_up', 'shove_off', 'vaunt', 'be_adrift', 'float', 'bungle', 'bollix_up', 'gas']",The Murders
A.M.,"['a.m.', 'A.M.', 'ante_meridiem']",The Murders
another's,[],The Murders
on,"['on', 'along']",The Murders
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']",The Murders
score,"['grievance', 'sexual_conquest', 'nock', 'mark', 'tally', 'make', 'rack_up', 'grade', 'grudge', 'scotch', 'seduce', 'musical_score', 'hit', 'account', 'score']",The Murders
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",The Murders
week,"['workweek', 'hebdomad', 'week', 'calendar_week']",The Murders
ourselves,[],The Murders
he'd,[],The Murders
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",The Murders
hypothetical,"['supposititious', 'hypothetical', 'suppositional', 'conjectural', 'divinatory', 'hypothetic', 'supposed', 'suppositious']",The Murders
deserted,"['desolate', 'abandon', 'deserted', 'derelict', 'desert', 'abandoned', 'forsake', 'defect']",The Murders
straw,"['drinking_straw', 'wheat', 'husk', 'straw', 'stubble', 'chaff', 'stalk', 'shuck', 'pale_yellow', 'strew']",The Murders
left,"['impart', 'left_wing', 'exit', 'allow', 'left-hand', 'pull_up_stakes', 'leftfield', 'result', 'lead', 'entrust', 'left_field', 'will', 'give', 'forget', 'leftover', 'remaining', 'unexpended', 'get_out', 'go_forth', 'depart', 'left', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'left_over', 'leave_alone', 'left_hand', 'odd', 'leave', 'provide']",The Murders
middle,"['in-between', 'midsection', 'mediate', 'centre', 'midway', 'halfway', 'midriff', 'eye', 'middle', 'heart', 'center']",The Murders
Shall,[],The Murders
Cool,"['cool_down', 'assuredness', 'nerveless', 'cool_off', 'aplomb', 'coolheaded', 'chill', 'sang-froid', 'cool', 'poise']",The Murders
case,"['character', 'vitrine', 'eccentric', 'font', 'pillowcase', 'showcase', 'face', 'fount', ""compositor's_case"", 'guinea_pig', 'type', 'incase', 'slip', 'instance', 'caseful', 'display_case', 'sheath', 'subject', 'encase', 'suit', 'example', 'lawsuit', 'grammatical_case', 'event', 'casing', 'cause', 'shell', 'case', 'pillow_slip', 'typeface', 'causa', ""typesetter's_case""]",The Murders
last,"['finish', 'terminal', 'conclusion', 'final_stage', 'hold_up', 'lowest', 'concluding', 'survive', 'net', 'finale', 'endure', ""cobbler's_last"", ""shoemaker's_last"", 'finis', 'last-place', 'live', 'go', 'lastly', 'close', 'end', 'finally', 'utmost', 'death', 'hold_out', 'in_conclusion', 'live_on', 'last', 'final', 'stopping_point']",The Murders
flushed,"['crimson', 'flush', 'reddened', 'even', 'rose-cheeked', 'level', 'sluice', 'red-faced', 'purge', 'flushed', 'rosy', 'rosy-cheeked', 'blush', 'scour', 'red', 'redden', 'even_out']",The Murders
party,"['company', 'party', 'political_party']",The Murders
th',[],The Murders
am,"['MA', 'atomic_number_95', 'AM', 'amplitude_modulation', 'make_up', 'personify', 'comprise', 'Artium_Magister', 'equal', 'cost', 'exist', 'live', 'Master_of_Arts', 'constitute', 'embody', 'represent', 'americium', 'Am', 'follow', 'be']",The Murders
point,"['point', 'compass_point', 'detail', 'percentage_point', 'target', 'dot', 'period', 'full_stop', 'show', 'manoeuvre', 'decimal_point', 'bespeak', 'aim', 'channelise', 'full_point', 'breaker_point', 'indicate', 'designate', 'sharpen', 'tip', 'taper', 'stop', 'pointedness', 'level', 'item', 'steer', 'stage', 'charge', 'place', 'orient', 'head', 'spot', 'channelize', 'power_point', 'point_in_time', 'luff', 'direct', 'repoint', 'distributor_point', 'gunpoint', 'signal', 'degree', 'guide', 'betoken', 'manoeuver', 'maneuver', 'peak']",The Murders
while,"['while', 'spell', 'piece', 'patch']",The Murders
of,[],The Murders
read,"['record', 'register', 'understand', 'show', 'scan', 'learn', 'say', 'translate', 'read', 'interpret', 'take', 'study']",The Murders
hold,"['clasp', 'take_hold', 'entertain', 'hold_up', 'defy', 'custody', 'defend', 'obligate', 'hold', 'storage_area', 'confine', 'accommodate', 'book', 'bind', 'give', 'contain', 'oblige', 'view_as', 'keep_back', 'clutches', 'halt', 'sustain', 'detainment', 'throw', 'clench', 'retain', 'harbour', 'support', 'prevail', 'delay', 'detention', 'declare', 'maintain', 'nurse', 'obtain', 'adjudge', 'take_for', 'go_for', 'clutch', 'carry', 'hold_in', 'cargo_hold', 'make', 'moderate', 'curb', 'harbor', 'take', 'hold_back', 'concur', 'grasp', 'guard', 'restrain', 'have', 'grip', 'cargo_deck', 'wait', 'bear', 'time_lag', 'reserve', 'admit', 'control', 'deem', 'handgrip', 'cargo_area', 'withstand', 'keep', 'agree', 'concord', 'check', 'arrest', 'have_got', 'appreciation', 'handle', 'postponement', 'apply']",The Murders
That,[],The Murders
least,"['to_the_lowest_degree', 'least']",The Murders
record,"['register', 'show', 'commemorate', 'memorialize', 'disk', 'read', 'immortalize', 'record', 'book', 'memorialise', 'record_book', 'disc', 'enter', 'phonograph_record', 'immortalise', 'put_down', 'platter', 'tape', 'criminal_record', 'track_record', 'phonograph_recording']",The Murders
In,"['IN', 'atomic_number_49', 'In', 'inwards', 'indium', 'in', 'Indiana', 'Hoosier_State', 'inward', 'inch']",The Murders
handkerchief,"['hankey', 'handkerchief', 'hanky', 'hankie']",The Murders
Two,"['deuce', 'two', 'II', 'ii', '2']",The Murders
shirt,['shirt'],The Murders
commit,"['dedicate', 'devote', 'pull', 'give', 'entrust', 'charge', 'commit', 'send', 'place', 'put', 'confide', 'perpetrate', 'consecrate', 'institutionalize', 'invest', 'practice', 'institutionalise', 'intrust', 'trust']",The Murders
think,"['cerebrate', 'cogitate', 'mean', 'guess', 'remember', 'reckon', 'retrieve', 'consider', 'recall', 'call_back', 'recollect', 'think', 'suppose', 'imagine', 'conceive', 'opine', 'call_up', 'believe', 'intend']",The Murders
made,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'form', 'realise', 'made', 'puddle', 'name', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",The Murders
fire,"['give_notice', 'blast', 'arouse', 'discharge', 'enkindle', 'flak', 'elicit', 'flack', 'flaming', 'attack', 'sack', 'fervor', 'fervency', 'burn_down', 'fire', 'fervour', 'dismiss', 'open_fire', 'displace', 'burn', 'ardor', 'fuel', 'kindle', 'firing', 'flame', 'give_the_sack', 'go_off', 'evoke', 'ardour', 'raise', 'provoke', 'fervidness', 'force_out', 'give_the_axe', 'send_away', 'can', 'terminate']",The Murders
us,"['u', 'uracil', 'the_States', 'uranium', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U', 'atomic_number_92', 'U.S.', 'America', 'USA']",The Murders
they're,[],The Murders
long,"['foresightful', 'recollective', 'hanker', 'yearn', 'tenacious', 'prospicient', 'foresighted', 'farseeing', 'retentive', 'long', 'longsighted', 'farsighted']",The Murders
matches,"['peer', 'pair', 'touch', 'gibe', 'twin', 'mates', 'catch', 'rival', 'lucifer', 'couple', 'friction_match', 'equalize', 'equal', 'cope_with', 'tally', 'oppose', 'compeer', 'fit', 'correspond', 'jibe', 'match', 'pit', 'equate', 'equalise', 'mate', 'agree', 'check', 'play_off', 'meet']",The Murders
bring,"['convey', 'play', 'make_for', 'institute', 'impart', 'bring_in', 'contribute', 'bestow', 'get', 'lend', 'add', 'work', 'land', 'take', 'wreak', 'fetch', 'bring']",The Murders
drunker,"['drunk', 'inebriated', 'intoxicated']",The Murders
little,"['picayune', 'petty', 'trivial', 'slight', 'minuscule', 'little', 'short', 'small', 'footling', 'piddling', 'piffling', 'lilliputian', 'fiddling', 'niggling']",The Murders
might,"['might', 'power', 'mightiness']",The Murders
yuh,[],The Murders
both,['both'],The Murders
talk,"['public_lecture', 'talk_of_the_town', 'blab_out', 'let_the_cat_out_of_the_bag', 'tattle', 'verbalize', 'talking', 'mouth', 'verbalise', 'spill_the_beans', 'peach', 'spill', 'babble', 'blab', 'lecture', 'speak', 'babble_out', 'sing', 'utter', 'talk']",The Murders
fact,['fact'],The Murders
--,[],The Murders
Fifth,"['twenty_percent', 'one-fifth', 'fifth_part', '5th', 'fifth']",The Murders
Patchen,[],The Murders
picked,"['break_up', 'nibble', 'find_fault', 'peck', 'piece', 'cull', 'pluck', 'pick', 'foot', 'clean', 'blame', 'beak', 'plunk']",The Murders
clean,"['houseclean', 'uninfected', 'uncontaminating', 'clean', 'scavenge', 'cleanse', 'fairly', 'unclouded', 'white', 'light', 'plum', 'clean-living', 'fair', 'sporting', 'unobjectionable', 'plumb', 'clean_and_jerk', 'strip', 'pick', 'make_clean', 'blank', 'neat', 'sporty', 'clear', 'fresh', 'sportsmanlike', 'clean_house']",The Murders
autopsy,"['post-mortem_examination', 'postmortem', 'postmortem_examination', 'necropsy', 'PM', 'autopsy', 'post-mortem']",The Murders
named,"['key', 'name', 'discover', 'cite', 'diagnose', 'make', 'nominate', 'refer', 'constitute', 'distinguish', 'identify', 'list', 'call', 'mention', 'key_out', 'bring_up', 'appoint', 'describe', 'advert']",The Murders
But,"['only', 'simply', 'but', 'just', 'merely']",The Murders
that's,[],The Murders
Perfect,"['complete', 'consummate', 'sodding', 'perfective_tense', 'stark', 'thoroughgoing', 'gross', 'perfect', 'perfect_tense', 'hone', 'staring', 'unadulterated', 'arrant', 'double-dyed', 'utter', 'pure', 'everlasting', 'perfective']",The Murders
From,[],The Murders
will,"['bequeath', 'volition', 'will', 'testament', 'leave']",The Murders
saw,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'adage', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'byword', 'saw', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'power_saw', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'proverb', 'run_into', 'interpret', 'date', 'take_care', 'sawing_machine', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",The Murders
killed,"['down', 'pop', 'belt_down', 'pour_down', 'obliterate', 'shoot_down', 'stamp_out', 'wipe_out', 'defeat', 'vote_down', 'toss_off', 'drink_down', 'kill', 'vote_out', 'bolt_down']",The Murders
hundred,"['C', 'century', 'hundred', 'c', '100', 'one_hundred', 'one_C']",The Murders
blow,"['bodge', 'C', 'ball_up', 'mishandle', 'blast', 'boast', 'bobble', 'botch', 'suck', 'fluff', 'squander', 'setback', 'bumble', 'burn_out', 'foul_up', 'blow_out', 'nose_candy', 'tout', 'fellate', 'flub', 'mess_up', 'bollocks', 'shock', 'fuck_up', 'waste', 'shove_along', 'bluster', 'reverse', 'botch_up', 'brag', 'reversal', 'blow', 'puff', 'muck_up', 'go_down_on', 'swash', 'bump', 'louse_up', 'drift', 'fumble', 'coke', 'shoot_a_line', 'gasconade', 'muff', 'spoil', 'screw_up', 'bollix', 'bollocks_up', 'shove_off', 'vaunt', 'float', 'be_adrift', 'bungle', 'black_eye', 'snow', 'bollix_up', 'gas', 'gust']",The Murders
place,"['point', 'billet', 'pose', 'localize', 'target', 'lieu', 'order', 'post', 'come_in', 'aim', 'station', 'set', 'localise', 'shoes', 'piazza', 'lay', 'site', 'blank_space', 'commit', 'send', 'place', 'property', 'situation', 'put', 'rate', 'spot', 'rank', 'berth', 'come_out', 'invest', 'home', 'stead', 'direct', 'identify', 'position', 'office', 'topographic_point', 'seat', 'grade', 'plaza', 'space', 'range', 'locate']",The Murders
put,"['set', 'couch', 'pose', 'position', 'frame', 'cast', 'lay', 'redact', 'arrange', 'set_up', 'assign', 'commit', 'order', 'invest', 'put_option', 'place', 'put']",The Murders
Pops,"['tonic', 'bulge_out', 'pop_up', 'protrude', 'bug_out', 'pop_music', 'kill', 'pop_out', 'papa', 'bulge', 'soda', 'toss_off', 'pappa', 'down', 'soda_water', 'start', 'drink_down', 'come_out', 'popping', 'dada', 'bolt_down', 'soda_pop', 'pop', 'crop_up', 'belt_down', 'dad', 'pour_down', 'pa', 'daddy']",The Murders
stayed,"['stay', 'outride', 'last_out', 'persist', 'remain', 'continue', 'quell', 'bide', 'rest', 'appease', 'stay_put', 'ride_out', 'stick_around', 'detain', 'delay', 'stick', 'abide', 'stay_on']",The Murders
said,"['aforesaid', 'suppose', 'state', 'said', 'say', 'articulate', 'sound_out', 'allege', 'read', 'pronounce', 'aver', 'order', 'enounce', 'enunciate', 'tell', 'enjoin', 'aforementioned']",The Murders
no,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",The Murders
flicking,"['flick', 'riff', 'ruffle', 'riffle', 'click', 'jerk', 'flicker', 'snap', 'leaf', 'thumb', 'flip']",The Murders
until,[],The Murders
dark,"['saturnine', 'sour', 'drear', 'blue', 'sinister', 'sullen', 'dour', 'shadow', 'drab', 'dingy', 'wickedness', 'iniquity', 'glowering', 'coloured', 'grim', 'dreary', 'darkness', 'dark', 'gloomy', 'colored', 'dismal', 'obscure', 'night', 'dark-skinned', 'morose', 'moody', 'benighted', 'nighttime', 'sorry', 'black', 'glum', 'disconsolate', 'non-white']",The Murders
used,"['expend', 'utilise', 'practice', 'utilize', 'habituate', 'employ', 'exploited', 'used', 'secondhand', 'use', 'victimised', 'ill-used', 'victimized', 'put-upon', 'apply']",The Murders
D-night,[],The Murders
was,"['Evergreen_State', 'equal', 'constitute', 'follow', 'Washington', 'exist', 'be', 'embody', 'make_up', 'live', 'WA', 'cost', 'personify', 'represent', 'comprise']",The Murders
digging,"['jab', 'cut_into', 'savvy', 'prod', 'dig', 'moil', 'apprehend', 'excavate', 'excavation', 'grok', 'toil', 'hollow', 'travail', 'drudge', 'poke', 'grind', 'compass', 'labor', 'get_the_picture', 'comprehend', 'grasp', 'digging', 'fag', 'dig_up', 'dig_out', 'delve', 'stab', 'labour', 'turn_over']",The Murders
wooden,['wooden'],The Murders
His,[],The Murders
date,"['escort', 'date', 'go_steady', 'engagement', 'appointment', 'particular_date', 'day_of_the_month', 'date_stamp', 'go_out', 'see']",The Murders
public,"['world', 'public', 'populace']",The Murders
bought,"['purchase', ""grease_one's_palms"", 'buy', 'bribe', 'corrupt']",The Murders
thing,"['affair', 'thing', 'matter']",The Murders
brought,"['convey', 'play', 'make_for', 'institute', 'impart', 'bring_in', 'contribute', 'bestow', 'get', 'lend', 'add', 'work', 'land', 'take', 'wreak', 'fetch', 'bring']",The Murders
rooms,"['suite', 'elbow_room', 'rooms', 'way', 'board', 'room']",The Murders
killing,"['obliterate', 'wipe_out', 'violent_death', 'kill', 'vote_down', 'toss_off', 'sidesplitting', 'down', 'shoot_down', 'defeat', 'drink_down', 'bolt_down', 'pop', 'belt_down', 'putting_to_death', 'pour_down', 'stamp_out', 'killing', 'cleanup', 'vote_out']",The Murders
rendezvous,"['rendezvous', 'tryst']",The Murders
against,[],The Murders
so,"['and_so', 'hence', 'thus', 'therefore', 'thence', 'indeed', 'sol', 'then', 'soh', 'so', 'thusly', 'and_then']",The Murders
can,"['derriere', 'arse', 'stool', 'crapper', 'ass', 'give_notice', 'prat', 'hind_end', 'posterior', 'tail_end', 'terminate', 'canful', 'butt', 'commode', 'nates', 'lavatory', 'bathroom', 'stern', 'can_buoy', 'rear_end', 'sack', 'backside', 'rump', 'pot', 'fire', 'tush', 'dismiss', 'tin', 'displace', 'fundament', 'buttocks', 'buns', 'give_the_sack', 'rear', 'tooshie', 'put_up', 'behind', 'potty', 'privy', 'john', 'seat', 'throne', 'bottom', 'fanny', 'toilet', 'lav', 'keister', 'force_out', 'give_the_axe', 'send_away', 'tail', 'can', 'tin_can', 'hindquarters', 'bum']",The Murders
anything,[],The Murders
pipe,"['tobacco_pipe', 'pipe', 'shriek', 'shrill', 'pipework', 'pipe_up', 'organ_pipe', 'pipage', 'tube', 'piping']",The Murders
``,[],The Murders
less,"['LE', 'lupus_erythematosus', 'to_a_lesser_extent', 'less']",The Murders
between,"['between', ""'tween"", 'betwixt']",The Murders
try,"['prove', 'endeavor', 'taste', 'try', 'effort', 'seek', 'try_out', 'stress', 'try_on', 'endeavour', 'sample', 'hear', 'test', 'assay', 'essay', 'examine', 'judge', 'strain', 'attempt', 'render', 'adjudicate']",The Murders
struck,"['come_to', 'come_across', 'light_upon', 'walk_out', 'fall_upon', 'mint', 'struck', 'impress', 'hit', 'impinge_on', 'expunge', 'chance_upon', 'fall', 'discover', 'chance_on', 'strickle', 'assume', 'come_upon', 'smitten', 'collide_with', 'scratch', 'run_into', 'happen_upon', 'excise', 'shine', 'take_up', 'attain', 'affect', 'strike', 'stricken', 'take', 'move', 'coin']",The Murders
We've,[],The Murders
kill,"['down', 'pop', 'belt_down', 'putting_to_death', 'pour_down', 'shoot_down', 'stamp_out', 'obliterate', 'killing', 'defeat', 'vote_down', 'toss_off', 'drink_down', 'wipe_out', 'kill', 'vote_out', 'bolt_down']",The Murders
group,"['group', 'aggroup', 'grouping', 'mathematical_group', 'radical', 'chemical_group']",The Murders
Men,"['men', 'Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'work_force', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'workforce', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'manpower', 'human', 'human_being', 'military_personnel', 'valet', 'hands']",The Murders
.,[],The Murders
beside,[],The Murders
whenever,[],The Murders
man,"['Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'human', 'human_being', 'military_personnel', 'valet']",The Murders
waist,"['shank', 'waistline', 'waist']",The Murders
buddy,"['chum', 'brother', 'sidekick', 'pal', 'buddy', 'crony']",The Murders
found,"['institute', 'plant', 'receive', 'incur', 'find_out', 'come_up', 'determine', 'recover', 'notice', 'happen', 'base', 'retrieve', 'launch', 'rule', 'found', 'line_up', 'chance', 'observe', 'discover', 'feel', 'bump', 'regain', 'get_hold', 'witness', 'constitute', 'establish', 'encounter', 'find', 'find_oneself', 'ground', 'set_up', 'get', 'ascertain', 'detect', 'obtain', 'see']",The Murders
Pops's,[],The Murders
smoothly,"['smoothly', 'swimmingly']",The Murders
consisted,"['consist', 'dwell', 'lie_in', 'lie', 'comprise']",The Murders
reminded,"['cue', 'prompt', 'remind']",The Murders
could,[],The Murders
natural,"['natural', 'lifelike', 'cancel', 'innate', 'rude', 'instinctive', 'born', 'raw']",The Murders
first,"['beginning', 'for_the_first_time', 'kickoff', 'showtime', 'inaugural', 'first_of_all', '1st', 'low_gear', 'maiden', 'first_base', 'initiatory', 'world-class', 'low', 'foremost', 'initiative', 'first', 'firstly', 'start', 'number_one', 'offset', 'first_gear', 'starting_time', 'outset', 'get-go', 'first_off', 'number_1', 'first-class_honours_degree', 'commencement']",The Murders
thoroughly,"['exhaustively', 'soundly', 'thoroughly', 'good']",The Murders
sidewise,"['sideway', 'sideways', 'sidewise']",The Murders
piece,"['art_object', 'while', 'bit', 'assemble', 'patch', 'part', 'put_together', 'man', ""objet_d'art"", 'firearm', 'slice', 'nibble', 'opus', 'piece', 'musical_composition', 'spell', 'pick', 'composition', 'piece_of_music', 'set_up', 'tack_together', 'small-arm', 'tack']",The Murders
from,[],The Murders
big,"['liberal', 'magnanimous', 'self-aggrandizing', 'braggy', 'freehanded', 'openhanded', 'prominent', 'full-grown', 'grownup', 'bighearted', 'large', 'handsome', 'cock-a-hoop', 'bountiful', 'heavy', 'gravid', 'with_child', 'grown', 'bounteous', 'vainglorious', 'fully_grown', 'swelled', 'braggart', 'vauntingly', 'crowing', 'great', 'big', 'adult', 'boastful', 'bad', 'expectant', 'enceinte', 'boastfully', 'self-aggrandising', 'bragging', 'giving']",The Murders
Wearing,"['jade', 'wearing', 'have_on', 'put_on', 'fall_apart', 'fag_out', 'wear_out', 'get_into', 'don', 'wear_upon', 'wear_thin', 'endure', 'wear_off', 'eroding', 'wearying', 'tire', 'assume', 'tire_out', 'wearing_away', 'tiring', 'hold_out', 'erosion', 'break', 'exhausting', 'bust', 'fag', 'wear_down', 'bear', 'weary', 'fatigue', 'eating_away', 'wear', 'outwear']",The Murders
up,"['upwards', 'upward', 'upwardly', 'improving', 'up', 'astir']",The Murders
rough,"['roughly', 'boisterous', 'raspy', 'approximate', 'rough_out', 'uncut', 'gravelly', 'unsmooth', 'jolting', 'jolty', 'scratchy', 'grating', 'rough_in', 'rough', 'jumpy', 'crude', 'harsh', 'fierce', 'approximative', 'rocky', 'pugnacious', 'bumpy', 'rasping']",The Murders
