assume,"[0, 0, 0, 6, 0, 0, 9, 7, 3, 0, 0, 0, 6, 0, 0, 0, 1, 0, 80, 0, 0, 0]",The Moon and the Thorn.
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",The Moon and the Thorn.
garnet,[0],The Moon and the Thorn.
happily,"[1, 0, 2, 2, 0, 1]",The Moon and the Thorn.
Man,"[1, 0, 49, 11, 0, 0, 8, 0, 11, 4, 7, 0, 0, 6, 0, 173, 0, 96, 0, 0, 0, 0]",The Moon and the Thorn.
short,"[0, 0, 0, 0, 27, 0, 0, 0, 28, 8, 99, 2, 0, 47, 0, 1, 6, 0, 2, 0, 4, 0, 0, 20]",The Moon and the Thorn.
cats,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0]",The Moon and the Thorn.
over,"[0, 0, 0, 163, 1, 22, 6]",The Moon and the Thorn.
morning,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0]",The Moon and the Thorn.
smaller,"[0, 3, 0, 0, 4, 4, 4, 0, 1, 20, 0, 12, 67, 0, 99]",The Moon and the Thorn.
work,"[0, 9, 113, 18, 6, 2, 0, 0, 3, 1, 0, 6, 5, 127, 0, 0, 39, 0, 12, 0, 0, 0, 23, 0, 0, 43, 24, 0, 22, 13, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 0]",The Moon and the Thorn.
curious,"[8, 3, 5, 0, 0, 2, 6, 1]",The Moon and the Thorn.
awake,"[4, 0, 5, 0, 0, 2, 16, 0, 1]",The Moon and the Thorn.
voices,"[0, 0, 0, 30, 1, 47, 0, 0, 2, 25, 0, 0, 0, 0]",The Moon and the Thorn.
poodle,"[0, 0]",The Moon and the Thorn.
ignore,"[0, 0, 20, 1, 0, 0, 0, 1, 0, 0]",The Moon and the Thorn.
But,"[25, 11, 211, 115, 409]",The Moon and the Thorn.
absolution,"[0, 0, 0, 0]",The Moon and the Thorn.
eager,"[0, 0, 5, 5, 0]",The Moon and the Thorn.
slumbered,"[19, 0, 0, 0, 0]",The Moon and the Thorn.
At,"[0, 35, 580, 0]",The Moon and the Thorn.
enchanting,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 5, 0, 5, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0]",The Moon and the Thorn.
strength,"[14, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 7]",The Moon and the Thorn.
artificial,"[0, 0, 3, 0, 0]",The Moon and the Thorn.
thought,"[0, 0, 31, 12, 15, 1, 0, 4, 12, 31, 0, 0, 0, 0, 5, 2, 37, 0, 17, 67, 1, 10, 14, 0, 15, 65, 0, 0, 0, 0]",The Moon and the Thorn.
austere,"[2, 7, 0, 0, 0, 1, 0]",The Moon and the Thorn.
frankest,"[0, 0, 0, 0, 0, 0, 0, 2, 1]",The Moon and the Thorn.
then,"[177, 0, 0, 228]",The Moon and the Thorn.
Ma'am,"[0, 12, 1, 1, 0]",The Moon and the Thorn.
nearly,"[0, 3, 237, 4, 104, 18, 0, 66, 1, 23]",The Moon and the Thorn.
regard,"[0, 17, 5, 0, 10, 17, 13, 0, 0, 102, 11, 7, 2, 0, 0]",The Moon and the Thorn.
nearest,"[0, 1, 0, 0, 8, 0, 27, 0, 2, 0, 23, 134]",The Moon and the Thorn.
wait,"[15, 0, 0, 0, 0, 59, 0, 0, 17, 17, 10, 1]",The Moon and the Thorn.
they,[],The Moon and the Thorn.
near,"[0, 134, 0, 237, 0, 1, 11, 0, 104, 0, 0, 18, 0, 0, 27, 23, 0, 3, 8, 0, 66]",The Moon and the Thorn.
temptation,"[0, 2]",The Moon and the Thorn.
Y're,[],The Moon and the Thorn.
best,"[9, 0, 20, 0, 1, 1, 0, 0, 0, 134, 1, 0, 1, 0, 8, 24, 3, 1, 0, 0, 0, 5, 5, 0, 0, 7, 4, 82, 0, 57, 23, 2, 0, 0, 36, 0, 8, 8, 0, 84, 115, 25, 2, 0, 0, 5, 3, 0]",The Moon and the Thorn.
winter,"[4, 0, 1]",The Moon and the Thorn.
run,"[7, 21, 0, 0, 3, 9, 10, 0, 0, 0, 0, 6, 0, 18, 0, 0, 0, 0, 74, 5, 30, 0, 0, 3, 2, 0, 0, 127, 0, 0, 1, 0, 0, 6, 0, 19, 0, 2, 0, 9, 23, 0, 1, 0, 12, 1, 43, 0, 1, 1, 2, 11, 2, 20, 0, 0, 0, 0, 0, 90, 2, 0, 2, 0, 0, 0, 7, 2, 9]",The Moon and the Thorn.
patchwork,"[0, 0, 0, 0]",The Moon and the Thorn.
thing,"[0, 53, 29]",The Moon and the Thorn.
ghosts,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 11, 0]",The Moon and the Thorn.
moral,"[15, 1]",The Moon and the Thorn.
child,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0, 17]",The Moon and the Thorn.
comply,"[11, 0, 0]",The Moon and the Thorn.
humming,"[0, 0, 0, 2, 0]",The Moon and the Thorn.
must,"[0, 0, 115]",The Moon and the Thorn.
really,"[81, 0, 40, 0, 8, 1, 33, 11]",The Moon and the Thorn.
impression,"[6, 1, 23, 27, 4, 6, 0, 0, 0, 3, 20, 4]",The Moon and the Thorn.
choose,"[3, 0, 80, 3, 4, 0]",The Moon and the Thorn.
sentimental,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
none,[17],The Moon and the Thorn.
whose,[],The Moon and the Thorn.
finer,"[2, 22, 0, 0, 0, 1, 0]",The Moon and the Thorn.
on,"[839, 37]",The Moon and the Thorn.
running,"[7, 21, 0, 0, 9, 0, 17, 0, 0, 6, 4, 0, 0, 0, 0, 74, 5, 30, 0, 3, 0, 2, 0, 127, 0, 1, 0, 2, 6, 0, 19, 0, 2, 0, 15, 9, 23, 1, 1, 12, 0, 43, 0, 1, 1, 2, 20, 11, 0, 0, 0, 0, 90, 0, 2, 2, 0, 0, 7, 9]",The Moon and the Thorn.
cupped,"[0, 1]",The Moon and the Thorn.
loving,"[3, 0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 129, 0, 0, 8, 0, 49, 0, 0, 4, 0]",The Moon and the Thorn.
sheep,[0],The Moon and the Thorn.
tracing,"[0, 6, 24, 3, 2, 9, 0, 11, 3, 0, 0]",The Moon and the Thorn.
powerful,"[0, 0, 10, 0, 0, 84, 0, 1, 0, 0, 4]",The Moon and the Thorn.
oppressive,"[0, 1, 0]",The Moon and the Thorn.
Blackwell's,[],The Moon and the Thorn.
the,[],The Moon and the Thorn.
fishing-boat,[],The Moon and the Thorn.
branches,"[0, 0, 7, 2, 4, 0, 1, 1, 3, 18, 0, 2, 5]",The Moon and the Thorn.
boat,"[0, 0, 34, 0]",The Moon and the Thorn.
so,"[0, 0, 22, 17, 0, 0, 12, 0, 177, 0, 3, 228]",The Moon and the Thorn.
sharply,"[8, 0, 0, 0, 14, 0]",The Moon and the Thorn.
darted,"[0, 5, 0, 0, 0, 0, 3, 2, 0]",The Moon and the Thorn.
son,"[1, 0, 27, 1, 47]",The Moon and the Thorn.
from,[],The Moon and the Thorn.
song,"[1, 0, 2, 0, 0, 3, 0, 0, 25, 0]",The Moon and the Thorn.
many,[94],The Moon and the Thorn.
shuttered,"[0, 0]",The Moon and the Thorn.
Rests,"[0, 0, 13, 0, 16, 1, 0, 19, 26, 1, 16, 2, 8, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8, 0, 0]",The Moon and the Thorn.
possible,"[6, 41]",The Moon and the Thorn.
there,"[276, 0, 0, 0, 0, 0]",The Moon and the Thorn.
before,"[123, 0, 17, 14]",The Moon and the Thorn.
kitchen,[15],The Moon and the Thorn.
You,[],The Moon and the Thorn.
different,"[24, 0, 1]",The Moon and the Thorn.
stock,"[1, 24, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 2, 36, 0, 1, 2, 0, 4, 0, 10, 3, 0, 9, 0, 8, 1, 1, 0, 7, 7, 0, 6, 0, 0, 0, 0]",The Moon and the Thorn.
especially,"[0, 0, 11, 14]",The Moon and the Thorn.
stony,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",The Moon and the Thorn.
indoors,"[25, 1]",The Moon and the Thorn.
French,"[0, 6, 0, 0]",The Moon and the Thorn.
somewheres,[5],The Moon and the Thorn.
well,"[0, 2, 0, 1, 0, 82, 20, 4, 1, 5, 134]",The Moon and the Thorn.
passion,"[49, 5, 0, 0, 0, 5, 3, 2, 0, 5]",The Moon and the Thorn.
reassurance,[1],The Moon and the Thorn.
which,[],The Moon and the Thorn.
island,[5],The Moon and the Thorn.
sops,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
daughter,"[4, 51]",The Moon and the Thorn.
water,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91]",The Moon and the Thorn.
shook,"[11, 2, 0, 0, 1, 0, 0, 4, 0, 0, 17, 0, 0, 0]",The Moon and the Thorn.
lying,"[8, 0, 16, 0, 2, 0, 0, 0, 9]",The Moon and the Thorn.
terrestrial,"[0, 0, 0, 0, 0, 0, 0, 1]",The Moon and the Thorn.
lessened,"[0, 0, 0, 0, 20, 4, 1, 1, 1, 2]",The Moon and the Thorn.
Hetty,[],The Moon and the Thorn.
turned,"[4, 0, 0, 12, 102, 0, 0, 0, 0, 127, 0, 0, 0, 7, 0, 0, 33, 54, 0, 3, 37, 1, 0, 4, 0]",The Moon and the Thorn.
impatient,"[1, 0]",The Moon and the Thorn.
a,"[0, 147, 2793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
mariner,"[0, 0, 0, 0, 0, 0, 26, 0, 0]",The Moon and the Thorn.
wished,"[0, 17, 176, 4, 21]",The Moon and the Thorn.
had,"[2, 49, 0, 113, 0, 3, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 4, 4, 80, 2, 51, 17, 7]",The Moon and the Thorn.
me,"[0, 0, 0]",The Moon and the Thorn.
already,[27],The Moon and the Thorn.
your,[],The Moon and the Thorn.
grasses,"[4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
put,"[51, 0, 3, 29, 1, 72, 0, 34, 1, 4, 0, 0, 46, 0, 5, 0, 19]",The Moon and the Thorn.
approval,"[2, 0, 0, 2, 0, 0]",The Moon and the Thorn.
woman,"[0, 48, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
ability,"[58, 10]",The Moon and the Thorn.
deep-set,"[1, 1, 1]",The Moon and the Thorn.
enormously,"[0, 1, 1, 0]",The Moon and the Thorn.
even,"[103, 0, 0, 1, 1, 115, 14, 10, 8, 47, 0, 14]",The Moon and the Thorn.
street,[23],The Moon and the Thorn.
creep,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",The Moon and the Thorn.
remaining,"[0, 13, 0, 41, 13, 16, 16, 0, 6, 2, 2, 0]",The Moon and the Thorn.
dressed,"[0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 1, 0, 0, 0, 0, 0, 46, 163, 6, 0, 1, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",The Moon and the Thorn.
never,"[0, 96]",The Moon and the Thorn.
village,"[0, 1, 2, 5, 0, 0]",The Moon and the Thorn.
named,"[6, 113, 0, 21, 0, 6, 3, 1, 0, 0, 0, 25, 31, 4, 9, 2, 3, 0, 0]",The Moon and the Thorn.
mumbled,"[0, 0, 2, 0, 0]",The Moon and the Thorn.
defend,"[0, 10, 0, 13, 1, 6, 5, 0, 4, 17, 2, 3]",The Moon and the Thorn.
us,"[17, 0, 0, 0, 0, 0, 0, 5, 14, 3, 0, 0, 0]",The Moon and the Thorn.
Both,[76],The Moon and the Thorn.
enclosed,"[0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0]",The Moon and the Thorn.
dancing,"[0, 0, 10, 9, 0, 0]",The Moon and the Thorn.
smiled,[4],The Moon and the Thorn.
no,"[50, 0, 0, 266, 0]",The Moon and the Thorn.
leavin',[],The Moon and the Thorn.
question,"[0, 3, 0, 6, 0, 0, 11, 0, 2, 0, 33, 0, 73, 14, 0, 0, 0]",The Moon and the Thorn.
cautious,"[0, 1, 1]",The Moon and the Thorn.
terrible,"[2, 2, 2, 6, 3, 0, 2, 0, 0, 7, 0, 1, 0, 0, 4, 0, 0, 2, 4, 3]",The Moon and the Thorn.
great,"[30, 53, 0, 3, 0, 0, 0, 5, 61, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0, 4]",The Moon and the Thorn.
one-two-three,[],The Moon and the Thorn.
together,"[30, 0, 0]",The Moon and the Thorn.
front,"[0, 0, 0, 4, 0, 59, 16, 62, 0, 0, 0, 0, 1, 41, 0, 0]",The Moon and the Thorn.
recalling,"[0, 13, 15, 0, 0, 0, 1, 65, 5, 1, 0, 0, 0]",The Moon and the Thorn.
Come,"[42, 5, 22, 3, 0, 0, 0, 0, 0, 3, 163, 0, 12, 0, 123, 0, 20, 1, 3, 0, 0, 0, 84, 0, 11]",The Moon and the Thorn.
spire,"[1, 0]",The Moon and the Thorn.
don't,[],The Moon and the Thorn.
impressed,"[0, 0, 0, 19, 0, 3, 1, 0, 0, 0, 7]",The Moon and the Thorn.
Their,[],The Moon and the Thorn.
pupils,"[0, 14, 0, 0, 0]",The Moon and the Thorn.
virtue,"[0, 0, 0, 4, 6, 0]",The Moon and the Thorn.
lacy,"[0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
scented,"[0, 12, 0, 0, 9, 1, 0, 0, 0, 0, 0, 4, 0]",The Moon and the Thorn.
unenthusiastic,[0],The Moon and the Thorn.
journey's,[],The Moon and the Thorn.
angel,"[5, 0, 0, 0, 4, 0, 4]",The Moon and the Thorn.
reach,"[21, 0, 113, 21, 0, 4, 0, 3, 5, 0, 0, 0, 1, 0, 1, 7, 11, 12, 11, 0, 1, 50, 0, 0, 1, 5, 51, 1, 0, 1, 1]",The Moon and the Thorn.
cemetery,"[0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
forgave,[9],The Moon and the Thorn.
clawing,[0],The Moon and the Thorn.
stone,"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 1]",The Moon and the Thorn.
might,"[81, 58, 0]",The Moon and the Thorn.
heard,"[24, 22, 0, 3, 5, 0, 4, 15, 102, 0, 0, 0, 0]",The Moon and the Thorn.
bushes,"[0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]",The Moon and the Thorn.
taste,"[0, 22, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0]",The Moon and the Thorn.
stirring,"[0, 1, 1, 1, 4, 0, 2, 7, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 7, 11, 0, 0]",The Moon and the Thorn.
enjoyed,"[0, 49, 0, 0, 1, 0, 5, 4]",The Moon and the Thorn.
lady's,[],The Moon and the Thorn.
inevitably,"[0, 16, 6, 1, 1, 0, 0]",The Moon and the Thorn.
touching,"[0, 0, 19, 2, 3, 2, 3, 0, 0, 3, 5, 0, 7, 2, 0, 0, 0, 0, 0, 1, 0, 11, 12, 0, 1, 3, 0, 2, 11, 0, 3]",The Moon and the Thorn.
ain't,[],The Moon and the Thorn.
just,"[11, 5, 0, 25, 11, 211, 7, 1, 13, 115, 4, 409, 1, 15, 4, 134]",The Moon and the Thorn.
table,"[0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 15]",The Moon and the Thorn.
bare,"[0, 0, 1, 0, 0, 5, 0, 26, 2, 1, 6, 3, 7, 0, 0, 8, 0, 0, 0, 8, 0, 5, 5, 15, 0]",The Moon and the Thorn.
almost,"[0, 3, 237, 104, 18, 0, 66, 23]",The Moon and the Thorn.
until,[],The Moon and the Thorn.
sisters,"[1, 6, 0, 0, 17]",The Moon and the Thorn.
remembering,"[0, 15, 0, 1, 65, 1, 0, 0, 5, 13, 0, 0, 0]",The Moon and the Thorn.
thick,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 9, 0]",The Moon and the Thorn.
he,"[486, 2, 0, 1039]",The Moon and the Thorn.
strong,"[3, 0, 0, 1, 25, 11, 11, 14, 33, 0, 3, 0, 0]",The Moon and the Thorn.
father,"[0, 21, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 1, 0, 0, 0]",The Moon and the Thorn.
make,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 1, 0, 4, 1, 0, 492, 0, 9, 0, 21, 0, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 0, 2, 1, 31, 1, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
dewdrops,[0],The Moon and the Thorn.
things,"[0, 29, 53, 50]",The Moon and the Thorn.
figure,"[42, 12, 3, 8, 0, 0, 0, 22, 0, 102, 1, 0, 0, 0, 0, 0, 13, 0, 9, 1, 0, 6, 0, 0, 39, 18, 0, 31, 0, 0, 20, 0, 5, 0, 4, 0, 13, 0, 1, 6, 1]",The Moon and the Thorn.
Only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",The Moon and the Thorn.
see,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 10, 4, 3, 7, 0, 1, 6, 8, 38, 4, 2, 0, 0, 0]",The Moon and the Thorn.
after,"[0, 0, 89, 0, 33, 3]",The Moon and the Thorn.
lowly,"[0, 0, 3, 1, 0, 4, 0, 3, 0, 0, 20, 1, 67]",The Moon and the Thorn.
taught,"[4, 0, 4]",The Moon and the Thorn.
Of,[],The Moon and the Thorn.
would,[],The Moon and the Thorn.
drying,"[12, 0]",The Moon and the Thorn.
wicked,"[2, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",The Moon and the Thorn.
rolling,"[21, 0, 0, 0, 0, 0, 11, 0, 3, 0, 0, 10, 0, 0, 0, 3, 0, 0, 0, 7, 0, 12, 4, 2, 0, 0, 0, 0, 0, 2, 1, 0]",The Moon and the Thorn.
Valentine,"[0, 0]",The Moon and the Thorn.
course,"[0, 4, 24, 43, 39, 6, 74, 0, 0, 2, 4, 0, 9, 2, 4, 12, 12]",The Moon and the Thorn.
stones,"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 1]",The Moon and the Thorn.
whatsoever,"[14, 168, 0]",The Moon and the Thorn.
murmured,"[0, 1, 1, 0, 0]",The Moon and the Thorn.
passed,"[0, 26, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 14, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 3, 9, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 12, 43, 0, 0, 0, 13, 0, 0, 5, 0, 0, 0, 0, 0, 20, 29, 0, 50, 0, 0, 20, 0, 0, 90, 51, 0, 0]",The Moon and the Thorn.
places,"[51, 0, 4, 21, 72, 43, 3, 14, 10, 19, 17, 29, 0, 0, 46, 0, 7, 34, 16, 1, 12, 37, 1, 1, 7, 0, 4, 3, 16, 0, 12, 0, 0, 0, 54, 6, 43, 10, 2, 0, 0, 2, 1]",The Moon and the Thorn.
plainly,"[3, 25, 0, 2, 9, 7, 10, 0]",The Moon and the Thorn.
again,"[0, 0, 0, 74]",The Moon and the Thorn.
house,"[3, 0, 13, 2, 0, 0, 0, 54, 0, 0, 0, 0, 0, 52, 11, 74]",The Moon and the Thorn.
wish,"[0, 17, 176, 1, 51, 4, 0, 0, 11, 21]",The Moon and the Thorn.
ran,"[7, 21, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 74, 5, 30, 0, 3, 0, 2, 0, 127, 0, 1, 0, 6, 0, 19, 0, 2, 0, 9, 23, 1, 1, 12, 43, 1, 1, 2, 20, 11, 0, 0, 0, 90, 0, 2, 2, 0, 0, 7]",The Moon and the Thorn.
wishing,"[0, 176, 17, 1, 51, 4, 21]",The Moon and the Thorn.
of,[],The Moon and the Thorn.
bouquet,"[0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
pleasantly,"[0, 0, 0, 3, 0]",The Moon and the Thorn.
below,"[1, 0, 0, 71, 0, 0, 2, 10, 0]",The Moon and the Thorn.
stint,"[0, 0, 0, 0, 5, 0, 0]",The Moon and the Thorn.
seem,"[26, 3, 59]",The Moon and the Thorn.
chair,"[0, 0, 20, 0, 0, 14, 0, 0, 4, 0, 8]",The Moon and the Thorn.
visiting,"[102, 0, 0, 1, 0, 0, 8, 25, 0, 0, 0, 0, 3, 1, 0, 3, 4, 0, 0, 0, 3, 0, 0]",The Moon and the Thorn.
very,"[81, 0, 5, 40, 1, 33]",The Moon and the Thorn.
Y'r,[],The Moon and the Thorn.
They,[],The Moon and the Thorn.
womanly,"[0, 0]",The Moon and the Thorn.
sighed,"[0, 2]",The Moon and the Thorn.
note,"[24, 1, 0, 6, 0, 0, 0, 0, 8, 0, 0, 8, 10, 0, 0, 1, 0, 0, 4, 0, 9, 0, 2, 0, 4, 9, 0, 0]",The Moon and the Thorn.
;,[],The Moon and the Thorn.
beard,"[0, 0, 3, 2]",The Moon and the Thorn.
wearily,"[1, 0]",The Moon and the Thorn.
tied,"[3, 0, 0, 0, 9, 1, 115, 14, 1, 0, 8, 3, 0, 2, 0, 2, 0]",The Moon and the Thorn.
turn,"[42, 3, 0, 4, 0, 12, 2, 0, 0, 0, 0, 2, 1, 127, 0, 0, 0, 12, 0, 7, 4, 0, 0, 23, 33, 3, 0, 22, 24, 0, 90, 37, 0, 1, 0, 5, 0]",The Moon and the Thorn.
weather,"[0, 15, 0, 8, 2, 0, 0, 0]",The Moon and the Thorn.
rosebush,"[0, 5]",The Moon and the Thorn.
side,"[0, 62, 61, 1, 14, 19, 5]",The Moon and the Thorn.
argue,"[7, 30, 12, 0, 4, 3]",The Moon and the Thorn.
Miss,"[0, 0, 51, 7, 0, 0, 9, 0, 9, 0, 10, 0, 0, 8, 1, 1, 0, 3]",The Moon and the Thorn.
family,"[4, 0, 0, 12, 3, 0, 0, 74, 0, 0, 1, 0, 52, 1, 0, 0, 0, 54, 0, 1]",The Moon and the Thorn.
small,"[0, 3, 0, 4, 4, 4, 0, 1, 20, 0, 67, 0, 99]",The Moon and the Thorn.
spared,"[0, 0, 4, 5, 0, 0]",The Moon and the Thorn.
padded,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
time,"[0, 188, 0, 0, 1, 0, 3, 1, 0]",The Moon and the Thorn.
gently,"[0, 2, 7, 6]",The Moon and the Thorn.
lawful,"[0, 0, 2, 24, 0, 0]",The Moon and the Thorn.
If,[],The Moon and the Thorn.
human,"[173, 0, 0, 49]",The Moon and the Thorn.
(,[],The Moon and the Thorn.
lot,"[4, 0, 9, 8, 3, 0, 4, 0, 12, 0, 12, 0, 0, 0, 20, 0, 1, 0, 0, 1, 0, 2, 0, 0, 46, 0, 10, 0, 13, 1, 0, 18, 10, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 3, 3, 4, 0, 0, 0]",The Moon and the Thorn.
peace,"[0, 1, 0, 11, 1, 0, 0, 0, 0, 0]",The Moon and the Thorn.
wildness,"[0, 1, 1, 0, 7, 0, 1, 1]",The Moon and the Thorn.
Left,"[0, 0, 0, 41, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 12, 32, 16, 0, 0, 0, 218, 0, 0, 9, 0, 0, 20, 27, 51]",The Moon and the Thorn.
round,"[0, 0, 1, 5, 0, 0, 0, 3, 85, 0, 0, 9, 0, 0, 0, 0, 0, 3, 0, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 23, 0, 0, 37, 0, 0]",The Moon and the Thorn.
mightily,"[84, 10, 0, 4]",The Moon and the Thorn.
sad,"[3, 0, 5, 0, 0, 1]",The Moon and the Thorn.
gray,"[0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
own,"[4, 111, 0, 492]",The Moon and the Thorn.
rests,"[0, 0, 13, 0, 16, 1, 0, 19, 26, 1, 16, 2, 8, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8, 0, 0]",The Moon and the Thorn.
moss,[1],The Moon and the Thorn.
find,"[102, 8, 1, 14, 0, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 2, 0, 0]",The Moon and the Thorn.
fingers,"[8, 0, 0, 1, 0, 37]",The Moon and the Thorn.
shadow,"[3, 0, 0, 0, 0, 0, 0, 31, 0, 0, 1, 3, 3, 0, 0, 8, 1]",The Moon and the Thorn.
set,"[51, 0, 9, 72, 6, 2, 0, 0, 0, 2, 12, 8, 0, 19, 0, 0, 0, 0, 0, 29, 4, 2, 21, 0, 19, 0, 46, 0, 0, 10, 0, 163, 0, 7, 1, 6, 0, 1, 8, 10, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 13, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0]",The Moon and the Thorn.
burst,"[0, 8, 1, 3, 0, 1, 13, 1, 7, 0, 0, 2, 0, 0, 2, 0, 0]",The Moon and the Thorn.
Maneret,[],The Moon and the Thorn.
unbelievably,"[1, 0, 0, 0]",The Moon and the Thorn.
indecipherable,"[0, 0, 0, 0]",The Moon and the Thorn.
that,[],The Moon and the Thorn.
came,"[42, 22, 3, 0, 0, 0, 3, 163, 0, 12, 123, 0, 20, 1, 3, 0, 0, 84, 0, 11]",The Moon and the Thorn.
young,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 92, 0, 0, 38, 3, 0, 0, 0]",The Moon and the Thorn.
now,"[12, 28, 2, 1, 12, 0, 3, 0, 129, 0, 0, 0, 0]",The Moon and the Thorn.
be,"[1, 4, 12, 0, 21, 3, 0, 6, 0, 722, 26, 6, 11, 0, 0, 0]",The Moon and the Thorn.
shoes,"[3, 0, 72, 7, 0, 0]",The Moon and the Thorn.
bent,"[0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 3, 0, 0, 2, 1, 3, 0, 37, 0, 0]",The Moon and the Thorn.
proof,"[0, 0, 0, 8, 0, 0, 0]",The Moon and the Thorn.
but,"[25, 11, 211, 115, 409]",The Moon and the Thorn.
