home,"[52, 0, 0, 0, 1, 3, 3, 0, 0, 72, 4, 0, 0, 54, 3, 0, 0, 0, 8, 74]",The Sheep's in the Meadow
descriptions,"[5, 0]",The Sheep's in the Meadow
headed,"[37, 16, 73, 20, 0, 0, 5, 0, 0, 0, 0, 0, 18]",The Sheep's in the Meadow
His,[],The Sheep's in the Meadow
date,"[0, 7, 0, 0, 3, 0, 0, 0, 0, 102]",The Sheep's in the Meadow
pages,"[0, 2, 0, 2, 0, 0, 0, 0]",The Sheep's in the Meadow
yards,"[0, 0, 4, 5, 5, 5, 5, 0, 0, 0, 3, 0, 0, 10, 0, 0]",The Sheep's in the Meadow
bought,"[2, 0, 21, 0, 0]",The Sheep's in the Meadow
Suppose,"[0, 12, 70, 14, 0, 0, 0, 0, 0, 12, 0, 65, 0, 0, 0]",The Sheep's in the Meadow
brought,"[1, 23, 0, 0, 1, 0, 4, 1, 123, 1, 9, 127, 32, 80, 0, 0, 18]",The Sheep's in the Meadow
rendezvous,"[1, 0]",The Sheep's in the Meadow
camaraderie,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
uncle,[2],The Sheep's in the Meadow
seven,"[0, 0, 0, 0, 0, 8, 0, 12, 0]",The Sheep's in the Meadow
so,"[0, 3, 12, 22, 0, 17, 0, 177, 0, 228, 0, 0]",The Sheep's in the Meadow
sidewalks,"[2, 1]",The Sheep's in the Meadow
image,"[13, 6, 0, 0, 22, 4, 0, 0, 0, 0, 1, 0, 13, 0, 0, 0, 0, 20, 0, 21, 1, 0, 102, 0]",The Sheep's in the Meadow
spatter,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",The Sheep's in the Meadow
``,[],The Sheep's in the Meadow
swaggered,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
prevent,"[0, 7, 0, 35, 0, 1]",The Sheep's in the Meadow
source,"[1, 0, 3, 20, 1, 0, 4, 0, 1, 5, 4, 3]",The Sheep's in the Meadow
properly,"[84, 3, 0, 0, 4, 1, 0]",The Sheep's in the Meadow
ascended,"[0, 0, 10, 0, 0, 0, 0]",The Sheep's in the Meadow
changed,"[5, 5, 10, 3, 34, 0, 10, 1, 7, 0, 1, 6, 0]",The Sheep's in the Meadow
gentlemen,"[173, 6, 1, 0, 0]",The Sheep's in the Meadow
very,"[40, 1, 5, 33, 81, 0]",The Sheep's in the Meadow
unimaginable,"[14, 1, 0, 0]",The Sheep's in the Meadow
alone,"[211, 13, 2, 1, 0, 3, 0, 0, 0, 11, 17, 3, 3, 10]",The Sheep's in the Meadow
mornings,"[2, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
.,[],The Sheep's in the Meadow
beside,[],The Sheep's in the Meadow
constantly,"[0, 46, 3, 0, 4, 7]",The Sheep's in the Meadow
man,"[0, 0, 0, 7, 0, 173, 6, 0, 0, 4, 0, 0, 11, 8, 96, 0, 11, 0, 49, 0, 0, 1]",The Sheep's in the Meadow
agreed,"[0, 0, 0, 2, 0, 0, 3, 6, 0, 2, 1, 0, 8, 1, 1, 17, 6, 0]",The Sheep's in the Meadow
mail,"[0, 0, 0, 1, 0, 0, 0, 0, 7, 10, 0, 0]",The Sheep's in the Meadow
recall,"[0, 1, 0, 65, 0, 0, 5, 1, 0, 0, 2, 0, 13, 0, 0, 15]",The Sheep's in the Meadow
preceding,"[3, 0, 0, 0, 0, 0, 1, 20, 2, 0, 0, 3, 39, 0]",The Sheep's in the Meadow
dates,"[0, 7, 0, 0, 3, 0, 0, 0, 0, 102]",The Sheep's in the Meadow
boasted,"[0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 6, 6]",The Sheep's in the Meadow
recommended,"[5, 2, 5, 1]",The Sheep's in the Meadow
Jessica,[],The Sheep's in the Meadow
anecdotes,[3],The Sheep's in the Meadow
could,[],The Sheep's in the Meadow
hopeless,[5],The Sheep's in the Meadow
first,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 1, 169, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",The Sheep's in the Meadow
sorrow,"[0, 2, 0, 0, 0, 0, 1, 0]",The Sheep's in the Meadow
permission,"[4, 10, 2]",The Sheep's in the Meadow
frightened,"[0, 1, 0, 1, 2, 5, 0, 4, 0, 0, 0]",The Sheep's in the Meadow
shoulders,"[5, 0, 0, 0]",The Sheep's in the Meadow
from,[],The Sheep's in the Meadow
My,[],The Sheep's in the Meadow
inquiries,"[0, 0, 2, 0, 7, 33]",The Sheep's in the Meadow
up,"[0, 4, 0, 3, 307, 0]",The Sheep's in the Meadow
ties,"[0, 2, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 9, 1, 0, 3]",The Sheep's in the Meadow
quoting,"[0, 2]",The Sheep's in the Meadow
world,"[0, 1, 20, 9, 0, 0, 1, 0, 0, 173, 0, 16, 4, 1, 4, 0, 0, 8, 11, 96, 11, 0, 22, 35, 0, 0]",The Sheep's in the Meadow
rough,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 1, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
hugging,"[5, 1, 0, 0, 0, 1, 1, 1, 3, 0, 0, 2, 0]",The Sheep's in the Meadow
camp-made,[0],The Sheep's in the Meadow
things,"[50, 53, 0, 29]",The Sheep's in the Meadow
them,[],The Sheep's in the Meadow
time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]",The Sheep's in the Meadow
memory,"[0, 0, 0, 8, 13, 0, 0, 1, 2, 0]",The Sheep's in the Meadow
rest,"[0, 8, 13, 19, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 26, 0, 0, 0, 8, 16, 16, 0, 1, 2, 0]",The Sheep's in the Meadow
almost,"[23, 0, 0, 18, 66, 237, 3, 104]",The Sheep's in the Meadow
called,"[2, 0, 12, 4, 0, 8, 31, 1, 5, 1, 2, 0, 0, 0, 0, 0, 4, 6, 0, 11, 25, 10, 0, 0, 9, 0]",The Sheep's in the Meadow
kiss,"[0, 1, 0, 0, 0, 0]",The Sheep's in the Meadow
resided,"[0, 0, 1, 16, 1, 0, 0, 0]",The Sheep's in the Meadow
leave,"[1, 0, 0, 12, 0, 27, 20, 0, 218, 51, 9, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 32, 16]",The Sheep's in the Meadow
room,"[123, 0, 31, 15]",The Sheep's in the Meadow
appropriate,"[3, 0, 12, 0, 2, 0, 1, 6]",The Sheep's in the Meadow
overheard,"[0, 0, 4]",The Sheep's in the Meadow
morning,"[2, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
refusal,[3],The Sheep's in the Meadow
drinks,"[2, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0]",The Sheep's in the Meadow
has,"[7, 49, 4, 4, 0, 17, 1, 0, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 0, 123, 2, 0, 80, 492]",The Sheep's in the Meadow
and,[],The Sheep's in the Meadow
same,"[0, 176, 88, 0, 3, 0, 0, 0]",The Sheep's in the Meadow
letters,"[0, 22, 0, 8, 0, 0]",The Sheep's in the Meadow
warmer,"[1, 1, 0, 0, 9, 2, 25, 0, 11, 0]",The Sheep's in the Meadow
around,"[2, 0, 3, 0, 0, 237, 6, 0, 85, 182]",The Sheep's in the Meadow
lit,"[0, 0, 1, 3, 0, 0, 0, 0, 47, 0, 0, 0, 9, 1, 20, 0, 3, 0, 0]",The Sheep's in the Meadow
Broadway,"[4, 0]",The Sheep's in the Meadow
clogging,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",The Sheep's in the Meadow
myself,[],The Sheep's in the Meadow
did,"[46, 163, 1, 3, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6]",The Sheep's in the Meadow
Brooklyn,[1],The Sheep's in the Meadow
film,"[3, 0, 0, 0, 1, 0, 5, 20, 0, 0, 2, 0, 0, 0, 80, 0]",The Sheep's in the Meadow
become,"[33, 7, 123, 90, 37]",The Sheep's in the Meadow
vaguely,"[1, 0]",The Sheep's in the Meadow
me,"[0, 0, 0]",The Sheep's in the Meadow
dancing,"[0, 9, 0, 0, 0, 10]",The Sheep's in the Meadow
store,"[0, 0, 0, 7, 0, 0, 8, 0, 13, 0, 0, 0, 0, 4, 0, 0, 0, 36]",The Sheep's in the Meadow
sophisticated,"[0, 0, 0, 4, 3, 7, 0, 0, 0]",The Sheep's in the Meadow
residing,"[0, 0, 1, 16, 1, 0, 0, 0]",The Sheep's in the Meadow
studious,"[0, 0]",The Sheep's in the Meadow
money,[36],The Sheep's in the Meadow
let,"[0, 0, 0, 5, 10, 0, 51, 1, 12, 0, 123, 1, 0, 492, 0]",The Sheep's in the Meadow
river,[18],The Sheep's in the Meadow
reading,"[1, 44, 1, 21, 0, 0, 24, 19, 0, 4, 22, 0, 17, 2, 0, 70, 0, 4, 7, 80, 10]",The Sheep's in the Meadow
gently,"[2, 6, 7, 0]",The Sheep's in the Meadow
act,"[42, 0, 24, 0, 163, 0, 0, 0, 22, 127, 0, 37, 23, 0, 6, 1, 3, 0, 5, 19]",The Sheep's in the Meadow
atmosphere,"[0, 0, 0, 0, 26, 0, 0, 13, 0]",The Sheep's in the Meadow
couldn't,[],The Sheep's in the Meadow
Her,[],The Sheep's in the Meadow
noble,"[0, 0, 6, 0, 0, 3]",The Sheep's in the Meadow
whispered,"[2, 2]",The Sheep's in the Meadow
it,"[0, 0]",The Sheep's in the Meadow
performed,"[1, 0, 163]",The Sheep's in the Meadow
nervous,"[3, 0, 3, 0, 0, 0, 0, 1, 0, 4]",The Sheep's in the Meadow
another,"[0, 61]",The Sheep's in the Meadow
makeshift,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
terms,"[17, 17, 27, 8, 3, 0, 0, 0, 0]",The Sheep's in the Meadow
continually,[1],The Sheep's in the Meadow
looked,"[62, 10, 0, 0, 102, 5, 26, 3, 0, 41, 15, 4, 4, 7, 7, 59, 0]",The Sheep's in the Meadow
still,"[2, 1, 0, 11, 0, 2, 6, 0, 0, 6, 6, 4, 0, 0, 3, 47, 3, 0, 0, 0, 0, 35, 0, 115, 0, 9, 103, 0, 1, 12, 0, 0, 0, 0, 2, 0, 0, 0]",The Sheep's in the Meadow
washed,"[0, 3, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
front,"[0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 41, 0, 0, 16, 62, 59]",The Sheep's in the Meadow
greet,"[5, 0, 0]",The Sheep's in the Meadow
communiques,"[0, 0, 1]",The Sheep's in the Meadow
positions,"[1, 1, 0, 4, 0, 1, 7, 0, 46, 61, 29, 0, 18, 0, 72, 43, 51, 6, 0, 0, 0, 0, 17, 0, 19, 16, 1, 4]",The Sheep's in the Meadow
Front,"[0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 41, 0, 0, 16, 62, 59]",The Sheep's in the Meadow
something,[],The Sheep's in the Meadow
older,"[1, 10, 0, 11, 0, 9, 79, 0, 2, 3, 0, 0, 0, 0, 1, 0, 10, 0]",The Sheep's in the Meadow
groom,"[0, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0]",The Sheep's in the Meadow
meetings,"[0, 11, 18, 7, 0, 0, 2, 0, 3, 0, 7, 0, 0, 0, 23, 0, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 102, 19]",The Sheep's in the Meadow
;,[],The Sheep's in the Meadow
pink,"[1, 0, 0, 0, 0, 6, 0, 2]",The Sheep's in the Meadow
privacy,"[0, 5, 1, 1, 3]",The Sheep's in the Meadow
too,"[1, 121, 2, 3, 0, 0, 118, 0]",The Sheep's in the Meadow
center,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 20, 0, 2, 0, 0, 15, 0, 2, 0, 2, 5, 0, 0, 0, 0, 0, 0, 1, 11, 2, 3, 0, 1, 23]",The Sheep's in the Meadow
Heavy-coated,[0],The Sheep's in the Meadow
tales,"[4, 0, 0, 31, 0, 1, 0]",The Sheep's in the Meadow
victory,"[3, 5]",The Sheep's in the Meadow
horses,"[0, 2, 3, 12, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
ever,"[0, 46, 0, 59, 0]",The Sheep's in the Meadow
contemplation,"[0, 1, 0, 0, 0, 1]",The Sheep's in the Meadow
hat,"[1, 0, 12]",The Sheep's in the Meadow
summer,"[18, 1]",The Sheep's in the Meadow
look,"[5, 8, 6, 3, 7, 62, 59, 0, 0, 0, 15, 4, 0, 23, 0, 37, 23, 14, 0, 6, 41, 14, 10, 0, 2, 26, 4, 7, 102]",The Sheep's in the Meadow
twisted,"[0, 0, 0, 0, 2, 0, 4, 3, 0, 0, 0, 0, 37, 0, 12, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
convey,"[1, 1, 9, 0, 1, 123, 7, 2, 80, 2, 0, 18]",The Sheep's in the Meadow
different,"[0, 24, 1]",The Sheep's in the Meadow
easy,"[20, 0, 0, 1, 1, 16, 21, 0, 0, 5, 47, 0, 0, 6, 0, 0, 0, 3, 5, 4, 0]",The Sheep's in the Meadow
completely,"[13, 24, 352, 6, 2, 2, 28]",The Sheep's in the Meadow
rationed,"[0, 0, 0]",The Sheep's in the Meadow
lips,"[0, 0, 14, 0, 0, 1, 0, 0]",The Sheep's in the Meadow
Sands,"[0, 1, 1, 7, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
longing,"[0, 4, 0, 1, 0, 109]",The Sheep's in the Meadow
by,"[7, 497, 39, 40]",The Sheep's in the Meadow
Halloween,"[0, 0, 0]",The Sheep's in the Meadow
Victory,"[3, 5]",The Sheep's in the Meadow
severe-looking,[],The Sheep's in the Meadow
double-breasted,[0],The Sheep's in the Meadow
wedding,"[9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0]",The Sheep's in the Meadow
haberdashery,"[0, 0, 0, 0, 0]",The Sheep's in the Meadow
exciting,"[4, 0, 1, 0, 2, 0, 0, 1, 0, 8, 0, 0, 0, 0, 37, 0, 0]",The Sheep's in the Meadow
though,[56],The Sheep's in the Meadow
fall,"[2, 0, 0, 4, 0, 0, 6, 13, 0, 4, 1, 0, 9, 0, 0, 47, 0, 0, 0, 3, 0, 0, 3, 0, 2, 1, 0, 0, 20, 0, 4, 0, 0, 0, 0, 0, 0, 84, 1, 0, 0, 12, 1, 0, 0]",The Sheep's in the Meadow
father,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 0, 21, 0, 0, 0, 0, 0, 123]",The Sheep's in the Meadow
carefully,"[8, 0]",The Sheep's in the Meadow
make,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 0, 0, 4, 113, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 2, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]",The Sheep's in the Meadow
sneaked,"[0, 0, 1, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
later,"[0, 11, 33, 0, 4, 3, 30, 15, 89, 0, 1, 1, 0, 0, 10]",The Sheep's in the Meadow
furlough,"[1, 0]",The Sheep's in the Meadow
with,[],The Sheep's in the Meadow
subjects,"[24, 1, 29, 0, 5, 1, 0, 34, 16, 25, 0, 7, 0, 35, 7, 5, 0, 8, 0]",The Sheep's in the Meadow
life,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 33, 98, 0, 14]",The Sheep's in the Meadow
fantasist,[0],The Sheep's in the Meadow
fifty,"[0, 0, 0, 3, 12]",The Sheep's in the Meadow
night,"[1, 0, 31, 51, 0]",The Sheep's in the Meadow
lock,"[0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
fourth,"[0, 0, 5, 0, 0, 1, 0, 0, 0, 3]",The Sheep's in the Meadow
enthusiastic,[6],The Sheep's in the Meadow
strangely,"[1, 1, 0, 0]",The Sheep's in the Meadow
camp,"[0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
wrong,"[1, 0, 3, 0, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0]",The Sheep's in the Meadow
immense,"[2, 0, 0, 7]",The Sheep's in the Meadow
years,"[61, 0, 0, 0, 36, 33, 0, 0, 0, 133, 12]",The Sheep's in the Meadow
alive,"[4, 0, 26, 3, 16, 5]",The Sheep's in the Meadow
clothes,"[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 11]",The Sheep's in the Meadow
meet,"[0, 11, 7, 0, 0, 2, 0, 3, 0, 7, 1, 0, 0, 23, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 102, 19]",The Sheep's in the Meadow
materialize,"[0, 0, 14]",The Sheep's in the Meadow
established,"[0, 8, 10, 13, 0, 44, 0, 1, 3, 1, 51, 3, 59, 0, 113, 1, 3, 3, 4, 9, 5, 0, 21, 0, 0]",The Sheep's in the Meadow
overcoming,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9]",The Sheep's in the Meadow
newest,"[0, 36, 12, 92, 0, 5, 38, 4, 4]",The Sheep's in the Meadow
hotel,[5],The Sheep's in the Meadow
meeting,"[0, 11, 18, 7, 0, 0, 2, 0, 3, 0, 7, 0, 0, 0, 23, 0, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 102, 19]",The Sheep's in the Meadow
dapper,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",The Sheep's in the Meadow
Cardboard,"[0, 0, 0]",The Sheep's in the Meadow
continuing,"[13, 1, 1, 5, 0, 0, 8, 0, 0, 0, 0, 0, 16, 1, 13, 0, 0, 0, 35, 0]",The Sheep's in the Meadow
Manhattan,"[6, 0]",The Sheep's in the Meadow
unbearable,"[2, 0, 1]",The Sheep's in the Meadow
signs,"[0, 0, 0, 0, 1, 0, 10, 1, 1, 0, 0, 13, 0, 0, 2, 0, 0, 6, 1, 0, 0, 74]",The Sheep's in the Meadow
personality,[11],The Sheep's in the Meadow
continental,"[1, 2]",The Sheep's in the Meadow
glamor,"[0, 0]",The Sheep's in the Meadow
part,"[12, 3, 0, 6, 1, 7, 0, 6, 47, 4, 3, 6, 0, 9, 4, 0, 30, 0, 0, 0, 1, 0, 12, 11, 19, 0, 13, 5, 0, 16, 0, 0, 0, 1, 5, 17]",The Sheep's in the Meadow
girl,"[0, 3, 51, 0, 0, 4, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
seemed,"[3, 59, 26]",The Sheep's in the Meadow
give,"[19, 0, 1, 0, 0, 1, 3, 13, 38, 17, 6, 19, 0, 51, 36, 0, 6, 0, 1, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 4, 0, 32, 492, 1, 0]",The Sheep's in the Meadow
launch,"[0, 1, 2, 3, 0, 59, 0]",The Sheep's in the Meadow
were,"[12, 1, 11, 722, 6, 0, 26, 0, 21, 0, 6, 3]",The Sheep's in the Meadow
horns',[],The Sheep's in the Meadow
Again,"[0, 74, 0, 0]",The Sheep's in the Meadow
cry,"[0, 0, 0, 0, 4, 0, 1, 5, 2, 0, 2, 0, 0, 0, 0, 25, 0, 0, 0, 0]",The Sheep's in the Meadow
must,"[0, 0, 115]",The Sheep's in the Meadow
outraged,"[2, 0, 0, 1, 7, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
Was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",The Sheep's in the Meadow
excited,"[4, 0, 0, 2, 0, 21, 37, 0, 0, 1, 1, 8, 4, 0, 1, 7, 0, 0, 0, 8, 0, 0, 0, 0, 0]",The Sheep's in the Meadow
warm,"[1, 1, 0, 9, 2, 0, 11, 25, 1, 0]",The Sheep's in the Meadow
farewell,"[1, 1, 0, 32, 2]",The Sheep's in the Meadow
golden,"[1, 0, 0, 0, 0, 8, 0, 1, 1, 5, 3]",The Sheep's in the Meadow
Having,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 123, 2, 0, 80, 492]",The Sheep's in the Meadow
stopped,"[3, 4, 3, 0, 0, 0, 1, 0, 18, 0, 0, 1, 2, 0, 0, 0, 51, 20, 0, 0, 0, 13, 0, 12, 15, 6, 0, 4, 0, 0]",The Sheep's in the Meadow
quarter,"[1, 0, 0, 0, 5, 0, 0, 7, 0, 9, 0, 3, 0, 0, 3]",The Sheep's in the Meadow
now,"[28, 3, 0, 0, 129, 0, 1, 0, 2, 12, 0, 0, 12]",The Sheep's in the Meadow
unsloped,"[0, 5]",The Sheep's in the Meadow
accompany,"[0, 2, 2, 11, 0, 0, 0, 15, 0]",The Sheep's in the Meadow
soft,"[0, 16, 0, 1, 2, 0, 3, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 3]",The Sheep's in the Meadow
real,"[4, 40, 1, 2, 0, 0, 0, 33, 1, 10, 81, 0, 16]",The Sheep's in the Meadow
substantial,"[14, 1, 1, 8, 1, 33, 0, 25, 14, 16]",The Sheep's in the Meadow
books,"[0, 0, 2, 0, 17, 0, 0, 19, 12, 0, 1, 4, 4, 0, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0]",The Sheep's in the Meadow
compliments,"[0, 17, 11, 0, 1]",The Sheep's in the Meadow
scholarly,[0],The Sheep's in the Meadow
These,[],The Sheep's in the Meadow
An,"[0, 0]",The Sheep's in the Meadow
wished,"[17, 176, 21, 4, 0]",The Sheep's in the Meadow
They,[],The Sheep's in the Meadow
Year's,[],The Sheep's in the Meadow
that,[],The Sheep's in the Meadow
what,[],The Sheep's in the Meadow
messhall,[],The Sheep's in the Meadow
buy,"[2, 0, 0, 21, 2, 0, 0]",The Sheep's in the Meadow
separation,"[0, 0, 0, 0, 1]",The Sheep's in the Meadow
Among,[],The Sheep's in the Meadow
have,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 0, 18, 0, 3, 6, 123, 2, 0, 0, 80, 492]",The Sheep's in the Meadow
scraped,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 7, 1, 1, 0, 2, 0, 0]",The Sheep's in the Meadow
desires,"[16, 22, 7, 51]",The Sheep's in the Meadow
bottles,"[0, 0, 0, 6]",The Sheep's in the Meadow
effect,"[5, 0, 27, 16, 2, 27, 0, 6, 3, 3, 0, 8, 14, 6, 0]",The Sheep's in the Meadow
neighborhood,"[0, 7, 3, 9, 1, 0]",The Sheep's in the Meadow
differed,"[0, 5, 0, 0]",The Sheep's in the Meadow
American,"[0, 0, 39]",The Sheep's in the Meadow
whom,[],The Sheep's in the Meadow
etiquette,[1],The Sheep's in the Meadow
enrolled,"[1, 2, 0, 0, 12]",The Sheep's in the Meadow
dying,"[0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 90, 0, 0, 0, 0, 11, 0, 69, 13, 0, 0, 3, 12, 0, 0, 0, 0]",The Sheep's in the Meadow
reality,"[96, 0, 5, 9]",The Sheep's in the Meadow
Whole,"[13, 5, 1, 14, 6, 24, 352, 2, 0, 2, 0, 0, 28, 2]",The Sheep's in the Meadow
class,"[52, 61, 1, 0, 3, 0, 18, 0, 12, 0, 0, 0, 0, 74, 5, 1, 39, 12]",The Sheep's in the Meadow
essential,"[13, 1, 3, 18, 0, 1, 4, 0, 4, 0, 0]",The Sheep's in the Meadow
mother,"[0, 19, 0, 21, 0, 0, 0, 123, 0, 0, 0]",The Sheep's in the Meadow
footbridge,"[0, 0, 0]",The Sheep's in the Meadow
do,"[1, 0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 0, 1, 5, 0, 0, 18, 84, 0, 0, 3, 6]",The Sheep's in the Meadow
not,"[602, 0]",The Sheep's in the Meadow
letter,"[0, 22, 0, 0, 0]",The Sheep's in the Meadow
commencing,"[0, 0, 0, 0, 0, 19, 123, 8, 0, 0, 0]",The Sheep's in the Meadow
York,"[20, 0]",The Sheep's in the Meadow
watching,"[0, 1, 0, 4, 4, 0, 0, 10, 4, 0, 4, 12, 17, 4, 0, 11, 0, 6, 102, 0]",The Sheep's in the Meadow
yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]",The Sheep's in the Meadow
swarming,"[1, 0, 0, 0, 5]",The Sheep's in the Meadow
policemen,"[2, 0, 10]",The Sheep's in the Meadow
vision,"[0, 0, 18, 0, 12, 0, 15]",The Sheep's in the Meadow
feeling,"[11, 0, 6, 0, 6, 59, 6, 40, 0, 23, 4, 37, 6, 0, 8, 3, 55, 14, 0, 2, 0, 49]",The Sheep's in the Meadow
imagination,"[0, 0, 0, 0, 3, 12, 0, 15]",The Sheep's in the Meadow
suburban,[5],The Sheep's in the Meadow
gone,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 33, 6, 0, 0, 0, 20, 0, 0, 0, 4, 6, 0, 0, 26, 90, 43, 127, 0, 0, 0, 25, 0, 11, 17, 3, 0, 0, 6, 8, 19, 0, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 123, 0, 0, 0, 0, 19, 0]",The Sheep's in the Meadow
calling,"[1, 2, 8, 0, 12, 4, 0, 8, 31, 1, 2, 5, 1, 2, 0, 0, 0, 0, 0, 4, 6, 0, 11, 25, 10, 0, 0, 9, 0]",The Sheep's in the Meadow
tin,"[1, 0, 0, 0, 0, 235, 0, 0]",The Sheep's in the Meadow
who,"[0, 0]",The Sheep's in the Meadow
mysterious,"[3, 0, 19, 0, 0, 4, 0, 2, 0, 15, 0]",The Sheep's in the Meadow
important,"[0, 32, 4, 0, 14]",The Sheep's in the Meadow
going,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 33, 6, 0, 20, 0, 0, 6, 0, 0, 9, 90, 43, 127, 26, 0, 0, 0, 0, 11, 17, 3, 3, 3, 7, 6, 0, 19, 0, 71, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 0, 123, 0, 0, 0, 0, 19]",The Sheep's in the Meadow
Mayflower,"[0, 0, 0, 0]",The Sheep's in the Meadow
since,[],The Sheep's in the Meadow
neat,"[0, 0, 18, 0, 0, 0, 0, 2, 0, 5, 3, 0, 2, 0, 61, 4, 0, 0, 16, 0, 1]",The Sheep's in the Meadow
skill,"[1, 0, 11, 2, 8, 0]",The Sheep's in the Meadow
Jessie,[],The Sheep's in the Meadow
hand,"[0, 0, 12, 51, 0, 20, 0, 0, 0, 1, 0, 0, 1, 50, 11, 0]",The Sheep's in the Meadow
this,[],The Sheep's in the Meadow
