w,vector_uso
draw,"[1, 0, 3, 0, 0, 0, 0, 0, 24, 0, 7, 0, 1, 3, 1, 0, 0, 43, 0, 0, 1, 0, 5, 113, 0, 0, 4, 4, 12, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 12, 5, 0, 0, 1, 123, 9, 0, 0, 14, 6]",The Murders
inside,"[0, 0, 0, 1, 0, 3, 0, 38, 1, 25, 0]",The Murders
goes,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 5, 33, 6, 0, 20, 0, 0, 3, 6, 0, 19, 0, 26, 90, 43, 127, 0, 0, 3, 0, 0, 37, 0, 0, 11, 17, 3, 0, 6, 1, 19, 0, 0, 8, 13, 0, 0, 0, 0, 3, 0, 0, 83, 0, 12, 0, 123, 0, 0, 0, 0, 19, 2]",The Murders
guttered,[0],The Murders
crime,"[0, 0, 0, 0, 4, 0]",The Murders
tomorrow,[6],The Murders
reached,"[11, 0, 1, 21, 3, 1, 51, 0, 0, 7, 113, 0, 1, 0, 0, 50, 11, 0, 1, 12, 5, 0, 0]",The Murders
It's,[],The Murders
groped,"[0, 0]",The Murders
minute,"[5, 13, 15, 0, 24, 40, 10, 0, 0, 0, 0, 45]",The Murders
visited,"[0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 4, 1, 8, 0, 0, 0, 0, 0, 25, 0, 0, 102]",The Murders
seemed,"[3, 59, 26]",The Murders
give,"[19, 0, 1, 0, 0, 1, 3, 13, 38, 17, 6, 19, 0, 51, 36, 0, 6, 0, 1, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 4, 0, 32, 492, 1, 0]",The Murders
We'll,[],The Murders
were,"[12, 1, 11, 722, 6, 0, 26, 0, 21, 0, 6, 3]",The Murders
tired,"[0, 0, 1, 0, 1, 0, 0, 0, 7, 0, 2, 0, 5, 0, 0, 0, 36, 0, 0, 1, 2, 0, 0, 0, 7, 0, 0, 6, 0]",The Murders
consistent,"[1, 0, 3, 5, 2, 6]",The Murders
tell,"[0, 0, 1, 0, 0, 34, 0, 49, 0, 39, 0, 0, 2, 0, 0, 0, 0, 70, 15, 5]",The Murders
fare,"[84, 163, 3, 0, 0, 0, 0]",The Murders
your,[],The Murders
introduced,"[3, 0, 0, 0, 0, 0, 36, 0, 12, 0, 2, 0, 2, 0, 0, 0, 0, 0]",The Murders
abstractly,[0],The Murders
stopped,"[3, 4, 3, 0, 0, 0, 1, 0, 18, 0, 0, 1, 2, 0, 0, 0, 51, 20, 0, 0, 0, 13, 0, 12, 15, 6, 0, 4, 0, 0]",The Murders
now,"[28, 3, 0, 0, 129, 0, 1, 0, 2, 12, 0, 0, 12]",The Murders
half,"[1, 36]",The Murders
you're,[],The Murders
wouldn't,[],The Murders
there's,[],The Murders
real,"[4, 40, 1, 2, 0, 0, 0, 33, 1, 10, 81, 0, 16]",The Murders
safely,[1],The Murders
An,"[0, 0]",The Murders
decided,"[5, 1, 6, 0, 10, 4, 0, 1]",The Murders
They,[],The Murders
drunk,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 0]",The Murders
that,[],The Murders
Almost,"[23, 0, 0, 18, 66, 237, 3, 104]",The Murders
what,[],The Murders
kick,"[1, 0, 0, 2, 3, 0, 8, 0, 7, 1, 1, 0, 0, 2, 1, 0, 0, 0, 2, 1]",The Murders
sharply,"[14, 0, 8, 0, 0, 0]",The Murders
need,"[0, 0, 0, 8, 5, 54, 80, 0, 22, 6, 0, 0, 6, 14, 0, 51]",The Murders
feet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 3]",The Murders
cops,"[2, 1, 0, 2, 0, 4, 3, 5, 0, 0, 1, 0, 2, 0, 0, 0]",The Murders
have,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 0, 18, 0, 3, 6, 123, 2, 0, 0, 80, 492]",The Murders
bottles,"[0, 0, 0, 6]",The Murders
repeated,"[11, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 13, 0, 0, 0, 1, 1, 0]",The Murders
effect,"[5, 0, 27, 16, 2, 27, 0, 6, 3, 3, 0, 8, 14, 6, 0]",The Murders
gloves,"[0, 0, 0, 4, 0]",The Murders
showing,"[37, 8, 0, 1, 0, 44, 21, 14, 7, 1, 19, 36, 6, 0, 7, 1, 1, 0, 1, 0, 3, 3, 0, 20, 2, 15, 0, 1]",The Murders
guess,"[1, 3, 0, 0, 0, 0, 12, 0, 0, 4, 0, 4, 15, 65, 0, 12, 4, 9, 14, 0, 0, 0, 0, 2]",The Murders
Wait,"[10, 59, 0, 17, 0, 0, 0, 0, 15, 1, 0, 17]",The Murders
hit,"[0, 2, 1, 21, 1, 0, 1, 0, 0, 0, 0, 0, 9, 1, 1, 1, 113, 2, 5, 0, 102, 2, 0, 3, 0, 11, 7, 1, 5, 1]",The Murders
Could,[],The Murders
flip,"[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 6, 3, 0, 0, 0, 1, 1, 3, 12, 0, 6, 1, 0]",The Murders
pull,"[0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 3, 14]",The Murders
do,"[1, 0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 0, 1, 5, 0, 0, 18, 84, 0, 0, 3, 6]",The Murders
not,"[602, 0]",The Murders
possible,"[6, 41]",The Murders
yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]",The Murders
added,"[1, 0, 1, 0, 2, 22, 4, 0, 1, 9, 1, 0, 3, 0, 0, 5, 0, 18]",The Murders
we'll,[],The Murders
gone,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 33, 6, 0, 0, 0, 20, 0, 0, 0, 4, 6, 0, 0, 26, 90, 43, 127, 0, 0, 0, 25, 0, 11, 17, 3, 0, 0, 6, 8, 19, 0, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 123, 0, 0, 0, 0, 19, 0]",The Murders
Frisco,[],The Murders
Take,"[0, 5, 0, 0, 0, 1, 21, 0, 0, 13, 0, 22, 0, 2, 6, 7, 0, 24, 3, 3, 1, 0, 0, 0, 1, 20, 4, 4, 3, 1, 10, 6, 1, 4, 7, 0, 2, 7, 0, 5, 14, 16, 9, 0, 0, 113, 5, 6, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",The Murders
tin,"[1, 0, 0, 0, 0, 235, 0, 0]",The Murders
who,"[0, 0]",The Murders
gin,"[0, 12, 1, 0, 0, 0]",The Murders
risk,"[0, 0, 15, 0, 0, 0, 0, 0, 6, 0, 2, 0, 17, 2, 0, 0]",The Murders
find,"[1, 0, 7, 2, 0, 0, 1, 1, 8, 14, 0, 8, 0, 17, 4, 3, 37, 1, 0, 0, 7, 3, 55, 0, 123, 0, 0, 2, 5, 102]",The Murders
going,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 33, 6, 0, 20, 0, 0, 6, 0, 0, 9, 90, 43, 127, 26, 0, 0, 0, 0, 11, 17, 3, 3, 3, 7, 6, 0, 19, 0, 71, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 0, 123, 0, 0, 0, 0, 19]",The Murders
enough,"[0, 9, 4, 12, 76]",The Murders
this,[],The Murders
hand,"[0, 0, 12, 51, 0, 20, 0, 0, 0, 1, 0, 0, 1, 50, 11, 0]",The Murders
Also,"[121, 2, 3, 0, 118]",The Murders
food,"[0, 0, 1, 13, 0]",The Murders
near,"[0, 104, 0, 0, 0, 237, 0, 8, 0, 27, 0, 134, 11, 0, 23, 0, 0, 18, 66, 1, 3]",The Murders
let's,[],The Murders
come,"[0, 42, 0, 0, 5, 163, 0, 0, 0, 20, 0, 0, 0, 3, 22, 84, 0, 3, 3, 123, 11, 0, 12, 0, 1]",The Murders
murder,"[0, 7, 1, 0, 0, 102, 0, 1, 0, 2, 1, 21]",The Murders
pitch,"[0, 0, 0, 2, 1, 0, 1, 0, 0, 16, 1, 1, 0, 3, 0, 0, 3, 1, 0, 1, 0, 0, 2, 0, 0, 5, 7, 1]",The Murders
pint,"[0, 3]",The Murders
right,"[0, 0, 0, 3, 0, 10, 1, 0, 8, 0, 134, 9, 0, 0, 3, 0, 0, 4, 0, 4, 0, 84, 2, 0, 0, 3, 0, 0]",The Murders
we'd,[],The Murders
to,[],The Murders
equivalent,"[2, 0, 0, 0, 0]",The Murders
care,"[0, 176, 17, 17, 3, 8, 0, 1, 0, 7, 1, 8, 0, 5, 10, 21, 1, 20, 0, 2, 10]",The Murders
Mexico,"[0, 1]",The Murders
soundly,"[134, 1, 7]",The Murders
The,[],The Murders
level's,[],The Murders
drank,"[0, 0, 0, 0, 1, 0, 0, 15, 0, 0]",The Murders
C'mon,[],The Murders
stakes,"[13, 0, 0, 0, 0, 33, 0, 4, 2, 2, 4, 0, 7, 2, 0, 162]",The Murders
agin,[],The Murders
Our,[],The Murders
Maxine,[],The Murders
notes,"[1, 0, 0, 4, 0, 2, 0, 8, 0, 24, 0, 8, 0, 10, 4, 1, 6, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0, 0]",The Murders
alibi,"[0, 0, 5, 0]",The Murders
then,"[177, 0, 228, 0]",The Murders
but,"[211, 25, 409, 115, 11]",The Murders
Seaton's,[],The Murders
does,"[0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6, 0, 0]",The Murders
learned,"[0, 1, 0, 21, 1, 0, 24, 15, 4, 14, 0, 4, 1, 0, 0, 3, 12, 0, 0, 5, 0, 12, 0, 0, 0, 0, 0, 6, 80, 3, 102]",The Murders
solid,"[14, 11, 1, 1, 0, 0, 0, 1, 0, 2, 28, 25, 8, 0]",The Murders
they'll,[],The Murders
word,"[0, 0, 0, 2, 3, 2, 4, 0, 0, 37, 11, 1, 4, 4, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",The Murders
friend,"[1, 1, 1, 0, 8, 1, 0, 0, 0, 1]",The Murders
All,"[13, 24, 352, 6, 2, 2, 28]",The Murders
about,"[2, 0, 23, 0, 0, 0, 18, 0, 237, 6, 66, 0, 0, 85, 3, 104, 182]",The Murders
accomplice,"[0, 0]",The Murders
You'd,[],The Murders
Let's,[],The Murders
boarded,"[15, 31, 0]",The Murders
chance,"[2, 15, 0, 1, 3, 0, 0, 0, 2, 3, 3, 55, 17, 10, 2, 7, 3, 14]",The Murders
blaring,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",The Murders
o'clock,[2],The Murders
when,[],The Murders
louder,"[1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 3, 0, 0]",The Murders
looking,"[5, 3, 62, 7, 59, 0, 0, 0, 15, 4, 0, 23, 41, 10, 0, 26, 0, 0, 4, 7, 102]",The Murders
taking,"[5, 0, 0, 0, 1, 21, 0, 0, 0, 0, 22, 3, 2, 6, 7, 0, 24, 0, 3, 1, 0, 0, 0, 1, 20, 0, 4, 4, 3, 1, 10, 6, 1, 4, 7, 2, 7, 0, 5, 14, 4, 9, 0, 113, 5, 18, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",The Murders
thought,"[15, 0, 0, 37, 12, 1, 0, 15, 0, 0, 31, 10, 5, 1, 0, 65, 0, 4, 2, 12, 67, 17, 0, 14, 0, 0, 0, 0, 31, 0]",The Murders
Doris,[0],The Murders
course,"[4, 2, 0, 4, 0, 12, 0, 4, 0, 74, 9, 43, 6, 24, 39, 12, 2]",The Murders
reference,"[0, 12, 4, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 3, 6, 9, 2, 0, 0, 0]",The Murders
weeks,"[0, 0, 33, 0]",The Murders
through,"[32, 125, 0, 0]",The Murders
pulled,"[0, 0, 0, 0, 0, 7, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 3, 14]",The Murders
Now,"[28, 3, 0, 0, 129, 0, 1, 0, 2, 12, 0, 0, 12]",The Murders
rummy,"[5, 0, 0, 3, 2, 0, 0, 5, 0, 6, 0, 1, 8]",The Murders
cop,"[2, 1, 0, 2, 0, 4, 3, 5, 0, 0, 1, 0, 2, 0, 0, 0]",The Murders
stashed,"[0, 0, 0, 0, 0, 0]",The Murders
dreamlessly,[],The Murders
know,"[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 26, 2, 0, 0, 49, 1, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 129, 0, 0, 49]",The Murders
dirty,"[4, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 9, 0, 0, 0]",The Murders
in,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Murders
dope,"[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 1]",The Murders
hands,"[63, 0, 0, 0, 0, 51, 1, 0, 0, 0, 1, 0, 50, 11, 0, 0, 12, 20, 0, 51, 0, 0]",The Murders
produce,"[0, 0, 0, 7, 3, 0, 113, 0, 0, 48, 123, 0, 12, 0, 4, 12, 16]",The Murders
