fourteen,"[3, 0, 12, 0]",North Country School Cares for the Whole Child
40,"[0, 6, 0, 2, 0]",North Country School Cares for the Whole Child
maximum,"[2, 0, 0, 0, 0, 4]",North Country School Cares for the Whole Child
whole,"[0, 28, 0, 13, 352, 1, 5, 24, 2, 2, 6, 0, 14, 2]",North Country School Cares for the Whole Child
crumbly,"[0, 0]",North Country School Cares for the Whole Child
convinced,"[4, 0, 21, 0, 3, 1]",North Country School Cares for the Whole Child
Adults,"[1, 0]",North Country School Cares for the Whole Child
Modern,"[36, 25, 0, 0, 0, 0, 4, 0, 0, 0, 4]",North Country School Cares for the Whole Child
try,"[12, 22, 1, 10, 15, 18, 0, 1, 0, 7, 8, 0, 4, 9, 0, 1, 3, 7, 2, 0, 0]",North Country School Cares for the Whole Child
needs,"[0, 16, 0, 14, 0, 0, 8, 51, 0, 5, 6, 6, 0, 80, 1, 6, 22, 0, 0, 54]",North Country School Cares for the Whole Child
suitable,"[1, 3, 5, 3]",North Country School Cares for the Whole Child
By,"[40, 497, 7, 39]",North Country School Cares for the Whole Child
hear,"[22, 0, 3, 5, 0, 4, 15, 102, 0, 0, 0, 0]",North Country School Cares for the Whole Child
children,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0, 17]",North Country School Cares for the Whole Child
hard,"[2, 0, 0, 0, 0, 5, 7, 33, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 18, 7, 0, 0, 25]",North Country School Cares for the Whole Child
letters,"[0, 22, 0, 0, 8, 0]",North Country School Cares for the Whole Child
fish,"[0, 0, 1, 5, 2]",North Country School Cares for the Whole Child
asked,"[5, 15, 0, 80, 1, 0, 0, 6, 22, 14, 0, 54]",North Country School Cares for the Whole Child
sprouted,"[1, 0, 0, 0, 0, 0, 0, 36, 5]",North Country School Cares for the Whole Child
orchards,"[0, 3, 2, 0]",North Country School Cares for the Whole Child
its,"[0, 0]",North Country School Cares for the Whole Child
observations,"[4, 10, 8, 1, 4, 0]",North Country School Cares for the Whole Child
off,"[9, 54, 0, 0, 102, 1, 2, 0, 40, 7, 21, 0, 1]",North Country School Cares for the Whole Child
meat,"[2, 0, 2, 0, 0, 0, 1, 0, 20, 0, 23, 5, 2, 0, 0, 3]",North Country School Cares for the Whole Child
Because,[],North Country School Cares for the Whole Child
mulching,[0],North Country School Cares for the Whole Child
push,"[0, 14, 0, 4, 3, 0, 10, 0, 4, 1, 8, 7, 0, 24, 0, 11, 8, 0, 11, 0, 0, 0]",North Country School Cares for the Whole Child
peas,"[0, 0]",North Country School Cares for the Whole Child
short,"[0, 0, 0, 0, 27, 0, 0, 0, 28, 8, 99, 2, 0, 47, 0, 1, 6, 0, 2, 0, 4, 0, 0, 20]",North Country School Cares for the Whole Child
over,"[0, 0, 0, 163, 1, 22, 6]",North Country School Cares for the Whole Child
manager,"[1, 0, 1, 0, 4]",North Country School Cares for the Whole Child
smaller,"[0, 3, 0, 0, 4, 4, 4, 0, 1, 20, 0, 12, 67, 0, 99]",North Country School Cares for the Whole Child
work,"[0, 9, 113, 18, 6, 2, 0, 0, 3, 1, 0, 6, 5, 127, 0, 0, 39, 0, 12, 0, 0, 0, 23, 0, 0, 43, 24, 0, 22, 13, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 0]",North Country School Cares for the Whole Child
allow,"[16, 1, 1, 0, 0, 0, 0, 10, 6, 10, 0, 0, 51, 3, 12, 32]",North Country School Cares for the Whole Child
reminiscing,[0],North Country School Cares for the Whole Child
began,"[123, 0, 0, 0, 8, 0, 0, 0, 19]",North Country School Cares for the Whole Child
feed,"[43, 0, 6, 74, 1, 8, 1, 2, 51, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
unexpected,[7],North Country School Cares for the Whole Child
honey,"[49, 1, 8, 0, 2]",North Country School Cares for the Whole Child
At,"[0, 35, 580, 0]",North Country School Cares for the Whole Child
Visitors,"[0, 0]",North Country School Cares for the Whole Child
thought,"[0, 0, 31, 12, 15, 1, 0, 4, 12, 31, 0, 0, 0, 0, 5, 2, 37, 0, 17, 67, 1, 10, 14, 0, 15, 65, 0, 0, 0, 0]",North Country School Cares for the Whole Child
ages,"[0, 0, 0, 133, 0, 33, 2, 0, 0, 0, 0]",North Country School Cares for the Whole Child
then,"[177, 0, 0, 228]",North Country School Cares for the Whole Child
Vegetables,"[0, 0, 1]",North Country School Cares for the Whole Child
planned,"[18, 6, 15, 3, 0, 0, 1, 0]",North Country School Cares for the Whole Child
All,"[13, 352, 28, 24, 2, 2, 6]",North Country School Cares for the Whole Child
mill,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3]",North Country School Cares for the Whole Child
finds,"[102, 8, 1, 14, 0, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 2, 0, 0]",North Country School Cares for the Whole Child
they,[],North Country School Cares for the Whole Child
longer,"[109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28]",North Country School Cares for the Whole Child
winter,"[4, 0, 1]",North Country School Cares for the Whole Child
slowly,"[21, 16, 5, 0, 0]",North Country School Cares for the Whole Child
salt,"[0, 0, 2, 0, 0, 0, 0]",North Country School Cares for the Whole Child
child,"[0, 0, 0, 17, 1, 0, 0, 4, 1, 4, 0, 0, 17]",North Country School Cares for the Whole Child
scoop,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 7, 2, 0, 0, 0]",North Country School Cares for the Whole Child
must,"[0, 0, 115]",North Country School Cares for the Whole Child
high,"[0, 0, 0, 2, 0, 0, 1, 0, 0, 61, 0, 0, 0, 2, 2, 0]",North Country School Cares for the Whole Child
amounts,"[42, 22, 0, 84, 5, 0, 12, 4, 8, 0]",North Country School Cares for the Whole Child
really,"[81, 0, 40, 0, 8, 1, 33, 11]",North Country School Cares for the Whole Child
states,"[0, 0, 0, 0, 5, 0, 0, 0, 39, 7, 49, 70, 28, 0, 21, 32, 0, 11, 0, 0]",North Country School Cares for the Whole Child
getting,"[0, 2, 49, 21, 0, 113, 18, 9, 0, 0, 3, 3, 18, 0, 0, 0, 1, 12, 19, 0, 0, 6, 492, 0, 0, 3, 4, 55, 0, 2, 0, 0, 0, 12, 123, 0, 0, 0, 0, 0, 0, 1, 8, 11, 1, 0, 5, 0, 33, 51, 2, 0, 3, 1, 0, 1, 80, 23, 16, 0, 0, 6, 84, 90, 0, 0, 0, 18, 19, 7, 0, 0]",North Country School Cares for the Whole Child
applied,"[6, 0, 0, 0, 66, 0, 0, 0, 0, 51, 17, 7, 1, 7]",North Country School Cares for the Whole Child
grounds,"[0, 0, 15, 1, 0, 3, 18, 0, 4, 16, 0, 5, 0, 2, 0, 0, 59, 0, 21, 8, 3, 26, 30, 0, 0, 3, 32, 5, 0]",North Country School Cares for the Whole Child
cattle,"[6, 0, 1, 3, 0]",North Country School Cares for the Whole Child
desserts,"[0, 4, 0]",North Country School Cares for the Whole Child
ship,"[0, 0, 10, 17]",North Country School Cares for the Whole Child
on,"[839, 37]",North Country School Cares for the Whole Child
respond,"[3, 4, 25, 1]",North Country School Cares for the Whole Child
menus,"[0, 0, 0, 0, 1, 0, 0]",North Country School Cares for the Whole Child
Walter,"[0, 2]",North Country School Cares for the Whole Child
scenery,"[12, 0]",North Country School Cares for the Whole Child
Drinking,"[0, 0, 0, 0, 0, 0, 15, 0, 1, 0, 0, 0, 8, 0, 0, 0]",North Country School Cares for the Whole Child
turnips,"[0, 0, 0]",North Country School Cares for the Whole Child
nutrition,"[0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
the,[],North Country School Cares for the Whole Child
Soon,"[0, 20, 2, 3]",North Country School Cares for the Whole Child
depreciation,"[0, 1, 0, 0]",North Country School Cares for the Whole Child
Wholesome,[1],North Country School Cares for the Whole Child
minerals,[1],North Country School Cares for the Whole Child
smell,"[0, 0, 0, 59, 0, 6, 0, 6, 0, 0, 0, 0, 0, 23, 37, 14, 40, 1, 2, 2, 0, 0, 1]",North Country School Cares for the Whole Child
liberally,"[1, 0, 0]",North Country School Cares for the Whole Child
shampoo,[0],North Country School Cares for the Whole Child
so,"[0, 0, 22, 17, 0, 0, 12, 0, 177, 0, 3, 228]",North Country School Cares for the Whole Child
asking,"[5, 15, 2, 0, 54, 80, 1, 0, 0, 6, 22, 14, 0, 11]",North Country School Cares for the Whole Child
fields,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 7, 1, 0, 2, 32, 0, 0, 34, 5, 0, 0, 0, 0, 1, 0, 24, 0, 25, 0, 0, 0, 0]",North Country School Cares for the Whole Child
school,"[0, 0, 0, 69, 0, 7, 0, 0, 0, 1, 1]",North Country School Cares for the Whole Child
nutritional,"[0, 0]",North Country School Cares for the Whole Child
from,[],North Country School Cares for the Whole Child
future,"[0, 0, 0, 0, 47, 37, 0]",North Country School Cares for the Whole Child
many,[94],North Country School Cares for the Whole Child
possible,"[6, 41]",North Country School Cares for the Whole Child
these,[],North Country School Cares for the Whole Child
there,"[276, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
kitchen,[15],North Country School Cares for the Whole Child
You,[],North Country School Cares for the Whole Child
cracked,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 3, 0, 0, 0, 13, 6, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
before,"[123, 0, 17, 14]",North Country School Cares for the Whole Child
accomplished,"[5, 0, 52, 3, 14, 22, 1, 0, 0, 0, 1, 1, 7, 10, 4, 11, 0]",North Country School Cares for the Whole Child
supplementary,"[0, 0, 2, 0]",North Country School Cares for the Whole Child
Healthier,"[5, 0, 0, 4, 0, 0, 0, 1, 25, 0, 0, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
French,"[0, 6, 0, 0]",North Country School Cares for the Whole Child
Vermont,"[0, 0, 0]",North Country School Cares for the Whole Child
patient,"[12, 0, 0]",North Country School Cares for the Whole Child
well,"[0, 2, 0, 1, 0, 82, 20, 4, 1, 5, 134]",North Country School Cares for the Whole Child
completion,"[7, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
Homemade,[1],North Country School Cares for the Whole Child
motor,"[7, 11, 0, 6]",North Country School Cares for the Whole Child
grapefruit,"[0, 0]",North Country School Cares for the Whole Child
carry,"[0, 15, 0, 3, 0, 0, 7, 0, 2, 1, 36, 7, 6, 1, 1, 0, 0, 4, 9, 0, 0, 43, 80, 2, 0, 0, 17, 0]",North Country School Cares for the Whole Child
which,[],North Country School Cares for the Whole Child
freedom,"[13, 1]",North Country School Cares for the Whole Child
water,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91]",North Country School Cares for the Whole Child
Bio-Dynamic,[],North Country School Cares for the Whole Child
a,"[0, 147, 2793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
Johnny,"[3, 1, 0, 0, 0]",North Country School Cares for the Whole Child
Colman,[],North Country School Cares for the Whole Child
dishes,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 3, 0, 0, 7, 2, 0, 0]",North Country School Cares for the Whole Child
Natural,"[13, 0, 4, 0, 0, 1, 25, 1]",North Country School Cares for the Whole Child
candy,"[0, 0, 0, 1]",North Country School Cares for the Whole Child
give,"[0, 13, 1, 113, 0, 0, 492, 0, 6, 4, 3, 0, 1, 32, 0, 0, 6, 6, 1, 0, 0, 13, 19, 1, 12, 0, 11, 0, 0, 19, 6, 1, 50, 3, 10, 3, 38, 51, 36, 17, 7, 0, 2]",North Country School Cares for the Whole Child
had,"[2, 49, 0, 113, 0, 3, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 4, 4, 80, 2, 51, 17, 7]",North Country School Cares for the Whole Child
me,"[0, 0, 0]",North Country School Cares for the Whole Child
potato,"[0, 0, 0, 5, 0, 0, 0, 0]",North Country School Cares for the Whole Child
farms,"[16, 12, 7, 48]",North Country School Cares for the Whole Child
already,[27],North Country School Cares for the Whole Child
visitors,"[0, 0]",North Country School Cares for the Whole Child
looking,"[0, 59, 4, 102, 7, 0, 15, 3, 0, 62, 5, 7, 41, 4, 0, 0, 10, 26, 0, 23, 0]",North Country School Cares for the Whole Child
children's,[],North Country School Cares for the Whole Child
fertility,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
themselves,[],North Country School Cares for the Whole Child
put,"[51, 0, 3, 29, 1, 72, 0, 34, 1, 4, 0, 0, 46, 0, 5, 0, 19]",North Country School Cares for the Whole Child
trail,"[0, 3, 4, 3, 0, 20, 0, 7, 0, 0, 1, 1, 0, 0, 25, 1, 0]",North Country School Cares for the Whole Child
Mr.,"[70, 4, 0]",North Country School Cares for the Whole Child
treatment,"[1, 6, 8, 4, 2]",North Country School Cares for the Whole Child
Associates,"[6, 0, 8, 0, 2, 0, 2, 0, 0, 1, 1, 3, 0, 0, 0, 0]",North Country School Cares for the Whole Child
season,"[0, 1, 0, 0, 0, 2, 10]",North Country School Cares for the Whole Child
operation,"[1, 2, 0, 0, 12, 0, 0, 0, 0, 6, 0, 6, 8, 0, 0]",North Country School Cares for the Whole Child
eliminated,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 0, 0]",North Country School Cares for the Whole Child
adapted,"[3, 2, 4, 4, 3, 0]",North Country School Cares for the Whole Child
never,"[0, 96]",North Country School Cares for the Whole Child
fertile,"[6, 0, 0, 13, 1, 1]",North Country School Cares for the Whole Child
vitamins,[0],North Country School Cares for the Whole Child
sulphured,"[0, 0]",North Country School Cares for the Whole Child
maple,[0],North Country School Cares for the Whole Child
alert,"[4, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 16, 0, 2, 5]",North Country School Cares for the Whole Child
invented,"[1, 0, 0, 0, 0, 0, 0, 0, 3, 0]",North Country School Cares for the Whole Child
raw,"[9, 2, 1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 92, 0, 2, 0, 25, 1, 2, 0, 0, 5]",North Country School Cares for the Whole Child
cabbage,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
beef,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
lost,"[3, 6, 0, 0, 3, 0, 1, 32, 2, 0, 0, 0, 0, 0, 9, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
no,"[50, 0, 0, 266, 0]",North Country School Cares for the Whole Child
parents,"[0, 3, 0, 7, 1]",North Country School Cares for the Whole Child
mountain,"[4, 0, 12, 0, 12, 0, 0, 20, 0, 1, 0, 1, 0, 2, 0, 18, 0, 0, 1, 0, 0, 2, 3, 4, 0, 0, 0, 0]",North Country School Cares for the Whole Child
students,"[3, 0, 0, 14, 0, 0]",North Country School Cares for the Whole Child
luck,"[3, 2, 1, 8, 4, 12, 10, 17, 13]",North Country School Cares for the Whole Child
tolerant,"[3, 7, 1, 0, 57, 0, 0]",North Country School Cares for the Whole Child
1952,[],North Country School Cares for the Whole Child
owners,"[3, 5, 0]",North Country School Cares for the Whole Child
complexion,"[0, 0, 0]",North Country School Cares for the Whole Child
dairy,"[0, 2]",North Country School Cares for the Whole Child
don't,[],North Country School Cares for the Whole Child
sheet,"[3, 0, 0, 18, 0, 12, 0, 0, 0, 0, 0, 5, 0, 0, 1]",North Country School Cares for the Whole Child
dark,"[0, 1, 1, 0, 5, 0, 1, 0, 51, 3, 21, 0, 0, 0, 0, 1, 31, 1, 13, 1, 8, 0, 0, 8, 0, 0, 0, 2, 0, 1, 2, 0, 0]",North Country School Cares for the Whole Child
least,"[0, 46]",North Country School Cares for the Whole Child
program,"[2, 0, 2, 0, 15, 0, 0, 27, 0, 0, 0, 0]",North Country School Cares for the Whole Child
organic,"[1, 0, 0, 0, 0, 2]",North Country School Cares for the Whole Child
moist,"[0, 0, 4]",North Country School Cares for the Whole Child
can't,[],North Country School Cares for the Whole Child
happened,"[0, 14, 0, 0, 3, 0, 0, 0, 55, 17, 1, 3, 0, 0, 12, 0, 0]",North Country School Cares for the Whole Child
taste,"[0, 22, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0]",North Country School Cares for the Whole Child
dollar,"[9, 0, 2, 0, 0, 1, 0]",North Country School Cares for the Whole Child
selected,"[3, 80, 5, 4, 0]",North Country School Cares for the Whole Child
eat,"[1, 0, 6, 8, 0, 0, 0, 0, 1, 0, 0, 0]",North Country School Cares for the Whole Child
vigorous,[2],North Country School Cares for the Whole Child
strawberries,"[0, 0, 0]",North Country School Cares for the Whole Child
until,[],North Country School Cares for the Whole Child
table,"[0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 15]",North Country School Cares for the Whole Child
Director,"[0, 0, 1, 0, 4, 0, 0, 0]",North Country School Cares for the Whole Child
floor,"[0, 0, 0, 4, 0, 31, 0, 14, 3, 23, 0, 0, 0, 0, 7]",North Country School Cares for the Whole Child
just,"[11, 5, 0, 25, 11, 211, 7, 1, 13, 115, 4, 409, 1, 15, 4, 134]",North Country School Cares for the Whole Child
ruddy,"[0, 0, 0, 1, 4, 0, 0, 2, 0, 0, 10, 0, 0, 0, 0]",North Country School Cares for the Whole Child
remark,"[0, 4, 0, 9, 8, 9, 9, 0]",North Country School Cares for the Whole Child
afternoons,"[0, 13]",North Country School Cares for the Whole Child
real,"[0, 81, 1, 4, 0, 0, 40, 0, 1, 16, 10, 33, 2]",North Country School Cares for the Whole Child
he,"[486, 2, 0, 1039]",North Country School Cares for the Whole Child
located,"[72, 1, 6, 0, 19, 2, 46, 4, 0, 2]",North Country School Cares for the Whole Child
make,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 1, 0, 4, 1, 0, 492, 0, 9, 0, 21, 0, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 0, 2, 1, 31, 1, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
stable,"[0, 1, 4, 1, 0]",North Country School Cares for the Whole Child
erosion,"[0, 7, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
firmly,"[0, 1, 0, 5, 33, 11]",North Country School Cares for the Whole Child
after,"[0, 0, 89, 0, 33, 3]",North Country School Cares for the Whole Child
ball,"[0, 0, 0, 1, 10, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0]",North Country School Cares for the Whole Child
used,"[0, 0, 6, 1, 0, 0, 0, 66, 0, 0, 43, 0, 1, 7, 1]",North Country School Cares for the Whole Child
plowing,"[20, 1, 10, 4, 0, 6, 8, 37, 0, 5]",North Country School Cares for the Whole Child
taught,"[4, 0, 4]",North Country School Cares for the Whole Child
Of,[],North Country School Cares for the Whole Child
would,[],North Country School Cares for the Whole Child
remains,"[3, 13, 13, 16, 16, 1, 2, 1, 2, 0, 6]",North Country School Cares for the Whole Child
meats,"[2, 0, 2, 0, 0, 0, 1, 0, 20, 0, 23, 5, 2, 0, 0, 3]",North Country School Cares for the Whole Child
allows,"[16, 1, 1, 0, 0, 0, 0, 10, 6, 10, 0, 0, 51, 3, 12, 32]",North Country School Cares for the Whole Child
solve,"[2, 0, 0, 0, 1, 26, 1, 127]",North Country School Cares for the Whole Child
course,"[0, 4, 24, 43, 39, 6, 74, 0, 0, 2, 4, 0, 9, 2, 4, 12, 12]",North Country School Cares for the Whole Child
structure,"[0, 8, 0, 8, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
extra,"[0, 0, 0, 6, 0, 24, 13, 5, 2, 2, 0, 0]",North Country School Cares for the Whole Child
principles,"[0, 8, 0, 14]",North Country School Cares for the Whole Child
spend,"[9, 12, 4, 0]",North Country School Cares for the Whole Child
freshly-ground,[],North Country School Cares for the Whole Child
early,"[10, 0, 0, 0, 183, 41, 0]",North Country School Cares for the Whole Child
sugar,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
house,"[3, 0, 13, 2, 0, 0, 0, 54, 0, 0, 0, 0, 0, 52, 11, 74]",North Country School Cares for the Whole Child
of,[],North Country School Cares for the Whole Child
thwarted,"[3, 0, 3, 1, 0, 0, 0, 0, 6, 1, 0, 0, 0, 1, 0]",North Country School Cares for the Whole Child
notions,"[0, 6, 23, 0, 0, 6, 3, 4]",North Country School Cares for the Whole Child
syrup,"[0, 0]",North Country School Cares for the Whole Child
necessity,"[0, 3, 18, 13, 4]",North Country School Cares for the Whole Child
Sometimes,[18],North Country School Cares for the Whole Child
store,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 13, 7, 0, 36, 0, 8]",North Country School Cares for the Whole Child
considers,"[20, 0, 1, 24, 80, 0, 0, 4, 31, 17, 65, 0, 3, 102, 11, 0, 7, 10]",North Country School Cares for the Whole Child
Edward,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
basis,"[26, 1, 3, 0, 0, 0, 21, 0]",North Country School Cares for the Whole Child
structures,"[0, 8, 0, 8, 0, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
very,"[81, 0, 5, 40, 1, 33]",North Country School Cares for the Whole Child
From,[],North Country School Cares for the Whole Child
keep,"[0, 1, 2, 4, 0, 0, 0, 1, 33, 13, 5, 0, 7, 0, 0, 0, 0, 0, 1, 13, 4, 35, 1, 0, 0, 0, 17, 0, 0]",North Country School Cares for the Whole Child
They,[],North Country School Cares for the Whole Child
project,"[0, 22, 102, 0, 0, 1, 13, 0, 2, 24, 6, 18, 4, 0, 20, 4, 0, 1, 6, 0, 0, 7, 0, 0, 15, 0]",North Country School Cares for the Whole Child
;,[],North Country School Cares for the Whole Child
studies,"[2, 0, 8, 0, 5, 0, 0, 127, 0, 5, 34, 2, 0, 0, 0, 10, 24, 80, 21, 0, 7, 4, 25, 2, 0, 0]",North Country School Cares for the Whole Child
day,"[7, 1, 0, 0, 0, 56, 0, 0, 0, 0, 1, 0]",North Country School Cares for the Whole Child
learn,"[0, 4, 102, 15, 0, 1, 0, 12, 3, 0, 0, 1, 6, 0, 3, 24, 0, 80, 0, 21, 0, 4, 0]",North Country School Cares for the Whole Child
weather,"[0, 15, 0, 8, 2, 0, 0, 0]",North Country School Cares for the Whole Child
mid-September,[0],North Country School Cares for the Whole Child
Miss,"[0, 0, 51, 7, 0, 0, 9, 0, 9, 0, 10, 0, 0, 8, 1, 1, 0, 3]",North Country School Cares for the Whole Child
time,"[0, 188, 0, 0, 1, 0, 3, 1, 0]",North Country School Cares for the Whole Child
goes,"[3, 1, 0, 0, 0, 0, 1, 0, 0, 26, 11, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 127, 83, 0, 123, 0, 0, 8, 19, 0, 0, 11, 13, 6, 0, 33, 12, 0, 0, 43, 0, 0, 19, 20, 0, 3, 19, 0, 90, 37, 0, 25, 0, 5, 0, 0, 0, 0, 17, 3, 6, 0]",North Country School Cares for the Whole Child
reading,"[7, 22, 1, 4, 1, 0, 0, 17, 0, 10, 2, 19, 70, 0, 44, 0, 80, 24, 21, 0, 4]",North Country School Cares for the Whole Child
improving,"[0, 307, 8, 3, 0, 57, 0]",North Country School Cares for the Whole Child
received,"[123, 49, 492, 1, 0, 10, 55, 3, 2, 5, 4, 19, 13, 7, 0]",North Country School Cares for the Whole Child
lot,"[4, 0, 9, 8, 3, 0, 4, 0, 12, 0, 12, 0, 0, 0, 20, 0, 1, 0, 0, 1, 0, 2, 0, 0, 46, 0, 10, 0, 13, 1, 0, 18, 10, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 3, 3, 4, 0, 0, 0]",North Country School Cares for the Whole Child
handful,"[0, 2, 0]",North Country School Cares for the Whole Child
beets,"[0, 0, 0, 0]",North Country School Cares for the Whole Child
Hot,"[0, 26, 1, 12, 0, 0]",North Country School Cares for the Whole Child
own,"[4, 111, 0, 492]",North Country School Cares for the Whole Child
grades,"[34, 21, 39, 72, 0, 74, 0, 14, 9, 3, 10, 22, 0, 17, 12, 0, 12]",North Country School Cares for the Whole Child
phase,"[11, 0, 4, 39]",North Country School Cares for the Whole Child
where,[],North Country School Cares for the Whole Child
insecticides,"[0, 0]",North Country School Cares for the Whole Child
philosophy,"[0, 0, 3, 1, 0]",North Country School Cares for the Whole Child
find,"[102, 8, 1, 14, 0, 8, 55, 3, 0, 2, 37, 7, 123, 0, 0, 0, 0, 0, 1, 5, 1, 17, 1, 3, 7, 4, 0, 2, 0, 0]",North Country School Cares for the Whole Child
Most,"[0, 3, 237, 104, 18, 0, 66, 23, 0]",North Country School Cares for the Whole Child
treats,"[20, 1, 10, 12, 4, 6, 0, 0, 8, 0, 1, 1, 0, 0]",North Country School Cares for the Whole Child
mind,"[0, 0, 1, 0, 31, 0, 0, 5, 0, 73, 50, 0, 4, 14, 0, 0]",North Country School Cares for the Whole Child
chewing,"[0, 4, 0, 0, 1, 0, 0]",North Country School Cares for the Whole Child
form,"[1, 0, 0, 113, 8, 0, 22, 0, 0, 0, 0, 0, 0, 12, 1, 1, 74, 0, 9, 1, 4, 0, 10, 6, 57, 0, 0, 127, 0, 39, 0, 4, 0, 0, 0, 5, 0, 12, 0, 1, 19, 13, 3, 0, 18, 0, 3, 0]",North Country School Cares for the Whole Child
Separate,"[0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 39, 0, 0, 1, 0, 1, 0, 0, 4, 0, 13, 2, 5, 0, 0, 0, 3, 47, 18, 0, 0, 3, 0, 0]",North Country School Cares for the Whole Child
that,[],North Country School Cares for the Whole Child
hair,"[0, 0, 27, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
Country,"[0, 28, 0, 0, 32, 49, 11, 0, 32]",North Country School Cares for the Whole Child
young,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 92, 0, 0, 38, 3, 0, 0, 0]",North Country School Cares for the Whole Child
came,"[42, 22, 3, 0, 0, 0, 3, 163, 0, 12, 123, 0, 20, 1, 3, 0, 0, 84, 0, 11]",North Country School Cares for the Whole Child
Following,"[47, 0, 3, 2, 0, 2, 0, 0, 12, 2, 20, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 722, 1, 0, 0, 0, 4, 0, 0, 84, 0, 0, 11, 3, 0]",North Country School Cares for the Whole Child
now,"[12, 28, 2, 1, 12, 0, 3, 0, 129, 0, 0, 0, 0]",North Country School Cares for the Whole Child
be,"[1, 4, 12, 0, 21, 3, 0, 6, 0, 722, 26, 6, 11, 0, 0, 0]",North Country School Cares for the Whole Child
proof,"[0, 0, 0, 8, 0, 0, 0]",North Country School Cares for the Whole Child
unwittingly,"[0, 0, 1]",North Country School Cares for the Whole Child
but,"[25, 11, 211, 115, 409]",North Country School Cares for the Whole Child
There,"[276, 0, 0, 0, 0, 0]",North Country School Cares for the Whole Child
conserves,"[0, 1, 0, 0, 5, 0, 0, 21, 0]",North Country School Cares for the Whole Child
Rugged,"[7, 1, 0, 10]",North Country School Cares for the Whole Child
