w,vector_uso
long,"[0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0]",The Star Dwellers
than,[],The Star Dwellers
commonplace,"[0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 7, 36]",The Star Dwellers
make-up,"[0, 6, 1, 0, 0, 1]",The Star Dwellers
Will,"[0, 0, 32, 218, 0]",The Star Dwellers
any,"[168, 14, 0]",The Star Dwellers
individuals,"[7, 14, 4, 19, 4, 28]",The Star Dwellers
takes,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 0, 6, 2, 24, 1, 123, 18, 0, 5, 13, 0, 0, 6, 5, 3, 6, 5, 0, 0, 4, 11, 6, 16, 1, 0, 492, 10, 1, 3, 0, 9, 16, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",The Star Dwellers
get,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]",The Star Dwellers
When,[],The Star Dwellers
different,"[24, 1, 0]",The Star Dwellers
present,"[0, 0, 6, 51, 0, 0, 2, 0, 2, 36, 0, 3, 44, 3, 6, 11, 5, 0, 2, 0, 62, 6]",The Star Dwellers
nursery,"[0, 0, 0, 6]",The Star Dwellers
other's,[],The Star Dwellers
promised,"[1, 0, 9, 0, 2, 1, 0, 25]",The Star Dwellers
anyhow,"[0, 0, 3, 6, 0, 0]",The Star Dwellers
received,"[4, 49, 123, 7, 2, 3, 492, 10, 5, 55, 19, 13, 1, 0, 0]",The Star Dwellers
Receiving,"[4, 49, 123, 7, 2, 3, 492, 5, 55, 19, 1, 0, 0]",The Star Dwellers
our,[],The Star Dwellers
``,[],The Star Dwellers
states,"[0, 32, 70, 0, 21, 7, 49, 0, 39, 0, 0, 0, 11, 28, 0, 0, 0, 5, 0, 0]",The Star Dwellers
now,"[12, 28, 0, 129, 12, 2, 0, 0, 0, 0, 3, 1, 0]",The Star Dwellers
much,"[6, 111, 0, 47, 0, 0, 0, 11]",The Star Dwellers
It's,[],The Star Dwellers
almost,"[104, 18, 0, 66, 0, 3, 23, 237]",The Star Dwellers
did,"[0, 84, 25, 0, 3, 0, 0, 1, 6, 113, 18, 0, 6, 5, 163, 3, 0, 22, 0, 0, 9, 0, 1, 46]",The Star Dwellers
by,"[497, 39, 7, 40]",The Star Dwellers
misjudged,[0],The Star Dwellers
once,"[0, 0, 0, 0, 0, 0, 53]",The Star Dwellers
disastrous,"[3, 0, 0, 21, 4]",The Star Dwellers
atomic,"[11, 13]",The Star Dwellers
acceptance,"[0, 0, 5, 0, 0, 0, 0, 0]",The Star Dwellers
exists,"[6, 5, 0, 722, 26]",The Star Dwellers
regardless,"[0, 3, 1, 0, 1, 0]",The Star Dwellers
existed,"[6, 5, 0, 722, 26]",The Star Dwellers
faith,"[10, 0, 7, 11, 0]",The Star Dwellers
sign,"[1, 0, 7, 0, 10, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 74, 13, 0, 0, 1]",The Star Dwellers
dismal,"[0, 1, 5, 0, 1, 0, 31, 1, 13, 2, 0]",The Star Dwellers
unfurled,"[0, 0]",The Star Dwellers
obstruct,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0]",The Star Dwellers
back,"[0, 3, 0, 13, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 40, 0, 1, 0, 0, 0, 2, 0, 0, 1, 5, 0, 0, 0, 162, 13]",The Star Dwellers
crucial,"[13, 0, 32, 0, 4, 1]",The Star Dwellers
orbit,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 21, 0, 4, 11, 34]",The Star Dwellers
natural,"[25, 0, 13, 1, 0, 1, 4, 0]",The Star Dwellers
telescope,"[1, 4]",The Star Dwellers
your,[],The Star Dwellers
notion,"[6, 23, 0, 0, 3, 0, 4, 6]",The Star Dwellers
As,"[2793, 69, 0, 828, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
uncomfortable,[2],The Star Dwellers
develop,"[3, 1, 0, 0, 7, 12, 0, 0, 0, 0, 123, 0, 0, 0, 0, 3, 10, 0, 1, 16, 12, 0, 13]",The Star Dwellers
random,[3],The Star Dwellers
anything,[],The Star Dwellers
we,[],The Star Dwellers
Or,"[1, 0, 0, 0, 0, 1, 0]",The Star Dwellers
conclusive,[2],The Star Dwellers
shall,[],The Star Dwellers
customs,"[0, 0, 13, 3, 1, 1, 0]",The Star Dwellers
threw,"[0, 0, 1, 1, 51, 0, 113, 0, 0, 0, 6, 0, 0, 492, 0, 4, 6, 0, 6, 9, 0, 17, 0, 0, 1, 0, 0]",The Star Dwellers
signaling,"[0, 7, 2, 0, 37, 13, 1, 0, 0]",The Star Dwellers
Suppose,"[0, 0, 0, 14, 0, 0, 0, 70, 12, 0, 65, 12, 0, 0, 0]",The Star Dwellers
restored,"[0, 2, 0, 0, 0, 7, 0, 4, 1, 0, 0, 0, 0, 1]",The Star Dwellers
For,[],The Star Dwellers
line,"[0, 7, 31, 0, 3, 0, 0, 6, 0, 0, 26, 1, 0, 0, 0, 1, 2, 7, 2, 0, 9, 0, 0, 3, 3, 0, 9, 0, 39, 1, 5, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 36, 0]",The Star Dwellers
against,[],The Star Dwellers
least,"[0, 46]",The Star Dwellers
some,"[2, 0, 182, 6, 85, 0, 0, 0, 237]",The Star Dwellers
similar,"[0, 1, 0, 1, 176, 0, 15]",The Star Dwellers
should,[],The Star Dwellers
or,"[1, 0, 0, 0, 0, 1, 0]",The Star Dwellers
dictates,"[34, 0, 0]",The Star Dwellers
living,"[49, 5, 0, 13, 0, 0, 129, 35, 6, 0, 98, 1, 2, 0, 0, 26, 0, 0, 0, 0, 722, 33, 0, 0, 90, 83]",The Star Dwellers
half,"[36, 1]",The Star Dwellers
judgments,"[50, 0, 0, 0, 0, 4, 3, 0, 0, 0, 4, 0, 0, 0]",The Star Dwellers
holes,"[0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0]",The Star Dwellers
young,"[0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 38, 0, 0, 0, 0, 13, 3, 0, 0, 0]",The Star Dwellers
until,[],The Star Dwellers
got,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]",The Star Dwellers
many,[94],The Star Dwellers
winked,"[0, 1, 0, 0, 3, 0, 0, 0]",The Star Dwellers
failed,"[0, 1, 6, 0, 0, 0, 0, 90, 0, 0, 0, 0, 3, 13, 0, 11, 0]",The Star Dwellers
going,"[5, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 123, 0, 3, 0, 0, 33, 26, 19, 6, 3, 0, 0, 19, 0, 17, 7, 0, 0, 43, 25, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 11, 3, 71, 127, 90, 0, 9, 7, 0, 12, 20, 13, 0, 0, 1, 0, 83]",The Star Dwellers
thinking,"[0, 5, 14, 0, 65, 0, 31, 5, 12, 0, 0, 0, 37, 10, 0, 0, 12, 0, 2, 4, 67, 15, 0, 0, 0, 15, 0]",The Star Dwellers
supplies,"[1, 2, 16, 9, 0, 1, 0, 16, 0, 1, 3]",The Star Dwellers
phrase,"[0, 0, 3, 7, 0, 37, 1, 0, 0, 0]",The Star Dwellers
sail,"[0, 3, 0, 12, 0, 5, 0, 0]",The Star Dwellers
plugged,"[0, 0, 3, 1, 0, 0, 0]",The Star Dwellers
limited,"[7, 0, 5, 24, 0, 1, 2, 0, 1, 10, 1, 0, 0, 1, 46, 0, 7, 0]",The Star Dwellers
nature,[32],The Star Dwellers
his,[],The Star Dwellers
argued,"[7, 30, 3, 0, 4, 12]",The Star Dwellers
Ariadne,[2],The Star Dwellers
without,[],The Star Dwellers
intentions,"[11, 18, 7, 1, 3]",The Star Dwellers
either,[29],The Star Dwellers
broken,"[7, 0, 0, 0, 3, 0, 1, 1, 1, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 47, 57, 0, 6, 51, 4, 0, 12, 4, 18, 0, 0, 0, 0, 0, 0, 90, 1, 13, 3, 0, 10, 0, 0, 3, 0, 5, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 20, 0, 11, 0, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 0, 0, 2, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0]",The Star Dwellers
a,"[0, 0, 147, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 0]",The Star Dwellers
however,"[0, 1, 0, 6, 35, 47, 0, 103, 3]",The Star Dwellers
is,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]",The Star Dwellers
take,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 0, 6, 2, 24, 1, 123, 18, 0, 5, 13, 0, 0, 6, 5, 3, 6, 5, 0, 0, 4, 11, 6, 16, 1, 0, 492, 10, 1, 3, 0, 9, 16, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",The Star Dwellers
especially,"[11, 0, 0, 14]",The Star Dwellers
asking,"[6, 5, 54, 2, 0, 0, 80, 15, 0, 14, 11, 22, 1, 0]",The Star Dwellers
apparently,"[2, 7, 3, 9, 0, 0, 0, 3, 0, 10]",The Star Dwellers
Another,"[0, 61]",The Star Dwellers
turned,"[0, 0, 0, 0, 3, 54, 0, 33, 4, 37, 0, 0, 0, 4, 0, 102, 127, 0, 0, 0, 0, 7, 1, 12, 0]",The Star Dwellers
deciding,"[4, 0, 0, 1, 1, 0, 5, 0, 6, 0, 1]",The Star Dwellers
answers,"[8, 10, 0, 163, 9, 8, 25, 27, 3, 1, 1, 1]",The Star Dwellers
If,[],The Star Dwellers
crew,"[1, 8, 0, 4, 8]",The Star Dwellers
realized,"[0, 5, 8, 0, 4, 5, 113, 0, 17, 5, 14, 26, 0, 1, 0, 0, 0, 0, 102, 0, 0, 0]",The Star Dwellers
elders,"[0, 0, 2]",The Star Dwellers
history,"[0, 31, 40, 13]",The Star Dwellers
clear,"[0, 2, 0, 14, 0, 0, 18, 3, 0, 8, 0, 0, 0, 5, 113, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 29, 0, 38, 2, 0, 26, 0, 0, 1, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]",The Star Dwellers
after,"[0, 0, 0, 89, 33, 3]",The Star Dwellers
numenous,[],The Star Dwellers
cannot,[],The Star Dwellers
individually,"[0, 0, 0, 4, 0, 0]",The Star Dwellers
find,"[0, 3, 0, 7, 1, 123, 3, 2, 1, 1, 7, 0, 0, 2, 37, 5, 55, 0, 0, 0, 17, 102, 8, 0, 8, 1, 4, 14, 0, 0]",The Star Dwellers
board,"[0, 0, 0, 0, 31, 26, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 2]",The Star Dwellers
Hesperus,"[0, 11, 0]",The Star Dwellers
road,"[3, 47]",The Star Dwellers
less,"[0, 0, 0, 68]",The Star Dwellers
happened,"[0, 0, 0, 0, 17, 3, 0, 12, 1, 0, 0, 0, 0, 0, 55, 14, 3]",The Star Dwellers
full,"[24, 0, 0, 0, 134, 16, 22, 0, 3, 8, 0, 0, 14, 0]",The Star Dwellers
let,"[51, 0, 0, 10, 123, 0, 492, 1, 5, 0, 0, 1, 0, 0, 12]",The Star Dwellers
beginnings,"[4, 0, 0, 4, 0, 0, 0, 20, 1, 169, 19, 0, 1, 0]",The Star Dwellers
me,"[0, 0, 0]",The Star Dwellers
dice,"[11, 0, 2]",The Star Dwellers
decided,"[4, 5, 10, 0, 1, 6, 0, 1]",The Star Dwellers
Out,"[0, 0, 0, 0, 4, 309, 2, 0, 0, 0, 0, 1, 0, 0, 40]",The Star Dwellers
hegemony,[1],The Star Dwellers
fair,"[15, 0, 0, 0, 115, 0, 10, 0, 18, 0, 0, 0, 4, 0, 9, 0, 6, 0]",The Star Dwellers
All,"[2, 13, 28, 24, 6, 352, 2]",The Star Dwellers
re-examine,[1],The Star Dwellers
ever,"[59, 46, 0, 0, 0]",The Star Dwellers
Of,[],The Star Dwellers
through,"[0, 32, 125, 0]",The Star Dwellers
agreed,"[3, 1, 0, 0, 17, 2, 0, 6, 1, 0, 0, 0, 1, 6, 0, 0, 2, 8]",The Star Dwellers
penalty,"[0, 5, 2, 0]",The Star Dwellers
attached,"[2, 0, 0, 0, 2, 0, 2, 1, 8, 1, 3, 0]",The Star Dwellers
ragged,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]",The Star Dwellers
amount,"[84, 5, 22, 0, 42, 0, 4, 12, 8, 0]",The Star Dwellers
are,"[479, 6, 21, 6, 0, 722, 12, 11, 0, 3, 26, 1, 0, 0]",The Star Dwellers
contract,"[0, 2, 80, 8, 10, 6, 123, 1, 5, 0, 5, 0, 0, 0, 0, 1, 20, 1, 0, 13, 0, 0, 1, 2]",The Star Dwellers
process,"[6, 3, 0, 52, 1, 0, 0, 12, 0, 6, 0, 1, 0, 0, 0, 0, 127, 9, 0, 0]",The Star Dwellers
too,"[2, 0, 118, 0, 3, 0, 121, 1]",The Star Dwellers
seemed,"[3, 26, 59]",The Star Dwellers
justice,"[9, 9, 1, 1, 0, 0, 0, 0]",The Star Dwellers
why,"[40, 0]",The Star Dwellers
accident,"[0, 0, 4, 5]",The Star Dwellers
understand,"[0, 0, 21, 102, 0, 2, 17, 0, 0, 8, 0, 4]",The Star Dwellers
possible,"[41, 6]",The Star Dwellers
matters,"[16, 1, 7, 25, 1, 0, 29, 53]",The Star Dwellers
he,"[0, 1039, 2, 486]",The Star Dwellers
--,[],The Star Dwellers
government,"[3, 4, 13, 0, 3, 0, 0, 8, 3]",The Star Dwellers
please,"[5, 5]",The Star Dwellers
saw,"[49, 12, 0, 17, 11, 1, 0, 4, 8, 0, 1, 0, 1, 3, 15, 0, 0, 7, 0, 3, 0, 17, 2, 7, 5, 13, 0, 0, 19, 0, 20, 0, 59, 0, 10, 0, 4, 4, 55, 6, 22, 38, 0, 59, 0, 4, 0, 2, 0, 102, 0, 1, 0, 0, 1, 8, 6, 0, 0, 0, 0]",The Star Dwellers
followed,"[0, 12, 3, 84, 0, 3, 2, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 0, 0, 722, 0, 0, 0, 2, 0, 0, 0, 4]",The Star Dwellers
believed,"[7, 10, 65, 31, 0]",The Star Dwellers
sense,"[0, 0, 1, 0, 0, 0, 37, 0, 40, 0, 0, 3, 0, 6]",The Star Dwellers
natures,[32],The Star Dwellers
quarrel,"[0, 25, 0, 0, 0, 2, 1, 0, 2, 0]",The Star Dwellers
ephemeral,"[3, 0, 0, 0, 0, 1, 1]",The Star Dwellers
invade,"[0, 0, 0, 0, 1, 1, 2]",The Star Dwellers
one,"[786, 5, 0, 29, 0, 0, 24, 0, 0, 3, 0, 0, 0, 0, 321, 0, 1]",The Star Dwellers
seem,"[3, 26, 59]",The Star Dwellers
simply,"[409, 2, 25, 115, 211, 11]",The Star Dwellers
settled,"[0, 2, 1, 0, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 8, 20, 0, 1, 6]",The Star Dwellers
vanished,"[2, 0, 5, 0, 0, 20, 2]",The Star Dwellers
wrong,"[1, 0, 0, 19, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Star Dwellers
side,"[19, 61, 0, 62, 14, 5, 1]",The Star Dwellers
years,"[0, 0, 61, 133, 12, 0, 33, 36, 0, 0, 0]",The Star Dwellers
hold,"[0, 1, 0, 7, 0, 0, 0, 2, 10, 0, 13, 0, 1, 3, 4, 0, 0, 80, 0, 51, 1, 2, 35, 0, 0, 3, 113, 0, 0, 6, 0, 0, 6, 3, 1, 0, 0, 10, 6, 1, 0, 1, 0, 10, 0, 0, 0, 4, 0, 0, 4, 492, 5, 5, 0, 4, 1, 0, 0, 1, 0, 1, 38, 9, 3, 1, 0, 17, 2, 1, 0, 2, 1, 0, 12]",The Star Dwellers
whose,[],The Star Dwellers
Sack,"[0, 0, 0, 1, 0, 3, 0, 2, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 26, 0, 235, 0, 7, 7, 7, 0, 0]",The Star Dwellers
surface,"[0, 38, 0, 10, 0, 0, 0, 0, 0, 0, 18, 0, 4, 0]",The Star Dwellers
mission,"[1, 0, 0, 8, 0, 0, 1, 0, 9, 0, 0]",The Star Dwellers
First,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 169, 19, 0, 0, 0, 4, 0, 20, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",The Star Dwellers
last,"[2, 5, 0, 0, 0, 27, 3, 0, 0, 18, 0, 7, 0, 26, 0, 51, 0, 69, 2, 0, 0, 2, 0, 90, 0, 0, 0, 21, 83]",The Star Dwellers
