spirit,"[0, 14, 23, 2, 59, 0, 0, 6, 0, 0, 0, 37, 1, 6, 98, 0, 0, 20]","William G. Pollard, Physicist and Christian"
feeling,"[49, 3, 40, 0, 55, 0, 6, 8, 11, 37, 6, 23, 14, 0, 0, 4, 0, 0, 2, 59, 6, 6]","William G. Pollard, Physicist and Christian"
when,[],"William G. Pollard, Physicist and Christian"
wiped,"[3, 0]","William G. Pollard, Physicist and Christian"
enough,"[0, 9, 4, 76, 12]","William G. Pollard, Physicist and Christian"
nor,[],"William G. Pollard, Physicist and Christian"
form,"[0, 0, 74, 13, 0, 0, 10, 0, 127, 0, 1, 1, 0, 0, 0, 0, 0, 12, 0, 0, 4, 1, 0, 1, 22, 0, 0, 0, 0, 19, 3, 0, 0, 57, 39, 8, 12, 5, 4, 113, 0, 6, 0, 0, 18, 3, 9, 1]","William G. Pollard, Physicist and Christian"
revised,"[3, 0, 0]","William G. Pollard, Physicist and Christian"
text,"[0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
nothing,"[0, 0, 0, 0, 0, 0, 0, 38, 3, 0, 0, 13, 1, 0]","William G. Pollard, Physicist and Christian"
previously,"[4, 0]","William G. Pollard, Physicist and Christian"
naturally,"[74, 0, 0, 4]","William G. Pollard, Physicist and Christian"
conversation,[6],"William G. Pollard, Physicist and Christian"
trees,"[0, 0, 12, 0, 1, 17]","William G. Pollard, Physicist and Christian"
with,[],"William G. Pollard, Physicist and Christian"
people,"[0, 0, 0, 0, 4, 102, 2]","William G. Pollard, Physicist and Christian"
concern,"[8, 33, 0, 0, 31, 1, 0, 3, 0, 0, 0, 0, 11, 21, 1, 10, 0, 0, 1, 5]","William G. Pollard, Physicist and Christian"
apprehend,"[5, 0, 1, 1, 3, 0, 1, 3, 0, 2, 0, 0, 0, 0, 4]","William G. Pollard, Physicist and Christian"
good,"[4, 2, 82, 3, 0, 9, 7, 0, 1, 0, 0, 84, 0, 8, 115, 0, 24, 0, 0, 2, 0, 0, 23, 1, 0, 0, 8, 3, 7, 5, 8, 5, 1, 25, 1, 134, 0]","William G. Pollard, Physicist and Christian"
set,"[9, 0, 2, 0, 10, 7, 10, 0, 0, 2, 0, 1, 0, 1, 0, 19, 0, 0, 1, 0, 8, 13, 8, 0, 6, 19, 1, 0, 0, 6, 4, 0, 51, 0, 0, 1, 0, 0, 0, 12, 0, 72, 0, 0, 0, 2, 163, 0, 0, 0, 0, 0, 0, 29, 7, 0, 21, 0, 0, 46, 2]","William G. Pollard, Physicist and Christian"
contemporary,"[5, 0, 0, 0, 2]","William G. Pollard, Physicist and Christian"
he,"[0, 1039, 486, 2]","William G. Pollard, Physicist and Christian"
watch,"[12, 0, 17, 0, 0, 4, 4, 0, 0, 4, 0, 4, 0, 102, 1, 0, 0, 0, 0, 0, 0, 11, 6, 0, 1, 0]","William G. Pollard, Physicist and Christian"
drawing,"[0, 2, 0, 0, 24, 1, 0, 0, 0, 0, 1, 5, 0, 0, 0, 14, 3, 0, 0, 4, 0, 9, 2, 1, 7, 0, 123, 4, 6, 0, 0, 0, 0, 0, 3, 12, 43, 5, 0, 0, 0, 0, 4, 0, 0, 2, 113, 2]","William G. Pollard, Physicist and Christian"
use,"[0, 0, 0, 66, 0, 0, 3, 0, 5, 7, 0, 7, 6, 0, 1, 0, 6, 1, 2, 1, 0, 11, 9]","William G. Pollard, Physicist and Christian"
convinced,"[1, 4, 0, 0, 3, 21]","William G. Pollard, Physicist and Christian"
course,"[0, 2, 0, 39, 12, 6, 4, 74, 24, 4, 9, 0, 12, 4, 0, 43, 2]","William G. Pollard, Physicist and Christian"
beyond,[18],"William G. Pollard, Physicist and Christian"
Christianity,"[0, 5, 0]","William G. Pollard, Physicist and Christian"
one,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]","William G. Pollard, Physicist and Christian"
must,"[0, 115, 0]","William G. Pollard, Physicist and Christian"
negative,"[0, 0, 1, 1, 0, 0, 0, 6]","William G. Pollard, Physicist and Christian"
trail,"[3, 0, 0, 7, 1, 1, 3, 0, 4, 25, 0, 0, 0, 1, 20, 0, 0]","William G. Pollard, Physicist and Christian"
--,[],"William G. Pollard, Physicist and Christian"
woods,"[0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 5]","William G. Pollard, Physicist and Christian"
particular,"[24, 8, 20, 0, 0, 0, 0, 6, 0, 3, 0, 5, 1]","William G. Pollard, Physicist and Christian"
feel,"[49, 8, 14, 23, 2, 59, 0, 40, 6, 55, 37, 6, 0, 0]","William G. Pollard, Physicist and Christian"
way,"[27, 2, 8, 0, 0, 8, 123, 6, 9, 0, 3, 15, 31]","William G. Pollard, Physicist and Christian"
gang,"[12, 8, 4, 1, 0, 0, 1, 0, 8]","William G. Pollard, Physicist and Christian"
disturbed,"[6, 3, 0, 9, 11, 8, 1, 0, 0, 0, 1, 0, 0, 20, 4, 0, 0, 0, 3, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
indeed,"[228, 17]","William G. Pollard, Physicist and Christian"
act,"[23, 3, 0, 6, 127, 0, 42, 0, 1, 22, 0, 37, 0, 0, 163, 24, 0, 5, 19, 0]","William G. Pollard, Physicist and Christian"
space,"[0, 0, 0, 2, 2, 72, 43, 16]","William G. Pollard, Physicist and Christian"
not,"[602, 0]","William G. Pollard, Physicist and Christian"
living,"[49, 0, 0, 35, 0, 0, 83, 26, 0, 0, 129, 0, 2, 13, 0, 1, 90, 0, 0, 0, 33, 722, 0, 98, 5, 6]","William G. Pollard, Physicist and Christian"
usage,"[1, 3, 66, 0, 0, 5, 0, 9]","William G. Pollard, Physicist and Christian"
street,[23],"William G. Pollard, Physicist and Christian"
revisions,"[0, 0, 2, 0, 0, 0]","William G. Pollard, Physicist and Christian"
inserted,"[12, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
boot,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 0, 0, 8, 1]","William G. Pollard, Physicist and Christian"
Since,[],"William G. Pollard, Physicist and Christian"
Williams,"[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
entities,[1],"William G. Pollard, Physicist and Christian"
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]","William G. Pollard, Physicist and Christian"
again,"[0, 74, 0, 0]","William G. Pollard, Physicist and Christian"
Although,[],"William G. Pollard, Physicist and Christian"
that,[],"William G. Pollard, Physicist and Christian"
phenomenon,[5],"William G. Pollard, Physicist and Christian"
play,"[2, 23, 4, 7, 1, 0, 0, 0, 0, 18, 4, 0, 0, 0, 6, 4, 0, 0, 127, 0, 0, 0, 3, 0, 0, 0, 0, 0, 22, 0, 0, 37, 0, 0, 43, 0, 0, 0, 0, 0, 0, 19, 0, 4, 0]","William G. Pollard, Physicist and Christian"
conceptualization,"[0, 0, 2, 0]","William G. Pollard, Physicist and Christian"
this,[],"William G. Pollard, Physicist and Christian"
integral,"[0, 0, 14, 1, 1, 1, 0]","William G. Pollard, Physicist and Christian"
discredited,"[1, 0, 0, 1, 0, 1, 0, 0]","William G. Pollard, Physicist and Christian"
diametrically,[0],"William G. Pollard, Physicist and Christian"
lives,"[49, 6, 0, 0, 0, 83, 26, 0, 0, 129, 0, 0, 0, 2, 0, 1, 0, 0, 1, 14, 0, 90, 0, 0, 33, 722, 1, 98, 5, 0]","William G. Pollard, Physicist and Christian"
both,[76],"William G. Pollard, Physicist and Christian"
difficulty,"[20, 0, 7]","William G. Pollard, Physicist and Christian"
superstitions,"[0, 3]","William G. Pollard, Physicist and Christian"
clues,"[0, 0, 0, 3]","William G. Pollard, Physicist and Christian"
matter,"[1, 16, 29, 53, 25, 0, 7, 1]","William G. Pollard, Physicist and Christian"
evident,"[7, 0, 9, 0, 3, 4, 0, 1]","William G. Pollard, Physicist and Christian"
force,"[0, 7, 0, 4, 0, 14, 0, 6, 9, 27, 10, 7, 0, 58, 0, 5, 5, 0, 0, 0, 0, 11, 1, 0, 0, 4]","William G. Pollard, Physicist and Christian"
rocks,"[0, 0, 6, 0, 4, 1, 0, 0, 0, 1, 0, 0, 2, 17]","William G. Pollard, Physicist and Christian"
traditional,[8],"William G. Pollard, Physicist and Christian"
claim,"[4, 25, 80, 0, 0, 2, 7]","William G. Pollard, Physicist and Christian"
Surely,"[16, 0, 9, 0, 0, 42, 0]","William G. Pollard, Physicist and Christian"
unable,"[0, 0, 0]","William G. Pollard, Physicist and Christian"
involved,"[0, 1, 11, 0, 0, 0, 54, 6, 22, 80, 7, 0, 7, 2, 5, 0, 14, 0, 0]","William G. Pollard, Physicist and Christian"
objective,"[0, 3, 0, 5, 0, 0, 8, 0, 0, 4]","William G. Pollard, Physicist and Christian"
imply,"[0, 0, 2, 5, 0, 0, 37]","William G. Pollard, Physicist and Christian"
",",[],"William G. Pollard, Physicist and Christian"
community,"[0, 13, 0, 0, 0]","William G. Pollard, Physicist and Christian"
minister,"[0, 9, 0, 7, 0, 3, 0, 0]","William G. Pollard, Physicist and Christian"
God's,[],"William G. Pollard, Physicist and Christian"
One,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]","William G. Pollard, Physicist and Christian"
two,"[158, 0, 0, 0, 26]","William G. Pollard, Physicist and Christian"
Demons,"[0, 0, 0, 1, 0, 3, 1]","William G. Pollard, Physicist and Christian"
before,"[0, 14, 17, 123]","William G. Pollard, Physicist and Christian"
thing,"[53, 0, 29]","William G. Pollard, Physicist and Christian"
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]","William G. Pollard, Physicist and Christian"
trials,"[0, 18, 0, 0, 10, 0, 43]","William G. Pollard, Physicist and Christian"
whip,"[1, 0, 0, 0, 6, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","William G. Pollard, Physicist and Christian"
redeemed,"[4, 2, 0, 0, 0, 1, 0]","William G. Pollard, Physicist and Christian"
However,"[6, 47, 1, 3, 0, 0, 35, 103, 0]","William G. Pollard, Physicist and Christian"
irony,"[1, 4, 0, 0]","William G. Pollard, Physicist and Christian"
competent,[1],"William G. Pollard, Physicist and Christian"
directly,"[12, 12, 0, 0, 0, 1, 10, 3, 16, 0, 129, 0, 16]","William G. Pollard, Physicist and Christian"
powerless,[0],"William G. Pollard, Physicist and Christian"
doubt,"[0, 33, 0, 14, 0, 0, 1]","William G. Pollard, Physicist and Christian"
sense,"[0, 0, 40, 0, 0, 0, 0, 6, 0, 1, 37, 0, 3, 0]","William G. Pollard, Physicist and Christian"
say,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 49, 0, 0]","William G. Pollard, Physicist and Christian"
church,"[54, 0, 0, 0]","William G. Pollard, Physicist and Christian"
these,[],"William G. Pollard, Physicist and Christian"
world,"[0, 0, 8, 96, 0, 22, 11, 4, 35, 20, 1, 0, 16, 1, 0, 1, 173, 9, 0, 0, 4, 0, 11, 0, 0, 0]","William G. Pollard, Physicist and Christian"
name,"[2, 0, 3, 31, 0, 0, 0, 3, 1, 0, 4, 6, 0, 0, 6, 0, 22, 0, 9, 0, 25, 113, 21]","William G. Pollard, Physicist and Christian"
enjoy,"[49, 0, 1, 4, 0, 0, 0, 5]","William G. Pollard, Physicist and Christian"
transitional,[0],"William G. Pollard, Physicist and Christian"
ever-changing,"[3, 0]","William G. Pollard, Physicist and Christian"
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]","William G. Pollard, Physicist and Christian"
his,[],"William G. Pollard, Physicist and Christian"
upon,[],"William G. Pollard, Physicist and Christian"
epidemic,[0],"William G. Pollard, Physicist and Christian"
relative,"[3, 5, 0, 9, 0, 0, 0]","William G. Pollard, Physicist and Christian"
apprehension,"[0, 9, 0, 0, 0, 3, 1, 0, 0, 0, 4, 3]","William G. Pollard, Physicist and Christian"
Puritan,"[0, 0, 0]","William G. Pollard, Physicist and Christian"
enlightened,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 3]","William G. Pollard, Physicist and Christian"
ideas,"[0, 1, 50, 0, 31, 0, 7, 67, 3]","William G. Pollard, Physicist and Christian"
wholly,"[28, 2, 2, 24, 6, 352, 13]","William G. Pollard, Physicist and Christian"
Parris,[],"William G. Pollard, Physicist and Christian"
published,"[16, 0, 14, 0, 0, 7, 0, 7, 0]","William G. Pollard, Physicist and Christian"
existence,"[4, 0, 0, 100, 96, 20, 0, 22]","William G. Pollard, Physicist and Christian"
centuries,"[23, 13, 1, 0, 11]","William G. Pollard, Physicist and Christian"
educated,"[7, 0, 1, 12, 69, 0, 1, 0, 0, 4]","William G. Pollard, Physicist and Christian"
there,"[0, 0, 0, 0, 0, 276]","William G. Pollard, Physicist and Christian"
continue,"[0, 0, 1, 13, 8, 0, 16, 13, 0, 0, 35, 1, 0, 0, 0, 0, 0, 1]","William G. Pollard, Physicist and Christian"
debunking,"[0, 1, 2, 0]","William G. Pollard, Physicist and Christian"
see,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]","William G. Pollard, Physicist and Christian"
underworld,"[0, 0, 0, 0, 0, 3]","William G. Pollard, Physicist and Christian"
fully,"[0, 0, 8, 0, 24]","William G. Pollard, Physicist and Christian"
'',[],"William G. Pollard, Physicist and Christian"
),[],"William G. Pollard, Physicist and Christian"
what,[],"William G. Pollard, Physicist and Christian"
intend,"[0, 65, 0, 1, 2, 1, 37, 0]","William G. Pollard, Physicist and Christian"
common,"[2, 2, 0, 0, 0, 0, 20, 8, 1, 2, 0, 3, 8]","William G. Pollard, Physicist and Christian"
account,"[40, 0, 1, 4, 0, 6, 0, 0, 0, 13, 6, 9, 0, 31, 0, 8, 0]","William G. Pollard, Physicist and Christian"
should,[],"William G. Pollard, Physicist and Christian"
lead,"[29, 73, 0, 0, 4, 0, 3, 3, 0, 0, 2, 27, 1, 0, 8, 0, 0, 80, 90, 4, 0, 0, 0, 0, 12, 16, 20, 0, 7, 5, 43, 0, 0, 0, 0, 32, 9, 12, 0, 0]","William G. Pollard, Physicist and Christian"
reality,"[5, 96, 9, 0]","William G. Pollard, Physicist and Christian"
actually,"[40, 11, 0]","William G. Pollard, Physicist and Christian"
undesirable,"[0, 1, 0]","William G. Pollard, Physicist and Christian"
suggesting,"[3, 7, 1, 0, 5, 0, 2, 1]","William G. Pollard, Physicist and Christian"
nevertheless,"[6, 47, 1, 3, 0, 0, 35, 103, 0]","William G. Pollard, Physicist and Christian"
Klux,[],"William G. Pollard, Physicist and Christian"
Devil's,[],"William G. Pollard, Physicist and Christian"
meant,"[65, 0, 1, 2, 2, 0, 0, 37, 0]","William G. Pollard, Physicist and Christian"
community's,[],"William G. Pollard, Physicist and Christian"
external,"[29, 2, 5, 0]","William G. Pollard, Physicist and Christian"
granted,"[0, 1, 2, 51, 1, 0, 6, 0, 2, 41, 0, 12]","William G. Pollard, Physicist and Christian"
Corps,"[2, 0, 0, 1]","William G. Pollard, Physicist and Christian"
were,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]","William G. Pollard, Physicist and Christian"
very,"[5, 33, 0, 40, 1, 81]","William G. Pollard, Physicist and Christian"
Lucifer,"[2, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
is,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]","William G. Pollard, Physicist and Christian"
(,[],"William G. Pollard, Physicist and Christian"
create,"[113, 16, 4]","William G. Pollard, Physicist and Christian"
opposed,"[4, 3, 3, 3, 0, 0, 0, 10, 0, 0, 2, 0, 0]","William G. Pollard, Physicist and Christian"
from,[],"William G. Pollard, Physicist and Christian"
presentness,"[0, 0]","William G. Pollard, Physicist and Christian"
fresh,"[0, 0, 5, 0, 0, 0, 1, 0, 0, 4, 12, 0, 0, 0, 18, 0, 1, 0, 0, 4, 1, 3, 0, 92]","William G. Pollard, Physicist and Christian"
extraneous,"[29, 1, 7, 0, 5, 0, 0]","William G. Pollard, Physicist and Christian"
Miller,"[0, 0, 0, 0, 0, 0, 0, 2, 0]","William G. Pollard, Physicist and Christian"
thought,"[65, 1, 14, 0, 17, 0, 0, 0, 0, 12, 67, 0, 0, 37, 10, 12, 2, 31, 31, 1, 15, 0, 5, 4, 15, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
cannot,[],"William G. Pollard, Physicist and Christian"
joined,"[5, 0, 3, 0, 2, 0, 1, 1, 0, 0, 0, 0, 4]","William G. Pollard, Physicist and Christian"
creatures,"[1, 0, 1, 0, 2, 0, 2, 1, 7]","William G. Pollard, Physicist and Christian"
evokes,"[0, 0, 1, 0, 5, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 2, 1]","William G. Pollard, Physicist and Christian"
reserved,"[6, 2, 17, 0, 12, 0, 3, 12]","William G. Pollard, Physicist and Christian"
if,[],"William G. Pollard, Physicist and Christian"
There,"[0, 0, 0, 0, 0, 276]","William G. Pollard, Physicist and Christian"
proved,"[10, 0, 22, 3, 3, 3, 0, 8, 1, 0, 0, 0, 2, 0, 44, 0, 18, 15, 7, 8]","William G. Pollard, Physicist and Christian"
example,"[8, 0, 23, 1, 0, 1, 2, 10, 35, 5, 0, 0]","William G. Pollard, Physicist and Christian"
score,"[21, 12, 2, 0, 0, 13, 10, 9, 2, 0, 0, 113, 0, 0, 0]","William G. Pollard, Physicist and Christian"
would,[],"William G. Pollard, Physicist and Christian"
Salem,"[0, 0]","William G. Pollard, Physicist and Christian"
moral,"[15, 1]","William G. Pollard, Physicist and Christian"
different,"[24, 1, 0]","William G. Pollard, Physicist and Christian"
inadequate,"[6, 8, 28, 0]","William G. Pollard, Physicist and Christian"
us,"[14, 17, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0]","William G. Pollard, Physicist and Christian"
clean,"[5, 0, 0, 0, 26, 0, 0, 4, 36, 0, 0, 0, 18, 0, 8, 1, 0, 47, 6, 0, 2, 0, 0, 9, 0, 0, 15]","William G. Pollard, Physicist and Christian"
mid-twentieth,[],"William G. Pollard, Physicist and Christian"
witches,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
himself,[],"William G. Pollard, Physicist and Christian"
ours,[],"William G. Pollard, Physicist and Christian"
believe,"[65, 10, 0, 31, 7]","William G. Pollard, Physicist and Christian"
was,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 15, 0, 0, 26, 6, 6]","William G. Pollard, Physicist and Christian"
correspond,"[3, 0, 2, 6, 8, 1, 0, 2, 0, 6, 0]","William G. Pollard, Physicist and Christian"
popular,"[7, 0, 0]","William G. Pollard, Physicist and Christian"
gone,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 25, 0, 1, 0, 0, 6, 0, 8, 25, 0, 19, 4, 17, 5]","William G. Pollard, Physicist and Christian"
context,"[0, 2, 2, 5, 0]","William G. Pollard, Physicist and Christian"
:,[],"William G. Pollard, Physicist and Christian"
Crucible,"[0, 0]","William G. Pollard, Physicist and Christian"
disbelief,"[0, 0, 0, 1, 0]","William G. Pollard, Physicist and Christian"
believes,"[4, 65, 3, 10, 23, 0, 31, 7, 6, 6]","William G. Pollard, Physicist and Christian"
town,"[0, 41, 2, 0, 0, 0]","William G. Pollard, Physicist and Christian"
In,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]","William G. Pollard, Physicist and Christian"
unavoidably,"[1, 1, 0, 0]","William G. Pollard, Physicist and Christian"
dark,"[5, 1, 8, 0, 51, 0, 0, 1, 2, 0, 0, 13, 0, 1, 0, 0, 8, 0, 0, 1, 21, 0, 0, 0, 1, 0, 0, 0, 2, 1, 31, 3, 1]","William G. Pollard, Physicist and Christian"
``,[],"William G. Pollard, Physicist and Christian"
spontaneously,"[0, 0, 0, 5]","William G. Pollard, Physicist and Christian"
categories,"[52, 12, 1]","William G. Pollard, Physicist and Christian"
service,"[0, 1, 0, 3, 0, 0, 0, 19, 0, 0, 0, 0, 9, 0, 41, 0]","William G. Pollard, Physicist and Christian"
far,"[0, 0, 0, 0, 57, 0]","William G. Pollard, Physicist and Christian"
usual,"[20, 8]","William G. Pollard, Physicist and Christian"
dealing,"[6, 0, 0, 1, 0, 0, 0, 0, 17, 3, 8, 2, 10, 0, 21, 0, 0, 20, 0, 0, 80, 10, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 16, 2, 1, 3, 0, 4, 3]","William G. Pollard, Physicist and Christian"
soon,"[0, 20, 3, 2]","William G. Pollard, Physicist and Christian"
draws,"[0, 0, 0, 1, 0, 24, 1, 0, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 14, 3, 0, 0, 0, 4, 9, 1, 7, 0, 123, 4, 6, 1, 0, 0, 0, 0, 0, 12, 3, 0, 12, 43, 5, 0, 0, 0, 2, 0, 0, 4, 0, 113]","William G. Pollard, Physicist and Christian"
discredit,"[0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
read,"[17, 80, 1, 21, 70, 1, 19, 4, 24, 2, 44, 4]","William G. Pollard, Physicist and Christian"
.,[],"William G. Pollard, Physicist and Christian"
well,"[1, 0, 0, 2, 82, 20, 1, 4, 5, 134, 0]","William G. Pollard, Physicist and Christian"
night,"[0, 31, 51, 0, 1]","William G. Pollard, Physicist and Christian"
beard,"[0, 2, 3, 0]","William G. Pollard, Physicist and Christian"
connection,"[3, 0, 3, 0, 1, 5, 0, 0, 0]","William G. Pollard, Physicist and Christian"
rather,"[1, 28, 0, 23, 3, 0, 40, 0]","William G. Pollard, Physicist and Christian"
true,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 9, 16, 1, 24, 0, 1, 0]","William G. Pollard, Physicist and Christian"
actual,"[33, 4, 1, 2, 0, 10]","William G. Pollard, Physicist and Christian"
witch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
never,"[0, 96]","William G. Pollard, Physicist and Christian"
33,"[0, 0, 2]","William G. Pollard, Physicist and Christian"
those,[],"William G. Pollard, Physicist and Christian"
quite,"[0, 40, 28, 0]","William G. Pollard, Physicist and Christian"
into,[],"William G. Pollard, Physicist and Christian"
remains,"[2, 1, 3, 16, 6, 13, 1, 16, 0, 13, 2]","William G. Pollard, Physicist and Christian"
active,"[0, 4, 3, 2, 5, 16, 0, 0]","William G. Pollard, Physicist and Christian"
however,"[6, 47, 1, 3, 0, 0, 35, 103, 0]","William G. Pollard, Physicist and Christian"
says,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 49, 0, 0]","William G. Pollard, Physicist and Christian"
identify,"[2, 6, 3, 4, 31, 72, 6, 0]","William G. Pollard, Physicist and Christian"
has,"[49, 0, 6, 111, 2, 7, 0, 0, 51, 0, 18, 0, 4, 123, 80, 51, 17, 0, 6, 1, 3, 0, 492, 4, 1, 0, 113, 2, 6]","William G. Pollard, Physicist and Christian"
attention,"[17, 21, 1, 7, 0]","William G. Pollard, Physicist and Christian"
who,"[0, 0]","William G. Pollard, Physicist and Christian"
some,"[6, 237, 2, 85, 0, 0, 182, 0, 0]","William G. Pollard, Physicist and Christian"
problem,"[36, 39, 20]","William G. Pollard, Physicist and Christian"
uncertain,"[0, 0, 1, 0, 0, 1]","William G. Pollard, Physicist and Christian"
concept,"[2, 0, 7]","William G. Pollard, Physicist and Christian"
likely,"[7, 6, 27, 13, 0, 0, 0]","William G. Pollard, Physicist and Christian"
I,"[3, 0, 29, 24, 0, 5, 0, 321, 1, 786, 0]","William G. Pollard, Physicist and Christian"
separable,"[0, 0, 0]","William G. Pollard, Physicist and Christian"
Yet,"[1, 3, 0, 1, 0, 115, 0, 47, 0, 35, 0, 0, 103, 0, 0, 0, 0, 6, 0]","William G. Pollard, Physicist and Christian"
an,"[0, 0]","William G. Pollard, Physicist and Christian"
brought,"[127, 0, 80, 0, 23, 1, 1, 9, 0, 0, 0, 1, 18, 32, 4, 1, 123]","William G. Pollard, Physicist and Christian"
although,[],"William G. Pollard, Physicist and Christian"
grateful,"[6, 0]","William G. Pollard, Physicist and Christian"
led,"[29, 73, 4, 2, 27, 8, 80, 0, 90, 0, 0, 0, 12, 16, 20, 43, 5, 0, 0, 32]","William G. Pollard, Physicist and Christian"
others,[],"William G. Pollard, Physicist and Christian"
Nazism,"[0, 0, 0]","William G. Pollard, Physicist and Christian"
possess,"[0, 111, 2, 492, 4]","William G. Pollard, Physicist and Christian"
can,"[1, 0, 1, 0, 7, 3, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 0, 13, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 235, 0, 4, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
scientific,[3],"William G. Pollard, Physicist and Christian"
long,"[0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
framework,"[0, 8, 0, 0]","William G. Pollard, Physicist and Christian"
hear,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 0, 0]","William G. Pollard, Physicist and Christian"
our,[],"William G. Pollard, Physicist and Christian"
leave,"[0, 0, 218, 16, 1, 9, 2, 0, 12, 1, 0, 27, 0, 0, 0, 51, 0, 0, 0, 20, 0, 1, 0, 32, 0, 0]","William G. Pollard, Physicist and Christian"
back,"[40, 0, 0, 0, 0, 5, 2, 0, 0, 8, 0, 1, 13, 3, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 162, 0, 1, 0, 0, 0]","William G. Pollard, Physicist and Christian"
leaves,"[0, 0, 218, 16, 1, 9, 0, 2, 0, 12, 0, 1, 0, 27, 0, 3, 0, 0, 51, 0, 0, 0, 20, 0, 1, 0, 32, 0, 0, 0]","William G. Pollard, Physicist and Christian"
opening,"[0, 0, 0, 0, 38, 0, 0, 10, 1, 11, 0, 0, 0, 0, 0, 10, 51, 0, 0, 11, 0]","William G. Pollard, Physicist and Christian"
alive,"[4, 3, 0, 16, 26, 5]","William G. Pollard, Physicist and Christian"
due,"[0, 0, 9, 0]","William G. Pollard, Physicist and Christian"
host,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","William G. Pollard, Physicist and Christian"
spell,"[0, 1, 14, 90, 0, 77, 3, 37, 2, 2, 2, 1, 1, 11, 0]","William G. Pollard, Physicist and Christian"
dead,"[0, 0, 0, 20, 23, 1, 8, 28, 0, 4, 3, 0, 0, 2, 9, 27]","William G. Pollard, Physicist and Christian"
many,[94],"William G. Pollard, Physicist and Christian"
