women,"[48, 0, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
Coming,"[0, 1, 0, 12, 0, 0, 6, 3, 6, 84, 42, 3, 3, 3, 0, 123, 0, 0, 20, 22, 0, 0, 0, 5, 163, 11, 11, 0, 26]",Stranger in a Strange Land.
loaded,"[0, 2, 1, 0, 0, 8, 0, 2, 0, 1, 0, 0, 1, 3, 9, 0, 9, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
Hoy,"[3, 0, 0, 3]",Stranger in a Strange Land.
precious,"[0, 2, 0, 1, 36, 3, 2]",Stranger in a Strange Land.
changes,"[5, 6, 34, 1, 7, 0, 3, 0, 5, 10, 0, 1, 0, 10, 0]",Stranger in a Strange Land.
rolled,"[0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 21, 11, 1, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 4, 12, 3, 0, 7, 3]",Stranger in a Strange Land.
yet,"[1, 3, 0, 1, 0, 115, 0, 47, 0, 35, 0, 0, 103, 0, 0, 0, 0, 6, 0]",Stranger in a Strange Land.
Boss,"[1, 0, 3, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0]",Stranger in a Strange Land.
learned,"[0, 12, 21, 3, 0, 0, 0, 14, 4, 0, 12, 5, 0, 4, 80, 1, 102, 1, 0, 0, 1, 3, 0, 15, 6, 0, 0, 24, 0, 0, 0]",Stranger in a Strange Land.
Well,"[1, 0, 0, 2, 82, 20, 1, 4, 5, 134, 0]",Stranger in a Strange Land.
accepted,"[0, 6, 80, 0, 11, 11, 0, 2, 0, 0, 9, 10, 6, 0, 492]",Stranger in a Strange Land.
Foster,"[0, 18, 0, 4, 0, 0, 2]",Stranger in a Strange Land.
being,"[2, 3, 0, 11, 0, 1, 722, 0, 12, 21, 100, 20, 0, 26, 6, 6]",Stranger in a Strange Land.
liked,"[9, 176, 21, 17]",Stranger in a Strange Land.
Don't,[],Stranger in a Strange Land.
need,"[22, 0, 6, 80, 51, 0, 0, 6, 0, 5, 0, 0, 54, 8, 0, 14]",Stranger in a Strange Land.
sad,"[5, 0, 0, 0, 1, 3]",Stranger in a Strange Land.
',[],Stranger in a Strange Land.
discorporate,"[2, 0, 0, 0, 0]",Stranger in a Strange Land.
kept,"[0, 35, 7, 4, 0, 1, 0, 0, 0, 0, 28, 4, 13, 17, 1, 5, 0, 0, 0, 0, 1, 2, 0, 1]",Stranger in a Strange Land.
Senator,[0],Stranger in a Strange Land.
sit,"[0, 8, 10, 1, 0, 12, 0, 9, 0]",Stranger in a Strange Land.
faster,"[9, 0, 2, 0, 19, 0, 1, 0, 0, 0, 3, 0, 5, 0, 0, 11, 0]",Stranger in a Strange Land.
sexes,"[0, 4, 0, 37, 0, 0, 1, 0, 0, 0, 0]",Stranger in a Strange Land.
going,"[0, 0, 0, 0, 3, 0, 0, 13, 0, 0, 0, 83, 1, 26, 0, 3, 0, 9, 127, 0, 7, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 123, 33, 0, 0, 71, 0, 90, 0, 0, 0, 7, 0, 3, 0, 0, 0, 3, 0, 12, 11, 20, 6, 19, 0, 43, 6, 1, 0, 6, 0, 25, 0, 19, 17, 5]",Stranger in a Strange Land.
when,[],Stranger in a Strange Land.
often,"[0, 1, 3, 47, 111, 0, 0]",Stranger in a Strange Land.
Archangel,"[0, 0, 0]",Stranger in a Strange Land.
total,"[0, 1, 0, 2, 14, 5, 1, 84, 1, 42, 9, 0, 0, 22, 12, 0, 0, 24]",Stranger in a Strange Land.
urged,"[0, 5, 0, 1, 0, 5, 0, 0, 1, 8, 2]",Stranger in a Strange Land.
At,"[580, 0, 0, 35]",Stranger in a Strange Land.
long-distance,[1],Stranger in a Strange Land.
enough,"[0, 9, 4, 76, 12]",Stranger in a Strange Land.
supreme,"[0, 3]",Stranger in a Strange Land.
nor,[],Stranger in a Strange Land.
tray,[7],Stranger in a Strange Land.
nothing,"[0, 0, 0, 0, 0, 0, 0, 38, 3, 0, 0, 13, 1, 0]",Stranger in a Strange Land.
you'll,[],Stranger in a Strange Land.
sank,"[9, 2, 1, 0, 4, 2, 0, 0, 12, 1, 0, 0, 0, 0]",Stranger in a Strange Land.
lots,"[18, 0, 3, 0, 0, 0, 0, 0, 0, 10, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9, 10, 1, 1, 0, 20, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 4, 8, 2, 12, 0, 0, 0, 0, 4, 0, 1, 0, 3, 0, 0, 111, 0, 0, 2, 0, 11, 4, 0, 46, 13]",Stranger in a Strange Land.
people,"[0, 0, 0, 0, 4, 102, 2]",Stranger in a Strange Land.
with,[],Stranger in a Strange Land.
Paradise,"[0, 0, 1, 0, 0, 2, 1]",Stranger in a Strange Land.
behaved,"[0, 22, 9, 2, 3, 0, 6, 0, 163]",Stranger in a Strange Land.
merge,"[0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0]",Stranger in a Strange Land.
he,"[0, 1039, 486, 2]",Stranger in a Strange Land.
sparse,"[2, 14]",Stranger in a Strange Land.
own,"[0, 492, 4, 111]",Stranger in a Strange Land.
aloud,"[2, 2, 2, 0]",Stranger in a Strange Land.
wants,"[0, 2, 51, 10, 0, 17, 1, 54, 16, 0, 6]",Stranger in a Strange Land.
inquire,"[22, 3, 1, 0, 11]",Stranger in a Strange Land.
everybody,[],Stranger in a Strange Land.
dressed,"[0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 163, 0, 0, 1, 0, 0, 6, 0, 46, 0]",Stranger in a Strange Land.
Absent-minded,[],Stranger in a Strange Land.
Heavenly,"[1, 0]",Stranger in a Strange Land.
Church's,[],Stranger in a Strange Land.
done,"[3, 32, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 125, 0, 1, 163, 0, 0, 3, 113, 46]",Stranger in a Strange Land.
one,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]",Stranger in a Strange Land.
hemisphere,"[0, 3]",Stranger in a Strange Land.
ought,[],Stranger in a Strange Land.
--,[],Stranger in a Strange Land.
T.,[],Stranger in a Strange Land.
You,[],Stranger in a Strange Land.
Time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]",Stranger in a Strange Land.
dig,"[0, 5, 1, 1, 15, 0, 0, 0, 0, 24, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
merged,"[0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 5, 0, 0, 1]",Stranger in a Strange Land.
hall,"[0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Stranger in a Strange Land.
household,"[74, 3, 0, 52, 54]",Stranger in a Strange Land.
feel,"[49, 8, 14, 23, 2, 59, 0, 40, 6, 55, 37, 6, 0, 0]",Stranger in a Strange Land.
secretaries,"[2, 1, 0, 0, 2, 0]",Stranger in a Strange Land.
bridge,"[0, 0, 0, 5, 0, 3, 0]",Stranger in a Strange Land.
gay,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2]",Stranger in a Strange Land.
pressure,"[0, 5, 0, 14, 0, 1, 0, 2, 0, 0, 0, 1, 10, 0, 0, 8, 0]",Stranger in a Strange Land.
side,"[5, 19, 1, 62, 0, 61, 14]",Stranger in a Strange Land.
mean,"[10, 65, 1, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 2, 2, 5, 3]",Stranger in a Strange Land.
way,"[27, 2, 8, 0, 0, 8, 123, 6, 9, 0, 3, 15, 31]",Stranger in a Strange Land.
tolerance,"[0, 0, 0, 2, 3]",Stranger in a Strange Land.
teach,"[0, 0, 4, 0, 0, 4, 0, 0]",Stranger in a Strange Land.
stolen,"[0, 0]",Stranger in a Strange Land.
Eternity,"[1, 2, 0, 0]",Stranger in a Strange Land.
fact,[74],Stranger in a Strange Land.
gang,"[12, 8, 4, 1, 0, 0, 1, 0, 8]",Stranger in a Strange Land.
witness,"[0, 0, 7, 0, 0, 0, 102, 0, 55, 2, 0, 0]",Stranger in a Strange Land.
indeed,"[228, 17]",Stranger in a Strange Land.
diapers,"[0, 0, 0]",Stranger in a Strange Land.
repeatedly,[2],Stranger in a Strange Land.
act,"[23, 3, 0, 6, 127, 0, 42, 0, 1, 22, 0, 37, 0, 0, 163, 24, 0, 5, 19, 0]",Stranger in a Strange Land.
water,"[0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
snow,"[0, 6, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 1, 0, 0]",Stranger in a Strange Land.
Grandmothers',[],Stranger in a Strange Land.
taught,"[4, 4, 0]",Stranger in a Strange Land.
building,"[0, 0, 0, 0, 0, 6, 113, 3, 10, 9, 8]",Stranger in a Strange Land.
tried,"[9, 22, 7, 0, 3, 0, 6, 0, 0, 0, 0, 1, 12, 1, 1, 2, 21, 7, 18, 0, 15, 4, 8]",Stranger in a Strange Land.
not,"[602, 0]",Stranger in a Strange Land.
chicken,"[0, 1, 0, 0, 0, 0, 2, 5, 0, 0, 0]",Stranger in a Strange Land.
switch,"[0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 5, 0, 7, 6, 0, 0, 0, 6, 4, 34]",Stranger in a Strange Land.
cook,"[0, 0, 4, 1, 0, 0, 0, 113, 1, 21, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
newly,"[92, 5, 3, 1]",Stranger in a Strange Land.
Get,"[49, 6, 0, 6, 12, 55, 0, 0, 7, 0, 18, 0, 0, 0, 51, 4, 18, 0, 0, 1, 0, 0, 12, 84, 3, 9, 0, 0, 0, 0, 0, 123, 80, 33, 3, 23, 0, 90, 21, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 492, 19, 8, 0, 0, 0, 0, 1, 0, 0, 11, 5, 113, 2, 19, 16, 1, 0, 0, 2]",Stranger in a Strange Land.
glorious,"[4, 1, 0, 2, 3, 0]",Stranger in a Strange Land.
System,"[4, 23, 8, 1, 0, 0]",Stranger in a Strange Land.
Booker,"[0, 0]",Stranger in a Strange Land.
week,"[33, 0, 0, 0]",Stranger in a Strange Land.
languages,"[0, 0, 25, 0, 0, 0, 1, 1, 0, 0, 3, 18, 0]",Stranger in a Strange Land.
new,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]",Stranger in a Strange Land.
again,"[0, 74, 0, 0]",Stranger in a Strange Land.
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",Stranger in a Strange Land.
cherish,"[0, 2, 1, 0]",Stranger in a Strange Land.
that,[],Stranger in a Strange Land.
snickered,"[0, 0]",Stranger in a Strange Land.
second,"[40, 1, 0, 0, 0, 0, 0, 13, 5, 0, 0, 0, 45, 1, 0, 0, 0, 0, 24, 162, 1]",Stranger in a Strange Land.
you,[],Stranger in a Strange Land.
Martian,[4],Stranger in a Strange Land.
this,[],Stranger in a Strange Land.
conclave,[1],Stranger in a Strange Land.
can't,[],Stranger in a Strange Land.
;,[],Stranger in a Strange Land.
during,[],Stranger in a Strange Land.
spreading,"[2, 0, 4, 0, 3, 0, 38, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Stranger in a Strange Land.
aside,"[0, 0, 6, 0, 0, 7, 497, 40]",Stranger in a Strange Land.
domes,"[0, 0, 0, 0, 0, 0, 0, 2]",Stranger in a Strange Land.
recriminations,[0],Stranger in a Strange Land.
wide,"[0, 0, 0, 0, 0, 4, 3, 0, 0, 4, 0, 0, 16, 3, 0, 0, 24]",Stranger in a Strange Land.
Digby's,[],Stranger in a Strange Land.
agreed,"[3, 2, 6, 0, 17, 8, 1, 0, 1, 0, 2, 0, 0, 1, 6, 0, 0, 0]",Stranger in a Strange Land.
both,[76],Stranger in a Strange Land.
difficulty,"[20, 0, 7]",Stranger in a Strange Land.
presumed,"[0, 5, 0, 9, 0]",Stranger in a Strange Land.
tiptoeing,"[0, 1, 0]",Stranger in a Strange Land.
southern,"[0, 3]",Stranger in a Strange Land.
Federation,"[0, 0, 0]",Stranger in a Strange Land.
sexual,"[23, 3]",Stranger in a Strange Land.
fit,"[5, 0, 12, 3, 8, 0, 7, 2, 90, 3, 1, 0, 0, 0, 0, 0, 0, 6, 19, 7, 0, 2, 46, 0]",Stranger in a Strange Land.
unique,"[0, 0, 11, 17, 2, 0]",Stranger in a Strange Land.
pleasing,"[1, 5, 5]",Stranger in a Strange Land.
plants,"[0, 0, 0, 59, 1, 13, 0, 0, 3, 46, 1, 22, 1, 0]",Stranger in a Strange Land.
That'll,[],Stranger in a Strange Land.
patterns,"[8, 8, 18, 0, 39, 8, 13, 6, 24, 22, 0, 0, 0, 0, 3, 2]",Stranger in a Strange Land.
saying,"[14, 0, 1, 0, 18, 39, 12, 70, 0, 21, 34, 0, 0, 0, 49, 0, 0]",Stranger in a Strange Land.
summer,"[18, 1]",Stranger in a Strange Land.
Fosterites,[],Stranger in a Strange Land.
",",[],Stranger in a Strange Land.
memorize,"[4, 0, 0, 1]",Stranger in a Strange Land.
ripples,"[0, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0]",Stranger in a Strange Land.
turn,"[0, 0, 0, 23, 1, 4, 3, 12, 0, 0, 0, 127, 0, 12, 2, 0, 0, 42, 0, 0, 0, 3, 33, 22, 0, 90, 7, 37, 0, 0, 0, 24, 0, 2, 5, 4, 1]",Stranger in a Strange Land.
CB,[],Stranger in a Strange Land.
November,"[4, 0]",Stranger in a Strange Land.
medium,"[10, 0, 2, 0, 0, 0, 9, 21]",Stranger in a Strange Land.
Monitor,"[0, 0, 0, 0, 0, 1, 0, 0, 1]",Stranger in a Strange Land.
walking,"[8, 17, 0, 0]",Stranger in a Strange Land.
run,"[30, 23, 1, 0, 74, 1, 0, 0, 2, 0, 2, 0, 10, 0, 0, 0, 0, 1, 0, 2, 0, 0, 127, 2, 0, 0, 9, 0, 0, 9, 0, 0, 7, 0, 21, 0, 2, 2, 0, 0, 3, 0, 90, 6, 1, 3, 0, 12, 0, 20, 0, 43, 6, 9, 5, 18, 2, 0, 0, 0, 0, 1, 11, 7, 0, 19, 0, 0, 0]",Stranger in a Strange Land.
hindered,"[15, 0, 1, 0, 0, 0, 0, 0, 0, 1]",Stranger in a Strange Land.
resumed,"[0, 0, 0, 0, 0, 0, 1]",Stranger in a Strange Land.
ranking,"[0, 1, 0, 12, 17, 1, 34, 72, 3, 21]",Stranger in a Strange Land.
before,"[0, 14, 17, 123]",Stranger in a Strange Land.
thing,"[53, 0, 29]",Stranger in a Strange Land.
warily,[1],Stranger in a Strange Land.
dear,"[0, 1, 1, 49, 0, 0, 8, 23, 1, 0, 3, 2, 0, 0, 0, 0, 0, 134]",Stranger in a Strange Land.
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]",Stranger in a Strange Land.
matsyendra,[1],Stranger in a Strange Land.
smell,"[0, 1, 40, 0, 0, 0, 0, 0, 37, 0, 2, 14, 23, 0, 0, 2, 59, 6, 0, 6, 0, 0, 1]",Stranger in a Strange Land.
Major,"[18, 0, 1, 0, 0]",Stranger in a Strange Land.
probably,"[1, 0, 0, 27, 13, 0, 0, 0]",Stranger in a Strange Land.
L'Unita,[],Stranger in a Strange Land.
softly,"[2, 10, 6, 7, 3]",Stranger in a Strange Land.
Mrs.,"[36, 0]",Stranger in a Strange Land.
integrity,"[5, 1, 2]",Stranger in a Strange Land.
clock,"[1, 188]",Stranger in a Strange Land.
price-cutting,[],Stranger in a Strange Land.
did,"[3, 0, 0, 9, 18, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 0, 1, 163, 0, 0, 3, 113, 46]",Stranger in a Strange Land.
church,"[54, 0, 0, 0]",Stranger in a Strange Land.
say,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 49, 0, 0]",Stranger in a Strange Land.
Is,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",Stranger in a Strange Land.
world,"[0, 0, 8, 96, 0, 22, 11, 4, 35, 20, 1, 0, 16, 1, 0, 1, 173, 9, 0, 0, 4, 0, 11, 0, 0, 0]",Stranger in a Strange Land.
They,[],Stranger in a Strange Land.
Let's,[],Stranger in a Strange Land.
selves,"[2, 7]",Stranger in a Strange Land.
calmed,"[0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 11, 0, 4, 103, 0, 0, 0]",Stranger in a Strange Land.
minded,"[50, 2, 0, 5, 0, 0, 2, 41, 1, 0, 0]",Stranger in a Strange Land.
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]",Stranger in a Strange Land.
unknown,"[1, 7, 0, 12, 0, 0, 0, 5, 1, 0, 5, 0]",Stranger in a Strange Land.
variety,"[57, 0, 0, 34, 39, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 18, 0]",Stranger in a Strange Land.
high,"[0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 61, 0, 0, 0, 2]",Stranger in a Strange Land.
bodily,"[2, 0, 1, 0]",Stranger in a Strange Land.
his,[],Stranger in a Strange Land.
finger,"[8, 0, 0, 0, 37, 1]",Stranger in a Strange Land.
25,"[0, 6, 2, 0]",Stranger in a Strange Land.
carry,"[3, 0, 15, 0, 7, 1, 0, 0, 9, 2, 0, 80, 0, 17, 0, 0, 1, 0, 43, 2, 36, 0, 7, 4, 0, 6, 1, 0]",Stranger in a Strange Land.
equated,"[3, 12, 0, 1, 0, 0, 0, 1]",Stranger in a Strange Land.
humans,"[0, 49, 4, 8, 0, 96, 0, 0, 173, 11, 0]",Stranger in a Strange Land.
Fosterite,[],Stranger in a Strange Land.
preoccupied,"[1, 1, 0, 0, 0, 32, 0, 1]",Stranger in a Strange Land.
Rig-Veda,[1],Stranger in a Strange Land.
held,"[2, 35, 0, 12, 2, 38, 1, 0, 3, 3, 0, 3, 9, 0, 0, 36, 1, 1, 1, 0, 0, 0, 0, 13, 0, 80, 4, 7, 51, 0, 17, 6, 0, 0, 3, 1, 1, 0, 0, 1, 10, 0, 5, 492, 0, 4, 6, 0, 0, 5, 113, 2, 0, 6, 1, 2]",Stranger in a Strange Land.
sat,"[0, 8, 2, 10, 1, 0, 0, 0, 12, 0, 9, 0]",Stranger in a Strange Land.
published,"[16, 0, 14, 0, 0, 7, 0, 7, 0]",Stranger in a Strange Land.
stopped,"[0, 0, 3, 13, 0, 1, 0, 0, 0, 0, 20, 1, 0, 0, 51, 0, 0, 0, 0, 12, 0, 18, 15, 4, 3, 4, 6, 2, 0, 0]",Stranger in a Strange Land.
marks,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 3, 8, 0, 0, 0, 1, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 14, 0, 0, 0, 1, 13, 0, 0, 0, 1, 6, 0, 1, 0, 3, 4, 0, 0, 12, 0, 6, 0, 9, 0, 5, 0, 0, 46]",Stranger in a Strange Land.
female,"[6, 0, 0]",Stranger in a Strange Land.
Afterwards,"[33, 0, 0, 89, 0, 3]",Stranger in a Strange Land.
there,"[0, 0, 0, 0, 0, 276]",Stranger in a Strange Land.
compared,"[0, 1, 0]",Stranger in a Strange Land.
swami,[1],Stranger in a Strange Land.
Supreme,"[0, 3]",Stranger in a Strange Land.
Jones,"[0, 14, 0, 0, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
),[],Stranger in a Strange Land.
see,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]",Stranger in a Strange Land.
suggested,"[3, 7, 1, 0, 5, 0, 2, 1]",Stranger in a Strange Land.
'',[],Stranger in a Strange Land.
States,"[70, 0, 21, 7, 0, 5, 11, 0, 0, 0, 0, 0, 0, 32, 0, 39, 28, 0, 49, 0]",Stranger in a Strange Land.
what,[],Stranger in a Strange Land.
Romano,[],Stranger in a Strange Land.
swim,"[4, 0, 13, 0]",Stranger in a Strange Land.
should,[],Stranger in a Strange Land.
English,"[0, 0, 61, 14]",Stranger in a Strange Land.
funeral,[3],Stranger in a Strange Land.
Listen,"[50, 15, 0, 5, 0]",Stranger in a Strange Land.
ends,"[27, 69, 51, 3, 4, 7, 0, 0, 3, 0, 3, 2, 0, 83, 7, 0, 0, 18]",Stranger in a Strange Land.
picnicked,[0],Stranger in a Strange Land.
Ones,"[29, 24, 5, 321, 1, 786]",Stranger in a Strange Land.
grass,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 1, 0, 0]",Stranger in a Strange Land.
Huey,[],Stranger in a Strange Land.
lonely,"[1, 3, 0, 10, 17, 0]",Stranger in a Strange Land.
looked,"[3, 10, 102, 7, 59, 41, 0, 4, 7, 26, 5, 0, 62, 0, 15, 0, 4]",Stranger in a Strange Land.
were,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",Stranger in a Strange Land.
very,"[5, 33, 0, 40, 1, 81]",Stranger in a Strange Land.
bound,"[6, 3, 1, 3, 1, 0, 0, 0, 2, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 17, 0, 0, 0, 1, 1, 1, 0, 19, 2, 0, 0, 0, 0, 2, 6, 0, 5, 1, 7]",Stranger in a Strange Land.
verse,"[0, 0, 0, 0, 0, 0, 4, 5]",Stranger in a Strange Land.
Some,"[6, 237, 2, 85, 0, 0, 182, 0, 0]",Stranger in a Strange Land.
is,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",Stranger in a Strange Land.
(,[],Stranger in a Strange Land.
vs,"[0, 18, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 7, 0]",Stranger in a Strange Land.
from,[],Stranger in a Strange Land.
requisition,"[1, 0, 0]",Stranger in a Strange Land.
Assembly,"[3, 2, 0, 0, 0, 0]",Stranger in a Strange Land.
eat,"[1, 0, 0, 6, 0, 0, 0, 0, 8, 0, 0, 1]",Stranger in a Strange Land.
required,"[0, 22, 0, 80, 28, 0, 51, 0, 9, 5, 1, 0, 15, 0, 2, 54, 6, 14]",Stranger in a Strange Land.
reconstruct,"[0, 0, 0, 3, 1, 2, 0]",Stranger in a Strange Land.
quoted,"[0, 2]",Stranger in a Strange Land.
thought,"[65, 1, 14, 0, 17, 0, 0, 0, 0, 12, 67, 0, 0, 37, 10, 12, 2, 31, 31, 1, 15, 0, 5, 4, 15, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
Greatness,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",Stranger in a Strange Land.
art,"[0, 0, 0, 0, 0, 0, 0, 26, 0]",Stranger in a Strange Land.
help,"[0, 3, 1, 0, 19, 9, 0, 3, 7, 0, 41, 1]",Stranger in a Strange Land.
pieces,"[0, 0, 77, 0, 6, 1, 0, 1, 0, 0, 11, 47, 0, 0, 173, 0, 0, 0, 0, 24, 0, 9, 1]",Stranger in a Strange Land.
unless,[],Stranger in a Strange Land.
faction,"[0, 1, 1, 0, 0]",Stranger in a Strange Land.
if,[],Stranger in a Strange Land.
Hello,"[0, 0, 0, 0, 0]",Stranger in a Strange Land.
stayed,"[2, 6, 16, 0, 13, 0, 16, 0, 0, 1, 0, 13, 0, 0, 1, 0, 0, 1]",Stranger in a Strange Land.
violent,"[1, 1, 0, 5, 4, 0, 10, 10]",Stranger in a Strange Land.
encounter,"[23, 0, 0, 55, 7, 18, 0, 3, 14, 1, 9, 0, 102, 0, 17, 1, 0, 0, 19, 0, 0]",Stranger in a Strange Land.
isn't,[],Stranger in a Strange Land.
would,[],Stranger in a Strange Land.
different,"[24, 1, 0]",Stranger in a Strange Land.
Mount,"[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 5, 3, 4]",Stranger in a Strange Land.
Asleep,"[0, 0, 0, 0, 8, 4, 25, 0]",Stranger in a Strange Land.
conversations,[6],Stranger in a Strange Land.
Old,"[79, 0, 0, 0, 9, 10, 1, 0, 0, 0, 0, 10, 11]",Stranger in a Strange Land.
pranha,[],Stranger in a Strange Land.
your,[],Stranger in a Strange Land.
himself,[],Stranger in a Strange Land.
ours,[],Stranger in a Strange Land.
shook,"[2, 0, 11, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 4]",Stranger in a Strange Land.
was,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 15, 0, 0, 26, 6, 6]",Stranger in a Strange Land.
boy,"[27, 47, 0]",Stranger in a Strange Land.
gone,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 25, 0, 1, 0, 0, 6, 0, 8, 25, 0, 19, 4, 17, 5]",Stranger in a Strange Land.
Popes,"[0, 0, 9, 0, 0, 0, 0, 0, 0]",Stranger in a Strange Land.
telling,"[2, 2, 0, 70, 34, 0, 0, 4, 0, 0, 2, 0, 0, 5, 1, 0, 0, 0, 2, 0, 9, 0, 1, 8, 0, 15, 39, 49, 0, 0]",Stranger in a Strange Land.
performance,"[6, 0, 0, 2, 1, 0, 8]",Stranger in a Strange Land.
cherished,"[0, 1, 36, 1, 3, 0, 2, 2]",Stranger in a Strange Land.
:,[],Stranger in a Strange Land.
What,[],Stranger in a Strange Land.
W.,[],Stranger in a Strange Land.
discorporated,[],Stranger in a Strange Land.
puzzle,"[0, 6, 0, 0, 0, 0, 0, 123, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",Stranger in a Strange Land.
In,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",Stranger in a Strange Land.
Class,"[0, 1, 0, 39, 1, 12, 0, 0, 74, 0, 5, 0, 52, 12, 3, 0, 61, 18]",Stranger in a Strange Land.
Christian,"[0, 10]",Stranger in a Strange Land.
dark,"[5, 1, 8, 0, 51, 0, 0, 1, 2, 0, 0, 13, 0, 1, 0, 0, 8, 0, 0, 1, 21, 0, 0, 0, 1, 0, 0, 0, 2, 1, 31, 3, 1]",Stranger in a Strange Land.
``,[],Stranger in a Strange Land.
service,"[0, 1, 0, 3, 0, 0, 0, 19, 0, 0, 0, 0, 9, 0, 41, 0]",Stranger in a Strange Land.
Jubal,[],Stranger in a Strange Land.
ready,"[9, 4, 1, 113, 21, 0, 0, 0, 46]",Stranger in a Strange Land.
warts,"[1, 0]",Stranger in a Strange Land.
batting,"[0, 0, 0, 1, 3, 1, 4, 0, 1]",Stranger in a Strange Land.
puppyish,"[1, 0]",Stranger in a Strange Land.
purpose,"[18, 3, 66, 7, 0, 1, 7, 1, 11, 1, 2, 6]",Stranger in a Strange Land.
