w,vector_uso
followed,"[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 722, 2, 0, 0, 0, 0, 0, 4, 11, 0, 0, 3, 12, 2, 0, 84, 0]",The Fairbrothers
token,"[0, 0, 0, 2, 6, 0, 0]",The Fairbrothers
spoke,"[0, 0, 14, 14, 13, 6, 0, 2, 0, 26, 0, 0]",The Fairbrothers
which,[],The Fairbrothers
former,"[0, 79, 30, 10, 41, 0, 1, 11, 183, 0, 0]",The Fairbrothers
indeed,"[228, 17]",The Fairbrothers
parties,"[14, 0, 15]",The Fairbrothers
am,"[0, 0, 0, 0, 1, 0, 722, 3, 6, 11, 0, 6, 0, 0, 0, 0, 12, 21, 0, 26]",The Fairbrothers
enjoyed,"[0, 4, 49, 1, 0, 5, 0, 0]",The Fairbrothers
wanted,"[1, 54, 3, 2, 51, 36, 6, 16]",The Fairbrothers
reserved,"[12, 17, 0, 6, 3, 2, 0, 12]",The Fairbrothers
Absolution,"[0, 0, 0, 0]",The Fairbrothers
stop,"[0, 0, 0, 0, 4, 1, 0, 3, 0, 18, 0, 51, 15, 16, 4, 13, 6, 0, 0, 0, 4, 0, 0, 2, 3, 0, 37, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 14]",The Fairbrothers
welcome,"[4, 7]",The Fairbrothers
friendly,"[1, 0, 7]",The Fairbrothers
brought,"[32, 18, 0, 1, 123, 1, 4, 0, 23, 0, 0, 80, 9, 0, 1, 1, 127]",The Fairbrothers
russe,[],The Fairbrothers
snippy,[],The Fairbrothers
such,[107],The Fairbrothers
mentioned,"[9, 0, 3, 9, 0, 0, 0, 4, 31]",The Fairbrothers
wasn't,[],The Fairbrothers
devotion,"[0, 1, 0, 0, 0]",The Fairbrothers
thrusting,"[5, 0, 0, 6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 14, 5, 0]",The Fairbrothers
knew,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",The Fairbrothers
quarts,"[0, 0]",The Fairbrothers
oystchers'll,[],The Fairbrothers
you,[],The Fairbrothers
she'd,[],The Fairbrothers
horses,"[0, 0, 3, 0, 12, 2, 0, 0, 0]",The Fairbrothers
For,[],The Fairbrothers
away,"[7, 9, 309, 102, 40, 29, 497]",The Fairbrothers
for,[],The Fairbrothers
namesake,[1],The Fairbrothers
box,"[0, 4, 0, 0, 4, 17, 0]",The Fairbrothers
marry,"[0, 0, 1, 0, 0, 0, 0, 2, 0]",The Fairbrothers
lack,"[3, 2, 10, 51]",The Fairbrothers
pin,"[0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 20]",The Fairbrothers
married,"[0, 0, 1, 0, 0, 0, 16, 3, 0, 0, 2, 0]",The Fairbrothers
got,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Fairbrothers
understands,"[102, 0, 2, 8, 0, 0, 17, 0, 4, 0, 0, 21]",The Fairbrothers
me,"[0, 0, 0]",The Fairbrothers
couple,"[0, 2, 0, 0, 0, 0, 11, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 14, 0, 1]",The Fairbrothers
She'll,[],The Fairbrothers
drank,"[0, 1, 0, 0, 0, 15, 0, 0, 0, 0]",The Fairbrothers
I've,[],The Fairbrothers
imperiously,[0],The Fairbrothers
into,[],The Fairbrothers
rather,"[40, 28, 1, 3, 0, 0, 0, 23]",The Fairbrothers
Another,"[61, 0]",The Fairbrothers
showed,"[1, 15, 44, 1, 0, 8, 1, 19, 3, 1, 7, 6, 0, 0, 20, 37, 3, 21, 0, 0, 1, 0, 7, 36]",The Fairbrothers
my,[],The Fairbrothers
animal,"[1, 1, 0, 7, 1, 0, 0, 2, 1]",The Fairbrothers
humor,"[0, 0, 1, 0, 0, 0, 10, 0, 3, 0, 0, 1]",The Fairbrothers
Queen,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1, 0]",The Fairbrothers
Mt.,[],The Fairbrothers
so,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]",The Fairbrothers
bubbling,"[1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",The Fairbrothers
change,"[10, 6, 0, 3, 0, 1, 5, 1, 5, 0, 34, 10, 0, 7, 0]",The Fairbrothers
Just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",The Fairbrothers
irritating,"[0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0]",The Fairbrothers
room,"[15, 0, 123, 31]",The Fairbrothers
bother,"[0, 0, 0, 32, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]",The Fairbrothers
Arcilla,[],The Fairbrothers
or,"[0, 0, 0, 1, 1, 0, 0]",The Fairbrothers
Pictures,"[0, 0, 1, 44, 0, 0, 1, 0, 0, 0, 0, 3, 13, 0, 0, 1, 0, 0, 6, 3, 13, 2, 4, 0, 0, 0, 20, 1, 0, 2, 102, 0, 0, 22, 1, 0, 12, 0]",The Fairbrothers
eternal,"[0, 1, 0, 2, 0, 7, 1, 2, 0, 0]",The Fairbrothers
price,"[27, 0, 21, 17, 3, 0, 1, 0, 0]",The Fairbrothers
trips,"[0, 1, 6, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]",The Fairbrothers
regretted,"[2, 0, 0]",The Fairbrothers
square,"[2, 1, 0, 0, 0, 1, 0, 1, 16, 14, 8, 0, 0, 0, 0]",The Fairbrothers
wine,"[0, 2, 0, 0]",The Fairbrothers
this,[],The Fairbrothers
bring,"[32, 18, 0, 1, 123, 1, 4, 0, 23, 0, 0, 80, 9, 0, 1, 1, 127]",The Fairbrothers
A,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",The Fairbrothers
hooked,"[0, 2, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
careless,"[1, 3]",The Fairbrothers
hon,[],The Fairbrothers
Sunday,"[0, 0, 0, 1, 0, 10]",The Fairbrothers
case,"[0, 0, 0, 0, 23, 0, 10, 0, 8, 0, 1, 25, 0, 0, 0, 0, 0, 16, 0, 0, 0, 35, 7, 0, 0, 18, 6, 0, 0, 62, 0, 12]",The Fairbrothers
glad,"[0, 0, 19, 0, 0, 4]",The Fairbrothers
You,[],The Fairbrothers
half,"[36, 1]",The Fairbrothers
toast,"[1, 0, 0, 0, 15, 0, 1, 0]",The Fairbrothers
hour,"[15, 0, 0, 0, 5]",The Fairbrothers
Quinzaine,[],The Fairbrothers
life,"[0, 0, 1, 0, 0, 33, 98, 14, 1, 0, 0, 0, 0, 0]",The Fairbrothers
genius,"[0, 0, 1, 3, 1, 0, 0, 14, 0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 3, 0]",The Fairbrothers
He,"[2, 0, 1039, 486]",The Fairbrothers
curled,"[2, 0, 2, 1, 0, 2, 1, 0, 0, 0]",The Fairbrothers
tracking,"[25, 4, 0, 0, 0, 0, 0, 3, 1, 0, 3, 0, 6, 0, 0, 0, 8, 4, 1]",The Fairbrothers
course,"[4, 0, 24, 39, 43, 9, 74, 0, 12, 4, 2, 6, 0, 2, 12, 0, 4]",The Fairbrothers
shame,"[0, 0, 0, 1, 2, 0, 0]",The Fairbrothers
invite,"[0, 0, 0, 7, 1, 4, 0, 0, 0, 0, 0]",The Fairbrothers
relish,"[2, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 2, 0]",The Fairbrothers
oystchers,[],The Fairbrothers
gathers,"[5, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 3, 1, 0, 2, 1]",The Fairbrothers
he,"[2, 0, 1039, 486]",The Fairbrothers
any,"[0, 14, 168]",The Fairbrothers
boy-name,[],The Fairbrothers
criticisms,"[0, 2, 0, 0]",The Fairbrothers
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",The Fairbrothers
January,"[3, 3]",The Fairbrothers
because,[],The Fairbrothers
carpet,"[0, 0, 0]",The Fairbrothers
of,[],The Fairbrothers
haunting,"[1, 0, 4, 0, 0, 0, 1]",The Fairbrothers
deeply,"[15, 7, 2]",The Fairbrothers
you'd,[],The Fairbrothers
sealing,"[0, 0, 1, 0, 0]",The Fairbrothers
what,[],The Fairbrothers
cute,"[0, 1, 3]",The Fairbrothers
difficult,"[0, 17, 33]",The Fairbrothers
months,"[8, 0]",The Fairbrothers
telegraph,"[0, 8, 0, 1]",The Fairbrothers
Unusual,"[9, 12]",The Fairbrothers
name,"[2, 0, 0, 6, 113, 0, 0, 3, 1, 31, 0, 25, 0, 9, 4, 21, 0, 6, 0, 0, 22, 0, 3]",The Fairbrothers
wear,"[3, 0, 0, 2, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 0, 0, 7, 0, 1, 0, 0, 13, 0, 0]",The Fairbrothers
Him,[],The Fairbrothers
manner,"[15, 0, 6, 8, 3, 123]",The Fairbrothers
House,"[0, 0, 0, 0, 0, 54, 2, 11, 74, 0, 0, 0, 0, 3, 13, 52]",The Fairbrothers
affair,"[29, 0, 0, 0, 0, 1, 6, 53, 0, 1, 1, 5]",The Fairbrothers
everybody,[],The Fairbrothers
remaining,"[6, 0, 13, 16, 0, 0, 2, 2, 0, 16, 13, 41]",The Fairbrothers
against,[],The Fairbrothers
gone,"[6, 123, 6, 0, 8, 6, 11, 0, 0, 19, 5, 0, 0, 4, 0, 25, 0, 0, 0, 0, 0, 0, 0, 43, 1, 0, 0, 25, 12, 0, 0, 0, 0, 0, 0, 13, 0, 17, 0, 0, 0, 90, 0, 83, 0, 0, 0, 0, 33, 0, 8, 19, 3, 127, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 20, 26, 0, 1]",The Fairbrothers
smile,"[4, 0, 4, 2]",The Fairbrothers
where,[],The Fairbrothers
Racin',[],The Fairbrothers
But,"[211, 25, 11, 115, 409]",The Fairbrothers
Wait,"[10, 0, 0, 0, 59, 0, 17, 0, 15, 1, 17, 0]",The Fairbrothers
due,"[0, 0, 9, 0]",The Fairbrothers
can,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 0, 0, 38, 235, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 1, 13, 29, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 1]",The Fairbrothers
Royal,"[0, 4, 0, 1, 0, 1]",The Fairbrothers
decide,"[6, 0, 4, 0, 1, 1]",The Fairbrothers
?,[],The Fairbrothers
hesitation,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",The Fairbrothers
treated,"[2, 20, 0, 6, 8, 0, 0, 0, 0, 0, 4, 10, 1, 12]",The Fairbrothers
feathery,"[0, 0, 0, 0]",The Fairbrothers
all,"[28, 13, 2, 352, 2, 6, 24]",The Fairbrothers
bedroom,"[1, 0, 6, 0, 0]",The Fairbrothers
beautiful,[16],The Fairbrothers
Put,"[0, 72, 1, 3, 34, 0, 29, 1, 0, 0, 0, 5, 19, 0, 4, 46, 51]",The Fairbrothers
fruit,"[6, 2]",The Fairbrothers
far,"[0, 0, 0, 57, 0, 0]",The Fairbrothers
novelty,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
annoy,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",The Fairbrothers
many,[94],The Fairbrothers
rings,"[1, 0, 0, 0, 25, 11, 1, 8, 0, 0, 0, 12, 1, 2, 0, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Fairbrothers
Have,"[123, 51, 113, 3, 4, 4, 0, 0, 1, 0, 1, 0, 2, 51, 17, 7, 80, 6, 0, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]",The Fairbrothers
up,"[0, 0, 0, 4, 3, 307]",The Fairbrothers
at,"[0, 580, 0, 35]",The Fairbrothers
mountain,"[0, 0, 12, 0, 0, 0, 18, 1, 0, 0, 2, 0, 0, 0, 20, 0, 12, 4, 0, 1, 2, 3, 1, 0, 0, 0, 4, 0]",The Fairbrothers
quickly,"[0, 9, 0, 2, 6, 0, 11, 0]",The Fairbrothers
pitiable,"[1, 3, 0, 2, 0, 8, 0, 0, 0]",The Fairbrothers
without,[],The Fairbrothers
then,"[0, 228, 0, 177]",The Fairbrothers
Grand,"[4, 3, 5, 1, 5, 1, 0, 0, 4, 2, 0, 1, 12, 1, 0, 0, 3, 2, 1, 0, 0, 0, 6, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 4, 0, 10, 0, 0, 1, 0, 0, 1]",The Fairbrothers
it,"[0, 0]",The Fairbrothers
Yet,"[6, 0, 0, 3, 0, 35, 0, 47, 0, 0, 0, 103, 0, 0, 0, 0, 1, 1, 115]",The Fairbrothers
.,[],The Fairbrothers
face,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]",The Fairbrothers
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]",The Fairbrothers
found,"[37, 59, 0, 123, 1, 0, 8, 55, 0, 0, 7, 1, 1, 0, 17, 0, 0, 1, 5, 4, 14, 21, 7, 13, 0, 3, 0, 102, 0, 2, 8, 1, 0, 3, 3, 3]",The Fairbrothers
absent,"[2, 8, 2, 0, 0, 5, 0, 2]",The Fairbrothers
simple,"[6, 1, 15, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0]",The Fairbrothers
Christ,"[0, 19, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0]",The Fairbrothers
spa,"[0, 0, 0, 0, 0, 0]",The Fairbrothers
foal,[0],The Fairbrothers
comin',[],The Fairbrothers
confess,"[0, 0, 0, 0, 0]",The Fairbrothers
veterinarian,"[0, 0, 1, 0]",The Fairbrothers
babes,"[6, 17, 0, 3]",The Fairbrothers
Dunne,[],The Fairbrothers
though,[56],The Fairbrothers
Mist,"[0, 0, 0, 2, 6, 1, 3, 0, 0]",The Fairbrothers
surprised,"[6, 4, 13]",The Fairbrothers
wondering,"[0, 2, 33, 1, 1, 0, 11, 5, 5]",The Fairbrothers
wait,"[10, 0, 0, 0, 59, 0, 17, 0, 15, 1, 17, 0]",The Fairbrothers
nigs,[],The Fairbrothers
drove,"[3, 123, 5, 24, 4, 11, 11, 0, 1, 0, 80, 7, 0, 0, 0, 0, 14, 0, 9, 0, 0]",The Fairbrothers
cordial,"[0, 0, 1, 2, 0]",The Fairbrothers
log-house,[],The Fairbrothers
holy,"[0, 0, 5]",The Fairbrothers
clothes,"[0, 0, 1, 6, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
Didn't,[],The Fairbrothers
they're,[],The Fairbrothers
politely,"[0, 2]",The Fairbrothers
I'll,[],The Fairbrothers
fair,"[0, 10, 0, 0, 0, 0, 115, 0, 0, 18, 0, 9, 0, 6, 0, 0, 4, 15]",The Fairbrothers
put,"[0, 72, 1, 3, 34, 0, 29, 1, 0, 0, 0, 5, 19, 0, 4, 46, 51]",The Fairbrothers
man,"[0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 6, 0, 0, 0, 11, 11, 49, 96, 7, 0]",The Fairbrothers
Tillie,[],The Fairbrothers
go,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",The Fairbrothers
Dr.,"[6, 0, 13, 0, 1, 7]",The Fairbrothers
Stand,"[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 19, 0, 0, 6, 0, 1, 13, 0, 2, 0, 0, 3, 1]",The Fairbrothers
stomach,"[0, 0, 0, 8, 13, 0, 0, 0, 5, 0, 0, 19, 3, 2, 0, 0, 0, 6]",The Fairbrothers
'em,[],The Fairbrothers
want,"[0, 2, 10, 54, 1, 0, 6, 51, 16, 17, 0]",The Fairbrothers
lonesome,"[211, 4, 1, 3, 10, 0]",The Fairbrothers
laments,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0]",The Fairbrothers
left,"[0, 0, 51, 0, 0, 2, 12, 218, 0, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 16, 0, 27, 41, 0, 1, 0, 20, 0]",The Fairbrothers
aversion,"[0, 0, 1, 0]",The Fairbrothers
'',[],The Fairbrothers
wife's,[],The Fairbrothers
laugh,"[10, 0, 0, 6, 2, 0, 0, 0]",The Fairbrothers
just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",The Fairbrothers
notice,"[0, 55, 2, 1, 4, 9, 0, 9, 10, 4, 0, 4, 1, 4, 0, 0, 8, 0, 3]",The Fairbrothers
again,"[0, 0, 0, 74]",The Fairbrothers
Nerves,"[0, 0, 0, 2, 5, 0, 3, 20, 0, 0, 62, 5]",The Fairbrothers
came,"[0, 22, 123, 163, 3, 3, 0, 0, 0, 11, 3, 0, 0, 12, 0, 1, 20, 42, 84, 0]",The Fairbrothers
clay,"[6, 3, 1, 0, 0, 1, 2, 3, 0, 1, 0]",The Fairbrothers
war,"[0, 2, 31]",The Fairbrothers
pot,"[0, 0, 2, 0, 0, 0, 12, 0, 0, 18, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 235, 0, 0, 10, 0, 0, 0, 0, 20, 0, 0, 12, 4, 0, 1, 2, 0, 3, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0]",The Fairbrothers
together,"[0, 0, 30]",The Fairbrothers
old,"[0, 79, 10, 10, 0, 9, 1, 11, 0, 0, 0, 0, 0]",The Fairbrothers
marrying,"[0, 0, 1, 0, 0, 0, 0, 2, 0]",The Fairbrothers
The,[],The Fairbrothers
boarding,"[15, 0, 31, 1, 0, 0]",The Fairbrothers
I,"[5, 29, 0, 321, 0, 786, 24, 0, 1, 0, 3]",The Fairbrothers
teaching,"[0, 0, 19, 0, 3, 4, 4, 0, 1, 0, 4]",The Fairbrothers
Doc,"[6, 0, 13, 0, 2, 0, 0, 0, 1, 7]",The Fairbrothers
scream,"[0, 4, 0, 0, 1, 0, 2, 0, 0, 0, 25, 0, 0, 0, 0, 2, 1, 1, 5, 0]",The Fairbrothers
fact,[74],The Fairbrothers
swollen,"[0, 2, 0, 0, 82, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]",The Fairbrothers
lost,"[0, 0, 3, 0, 3, 0, 32, 0, 6, 0, 1, 0, 1, 0, 0, 0, 0, 9, 1, 1, 2, 0, 0, 0, 0, 2]",The Fairbrothers
person,"[7, 28, 14, 4, 4, 19]",The Fairbrothers
carte,"[0, 0, 0, 1, 0]",The Fairbrothers
town,"[0, 0, 0, 0, 2, 41]",The Fairbrothers
them,[],The Fairbrothers
two,"[158, 0, 26, 0, 0]",The Fairbrothers
since,[],The Fairbrothers
Rakestraw,[],The Fairbrothers
looked,"[10, 102, 59, 0, 0, 26, 4, 15, 7, 41, 5, 4, 0, 62, 3, 7, 0]",The Fairbrothers
sure,"[9, 0, 0, 2, 16, 42, 0, 0, 42, 0]",The Fairbrothers
pieces,"[1, 6, 47, 0, 24, 0, 0, 0, 1, 0, 0, 173, 0, 9, 1, 0, 0, 0, 0, 11, 0, 77, 0]",The Fairbrothers
she's,[],The Fairbrothers
to,[],The Fairbrothers
Showers,"[0, 0, 0, 0, 0, 0, 0, 0]",The Fairbrothers
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",The Fairbrothers
son,"[27, 1, 47, 1, 0]",The Fairbrothers
use,"[7, 11, 6, 0, 0, 1, 0, 5, 1, 6, 66, 0, 0, 2, 1, 0, 0, 9, 7, 3, 0, 0, 0]",The Fairbrothers
effort,"[0, 0, 0, 10, 18, 0, 11, 16, 0, 0, 22, 11, 1, 0, 7, 5]",The Fairbrothers
marriage,"[5, 0, 9, 1, 0, 0, 15, 0, 1]",The Fairbrothers
window,"[0, 13]",The Fairbrothers
condition,"[5, 0, 8, 0, 17, 7, 6, 13, 2, 1, 0, 7, 0, 2, 0]",The Fairbrothers
crowd,"[4, 8, 2, 0, 1, 8, 4]",The Fairbrothers
wide,"[4, 0, 3, 0, 0, 0, 0, 0, 0, 24, 3, 4, 0, 0, 0, 16, 0]",The Fairbrothers
fail,"[0, 0, 1, 0, 0, 90, 0, 11, 0, 0, 6, 13, 0, 3, 0, 0, 0]",The Fairbrothers
stopped,"[0, 0, 3, 0, 0, 18, 51, 15, 6, 0, 0, 0, 4, 2, 3, 0, 0, 12, 0, 0, 0, 20, 0, 0, 1, 0, 1, 13, 0, 4]",The Fairbrothers
thunder,"[3, 2, 0, 0, 0, 1, 3, 0, 0, 0]",The Fairbrothers
own,"[0, 111, 4, 492]",The Fairbrothers
special,"[20, 5, 24, 1, 6, 10, 0]",The Fairbrothers
resist,"[1, 0, 3, 2, 0, 0, 1, 19, 5, 0, 0, 0, 0, 0]",The Fairbrothers
God's,[],The Fairbrothers
on,"[37, 839]",The Fairbrothers
their,[],The Fairbrothers
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",The Fairbrothers
mother,"[21, 0, 123, 0, 19, 0, 0, 0, 0, 0, 0]",The Fairbrothers
dare,"[1, 5, 0, 0, 0]",The Fairbrothers
greatness,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",The Fairbrothers
If,[],The Fairbrothers
horse,"[0, 0, 3, 0, 12, 2, 0, 0, 0]",The Fairbrothers
God,"[2, 0, 0, 0, 1, 4, 59, 0]",The Fairbrothers
yes,[10],The Fairbrothers
plain,"[0, 2, 0, 1, 1, 0, 9, 4, 0, 5, 5, 0, 0, 3, 10, 3, 0, 0, 4, 9, 0, 0, 0, 0, 0, 2, 2, 0, 0, 34, 0, 7]",The Fairbrothers
