light,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 16, 1, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 47, 3, 0, 28, 3, 0, 20, 0, 0, 2, 0, 0, 4, 0, 0]",Trail of the Tattered Star
booty,"[0, 0, 1, 1, 0, 0, 0]",Trail of the Tattered Star
I,"[786, 5, 0, 0, 29, 1, 24, 0, 0, 3, 321]",Trail of the Tattered Star
animals,"[7, 2, 1, 1, 0, 1]",Trail of the Tattered Star
need,"[6, 5, 54, 6, 8, 22, 0, 0, 80, 51, 14, 0, 0, 0, 0, 0]",Trail of the Tattered Star
style,"[3, 8, 4, 6, 0, 2, 4, 0, 1, 0, 15, 0, 123, 0]",Trail of the Tattered Star
eyes,"[11, 23, 0, 70, 0, 0, 15, 20, 0]",Trail of the Tattered Star
what,[],Trail of the Tattered Star
tied,"[2, 3, 3, 0, 0, 8, 0, 9, 1, 2, 0, 14, 115, 0, 0, 1, 0]",Trail of the Tattered Star
grab,"[4, 0, 2, 3, 0, 0, 0, 0]",Trail of the Tattered Star
confused,"[1, 10, 0, 0, 1, 4, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1]",Trail of the Tattered Star
crouched,"[3, 0, 0, 0, 0, 0, 0, 0, 1]",Trail of the Tattered Star
debated,"[0, 0, 10, 3, 0, 4, 4, 12]",Trail of the Tattered Star
Many,[94],Trail of the Tattered Star
another,"[0, 61]",Trail of the Tattered Star
hesitated,"[0, 3, 0, 2]",Trail of the Tattered Star
Its,"[0, 0]",Trail of the Tattered Star
looked,"[26, 0, 0, 7, 3, 62, 102, 41, 5, 10, 4, 15, 0, 4, 0, 7, 59]",Trail of the Tattered Star
us,"[0, 0, 0, 0, 0, 0, 17, 14, 3, 5, 0, 0, 0]",Trail of the Tattered Star
contained,"[0, 9, 0, 3, 4, 0, 0, 17, 0, 6, 0, 3, 80, 3, 6, 18, 38]",Trail of the Tattered Star
I'll,[],Trail of the Tattered Star
the,[],Trail of the Tattered Star
well,"[20, 5, 0, 0, 1, 134, 2, 1, 4, 82, 0]",Trail of the Tattered Star
hands,"[0, 0, 20, 0, 51, 0, 51, 0, 63, 0, 0, 1, 1, 11, 0, 0, 0, 0, 0, 50, 12, 0]",Trail of the Tattered Star
mind,"[50, 5, 1, 0, 0, 14, 0, 4, 0, 0, 0, 0, 0, 73, 31, 0]",Trail of the Tattered Star
kicked,"[0, 7, 0, 0, 0, 0, 2, 0, 3]",Trail of the Tattered Star
minute,"[15, 0, 5, 24, 45, 0, 0, 0, 0, 10, 40, 13]",Trail of the Tattered Star
men,"[0, 173, 11, 0, 1, 0, 51, 0, 63, 96, 0, 0, 4, 6, 0, 0, 7, 0, 49, 0, 0, 11, 8, 0, 0, 0, 0]",Trail of the Tattered Star
giving,"[7, 53, 0, 0, 6, 51, 1, 2, 0, 4, 0, 3, 113, 3, 7, 13, 36, 1, 0, 13, 0, 6, 0, 0, 11, 38, 0, 6, 492, 32, 1, 19, 0, 10, 0, 0, 0, 0, 17, 1, 50, 0, 0, 3, 12, 13, 6, 0, 2, 1]",Trail of the Tattered Star
My,[],Trail of the Tattered Star
pretending,"[1, 0, 0, 0, 7, 2, 113, 0, 0, 0, 5, 12, 4, 0, 0, 0, 22]",Trail of the Tattered Star
Take,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 0, 6, 2, 24, 1, 123, 18, 0, 5, 13, 0, 0, 6, 5, 3, 6, 5, 0, 0, 4, 11, 6, 16, 1, 0, 492, 10, 1, 3, 0, 9, 16, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]",Trail of the Tattered Star
weep,"[4, 2]",Trail of the Tattered Star
The,[],Trail of the Tattered Star
saddle,"[4, 8, 0, 6, 0]",Trail of the Tattered Star
massive,"[0, 7, 0]",Trail of the Tattered Star
trying,"[8, 0, 1, 15, 0, 4, 0, 7, 3, 0, 29, 9, 1, 22, 0, 18, 7, 12, 0, 2, 0, 1]",Trail of the Tattered Star
tunic,"[0, 0, 0]",Trail of the Tattered Star
inside,"[1, 0, 0, 1, 25, 0, 0, 38, 0, 3, 0]",Trail of the Tattered Star
passed,"[2, 0, 0, 0, 0, 0, 29, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 50, 20, 0, 14, 51, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 43, 26, 0, 0, 11, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 11, 1, 0, 0, 0, 0, 20, 0, 12, 0, 0, 0]",Trail of the Tattered Star
into,[],Trail of the Tattered Star
unsteady,"[0, 0]",Trail of the Tattered Star
spoke,"[2, 0, 0, 0, 13, 0, 6, 26, 14, 0, 0, 14]",Trail of the Tattered Star
past,"[0, 0, 3, 39, 0, 497, 0]",Trail of the Tattered Star
reached,"[0, 1, 0, 1, 0, 0, 51, 5, 113, 0, 7, 11, 3, 1, 0, 0, 0, 11, 50, 1, 12, 0, 21]",Trail of the Tattered Star
yelled,"[5, 0, 2, 0, 4, 0, 2, 5, 0, 1, 25]",Trail of the Tattered Star
Wheeler,"[0, 0, 0, 8, 0, 1, 0, 0, 0]",Trail of the Tattered Star
Dean,"[0, 0, 0, 2, 2]",Trail of the Tattered Star
activity,"[0, 0, 0, 0, 52, 8, 0, 0]",Trail of the Tattered Star
daylight,"[1, 1, 56]",Trail of the Tattered Star
",",[],Trail of the Tattered Star
brass,"[0, 0, 8, 0, 0, 3, 62, 5, 0, 0, 0, 3, 8, 0, 0]",Trail of the Tattered Star
They're,[],Trail of the Tattered Star
taking,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 4, 113, 6, 2, 24, 1, 123, 18, 5, 0, 0, 6, 5, 3, 6, 5, 0, 11, 4, 1, 16, 0, 0, 492, 10, 1, 3, 0, 9, 18, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 0, 3, 0, 2, 0, 1]",Trail of the Tattered Star
inspiration,"[0, 0, 0, 1, 0, 0, 0, 0]",Trail of the Tattered Star
I'm,[],Trail of the Tattered Star
fool,"[0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 1]",Trail of the Tattered Star
whipsawed,[0],Trail of the Tattered Star
bone,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3]",Trail of the Tattered Star
scenes,"[1, 15, 8, 20, 17, 3, 0, 0, 0, 12, 0, 5, 8]",Trail of the Tattered Star
pack,"[0, 0, 0, 80, 8, 1, 1, 0, 0, 0, 1, 12, 9, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0]",Trail of the Tattered Star
voice,"[0, 25, 0, 0, 2, 0, 0, 47, 0, 0, 0, 30, 1, 0]",Trail of the Tattered Star
grasped,"[0, 1, 0, 0, 1, 0, 0, 3, 5]",Trail of the Tattered Star
forming,"[127, 0, 0, 39, 1, 0, 19, 0, 0, 1, 13, 0, 3, 113]",Trail of the Tattered Star
none,[17],Trail of the Tattered Star
screeching,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1]",Trail of the Tattered Star
rear,"[12, 3, 38, 0, 0, 0, 2, 0, 1, 1, 4, 3, 0, 0, 0, 0, 10, 0, 7, 0, 0, 13, 0, 0, 0, 0, 0, 235, 1, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 162]",Trail of the Tattered Star
instinctively,[3],Trail of the Tattered Star
containing,"[0, 9, 0, 3, 4, 0, 0, 17, 0, 6, 0, 80, 3, 6, 18, 38]",Trail of the Tattered Star
just,"[409, 15, 13, 25, 4, 1, 4, 115, 134, 0, 211, 7, 11, 5, 1, 11]",Trail of the Tattered Star
no,"[50, 266, 0, 0, 0]",Trail of the Tattered Star
floundered,"[0, 0]",Trail of the Tattered Star
heat,"[3, 0, 5, 2, 0, 2, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",Trail of the Tattered Star
around,"[2, 0, 237, 182, 85, 0, 3, 0, 0, 6]",Trail of the Tattered Star
remained,"[13, 13, 2, 16, 16, 0]",Trail of the Tattered Star
long,"[0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0]",Trail of the Tattered Star
than,[],Trail of the Tattered Star
One,"[786, 5, 0, 29, 0, 0, 24, 0, 0, 3, 0, 0, 0, 0, 321, 0, 1]",Trail of the Tattered Star
suspicious,"[1, 0, 0, 3, 0, 3, 0, 0, 0]",Trail of the Tattered Star
hoods,"[1, 2, 7, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1]",Trail of the Tattered Star
'em,[],Trail of the Tattered Star
get,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]",Trail of the Tattered Star
hobble,"[0, 0, 1, 0, 4, 0]",Trail of the Tattered Star
stampede,[0],Trail of the Tattered Star
hat,"[1, 0, 12]",Trail of the Tattered Star
bivouac,"[0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0]",Trail of the Tattered Star
doesn't,[],Trail of the Tattered Star
looting,"[1, 8, 0, 1, 0, 1, 0, 0, 17, 0, 0]",Trail of the Tattered Star
our,[],Trail of the Tattered Star
ground,"[0, 32, 30, 0, 0, 3, 8, 0, 0, 4, 0, 0, 2, 21, 59, 3, 0, 26, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 24, 2, 0, 16, 0]",Trail of the Tattered Star
save,"[0, 0, 0, 0, 35, 0, 2, 0, 1, 4, 0, 1, 0, 14, 1, 0, 0, 0, 5, 0]",Trail of the Tattered Star
horses,"[2, 0, 0, 12, 0, 0, 0, 0, 3]",Trail of the Tattered Star
``,[],Trail of the Tattered Star
torn,"[0, 2, 0, 8, 1, 2, 0, 0, 5, 3, 7, 0, 0, 1, 0, 0, 4]",Trail of the Tattered Star
now,"[12, 28, 0, 129, 12, 2, 0, 0, 0, 0, 3, 1, 0]",Trail of the Tattered Star
entirely,"[3, 2, 13, 28, 211, 17, 3, 24, 6, 352, 2]",Trail of the Tattered Star
It's,[],Trail of the Tattered Star
almost,"[104, 18, 0, 66, 0, 3, 23, 237]",Trail of the Tattered Star
wide,"[24, 0, 0, 0, 0, 3, 4, 0, 16, 4, 3, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
Durkin,[],Trail of the Tattered Star
hardly,"[4, 1, 115, 7, 11]",Trail of the Tattered Star
faced,"[62, 36, 41, 10, 59, 0, 0]",Trail of the Tattered Star
by,"[497, 39, 7, 40]",Trail of the Tattered Star
thundered,"[2, 3, 1]",Trail of the Tattered Star
dropped,"[2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 6, 0, 0, 20, 0, 0, 3, 4, 1, 0, 0, 0, 4, 1, 0, 1, 0, 9, 4, 0, 0, 0, 0, 1, 0]",Trail of the Tattered Star
slammed,"[1, 1, 0, 0, 1, 0]",Trail of the Tattered Star
ridges,"[0, 3, 0, 0]",Trail of the Tattered Star
Bill,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 1, 0, 0, 8, 0]",Trail of the Tattered Star
left,"[0, 0, 51, 0, 9, 0, 0, 0, 2, 0, 0, 6, 32, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 27, 20, 41, 0, 0, 218, 16, 12]",Trail of the Tattered Star
cap-and-ball,[],Trail of the Tattered Star
donned,"[0, 0, 0, 7, 9]",Trail of the Tattered Star
back,"[0, 3, 0, 13, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 40, 0, 1, 0, 0, 0, 2, 0, 0, 1, 5, 0, 0, 0, 162, 13]",Trail of the Tattered Star
arm's,[],Trail of the Tattered Star
across,"[36, 1, 0]",Trail of the Tattered Star
located,"[4, 2, 6, 72, 0, 46, 0, 2, 1, 19]",Trail of the Tattered Star
unutterably,"[0, 0, 0, 0]",Trail of the Tattered Star
Bursting,"[0, 2, 0, 7, 3, 1, 13, 1, 0, 1]",Trail of the Tattered Star
globe,"[10, 96, 1, 11, 0, 16]",Trail of the Tattered Star
strong,"[11, 3, 1, 11, 33, 0, 0, 3, 25, 0, 0, 0, 14]",Trail of the Tattered Star
solidly,[2],Trail of the Tattered Star
kissed,"[0, 1, 0, 0]",Trail of the Tattered Star
freed,"[0, 3, 0, 0, 3, 1, 0, 4, 0, 0, 0, 1, 2, 0, 0, 7, 0, 0, 4, 22]",Trail of the Tattered Star
Someone,"[7, 14, 4, 19, 4, 28]",Trail of the Tattered Star
thudding,"[0, 0, 0, 0, 1, 1]",Trail of the Tattered Star
we,[],Trail of the Tattered Star
touched,"[0, 3, 0, 3, 0, 3, 3, 1, 0, 3, 19, 12, 26, 11, 0, 3, 2, 7, 0, 1, 0, 5, 0, 0, 2, 0, 0, 11, 0, 1, 0, 0, 2]",Trail of the Tattered Star
signs,"[1, 0, 10, 6, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 74, 13, 0, 0, 1]",Trail of the Tattered Star
Holding,"[7, 0, 0, 10, 2, 0, 1, 0, 13, 9, 1, 3, 0, 0, 80, 0, 51, 1, 2, 35, 3, 113, 0, 6, 0, 6, 8, 3, 1, 0, 0, 6, 1, 0, 0, 0, 0, 4, 0, 492, 5, 5, 4, 10, 1, 0, 0, 38, 1, 9, 3, 1, 0, 17, 2, 1, 2, 2, 0, 12]",Trail of the Tattered Star
inadequate,"[0, 28, 6, 8]",Trail of the Tattered Star
bundle,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 0, 0, 4]",Trail of the Tattered Star
moved,"[0, 1, 0, 0, 1, 1, 0, 26, 19, 0, 2, 7, 43, 0, 0, 1, 6, 1, 22, 90, 1, 3]",Trail of the Tattered Star
open,"[0, 0, 0, 0, 0, 51, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 38, 26, 25, 11, 0, 10, 0, 0, 3, 18, 7, 4]",Trail of the Tattered Star
line,"[0, 7, 31, 0, 3, 0, 0, 6, 0, 0, 26, 1, 0, 0, 0, 1, 2, 7, 2, 0, 9, 0, 0, 3, 3, 0, 9, 0, 39, 1, 5, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 36, 0]",Trail of the Tattered Star
against,[],Trail of the Tattered Star
least,"[0, 46]",Trail of the Tattered Star
some,"[2, 0, 182, 6, 85, 0, 0, 0, 237]",Trail of the Tattered Star
guns,"[0, 28, 0, 1, 0, 1, 6, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0]",Trail of the Tattered Star
or,"[1, 0, 0, 0, 0, 1, 0]",Trail of the Tattered Star
shadow,"[0, 1, 0, 3, 8, 0, 0, 0, 0, 0, 3, 0, 0, 31, 3, 0, 1]",Trail of the Tattered Star
living,"[49, 5, 0, 13, 0, 0, 129, 35, 6, 0, 98, 1, 2, 0, 0, 26, 0, 0, 0, 0, 722, 33, 0, 0, 90, 83]",Trail of the Tattered Star
got,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]",Trail of the Tattered Star
pride,"[0, 1, 1, 0, 6]",Trail of the Tattered Star
she,[],Trail of the Tattered Star
wings,"[5, 0, 3, 0, 0, 0, 1, 0, 3, 2]",Trail of the Tattered Star
until,[],Trail of the Tattered Star
someone,"[7, 14, 4, 19, 4, 28]",Trail of the Tattered Star
going,"[5, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 123, 0, 3, 0, 0, 33, 26, 19, 6, 3, 0, 0, 19, 0, 17, 7, 0, 0, 43, 25, 0, 0, 0, 1, 0, 0, 6, 0, 0, 0, 11, 3, 71, 127, 90, 0, 9, 7, 0, 12, 20, 13, 0, 0, 1, 0, 83]",Trail of the Tattered Star
walls,"[0, 0, 1, 0, 0, 0, 14, 12]",Trail of the Tattered Star
thinking,"[0, 5, 14, 0, 65, 0, 31, 5, 12, 0, 0, 0, 37, 10, 0, 0, 12, 0, 2, 4, 67, 15, 0, 0, 0, 15, 0]",Trail of the Tattered Star
released,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 37, 0, 0, 2, 1, 0, 16, 0, 7, 0, 0, 0, 4, 22]",Trail of the Tattered Star
buckle,"[0, 0, 0, 0, 0]",Trail of the Tattered Star
main,"[12, 7, 13, 9, 15, 5, 0]",Trail of the Tattered Star
silent,"[1, 0, 0, 0, 1, 12, 6, 103, 0]",Trail of the Tattered Star
his,[],Trail of the Tattered Star
fired,"[0, 0, 5, 1, 3, 0, 1, 0, 0, 29, 0, 0, 0, 0, 1, 3, 0, 1, 7, 0, 1, 0, 0, 0, 0, 235, 0, 0, 5]",Trail of the Tattered Star
flame,"[1, 29, 1, 1]",Trail of the Tattered Star
stock,"[1, 7, 1, 1, 2, 0, 0, 10, 6, 0, 1, 0, 7, 0, 7, 0, 0, 8, 3, 3, 0, 0, 1, 0, 0, 0, 2, 0, 24, 0, 4, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 36, 0]",Trail of the Tattered Star
gate,"[0, 1]",Trail of the Tattered Star
best,"[0, 0, 115, 0, 0, 8, 0, 8, 57, 5, 1, 5, 84, 82, 0, 1, 20, 2, 1, 3, 0, 3, 7, 0, 0, 0, 0, 2, 23, 1, 5, 0, 25, 0, 134, 1, 0, 4, 9, 0, 0, 0, 24, 0, 0, 0, 8, 36]",Trail of the Tattered Star
a,"[0, 0, 147, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
shouted,"[5, 0, 0, 2, 0, 0, 4, 0, 0, 0, 2, 0, 5, 0, 0, 0, 1, 25]",Trail of the Tattered Star
is,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]",Trail of the Tattered Star
McLish,[],Trail of the Tattered Star
dead,"[0, 2, 28, 9, 0, 0, 23, 0, 8, 0, 20, 1, 0, 4, 3, 27]",Trail of the Tattered Star
Another,"[0, 61]",Trail of the Tattered Star
Susan,[],Trail of the Tattered Star
turned,"[0, 0, 0, 0, 3, 54, 0, 33, 4, 37, 0, 0, 0, 4, 0, 102, 127, 0, 0, 0, 0, 7, 1, 12, 0]",Trail of the Tattered Star
silenced,"[0, 0, 0, 9, 0, 0, 103]",Trail of the Tattered Star
shout,"[5, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 25]",Trail of the Tattered Star
force,"[58, 7, 7, 27, 0, 0, 0, 0, 9, 5, 14, 0, 10, 0, 11, 0, 6, 0, 4, 0, 4, 0, 1, 0, 5, 0]",Trail of the Tattered Star
end,"[2, 69, 4, 0, 0, 0, 7, 0, 7, 0, 0, 3, 27, 3, 3, 18, 51, 83]",Trail of the Tattered Star
Ducking,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
exploded,"[0, 0, 7, 0, 1, 0, 0, 0, 1]",Trail of the Tattered Star
If,[],Trail of the Tattered Star
danger,"[6, 15, 0]",Trail of the Tattered Star
realized,"[0, 5, 8, 0, 4, 5, 113, 0, 17, 5, 14, 26, 0, 1, 0, 0, 0, 0, 102, 0, 0, 0]",Trail of the Tattered Star
strips,"[1, 0, 0, 18, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
A,"[0, 0, 147, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
tenderness,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 20, 0]",Trail of the Tattered Star
raced,"[0, 30, 43, 0, 0, 0, 14, 0, 1, 0, 0, 0, 0]",Trail of the Tattered Star
floor,"[0, 0, 4, 23, 7, 0, 0, 0, 0, 0, 14, 0, 31, 3, 0]",Trail of the Tattered Star
Is,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]",Trail of the Tattered Star
clear,"[0, 2, 0, 14, 0, 0, 18, 3, 0, 8, 0, 0, 0, 5, 113, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 29, 0, 38, 2, 0, 26, 0, 0, 1, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]",Trail of the Tattered Star
tossed,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 16, 3, 0, 0, 2, 0]",Trail of the Tattered Star
Snatching,"[2, 0, 0, 0, 0, 0]",Trail of the Tattered Star
slashing,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0]",Trail of the Tattered Star
alone,"[0, 3, 10, 13, 3, 1, 0, 211, 17, 3, 11, 0, 0, 2]",Trail of the Tattered Star
find,"[0, 3, 0, 7, 1, 123, 3, 2, 1, 1, 7, 0, 0, 2, 37, 5, 55, 0, 0, 0, 17, 102, 8, 0, 8, 1, 4, 14, 0, 0]",Trail of the Tattered Star
crossbars,[0],Trail of the Tattered Star
Hustle,"[0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",Trail of the Tattered Star
portal,"[0, 0, 0, 0, 0]",Trail of the Tattered Star
affections,"[1, 1, 0, 1, 0, 0, 20, 0]",Trail of the Tattered Star
spent,"[5, 9, 0, 0, 4, 12, 0, 0, 0, 0, 12, 0, 0]",Trail of the Tattered Star
canister,"[0, 0, 0, 0, 1]",Trail of the Tattered Star
me,"[0, 0, 0]",Trail of the Tattered Star
picketed,[0],Trail of the Tattered Star
earth,"[0, 0, 32, 0, 96, 1, 21, 11, 0, 16, 0]",Trail of the Tattered Star
pistol,"[3, 0, 3, 0]",Trail of the Tattered Star
stripped,"[0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1]",Trail of the Tattered Star
three,"[0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
All,"[2, 13, 28, 24, 6, 352, 2]",Trail of the Tattered Star
through,"[0, 32, 125, 0]",Trail of the Tattered Star
temple,"[0, 0, 3]",Trail of the Tattered Star
You're,[],Trail of the Tattered Star
lighted,"[0, 0, 3, 0, 20, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 47, 0]",Trail of the Tattered Star
sentimental,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
Just,"[409, 15, 13, 25, 4, 1, 4, 115, 134, 0, 211, 7, 11, 5, 1, 11]",Trail of the Tattered Star
openings,"[0, 0, 11, 51, 0, 0, 0, 0, 38, 0, 0, 0, 11, 10, 0, 0, 10, 0, 0, 1, 0]",Trail of the Tattered Star
round,"[0, 0, 0, 85, 0, 3, 0, 0, 0, 0, 10, 23, 1, 0, 37, 0, 0, 9, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0]",Trail of the Tattered Star
balance,"[0, 0, 0, 0, 0, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 0, 0, 0, 0, 0, 0]",Trail of the Tattered Star
cartridges,"[3, 5, 4]",Trail of the Tattered Star
are,"[479, 6, 21, 6, 0, 722, 12, 11, 0, 3, 26, 1, 0, 0]",Trail of the Tattered Star
too,"[2, 0, 118, 0, 3, 0, 121, 1]",Trail of the Tattered Star
seemed,"[3, 26, 59]",Trail of the Tattered Star
ugly,"[0, 0, 0, 0, 2, 1, 4, 2, 0, 0, 0, 2]",Trail of the Tattered Star
blaze,"[0, 4, 1, 0, 14, 1, 0]",Trail of the Tattered Star
these,[],Trail of the Tattered Star
gave,"[7, 0, 6, 51, 1, 0, 4, 0, 3, 113, 3, 36, 1, 13, 0, 6, 0, 11, 38, 0, 6, 492, 32, 1, 19, 0, 10, 0, 0, 0, 17, 1, 50, 0, 0, 3, 12, 13, 6, 2, 1]",Trail of the Tattered Star
effort,"[5, 7, 0, 0, 0, 18, 16, 22, 1, 10, 11, 0, 0, 0, 0, 11]",Trail of the Tattered Star
clad,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0]",Trail of the Tattered Star
planks,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 15]",Trail of the Tattered Star
paper,"[4, 6, 8, 0, 7, 0, 17]",Trail of the Tattered Star
command,"[6, 2, 0, 0, 8, 1, 0, 0, 0, 4, 38, 4, 4]",Trail of the Tattered Star
he,"[0, 1039, 2, 486]",Trail of the Tattered Star
handy,"[0, 0, 0, 1, 0]",Trail of the Tattered Star
blind,"[7, 0, 2, 0, 2, 0]",Trail of the Tattered Star
charging,"[1, 3, 4, 10, 14, 0, 0, 0, 0, 0, 0, 37, 5, 2, 5, 0, 0, 0, 4, 2, 0, 1, 0, 1, 0, 8, 6, 9]",Trail of the Tattered Star
fat's,[],Trail of the Tattered Star
believed,"[7, 10, 65, 31, 0]",Trail of the Tattered Star
followed,"[0, 12, 3, 84, 0, 3, 2, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 0, 0, 722, 0, 0, 0, 2, 0, 0, 0, 4]",Trail of the Tattered Star
half-clad,[],Trail of the Tattered Star
mass,"[0, 0, 20, 0, 1, 1, 2, 4, 0, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 1, 4, 12, 1, 102, 0, 12, 0, 2, 18, 0, 0, 1, 0, 0, 0, 11, 0]",Trail of the Tattered Star
horse,"[2, 0, 0, 12, 0, 0, 0, 0, 3]",Trail of the Tattered Star
holstered,[],Trail of the Tattered Star
scattered,"[0, 0, 0, 1, 0, 12, 1, 2, 2, 0, 1, 0, 0, 1, 11, 2, 0, 0]",Trail of the Tattered Star
brave,"[0, 1, 0, 0, 8, 0, 1, 2, 2, 0, 1, 0, 0]",Trail of the Tattered Star
Julia,[],Trail of the Tattered Star
