Members,"[0, 0, 0, 0, 1, 7]","87th Congress, 1st Session. House Document No. 247. The"
constantly,"[4, 0, 3, 46, 7, 0]","87th Congress, 1st Session. House Document No. 247. The"
speaker,"[0, 0, 0, 0, 3, 4, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
programs,"[0, 2, 0, 0, 27, 0, 0, 0, 2, 0, 15, 0]","87th Congress, 1st Session. House Document No. 247. The"
sets,"[0, 2, 0, 163, 0, 1, 0, 0, 0, 0, 4, 0, 6, 0, 29, 0, 2, 10, 0, 1, 0, 0, 46, 0, 51, 72, 0, 2, 0, 0, 8, 13, 0, 12, 0, 0, 0, 19, 0, 10, 0, 21, 0, 0, 0, 0, 1, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
busy,"[3, 0, 0, 0, 0, 0, 0, 4, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
back,"[0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 0, 13, 0, 8, 1, 162, 0]","87th Congress, 1st Session. House Document No. 247. The"
invested,"[0, 72, 0, 1, 0, 1, 12, 0, 0, 0, 0, 0, 0, 6, 51]","87th Congress, 1st Session. House Document No. 247. The"
period,"[0, 0, 0, 0, 0, 0, 37, 0, 14, 0, 2, 0, 18]","87th Congress, 1st Session. House Document No. 247. The"
carries,"[1, 9, 0, 0, 3, 0, 43, 0, 15, 0, 0, 17, 36, 80, 1, 7, 6, 0, 2, 0, 1, 0, 7, 0, 2, 0, 0, 4]","87th Congress, 1st Session. House Document No. 247. The"
subjects,"[5, 29, 0, 0, 16, 1, 0, 24, 1, 7, 5, 25, 8, 0, 35, 0, 34, 0, 7]","87th Congress, 1st Session. House Document No. 247. The"
democratic,"[7, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
Hitlers,"[1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
government,"[8, 0, 3, 0, 3, 0, 4, 3, 13]","87th Congress, 1st Session. House Document No. 247. The"
feel,"[37, 6, 6, 23, 59, 0, 0, 14, 55, 40, 0, 2, 49, 8]","87th Congress, 1st Session. House Document No. 247. The"
bless,"[1, 0, 0, 13, 0]","87th Congress, 1st Session. House Document No. 247. The"
role,"[0, 66, 7, 11, 6, 47, 16, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
followed,"[0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 722, 2, 0, 0, 0, 0, 0, 4, 11, 0, 0, 3, 12, 2, 0, 84, 0]","87th Congress, 1st Session. House Document No. 247. The"
stalwart,"[1, 0, 0, 0, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
rights,"[84, 0, 0, 8, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
which,[],"87th Congress, 1st Session. House Document No. 247. The"
easily,"[16, 20, 82]","87th Congress, 1st Session. House Document No. 247. The"
championship,"[0, 4, 0, 3, 3]","87th Congress, 1st Session. House Document No. 247. The"
marking,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 9, 0, 1, 0, 3, 10, 0, 12, 46, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 8, 0]","87th Congress, 1st Session. House Document No. 247. The"
campaign,"[1, 11, 0, 0, 18, 10, 16, 0, 43, 4, 11, 0, 0, 0, 8, 10]","87th Congress, 1st Session. House Document No. 247. The"
parties,"[14, 0, 15]","87th Congress, 1st Session. House Document No. 247. The"
am,"[0, 0, 0, 0, 1, 0, 722, 3, 6, 11, 0, 6, 0, 0, 0, 0, 12, 21, 0, 26]","87th Congress, 1st Session. House Document No. 247. The"
assault,"[0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 1]","87th Congress, 1st Session. House Document No. 247. The"
complicated,"[1, 0, 0, 0, 2, 2]","87th Congress, 1st Session. House Document No. 247. The"
parliamentary,[0],"87th Congress, 1st Session. House Document No. 247. The"
indifferent,"[1, 0, 1, 0, 0, 0, 2, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
Honorable,"[2, 134, 5, 9, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
pages,"[0, 0, 0, 0, 2, 2, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Addabbo,[],"87th Congress, 1st Session. House Document No. 247. The"
business,"[39, 0, 0, 0, 24, 0, 3, 31, 0, 5, 0, 0, 0, 0, 0, 5]","87th Congress, 1st Session. House Document No. 247. The"
sought,"[3, 0, 0, 2, 22, 12, 7, 7, 0]","87th Congress, 1st Session. House Document No. 247. The"
brought,"[32, 18, 0, 1, 123, 1, 4, 0, 23, 0, 0, 80, 9, 0, 1, 1, 127]","87th Congress, 1st Session. House Document No. 247. The"
cooperation,[4],"87th Congress, 1st Session. House Document No. 247. The"
however,"[6, 0, 0, 3, 103, 0, 35, 1, 47]","87th Congress, 1st Session. House Document No. 247. The"
such,[107],"87th Congress, 1st Session. House Document No. 247. The"
Here,"[96, 0, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
devotion,"[0, 1, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
terms,"[27, 8, 17, 0, 17, 0, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
voice,"[30, 2, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 1, 25]","87th Congress, 1st Session. House Document No. 247. The"
you,[],"87th Congress, 1st Session. House Document No. 247. The"
pay,"[6, 5, 1, 51, 0, 19, 0, 0, 0, 5, 3, 0, 0, 6]","87th Congress, 1st Session. House Document No. 247. The"
legislative,[3],"87th Congress, 1st Session. House Document No. 247. The"
secure,"[0, 25, 0, 0, 1, 1, 0, 0, 5, 0, 0, 0, 0, 3, 0, 2, 0, 0, 134, 0, 0, 8]","87th Congress, 1st Session. House Document No. 247. The"
books,"[0, 4, 0, 0, 19, 12, 0, 11, 0, 0, 0, 0, 1, 0, 17, 0, 0, 0, 2, 0, 0, 4, 0, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
For,[],"87th Congress, 1st Session. House Document No. 247. The"
Presidents,"[8, 0, 3, 0, 0, 4, 0, 14, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Ohio,"[2, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
think,"[14, 10, 0, 0, 12, 0, 0, 0, 0, 2, 15, 12, 65, 0, 31, 5, 37, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
for,[],"87th Congress, 1st Session. House Document No. 247. The"
pilot,"[0, 0, 0, 4, 0, 2, 1, 0, 0, 0, 0, 0, 14, 0]","87th Congress, 1st Session. House Document No. 247. The"
cherished,"[2, 1, 3, 2, 0, 0, 36, 1]","87th Congress, 1st Session. House Document No. 247. The"
contributions,"[17, 0, 47, 5]","87th Congress, 1st Session. House Document No. 247. The"
believe,"[10, 31, 65, 7, 0]","87th Congress, 1st Session. House Document No. 247. The"
fought,"[5, 3, 0, 2, 0, 4, 11, 0, 0, 0, 8, 10]","87th Congress, 1st Session. House Document No. 247. The"
Congress,"[0, 0, 0, 8, 0, 9, 0, 0, 5, 0, 0, 0, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
human,"[173, 49, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
me,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Congressman,"[0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
matter,"[29, 1, 0, 25, 16, 1, 53, 7]","87th Congress, 1st Session. House Document No. 247. The"
exciting,"[0, 37, 1, 8, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
forgot,"[9, 1, 32, 15, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
into,[],"87th Congress, 1st Session. House Document No. 247. The"
rather,"[40, 28, 1, 3, 0, 0, 0, 23]","87th Congress, 1st Session. House Document No. 247. The"
Above,"[20, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
my,[],"87th Congress, 1st Session. House Document No. 247. The"
Connecticut,"[0, 0, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
so,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
insist,"[0, 3, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
or,"[0, 0, 0, 1, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
highly,"[4, 12]","87th Congress, 1st Session. House Document No. 247. The"
us,"[14, 17, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
recognized,"[5, 2, 8, 6, 2, 11, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129]","87th Congress, 1st Session. House Document No. 247. The"
Khrushchevs,"[0, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
this,[],"87th Congress, 1st Session. House Document No. 247. The"
Commission,"[0, 0, 1, 1, 8, 8, 0, 0, 0, 6, 9, 0]","87th Congress, 1st Session. House Document No. 247. The"
represents,"[23, 22, 11, 1, 0, 2, 722, 0, 1, 3, 6, 1, 1, 0, 0, 2, 0, 36, 2]","87th Congress, 1st Session. House Document No. 247. The"
refrained,"[0, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
crisis,[4],"87th Congress, 1st Session. House Document No. 247. The"
nature,[32],"87th Congress, 1st Session. House Document No. 247. The"
various,"[0, 41, 16, 0, 4, 4]","87th Congress, 1st Session. House Document No. 247. The"
highlight,"[1, 0, 2, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
afforded,"[10, 51, 6, 38]","87th Congress, 1st Session. House Document No. 247. The"
become,"[90, 123, 33, 37, 7]","87th Congress, 1st Session. House Document No. 247. The"
dramatic,"[3, 3, 6]","87th Congress, 1st Session. House Document No. 247. The"
prayers,"[4, 5, 0, 0, 0, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
humility,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Speaker's,[],"87th Congress, 1st Session. House Document No. 247. The"
tradition,"[3, 13]","87th Congress, 1st Session. House Document No. 247. The"
Ship,"[0, 0, 17, 10]","87th Congress, 1st Session. House Document No. 247. The"
You,[],"87th Congress, 1st Session. House Document No. 247. The"
real,"[0, 33, 2, 16, 40, 81, 1, 4, 10, 0, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
hour,"[15, 0, 0, 0, 5]","87th Congress, 1st Session. House Document No. 247. The"
half,"[36, 1]","87th Congress, 1st Session. House Document No. 247. The"
memorable,[2],"87th Congress, 1st Session. House Document No. 247. The"
distinguished,"[4, 5, 2, 6, 6, 0, 0, 31, 10, 0, 0, 0, 0, 0, 0, 4, 5, 0, 6, 0, 4, 0, 39, 3, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
York,"[0, 20]","87th Congress, 1st Session. House Document No. 247. The"
tremendously,"[0, 1, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
owe,[1],"87th Congress, 1st Session. House Document No. 247. The"
life,"[0, 0, 1, 0, 0, 33, 98, 14, 1, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
He,"[2, 0, 1039, 486]","87th Congress, 1st Session. House Document No. 247. The"
seemingly,"[3, 0, 10, 0]","87th Congress, 1st Session. House Document No. 247. The"
known,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 24, 26, 0, 129, 49, 0]","87th Congress, 1st Session. House Document No. 247. The"
welfare,"[0, 2, 0, 0, 7, 0, 5, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
succinct,"[0, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
popular,"[7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
scope,"[8, 1, 0, 0, 11, 0, 1, 0, 21, 5, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
combatant,"[0, 2, 0, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
he,"[2, 0, 1039, 486]","87th Congress, 1st Session. House Document No. 247. The"
any,"[0, 14, 168]","87th Congress, 1st Session. House Document No. 247. The"
helping,"[4, 1, 1, 7, 0, 1, 0, 41, 4, 9]","87th Congress, 1st Session. House Document No. 247. The"
American,"[0, 39, 0]","87th Congress, 1st Session. House Document No. 247. The"
1913,[],"87th Congress, 1st Session. House Document No. 247. The"
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
because,[],"87th Congress, 1st Session. House Document No. 247. The"
Divine,"[0, 9, 6, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
of,[],"87th Congress, 1st Session. House Document No. 247. The"
deeply,"[15, 7, 2]","87th Congress, 1st Session. House Document No. 247. The"
manners,"[15, 0, 1, 6, 8, 3, 123]","87th Congress, 1st Session. House Document No. 247. The"
what,[],"87th Congress, 1st Session. House Document No. 247. The"
statesman,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Exchange,"[10, 6, 0, 14, 0, 5, 0, 1, 3, 4, 34, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
vast,"[7, 2, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
needs,"[6, 5, 16, 0, 1, 0, 6, 14, 0, 80, 8, 6, 0, 0, 51, 0, 54, 22, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
name,"[2, 0, 0, 6, 113, 0, 0, 3, 1, 31, 0, 25, 0, 9, 4, 21, 0, 6, 0, 0, 22, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
House,"[0, 0, 0, 0, 0, 54, 2, 11, 74, 0, 0, 0, 0, 3, 13, 52]","87th Congress, 1st Session. House Document No. 247. The"
direction,"[2, 1, 4, 8, 8, 0, 3, 0, 4, 0, 0, 0, 5, 0, 1, 123]","87th Congress, 1st Session. House Document No. 247. The"
people,"[0, 102, 4, 2, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
tribute,"[0, 2, 6]","87th Congress, 1st Session. House Document No. 247. The"
But,"[211, 25, 11, 115, 409]","87th Congress, 1st Session. House Document No. 247. The"
can,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 0, 0, 38, 235, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 1, 13, 29, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
?,[],"87th Congress, 1st Session. House Document No. 247. The"
affairs,"[29, 5, 0, 0, 0, 0, 0, 0, 1, 6, 53, 0, 1, 1, 5]","87th Congress, 1st Session. House Document No. 247. The"
all,"[28, 13, 2, 352, 2, 6, 24]","87th Congress, 1st Session. House Document No. 247. The"
demonstrated,"[15, 3, 44, 3, 6, 3, 0, 0, 0, 0, 3, 36, 8, 3]","87th Congress, 1st Session. House Document No. 247. The"
progressive,"[0, 0, 0, 0, 7, 0, 0, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
many,[94],"87th Congress, 1st Session. House Document No. 247. The"
at,"[0, 580, 0, 35]","87th Congress, 1st Session. House Document No. 247. The"
immediate,"[0, 9, 1, 1, 13]","87th Congress, 1st Session. House Document No. 247. The"
up,"[0, 0, 0, 4, 3, 307]","87th Congress, 1st Session. House Document No. 247. The"
then,"[0, 228, 0, 177]","87th Congress, 1st Session. House Document No. 247. The"
May,"[0, 0, 2, 0, 167, 0]","87th Congress, 1st Session. House Document No. 247. The"
Security,"[5, 0, 0, 0, 0, 1, 0, 6]","87th Congress, 1st Session. House Document No. 247. The"
it,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
iron-clad,[],"87th Congress, 1st Session. House Document No. 247. The"
proportions,"[0, 3, 2, 0, 5, 26]","87th Congress, 1st Session. House Document No. 247. The"
almost,"[237, 0, 66, 0, 18, 104, 23, 3]","87th Congress, 1st Session. House Document No. 247. The"
impossible,"[0, 0, 0, 0, 14, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
.,[],"87th Congress, 1st Session. House Document No. 247. The"
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]","87th Congress, 1st Session. House Document No. 247. The"
character,"[0, 9, 7, 0, 0, 35, 3, 0, 0, 47, 0, 0, 0, 0, 16, 0, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
district,"[0, 2, 5, 0, 2]","87th Congress, 1st Session. House Document No. 247. The"
affection,"[1, 0, 1, 1, 20, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
simple,"[6, 1, 15, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
comes,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]","87th Congress, 1st Session. House Document No. 247. The"
upon,[],"87th Congress, 1st Session. House Document No. 247. The"
Remarks,"[9, 0, 9, 8, 0, 9, 0, 4]","87th Congress, 1st Session. House Document No. 247. The"
establishes,"[59, 44, 51, 0, 0, 113, 9, 8, 1, 3, 0, 21, 13, 1, 3, 0, 1, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
Rayburn's,[],"87th Congress, 1st Session. House Document No. 247. The"
pro,"[1, 12]","87th Congress, 1st Session. House Document No. 247. The"
otherwise,"[5, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
opposition,"[0, 5, 9, 0, 1, 14, 1, 4, 1, 0]","87th Congress, 1st Session. House Document No. 247. The"
decent,"[84, 11, 7, 4, 0, 1, 0, 0, 76, 9, 3, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
inevitably,"[1, 1, 0, 0, 6, 0, 16]","87th Congress, 1st Session. House Document No. 247. The"
run,"[7, 0, 9, 23, 6, 11, 19, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 2, 2, 12, 0, 0, 0, 0, 1, 0, 0, 9, 90, 2, 3, 0, 18, 0, 6, 0, 0, 0, 2, 1, 10, 3, 127, 0, 0, 0, 0, 0, 0, 0, 74, 9, 21, 20, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
institution,"[0, 0, 0, 2, 0, 2, 1, 0, 4, 0, 0, 0, 0, 3, 1, 1]","87th Congress, 1st Session. House Document No. 247. The"
personal,[25],"87th Congress, 1st Session. House Document No. 247. The"
neglecting,"[3, 1, 0, 9, 1, 0, 1, 0, 0, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
yet,"[6, 0, 0, 3, 0, 35, 0, 47, 0, 0, 0, 103, 0, 0, 0, 0, 1, 1, 115]","87th Congress, 1st Session. House Document No. 247. The"
man,"[0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 6, 0, 0, 0, 11, 11, 49, 96, 7, 0]","87th Congress, 1st Session. House Document No. 247. The"
ourselves,[],"87th Congress, 1st Session. House Document No. 247. The"
aspirations,"[1, 2, 0, 5, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
go,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]","87th Congress, 1st Session. House Document No. 247. The"
session,"[3, 0, 0, 0, 12, 0]","87th Congress, 1st Session. House Document No. 247. The"
during,[],"87th Congress, 1st Session. House Document No. 247. The"
uniquely,"[1, 4]","87th Congress, 1st Session. House Document No. 247. The"
lesson,"[0, 15, 0, 1, 23]","87th Congress, 1st Session. House Document No. 247. The"
praise,"[0, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
occasion,"[0, 0, 0, 6, 5, 0]","87th Congress, 1st Session. House Document No. 247. The"
instinctual,[],"87th Congress, 1st Session. House Document No. 247. The"
16,"[0, 2, 0, 9]","87th Congress, 1st Session. House Document No. 247. The"
'',[],"87th Congress, 1st Session. House Document No. 247. The"
meeting,"[0, 0, 0, 1, 0, 23, 3, 11, 3, 0, 0, 0, 19, 2, 7, 0, 0, 0, 0, 8, 0, 102, 0, 0, 18, 7, 0, 1, 3, 0, 3, 0]","87th Congress, 1st Session. House Document No. 247. The"
brilliant,"[6, 3, 4, 0, 2, 1, 2, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
nation,"[32, 28, 11, 1, 0, 0, 0, 0, 49, 0]","87th Congress, 1st Session. House Document No. 247. The"
jobs,"[0, 0, 24, 0, 0, 31, 0, 7, 1, 0, 0, 39, 36, 5]","87th Congress, 1st Session. House Document No. 247. The"
unpleasantness,[0],"87th Congress, 1st Session. House Document No. 247. The"
objection,"[0, 0, 0, 0, 5, 1]","87th Congress, 1st Session. House Document No. 247. The"
extend,"[0, 0, 9, 0, 0, 0, 1, 43, 0, 12, 0, 0, 90, 1, 13, 5, 0, 0, 0, 11, 0, 0, 8, 0, 20, 0]","87th Congress, 1st Session. House Document No. 247. The"
S.,[],"87th Congress, 1st Session. House Document No. 247. The"
eloquent,"[0, 0, 0, 0, 1, 1]","87th Congress, 1st Session. House Document No. 247. The"
magnificent,"[3, 1, 4, 2]","87th Congress, 1st Session. House Document No. 247. The"
old,"[0, 79, 10, 10, 0, 9, 1, 11, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
knowing,"[0, 1, 5, 5, 0, 0, 0, 2, 3, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 0, 12, 0, 0, 0, 49, 0, 0, 0, 26, 0, 129, 49, 4, 0]","87th Congress, 1st Session. House Document No. 247. The"
The,[],"87th Congress, 1st Session. House Document No. 247. The"
store,"[0, 0, 0, 0, 0, 8, 13, 4, 36, 0, 0, 0, 7, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
I,"[5, 29, 0, 321, 0, 786, 24, 0, 1, 0, 3]","87th Congress, 1st Session. House Document No. 247. The"
Mussolinis,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
rancorous,[0],"87th Congress, 1st Session. House Document No. 247. The"
source,"[1, 3, 0, 3, 20, 0, 4, 1, 4, 0, 1, 5]","87th Congress, 1st Session. House Document No. 247. The"
compress,"[5, 6, 1, 0, 0, 0, 8]","87th Congress, 1st Session. House Document No. 247. The"
person,"[7, 28, 14, 4, 4, 19]","87th Congress, 1st Session. House Document No. 247. The"
warm,"[9, 25, 1, 2, 0, 0, 1, 1, 11, 0]","87th Congress, 1st Session. House Document No. 247. The"
remain,"[13, 16, 0, 2, 16, 13]","87th Congress, 1st Session. House Document No. 247. The"
them,[],"87th Congress, 1st Session. House Document No. 247. The"
Wayne,"[0, 0, 0, 0, 2]","87th Congress, 1st Session. House Document No. 247. The"
petition,"[4, 5, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
America,"[14, 17, 0, 0, 0, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
same,"[88, 0, 0, 0, 3, 176, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
two,"[158, 0, 26, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
ago,"[39, 0]","87th Congress, 1st Session. House Document No. 247. The"
since,[],"87th Congress, 1st Session. House Document No. 247. The"
international,"[29, 6, 5, 2]","87th Congress, 1st Session. House Document No. 247. The"
dominant,"[0, 3, 0, 2, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
always,"[4, 0, 3, 59, 46, 0, 7, 0]","87th Congress, 1st Session. House Document No. 247. The"
to,[],"87th Congress, 1st Session. House Document No. 247. The"
honored,"[3, 3, 0, 0, 0, 1, 0, 13, 4]","87th Congress, 1st Session. House Document No. 247. The"
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]","87th Congress, 1st Session. House Document No. 247. The"
Sam,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
speak,"[14, 14, 6, 2, 26, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
forget,"[9, 1, 32, 15, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
Canada,[4],"87th Congress, 1st Session. House Document No. 247. The"
majestic,"[0, 0, 4, 6, 1, 0, 0, 1, 1]","87th Congress, 1st Session. House Document No. 247. The"
decades,"[20, 3, 0, 0, 0, 18, 0]","87th Congress, 1st Session. House Document No. 247. The"
served,"[0, 1, 1, 19, 1, 6, 0, 0, 163, 4, 25, 41, 12, 0, 9, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
lose,"[9, 3, 0, 3, 0, 0, 0, 1, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
own,"[0, 111, 4, 492]","87th Congress, 1st Session. House Document No. 247. The"
fatherly,"[0, 0]","87th Congress, 1st Session. House Document No. 247. The"
on,"[37, 839]","87th Congress, 1st Session. House Document No. 247. The"
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]","87th Congress, 1st Session. House Document No. 247. The"
their,[],"87th Congress, 1st Session. House Document No. 247. The"
effective,"[0, 0, 134, 2, 7, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
ill,"[3, 0, 0, 2, 0, 3, 2, 5]","87th Congress, 1st Session. House Document No. 247. The"
absolute,"[0, 0, 0, 3, 1, 0, 2, 0]","87th Congress, 1st Session. House Document No. 247. The"
humane,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
greatness,"[0, 0, 0, 0, 0, 1, 0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
God,"[2, 0, 0, 0, 1, 4, 59, 0]","87th Congress, 1st Session. House Document No. 247. The"
September,"[0, 0, 0]","87th Congress, 1st Session. House Document No. 247. The"
pray,"[0, 3, 1]","87th Congress, 1st Session. House Document No. 247. The"
process,"[6, 6, 0, 0, 1, 52, 0, 0, 0, 0, 0, 3, 0, 1, 9, 127, 0, 0, 0, 12]","87th Congress, 1st Session. House Document No. 247. The"
