w,vector_uso
arc,"[0, 3, 0, 2, 1, 3, 0, 0]",Hunter at Large
razor,[0],Hunter at Large
matter,"[29, 1, 0, 25, 16, 1, 53, 7]",Hunter at Large
rather,"[40, 28, 1, 3, 0, 0, 0, 23]",Hunter at Large
into,[],Hunter at Large
After,"[0, 0, 3, 89, 33, 0]",Hunter at Large
my,[],Hunter at Large
12,"[5, 0, 0, 14, 4]",Hunter at Large
pulse,"[4, 0, 23, 0, 0, 0, 0, 0, 0, 0]",Hunter at Large
find,"[37, 0, 1, 123, 1, 8, 55, 0, 0, 7, 1, 0, 17, 0, 1, 5, 4, 14, 0, 7, 0, 2, 0, 102, 0, 2, 8, 0, 3, 3]",Hunter at Large
change,"[10, 6, 0, 3, 0, 1, 5, 1, 5, 0, 34, 10, 0, 7, 0]",Hunter at Large
gripped,"[0, 0, 0, 4, 0]",Hunter at Large
glanced,"[0, 0, 3]",Hunter at Large
clumsy,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Hunter at Large
room,"[15, 0, 123, 31]",Hunter at Large
farther,"[57, 18, 5]",Hunter at Large
roll,"[0, 2, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 11, 0, 0, 21, 1, 0, 0, 4, 4]",Hunter at Large
or,"[0, 0, 0, 1, 1, 0, 0]",Hunter at Large
this,[],Hunter at Large
fork,"[3, 0, 0, 0, 0, 0, 5, 1, 4, 0]",Hunter at Large
shoulder,"[0, 0, 0, 5]",Hunter at Large
seat,"[1, 1, 0, 0, 0, 10, 0, 7, 0, 0, 38, 235, 0, 72, 0, 3, 12, 0, 0, 1, 13, 0, 0, 3, 0, 0, 1, 0, 0, 4, 0, 0, 0]",Hunter at Large
replaced,"[0, 0, 5, 0, 3, 4, 0, 0, 0]",Hunter at Large
worked,"[23, 6, 113, 13, 12, 22, 37, 0, 0, 1, 5, 1, 43, 0, 0, 1, 6, 18, 90, 3, 0, 2, 0, 0, 0, 127, 3, 0, 39, 0, 0, 0, 0, 0, 12]",Hunter at Large
rolled,"[2, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 10, 1, 0, 2, 0, 0, 3, 0, 0, 0, 11, 21, 0, 4]",Hunter at Large
final,"[0, 0, 2, 2, 83, 21, 0]",Hunter at Large
preserve,"[0, 0, 0, 13, 4, 0, 35, 0, 1, 5, 1, 0]",Hunter at Large
fall,"[1, 0, 2, 0, 0, 0, 0, 0, 4, 3, 0, 6, 12, 0, 1, 3, 1, 0, 0, 9, 0, 47, 13, 0, 1, 0, 0, 2, 0, 20, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 84, 0, 0, 0, 0]",Hunter at Large
You,[],Hunter at Large
half,"[36, 1]",Hunter at Large
hour,"[15, 0, 0, 0, 5]",Hunter at Large
helpless,"[0, 2, 32]",Hunter at Large
knees,"[0, 6, 0, 0, 0, 0]",Hunter at Large
worry,"[20, 8, 0, 21, 0, 5, 33, 1, 0]",Hunter at Large
curled,"[2, 0, 2, 1, 0, 2, 1, 0, 0, 0]",Hunter at Large
He,"[2, 0, 1039, 486]",Hunter at Large
facing,"[59, 0, 0, 0, 4, 41, 0, 0, 36, 62]",Hunter at Large
probably,"[0, 0, 0, 27, 1, 0, 13, 0]",Hunter at Large
he,"[2, 0, 1039, 486]",Hunter at Large
any,"[0, 14, 168]",Hunter at Large
strong,"[0, 0, 25, 0, 1, 11, 0, 33, 3, 14, 3, 11, 0]",Hunter at Large
Twice,"[5, 13, 0]",Hunter at Large
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",Hunter at Large
anyone,[],Hunter at Large
wiping,"[0, 3]",Hunter at Large
of,[],Hunter at Large
fuzzy,"[0, 0, 0, 0, 0, 1, 0, 0]",Hunter at Large
what,[],Hunter at Large
guts,"[0, 0, 0, 0, 0, 1, 7, 0, 1, 0]",Hunter at Large
hesitated,"[2, 3, 0, 0]",Hunter at Large
passed,"[0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 0, 0, 0, 0, 0, 1, 3, 0, 0, 4, 0, 0, 0, 0, 3, 13, 0, 0, 0, 0, 0, 0, 20, 0, 51, 11, 0, 0, 0, 0, 43, 0, 5, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 14, 26, 0, 0, 0, 0, 0, 50, 9, 1]",Hunter at Large
continuously,"[1, 3, 1, 0, 3, 0]",Hunter at Large
passage,"[0, 0, 0, 0, 1, 3, 0, 6]",Hunter at Large
investigation,"[2, 1, 3]",Hunter at Large
push,"[7, 11, 24, 0, 4, 0, 11, 0, 0, 1, 0, 0, 0, 8, 10, 0, 4, 3, 14, 0, 8, 0]",Hunter at Large
Eight,"[0, 0, 0, 13, 12, 0, 0, 0, 0, 0, 0, 0, 2]",Hunter at Large
myself,[],Hunter at Large
wiped,"[0, 3]",Hunter at Large
direction,"[2, 1, 4, 8, 8, 0, 3, 0, 4, 0, 0, 0, 5, 0, 1, 123]",Hunter at Large
scrutiny,"[0, 3]",Hunter at Large
enough,"[4, 76, 9, 0, 12]",Hunter at Large
entrance,"[2, 4, 0, 4, 0, 0, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",Hunter at Large
against,[],Hunter at Large
warmed,"[1, 11, 0]",Hunter at Large
where,[],Hunter at Large
?,[],Hunter at Large
used,"[43, 66, 1, 0, 1, 0, 1, 7, 0, 0, 0, 0, 6, 0, 0]",Hunter at Large
ground,"[0, 59, 2, 16, 24, 0, 0, 0, 32, 0, 0, 0, 26, 0, 0, 4, 0, 0, 0, 0, 8, 21, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 30, 2, 0, 3, 1]",Hunter at Large
all,"[28, 13, 2, 352, 2, 6, 24]",Hunter at Large
flying,"[0, 9, 20, 5, 5, 4, 0, 0, 19, 2, 13, 0, 0, 0]",Hunter at Large
mid-air,[],Hunter at Large
Mickey,"[0, 0, 0]",Hunter at Large
tumbled,"[0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",Hunter at Large
at,"[0, 580, 0, 35]",Hunter at Large
up,"[0, 0, 0, 4, 3, 307]",Hunter at Large
then,"[0, 228, 0, 177]",Hunter at Large
it,"[0, 0]",Hunter at Large
stowed,[0],Hunter at Large
apart,"[0, 7, 1, 6, 1]",Hunter at Large
momentarily,"[1, 0]",Hunter at Large
.,[],Hunter at Large
face,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]",Hunter at Large
along,"[37, 839]",Hunter at Large
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]",Hunter at Large
Suddenly,"[0, 4, 20, 0, 28, 0, 27]",Hunter at Large
hint,"[0, 1, 12, 11, 3, 5, 0, 0, 0, 0, 0, 5, 3, 0, 8, 0, 20, 3, 0]",Hunter at Large
found,"[37, 59, 0, 123, 1, 0, 8, 55, 0, 0, 7, 1, 1, 0, 17, 0, 0, 1, 5, 4, 14, 21, 7, 13, 0, 3, 0, 102, 0, 2, 8, 1, 0, 3, 3, 3]",Hunter at Large
ultimate,[5],Hunter at Large
pockets,"[7, 0, 0, 0, 0, 2, 0, 1]",Hunter at Large
One,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",Hunter at Large
skeleton,"[0, 0, 0, 1, 5, 0, 0, 0]",Hunter at Large
stains,"[2, 6, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0]",Hunter at Large
mine,[9],Hunter at Large
though,[56],Hunter at Large
surprised,"[6, 4, 13]",Hunter at Large
touched,"[7, 0, 11, 11, 5, 3, 0, 0, 3, 1, 3, 26, 0, 2, 19, 0, 1, 1, 0, 2, 0, 0, 0, 2, 12, 0, 0, 3, 0, 0, 3, 0, 3]",Hunter at Large
drove,"[3, 123, 5, 24, 4, 11, 11, 0, 1, 0, 80, 7, 0, 0, 0, 0, 14, 0, 9, 0, 0]",Hunter at Large
run,"[7, 0, 9, 23, 6, 11, 19, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 2, 2, 12, 0, 0, 0, 0, 1, 0, 0, 9, 90, 2, 3, 0, 18, 0, 6, 0, 0, 0, 2, 1, 10, 3, 127, 0, 0, 0, 0, 0, 0, 0, 74, 9, 21, 20, 0, 0, 0, 0, 0]",Hunter at Large
arched,"[0, 0, 0, 0, 2, 0, 0, 1, 0]",Hunter at Large
taken,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 3, 5, 2, 11, 10, 0, 5, 0, 0, 1, 28, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]",Hunter at Large
rail,"[0, 1, 0, 0, 0, 4, 0, 2, 0, 2, 0, 7, 0]",Hunter at Large
other,"[183, 41, 10]",Hunter at Large
I'll,[],Hunter at Large
fist,"[0, 4]",Hunter at Large
put,"[0, 72, 1, 3, 34, 0, 29, 1, 0, 0, 0, 5, 19, 0, 4, 46, 51]",Hunter at Large
yet,"[6, 0, 0, 3, 0, 35, 0, 47, 0, 0, 0, 103, 0, 0, 0, 0, 1, 1, 115]",Hunter at Large
dozen,"[5, 0, 0, 14, 4]",Hunter at Large
during,[],Hunter at Large
want,"[0, 2, 10, 54, 1, 0, 6, 51, 16, 17, 0]",Hunter at Large
carried,"[1, 9, 0, 0, 3, 0, 43, 0, 15, 0, 0, 17, 36, 80, 1, 7, 6, 0, 2, 0, 1, 0, 7, 0, 2, 0, 0, 4]",Hunter at Large
left,"[0, 0, 51, 0, 0, 2, 12, 218, 0, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 16, 0, 27, 41, 0, 1, 0, 20, 0]",Hunter at Large
ready,"[9, 0, 0, 113, 4, 0, 1, 46, 21]",Hunter at Large
'',[],Hunter at Large
feebly,[0],Hunter at Large
landing,"[32, 18, 1, 0, 3, 0, 0, 0, 146, 0, 0]",Hunter at Large
sudden-end,[],Hunter at Large
just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",Hunter at Large
again,"[0, 0, 0, 74]",Hunter at Large
came,"[0, 22, 123, 163, 3, 3, 0, 0, 0, 11, 3, 0, 0, 12, 0, 1, 20, 42, 84, 0]",Hunter at Large
garage,"[0, 2]",Hunter at Large
hung,"[1, 4, 0, 2, 3, 0, 0, 0, 0, 20]",Hunter at Large
breath,"[0, 0, 0, 0, 0, 8, 0, 0]",Hunter at Large
deadly,"[0, 0, 1, 0, 2, 4, 2, 0, 7, 0, 0, 0, 0, 0]",Hunter at Large
side,"[14, 0, 5, 19, 62, 61, 1]",Hunter at Large
step,"[12, 6, 0, 0, 0, 0, 3, 0, 0, 1, 1, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0]",Hunter at Large
rip,"[0, 1, 3, 1, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 7, 5, 0]",Hunter at Large
The,[],Hunter at Large
I,"[5, 29, 0, 321, 0, 786, 24, 0, 1, 0, 3]",Hunter at Large
swollen,"[0, 2, 0, 0, 82, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0]",Hunter at Large
boy,"[0, 47, 27]",Hunter at Large
lost,"[0, 0, 3, 0, 3, 0, 32, 0, 6, 0, 1, 0, 1, 0, 0, 0, 0, 9, 1, 1, 2, 0, 0, 0, 0, 2]",Hunter at Large
scrambled,"[5, 0, 0, 0, 23, 1, 0, 0, 1, 7, 0]",Hunter at Large
them,[],Hunter at Large
law,"[20, 0, 0, 0, 0, 0, 0, 0, 24]",Hunter at Large
two,"[158, 0, 26, 0, 0]",Hunter at Large
lock,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]",Hunter at Large
looked,"[10, 102, 59, 0, 0, 26, 4, 15, 7, 41, 5, 4, 0, 62, 3, 7, 0]",Hunter at Large
fixed,"[0, 123, 0, 6, 113, 4, 0, 0, 0, 1, 0, 0, 0, 7, 1, 0, 46, 0, 0, 2, 2, 0, 1, 3, 7, 21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",Hunter at Large
sure,"[9, 0, 0, 2, 16, 42, 0, 0, 42, 0]",Hunter at Large
dry,"[0, 0, 12, 0, 0, 0, 0, 0]",Hunter at Large
slid,"[0, 1, 0, 0, 0, 0]",Hunter at Large
stiff,"[25, 3, 0, 0, 0, 0, 1, 2, 9, 1, 0, 0, 1, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 6, 11, 0, 0, 0, 2, 1, 0]",Hunter at Large
to,[],Hunter at Large
check,"[5, 0, 0, 0, 0, 7, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 18, 0, 3, 0, 1, 5, 0, 2, 0, 0, 10, 0, 1, 16, 38, 7, 13, 0, 6, 0, 0, 0, 0, 0, 0, 0, 17, 17, 4, 4, 0, 0, 1, 0, 0, 8, 0, 0, 0, 4, 3, 102, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 3, 0, 1, 0]",Hunter at Large
behind,"[1, 1, 5, 0, 0, 0, 7, 0, 0, 0, 38, 235, 0, 3, 12, 0, 0, 1, 13, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0]",Hunter at Large
discernible,"[0, 9, 0, 0]",Hunter at Large
parked,"[11, 2]",Hunter at Large
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",Hunter at Large
use,"[7, 11, 6, 0, 0, 1, 0, 5, 1, 6, 66, 0, 0, 2, 1, 0, 0, 9, 7, 3, 0, 0, 0]",Hunter at Large
steps,"[12, 6, 0, 0, 0, 0, 3, 0, 0, 1, 1, 8, 0, 0, 5, 0, 10, 0, 5, 0, 0, 0, 0]",Hunter at Large
effort,"[0, 0, 0, 10, 18, 0, 11, 16, 0, 0, 22, 11, 1, 0, 7, 5]",Hunter at Large
wastrel,"[0, 0]",Hunter at Large
wildly,[4],Hunter at Large
attack,"[2, 0, 0, 1, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 29, 9, 0, 3, 0]",Hunter at Large
paused,"[2, 0, 3, 13]",Hunter at Large
lose,"[9, 3, 0, 3, 0, 0, 0, 1, 0, 0]",Hunter at Large
stopped,"[0, 0, 3, 0, 0, 18, 51, 15, 6, 0, 0, 0, 4, 2, 3, 0, 0, 12, 0, 0, 0, 20, 0, 0, 1, 0, 1, 13, 0, 4]",Hunter at Large
own,"[0, 111, 4, 492]",Hunter at Large
carefully,"[0, 8]",Hunter at Large
arm's,[],Hunter at Large
on,"[37, 839]",Hunter at Large
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",Hunter at Large
Ducking,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",Hunter at Large
minutes,"[15, 45, 0, 40, 0, 19, 0, 24, 5, 13, 1, 2, 0]",Hunter at Large
climbed,"[0, 10, 0, 4, 0, 0]",Hunter at Large
twelve,"[5, 0, 0, 14, 4]",Hunter at Large
friend,"[1, 1, 1, 1, 0, 0, 0, 8, 0, 1]",Hunter at Large
tumble,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 20]",Hunter at Large
If,[],Hunter at Large
nearly,"[237, 0, 66, 0, 4, 18, 104, 23, 3, 1]",Hunter at Large
closed,"[0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 27, 21, 0]",Hunter at Large
drag,"[0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1]",Hunter at Large
