prevent,"[1, 7, 0, 0, 0, 35]","An Act for International Development, A Summary Presentation"
utilize,"[0, 7, 66, 1, 0]","An Act for International Development, A Summary Presentation"
Many,[94],"An Act for International Development, A Summary Presentation"
attract,"[0, 0, 7, 9, 4, 4]","An Act for International Development, A Summary Presentation"
anti-American,[0],"An Act for International Development, A Summary Presentation"
sustained,"[0, 0, 1, 2, 13, 0, 0, 35, 3, 123, 0, 0, 2, 0, 0, 492, 5, 0, 17]","An Act for International Development, A Summary Presentation"
Otherwise,"[3, 5, 0]","An Act for International Development, A Summary Presentation"
We,[],"An Act for International Development, A Summary Presentation"
us,"[0, 0, 0, 0, 0, 0, 17, 14, 3, 5, 0, 0, 0]","An Act for International Development, A Summary Presentation"
progress,"[0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 3, 0, 9, 0, 0, 0, 0, 1]","An Act for International Development, A Summary Presentation"
reducing,"[0, 3, 0, 0, 0, 0, 0, 6, 1, 0, 8, 1, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 20, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 1]","An Act for International Development, A Summary Presentation"
generates,"[6, 123, 0, 19, 13, 21, 0, 51, 0, 0, 0, 1]","An Act for International Development, A Summary Presentation"
yet,"[0, 0, 0, 35, 47, 1, 3, 103, 0, 0, 115, 0, 0, 0, 1, 6, 0, 0, 0]","An Act for International Development, A Summary Presentation"
the,[],"An Act for International Development, A Summary Presentation"
well,"[20, 5, 0, 0, 1, 134, 2, 1, 4, 82, 0]","An Act for International Development, A Summary Presentation"
already,[27],"An Act for International Development, A Summary Presentation"
;,[],"An Act for International Development, A Summary Presentation"
favorably,"[0, 0]","An Act for International Development, A Summary Presentation"
Even,"[10, 1, 0, 1, 14, 8, 0, 14, 47, 0, 115, 103]","An Act for International Development, A Summary Presentation"
manufacturing,"[0, 0, 0, 0, 0, 4, 0, 1]","An Act for International Development, A Summary Presentation"
effects,"[8, 16, 2, 0, 3, 0, 0, 6, 6, 0, 0, 27, 14, 3, 27, 14, 5]","An Act for International Development, A Summary Presentation"
The,[],"An Act for International Development, A Summary Presentation"
How,[],"An Act for International Development, A Summary Presentation"
segments,"[1, 12]","An Act for International Development, A Summary Presentation"
tolerance,"[0, 0, 3, 0, 2]","An Act for International Development, A Summary Presentation"
administer,"[0, 3, 0, 0, 20, 0, 0, 12, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
stability,"[1, 0, 0]","An Act for International Development, A Summary Presentation"
obligations,"[0, 4, 0, 0, 0, 3]","An Act for International Development, A Summary Presentation"
into,[],"An Act for International Development, A Summary Presentation"
launched,"[2, 0, 1, 3, 59, 0]","An Act for International Development, A Summary Presentation"
human,"[49, 0, 173, 0]","An Act for International Development, A Summary Presentation"
improvement,"[0, 1, 0, 3]","An Act for International Development, A Summary Presentation"
crises,[4],"An Act for International Development, A Summary Presentation"
",",[],"An Act for International Development, A Summary Presentation"
visible,"[3, 0]","An Act for International Development, A Summary Presentation"
problems,"[36, 20, 39]","An Act for International Development, A Summary Presentation"
taking,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 4, 113, 6, 2, 24, 1, 123, 18, 5, 0, 0, 6, 5, 3, 6, 5, 0, 11, 4, 1, 16, 0, 0, 492, 10, 1, 3, 0, 9, 18, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 0, 3, 0, 2, 0, 1]","An Act for International Development, A Summary Presentation"
techniques,"[9, 1]","An Act for International Development, A Summary Presentation"
complement,"[1, 0, 0]","An Act for International Development, A Summary Presentation"
primitive,"[0, 2, 7, 0, 6, 2]","An Act for International Development, A Summary Presentation"
depends,"[7, 5, 4, 0, 0, 59]","An Act for International Development, A Summary Presentation"
stages,"[0, 0, 2, 0, 0, 14, 7, 0, 37, 36, 0, 0, 0, 6, 7, 0, 10, 11, 0, 22, 1, 0, 4, 0]","An Act for International Development, A Summary Presentation"
nationals,"[25, 8]","An Act for International Development, A Summary Presentation"
modernity,"[0, 0, 0, 1, 1]","An Act for International Development, A Summary Presentation"
willing,"[0, 32, 0, 0, 218, 0, 9]","An Act for International Development, A Summary Presentation"
results,"[0, 8, 10, 6, 16, 1, 0, 6, 0, 32, 8, 25, 20, 27, 0, 0, 27, 5]","An Act for International Development, A Summary Presentation"
small,"[4, 0, 0, 0, 1, 20, 99, 3, 0, 4, 4, 0, 67]","An Act for International Development, A Summary Presentation"
programing,"[0, 0, 0, 0, 0, 0, 27]","An Act for International Development, A Summary Presentation"
Communism,[1],"An Act for International Development, A Summary Presentation"
no,"[50, 266, 0, 0, 0]","An Act for International Development, A Summary Presentation"
requirements,"[13, 3, 18, 4, 14, 0, 0]","An Act for International Development, A Summary Presentation"
priorities,"[0, 0, 5, 0, 0, 0]","An Act for International Development, A Summary Presentation"
launching,"[1, 2, 0, 0, 1, 0, 59, 3, 0, 0, 1, 2]","An Act for International Development, A Summary Presentation"
politically,[0],"An Act for International Development, A Summary Presentation"
long,"[0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
than,[],"An Act for International Development, A Summary Presentation"
Providing,"[11, 0, 32, 12, 1, 0, 0, 0, 16, 0, 1, 3]","An Act for International Development, A Summary Presentation"
any,"[168, 14, 0]","An Act for International Development, A Summary Presentation"
express,"[0, 9, 2, 7, 49, 0, 0, 0, 0, 0, 10, 0, 44, 0, 1]","An Act for International Development, A Summary Presentation"
sequence,"[2, 1, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
get,"[0, 49, 0, 84, 0, 2, 1, 1, 0, 0, 1, 80, 0, 0, 0, 0, 0, 12, 3, 0, 113, 6, 0, 0, 18, 123, 7, 18, 2, 0, 0, 23, 9, 0, 33, 2, 0, 19, 3, 0, 3, 11, 0, 0, 0, 0, 0, 0, 492, 8, 0, 19, 5, 55, 6, 0, 0, 0, 0, 4, 51, 16, 90, 0, 0, 12, 21, 0, 3, 1]","An Act for International Development, A Summary Presentation"
different,"[24, 1, 0]","An Act for International Development, A Summary Presentation"
devise,"[0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
dependence,"[0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
involved,"[11, 0, 80, 14, 22, 0, 0, 2, 1, 7, 0, 6, 5, 7, 0, 0, 54, 0, 0]","An Act for International Development, A Summary Presentation"
achieve,"[7, 11, 1, 1]","An Act for International Development, A Summary Presentation"
our,[],"An Act for International Development, A Summary Presentation"
industry,"[14, 0, 1, 0]","An Act for International Development, A Summary Presentation"
country's,[],"An Act for International Development, A Summary Presentation"
task,"[7, 24, 11, 1, 39, 6, 0]","An Act for International Development, A Summary Presentation"
unfriendly,"[0, 0, 0, 2]","An Act for International Development, A Summary Presentation"
stressing,"[4, 0, 2, 0, 0, 22, 1, 0]","An Act for International Development, A Summary Presentation"
position,"[0, 16, 0, 17, 0, 7, 0, 43, 72, 0, 1, 0, 19, 18, 4, 1, 0, 1, 0, 0, 61, 0, 4, 1, 46, 6, 51, 29]","An Act for International Development, A Summary Presentation"
societies,"[0, 0, 0, 0, 0, 0, 0, 15, 1, 11, 11, 1, 34, 0]","An Act for International Development, A Summary Presentation"
much,"[6, 111, 0, 47, 0, 0, 0, 11]","An Act for International Development, A Summary Presentation"
educational,[4],"An Act for International Development, A Summary Presentation"
launch,"[2, 0, 0, 1, 3, 59, 0]","An Act for International Development, A Summary Presentation"
developing,"[3, 1, 0, 0, 7, 12, 0, 0, 0, 0, 123, 0, 0, 0, 0, 3, 10, 0, 3, 1, 0, 16, 13, 12, 0, 13]","An Act for International Development, A Summary Presentation"
working,"[0, 0, 0, 0, 0, 6, 12, 0, 1, 3, 113, 0, 0, 12, 0, 18, 0, 0, 0, 2, 3, 1, 5, 37, 13, 0, 0, 0, 43, 17, 9, 22, 1, 2, 127, 90, 39, 1, 6, 23, 0]","An Act for International Development, A Summary Presentation"
depend,"[7, 5, 4, 0, 0, 59]","An Act for International Development, A Summary Presentation"
government-to-government,[],"An Act for International Development, A Summary Presentation"
by,"[497, 39, 7, 40]","An Act for International Development, A Summary Presentation"
once,"[0, 0, 0, 0, 0, 0, 53]","An Act for International Development, A Summary Presentation"
Governments,"[3, 4, 13, 0, 3, 0, 0, 8, 3]","An Act for International Development, A Summary Presentation"
fashion,"[3, 8, 6, 15, 123, 0]","An Act for International Development, A Summary Presentation"
association,"[2, 0, 1, 0, 3, 5]","An Act for International Development, A Summary Presentation"
constitute,"[13, 6, 0, 722, 31, 39, 0, 3, 3, 1, 0, 59, 0, 113]","An Act for International Development, A Summary Presentation"
administration,"[4, 0, 13, 0, 2, 8, 0, 0, 0, 0, 3, 8, 0, 0, 0]","An Act for International Development, A Summary Presentation"
performance,"[6, 0, 0, 0, 2, 8, 1]","An Act for International Development, A Summary Presentation"
objective,"[4, 8, 0, 0, 0, 0, 3, 5, 0, 0]","An Act for International Development, A Summary Presentation"
short-run,"[0, 0]","An Act for International Development, A Summary Presentation"
implementation,"[2, 0, 0, 1]","An Act for International Development, A Summary Presentation"
mechanisms,"[1, 0, 7]","An Act for International Development, A Summary Presentation"
regarded,"[5, 7, 17, 11, 102, 10, 0]","An Act for International Development, A Summary Presentation"
level,"[0, 0, 1, 14, 37, 0, 0, 0, 0, 0, 115, 0, 31, 18, 0, 23, 0, 11, 0, 22, 10, 0, 0, 8, 1, 8, 0, 12]","An Act for International Development, A Summary Presentation"
uncomfortable,[2],"An Act for International Development, A Summary Presentation"
employed,"[0, 7, 1, 66, 6, 1, 5, 0]","An Act for International Development, A Summary Presentation"
construction,"[0, 14, 10, 0, 0, 8, 8]","An Act for International Development, A Summary Presentation"
exchange,"[5, 0, 0, 4, 0, 34, 1, 0, 10, 14, 3, 0, 2, 6]","An Act for International Development, A Summary Presentation"
evidence,"[3, 15, 8, 5, 0, 0, 39, 1, 0, 44, 3]","An Act for International Development, A Summary Presentation"
we,[],"An Act for International Development, A Summary Presentation"
programs,"[0, 15, 0, 0, 0, 2, 0, 0, 0, 27, 0, 2]","An Act for International Development, A Summary Presentation"
shall,[],"An Act for International Development, A Summary Presentation"
inadequate,"[0, 28, 6, 8]","An Act for International Development, A Summary Presentation"
facilities,"[0, 4, 3, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
such,[107],"An Act for International Development, A Summary Presentation"
Perhaps,"[0, 13, 0, 13, 0, 18]","An Act for International Development, A Summary Presentation"
For,[],"An Act for International Development, A Summary Presentation"
year,"[12, 61, 0, 0]","An Act for International Development, A Summary Presentation"
least,"[0, 46]","An Act for International Development, A Summary Presentation"
acceptable,"[4, 5]","An Act for International Development, A Summary Presentation"
some,"[2, 0, 182, 6, 85, 0, 0, 0, 237]","An Act for International Development, A Summary Presentation"
mores,"[0, 0, 0, 7]","An Act for International Development, A Summary Presentation"
should,[],"An Act for International Development, A Summary Presentation"
equipment,[27],"An Act for International Development, A Summary Presentation"
or,"[1, 0, 0, 0, 0, 1, 0]","An Act for International Development, A Summary Presentation"
routine,"[0, 24, 6, 0, 6, 0, 0, 37, 42, 5, 1, 0, 0, 0, 22]","An Act for International Development, A Summary Presentation"
half,"[36, 1]","An Act for International Development, A Summary Presentation"
individual,"[7, 14, 4, 24, 10, 19, 4, 0, 28, 0]","An Act for International Development, A Summary Presentation"
many,[94],"An Act for International Development, A Summary Presentation"
carry,"[0, 7, 80, 3, 2, 2, 7, 0, 0, 6, 0, 15, 0, 0, 4, 43, 1, 0, 0, 0, 9, 0, 17, 1, 0, 0, 36, 1]","An Act for International Development, A Summary Presentation"
deem,"[17, 0, 0, 0]","An Act for International Development, A Summary Presentation"
limited,"[7, 0, 5, 24, 0, 1, 2, 0, 1, 10, 1, 0, 0, 1, 46, 0, 7, 0]","An Act for International Development, A Summary Presentation"
main,"[12, 7, 13, 9, 15, 5, 0]","An Act for International Development, A Summary Presentation"
situated,"[1, 6, 0, 1, 0, 46, 2, 1, 19]","An Act for International Development, A Summary Presentation"
without,[],"An Act for International Development, A Summary Presentation"
best,"[0, 0, 115, 0, 0, 8, 0, 8, 57, 5, 1, 5, 84, 82, 0, 1, 20, 2, 1, 3, 0, 3, 7, 0, 0, 0, 0, 2, 23, 1, 5, 0, 25, 0, 134, 1, 0, 4, 9, 0, 0, 0, 24, 0, 0, 0, 8, 36]","An Act for International Development, A Summary Presentation"
imports,"[2, 21, 0, 3, 0, 6, 0, 45, 1, 11]","An Act for International Development, A Summary Presentation"
assembling,"[5, 0, 0, 2, 11, 0, 1, 0, 3, 0, 0, 19, 0, 0, 0]","An Act for International Development, A Summary Presentation"
adapted,"[0, 4, 3, 4, 3, 2]","An Act for International Development, A Summary Presentation"
however,"[0, 1, 0, 6, 35, 47, 0, 103, 3]","An Act for International Development, A Summary Presentation"
a,"[0, 0, 147, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
is,"[6, 21, 6, 0, 722, 0, 11, 3, 26, 1, 12, 0]","An Act for International Development, A Summary Presentation"
steps,"[12, 5, 0, 3, 0, 10, 0, 1, 0, 0, 0, 0, 8, 0, 0, 5, 0, 6, 0, 0, 0, 0, 1]","An Act for International Development, A Summary Presentation"
agricultural,"[0, 11, 1]","An Act for International Development, A Summary Presentation"
principal,"[12, 0, 0, 0, 2, 1, 15, 7, 20, 13, 9, 73, 3]","An Act for International Development, A Summary Presentation"
particular,"[8, 1, 24, 6, 3, 0, 5, 20, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
take,"[2, 10, 1, 21, 1, 0, 20, 0, 80, 0, 4, 14, 0, 7, 0, 7, 9, 1, 22, 113, 0, 6, 2, 24, 1, 123, 18, 0, 5, 13, 0, 0, 6, 5, 3, 6, 5, 0, 0, 4, 11, 6, 16, 1, 0, 492, 10, 1, 3, 0, 9, 16, 54, 5, 0, 5, 17, 0, 4, 0, 3, 7, 20, 0, 1, 0, 5, 3, 0, 2, 0, 1]","An Act for International Development, A Summary Presentation"
widespread,"[3, 0]","An Act for International Development, A Summary Presentation"
funds,"[0, 0, 0, 8, 0, 0, 10, 4, 36, 0, 0, 0]","An Act for International Development, A Summary Presentation"
share,"[0, 4, 20, 5, 47, 4, 0, 0, 0, 0, 0, 17, 0, 0]","An Act for International Development, A Summary Presentation"
specific,"[8, 20]","An Act for International Development, A Summary Presentation"
although,[],"An Act for International Development, A Summary Presentation"
responsibility,"[4, 0, 0, 0, 3]","An Act for International Development, A Summary Presentation"
practice,"[7, 163, 0, 0, 1, 0, 0, 66, 6, 8, 0, 5, 0]","An Act for International Development, A Summary Presentation"
instances,"[23, 2, 35, 3, 1, 1, 10]","An Act for International Development, A Summary Presentation"
long-range,[1],"An Act for International Development, A Summary Presentation"
adequate,"[0, 0, 0, 9, 12, 4, 76]","An Act for International Development, A Summary Presentation"
force,"[58, 7, 7, 27, 0, 0, 0, 0, 9, 5, 14, 0, 10, 0, 11, 0, 6, 0, 4, 0, 4, 0, 1, 0, 5, 0]","An Act for International Development, A Summary Presentation"
tax,"[0, 1, 0, 11, 7]","An Act for International Development, A Summary Presentation"
involves,"[6, 5, 2, 7, 11, 54, 0, 80, 0, 14, 22, 0]","An Act for International Development, A Summary Presentation"
end,"[2, 69, 4, 0, 0, 0, 7, 0, 7, 0, 0, 3, 27, 3, 3, 18, 51, 83]","An Act for International Development, A Summary Presentation"
interference,"[0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 1]","An Act for International Development, A Summary Presentation"
If,[],"An Act for International Development, A Summary Presentation"
A,"[0, 0, 147, 0, 0, 0, 2793, 0, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
plan,"[15, 18, 0, 0, 27, 6, 0, 0]","An Act for International Development, A Summary Presentation"
growth,"[0, 0, 0, 8, 13, 23, 1, 13, 1, 0]","An Act for International Development, A Summary Presentation"
clear,"[0, 2, 0, 14, 0, 0, 18, 3, 0, 8, 0, 0, 0, 5, 113, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 29, 0, 38, 2, 0, 26, 0, 0, 1, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
after,"[0, 0, 0, 89, 33, 3]","An Act for International Development, A Summary Presentation"
fundamental,"[4, 6, 3, 0, 14, 0, 0, 0, 0, 6]","An Act for International Development, A Summary Presentation"
tasks,"[7, 24, 11, 1, 39, 6, 0]","An Act for International Development, A Summary Presentation"
absence,"[0, 12]","An Act for International Development, A Summary Presentation"
cannot,[],"An Act for International Development, A Summary Presentation"
transport,"[3, 0, 10, 0, 2, 0, 17, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 9, 0, 3, 0]","An Act for International Development, A Summary Presentation"
mechanical,"[0, 3]","An Act for International Development, A Summary Presentation"
machinery,[19],"An Act for International Development, A Summary Presentation"
tentatively,[1],"An Act for International Development, A Summary Presentation"
approach,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 23, 9, 3, 0, 0, 0, 11, 0, 0]","An Act for International Development, A Summary Presentation"
less,"[0, 0, 0, 68]","An Act for International Development, A Summary Presentation"
personnel,"[0, 5, 0, 0, 14]","An Act for International Development, A Summary Presentation"
consistent,"[2, 3, 0, 6, 1, 5]","An Act for International Development, A Summary Presentation"
planning,"[2, 15, 8, 18, 4, 6, 0, 0]","An Act for International Development, A Summary Presentation"
aid,"[3, 41, 7, 17, 0, 0, 1, 0, 21]","An Act for International Development, A Summary Presentation"
labor,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7, 11, 0, 0, 0, 4, 0, 3, 6, 0, 0, 24, 0, 0, 0, 0, 1, 0]","An Act for International Development, A Summary Presentation"
incentive,"[0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
Once,"[0, 0, 0, 0, 0, 0, 53]","An Act for International Development, A Summary Presentation"
Most,"[0, 104, 18, 0, 66, 0, 3, 23, 237]","An Act for International Development, A Summary Presentation"
urgent,"[1, 1]","An Act for International Development, A Summary Presentation"
through,"[0, 32, 125, 0]","An Act for International Development, A Summary Presentation"
frustration,"[0, 1, 4, 0]","An Act for International Development, A Summary Presentation"
Laos,"[0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
are,"[479, 6, 21, 6, 0, 722, 12, 11, 0, 3, 26, 1, 0, 0]","An Act for International Development, A Summary Presentation"
process,"[6, 3, 0, 52, 1, 0, 0, 12, 0, 6, 0, 1, 0, 0, 0, 0, 127, 9, 0, 0]","An Act for International Development, A Summary Presentation"
lengthy,"[0, 0, 4, 0, 3]","An Act for International Development, A Summary Presentation"
several,"[4, 16, 41]","An Act for International Development, A Summary Presentation"
necessary,"[13, 3, 18, 4, 0]","An Act for International Development, A Summary Presentation"
these,[],"An Act for International Development, A Summary Presentation"
approval,"[2, 0, 0, 2, 0, 0]","An Act for International Development, A Summary Presentation"
importantly,"[2, 0]","An Act for International Development, A Summary Presentation"
effort,"[5, 7, 0, 0, 0, 18, 16, 22, 1, 10, 11, 0, 0, 0, 0, 11]","An Act for International Development, A Summary Presentation"
possible,"[41, 6]","An Act for International Development, A Summary Presentation"
self-sufficiency,"[0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
responded,"[4, 25, 3, 1]","An Act for International Development, A Summary Presentation"
accepted,"[0, 0, 10, 6, 0, 492, 0, 2, 0, 11, 80, 11, 9, 6, 0]","An Act for International Development, A Summary Presentation"
involve,"[6, 5, 2, 7, 11, 54, 0, 80, 0, 14, 22, 0]","An Act for International Development, A Summary Presentation"
--,[],"An Act for International Development, A Summary Presentation"
government,"[3, 4, 13, 0, 3, 0, 0, 8, 3]","An Act for International Development, A Summary Presentation"
slow-acting,[],"An Act for International Development, A Summary Presentation"
river,[18],"An Act for International Development, A Summary Presentation"
allocate,"[0, 0]","An Act for International Development, A Summary Presentation"
wasted,"[0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 4, 0, 6, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
feel,"[49, 0, 6, 2, 37, 23, 0, 40, 8, 0, 55, 14, 59, 6]","An Act for International Development, A Summary Presentation"
sense,"[0, 0, 1, 0, 0, 0, 37, 0, 40, 0, 0, 3, 0, 6]","An Act for International Development, A Summary Presentation"
needs,"[6, 0, 0, 80, 51, 14, 22, 0, 0, 0, 0, 0, 6, 5, 16, 6, 1, 54, 8, 0]","An Act for International Development, A Summary Presentation"
industries,"[14, 0, 1, 0]","An Act for International Development, A Summary Presentation"
one,"[786, 5, 0, 29, 0, 0, 24, 0, 0, 3, 0, 0, 0, 0, 321, 0, 1]","An Act for International Development, A Summary Presentation"
3,"[0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0]","An Act for International Development, A Summary Presentation"
substantial,"[16, 1, 14, 0, 8, 1, 25, 1, 33, 14]","An Act for International Development, A Summary Presentation"
review,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","An Act for International Development, A Summary Presentation"
favoritism,"[1, 0, 0]","An Act for International Development, A Summary Presentation"
years,"[0, 0, 61, 133, 12, 0, 33, 36, 0, 0, 0]","An Act for International Development, A Summary Presentation"
twofold,"[0, 0, 0, 13, 0, 0, 0, 3, 0]","An Act for International Development, A Summary Presentation"
communication,"[0, 3]","An Act for International Development, A Summary Presentation"
prepared,"[1, 1, 7, 12, 113, 0, 0, 0, 0, 0, 0, 4, 1, 3, 21, 0, 1, 0, 6, 46, 0]","An Act for International Development, A Summary Presentation"
elimination,"[0, 1, 0, 2, 1, 0, 0, 0]","An Act for International Development, A Summary Presentation"
projects,"[0, 0, 0, 0, 0, 18, 6, 0, 13, 1, 7, 20, 15, 4, 4, 6, 2, 22, 0, 0, 0, 24, 102, 1, 0, 0]","An Act for International Development, A Summary Presentation"
First,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 169, 19, 0, 0, 0, 4, 0, 20, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","An Act for International Development, A Summary Presentation"
fields,"[1, 2, 1, 0, 0, 1, 0, 0, 0, 5, 7, 24, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34]","An Act for International Development, A Summary Presentation"
granting,"[6, 0, 1, 1, 0, 51, 0, 2, 0, 12]","An Act for International Development, A Summary Presentation"
thus,"[0, 0, 0, 0, 3, 22, 228, 0, 12]","An Act for International Development, A Summary Presentation"
