w,vector_uso
endured,"[2, 0, 0, 5, 0, 0, 26, 13, 90, 1, 43, 8, 0, 5, 0, 0, 0, 0, 3, 0, 6, 83, 0, 19, 7, 2, 0]",The Lovers
Did,"[46, 163, 1, 3, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6]",The Lovers
were,"[12, 1, 11, 722, 6, 0, 26, 0, 21, 0, 6, 3]",The Lovers
Again,"[0, 74, 0, 0]",The Lovers
live,"[0, 0, 0, 5, 0, 2, 6, 26, 90, 1, 0, 12, 0, 4, 0, 0, 0, 83, 129, 722, 0, 49, 16]",The Lovers
must,"[0, 0, 115]",The Lovers
Southern,"[3, 0]",The Lovers
tell,"[0, 0, 1, 0, 0, 34, 0, 49, 0, 39, 0, 0, 2, 0, 0, 0, 0, 70, 15, 5]",The Lovers
Was,"[0, 12, 1, 11, 15, 6, 722, 0, 0, 26, 0, 21, 0, 6, 3]",The Lovers
your,[],The Lovers
stopped,"[3, 4, 3, 0, 0, 0, 1, 0, 18, 0, 0, 1, 2, 0, 0, 0, 51, 20, 0, 0, 0, 13, 0, 12, 15, 6, 0, 4, 0, 0]",The Lovers
now,"[28, 3, 0, 0, 129, 0, 1, 0, 2, 12, 0, 0, 12]",The Lovers
you're,[],The Lovers
Islands,[5],The Lovers
War,"[31, 0, 2]",The Lovers
half,"[1, 36]",The Lovers
megalopolises,[0],The Lovers
weep,"[4, 2]",The Lovers
anybody,[],The Lovers
These,[],The Lovers
wished,"[17, 176, 21, 4, 0]",The Lovers
They,[],The Lovers
purposes,"[0, 7, 1, 6, 1, 1, 66, 2, 11, 3, 18, 7]",The Lovers
organs,"[2, 0, 0, 3, 0, 0, 0, 0, 0]",The Lovers
inflecting,"[6, 0, 0]",The Lovers
that,[],The Lovers
spoke,"[0, 6, 0, 13, 0, 14, 0, 0, 2, 26, 14, 0]",The Lovers
what,[],The Lovers
sharply,"[14, 0, 8, 0, 0, 0]",The Lovers
need,"[0, 0, 0, 8, 5, 54, 80, 0, 22, 6, 0, 0, 6, 14, 0, 51]",The Lovers
languages,"[0, 0, 0, 1, 18, 0, 0, 1, 3, 0, 0, 0, 25]",The Lovers
space,"[16, 0, 43, 2, 2, 0, 0, 72]",The Lovers
rend,"[7, 1, 0, 0]",The Lovers
forty,"[0, 2, 0, 6, 0]",The Lovers
automatically,"[3, 1]",The Lovers
have,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 0, 18, 0, 3, 6, 123, 2, 0, 0, 80, 492]",The Lovers
force,"[10, 27, 0, 58, 6, 4, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 0, 11, 0, 5, 1, 7, 0, 9, 4, 14]",The Lovers
marriage,"[9, 0, 1, 1, 15, 5, 0, 0, 0]",The Lovers
American,"[0, 0, 39]",The Lovers
these,[],The Lovers
Moreover,"[1, 0, 1]",The Lovers
differed,"[0, 5, 0, 0]",The Lovers
dwindle,"[0, 0, 0]",The Lovers
guardian,"[0, 0, 0, 0]",The Lovers
determine,"[0, 0, 1, 3, 4, 46, 12, 0, 13, 4, 0, 0, 12, 2, 6, 55, 1, 0, 0, 1, 6, 102]",The Lovers
impresser,[],The Lovers
Sigmen,[],The Lovers
blazed,"[0, 0, 0]",The Lovers
gadfly,"[0, 0, 0, 0, 0]",The Lovers
gotten,"[0, 0, 0, 7, 0, 2, 0, 0, 0, 0, 23, 4, 0, 0, 3, 1, 0, 6, 0, 1, 33, 19, 0, 0, 51, 0, 0, 2, 0, 90, 2, 12, 5, 0, 0, 21, 0, 113, 0, 0, 19, 0, 80, 8, 1, 55, 1, 0, 0, 0, 11, 18, 18, 0, 3, 84, 0, 0, 0, 3, 6, 123, 9, 12, 0, 0, 49, 492, 3, 16]",The Lovers
pale,"[0, 0, 0, 0, 3, 0, 7]",The Lovers
ultimate,[5],The Lovers
tears,"[0, 0, 1, 4, 7, 1, 2, 8, 0, 0, 0, 1, 0, 5, 5, 0, 1, 0, 1, 0, 2, 0, 3]",The Lovers
barriers,"[3, 1]",The Lovers
do,"[1, 0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 0, 1, 5, 0, 0, 18, 84, 0, 0, 3, 6]",The Lovers
not,"[602, 0]",The Lovers
Swiftly,"[3, 0]",The Lovers
yet,"[0, 1, 0, 6, 0, 0, 0, 0, 47, 3, 0, 35, 0, 115, 0, 103, 1, 0, 0]",The Lovers
Apocalyptic,"[0, 0, 0]",The Lovers
child,"[0, 0, 4, 1, 17, 0, 17, 4, 0, 1, 0, 0, 0]",The Lovers
natives,"[7, 0, 0, 0, 0]",The Lovers
south,"[0, 0, 0, 0, 11, 0, 23, 0, 0, 1, 6, 0]",The Lovers
voyage,"[3, 0, 0, 0]",The Lovers
spoken,"[6, 0, 14, 0, 2, 4, 26, 14]",The Lovers
Instead,"[23, 0, 0, 40]",The Lovers
feeling,"[11, 0, 6, 0, 6, 59, 6, 40, 0, 23, 4, 37, 6, 0, 8, 3, 55, 14, 0, 2, 0, 49]",The Lovers
according,"[0, 0, 1, 0, 2, 0, 1, 0, 0, 15]",The Lovers
accident,"[4, 0, 0, 5]",The Lovers
simultaneously,"[5, 0]",The Lovers
who,"[0, 0]",The Lovers
expression,"[0, 0, 8, 1, 0, 14, 0, 2, 0, 0, 18, 0, 0, 8, 62, 59]",The Lovers
flung,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Lovers
Bay,"[4, 0, 0, 0, 0, 0, 6, 0]",The Lovers
Tell,"[0, 0, 1, 0, 0, 34, 0, 49, 0, 39, 0, 0, 2, 0, 0, 0, 0, 70, 15, 5]",The Lovers
find,"[1, 0, 7, 2, 0, 0, 1, 1, 8, 14, 0, 8, 0, 17, 4, 3, 37, 1, 0, 0, 7, 3, 55, 0, 123, 0, 0, 2, 5, 102]",The Lovers
going,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 33, 6, 0, 20, 0, 0, 6, 0, 0, 9, 90, 43, 127, 26, 0, 0, 0, 0, 11, 17, 3, 3, 3, 7, 6, 0, 19, 0, 71, 8, 13, 0, 0, 0, 0, 3, 83, 12, 0, 0, 123, 0, 0, 0, 0, 19]",The Lovers
Earth,"[21, 0, 0, 0, 32, 0, 0, 16, 11, 96, 1]",The Lovers
Japan,"[0, 0, 0, 0, 0, 3]",The Lovers
since,[],The Lovers
enough,"[0, 9, 4, 12, 76]",The Lovers
this,[],The Lovers
fish,"[2, 1, 5, 0, 0]",The Lovers
practical,"[6, 0, 1, 0, 0]",The Lovers
come,"[0, 42, 0, 0, 5, 163, 0, 0, 0, 20, 0, 0, 0, 3, 22, 84, 0, 3, 3, 123, 11, 0, 12, 0, 1]",The Lovers
Sturch,[],The Lovers
to,[],The Lovers
genders,"[0, 37, 0, 4]",The Lovers
automatic,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 5]",The Lovers
The,[],The Lovers
Thought,"[15, 0, 0, 37, 12, 1, 0, 15, 0, 0, 31, 10, 5, 1, 0, 65, 0, 4, 2, 12, 67, 17, 0, 14, 0, 0, 0, 0, 31, 0]",The Lovers
waited,"[10, 0, 0, 0, 0, 15, 59]",The Lovers
reaching,"[11, 0, 1, 21, 3, 1, 51, 0, 0, 7, 5, 4, 113, 0, 1, 0, 0, 50, 11, 0, 1, 12, 5, 0, 1, 0]",The Lovers
approximated,"[4, 3, 0, 9, 0, 12]",The Lovers
visualized,"[13, 0, 6, 0, 4, 20, 0, 1, 0, 22, 0, 0, 102]",The Lovers
Greenland,"[0, 0, 0]",The Lovers
always,"[0, 46, 3, 0, 59, 0, 4, 7]",The Lovers
perfect,"[22, 0, 0, 0, 0, 1, 3, 9, 0, 0, 6, 0, 0, 0, 2, 12, 2, 0]",The Lovers
write,"[4, 1, 14, 1, 0, 0, 0, 3]",The Lovers
western,"[0, 0, 3, 2, 0]",The Lovers
then,"[177, 0, 228, 0]",The Lovers
wonderful,"[3, 1, 4, 0, 1, 6, 12, 1, 1, 1]",The Lovers
but,"[211, 25, 409, 115, 11]",The Lovers
performance,"[0, 2, 0, 6, 1, 8, 0]",The Lovers
does,"[0, 46, 163, 1, 3, 0, 0, 0, 0, 0, 0, 0, 22, 0, 9, 25, 113, 0, 6, 1, 5, 0, 0, 18, 84, 3, 6, 0, 0]",The Lovers
flight,"[13, 7, 0, 0, 0, 5, 1]",The Lovers
learned,"[0, 1, 0, 21, 1, 0, 24, 15, 4, 14, 0, 4, 1, 0, 0, 3, 12, 0, 0, 5, 0, 12, 0, 0, 0, 0, 0, 6, 80, 3, 102]",The Lovers
Hal's,[],The Lovers
teach,"[4, 0, 0, 4, 0, 0, 0, 0]",The Lovers
matter,"[1, 16, 25, 29, 53, 1, 0, 7]",The Lovers
word,"[0, 0, 0, 2, 3, 2, 4, 0, 0, 37, 11, 1, 4, 4, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",The Lovers
war,"[31, 0, 2]",The Lovers
All,"[13, 24, 352, 6, 2, 2, 28]",The Lovers
present,"[3, 0, 0, 0, 44, 0, 62, 51, 11, 36, 0, 6, 2, 5, 3, 2, 6, 6, 0, 2, 0, 0]",The Lovers
about,"[2, 0, 23, 0, 0, 0, 18, 0, 237, 6, 66, 0, 0, 85, 3, 104, 182]",The Lovers
low,"[13, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 146, 2, 0, 0, 169, 1, 10, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 4, 0, 3]",The Lovers
below,"[0, 1, 0, 0, 0, 10, 0, 71, 2]",The Lovers
personnel,"[0, 0, 0, 5, 14]",The Lovers
specialists,"[0, 0, 2, 0]",The Lovers
wanted,"[36, 3, 54, 16, 2, 1, 6, 51]",The Lovers
best,"[0, 1, 0, 25, 20, 5, 82, 57, 0, 0, 0, 0, 5, 24, 0, 0, 8, 0, 7, 0, 1, 0, 115, 1, 8, 134, 36, 0, 4, 0, 0, 8, 9, 23, 1, 84, 0, 3, 2, 0, 0, 0, 3, 0, 2, 5, 0, 1]",The Lovers
carry,"[1, 0, 7, 17, 2, 0, 1, 0, 0, 0, 0, 7, 15, 43, 0, 0, 9, 0, 80, 2, 1, 36, 3, 6, 0, 0, 0, 4]",The Lovers
when,[],The Lovers
thought,"[15, 0, 0, 37, 12, 1, 0, 15, 0, 0, 31, 10, 5, 1, 0, 65, 0, 4, 2, 12, 67, 17, 0, 14, 0, 0, 0, 0, 31, 0]",The Lovers
taking,"[5, 0, 0, 0, 1, 21, 0, 0, 0, 0, 22, 3, 2, 6, 7, 0, 24, 0, 3, 1, 0, 0, 0, 1, 20, 0, 4, 4, 3, 1, 10, 6, 1, 4, 7, 2, 7, 0, 5, 14, 4, 9, 0, 113, 5, 18, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]",The Lovers
understand,"[0, 17, 8, 0, 4, 0, 0, 21, 0, 2, 0, 102]",The Lovers
World,"[0, 1, 20, 9, 0, 0, 1, 0, 0, 173, 0, 16, 4, 1, 4, 0, 0, 8, 11, 96, 11, 0, 22, 35, 0, 0]",The Lovers
northern,"[0, 1, 1]",The Lovers
such,[107],The Lovers
couched,"[3, 5, 4, 0, 51]",The Lovers
Love,"[0, 1, 0, 0, 0, 0, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49, 1, 8, 4, 0, 0, 0, 0, 3, 0, 0, 0, 2, 129, 0, 0, 0, 0]",The Lovers
already,[27],The Lovers
velocity,"[3, 14]",The Lovers
syntax,"[0, 0, 0]",The Lovers
course,"[4, 2, 0, 4, 0, 12, 0, 4, 0, 74, 9, 43, 6, 24, 39, 12, 2]",The Lovers
school,"[0, 0, 0, 0, 1, 0, 0, 1, 7, 69, 0]",The Lovers
anxiety,"[0, 7]",The Lovers
reference,"[0, 12, 4, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 3, 6, 9, 2, 0, 0, 0]",The Lovers
restricted,"[0, 0, 7, 1, 3, 2, 5, 7, 0, 1, 6, 1, 2]",The Lovers
know,"[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 5, 0, 26, 2, 0, 0, 49, 1, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 129, 0, 0, 49]",The Lovers
mate,"[11, 0, 8, 3, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 14, 0]",The Lovers
in,"[0, 0, 152, 0, 0, 2255, 1, 0, 2, 3]",The Lovers
text,"[0, 0, 0, 0, 0, 0]",The Lovers
tear,"[0, 0, 1, 7, 1, 2, 8, 0, 0, 1, 0, 5, 5, 0, 0, 1, 0, 2, 0, 3]",The Lovers
stare,"[2, 1]",The Lovers
hands,"[63, 0, 0, 0, 0, 51, 1, 0, 0, 0, 1, 0, 50, 11, 0, 0, 12, 20, 0, 51, 0, 0]",The Lovers
573,[],The Lovers
soon,"[2, 0, 20, 3]",The Lovers
psychological,[9],The Lovers
