w,vector_uso
place,"[0, 3, 6, 0, 16, 7, 0, 0, 1, 34, 0, 29, 3, 0, 43, 46, 12, 51, 72, 4, 12, 16, 0, 4, 37, 2, 19, 10, 7, 14, 43, 0, 1, 54, 1, 10, 0, 17, 0, 1, 21, 0, 2]",The Shadow Catcher
grass,"[0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",The Shadow Catcher
Crows,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]",The Shadow Catcher
agreeing,"[0, 2, 17, 2, 0, 1, 0, 0, 1, 0, 0, 3, 0, 8, 1, 6]",The Shadow Catcher
horsemen,"[0, 0, 0, 0]",The Shadow Catcher
bigger,"[0, 8, 19, 0, 13, 0, 0, 0, 0, 0, 0, 0, 7, 18, 0, 0, 61, 0, 0, 2, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 30, 53]",The Shadow Catcher
dying,"[69, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 4, 0, 0, 3, 0, 0, 0, 13, 0, 1]",The Shadow Catcher
pools,"[0, 4, 0, 48, 0, 0, 0]",The Shadow Catcher
Buckets,"[0, 0, 4]",The Shadow Catcher
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]",The Shadow Catcher
flesh,"[22, 39, 0, 0, 1, 0, 13, 0, 5, 0, 0, 6, 0, 9, 0]",The Shadow Catcher
told,"[70, 15, 2, 0, 34, 0, 0, 1, 5, 39, 0, 0, 49, 0, 0, 0, 0, 0]",The Shadow Catcher
chief,"[0, 15, 7, 3, 0, 0, 0, 9, 13, 73, 12, 1, 0, 1]",The Shadow Catcher
wallet,"[0, 1, 0, 0]",The Shadow Catcher
dived,"[2, 0, 1]",The Shadow Catcher
wail,"[0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
went,"[6, 123, 6, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 0, 83, 0, 0, 0, 0, 33, 0, 8, 19, 3, 127, 3, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",The Shadow Catcher
bales,"[1, 0, 0, 0]",The Shadow Catcher
moment,"[0, 45, 40, 0, 6, 0, 24, 5, 13, 3]",The Shadow Catcher
opening,"[0, 51, 0, 0, 10, 1, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 10, 0, 11, 11, 0]",The Shadow Catcher
fired,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 5, 0, 235, 3, 0, 7, 1, 29, 0, 0, 0, 0, 3, 0, 0, 5, 0, 1, 1]",The Shadow Catcher
Chambers,"[1, 0, 6, 0, 0, 0, 0, 0]",The Shadow Catcher
threads,"[0, 0, 0, 3, 0, 2, 12, 9, 0, 0, 1, 0, 0, 4]",The Shadow Catcher
back,"[0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 2, 0, 13, 0, 0, 13, 0, 8, 1, 162, 0]",The Shadow Catcher
waiting,"[10, 0, 59, 0, 0, 15, 0, 17, 0]",The Shadow Catcher
going,"[6, 123, 6, 0, 0, 6, 7, 11, 9, 19, 3, 5, 0, 0, 0, 0, 0, 0, 7, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 1, 0, 83, 0, 0, 0, 0, 0, 33, 0, 8, 19, 127, 3, 3, 0, 0, 0, 1, 0, 0, 0, 3, 20, 26, 0, 71]",The Shadow Catcher
furiously,[0],The Shadow Catcher
replied,"[3, 25, 1]",The Shadow Catcher
fell,"[0, 0, 20, 0, 1, 0, 0, 6, 0, 3, 12, 1, 3, 5, 1, 0, 9, 0, 1, 0, 47, 13, 0, 1, 0, 2, 2, 0, 20, 4, 0, 84, 0, 0]",The Shadow Catcher
murmured,"[1, 0, 1, 0, 0]",The Shadow Catcher
Oso,[],The Shadow Catcher
wink,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]",The Shadow Catcher
Reverend,"[0, 0, 0, 3, 0]",The Shadow Catcher
sights,"[0, 0, 1, 12, 0, 18, 0, 1, 0, 0, 0, 2, 2, 0, 12, 0, 0, 20, 0, 0, 12, 4, 0, 2, 1, 2, 3, 1, 17, 0, 0, 0, 0, 4, 0]",The Shadow Catcher
whir,"[0, 1, 1, 0, 0, 0, 0]",The Shadow Catcher
skin,"[5, 1, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 7, 0]",The Shadow Catcher
Cheyennes,"[0, 0]",The Shadow Catcher
overnight,"[2, 1, 0]",The Shadow Catcher
hit,"[1, 1, 0, 0, 11, 113, 0, 0, 5, 2, 21, 2, 7, 1, 0, 0, 5, 1, 2, 3, 0, 1, 0, 0, 1, 1, 0, 9, 1, 102]",The Shadow Catcher
twisting,"[0, 0, 0, 0, 12, 2, 0, 0, 0, 37, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0]",The Shadow Catcher
shields,"[0, 1, 6, 0, 0, 0, 3, 2]",The Shadow Catcher
brought,"[32, 18, 0, 1, 123, 1, 4, 0, 23, 0, 0, 80, 9, 0, 1, 1, 127]",The Shadow Catcher
brushed,"[9, 0, 0, 3, 0]",The Shadow Catcher
open,"[0, 0, 51, 4, 0, 2, 3, 38, 0, 25, 26, 0, 0, 0, 12, 0, 0, 0, 10, 0, 0, 7, 11, 0, 18, 0, 0, 0]",The Shadow Catcher
such,[107],The Shadow Catcher
Here,"[96, 0, 0, 12]",The Shadow Catcher
kneel,"[0, 0]",The Shadow Catcher
wasn't,[],The Shadow Catcher
camp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0]",The Shadow Catcher
King,"[0, 0, 6, 1, 0, 0, 0, 0, 3, 0, 0, 58, 0, 0, 0, 0, 2, 0, 0, 0]",The Shadow Catcher
knew,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 26, 0, 129, 49, 0]",The Shadow Catcher
you,[],The Shadow Catcher
clout,"[5, 0, 1, 0, 0, 0, 7, 0]",The Shadow Catcher
brief,"[0, 0, 10]",The Shadow Catcher
manes,"[0, 173, 0, 0]",The Shadow Catcher
dust,"[3, 2, 0, 0, 12, 0, 2, 1, 0]",The Shadow Catcher
bodies,"[2, 50, 0, 1, 0, 0, 3, 0, 0, 0, 0]",The Shadow Catcher
For,[],The Shadow Catcher
horses,"[0, 0, 3, 0, 12, 2, 0, 0, 0]",The Shadow Catcher
away,"[7, 9, 309, 102, 40, 29, 497]",The Shadow Catcher
think,"[14, 10, 0, 0, 12, 0, 0, 0, 0, 2, 15, 12, 65, 0, 31, 5, 37, 0, 0]",The Shadow Catcher
moccasins,"[0, 0]",The Shadow Catcher
for,[],The Shadow Catcher
circle,"[0, 0, 0, 0, 3, 46, 0, 12, 0, 0, 10, 0, 0, 3, 0, 4, 0, 3, 0, 0]",The Shadow Catcher
box,"[0, 4, 0, 0, 4, 17, 0]",The Shadow Catcher
ghastly,"[3, 1, 1, 0, 2, 0, 0, 0]",The Shadow Catcher
Canadians,"[1, 0]",The Shadow Catcher
slightly,"[19, 0, 12, 0, 0]",The Shadow Catcher
defend,"[0, 3, 13, 2, 1, 0, 17, 6, 0, 5, 4, 10]",The Shadow Catcher
attacked,"[0, 3, 0, 0, 0, 1, 0, 9]",The Shadow Catcher
scouts,"[12, 0, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 4]",The Shadow Catcher
melon,"[0, 0]",The Shadow Catcher
snapped,"[3, 3, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 5]",The Shadow Catcher
got,"[3, 0, 0, 123, 0, 113, 0, 55, 3, 3, 0, 4, 0, 1, 0, 0, 11, 0, 21, 16, 0, 0, 3, 5, 0, 1, 2, 12, 1, 0, 0, 0, 0, 0, 18, 51, 23, 90, 0, 0, 0, 7, 6, 0, 80, 33, 19, 0, 1, 0, 0, 0, 8, 0, 2, 6, 18, 2, 0, 84, 0, 9, 0, 0, 19, 0, 0, 12, 49, 492]",The Shadow Catcher
shouting,"[4, 0, 0, 1, 2, 0, 0, 0, 0, 25, 0, 0, 0, 5, 0, 0, 1, 0, 0]",The Shadow Catcher
gave,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 1, 13, 0, 36, 0, 6, 492]",The Shadow Catcher
whites,"[0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
center,"[0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 0, 0, 15, 0, 0, 0, 0, 0, 11, 0, 3, 20, 0, 0, 0, 0, 0, 23, 3, 0, 1, 5, 0, 0]",The Shadow Catcher
fighting,"[5, 3, 0, 2, 0, 0, 4, 0, 3, 11, 5, 5, 0, 0, 0, 8, 10]",The Shadow Catcher
me,"[0, 0, 0]",The Shadow Catcher
Hold,"[0, 2, 0, 51, 9, 113, 1, 0, 1, 1, 0, 0, 1, 4, 1, 0, 10, 12, 0, 4, 0, 0, 0, 5, 1, 1, 0, 38, 6, 0, 0, 1, 10, 0, 4, 0, 0, 17, 35, 4, 3, 1, 80, 0, 10, 0, 1, 6, 0, 0, 3, 6, 0, 0, 13, 0, 2, 2, 3, 0, 0, 7, 0, 0, 0, 5, 1, 0, 2, 0, 1, 3, 0, 0, 492]",The Shadow Catcher
forgot,"[9, 1, 32, 15, 0, 0]",The Shadow Catcher
into,[],The Shadow Catcher
Above,"[20, 0, 0, 0, 0]",The Shadow Catcher
whispered,"[2, 2]",The Shadow Catcher
my,[],The Shadow Catcher
so,"[177, 0, 12, 17, 0, 228, 0, 0, 3, 22, 0, 0]",The Shadow Catcher
bitter,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 6, 3, 0]",The Shadow Catcher
gripped,"[0, 0, 0, 4, 0]",The Shadow Catcher
sessions,"[3, 0, 0, 0, 12, 0, 0, 0, 0]",The Shadow Catcher
screamed,"[0, 0, 0, 4, 25, 1, 2, 0, 5]",The Shadow Catcher
tribes,"[1, 4, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
succession,"[0, 1, 0, 0, 0, 0, 0]",The Shadow Catcher
or,"[0, 0, 0, 1, 1, 0, 0]",The Shadow Catcher
ball,"[0, 0, 0, 10, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0]",The Shadow Catcher
stench,"[0, 0, 0, 0, 0, 1, 0, 0]",The Shadow Catcher
us,"[14, 17, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0]",The Shadow Catcher
Amy,[],The Shadow Catcher
square,"[2, 1, 0, 0, 0, 1, 0, 1, 16, 14, 8, 0, 0, 0, 0]",The Shadow Catcher
this,[],The Shadow Catcher
ragged,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 2]",The Shadow Catcher
fed,"[1, 0, 0, 0, 51, 0, 43, 0, 3, 0, 74, 6, 8, 0, 2, 0, 0]",The Shadow Catcher
cracked,"[1, 0, 3, 0, 3, 0, 0, 0, 0, 2, 0, 1, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0]",The Shadow Catcher
blank,"[2, 1, 36, 18, 0, 0, 0, 43]",The Shadow Catcher
A,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
charging,"[8, 6, 1, 0, 2, 1, 9, 5, 5, 0, 3, 14, 0, 4, 0, 0, 0, 0, 37, 10, 2, 1, 0, 0, 0, 4, 0, 0]",The Shadow Catcher
seat,"[1, 1, 0, 0, 0, 10, 0, 7, 0, 0, 38, 235, 0, 72, 0, 3, 12, 0, 0, 1, 13, 0, 0, 3, 0, 0, 1, 0, 0, 4, 0, 0, 0]",The Shadow Catcher
thin,"[5, 20, 1, 0, 0, 0, 2, 0, 14, 2, 0, 0, 3, 3, 0, 2, 0, 0]",The Shadow Catcher
bleeding,"[0, 1, 0, 0, 43, 4, 0, 0, 0]",The Shadow Catcher
rolled,"[2, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 10, 1, 0, 2, 0, 0, 3, 0, 0, 0, 11, 21, 0, 4]",The Shadow Catcher
unlike,"[1, 0, 24]",The Shadow Catcher
hills,"[0, 0, 0, 0, 6, 0, 2, 3]",The Shadow Catcher
fall,"[1, 0, 2, 0, 0, 0, 0, 0, 4, 3, 0, 6, 12, 0, 1, 3, 1, 0, 0, 9, 0, 47, 13, 0, 1, 0, 0, 2, 0, 20, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 84, 0, 0, 0, 0]",The Shadow Catcher
knees,"[0, 6, 0, 0, 0, 0]",The Shadow Catcher
Rees,[],The Shadow Catcher
Out,"[0, 0, 2, 309, 0, 4, 0, 0, 40, 0, 0, 0, 0, 1, 0]",The Shadow Catcher
He,"[2, 0, 1039, 486]",The Shadow Catcher
probably,"[0, 0, 0, 27, 1, 0, 13, 0]",The Shadow Catcher
medicine,"[0, 0, 0, 0, 16, 1, 0, 0]",The Shadow Catcher
wounds,"[16, 0, 0, 1, 0, 2, 2, 3, 2, 0]",The Shadow Catcher
undoubtedly,"[2, 0, 2]",The Shadow Catcher
flight,"[7, 5, 0, 1, 0, 13, 0]",The Shadow Catcher
he,"[2, 0, 1039, 486]",The Shadow Catcher
any,"[0, 14, 168]",The Shadow Catcher
hurdle,"[1, 2]",The Shadow Catcher
strong,"[0, 0, 25, 0, 1, 11, 0, 33, 3, 14, 3, 11, 0]",The Shadow Catcher
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
anyone,[],The Shadow Catcher
neck,"[0, 0, 0, 18]",The Shadow Catcher
of,[],The Shadow Catcher
Hell,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 0, 0, 0, 14]",The Shadow Catcher
what,[],The Shadow Catcher
employed,"[66, 1, 7, 0, 0, 6, 5, 1]",The Shadow Catcher
Men,"[63, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 0, 6, 0, 51, 0, 0, 11, 0, 11, 49, 96, 7, 0]",The Shadow Catcher
difficult,"[0, 17, 33]",The Shadow Catcher
morning,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0]",The Shadow Catcher
guts,"[0, 0, 0, 0, 0, 1, 7, 0, 1, 0]",The Shadow Catcher
disgusted,"[3, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 1]",The Shadow Catcher
action,"[1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 52, 12]",The Shadow Catcher
myself,[],The Shadow Catcher
leaped,"[3, 7, 19, 4, 0]",The Shadow Catcher
people,"[0, 102, 4, 2, 0, 0, 0]",The Shadow Catcher
enough,"[4, 76, 9, 0, 12]",The Shadow Catcher
against,[],The Shadow Catcher
Lead,"[0, 1, 12, 0, 0, 16, 0, 0, 0, 5, 20, 43, 0, 32, 9, 12, 0, 0, 0, 29, 0, 0, 4, 3, 90, 0, 7, 0, 80, 0, 27, 8, 4, 0, 0, 3, 2, 73, 0, 0]",The Shadow Catcher
quirt,[7],The Shadow Catcher
But,"[211, 25, 11, 115, 409]",The Shadow Catcher
Wait,"[10, 0, 0, 0, 59, 0, 17, 0, 15, 1, 17, 0]",The Shadow Catcher
Trust,"[0, 7, 3, 0, 1, 0, 16, 11, 0, 0, 7, 0, 3, 22, 0, 1, 31, 0, 1]",The Shadow Catcher
?,[],The Shadow Catcher
British,"[2, 0, 0]",The Shadow Catcher
pink,"[6, 2, 1, 0, 0, 0, 0, 0]",The Shadow Catcher
high,"[0, 61, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0]",The Shadow Catcher
treated,"[2, 20, 0, 6, 8, 0, 0, 0, 0, 0, 4, 10, 1, 12]",The Shadow Catcher
all,"[28, 13, 2, 352, 2, 6, 24]",The Shadow Catcher
ground,"[0, 59, 2, 16, 24, 0, 0, 0, 32, 0, 0, 0, 26, 0, 0, 4, 0, 0, 0, 0, 8, 21, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 30, 2, 0, 3, 1]",The Shadow Catcher
bouncing,"[0, 3, 2, 0, 0, 0, 0, 7, 19, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
vermilion,"[0, 0, 0, 0, 0, 0]",The Shadow Catcher
desperate,"[0, 4, 4, 0, 1]",The Shadow Catcher
many,[94],The Shadow Catcher
rev'rend,[],The Shadow Catcher
tumbled,"[0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
at,"[0, 580, 0, 35]",The Shadow Catcher
up,"[0, 0, 0, 4, 3, 307]",The Shadow Catcher
Kill,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 146, 0, 4, 0, 9, 0, 0]",The Shadow Catcher
Keep,"[0, 0, 0, 7, 0, 0, 0, 1, 33, 1, 4, 0, 0, 0, 13, 35, 17, 0, 0, 1, 0, 0, 13, 2, 0, 0, 4, 1, 5]",The Shadow Catcher
then,"[0, 228, 0, 177]",The Shadow Catcher
pony,"[0, 0, 0, 0, 0]",The Shadow Catcher
doesn't,[],The Shadow Catcher
it,"[0, 0]",The Shadow Catcher
slump,"[0, 0, 4, 2, 8, 0, 0, 0, 0, 0, 2, 2, 4]",The Shadow Catcher
apart,"[0, 7, 1, 6, 1]",The Shadow Catcher
almost,"[237, 0, 66, 0, 18, 104, 23, 3]",The Shadow Catcher
.,[],The Shadow Catcher
First,"[1, 20, 0, 1, 1, 4, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
addition,"[5, 0, 0, 0, 6, 12, 13, 0]",The Shadow Catcher
face,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]",The Shadow Catcher
along,"[37, 839]",The Shadow Catcher
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]",The Shadow Catcher
rubber,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4]",The Shadow Catcher
found,"[37, 59, 0, 123, 1, 0, 8, 55, 0, 0, 7, 1, 1, 0, 17, 0, 0, 1, 5, 4, 14, 21, 7, 13, 0, 3, 0, 102, 0, 2, 8, 1, 0, 3, 3, 3]",The Shadow Catcher
comes,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",The Shadow Catcher
comin',[],The Shadow Catcher
frightened,"[0, 4, 0, 1, 0, 0, 0, 2, 1, 0, 5]",The Shadow Catcher
slept,"[19, 0, 0, 0, 0]",The Shadow Catcher
buckets,"[0, 0, 4]",The Shadow Catcher
One,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",The Shadow Catcher
dirty,"[0, 2, 0, 9, 1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0]",The Shadow Catcher
28,"[0, 3, 0, 0]",The Shadow Catcher
As,"[0, 0, 2793, 0, 0, 69, 828, 0, 0, 0, 0, 0, 0, 0, 147, 4, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
raised,"[0, 3, 0, 0, 0, 2, 48, 14, 0, 2, 0, 8, 1, 0, 0, 0, 0, 2, 16, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 7, 29, 3, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0]",The Shadow Catcher
wait,"[10, 0, 0, 0, 59, 0, 17, 0, 15, 1, 17, 0]",The Shadow Catcher
white,"[0, 0, 0, 1, 0, 1, 36, 0, 0, 18, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Shadow Catcher
Once,"[0, 53, 0, 0, 0, 0, 0]",The Shadow Catcher
run,"[7, 0, 9, 23, 6, 11, 19, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 2, 2, 12, 0, 0, 0, 0, 1, 0, 0, 9, 90, 2, 3, 0, 18, 0, 6, 0, 0, 0, 2, 1, 10, 3, 127, 0, 0, 0, 0, 0, 0, 0, 74, 9, 21, 20, 0, 0, 0, 0, 0]",The Shadow Catcher
suddenly,"[0, 4, 20, 0, 28, 0, 27]",The Shadow Catcher
talk,"[14, 1, 2, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 14, 0, 14, 4, 0, 0, 0]",The Shadow Catcher
heads,"[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 14, 5, 0, 33, 12, 0, 0, 0, 0, 0, 0, 4, 0, 7, 1, 1, 0, 0, 37, 0, 0, 12, 0, 0, 50, 0, 0, 20, 73]",The Shadow Catcher
sideways,"[0, 1, 1, 0, 0, 0]",The Shadow Catcher
split,"[1, 0, 1, 47, 0, 7, 0, 3, 0, 3, 0, 0, 1, 0, 0, 2, 5, 0, 0, 0, 0, 13, 5]",The Shadow Catcher
other,"[183, 41, 10]",The Shadow Catcher
bellies,"[0, 0, 8, 5, 2, 0]",The Shadow Catcher
I'll,[],The Shadow Catcher
fort,"[1, 0, 0, 1, 0]",The Shadow Catcher
picked,"[0, 8, 0, 9, 0, 18, 11, 0, 0, 0, 0, 5, 0]",The Shadow Catcher
sweat,"[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 0, 5]",The Shadow Catcher
man,"[0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 6, 0, 0, 0, 11, 11, 49, 96, 7, 0]",The Shadow Catcher
go,"[1, 6, 123, 6, 0, 0, 6, 11, 0, 0, 19, 5, 0, 0, 0, 37, 25, 3, 0, 0, 0, 0, 2, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 0, 13, 3, 17, 0, 0, 0, 0, 90, 0, 0, 83, 0, 0, 0, 0, 33, 0, 0, 8, 19, 11, 127, 19, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 20, 26, 0, 1]",The Shadow Catcher
'em,[],The Shadow Catcher
woodsmoke,[],The Shadow Catcher
want,"[0, 2, 10, 54, 1, 0, 6, 51, 16, 17, 0]",The Shadow Catcher
ears,"[0, 3, 0, 0, 0]",The Shadow Catcher
None,[17],The Shadow Catcher
carried,"[1, 9, 0, 0, 3, 0, 43, 0, 15, 0, 0, 17, 36, 80, 1, 7, 6, 0, 2, 0, 1, 0, 7, 0, 2, 0, 0, 4]",The Shadow Catcher
nearer,"[15, 134, 0, 0, 0, 0, 0, 8, 1, 23, 2, 27]",The Shadow Catcher
burned,"[0, 1, 0, 1, 20, 0, 0, 1, 0, 29, 9, 1, 1, 0, 0, 0, 3, 0, 0]",The Shadow Catcher
fight,"[3, 11, 4, 0, 5, 0, 0, 0, 5, 7, 0, 0, 10, 7, 2, 0, 5, 0, 8]",The Shadow Catcher
'',[],The Shadow Catcher
nation,"[32, 28, 11, 1, 0, 0, 0, 0, 49, 0]",The Shadow Catcher
arrows,"[0, 0]",The Shadow Catcher
Little,"[3, 0, 0, 0, 3, 67, 0, 0, 99, 28, 0, 0, 0, 1]",The Shadow Catcher
just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",The Shadow Catcher
again,"[0, 0, 0, 74]",The Shadow Catcher
came,"[0, 22, 123, 163, 3, 3, 0, 0, 0, 11, 3, 0, 0, 12, 0, 1, 20, 42, 84, 0]",The Shadow Catcher
sat,"[2, 0, 12, 8, 0, 0, 10, 1, 0, 0, 9, 0]",The Shadow Catcher
war,"[0, 2, 31]",The Shadow Catcher
squeezed,"[0, 0, 0, 0, 8, 1, 0, 10, 0, 0, 1, 0, 0, 0, 5, 5, 0, 0, 6, 0, 1, 0, 1, 0, 0, 14, 0, 1, 0, 2]",The Shadow Catcher
you're,[],The Shadow Catcher
bitterness,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 3]",The Shadow Catcher
together,"[0, 0, 30]",The Shadow Catcher
side,"[14, 0, 5, 19, 62, 61, 1]",The Shadow Catcher
death,"[69, 0, 83, 51, 4, 0, 4, 0, 4]",The Shadow Catcher
old,"[0, 79, 10, 10, 0, 9, 1, 11, 0, 0, 0, 0, 0]",The Shadow Catcher
The,[],The Shadow Catcher
understandably,"[0, 14, 0]",The Shadow Catcher
rider,"[3, 0]",The Shadow Catcher
I,"[5, 29, 0, 321, 0, 786, 24, 0, 1, 0, 3]",The Shadow Catcher
boy,"[0, 47, 27]",The Shadow Catcher
lost,"[0, 0, 3, 0, 3, 0, 32, 0, 6, 0, 1, 0, 1, 0, 0, 0, 0, 9, 1, 1, 2, 0, 0, 0, 0, 2]",The Shadow Catcher
dropped,"[0, 3, 1, 20, 0, 0, 2, 4, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 1, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4]",The Shadow Catcher
dumb,"[2, 12, 0, 5, 0, 0, 1, 1, 0]",The Shadow Catcher
them,[],The Shadow Catcher
Nations,"[32, 28, 11, 1, 0, 0, 0, 0, 49, 0]",The Shadow Catcher
two,"[158, 0, 26, 0, 0]",The Shadow Catcher
wolves,"[1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0]",The Shadow Catcher
became,"[90, 123, 33, 37, 7]",The Shadow Catcher
sure,"[9, 0, 0, 2, 16, 42, 0, 0, 42, 0]",The Shadow Catcher
meal,"[8, 0]",The Shadow Catcher
frenzy,"[2, 0, 2, 1, 0]",The Shadow Catcher
wheeling,"[0, 3, 7, 5, 0, 0, 11, 0, 0, 0]",The Shadow Catcher
to,[],The Shadow Catcher
Again,"[0, 0, 0, 74]",The Shadow Catcher
behind,"[1, 1, 5, 0, 0, 0, 7, 0, 0, 0, 38, 235, 0, 3, 12, 0, 0, 1, 13, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0]",The Shadow Catcher
stroke,"[6, 0, 0, 0, 4, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5]",The Shadow Catcher
logs,"[0, 1, 3]",The Shadow Catcher
rifle,"[17, 0, 0, 90, 0, 1, 0, 0, 0, 8]",The Shadow Catcher
