w,vector_uso
passed,"[0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 0, 0, 0, 0, 0, 1, 3, 0, 0, 4, 0, 0, 0, 0, 3, 13, 0, 0, 0, 0, 0, 0, 20, 0, 51, 11, 0, 0, 0, 0, 43, 0, 5, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 12, 0, 0, 14, 26, 0, 0, 0, 0, 0, 50, 9, 1]",I've Been Here before!
loss,"[0, 10, 0, 7, 3, 3, 0, 0, 0, 7, 71]",I've Been Here before!
Philosophies,"[0, 1, 0, 3, 0]",I've Been Here before!
investigation,"[2, 1, 3]",I've Been Here before!
cerebral,"[3, 3]",I've Been Here before!
action,"[1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 52, 12]",I've Been Here before!
enormous,"[4, 6]",I've Been Here before!
king,"[0, 0, 6, 1, 0, 0, 0, 0, 3, 0, 0, 58, 0, 0, 0, 0, 2, 0, 0, 0]",I've Been Here before!
manner,"[15, 0, 6, 8, 3, 123]",I've Been Here before!
one-time,"[0, 79, 10, 0, 1, 0, 0]",I've Been Here before!
Rudyard,[],I've Been Here before!
prove,"[1, 0, 15, 3, 2, 0, 44, 10, 3, 0, 0, 0, 18, 0, 22, 7, 3, 8]",I've Been Here before!
affair,"[29, 0, 0, 0, 0, 1, 6, 53, 0, 1, 1, 5]",I've Been Here before!
people,"[0, 102, 4, 2, 0, 0, 0]",I've Been Here before!
psychic,"[0, 0]",I've Been Here before!
Depew,[],I've Been Here before!
Assyrian,"[0, 0, 0]",I've Been Here before!
where,[],I've Been Here before!
But,"[211, 25, 11, 115, 409]",I've Been Here before!
space,"[72, 16, 2, 0, 0, 43, 0, 2]",I've Been Here before!
can,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 0, 0, 38, 235, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 1, 13, 29, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 1]",I've Been Here before!
?,[],I've Been Here before!
comprised,"[3, 6, 722, 0, 0, 0, 4, 1]",I've Been Here before!
used,"[43, 66, 1, 0, 1, 0, 1, 7, 0, 0, 0, 0, 6, 0, 0]",I've Been Here before!
all,"[28, 13, 2, 352, 2, 6, 24]",I've Been Here before!
mystery,"[19, 2, 0, 0, 0, 1]",I've Been Here before!
lived,"[0, 90, 83, 1, 0, 6, 0, 5, 0, 722, 0, 0, 26, 129, 49, 2]",I've Been Here before!
progressive,"[0, 0, 0, 0, 7, 0, 0, 0, 1]",I've Been Here before!
intactible,[],I've Been Here before!
readily,"[2, 4, 0]",I've Been Here before!
many,[94],I've Been Here before!
stirring,"[1, 0, 0, 11, 1, 0, 1, 0, 0, 2, 4, 0, 1, 0, 0, 0, 0, 7, 0, 7, 0, 0, 1]",I've Been Here before!
at,"[0, 580, 0, 35]",I've Been Here before!
without,[],I've Been Here before!
daylight,"[1, 56, 1]",I've Been Here before!
entirely,"[28, 13, 211, 2, 352, 2, 6, 24, 3, 17, 3]",I've Been Here before!
then,"[0, 228, 0, 177]",I've Been Here before!
senses,"[37, 0, 3, 0, 1, 0, 6, 0, 0, 0, 0, 40, 0, 0, 0, 10, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0]",I've Been Here before!
it,"[0, 0]",I've Been Here before!
almost,"[237, 0, 66, 0, 18, 104, 23, 3]",I've Been Here before!
.,[],I've Been Here before!
composed,"[0, 3, 5, 4, 0, 0, 14, 1]",I've Been Here before!
H.,[],I've Been Here before!
scene,"[0, 0, 5, 3, 0, 8, 17, 20, 0, 15, 8, 12, 1]",I've Been Here before!
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]",I've Been Here before!
sleeping,"[7, 0, 19, 0, 0, 0, 0, 0, 0, 0]",I've Been Here before!
found,"[37, 59, 0, 123, 1, 0, 8, 55, 0, 0, 7, 1, 1, 0, 17, 0, 0, 1, 5, 4, 14, 21, 7, 13, 0, 3, 0, 102, 0, 2, 8, 1, 0, 3, 3, 3]",I've Been Here before!
unreleased,[0],I've Been Here before!
vague,"[1, 3, 1, 0, 0, 1, 2]",I've Been Here before!
upon,[],I've Been Here before!
scheduled,"[2, 4]",I've Been Here before!
wondered,"[33, 1, 1, 0, 11]",I've Been Here before!
One,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]",I've Been Here before!
As,"[0, 0, 2793, 0, 0, 69, 828, 0, 0, 0, 0, 0, 0, 0, 147, 4, 0, 0, 0, 0, 0, 0]",I've Been Here before!
though,[56],I've Been Here before!
gathering,"[0, 0, 3, 0, 0, 0, 19, 0, 2, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0]",I've Been Here before!
wondering,"[0, 2, 33, 1, 1, 0, 11, 5, 5]",I've Been Here before!
University,[7],I've Been Here before!
psychology,"[4, 0]",I've Been Here before!
psychical,"[0, 0]",I've Been Here before!
pulsation,"[4, 23, 0, 0, 0, 0]",I've Been Here before!
inevitably,"[1, 1, 0, 0, 6, 0, 16]",I've Been Here before!
suddenly,"[0, 4, 20, 0, 28, 0, 27]",I've Been Here before!
fulfilled,"[1, 1, 7, 0, 1, 19, 4, 0, 0, 0, 0, 52]",I've Been Here before!
image,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 0, 6, 4, 0, 20, 1, 0, 0, 102, 22, 13, 0, 21, 0]",I've Been Here before!
other,"[183, 41, 10]",I've Been Here before!
points,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]",I've Been Here before!
Republican,"[0, 2, 0]",I've Been Here before!
physics,"[0, 0, 0, 0, 0, 1, 0]",I've Been Here before!
man,"[0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 8, 173, 6, 0, 0, 0, 11, 11, 49, 96, 7, 0]",I've Been Here before!
thoughts,"[0, 1, 0, 31, 0, 4, 1, 17, 0, 15, 67]",I've Been Here before!
Interpretation,"[10, 1, 22, 7, 0, 0]",I've Been Here before!
Dr.,"[6, 0, 13, 0, 1, 7]",I've Been Here before!
session,"[3, 0, 0, 0, 12, 0]",I've Been Here before!
Abbey,[0],I've Been Here before!
gradient,"[0, 5]",I've Been Here before!
Most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]",I've Been Here before!
necessary,"[13, 4, 3, 18, 0]",I've Been Here before!
accept,"[0, 0, 10, 0, 9, 0, 6, 80, 6, 2, 0, 492]",I've Been Here before!
dimension,"[2, 5, 10, 1]",I've Been Here before!
want,"[0, 2, 10, 54, 1, 0, 6, 51, 16, 17, 0]",I've Been Here before!
affecting,"[3, 11, 0, 0, 7, 0, 2, 0, 0, 2, 11, 0, 0, 19, 1, 0, 5, 0]",I've Been Here before!
substitution,"[6, 0, 0, 5, 0, 0, 3]",I've Been Here before!
retinal,"[0, 0]",I've Been Here before!
left,"[0, 0, 51, 0, 0, 2, 12, 218, 0, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 16, 0, 27, 41, 0, 1, 0, 20, 0]",I've Been Here before!
recalling,"[0, 1, 0, 1, 15, 5, 0, 13, 0, 0, 65, 0, 0]",I've Been Here before!
explanation,"[13, 6]",I've Been Here before!
'',[],I've Been Here before!
unexplained,[1],I've Been Here before!
staring,"[0, 3, 22, 0, 2, 0, 1, 0, 2, 0, 0, 0, 12, 9, 6, 1, 0, 2, 3]",I've Been Here before!
conversation,[6],I've Been Here before!
just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",I've Been Here before!
bizarre,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0]",I've Been Here before!
war,"[0, 2, 31]",I've Been Here before!
famous,"[1, 0, 2, 0, 0, 9, 4, 0]",I've Been Here before!
Maeterlinck,"[0, 0]",I've Been Here before!
passages,"[0, 0, 0, 0, 1, 3, 0, 6]",I've Been Here before!
extend,"[0, 0, 9, 0, 0, 0, 1, 43, 0, 12, 0, 0, 90, 1, 13, 5, 0, 0, 0, 11, 0, 0, 8, 0, 20, 0]",I've Been Here before!
together,"[0, 0, 30]",I've Been Here before!
The,[],I've Been Here before!
I,"[5, 29, 0, 321, 0, 786, 24, 0, 1, 0, 3]",I've Been Here before!
accurately,[2],I've Been Here before!
fact,[74],I've Been Here before!
source,"[1, 3, 0, 3, 20, 0, 4, 1, 4, 0, 1, 5]",I've Been Here before!
unbroken,"[0, 0, 28, 0]",I've Been Here before!
person,"[7, 28, 14, 4, 4, 19]",I've Been Here before!
town,"[0, 0, 0, 0, 2, 41]",I've Been Here before!
interpreted,"[102, 0, 2, 6, 17, 0, 28, 1, 4, 21, 3]",I've Been Here before!
them,[],I've Been Here before!
convincing,"[1, 1, 0, 0]",I've Been Here before!
However,"[6, 0, 0, 3, 103, 0, 35, 1, 47]",I've Been Here before!
same,"[88, 0, 0, 0, 3, 176, 0, 0]",I've Been Here before!
obstructed,"[0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 0]",I've Been Here before!
escorted,"[102, 0]",I've Been Here before!
sure,"[9, 0, 0, 2, 16, 42, 0, 0, 42, 0]",I've Been Here before!
V.,[],I've Been Here before!
amazement,"[0, 0]",I've Been Here before!
to,[],I've Been Here before!
behind,"[1, 1, 5, 0, 0, 0, 7, 0, 0, 0, 38, 235, 0, 3, 12, 0, 0, 1, 13, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0]",I've Been Here before!
about,"[237, 0, 0, 0, 0, 85, 66, 3, 0, 0, 18, 104, 0, 23, 6, 2, 182]",I've Been Here before!
Roosevelt,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",I've Been Here before!
share,"[0, 0, 20, 17, 0, 47, 5, 0, 0, 4, 4, 0, 0, 0]",I've Been Here before!
fantastic,"[4, 6, 1, 0, 3, 2, 1, 0, 1, 0, 1, 1, 12, 10]",I've Been Here before!
mystified,"[0, 0, 123, 0, 0, 0, 0, 0, 0, 1, 0, 0, 23, 0, 0, 0, 0, 0, 6, 0, 0]",I've Been Here before!
broken,"[0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 1, 4, 0, 0, 47, 0, 0, 0, 3, 0, 7, 3, 1, 0, 0, 1, 1, 0, 0, 13, 0, 0, 0, 0, 1, 4, 0, 20, 51, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 90, 0, 0, 0, 0, 0, 0, 3, 0, 2, 1, 0, 0, 7, 18, 0, 0, 0, 0, 1, 6, 0, 6, 10, 5, 1, 0, 1, 3, 1, 12]",I've Been Here before!
flooring,"[0, 23, 0, 7, 0, 0, 0, 0, 0, 4]",I've Been Here before!
(,[],I've Been Here before!
eternity,"[0, 0, 1, 2]",I've Been Here before!
companion,"[15, 8, 0, 6, 2, 2, 0, 1, 2, 0]",I've Been Here before!
factor,"[8, 0, 0, 0, 0, 1, 1, 0, 0, 8, 0, 5]",I've Been Here before!
prevision,"[0, 0, 2, 1, 0, 0, 3]",I've Been Here before!
own,"[0, 111, 4, 492]",I've Been Here before!
occurrences,"[0, 1, 5, 0]",I've Been Here before!
whether,[],I've Been Here before!
on,"[37, 839]",I've Been Here before!
friend,"[1, 1, 1, 1, 0, 0, 0, 8, 0, 1]",I've Been Here before!
their,[],I've Been Here before!
furnished,"[0, 3, 16, 1, 1, 4]",I've Been Here before!
effective,"[0, 0, 134, 2, 7, 0, 0]",I've Been Here before!
explains,"[0, 5, 7]",I've Been Here before!
location,"[0, 0, 0, 4, 19, 0, 0, 1, 1]",I've Been Here before!
If,[],I've Been Here before!
closed,"[0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 27, 21, 0]",I've Been Here before!
process,"[6, 6, 0, 0, 1, 52, 0, 0, 0, 0, 0, 3, 0, 1, 9, 127, 0, 0, 0, 12]",I've Been Here before!
