w,vector_uso
stiff,"[2, 0, 0, 0, 2, 0, 1, 0, 0, 3, 6, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 11, 2, 5, 0, 0, 0, 0, 1, 1, 0, 4, 0, 25, 3]",The Valley
smirk,"[0, 0]",The Valley
where,[],The Valley
rustle,"[2, 2, 0, 0, 1]",The Valley
fallen,"[0, 13, 0, 1, 0, 2, 0, 4, 1, 84, 6, 0, 3, 0, 0, 20, 12, 47, 0, 0, 1]",The Valley
sped,"[0, 0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 14, 1]",The Valley
drinking,"[0, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 8, 0, 0, 0, 0]",The Valley
peaceful,"[0, 1, 0]",The Valley
streams,"[8, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2]",The Valley
red,"[0, 0, 0, 0, 7, 0, 1, 0, 5, 0, 4, 10, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0]",The Valley
there,"[0, 0, 0, 0, 0, 276]",The Valley
told,"[0, 2, 0, 0, 15, 39, 0, 70, 0, 34, 0, 0, 49, 5, 0, 0, 1, 0]",The Valley
shattering,"[0, 0, 0]",The Valley
see,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]",The Valley
'',[],The Valley
blanket,"[0, 0, 4, 8, 3, 0, 0, 0, 0, 16, 3, 0]",The Valley
what,[],The Valley
No,"[0, 50, 0, 266, 0]",The Valley
fleeing,"[0, 0, 2]",The Valley
English,"[0, 0, 61, 14]",The Valley
place,"[1, 0, 1, 0, 34, 10, 7, 43, 0, 10, 19, 0, 17, 1, 16, 4, 1, 3, 21, 12, 0, 0, 51, 3, 2, 0, 0, 72, 14, 43, 16, 54, 0, 4, 37, 7, 12, 0, 29, 2, 6, 0, 46]",The Valley
grass,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 0, 0, 0, 0, 7, 0, 0, 0, 5, 0, 1, 0, 0]",The Valley
You're,[],The Valley
meant,"[65, 0, 1, 2, 2, 0, 0, 37, 0]",The Valley
brooding,"[0, 3, 0, 2, 0, 1, 0, 0, 8, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1]",The Valley
thinking,"[65, 14, 0, 0, 0, 0, 0, 12, 67, 0, 0, 37, 4, 10, 12, 2, 31, 15, 0, 5, 5, 15, 0, 0, 0, 0, 0]",The Valley
wouldn't,[],The Valley
looked,"[3, 10, 102, 7, 59, 41, 0, 4, 7, 26, 5, 0, 62, 0, 15, 0, 4]",The Valley
excitement,"[0, 0, 0, 0, 1, 0, 0, 6, 0, 1]",The Valley
were,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",The Valley
is,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]",The Valley
Clayton,[],The Valley
riding,"[8, 0, 0, 1, 0, 0, 4, 0, 0, 0, 10, 0, 22, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 11, 1, 0]",The Valley
from,[],The Valley
fresh,"[0, 0, 5, 0, 0, 0, 1, 0, 0, 4, 12, 0, 0, 0, 18, 0, 1, 0, 0, 4, 1, 3, 0, 92]",The Valley
ranches,"[0, 6, 11, 0]",The Valley
absence,"[0, 12]",The Valley
low,"[10, 146, 0, 20, 0, 0, 1, 0, 13, 4, 4, 0, 0, 0, 3, 0, 0, 0, 67, 1, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",The Valley
cheated,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 0]",The Valley
wearily,"[0, 1]",The Valley
thought,"[65, 1, 14, 0, 17, 0, 0, 0, 0, 12, 67, 0, 0, 37, 10, 12, 2, 31, 31, 1, 15, 0, 5, 4, 15, 0, 0, 0, 0, 0]",The Valley
Can't,[],The Valley
late,"[0, 2, 15, 33, 1, 15, 1, 0, 0, 10, 8, 30, 0, 11]",The Valley
help,"[0, 3, 1, 0, 19, 9, 0, 3, 7, 0, 41, 1]",The Valley
if,[],The Valley
There,"[0, 0, 0, 0, 0, 276]",The Valley
grunted,[1],The Valley
bones,"[0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",The Valley
reveal,"[0, 3, 2, 0, 0, 6, 0, 13, 1, 0, 0, 0, 0]",The Valley
clouds,"[5, 3, 0, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]",The Valley
violet,"[0, 0, 0, 0]",The Valley
isn't,[],The Valley
would,[],The Valley
us,"[14, 17, 0, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0]",The Valley
your,[],The Valley
turf,"[0, 0, 0, 1]",The Valley
oppressed,"[1, 0, 0, 0, 0, 0]",The Valley
across,"[0, 36, 1]",The Valley
himself,[],The Valley
streaks,"[2, 0, 12, 0, 43, 0]",The Valley
shook,"[2, 0, 11, 0, 0, 0, 0, 1, 17, 0, 0, 0, 0, 4]",The Valley
was,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 15, 0, 0, 26, 6, 6]",The Valley
boy,"[27, 47, 0]",The Valley
passing,"[1, 0, 0, 6, 0, 0, 0, 0, 14, 0, 0, 90, 0, 0, 0, 12, 43, 0, 0, 0, 0, 3, 0, 4, 0, 3, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 51, 7, 0, 11, 20, 5, 0, 0, 0, 50, 11, 0, 0, 0, 0, 13, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 71, 0, 3, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 29, 0, 0, 0, 4, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 1, 2]",The Valley
land,"[8, 5, 146, 11, 0, 18, 0, 0, 11, 0, 0, 0, 0, 3, 1, 0, 0, 21, 0, 16, 2, 1, 0, 32, 3, 0, 28, 0, 0, 49, 0, 2]",The Valley
gone,"[0, 0, 0, 0, 0, 0, 13, 0, 0, 83, 1, 26, 0, 3, 0, 127, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 123, 33, 0, 0, 90, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 11, 20, 6, 19, 0, 43, 6, 25, 0, 1, 0, 0, 6, 0, 8, 25, 0, 19, 4, 17, 5]",The Valley
slow,"[2, 21, 0, 38, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 16, 0, 0, 0, 0, 2, 1]",The Valley
ride,"[0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 2, 0, 0, 0, 11, 1, 0]",The Valley
safe,"[4, 0, 3, 0, 0, 134, 13, 8]",The Valley
:,[],The Valley
town,"[0, 41, 2, 0, 0, 0]",The Valley
broke,"[0, 0, 0, 3, 0, 1, 0, 0, 3, 1, 0, 90, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 47, 51, 1, 2, 0, 0, 0, 11, 0, 57, 0, 0, 1, 0, 4, 0, 3, 12, 0, 0, 0, 6, 1, 5, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 6, 0, 13, 1, 0, 0, 1, 0, 18, 7, 7, 0, 0]",The Valley
In,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",The Valley
dark,"[5, 1, 8, 0, 51, 0, 0, 1, 2, 0, 0, 13, 0, 1, 0, 0, 8, 0, 0, 1, 21, 0, 0, 0, 1, 0, 0, 0, 2, 1, 31, 3, 1]",The Valley
``,[],The Valley
stallion's,[],The Valley
far,"[0, 0, 0, 0, 57, 0]",The Valley
ready,"[9, 4, 1, 113, 21, 0, 0, 0, 46]",The Valley
fanned,"[0, 0, 0, 2]",The Valley
Thirty-five,"[2, 0, 0]",The Valley
soon,"[0, 20, 3, 2]",The Valley
purpose,"[18, 3, 66, 7, 0, 1, 7, 1, 11, 1, 2, 6]",The Valley
rock,"[0, 0, 6, 0, 4, 1, 0, 0, 0, 1, 0, 0, 2, 17]",The Valley
bent,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 37, 1, 0, 0, 0, 0, 0, 46, 2]",The Valley
fair,"[0, 10, 0, 0, 18, 0, 6, 0, 4, 0, 0, 0, 0, 115, 9, 0, 0, 15]",The Valley
around,"[237, 6, 85, 2, 0, 3, 0, 182, 0, 0]",The Valley
hundred,"[23, 13, 1, 0, 0, 11, 0]",The Valley
anger,"[0, 2, 3, 0, 0, 0, 0]",The Valley
.,[],The Valley
paused,"[3, 13, 0, 2]",The Valley
why,"[40, 0]",The Valley
night,"[0, 31, 51, 0, 1]",The Valley
clear,"[0, 0, 8, 0, 29, 0, 0, 0, 0, 0, 0, 0, 26, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 1, 0, 3, 0, 0, 0, 12, 0, 47, 2, 0, 0, 0, 5, 1, 2, 0, 0, 14, 0, 0, 0, 113, 0, 2, 0, 0, 0]",The Valley
neck,"[0, 0, 0, 18]",The Valley
wanted,"[6, 51, 2, 1, 54, 16, 3, 36]",The Valley
never,"[0, 96]",The Valley
remembered,"[65, 0, 1, 0, 0, 1, 0, 0, 0, 15, 5]",The Valley
loyalty,"[0, 0, 0, 0, 2]",The Valley
those,[],The Valley
into,[],The Valley
pennants,"[0, 0, 0, 0, 1]",The Valley
want,"[0, 2, 51, 10, 0, 17, 1, 54, 16, 0, 6]",The Valley
relationships,"[2, 0, 8, 0]",The Valley
shoulders,"[0, 5, 0, 0]",The Valley
coldest,"[1, 0, 0, 4, 0, 1, 0, 15]",The Valley
gashes,"[0, 0, 20, 0]",The Valley
pointed,"[14, 73, 0, 0, 0, 8, 0, 0, 11, 0, 3, 2, 1, 44, 0, 16, 72, 5, 0, 4, 37, 0, 7, 0, 0, 0, 0]",The Valley
who,"[0, 0]",The Valley
I,"[3, 0, 29, 24, 0, 5, 0, 321, 1, 786, 0]",The Valley
His,[],The Valley
passed,"[0, 0, 0, 0, 14, 0, 0, 90, 0, 0, 12, 43, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 51, 0, 11, 20, 5, 0, 0, 50, 11, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 0, 0, 0, 0, 29, 0, 0, 0, 4, 26, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1]",The Valley
old,"[79, 0, 0, 0, 9, 10, 1, 0, 0, 0, 0, 10, 11]",The Valley
tired,"[6, 1, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 7, 2, 0, 36, 0, 0, 0, 0]",The Valley
followed,"[12, 2, 0, 0, 0, 2, 4, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 2, 11, 0, 722, 0, 0]",The Valley
an,"[0, 0]",The Valley
brought,"[127, 0, 80, 0, 23, 1, 1, 9, 0, 0, 0, 1, 18, 32, 4, 1, 123]",The Valley
led,"[29, 73, 4, 2, 27, 8, 80, 0, 90, 0, 0, 0, 12, 16, 20, 43, 5, 0, 0, 32]",The Valley
heard,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 24, 0, 0]",The Valley
others,[],The Valley
plenty,"[18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1, 1, 1, 0, 0, 0, 0, 12, 4, 0, 76, 2, 12, 0, 0, 4, 0, 0, 2, 0]",The Valley
can,"[1, 0, 1, 0, 7, 3, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 12, 0, 13, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 235, 0, 4, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Valley
heat,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 5, 3, 2, 0, 5, 0]",The Valley
silence,"[0, 9, 3, 0, 0, 0, 0, 11, 0, 103]",The Valley
hide,"[0, 1, 6, 2, 20, 8, 0, 7, 0, 1, 0, 0, 0]",The Valley
hear,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 0, 0]",The Valley
leave,"[0, 0, 218, 16, 1, 9, 2, 0, 12, 1, 0, 27, 0, 0, 0, 51, 0, 0, 0, 20, 0, 1, 0, 32, 0, 0]",The Valley
back,"[40, 0, 0, 0, 0, 5, 2, 0, 0, 8, 0, 1, 13, 3, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 162, 0, 1, 0, 0, 0]",The Valley
It's,[],The Valley
flesh,"[0, 0, 0, 39, 5, 13, 0, 1, 22, 0, 6, 0, 0, 0, 9]",The Valley
gullies,[0],The Valley
coming,"[0, 1, 0, 12, 0, 0, 6, 3, 6, 84, 42, 3, 3, 3, 0, 123, 0, 0, 20, 22, 0, 0, 0, 5, 163, 11, 11, 0, 26]",The Valley
strewn,"[0, 1]",The Valley
dead,"[0, 0, 0, 20, 23, 1, 8, 28, 0, 4, 3, 0, 0, 2, 9, 27]",The Valley
I'll,[],The Valley
