w,vector_uso
Gore,"[0, 0, 0, 2, 0, 0]",Chicago Daily Tribune
museums,[2],Chicago Daily Tribune
strong,"[33, 0, 11, 3, 1, 3, 0, 0, 0, 14, 11, 25, 0]",Chicago Daily Tribune
closed,"[21, 0, 0, 0, 0, 27, 0, 2, 0, 0, 2, 5, 0]",Chicago Daily Tribune
Thomas,"[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
manor,"[0, 0]",Chicago Daily Tribune
my,[],Chicago Daily Tribune
fusion,"[0, 0, 7, 0, 0, 0, 0, 1]",Chicago Daily Tribune
cut,"[0, 6, 0, 20, 0, 1, 4, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 16, 0, 4, 1, 0, 0, 14, 0, 5, 0]",Chicago Daily Tribune
First,"[0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 169, 20, 0, 1, 19, 4, 0, 0, 0]",Chicago Daily Tribune
ironic,"[0, 0, 12, 0]",Chicago Daily Tribune
fat,"[0, 0, 0, 0, 6, 0, 13, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",Chicago Daily Tribune
lack,"[51, 10, 3, 2]",Chicago Daily Tribune
Kirov,[],Chicago Daily Tribune
wily,"[0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0]",Chicago Daily Tribune
grotesque,"[0, 0, 2, 3, 1]",Chicago Daily Tribune
bring,"[127, 0, 80, 0, 23, 1, 1, 9, 0, 0, 0, 1, 18, 32, 4, 1, 123]",Chicago Daily Tribune
volumes,"[11, 1, 4, 12, 0, 7]",Chicago Daily Tribune
illustrious,"[9, 0, 1, 4, 2, 0, 0, 0]",Chicago Daily Tribune
beautiful,[16],Chicago Daily Tribune
Angeles,[],Chicago Daily Tribune
celebrated,"[9, 4, 0, 1, 4, 1, 1, 0, 2, 35, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
center,"[1, 0, 0, 5, 0, 15, 5, 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 11, 23, 0, 3, 2, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]",Chicago Daily Tribune
nice,"[1, 0, 0, 1, 11, 0, 0, 4, 0, 1]",Chicago Daily Tribune
Later,"[0, 15, 33, 1, 0, 1, 0, 89, 0, 10, 0, 4, 3, 30, 11]",Chicago Daily Tribune
program,"[0, 0, 0, 2, 0, 2, 0, 27, 0, 0, 0, 15]",Chicago Daily Tribune
countryman,"[0, 0]",Chicago Daily Tribune
London,"[0, 0, 0, 2, 0, 0]",Chicago Daily Tribune
though,[56],Chicago Daily Tribune
music,"[1, 16, 0]",Chicago Daily Tribune
Virgin,"[0, 0, 0, 6, 12, 0, 0, 2]",Chicago Daily Tribune
De,"[2, 0, 0, 0]",Chicago Daily Tribune
Larkin,[],Chicago Daily Tribune
Flying,"[9, 0, 13, 20, 19, 0, 4, 0, 0, 0, 0, 5, 2, 5]",Chicago Daily Tribune
Leni,[],Chicago Daily Tribune
haunts,"[0, 0, 0, 4, 0, 1, 4, 0, 3]",Chicago Daily Tribune
Eliot,"[0, 0, 0, 0, 0]",Chicago Daily Tribune
conducted,"[0, 0, 80, 9, 2, 1, 3, 2, 0, 0, 1, 6, 16, 20, 0, 20, 5]",Chicago Daily Tribune
shoot,"[0, 0, 0, 3, 1, 3, 8, 2, 0, 3, 0, 1, 0, 0, 0, 2, 80, 0, 5, 2, 0, 21, 0, 1, 0, 0, 5, 2, 0, 0]",Chicago Daily Tribune
through,"[125, 32, 0, 0]",Chicago Daily Tribune
oftentimes,"[1, 3, 47, 0, 0]",Chicago Daily Tribune
theater,"[34, 0, 1, 0, 74, 0, 0, 2, 0, 0]",Chicago Daily Tribune
either,[29],Chicago Daily Tribune
man,"[0, 8, 0, 96, 0, 4, 7, 0, 0, 11, 0, 1, 0, 49, 0, 173, 0, 0, 0, 0, 6, 11]",Chicago Daily Tribune
juicy,"[0, 1, 6, 0, 13, 1, 0, 0, 0, 0, 0, 0, 2]",Chicago Daily Tribune
That's,[],Chicago Daily Tribune
language,"[0, 0, 25, 0, 0, 0, 1, 1, 0, 0, 3, 18, 0]",Chicago Daily Tribune
air,"[0, 0, 24, 2, 0, 0, 0, 10, 0, 2, 13, 0, 0, 2, 0, 0, 0, 2, 0, 1, 0, 0, 5, 0, 26, 2]",Chicago Daily Tribune
balletomane,[0],Chicago Daily Tribune
Lammermoor,[],Chicago Daily Tribune
printed,"[0, 0, 0]",Chicago Daily Tribune
Don,"[0, 0, 1, 0, 0, 21, 9, 0, 7]",Chicago Daily Tribune
stirs,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 4, 7, 0, 0, 0, 0, 1, 1, 0, 0, 7, 2, 0, 2]",Chicago Daily Tribune
eyes,"[0, 0, 15, 70, 0, 23, 0, 11, 20]",Chicago Daily Tribune
St.,[],Chicago Daily Tribune
shredding,"[1, 0, 0]",Chicago Daily Tribune
it,"[0, 0]",Chicago Daily Tribune
once,"[0, 0, 0, 53, 0, 0, 0]",Chicago Daily Tribune
shows,"[0, 21, 3, 0, 3, 36, 7, 1, 1, 1, 0, 20, 1, 6, 0, 44, 37, 15, 2, 7, 0, 0, 1, 19, 6, 8]",Chicago Daily Tribune
exhibition,"[3, 0, 0]",Chicago Daily Tribune
scrambled,"[5, 23, 0, 0, 0, 7, 0, 1, 1, 0, 0]",Chicago Daily Tribune
brightly,"[6, 2, 0]",Chicago Daily Tribune
eccentrics,"[12, 0, 16, 0, 35, 0, 0, 0]",Chicago Daily Tribune
island,[5],Chicago Daily Tribune
Ellis,[0],Chicago Daily Tribune
Maryinsky,[],Chicago Daily Tribune
dialogue,"[0, 0, 0, 0, 0]",Chicago Daily Tribune
Shorter,"[0, 0, 0, 0, 28, 0, 0, 1, 47, 99, 6, 0, 8, 0]",Chicago Daily Tribune
21,"[0, 4, 0, 0]",Chicago Daily Tribune
lanky,"[0, 1, 0, 1]",Chicago Daily Tribune
literary,[12],Chicago Daily Tribune
technique,"[1, 9]",Chicago Daily Tribune
develop,"[10, 12, 13, 0, 0, 0, 0, 12, 3, 0, 0, 1, 123, 0, 0, 3, 0, 7, 0, 1, 16, 0, 0]",Chicago Daily Tribune
Queried,"[33, 0]",Chicago Daily Tribune
occasions,"[0, 0, 5, 1, 0, 6, 0]",Chicago Daily Tribune
Better,"[0, 0, 2, 13, 3, 82, 0, 0, 7, 9, 1, 0, 0, 8, 0, 0, 84, 0, 8, 115, 5, 24, 0, 0, 2, 0, 0, 23, 1, 20, 0, 0, 36, 0, 8, 0, 3, 57, 5, 8, 5, 25, 0, 1, 1, 4, 134, 0]",Chicago Daily Tribune
yet,"[1, 3, 0, 1, 0, 115, 0, 47, 0, 35, 0, 0, 103, 0, 0, 0, 0, 6, 0]",Chicago Daily Tribune
dates,"[0, 7, 102, 0, 3, 0, 0, 0, 0, 0]",Chicago Daily Tribune
University,[7],Chicago Daily Tribune
vast,"[0, 7, 2, 0]",Chicago Daily Tribune
Well,"[1, 0, 0, 2, 82, 20, 1, 4, 5, 134, 0]",Chicago Daily Tribune
white,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0]",Chicago Daily Tribune
being,"[2, 3, 0, 11, 0, 1, 722, 0, 12, 21, 100, 20, 0, 26, 6, 6]",Chicago Daily Tribune
Di,[],Chicago Daily Tribune
conducting,"[0, 0, 80, 9, 2, 1, 3, 2, 0, 0, 1, 2, 6, 16, 20, 0, 20, 5]",Chicago Daily Tribune
wife,"[34, 0]",Chicago Daily Tribune
Gallery,"[0, 0, 0, 4, 0, 3, 0]",Chicago Daily Tribune
spitting,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",Chicago Daily Tribune
operatic,[0],Chicago Daily Tribune
cycles,"[3, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]",Chicago Daily Tribune
28,"[0, 3, 0, 0]",Chicago Daily Tribune
need,"[22, 0, 6, 80, 51, 0, 0, 6, 0, 5, 0, 0, 54, 8, 0, 14]",Chicago Daily Tribune
gold,"[0, 1, 0, 0, 0, 0, 3, 0]",Chicago Daily Tribune
Splendid,"[4, 0, 1, 0, 2, 2, 3, 8, 0]",Chicago Daily Tribune
bony,"[0, 0, 0, 1, 0, 0, 1, 0, 3, 1, 1]",Chicago Daily Tribune
support,"[0, 0, 0, 0, 0, 35, 5, 0, 2, 3, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 13, 0, 0, 17, 0, 0, 0, 19, 3, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 162, 2, 0, 2, 1, 6, 0, 0, 3, 0]",Chicago Daily Tribune
Francisco,[],Chicago Daily Tribune
wasteland,"[2, 0, 2]",Chicago Daily Tribune
American,"[0, 0, 39]",Chicago Daily Tribune
wonderfulness,"[0, 0, 0]",Chicago Daily Tribune
when,[],Chicago Daily Tribune
actors,"[0, 0, 0, 1, 0, 4, 0]",Chicago Daily Tribune
Tannhaeuser,[],Chicago Daily Tribune
total,"[0, 1, 0, 2, 14, 5, 1, 84, 1, 42, 9, 0, 0, 22, 12, 0, 0, 24]",Chicago Daily Tribune
Cherkasov,[],Chicago Daily Tribune
intended,"[0, 65, 0, 1, 2, 1, 37, 0, 10]",Chicago Daily Tribune
peasants,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
Piccadilly,[],Chicago Daily Tribune
minus,"[1, 0, 6]",Chicago Daily Tribune
alchemy,"[0, 3, 0]",Chicago Daily Tribune
Sawalisch,[],Chicago Daily Tribune
nothing,"[0, 0, 0, 0, 0, 0, 0, 38, 3, 0, 0, 13, 1, 0]",Chicago Daily Tribune
case,"[8, 0, 0, 10, 6, 0, 0, 0, 18, 12, 16, 23, 1, 0, 0, 0, 7, 0, 0, 25, 0, 0, 0, 0, 0, 0, 35, 0, 62, 0, 0, 0]",Chicago Daily Tribune
screen,"[0, 0, 18, 0, 0, 0, 8, 0, 0, 0, 0, 7, 1, 2, 0, 18, 0, 1]",Chicago Daily Tribune
Street,[23],Chicago Daily Tribune
people,"[0, 0, 0, 0, 4, 102, 2]",Chicago Daily Tribune
with,[],Chicago Daily Tribune
treats,"[0, 6, 1, 0, 1, 8, 1, 10, 12, 4, 0, 0, 20, 0]",Chicago Daily Tribune
set,"[9, 0, 2, 0, 10, 7, 10, 0, 0, 2, 0, 1, 0, 1, 0, 19, 0, 0, 1, 0, 8, 13, 8, 0, 6, 19, 1, 0, 0, 6, 4, 0, 51, 0, 0, 1, 0, 0, 0, 12, 0, 72, 0, 0, 0, 2, 163, 0, 0, 0, 0, 0, 0, 29, 7, 0, 21, 0, 0, 46, 2]",Chicago Daily Tribune
good,"[4, 2, 82, 3, 0, 9, 7, 0, 1, 0, 0, 84, 0, 8, 115, 0, 24, 0, 0, 2, 0, 0, 23, 1, 0, 0, 8, 3, 7, 5, 8, 5, 1, 25, 1, 134, 0]",Chicago Daily Tribune
Bates,"[0, 0, 0, 1, 3, 1, 0, 1]",Chicago Daily Tribune
he,"[0, 1039, 486, 2]",Chicago Daily Tribune
Notre,[],Chicago Daily Tribune
Aug.,[],Chicago Daily Tribune
makes,"[0, 0, 0, 0, 4, 8, 0, 0, 31, 0, 3, 0, 0, 0, 18, 26, 0, 127, 0, 0, 1, 1, 0, 0, 9, 0, 9, 0, 0, 123, 2, 80, 0, 0, 51, 17, 6, 1, 0, 0, 0, 0, 492, 0, 163, 0, 5, 1, 0, 0, 4, 0, 39, 21, 1, 0, 0, 0, 0, 0, 113, 11, 1, 21, 0, 16, 0, 0, 9, 0]",Chicago Daily Tribune
own,"[0, 492, 4, 111]",Chicago Daily Tribune
farmers,"[0, 9, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
paneling,"[0, 0, 0, 2, 0, 0]",Chicago Daily Tribune
use,"[0, 0, 0, 66, 0, 0, 3, 0, 5, 7, 0, 7, 6, 0, 1, 0, 6, 1, 2, 1, 0, 11, 9]",Chicago Daily Tribune
exposition,"[3, 0, 0, 0]",Chicago Daily Tribune
course,"[0, 2, 0, 39, 12, 6, 4, 74, 24, 4, 9, 0, 12, 4, 0, 43, 2]",Chicago Daily Tribune
howl,"[0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0]",Chicago Daily Tribune
surface,"[38, 0, 10, 0, 0, 4, 18, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
seem,"[3, 59, 26]",Chicago Daily Tribune
Exchange,"[14, 5, 2, 0, 34, 6, 3, 1, 4, 0, 10, 0, 0, 0]",Chicago Daily Tribune
addle-brained,[],Chicago Daily Tribune
done,"[3, 32, 0, 0, 9, 18, 0, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 125, 0, 1, 163, 0, 0, 3, 113, 46]",Chicago Daily Tribune
one,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]",Chicago Daily Tribune
Rolls-Royce,[],Chicago Daily Tribune
quart,"[0, 0]",Chicago Daily Tribune
--,[],Chicago Daily Tribune
T.,[],Chicago Daily Tribune
Another,"[0, 61]",Chicago Daily Tribune
H,"[0, 2, 0, 0, 0, 0, 10, 0, 0]",Chicago Daily Tribune
buy,"[21, 2, 0, 0, 0, 2, 0]",Chicago Daily Tribune
nobility,"[1, 1, 0, 0, 0, 2]",Chicago Daily Tribune
using,"[0, 0, 0, 13, 7, 66, 0, 6, 0, 0, 1, 0]",Chicago Daily Tribune
Thursday,"[2, 0]",Chicago Daily Tribune
Sancho,[],Chicago Daily Tribune
Dutch,"[1, 0]",Chicago Daily Tribune
violation,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",Chicago Daily Tribune
production,"[6, 8, 1, 11]",Chicago Daily Tribune
hypocrites,"[0, 0, 0, 1, 0, 0]",Chicago Daily Tribune
please,"[5, 5]",Chicago Daily Tribune
side,"[5, 19, 1, 62, 0, 61, 14]",Chicago Daily Tribune
Allied,"[0, 0, 1, 3, 0]",Chicago Daily Tribune
Certainly,"[16, 0, 9, 0, 0, 42, 0]",Chicago Daily Tribune
way,"[27, 2, 8, 0, 0, 8, 123, 6, 9, 0, 3, 15, 31]",Chicago Daily Tribune
Though,[56],Chicago Daily Tribune
Dec.,[],Chicago Daily Tribune
fact,[74],Chicago Daily Tribune
lovely,"[0, 0, 3, 0, 0]",Chicago Daily Tribune
junior-grade,"[0, 1, 0, 1, 0, 0]",Chicago Daily Tribune
indeed,"[228, 17]",Chicago Daily Tribune
Nevsky,[],Chicago Daily Tribune
ticket,"[1, 0, 22, 1, 0]",Chicago Daily Tribune
richest,"[1, 0, 3, 3, 15, 6, 1, 0, 0, 0, 13, 0]",Chicago Daily Tribune
deck,"[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 23, 6, 0, 0]",Chicago Daily Tribune
complexities,"[1, 0]",Chicago Daily Tribune
noblest,"[3, 0, 0, 0]",Chicago Daily Tribune
space,"[0, 0, 0, 2, 2, 72, 43, 16]",Chicago Daily Tribune
not,"[602, 0]",Chicago Daily Tribune
sprawl,"[0, 1, 0, 0, 0]",Chicago Daily Tribune
living,"[49, 0, 0, 35, 0, 0, 83, 26, 0, 0, 129, 0, 2, 13, 0, 1, 90, 0, 0, 0, 33, 722, 0, 98, 5, 6]",Chicago Daily Tribune
conducts,"[3, 0, 0, 0, 9, 2, 0, 20, 0, 80, 0, 16, 20, 1, 0, 13, 5, 2, 0, 6, 1, 0, 0]",Chicago Daily Tribune
apparently,"[2, 3, 7, 0, 0, 0, 3, 9, 0, 10]",Chicago Daily Tribune
gather,"[0, 0, 3, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 5]",Chicago Daily Tribune
8,"[0, 0, 0, 0, 0, 13, 0, 0, 0, 12]",Chicago Daily Tribune
whose,[],Chicago Daily Tribune
ten-minute,[],Chicago Daily Tribune
escapades,"[0, 0, 0, 2, 0]",Chicago Daily Tribune
cooking,"[4, 4, 1, 4, 0, 0, 113, 0, 21, 1, 0, 0, 0, 0]",Chicago Daily Tribune
self-appointed,[0],Chicago Daily Tribune
pattern,"[8, 8, 18, 0, 39, 8, 13, 6, 24, 22, 0, 0, 0, 0, 3, 2]",Chicago Daily Tribune
glorious,"[4, 1, 0, 2, 3, 0]",Chicago Daily Tribune
Since,[],Chicago Daily Tribune
platform,"[0, 0, 0, 2, 0, 27]",Chicago Daily Tribune
cancellation,[0],Chicago Daily Tribune
inevitably,"[0, 1, 16, 0, 1, 0, 6]",Chicago Daily Tribune
week,"[33, 0, 0, 0]",Chicago Daily Tribune
patinas,[0],Chicago Daily Tribune
Auditorium,[0],Chicago Daily Tribune
code,"[0, 0, 0, 3, 0, 0, 0, 0, 0]",Chicago Daily Tribune
deathbed,[0],Chicago Daily Tribune
buffoons,"[0, 0, 0, 0, 0]",Chicago Daily Tribune
new,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]",Chicago Daily Tribune
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]",Chicago Daily Tribune
again,"[0, 74, 0, 0]",Chicago Daily Tribune
that,[],Chicago Daily Tribune
havoc,"[0, 0]",Chicago Daily Tribune
afloat,"[0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 3]",Chicago Daily Tribune
9,"[0, 0, 0, 0, 0, 8, 3]",Chicago Daily Tribune
you,[],Chicago Daily Tribune
song,"[2, 25, 3, 0, 1, 0, 0, 0, 0, 0]",Chicago Daily Tribune
peasant,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
play,"[2, 23, 4, 7, 1, 0, 0, 0, 0, 18, 4, 0, 0, 0, 6, 4, 0, 0, 127, 0, 0, 0, 3, 0, 0, 0, 0, 0, 22, 0, 0, 37, 0, 0, 43, 0, 0, 0, 0, 0, 0, 19, 0, 4, 0]",Chicago Daily Tribune
thousand,"[5, 5, 10, 0, 0, 3, 0, 0, 0, 0, 4, 0]",Chicago Daily Tribune
this,[],Chicago Daily Tribune
Miguel,[],Chicago Daily Tribune
sum,"[0, 0, 0, 1, 0, 0, 5, 15, 0, 0, 0, 12, 20, 0, 0, 2, 23, 0, 0, 2, 0, 0, 0, 1, 2, 3, 9, 0, 1, 22, 4, 0, 0, 1, 2, 0, 0]",Chicago Daily Tribune
relegated,"[1, 1, 5, 0, 13, 0, 0, 12, 0, 0]",Chicago Daily Tribune
Oneupmanship,[],Chicago Daily Tribune
misfortune,"[0, 1, 0, 0]",Chicago Daily Tribune
capacity,"[0, 0, 1, 0, 7, 5]",Chicago Daily Tribune
wide,"[0, 0, 0, 0, 0, 4, 3, 0, 0, 4, 0, 0, 16, 3, 0, 0, 24]",Chicago Daily Tribune
cynics,"[0, 0, 0]",Chicago Daily Tribune
both,[76],Chicago Daily Tribune
open,"[0, 7, 0, 2, 18, 0, 26, 38, 0, 12, 0, 0, 11, 10, 0, 0, 51, 25, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0]",Chicago Daily Tribune
supposed,"[65, 14, 0, 70, 0, 0, 12, 0, 0, 0, 0, 3, 10, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
gravely,"[4, 0, 0, 0, 5, 1]",Chicago Daily Tribune
fit,"[5, 0, 12, 3, 8, 0, 7, 2, 90, 3, 1, 0, 0, 0, 0, 0, 0, 6, 19, 7, 0, 2, 46, 0]",Chicago Daily Tribune
helpfully,[0],Chicago Daily Tribune
uses,"[0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 17, 3, 0, 5, 0, 7, 0, 7, 6, 0, 1, 0, 6, 14, 1, 2, 1, 0, 0, 11, 9]",Chicago Daily Tribune
Los,[],Chicago Daily Tribune
family,"[0, 0, 0, 1, 0, 0, 1, 0, 3, 52, 12, 4, 0, 0, 54, 0, 0, 0, 1, 74]",Chicago Daily Tribune
happen,"[1, 0, 0, 0, 0, 55, 0, 3, 14, 0, 12, 0, 17, 0, 0, 3, 0]",Chicago Daily Tribune
Wagner,"[0, 0, 0, 0]",Chicago Daily Tribune
Pinkie,"[0, 0, 0]",Chicago Daily Tribune
chair,"[0, 14, 0, 0, 0, 4, 8, 0, 20, 0, 0]",Chicago Daily Tribune
restock,[0],Chicago Daily Tribune
full,"[0, 0, 14, 8, 0, 0, 0, 0, 0, 22, 16, 3, 134, 24]",Chicago Daily Tribune
novels,[12],Chicago Daily Tribune
saying,"[14, 0, 1, 0, 18, 39, 12, 70, 0, 21, 34, 0, 0, 0, 49, 0, 0]",Chicago Daily Tribune
summer,"[18, 1]",Chicago Daily Tribune
Nikolai,[],Chicago Daily Tribune
",",[],Chicago Daily Tribune
relish,"[0, 0, 0, 2, 2, 0, 1, 0, 0, 4, 0, 0, 0, 0]",Chicago Daily Tribune
One,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]",Chicago Daily Tribune
Horne,"[0, 0, 0, 0]",Chicago Daily Tribune
underlying,"[0, 0, 0, 2, 3, 6]",Chicago Daily Tribune
puts,"[19, 51, 5, 29, 4, 3, 1, 0, 0, 34, 0, 72, 1, 0, 0, 46, 0]",Chicago Daily Tribune
two,"[158, 0, 0, 0, 26]",Chicago Daily Tribune
immense,"[0, 7, 2, 0]",Chicago Daily Tribune
keeps,"[0, 35, 0, 7, 4, 0, 1, 0, 0, 0, 13, 0, 4, 13, 17, 0, 1, 5, 33, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",Chicago Daily Tribune
table-tennis,[],Chicago Daily Tribune
mendacious,[0],Chicago Daily Tribune
thing,"[53, 0, 29]",Chicago Daily Tribune
before,"[0, 14, 17, 123]",Chicago Daily Tribune
Meistersinger,[],Chicago Daily Tribune
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]",Chicago Daily Tribune
Negro,"[13, 0, 0, 5, 0, 0]",Chicago Daily Tribune
ballet,"[0, 1]",Chicago Daily Tribune
potting,[4],Chicago Daily Tribune
rendering,"[1, 13, 16, 2, 22, 2, 7, 0, 0, 5, 0, 0, 10, 0, 1, 51, 20, 44, 4, 3, 0, 0, 0, 0, 1, 6, 0, 0]",Chicago Daily Tribune
heroic,"[0, 0, 4, 0, 0, 2, 4, 0, 4]",Chicago Daily Tribune
Civic,"[1, 2]",Chicago Daily Tribune
probably,"[1, 0, 0, 27, 13, 0, 0, 0]",Chicago Daily Tribune
leading,"[11, 29, 73, 4, 0, 14, 3, 0, 0, 2, 27, 8, 80, 90, 0, 0, 12, 16, 20, 43, 5, 0, 0, 0, 32, 9, 0]",Chicago Daily Tribune
tour,"[1, 0, 90, 0, 37, 2, 0, 3, 1, 0]",Chicago Daily Tribune
2,"[158, 0, 0, 0, 26]",Chicago Daily Tribune
6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 0, 0]",Chicago Daily Tribune
reopen,[0],Chicago Daily Tribune
La,"[0, 0, 0, 1, 0, 0, 4, 0]",Chicago Daily Tribune
Jerebohm,[],Chicago Daily Tribune
did,"[3, 0, 0, 9, 18, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 0, 1, 163, 0, 0, 3, 113, 46]",Chicago Daily Tribune
doubt,"[0, 33, 0, 14, 0, 0, 1]",Chicago Daily Tribune
sense,"[0, 0, 40, 0, 0, 0, 0, 6, 0, 1, 37, 0, 3, 0]",Chicago Daily Tribune
say,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 49, 0, 0]",Chicago Daily Tribune
Bates',[],Chicago Daily Tribune
these,[],Chicago Daily Tribune
tempo,"[0, 1, 5]",Chicago Daily Tribune
stilted,"[0, 0, 3, 0]",Chicago Daily Tribune
Place,"[1, 0, 1, 0, 34, 10, 7, 43, 0, 10, 19, 0, 17, 1, 16, 4, 1, 3, 21, 12, 0, 0, 51, 3, 2, 0, 0, 72, 14, 43, 16, 54, 0, 4, 37, 7, 12, 0, 29, 2, 6, 0, 46]",Chicago Daily Tribune
world,"[0, 0, 8, 96, 0, 22, 11, 4, 35, 20, 1, 0, 16, 1, 0, 1, 173, 9, 0, 0, 4, 0, 11, 0, 0, 0]",Chicago Daily Tribune
They,[],Chicago Daily Tribune
name,"[2, 0, 3, 31, 0, 0, 0, 3, 1, 0, 4, 6, 0, 0, 6, 0, 22, 0, 9, 0, 25, 113, 21]",Chicago Daily Tribune
durable,"[0, 0, 0, 2, 2, 0, 0, 1]",Chicago Daily Tribune
political,[15],Chicago Daily Tribune
cadenza,[0],Chicago Daily Tribune
Die,"[0, 0, 0, 0, 13, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 90, 0, 0, 0, 0, 0, 11, 12, 1, 0, 0, 0]",Chicago Daily Tribune
high,"[0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 61, 0, 0, 0, 2]",Chicago Daily Tribune
Weber,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",Chicago Daily Tribune
extra,"[0, 24, 13, 5, 0, 0, 0, 0, 2, 0, 6, 2]",Chicago Daily Tribune
astringent,"[0, 0, 0, 0, 0]",Chicago Daily Tribune
sustenance,"[0, 0, 2, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 1, 33, 13]",Chicago Daily Tribune
his,[],Chicago Daily Tribune
operas,"[0, 0, 0]",Chicago Daily Tribune
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]",Chicago Daily Tribune
25,"[0, 6, 2, 0]",Chicago Daily Tribune
comically,[0],Chicago Daily Tribune
poignant,"[2, 0, 2]",Chicago Daily Tribune
where,[],Chicago Daily Tribune
Spain,"[0, 0, 0]",Chicago Daily Tribune
held,"[2, 35, 0, 12, 2, 38, 1, 0, 3, 3, 0, 3, 9, 0, 0, 36, 1, 1, 1, 0, 0, 0, 0, 13, 0, 80, 4, 7, 51, 0, 17, 6, 0, 0, 3, 1, 1, 0, 0, 1, 10, 0, 5, 492, 0, 4, 6, 0, 0, 5, 113, 2, 0, 6, 1, 2]",Chicago Daily Tribune
Islands,[5],Chicago Daily Tribune
Wolfgang,[],Chicago Daily Tribune
humaine,[],Chicago Daily Tribune
command,"[1, 6, 0, 4, 2, 0, 4, 0, 4, 38, 8, 0, 0]",Chicago Daily Tribune
Fifty-fifth,"[0, 0]",Chicago Daily Tribune
there,"[0, 0, 0, 0, 0, 276]",Chicago Daily Tribune
Dame,"[1, 1, 0, 0, 0, 0, 0, 3, 12, 0]",Chicago Daily Tribune
told,"[0, 2, 0, 0, 15, 39, 0, 70, 0, 34, 0, 0, 49, 5, 0, 0, 1, 0]",Chicago Daily Tribune
slashing,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",Chicago Daily Tribune
surpass,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0]",Chicago Daily Tribune
continue,"[0, 0, 1, 13, 8, 0, 16, 13, 0, 0, 35, 1, 0, 0, 0, 0, 0, 1]",Chicago Daily Tribune
