w,vector_uso
mean,"[0, 0, 2, 3, 0, 5, 0, 0, 10, 2, 37, 0, 0, 0, 0, 0, 0, 65, 1]",The Invisible Aborigine
smaller,"[0, 3, 0, 0, 4, 4, 4, 0, 1, 20, 0, 12, 67, 0, 99]",The Invisible Aborigine
angle,"[1, 13, 1, 2, 5, 0, 2, 1]",The Invisible Aborigine
stumbling,"[0, 1, 0, 21, 12, 0, 1]",The Invisible Aborigine
work,"[0, 9, 113, 18, 6, 2, 0, 0, 3, 1, 0, 6, 5, 127, 0, 0, 39, 0, 12, 0, 0, 0, 23, 0, 0, 43, 24, 0, 22, 13, 0, 90, 12, 37, 0, 0, 1, 1, 0, 3, 0]",The Invisible Aborigine
gives,"[0, 13, 1, 113, 0, 0, 492, 0, 6, 4, 3, 0, 1, 32, 0, 0, 6, 6, 1, 0, 0, 13, 19, 1, 12, 0, 11, 0, 0, 19, 6, 1, 50, 3, 10, 3, 38, 51, 36, 17, 7, 0, 2]",The Invisible Aborigine
began,"[123, 0, 0, 0, 8, 0, 0, 0, 19]",The Invisible Aborigine
legs,"[0, 9, 7, 0, 1, 0, 11, 3]",The Invisible Aborigine
countryside,[0],The Invisible Aborigine
But,"[25, 11, 211, 115, 409]",The Invisible Aborigine
At,"[0, 35, 580, 0]",The Invisible Aborigine
swinging,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0, 1, 4]",The Invisible Aborigine
Part,"[0, 5, 4, 6, 12, 0, 4, 0, 6, 11, 6, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 13, 16, 0, 5, 0, 0, 30, 9, 1, 47, 3, 19, 17, 3]",The Invisible Aborigine
then,"[177, 0, 0, 228]",The Invisible Aborigine
cosmetic,"[0, 1, 0, 0]",The Invisible Aborigine
square,"[1, 1, 2, 16, 1, 0, 0, 14, 0, 0, 0, 0, 8, 0, 0]",The Invisible Aborigine
they,[],The Invisible Aborigine
run,"[7, 21, 0, 0, 3, 9, 10, 0, 0, 0, 0, 6, 0, 18, 0, 0, 0, 0, 74, 5, 30, 0, 0, 3, 2, 0, 0, 127, 0, 0, 1, 0, 0, 6, 0, 19, 0, 2, 0, 9, 23, 0, 1, 0, 12, 1, 43, 0, 1, 1, 2, 11, 2, 20, 0, 0, 0, 0, 0, 90, 2, 0, 2, 0, 0, 0, 7, 2, 9]",The Invisible Aborigine
slowly,"[21, 16, 5, 0, 0]",The Invisible Aborigine
salt,"[0, 0, 2, 0, 0, 0, 0]",The Invisible Aborigine
thing,"[0, 53, 29]",The Invisible Aborigine
towns,"[0, 0, 41, 0, 2, 0]",The Invisible Aborigine
patches,"[0, 77, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 7, 1, 1, 11, 0]",The Invisible Aborigine
must,"[0, 0, 115]",The Invisible Aborigine
high,"[0, 0, 0, 2, 0, 0, 1, 0, 0, 61, 0, 0, 0, 2, 2, 0]",The Invisible Aborigine
really,"[81, 0, 40, 0, 8, 1, 33, 11]",The Invisible Aborigine
instrument,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0]",The Invisible Aborigine
material,"[5, 0, 1, 16, 2, 0, 33, 0]",The Invisible Aborigine
on,"[839, 37]",The Invisible Aborigine
peaceful,"[0, 0, 1]",The Invisible Aborigine
sheep,[0],The Invisible Aborigine
worker,"[0, 0, 0, 0, 4]",The Invisible Aborigine
brushed,"[0, 3, 9, 0, 0]",The Invisible Aborigine
leaning,"[3, 0, 0, 1, 2, 21, 1, 2, 2, 0, 1, 2, 43, 1, 0, 0, 0, 2, 1]",The Invisible Aborigine
apple,"[0, 0, 0]",The Invisible Aborigine
powerful,"[0, 0, 10, 0, 0, 84, 0, 1, 0, 0, 4]",The Invisible Aborigine
described,"[6, 24, 9, 0, 2, 31, 14, 0, 8, 3, 4, 6, 0, 13, 3]",The Invisible Aborigine
the,[],The Invisible Aborigine
Others,[],The Invisible Aborigine
Watching,"[0, 102, 0, 12, 4, 0, 0, 4, 0, 17, 10, 1, 6, 0, 4, 4, 0, 4, 11, 0]",The Invisible Aborigine
smell,"[0, 0, 0, 59, 0, 6, 0, 6, 0, 0, 0, 0, 0, 23, 37, 14, 40, 1, 2, 2, 0, 0, 1]",The Invisible Aborigine
so,"[0, 0, 22, 17, 0, 0, 12, 0, 177, 0, 3, 228]",The Invisible Aborigine
sharply,"[8, 0, 0, 0, 14, 0]",The Invisible Aborigine
wonderfully,"[1, 0, 0, 0, 1, 1, 0, 0]",The Invisible Aborigine
motion,"[0, 0, 6, 19, 16, 5, 33, 0, 0]",The Invisible Aborigine
from,[],The Invisible Aborigine
many,[94],The Invisible Aborigine
extremely,"[12, 4, 1, 1, 3]",The Invisible Aborigine
cranelike,[],The Invisible Aborigine
there,"[276, 0, 0, 0, 0, 0]",The Invisible Aborigine
statuary,[0],The Invisible Aborigine
before,"[123, 0, 17, 14]",The Invisible Aborigine
these,[],The Invisible Aborigine
dusty,"[0, 15, 1, 4, 0]",The Invisible Aborigine
different,"[24, 0, 1]",The Invisible Aborigine
mate,"[6, 0, 0, 3, 11, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 14]",The Invisible Aborigine
panel,"[0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 15]",The Invisible Aborigine
narrowed,"[0, 3, 0, 0, 10, 0, 6, 0, 0, 0, 0, 0]",The Invisible Aborigine
wind,"[0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 7, 0, 12, 1, 0, 0, 0, 8, 0, 0, 20, 0, 9, 0, 0]",The Invisible Aborigine
tree,"[17, 0, 1, 12, 0, 0]",The Invisible Aborigine
tall,"[1, 1, 6, 0, 0, 0]",The Invisible Aborigine
well,"[0, 2, 0, 1, 0, 82, 20, 4, 1, 5, 134]",The Invisible Aborigine
waited,"[15, 0, 0, 0, 59, 0, 10]",The Invisible Aborigine
occasionally,"[0, 0, 0, 0, 1, 0, 0]",The Invisible Aborigine
controlled,"[1, 0, 3, 2, 102, 5, 9, 3, 0, 0, 0, 5, 6, 1, 4, 0, 38, 0, 17, 0]",The Invisible Aborigine
you'd,[],The Invisible Aborigine
sockets,[0],The Invisible Aborigine
which,[],The Invisible Aborigine
pack,"[12, 0, 9, 0, 1, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 1, 0, 80, 0, 0, 0, 0, 0]",The Invisible Aborigine
water,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91]",The Invisible Aborigine
squatting,"[0, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
turned,"[4, 0, 0, 12, 102, 0, 0, 0, 0, 127, 0, 0, 0, 7, 0, 0, 33, 54, 0, 3, 37, 1, 0, 4, 0]",The Invisible Aborigine
wispy,"[0, 1, 3, 1, 0, 2]",The Invisible Aborigine
ribs,"[0, 0, 7, 0, 0, 0, 1, 0, 0, 0]",The Invisible Aborigine
asphalt,"[0, 0]",The Invisible Aborigine
a,"[0, 147, 2793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
insects,"[1, 0, 0, 1]",The Invisible Aborigine
shunning,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",The Invisible Aborigine
realize,"[17, 0, 0, 0, 5, 113, 0, 8, 0, 0, 26, 102, 0, 0, 0, 5, 0, 1]",The Invisible Aborigine
reservations,"[1, 0, 1, 0, 0, 3]",The Invisible Aborigine
graceful,"[0, 1, 0]",The Invisible Aborigine
had,"[2, 49, 0, 113, 0, 3, 0, 18, 6, 111, 492, 1, 0, 0, 123, 6, 6, 1, 51, 0, 4, 4, 80, 2, 51, 17, 7]",The Invisible Aborigine
me,"[0, 0, 0]",The Invisible Aborigine
skirt,"[12, 0, 3, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",The Invisible Aborigine
gazed,"[2, 1]",The Invisible Aborigine
give,"[0, 13, 1, 113, 0, 0, 492, 0, 6, 4, 3, 0, 1, 32, 0, 0, 6, 6, 1, 0, 0, 13, 19, 1, 12, 0, 11, 0, 0, 19, 6, 1, 50, 3, 10, 3, 38, 51, 36, 17, 7, 0, 2]",The Invisible Aborigine
apart,"[7, 1, 6, 0, 1]",The Invisible Aborigine
vast,"[7, 0, 0, 2]",The Invisible Aborigine
your,[],The Invisible Aborigine
put,"[51, 0, 3, 29, 1, 72, 0, 34, 1, 4, 0, 0, 46, 0, 5, 0, 19]",The Invisible Aborigine
malnourished,"[0, 0, 0]",The Invisible Aborigine
target,"[4, 0, 1, 5, 72, 0, 16, 37, 1, 8, 3, 10, 0]",The Invisible Aborigine
who's,[],The Invisible Aborigine
even,"[103, 0, 0, 1, 1, 115, 14, 10, 8, 47, 0, 14]",The Invisible Aborigine
navigate,"[4, 0, 0, 3]",The Invisible Aborigine
town,"[0, 0, 41, 0, 2, 0]",The Invisible Aborigine
inhuman,"[15, 0, 0, 0]",The Invisible Aborigine
never,"[0, 96]",The Invisible Aborigine
crawling,"[0, 0, 0, 1, 1, 0, 1, 0]",The Invisible Aborigine
band,"[12, 0, 0, 10, 0, 0, 46, 0, 12, 0, 0, 0]",The Invisible Aborigine
chaps,"[6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",The Invisible Aborigine
lubra,[],The Invisible Aborigine
us,"[17, 0, 0, 0, 0, 0, 0, 5, 14, 3, 0, 0, 0]",The Invisible Aborigine
aborigine,"[0, 0, 0, 0, 0, 0, 0, 0, 7, 0]",The Invisible Aborigine
repellent,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",The Invisible Aborigine
aborigines,"[0, 0, 0, 0, 0, 0, 0, 0, 7, 0]",The Invisible Aborigine
surface,"[0, 0, 0, 0, 0, 0, 18, 0, 4, 10, 0, 0, 0, 38]",The Invisible Aborigine
lost,"[3, 6, 0, 0, 3, 0, 1, 32, 2, 0, 0, 0, 0, 0, 9, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",The Invisible Aborigine
dancing,"[0, 0, 10, 9, 0, 0]",The Invisible Aborigine
no,"[50, 0, 0, 266, 0]",The Invisible Aborigine
face,"[1, 59, 0, 0, 0, 0, 0, 62, 3, 0, 41, 5, 35, 0, 0, 0, 14, 8, 36, 61]",The Invisible Aborigine
great,"[30, 53, 0, 3, 0, 0, 0, 5, 61, 2, 0, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 18, 0, 0, 4]",The Invisible Aborigine
together,"[30, 0, 0]",The Invisible Aborigine
front,"[0, 0, 0, 4, 0, 59, 16, 62, 0, 0, 0, 0, 1, 41, 0, 0]",The Invisible Aborigine
twenty-mile,[],The Invisible Aborigine
roll,"[21, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 12, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0]",The Invisible Aborigine
lope,"[0, 0, 0, 0]",The Invisible Aborigine
northeast,"[0, 0, 0, 0, 0, 0, 2, 0, 0]",The Invisible Aborigine
don't,[],The Invisible Aborigine
our,[],The Invisible Aborigine
sheet,"[3, 0, 0, 18, 0, 12, 0, 0, 0, 0, 0, 5, 0, 0, 1]",The Invisible Aborigine
dark,"[0, 1, 1, 0, 5, 0, 1, 0, 51, 3, 21, 0, 0, 0, 0, 1, 31, 1, 13, 1, 8, 0, 0, 8, 0, 0, 0, 2, 0, 1, 2, 0, 0]",The Invisible Aborigine
Their,[],The Invisible Aborigine
should,[],The Invisible Aborigine
Rover,"[0, 0, 0, 0, 0]",The Invisible Aborigine
cloud,"[5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 6, 3]",The Invisible Aborigine
shoulders,"[0, 0, 0, 5]",The Invisible Aborigine
happened,"[0, 14, 0, 0, 3, 0, 0, 0, 55, 17, 1, 3, 0, 0, 12, 0, 0]",The Invisible Aborigine
might,"[81, 58, 0]",The Invisible Aborigine
think,"[0, 0, 31, 12, 12, 0, 0, 5, 2, 37, 0, 10, 14, 15, 65, 0, 0, 0, 0]",The Invisible Aborigine
avoiding,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0]",The Invisible Aborigine
mouth,"[1, 0, 0, 0, 26, 0, 14, 14, 0, 0, 0, 0, 0, 2, 0]",The Invisible Aborigine
until,[],The Invisible Aborigine
just,"[11, 5, 0, 25, 11, 211, 7, 1, 13, 115, 4, 409, 1, 15, 4, 134]",The Invisible Aborigine
bare,"[0, 0, 1, 0, 0, 5, 0, 26, 2, 1, 6, 3, 7, 0, 0, 8, 0, 0, 0, 8, 0, 5, 5, 15, 0]",The Invisible Aborigine
velocity,"[14, 3]",The Invisible Aborigine
Her,[],The Invisible Aborigine
almost,"[0, 3, 237, 104, 18, 0, 66, 23]",The Invisible Aborigine
several,"[4, 41, 16]",The Invisible Aborigine
he,"[486, 2, 0, 1039]",The Invisible Aborigine
shaped,"[0, 39, 2, 13, 0, 12, 1, 1, 0, 0, 127, 3]",The Invisible Aborigine
father,"[0, 21, 0, 0, 5, 0, 19, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 1, 0, 0, 0]",The Invisible Aborigine
located,"[72, 1, 6, 0, 19, 2, 46, 4, 0, 2]",The Invisible Aborigine
make,"[0, 0, 0, 113, 0, 9, 0, 0, 0, 26, 0, 18, 21, 0, 0, 0, 1, 1, 0, 4, 1, 0, 492, 0, 9, 0, 21, 0, 0, 163, 0, 0, 0, 0, 127, 123, 39, 6, 0, 0, 2, 1, 31, 1, 9, 0, 4, 11, 0, 1, 0, 0, 0, 80, 0, 16, 5, 3, 8, 0, 51, 0, 0, 17, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
runway,"[2, 4, 0, 2]",The Invisible Aborigine
riders,"[0, 3]",The Invisible Aborigine
figure,"[42, 12, 3, 8, 0, 0, 0, 22, 0, 102, 1, 0, 0, 0, 0, 0, 13, 0, 9, 1, 0, 6, 0, 0, 39, 18, 0, 31, 0, 0, 20, 0, 5, 0, 4, 0, 13, 0, 1, 6, 1]",The Invisible Aborigine
Only,"[1, 13, 25, 11, 211, 0, 17, 0, 3, 115, 3, 409, 0, 3, 4]",The Invisible Aborigine
see,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 10, 4, 3, 7, 0, 1, 6, 8, 38, 4, 2, 0, 0, 0]",The Invisible Aborigine
after,"[0, 0, 89, 0, 33, 3]",The Invisible Aborigine
showed,"[1, 0, 0, 15, 1, 1, 0, 1, 7, 0, 0, 7, 19, 8, 37, 0, 1, 3, 44, 20, 6, 21, 3, 36]",The Invisible Aborigine
knees,"[0, 0, 0, 0, 0, 6]",The Invisible Aborigine
cool,"[0, 0, 0, 0, 0, 3, 0, 1, 0, 4]",The Invisible Aborigine
memorize,"[0, 1, 4, 0]",The Invisible Aborigine
would,[],The Invisible Aborigine
possessions,"[1, 0, 2, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
dishonest,"[0, 2, 1, 0, 0, 0]",The Invisible Aborigine
elbows,"[0, 0, 0, 0, 0, 4]",The Invisible Aborigine
course,"[0, 4, 24, 43, 39, 6, 74, 0, 0, 2, 4, 0, 9, 2, 4, 12, 12]",The Invisible Aborigine
stones,"[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 0, 0, 1]",The Invisible Aborigine
pathos,"[0, 0, 1, 0, 0]",The Invisible Aborigine
intercepted,"[1, 0, 0, 18, 3]",The Invisible Aborigine
spear-throwing,[],The Invisible Aborigine
government,"[4, 3, 3, 3, 0, 0, 8, 13, 0]",The Invisible Aborigine
disturbed,"[0, 0, 9, 4, 0, 8, 0, 1, 0, 0, 0, 6, 0, 0, 20, 0, 0, 3, 0, 1, 11, 3, 0]",The Invisible Aborigine
soft,"[0, 0, 0, 0, 0, 1, 3, 0, 3, 16, 0, 3, 0, 0, 0, 2, 0, 6]",The Invisible Aborigine
house,"[3, 0, 13, 2, 0, 0, 0, 54, 0, 0, 0, 0, 0, 52, 11, 74]",The Invisible Aborigine
wish,"[0, 17, 176, 1, 51, 4, 0, 0, 11, 21]",The Invisible Aborigine
entirely,"[13, 352, 28, 211, 24, 17, 2, 2, 6, 3, 3]",The Invisible Aborigine
ran,"[7, 21, 0, 0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 74, 5, 30, 0, 3, 0, 2, 0, 127, 0, 1, 0, 6, 0, 19, 0, 2, 0, 9, 23, 1, 1, 12, 43, 1, 1, 2, 20, 11, 0, 0, 0, 90, 0, 2, 2, 0, 0, 7]",The Invisible Aborigine
moved,"[0, 0, 1, 0, 1, 0, 1, 26, 19, 0, 2, 3, 1, 0, 1, 0, 43, 1, 22, 90, 7, 6]",The Invisible Aborigine
proud,"[6, 0, 1, 1]",The Invisible Aborigine
of,[],The Invisible Aborigine
shut,"[1, 0, 0, 5, 21, 0, 27]",The Invisible Aborigine
wooden,[2],The Invisible Aborigine
attempted,"[3, 12, 22, 0, 1, 0, 3, 7]",The Invisible Aborigine
Sometimes,[18],The Invisible Aborigine
patted,"[0, 1, 0]",The Invisible Aborigine
lashes,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
very,"[81, 0, 5, 40, 1, 33]",The Invisible Aborigine
They,[],The Invisible Aborigine
keep,"[0, 1, 2, 4, 0, 0, 0, 1, 33, 13, 5, 0, 7, 0, 0, 0, 0, 0, 1, 13, 4, 35, 1, 0, 0, 0, 17, 0, 0]",The Invisible Aborigine
dried,"[0, 2, 0, 0, 12]",The Invisible Aborigine
;,[],The Invisible Aborigine
beard,"[0, 0, 3, 2]",The Invisible Aborigine
day,"[7, 1, 0, 0, 0, 56, 0, 0, 0, 0, 1, 0]",The Invisible Aborigine
bathed,"[0, 4]",The Invisible Aborigine
glance,"[0, 0, 3, 0, 0]",The Invisible Aborigine
far,"[0, 0, 0, 0, 57, 0]",The Invisible Aborigine
games,"[162, 0, 0, 2, 7, 0, 13, 0, 0]",The Invisible Aborigine
family,"[4, 0, 0, 12, 3, 0, 0, 74, 0, 0, 1, 0, 52, 1, 0, 0, 0, 54, 0, 1]",The Invisible Aborigine
small,"[0, 3, 0, 4, 4, 4, 0, 1, 20, 0, 67, 0, 99]",The Invisible Aborigine
time,"[0, 188, 0, 0, 1, 0, 3, 1, 0]",The Invisible Aborigine
promise,"[0, 2, 22, 9, 1, 0, 1, 0, 25]",The Invisible Aborigine
suspect,"[3, 0, 3, 0, 0, 0, 0, 1, 3]",The Invisible Aborigine
gently,"[0, 2, 7, 6]",The Invisible Aborigine
place,"[51, 0, 4, 21, 72, 43, 3, 14, 10, 19, 17, 29, 0, 0, 46, 0, 7, 34, 16, 1, 12, 37, 1, 1, 7, 0, 4, 3, 16, 0, 12, 0, 0, 0, 54, 6, 43, 10, 2, 0, 0, 2, 1]",The Invisible Aborigine
human,"[173, 0, 0, 49]",The Invisible Aborigine
binoculars,"[0, 0, 0]",The Invisible Aborigine
suppose,"[0, 14, 0, 70, 0, 0, 0, 0, 0, 0, 0, 65, 12, 12, 0]",The Invisible Aborigine
appeared,"[0, 3, 59, 26, 0]",The Invisible Aborigine
rigid,"[3, 7, 3, 0, 0, 46, 2]",The Invisible Aborigine
landscape,"[7, 0]",The Invisible Aborigine
Bean,"[0, 0, 0, 0, 0, 2, 0, 0]",The Invisible Aborigine
dog,"[3, 0, 0, 0, 25, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 1]",The Invisible Aborigine
gray,"[0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
slant,"[1, 13, 1, 1, 0, 0, 2, 0, 2, 3]",The Invisible Aborigine
wolf,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0]",The Invisible Aborigine
variety,"[0, 39, 0, 0, 0, 18, 0, 0, 10, 0, 0, 0, 0, 57, 34, 2, 0, 0]",The Invisible Aborigine
set,"[51, 0, 9, 72, 6, 2, 0, 0, 0, 2, 12, 8, 0, 19, 0, 0, 0, 0, 0, 29, 4, 2, 21, 0, 19, 0, 46, 0, 0, 10, 0, 163, 0, 7, 1, 6, 0, 1, 8, 10, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 13, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
Finally,"[0, 0, 0, 18, 0, 0, 3, 83, 7]",The Invisible Aborigine
returned,"[0, 13, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 12, 0, 0, 1, 6, 0, 2, 0, 51]",The Invisible Aborigine
stared,"[2, 0, 1, 3]",The Invisible Aborigine
boomerang,"[0, 0, 0, 0]",The Invisible Aborigine
that,[],The Invisible Aborigine
waste,"[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 10, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",The Invisible Aborigine
hair,"[0, 0, 27, 0, 0, 0, 0, 0]",The Invisible Aborigine
came,"[42, 22, 3, 0, 0, 0, 3, 163, 0, 12, 123, 0, 20, 1, 3, 0, 0, 84, 0, 11]",The Invisible Aborigine
now,"[12, 28, 2, 1, 12, 0, 3, 0, 129, 0, 0, 0, 0]",The Invisible Aborigine
be,"[1, 4, 12, 0, 21, 3, 0, 6, 0, 722, 26, 6, 11, 0, 0, 0]",The Invisible Aborigine
bent,"[0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 3, 0, 0, 2, 1, 3, 0, 37, 0, 0]",The Invisible Aborigine
fellows,"[6, 8, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]",The Invisible Aborigine
swooped,"[0, 0, 0]",The Invisible Aborigine
but,"[25, 11, 211, 115, 409]",The Invisible Aborigine
bivouac,"[0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0]",The Invisible Aborigine
There,"[276, 0, 0, 0, 0, 0]",The Invisible Aborigine
self-conscious,"[0, 0]",The Invisible Aborigine
heat,"[0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 5, 0, 0, 5, 2]",The Invisible Aborigine
zoo,"[0, 0, 0]",The Invisible Aborigine
sexual,"[3, 23]",The Invisible Aborigine
Then,"[177, 0, 0, 228]",The Invisible Aborigine
fugitive,"[2, 0, 0, 0, 1, 0, 0]",The Invisible Aborigine
Some,"[85, 237, 6, 2, 0, 0, 0, 182, 0]",The Invisible Aborigine
what,[],The Invisible Aborigine
starving,"[1, 0, 0, 1, 1, 2, 3, 0, 1]",The Invisible Aborigine
both,[76],The Invisible Aborigine
With,[],The Invisible Aborigine
coating,"[3, 0, 3, 18, 4, 0, 7, 1]",The Invisible Aborigine
lives,"[0, 49, 98, 0, 26, 0, 0, 1, 0, 0, 0, 0, 0, 83, 0, 14, 0, 0, 0, 722, 0, 129, 2, 1, 90, 5, 6, 0, 1, 33]",The Invisible Aborigine
three,"[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0]",The Invisible Aborigine
pan,"[0, 0, 0, 1, 0, 0, 2, 0, 0]",The Invisible Aborigine
simple,"[1, 3, 0, 0, 0, 0, 6, 5, 0, 1, 0, 0, 15, 0]",The Invisible Aborigine
not,"[0, 602]",The Invisible Aborigine
living,"[0, 0, 49, 98, 0, 26, 0, 0, 13, 0, 83, 0, 0, 0, 722, 129, 2, 35, 0, 90, 5, 6, 0, 0, 1, 33]",The Invisible Aborigine
generous,[2],The Invisible Aborigine
open,"[26, 2, 12, 0, 0, 7, 18, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 11, 0, 10, 0, 0, 51, 0, 0, 25, 38]",The Invisible Aborigine
corroborees,[],The Invisible Aborigine
large,"[30, 0, 61, 0, 53, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0]",The Invisible Aborigine
welded,[0],The Invisible Aborigine
subtly,[1],The Invisible Aborigine
drove,"[0, 14, 11, 0, 3, 0, 9, 0, 4, 0, 1, 123, 24, 0, 11, 7, 0, 0, 5, 0, 80]",The Invisible Aborigine
trained,"[3, 0, 17, 6, 3, 0, 1, 69, 0, 1, 12, 0, 16, 5, 7, 6, 0, 2, 80, 0]",The Invisible Aborigine
or,"[0, 0, 1, 1, 0, 0, 0]",The Invisible Aborigine
boys,"[47, 0, 27]",The Invisible Aborigine
pounds,"[2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0]",The Invisible Aborigine
bone,"[0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 0]",The Invisible Aborigine
powerfully,"[3, 0, 0]",The Invisible Aborigine
trotted,"[1, 0, 0]",The Invisible Aborigine
care,"[0, 21, 20, 0, 1, 1, 5, 0, 8, 0, 8, 17, 176, 10, 0, 2, 3, 17, 7, 10, 1]",The Invisible Aborigine
abandoned,"[12, 0, 1, 2, 0, 0, 5, 3, 0, 4]",The Invisible Aborigine
challenge,"[0, 2, 0, 3]",The Invisible Aborigine
navigating,"[4, 0, 0, 3]",The Invisible Aborigine
good,"[9, 0, 0, 1, 0, 0, 1, 134, 7, 1, 0, 1, 0, 8, 4, 24, 3, 0, 5, 5, 0, 7, 82, 23, 2, 0, 0, 8, 8, 84, 115, 25, 2, 0, 3, 0, 0]",The Invisible Aborigine
seeking,"[7, 6, 12, 22, 3, 0, 0, 6, 7]",The Invisible Aborigine
ants,"[0, 0, 0]",The Invisible Aborigine
seen,"[0, 49, 0, 0, 59, 0, 22, 102, 0, 15, 19, 0, 0, 5, 0, 0, 17, 12, 13, 0, 0, 2, 0, 55, 4, 3, 0, 8, 0, 0, 7, 0, 0, 0, 17, 4, 1, 6, 1, 20, 11, 10, 4, 3, 7, 0, 1, 6, 8, 38, 4, 2, 0, 0, 0]",The Invisible Aborigine
landmarks,"[0, 1, 0]",The Invisible Aborigine
yet,"[0, 115, 0, 0, 103, 0, 47, 0, 1, 1, 3, 0, 0, 6, 35, 0, 0, 0, 0]",The Invisible Aborigine
person,"[28, 4, 7, 19, 4, 14]",The Invisible Aborigine
other,"[41, 10, 183]",The Invisible Aborigine
sweating,"[0, 0, 0, 0, 0, 0, 5, 0]",The Invisible Aborigine
sweat,"[0, 2, 0, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0]",The Invisible Aborigine
back,"[0, 0, 1, 0, 0, 0, 0, 0, 13, 40, 2, 0, 13, 5, 0, 162, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0]",The Invisible Aborigine
hung,"[0, 0, 3, 0, 0, 20, 4, 2, 1, 0]",The Invisible Aborigine
area,"[28, 9, 34, 0, 0, 1, 1, 0, 1, 32]",The Invisible Aborigine
horizon,"[0, 7, 0, 17, 0, 0, 0, 0]",The Invisible Aborigine
Two,"[158, 0, 0, 0, 26]",The Invisible Aborigine
miles,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0]",The Invisible Aborigine
