cellulose,[0],The Normal Forces and Their Thermodynamic Significance
become,"[90, 123, 33, 37, 7]",The Normal Forces and Their Thermodynamic Significance
case,"[0, 0, 0, 0, 23, 0, 10, 0, 8, 0, 1, 25, 0, 0, 0, 0, 0, 16, 0, 0, 0, 35, 7, 0, 0, 18, 6, 0, 0, 62, 0, 12]",The Normal Forces and Their Thermodynamic Significance
fall,"[1, 0, 2, 0, 0, 0, 0, 0, 4, 3, 0, 6, 12, 0, 1, 3, 1, 0, 0, 9, 0, 47, 13, 0, 1, 0, 0, 2, 0, 20, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 84, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
half,"[36, 1]",The Normal Forces and Their Thermodynamic Significance
distribution,"[6, 0, 0]",The Normal Forces and Their Thermodynamic Significance
paints,"[0, 0, 6, 5, 0]",The Normal Forces and Their Thermodynamic Significance
tested,"[0, 0, 0, 3, 0, 0, 18, 6, 22, 21, 2, 8, 2]",The Normal Forces and Their Thermodynamic Significance
course,"[4, 0, 24, 39, 43, 9, 74, 0, 12, 4, 2, 6, 0, 2, 12, 0, 4]",The Normal Forces and Their Thermodynamic Significance
known,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 24, 26, 0, 129, 49, 0]",The Normal Forces and Their Thermodynamic Significance
shims,[0],The Normal Forces and Their Thermodynamic Significance
probably,"[0, 0, 0, 27, 1, 0, 13, 0]",The Normal Forces and Their Thermodynamic Significance
actual,"[0, 2, 33, 1, 4, 10]",The Normal Forces and Their Thermodynamic Significance
thermodynamics,[0],The Normal Forces and Their Thermodynamic Significance
any,"[0, 14, 168]",The Normal Forces and Their Thermodynamic Significance
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
disassembly,"[0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
previously,"[4, 0]",The Normal Forces and Their Thermodynamic Significance
because,[],The Normal Forces and Their Thermodynamic Significance
of,[],The Normal Forces and Their Thermodynamic Significance
velocity,"[3, 14]",The Normal Forces and Their Thermodynamic Significance
droplets,[0],The Normal Forces and Their Thermodynamic Significance
infer,"[0, 0, 17, 0, 12, 0, 1, 0, 1]",The Normal Forces and Their Thermodynamic Significance
manner,"[15, 0, 6, 8, 3, 123]",The Normal Forces and Their Thermodynamic Significance
distorted,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 17]",The Normal Forces and Their Thermodynamic Significance
Note,"[0, 6, 0, 0, 0, 9, 0, 0, 1, 1, 0, 10, 4, 8, 2, 4, 9, 0, 24, 0, 0, 0, 0, 0, 0, 0, 8, 0]",The Normal Forces and Their Thermodynamic Significance
measure,"[12, 0, 0, 17, 0, 0, 10, 8, 1, 0, 0, 4, 1, 0, 23, 4, 0, 12, 0, 12, 0, 0, 1, 1, 0, 1]",The Normal Forces and Their Thermodynamic Significance
direction,"[2, 1, 4, 8, 8, 0, 3, 0, 4, 0, 0, 0, 5, 0, 1, 123]",The Normal Forces and Their Thermodynamic Significance
high-positive,[],The Normal Forces and Their Thermodynamic Significance
terminology,"[1, 18, 1]",The Normal Forces and Their Thermodynamic Significance
equilibrium,"[0, 0, 0, 0, 0, 0, 0, 26, 0]",The Normal Forces and Their Thermodynamic Significance
where,[],The Normal Forces and Their Thermodynamic Significance
can,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 0, 0, 38, 235, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 1, 13, 29, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 1]",The Normal Forces and Their Thermodynamic Significance
rates,"[0, 17, 7, 0, 0, 34, 1, 3, 12, 5, 0, 8, 72, 10, 0, 0, 0, 0, 0, 17, 21, 0, 0]",The Normal Forces and Their Thermodynamic Significance
used,"[43, 66, 1, 0, 1, 0, 1, 7, 0, 0, 0, 0, 6, 0, 0]",The Normal Forces and Their Thermodynamic Significance
high,"[0, 61, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0]",The Normal Forces and Their Thermodynamic Significance
all,"[28, 13, 2, 352, 2, 6, 24]",The Normal Forces and Their Thermodynamic Significance
stating,"[0, 70, 5, 0, 39, 7, 49]",The Normal Forces and Their Thermodynamic Significance
curved,"[20, 2, 0, 0, 0, 0, 2, 0, 12, 2, 0, 1, 1, 1, 2, 0, 4]",The Normal Forces and Their Thermodynamic Significance
Gibbs,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
convenient,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
many,[94],The Normal Forces and Their Thermodynamic Significance
photographs,"[0, 0, 1, 2, 20, 2, 5]",The Normal Forces and Their Thermodynamic Significance
300,"[2, 0, 0]",The Normal Forces and Their Thermodynamic Significance
phthalate,[],The Normal Forces and Their Thermodynamic Significance
at,"[0, 580, 0, 35]",The Normal Forces and Their Thermodynamic Significance
up,"[0, 0, 0, 4, 3, 307]",The Normal Forces and Their Thermodynamic Significance
commercial,"[0, 0, 3]",The Normal Forces and Their Thermodynamic Significance
without,[],The Normal Forces and Their Thermodynamic Significance
curvature,"[2, 0]",The Normal Forces and Their Thermodynamic Significance
then,"[0, 228, 0, 177]",The Normal Forces and Their Thermodynamic Significance
increases,"[5, 0, 0, 12, 13, 8]",The Normal Forces and Their Thermodynamic Significance
it,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
cyclohexanol,[0],The Normal Forces and Their Thermodynamic Significance
apart,"[0, 7, 1, 6, 1]",The Normal Forces and Their Thermodynamic Significance
modified,"[3, 7, 0, 34, 10, 0]",The Normal Forces and Their Thermodynamic Significance
.,[],The Normal Forces and Their Thermodynamic Significance
face,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]",The Normal Forces and Their Thermodynamic Significance
along,"[37, 839]",The Normal Forces and Their Thermodynamic Significance
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]",The Normal Forces and Their Thermodynamic Significance
useful,"[0, 6, 0]",The Normal Forces and Their Thermodynamic Significance
thermal,"[0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
found,"[37, 59, 0, 123, 1, 0, 8, 55, 0, 0, 7, 1, 1, 0, 17, 0, 0, 1, 5, 4, 14, 21, 7, 13, 0, 3, 0, 102, 0, 2, 8, 1, 0, 3, 3, 3]",The Normal Forces and Their Thermodynamic Significance
applies,"[0, 66, 1, 51, 17, 7, 0, 0, 0, 0, 6, 0, 0]",The Normal Forces and Their Thermodynamic Significance
simple,"[6, 1, 15, 0, 5, 0, 0, 0, 0, 0, 1, 3, 0, 0]",The Normal Forces and Their Thermodynamic Significance
isothermal,[0],The Normal Forces and Their Thermodynamic Significance
upon,[],The Normal Forces and Their Thermodynamic Significance
upper,"[0, 0, 1, 0, 14]",The Normal Forces and Their Thermodynamic Significance
though,[56],The Normal Forces and Their Thermodynamic Significance
rubber-like,[],The Normal Forces and Their Thermodynamic Significance
Figure,"[8, 0, 0, 13, 0, 0, 9, 1, 31, 0, 0, 1, 5, 13, 1, 0, 0, 3, 0, 0, 6, 12, 4, 0, 0, 0, 20, 1, 0, 6, 102, 42, 18, 22, 39, 0, 0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
reasonable,"[3, 1, 0, 4, 15]",The Normal Forces and Their Thermodynamic Significance
viscometer,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
run,"[7, 0, 9, 23, 6, 11, 19, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 30, 43, 5, 2, 2, 2, 12, 0, 0, 0, 0, 1, 0, 0, 9, 90, 2, 3, 0, 18, 0, 6, 0, 0, 0, 2, 1, 10, 3, 127, 0, 0, 0, 0, 0, 0, 0, 74, 9, 21, 20, 0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
appreciably,[0],The Normal Forces and Their Thermodynamic Significance
slight,"[0, 1, 0, 2, 0, 0, 14, 3, 3, 99, 0]",The Normal Forces and Their Thermodynamic Significance
other,"[183, 41, 10]",The Normal Forces and Their Thermodynamic Significance
surfaces,"[0, 0, 10, 0, 4, 0, 0, 0, 18, 0, 38, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
during,[],The Normal Forces and Their Thermodynamic Significance
stresses,"[4, 0, 1, 0, 2, 0, 0, 3, 22, 5, 5, 0]",The Normal Forces and Their Thermodynamic Significance
surrounding,"[0, 0, 12, 12, 1, 0, 0, 14, 0, 0, 3, 0, 0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
necessary,"[13, 4, 3, 18, 0]",The Normal Forces and Their Thermodynamic Significance
birefringence,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
extinction,"[0, 0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
'',[],The Normal Forces and Their Thermodynamic Significance
plastics,"[0, 5, 0, 0]",The Normal Forces and Their Thermodynamic Significance
referred,"[9, 0, 0, 0, 1, 0, 1, 3, 0, 0, 11, 5, 0, 4, 0, 0, 31]",The Normal Forces and Their Thermodynamic Significance
just,"[211, 1, 25, 11, 134, 13, 5, 4, 115, 1, 11, 7, 409, 15, 0, 4]",The Normal Forces and Their Thermodynamic Significance
hung,"[1, 4, 0, 2, 3, 0, 0, 0, 0, 20]",The Normal Forces and Their Thermodynamic Significance
shows,"[1, 15, 44, 1, 0, 8, 1, 19, 3, 1, 7, 6, 0, 0, 20, 37, 3, 21, 0, 2, 0, 1, 6, 0, 7, 36]",The Normal Forces and Their Thermodynamic Significance
additional,"[6, 13]",The Normal Forces and Their Thermodynamic Significance
formulas,"[3, 8, 3, 8, 0, 14, 24, 2]",The Normal Forces and Their Thermodynamic Significance
side,"[14, 0, 5, 19, 62, 61, 1]",The Normal Forces and Their Thermodynamic Significance
The,[],The Normal Forces and Their Thermodynamic Significance
assembly,"[0, 2, 0, 0, 3, 0]",The Normal Forces and Their Thermodynamic Significance
Bartok,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
value,"[0, 8, 0, 1, 0, 7, 17, 0, 0, 1, 1, 17, 1, 1, 0, 13]",The Normal Forces and Their Thermodynamic Significance
3.25'',[],The Normal Forces and Their Thermodynamic Significance
geometric,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
Since,[],The Normal Forces and Their Thermodynamic Significance
two,"[158, 0, 26, 0, 0]",The Normal Forces and Their Thermodynamic Significance
However,"[6, 0, 0, 3, 103, 0, 35, 1, 47]",The Normal Forces and Their Thermodynamic Significance
since,[],The Normal Forces and Their Thermodynamic Significance
maximum,"[0, 4, 2, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
same,"[88, 0, 0, 0, 3, 176, 0, 0]",The Normal Forces and Their Thermodynamic Significance
radii,"[0, 0, 0, 13]",The Normal Forces and Their Thermodynamic Significance
readings,"[0, 44, 7, 19, 0, 2, 1, 1, 24, 10, 0, 4, 22, 80, 0, 21, 70, 17, 0, 4, 0]",The Normal Forces and Their Thermodynamic Significance
Mason,"[0, 0, 0, 0, 0, 13, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
to,[],The Normal Forces and Their Thermodynamic Significance
thermostatics,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
atmosphere,"[0, 0, 0, 0, 26, 0, 0, 0, 13]",The Normal Forces and Their Thermodynamic Significance
explained,"[0, 5, 7]",The Normal Forces and Their Thermodynamic Significance
exploratory,"[0, 0]",The Normal Forces and Their Thermodynamic Significance
use,"[7, 11, 6, 0, 0, 1, 0, 5, 1, 6, 66, 0, 0, 2, 1, 0, 0, 9, 7, 3, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
axis,"[0, 0, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
(,[],The Normal Forces and Their Thermodynamic Significance
elastic,"[0, 0, 0, 0, 1, 1]",The Normal Forces and Their Thermodynamic Significance
factor,"[8, 0, 0, 0, 0, 1, 1, 0, 0, 8, 0, 5]",The Normal Forces and Their Thermodynamic Significance
placed,"[0, 3, 16, 0, 34, 29, 3, 0, 12, 46, 51, 72, 6, 4, 37, 4, 2, 19, 10, 7, 19, 0, 14, 1, 1, 1, 0, 17, 21, 2]",The Normal Forces and Their Thermodynamic Significance
"12,500",[],The Normal Forces and Their Thermodynamic Significance
exerted,"[5, 0, 1, 5]",The Normal Forces and Their Thermodynamic Significance
internal,"[4, 0, 8, 54, 3, 0, 3]",The Normal Forces and Their Thermodynamic Significance
According,"[1, 15, 2, 0, 0, 0, 0, 0, 1, 0]",The Normal Forces and Their Thermodynamic Significance
on,"[37, 839]",The Normal Forces and Their Thermodynamic Significance
their,[],The Normal Forces and Their Thermodynamic Significance
especially,"[0, 14, 0, 11]",The Normal Forces and Their Thermodynamic Significance
come,"[0, 22, 123, 163, 3, 0, 0, 3, 0, 0, 0, 11, 0, 3, 0, 0, 12, 0, 20, 1, 42, 84, 0, 0, 5]",The Normal Forces and Their Thermodynamic Significance
built,"[0, 6, 0, 113, 0, 11, 0, 9, 0, 3]",The Normal Forces and Their Thermodynamic Significance
presumed,"[9, 5, 0, 0, 0]",The Normal Forces and Their Thermodynamic Significance
If,[],The Normal Forces and Their Thermodynamic Significance
minimum,"[16, 0, 6]",The Normal Forces and Their Thermodynamic Significance
