w,vector_uso
making,"[0, 123, 8, 51, 0, 113, 0, 163, 11, 0, 4, 1, 1, 0, 9, 0, 1, 31, 4, 21, 0, 0, 0, 0, 16, 1, 0, 0, 1, 0, 35, 0, 5, 0, 1, 0, 0, 0, 0, 26, 17, 0, 0, 0, 0, 80, 0, 3, 0, 0, 0, 0, 0, 127, 21, 0, 0, 0, 6, 18, 39, 9, 0, 0, 0, 9, 0, 1, 0, 0, 492]","The Miami Herald, September"
understanding,"[8, 0, 0, 0, 1, 0, 2, 0, 9, 0, 0, 1, 21, 11, 1, 102, 17, 30, 4, 0]","The Miami Herald, September"
reservations,"[0, 0, 1, 0, 1, 3]","The Miami Herald, September"
Problems,"[39, 36, 20]","The Miami Herald, September"
next,"[47, 0, 37, 0, 0, 20]","The Miami Herald, September"
often,"[47, 0, 0, 1, 0, 111, 3]","The Miami Herald, September"
the,[],"The Miami Herald, September"
Elliott,[],"The Miami Herald, September"
represent,"[23, 22, 11, 1, 0, 2, 722, 0, 1, 3, 6, 1, 1, 0, 0, 2, 0, 36, 2]","The Miami Herald, September"
so-called,"[10, 3, 1]","The Miami Herald, September"
California,"[0, 0, 0, 3]","The Miami Herald, September"
majority,"[1, 0, 0, 5]","The Miami Herald, September"
We,[],"The Miami Herald, September"
citizens,[3],"The Miami Herald, September"
County,[17],"The Miami Herald, September"
duped,"[1, 0, 0, 5, 0, 0, 0, 1, 0, 0]","The Miami Herald, September"
see,"[11, 0, 59, 8, 0, 1, 55, 0, 4, 0, 2, 7, 0, 0, 2, 10, 5, 0, 0, 1, 13, 0, 19, 0, 0, 4, 6, 0, 0, 6, 0, 4, 4, 0, 20, 1, 15, 0, 7, 102, 12, 0, 22, 17, 0, 8, 0, 17, 0, 3, 3, 0, 0, 49, 38]","The Miami Herald, September"
resolved,"[6, 2, 0, 0, 0, 4, 11, 0, 1, 25, 2, 0, 0]","The Miami Herald, September"
quality,"[2, 6, 9, 3, 1, 0, 4, 3, 0, 0, 11, 12]","The Miami Herald, September"
advocate,"[0, 0, 0, 2, 0, 5, 0, 2, 5, 0, 0, 1]","The Miami Herald, September"
title,"[0, 0, 0, 4, 0, 7, 0, 8, 0, 1, 0]","The Miami Herald, September"
nuclear,"[13, 11]","The Miami Herald, September"
firm,"[25, 74, 1, 1, 19, 3, 0, 5, 0, 0, 0, 0, 4, 0, 14, 0, 0, 0, 11, 0, 0]","The Miami Herald, September"
industrial,[9],"The Miami Herald, September"
confusions,"[0, 0, 0, 5, 0, 0, 0]","The Miami Herald, September"
ask,"[54, 0, 0, 15, 0, 80, 22, 1, 6, 5, 14, 0]","The Miami Herald, September"
spokesmen,[2],"The Miami Herald, September"
year,"[0, 12, 0, 61]","The Miami Herald, September"
statesmen,"[0, 0, 0]","The Miami Herald, September"
has,"[123, 51, 113, 3, 0, 4, 4, 0, 1, 0, 1, 0, 2, 51, 0, 17, 7, 80, 6, 0, 6, 111, 6, 18, 0, 2, 49, 0, 492]","The Miami Herald, September"
state,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","The Miami Herald, September"
vote,"[0, 0, 1, 5, 2, 0, 0]","The Miami Herald, September"
headed,"[0, 0, 0, 5, 0, 0, 0, 16, 37, 20, 0, 73, 18]","The Miami Herald, September"
resulted,"[27, 20, 0, 32]","The Miami Herald, September"
All,"[28, 13, 2, 352, 2, 6, 24]","The Miami Herald, September"
statutes,"[0, 0]","The Miami Herald, September"
bogged,[],"The Miami Herald, September"
ventures,"[0, 0, 2, 0, 1, 12, 4, 2, 2]","The Miami Herald, September"
wizard,"[10, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 13, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 3]","The Miami Herald, September"
did,"[0, 113, 163, 22, 3, 0, 1, 1, 5, 6, 25, 6, 46, 0, 0, 0, 0, 0, 9, 0, 18, 84, 3, 0]","The Miami Herald, September"
Germany's,[],"The Miami Herald, September"
financial,"[0, 2]","The Miami Herald, September"
label,"[1, 9, 3, 0, 10, 0]","The Miami Herald, September"
Both,[76],"The Miami Herald, September"
reunion,"[0, 0]","The Miami Herald, September"
organizations,"[1, 8, 8, 5, 0, 0, 0, 23, 4, 0, 3]","The Miami Herald, September"
might,"[0, 58, 81]","The Miami Herald, September"
upheld,"[13, 0, 1, 5, 1, 0]","The Miami Herald, September"
They,[],"The Miami Herald, September"
either,[29],"The Miami Herald, September"
him,[],"The Miami Herald, September"
",",[],"The Miami Herald, September"
wars,"[0, 2, 31]","The Miami Herald, September"
order,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 34, 0, 11, 0, 3, 11, 0, 12, 51, 72, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 70, 0, 1, 0, 17, 1, 39, 0, 21, 0, 0]","The Miami Herald, September"
ignite,"[0, 2, 0, 0, 1, 0, 0, 47, 0, 5, 0, 0]","The Miami Herald, September"
Sunday's,[],"The Miami Herald, September"
dedicated,"[51, 1, 1, 0, 3, 0, 0]","The Miami Herald, September"
Union,"[0, 0, 9, 0, 0, 1, 1, 0, 5, 15, 0, 0, 0, 0, 1, 0, 9, 4, 2, 0, 3, 5, 0]","The Miami Herald, September"
verbally,[1],"The Miami Herald, September"
Word,"[0, 4, 7, 0, 0, 4, 0, 0, 1, 0, 0, 1, 11, 0, 0, 37, 1, 2, 0, 0, 2, 4, 0, 3, 1, 0]","The Miami Herald, September"
cease-fire,"[0, 0, 0]","The Miami Herald, September"
yield,"[0, 51, 16, 0, 11, 0, 0, 1, 0, 0, 6, 1, 19, 2, 0, 0, 80, 13, 1, 0, 0, 6, 10, 0, 1, 0, 0, 0]","The Miami Herald, September"
collectively,"[0, 0, 0, 0]","The Miami Herald, September"
correct,"[5, 2, 0, 0, 0, 0, 4, 0, 0, 46, 8, 0, 0, 0, 0, 0, 84, 2, 0, 0]","The Miami Herald, September"
States,"[0, 0, 32, 0, 0, 5, 0, 70, 28, 11, 0, 21, 0, 0, 39, 0, 7, 49, 0, 0]","The Miami Herald, September"
crude,"[0, 3, 0, 2, 0, 0, 6, 2, 0, 4, 0, 2, 0, 0, 6, 4, 0]","The Miami Herald, September"
5,"[0, 35, 1, 0, 0, 0, 0, 0, 7, 0, 18, 0, 0]","The Miami Herald, September"
relations,"[0, 5, 0, 8, 0, 9, 0, 8, 0, 0, 13, 0, 0, 0, 0, 0, 1]","The Miami Herald, September"
civil,"[1, 2, 1]","The Miami Herald, September"
John,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 235, 14, 0, 0, 0, 0, 0, 5, 0]","The Miami Herald, September"
whom,[],"The Miami Herald, September"
most,"[0, 237, 0, 66, 0, 18, 104, 23, 3]","The Miami Herald, September"
cloud,"[0, 0, 0, 0, 0, 5, 2, 0, 0, 6, 0, 1, 0, 3, 0, 0]","The Miami Herald, September"
than,[],"The Miami Herald, September"
people's,[],"The Miami Herald, September"
Turner,"[0, 0, 0, 0, 3, 0, 0]","The Miami Herald, September"
restraint,"[2, 0, 2, 0, 1, 38]","The Miami Herald, September"
devise,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0]","The Miami Herald, September"
Service,"[0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 41, 0, 9, 0, 0, 3]","The Miami Herald, September"
interested,"[14, 12, 0, 8, 5, 33, 1]","The Miami Herald, September"
say,"[70, 34, 12, 0, 0, 0, 39, 0, 0, 0, 49, 0, 21, 1]","The Miami Herald, September"
compromise,"[0, 0]","The Miami Herald, September"
moment,"[0, 45, 40, 0, 6, 0, 24, 5, 13, 3]","The Miami Herald, September"
Tribune,[0],"The Miami Herald, September"
somewhere,"[5, 1]","The Miami Herald, September"
schools,"[0, 1, 1, 0, 0, 0, 0, 0, 7, 69, 0]","The Miami Herald, September"
Inevitably,"[1, 1, 0, 0, 6, 0, 16]","The Miami Herald, September"
Dag,"[0, 0, 0, 0, 1]","The Miami Herald, September"
crucial,"[13, 32, 0, 1, 4, 0]","The Miami Herald, September"
endearing,"[0, 3, 0, 0]","The Miami Herald, September"
trends,"[20, 0, 16, 0, 0, 74, 3, 2, 1, 8, 1, 2, 0, 4]","The Miami Herald, September"
period,"[0, 0, 0, 0, 0, 0, 37, 0, 14, 0, 2, 0, 18]","The Miami Herald, September"
hectic,"[1, 0]","The Miami Herald, September"
whereby,[],"The Miami Herald, September"
government,"[8, 0, 3, 0, 3, 0, 4, 3, 13]","The Miami Herald, September"
going,"[6, 123, 6, 0, 0, 6, 7, 11, 9, 19, 3, 5, 0, 0, 0, 0, 0, 0, 7, 25, 0, 0, 0, 0, 0, 43, 1, 0, 0, 12, 0, 0, 0, 0, 13, 17, 0, 0, 90, 1, 0, 83, 0, 0, 0, 0, 0, 33, 0, 8, 19, 127, 3, 3, 0, 0, 0, 1, 0, 0, 0, 3, 20, 26, 0, 71]","The Miami Herald, September"
feel,"[37, 6, 6, 23, 59, 0, 0, 14, 55, 40, 0, 2, 49, 8]","The Miami Herald, September"
Adenauer,"[0, 0]","The Miami Herald, September"
Chancellor,"[2, 0, 0, 0, 0]","The Miami Herald, September"
rights,"[84, 0, 0, 8, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
disappointing,"[0, 0, 1, 0, 0]","The Miami Herald, September"
which,[],"The Miami Herald, September"
boards,"[15, 0, 7, 0, 0, 1, 2, 31, 1, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
actions,"[1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 52, 12]","The Miami Herald, September"
Even,"[0, 14, 1, 103, 47, 0, 10, 0, 8, 115, 1, 14]","The Miami Herald, September"
slow,"[5, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 38, 0, 0, 0, 16, 2, 0, 0, 1, 0, 21]","The Miami Herald, September"
members,"[0, 0, 0, 0, 1, 7]","The Miami Herald, September"
resolve,"[6, 0, 2, 0, 0, 2, 4, 0, 10, 11, 0, 1, 25, 2, 0]","The Miami Herald, September"
parties,"[14, 0, 15]","The Miami Herald, September"
dismemberment,"[0, 0]","The Miami Herald, September"
Much,"[0, 47, 0, 6, 0, 11, 0, 111]","The Miami Herald, September"
enjoyed,"[0, 4, 49, 1, 0, 5, 0, 0]","The Miami Herald, September"
wound,"[0, 0, 12, 2, 2, 0, 0, 7, 0, 1, 0, 1, 1, 3, 2, 0, 0, 3, 9, 16, 0, 0, 2, 0, 2, 0]","The Miami Herald, September"
shockwave,[],"The Miami Herald, September"
Ndola,[],"The Miami Herald, September"
demanded,"[54, 0, 80, 0, 22, 6, 5, 14, 0, 2]","The Miami Herald, September"
reaction,"[8, 28, 0]","The Miami Herald, September"
modern,"[25, 0, 0, 4, 0, 0, 0, 4, 36, 0, 0]","The Miami Herald, September"
churches,"[0, 0, 0, 54]","The Miami Herald, September"
Germany,"[0, 0, 0, 5]","The Miami Herald, September"
tests,"[0, 8, 0, 0, 43, 3, 0, 0, 18, 22, 0, 3, 2, 0, 0, 10, 2]","The Miami Herald, September"
objections,"[0, 0, 0, 0, 5, 1]","The Miami Herald, September"
business,"[39, 0, 0, 0, 24, 0, 3, 31, 0, 5, 0, 0, 0, 0, 0, 5]","The Miami Herald, September"
sought,"[3, 0, 0, 2, 22, 12, 7, 7, 0]","The Miami Herald, September"
Katangan,[],"The Miami Herald, September"
Each,"[0, 81, 0, 0, 0]","The Miami Herald, September"
however,"[6, 0, 0, 3, 103, 0, 35, 1, 47]","The Miami Herald, September"
open,"[0, 0, 51, 4, 0, 2, 3, 38, 0, 25, 26, 0, 0, 0, 12, 0, 0, 0, 10, 0, 0, 7, 11, 0, 18, 0, 0, 0]","The Miami Herald, September"
such,[107],"The Miami Herald, September"
financing,"[4, 0, 0]","The Miami Herald, September"
per,[],"The Miami Herald, September"
developments,"[23, 1, 0, 0, 3, 0, 13, 0, 8]","The Miami Herald, September"
patriotic,"[1, 1]","The Miami Herald, September"
subverted,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","The Miami Herald, September"
terms,"[27, 8, 17, 0, 17, 0, 3, 0, 0]","The Miami Herald, September"
$8.5,[],"The Miami Herald, September"
you,[],"The Miami Herald, September"
clear,"[0, 0, 8, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 2, 0, 0, 18, 0, 38, 12, 0, 0, 0, 0, 0, 0, 0, 29, 0, 5, 0, 0, 0, 26, 3, 0, 0, 47, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 0, 0, 2, 1]","The Miami Herald, September"
implementation,"[0, 1, 2, 0]","The Miami Herald, September"
brief,"[0, 0, 10]","The Miami Herald, September"
legislative,[3],"The Miami Herald, September"
Ludwig,[],"The Miami Herald, September"
Hammarskjold's,[],"The Miami Herald, September"
bodies,"[2, 50, 0, 1, 0, 0, 3, 0, 0, 0, 0]","The Miami Herald, September"
For,[],"The Miami Herald, September"
U.N.,[],"The Miami Herald, September"
sovereignty,"[0, 1]","The Miami Herald, September"
bickering,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
agreement,"[9, 4, 0, 1, 0, 11]","The Miami Herald, September"
for,[],"The Miami Herald, September"
think,"[14, 10, 0, 0, 12, 0, 0, 0, 0, 2, 15, 12, 65, 0, 31, 5, 37, 0, 0]","The Miami Herald, September"
Less,"[0, 0, 68, 0]","The Miami Herald, September"
slightly,"[19, 0, 12, 0, 0]","The Miami Herald, September"
lack,"[3, 2, 10, 51]","The Miami Herald, September"
precariously,[0],"The Miami Herald, September"
repayable,[0],"The Miami Herald, September"
added,"[22, 18, 0, 1, 4, 1, 1, 3, 0, 0, 2, 0, 9, 0, 5, 1, 0, 0]","The Miami Herald, September"
Chicago,"[0, 0, 14, 0, 0, 1]","The Miami Herald, September"
Einstein's,[],"The Miami Herald, September"
urged,"[0, 2, 1, 5, 0, 0, 1, 5, 0, 0, 8]","The Miami Herald, September"
believe,"[10, 31, 65, 7, 0]","The Miami Herald, September"
gave,"[51, 113, 11, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 32, 12, 38, 0, 3, 6, 4, 19, 17, 0, 13, 6, 3, 0, 10, 50, 6, 1, 1, 1, 7, 1, 13, 0, 36, 0, 6, 492]","The Miami Herald, September"
fighting,"[5, 3, 0, 2, 0, 0, 4, 0, 3, 11, 5, 5, 0, 0, 0, 8, 10]","The Miami Herald, September"
center,"[0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 0, 0, 15, 0, 0, 0, 0, 0, 11, 0, 3, 20, 0, 0, 0, 0, 0, 23, 3, 0, 1, 5, 0, 0]","The Miami Herald, September"
affinity,"[2, 0, 0, 0]","The Miami Herald, September"
finance,[0],"The Miami Herald, September"
develop,"[0, 123, 1, 0, 0, 16, 0, 0, 3, 12, 7, 13, 0, 0, 10, 0, 0, 1, 3, 0, 12, 0, 0]","The Miami Herald, September"
cases,"[0, 0, 0, 0, 23, 0, 10, 0, 8, 0, 1, 25, 0, 0, 0, 0, 0, 16, 0, 0, 0, 35, 7, 0, 0, 18, 6, 0, 0, 62, 0, 12]","The Miami Herald, September"
compilation,"[0, 0, 0]","The Miami Herald, September"
suspect,"[1, 3, 3, 0, 0, 0, 0, 3, 0]","The Miami Herald, September"
12,"[5, 0, 0, 14, 4]","The Miami Herald, September"
aid,"[3, 0, 7, 1, 0, 21, 17, 0, 41]","The Miami Herald, September"
find,"[37, 0, 1, 123, 1, 8, 55, 0, 0, 7, 1, 0, 17, 0, 1, 5, 4, 14, 0, 7, 0, 2, 0, 102, 0, 2, 8, 0, 3, 3]","The Miami Herald, September"
blaming,"[0, 9, 8, 5, 3]","The Miami Herald, September"
insist,"[0, 3, 3, 0]","The Miami Herald, September"
North,"[17, 0, 0, 0, 0, 5, 0, 0, 0, 9, 0, 12]","The Miami Herald, September"
veers,"[20, 0, 0, 2, 1, 1, 2, 4]","The Miami Herald, September"
Better,"[3, 2, 0, 0, 8, 20, 4, 0, 9, 0, 24, 0, 5, 5, 0, 25, 57, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 8, 23, 1, 36, 0, 84, 0, 0, 134, 0, 82, 5, 115, 7, 0, 0, 13, 8, 2, 8]","The Miami Herald, September"
sessions,"[3, 0, 0, 0, 12, 0, 0, 0, 0]","The Miami Herald, September"
future,"[37, 47, 0, 0, 0, 0, 0]","The Miami Herald, September"
decisions,"[1, 11, 7, 1]","The Miami Herald, September"
momentous,[1],"The Miami Herald, September"
or,"[0, 0, 0, 1, 1, 0, 0]","The Miami Herald, September"
moves,"[0, 6, 0, 7, 0, 0, 19, 22, 6, 1, 43, 1, 1, 0, 90, 16, 0, 0, 1, 1, 0, 0]","The Miami Herald, September"
question,"[0, 3, 2, 0, 6, 0, 33, 11, 0, 0, 0, 0, 14, 0, 0, 73, 0]","The Miami Herald, September"
us,"[14, 17, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0]","The Miami Herald, September"
program,"[0, 2, 0, 0, 27, 0, 0, 0, 2, 0, 15, 0]","The Miami Herald, September"
paid,"[6, 0, 51, 0, 19, 2, 0, 8, 0, 3, 0, 0, 6, 0]","The Miami Herald, September"
Commission,"[0, 0, 1, 1, 8, 8, 0, 0, 0, 6, 9, 0]","The Miami Herald, September"
this,[],"The Miami Herald, September"
Inter-American,[],"The Miami Herald, September"
hall,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0]","The Miami Herald, September"
Closed,"[0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 27, 21, 0]","The Miami Herald, September"
A,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
nature,[32],"The Miami Herald, September"
freedom,"[13, 1]","The Miami Herald, September"
stand,"[3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 19, 0, 0, 6, 0, 1, 13, 0, 2, 0, 0, 3, 1]","The Miami Herald, September"
Jacksonville,[0],"The Miami Herald, September"
Miami's,[],"The Miami Herald, September"
tradition,"[3, 13]","The Miami Herald, September"
half,"[36, 1]","The Miami Herald, September"
machinegun,[],"The Miami Herald, September"
real,"[0, 33, 2, 16, 40, 81, 1, 4, 10, 0, 1, 0, 0]","The Miami Herald, September"
life,"[0, 0, 1, 0, 0, 33, 98, 14, 1, 0, 0, 0, 0, 0]","The Miami Herald, September"
course,"[4, 0, 24, 39, 43, 9, 74, 0, 12, 4, 2, 6, 0, 2, 12, 0, 4]","The Miami Herald, September"
He,"[2, 0, 1039, 486]","The Miami Herald, September"
known,"[0, 1, 5, 0, 0, 2, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 49, 0, 24, 26, 0, 129, 49, 0]","The Miami Herald, September"
dissenting,"[1, 0, 2, 0, 0, 0, 5, 5, 0]","The Miami Herald, September"
probably,"[0, 0, 0, 27, 1, 0, 13, 0]","The Miami Herald, September"
declares,"[0, 17, 0, 1]","The Miami Herald, September"
workable,"[0, 0, 1, 0, 0]","The Miami Herald, September"
charges,"[1, 8, 1, 1, 0, 0, 21, 0, 1, 0, 3, 2, 6, 1, 9, 5, 5, 0, 3, 1, 0, 0, 0, 14, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 37, 0, 10, 2, 0, 1, 0, 1, 0, 0, 0, 0, 9, 4, 0, 0]","The Miami Herald, September"
B.,[],"The Miami Herald, September"
he,"[2, 0, 1039, 486]","The Miami Herald, September"
any,"[0, 14, 168]","The Miami Herald, September"
board,"[15, 0, 0, 0, 0, 31, 26, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2]","The Miami Herald, September"
Act,"[23, 163, 24, 19, 22, 3, 37, 0, 0, 0, 5, 0, 1, 0, 6, 0, 127, 42, 0, 0]","The Miami Herald, September"
American,"[0, 39, 0]","The Miami Herald, September"
a,"[0, 0, 0, 0, 0, 2793, 147, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
ours,[],"The Miami Herald, September"
sands,"[0, 0, 0, 1, 0, 0, 1, 0, 7, 0, 0, 1, 0, 0, 0]","The Miami Herald, September"
because,[],"The Miami Herald, September"
Council,[3],"The Miami Herald, September"
of,[],"The Miami Herald, September"
what,[],"The Miami Herald, September"
difficult,"[0, 17, 33]","The Miami Herald, September"
negotiations,"[0, 0, 0]","The Miami Herald, September"
calming,"[0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 4, 103, 1, 0, 0, 0, 0, 11]","The Miami Herald, September"
months,"[8, 0]","The Miami Herald, September"
continuously,"[1, 3, 1, 0, 3, 0]","The Miami Herald, September"
Regardless,"[1, 0, 0, 3, 1, 0]","The Miami Herald, September"
action,"[1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 52, 12]","The Miami Herald, September"
name,"[2, 0, 0, 6, 113, 0, 0, 3, 1, 31, 0, 25, 0, 9, 4, 21, 0, 6, 0, 0, 22, 0, 3]","The Miami Herald, September"
manner,"[15, 0, 6, 8, 3, 123]","The Miami Herald, September"
scrutiny,"[0, 3]","The Miami Herald, September"
people,"[0, 102, 4, 2, 0, 0, 0]","The Miami Herald, September"
enough,"[4, 76, 9, 0, 12]","The Miami Herald, September"
Hammarskjold,"[0, 2, 0]","The Miami Herald, September"
intent,"[3, 7, 0, 18, 0, 11, 4, 1, 14, 0, 0, 0]","The Miami Herald, September"
remaining,"[6, 0, 13, 16, 0, 0, 2, 2, 0, 16, 13, 41]","The Miami Herald, September"
against,[],"The Miami Herald, September"
South,"[1, 0, 0, 0, 0, 0, 0, 23, 0, 6, 11, 0]","The Miami Herald, September"
bars,"[1, 0, 1, 18, 8, 2, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 12, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
where,[],"The Miami Herald, September"
Bundestag,[],"The Miami Herald, September"
But,"[211, 25, 11, 115, 409]","The Miami Herald, September"
can,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 0, 0, 38, 235, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 1, 13, 29, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 0, 1]","The Miami Herald, September"
economic,"[0, 5]","The Miami Herald, September"
military,"[0, 0, 0, 0, 7]","The Miami Herald, September"
?,[],"The Miami Herald, September"
happily,"[1, 2, 1, 0, 2, 0]","The Miami Herald, September"
City,"[0, 44, 0]","The Miami Herald, September"
decide,"[6, 0, 4, 0, 1, 1]","The Miami Herald, September"
ground,"[0, 59, 2, 16, 24, 0, 0, 0, 32, 0, 0, 0, 26, 0, 0, 4, 0, 0, 0, 0, 8, 21, 0, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 30, 2, 0, 3, 1]","The Miami Herald, September"
yielded,"[51, 0, 1, 0, 0, 6, 1, 19, 0, 0, 13, 0, 0, 6, 10, 0, 1, 0, 0, 0]","The Miami Herald, September"
all,"[28, 13, 2, 352, 2, 6, 24]","The Miami Herald, September"
flying,"[0, 9, 20, 5, 5, 4, 0, 0, 19, 2, 13, 0, 0, 0]","The Miami Herald, September"
attacks,"[2, 0, 0, 1, 0, 7, 0, 0, 11, 0, 0, 0, 0, 0, 29, 9, 0, 3, 0]","The Miami Herald, September"
waterfront,[3],"The Miami Herald, September"
gains,"[7, 16, 8, 113, 11, 0, 0, 0, 21, 1, 0, 0, 3, 0, 2, 5, 1, 26, 0, 0, 0, 13, 0, 1, 3, 1, 0, 12]","The Miami Herald, September"
Konrad,[],"The Miami Herald, September"
many,[94],"The Miami Herald, September"
earnestly,"[0, 4, 2]","The Miami Herald, September"
ascend,"[0, 0, 10, 0, 0, 0, 0]","The Miami Herald, September"
at,"[0, 580, 0, 35]","The Miami Herald, September"
up,"[0, 0, 0, 4, 3, 307]","The Miami Herald, September"
advisory,"[0, 0, 0, 0]","The Miami Herald, September"
without,[],"The Miami Herald, September"
awaits,"[10, 15, 0, 59]","The Miami Herald, September"
doesn't,[],"The Miami Herald, September"
it,"[0, 0]","The Miami Herald, September"
cultural,"[0, 0, 4]","The Miami Herald, September"
6,"[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 24, 0, 0]","The Miami Herald, September"
category,"[12, 1, 52]","The Miami Herald, September"
almost,"[237, 0, 66, 0, 18, 104, 23, 3]","The Miami Herald, September"
agreed,"[0, 2, 17, 2, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 8, 1, 6, 6]","The Miami Herald, September"
.,[],"The Miami Herald, September"
councils,[3],"The Miami Herald, September"
face,"[0, 59, 8, 0, 0, 41, 0, 0, 14, 0, 5, 35, 0, 0, 0, 3, 1, 36, 62, 61]","The Miami Herald, September"
scene,"[0, 0, 5, 3, 0, 8, 17, 20, 0, 15, 8, 12, 1]","The Miami Herald, September"
was,"[12, 3, 6, 0, 21, 0, 11, 0, 722, 6, 0, 0, 26, 15, 1]","The Miami Herald, September"
enterprises,"[0, 2, 0, 0, 0, 1]","The Miami Herald, September"
wave,"[2, 0, 0, 7, 0, 1, 0, 0, 0, 1, 0, 0, 0]","The Miami Herald, September"
report,"[8, 31, 6, 13, 0, 7, 17, 8, 24, 3, 0, 0, 6, 0]","The Miami Herald, September"
doors,"[0, 2, 36, 0]","The Miami Herald, September"
eve,"[0, 8, 1, 115, 14]","The Miami Herald, September"
scheduled,"[2, 4]","The Miami Herald, September"
$15.5,[],"The Miami Herald, September"
residents,"[0, 0, 1, 0, 0]","The Miami Herald, September"
One,"[5, 29, 0, 0, 0, 0, 321, 0, 786, 24, 0, 1, 0, 0, 0, 3, 0]","The Miami Herald, September"
offshore,"[1, 0]","The Miami Herald, September"
As,"[0, 0, 2793, 0, 0, 69, 828, 0, 0, 0, 0, 0, 0, 0, 147, 4, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
Soviet,"[0, 3]","The Miami Herald, September"
act,"[23, 163, 24, 19, 22, 3, 37, 0, 0, 0, 5, 0, 1, 0, 6, 0, 127, 42, 0, 0]","The Miami Herald, September"
activity,"[0, 0, 8, 0, 0, 0, 0, 52]","The Miami Herald, September"
underneath,[0],"The Miami Herald, September"
race,"[0, 1, 3, 0, 0, 14, 30, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The Miami Herald, September"
opposition,"[0, 5, 9, 0, 1, 14, 1, 4, 1, 0]","The Miami Herald, September"
amusing,"[0, 3, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0]","The Miami Herald, September"
taken,"[0, 0, 3, 0, 123, 9, 0, 0, 113, 16, 0, 5, 1, 3, 5, 2, 11, 10, 0, 5, 0, 0, 1, 28, 24, 0, 0, 3, 1, 1, 6, 0, 0, 14, 7, 1, 10, 18, 3, 9, 5, 20, 17, 4, 6, 6, 80, 3, 2, 0, 7, 21, 1, 0, 0, 54, 0, 1, 7, 1, 22, 20, 5, 2, 4, 4, 5, 492]","The Miami Herald, September"
Adenauer's,[],"The Miami Herald, September"
other,"[183, 41, 10]","The Miami Herald, September"
points,"[3, 0, 3, 44, 8, 0, 1, 6, 0, 0, 0, 0, 16, 11, 0, 18, 1, 0, 14, 5, 0, 0, 0, 0, 7, 0, 0, 72, 2, 0, 0, 0, 2, 37, 0, 4, 0, 0, 6, 22, 0, 0, 0, 0, 0, 73, 14]","The Miami Herald, September"
