kept,"[0, 35, 7, 4, 0, 1, 0, 0, 0, 0, 28, 4, 13, 17, 1, 5, 0, 0, 0, 0, 1, 2, 0, 1]", A Cup of the Sun
sit,"[0, 8, 10, 1, 0, 12, 0, 9, 0]", A Cup of the Sun
restless,"[1, 3, 0, 1]", A Cup of the Sun
cloud,"[5, 3, 0, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]", A Cup of the Sun
salt,"[0, 0, 2, 0, 0, 0, 0]", A Cup of the Sun
Above,"[0, 0, 0, 20, 0]", A Cup of the Sun
when,[], A Cup of the Sun
encrusted,"[0, 0, 0, 0, 0, 2, 0]", A Cup of the Sun
memory,"[0, 8, 0, 0, 0, 2, 13, 0, 1, 0]", A Cup of the Sun
orange,"[0, 0, 0, 0, 0, 3]", A Cup of the Sun
At,"[580, 0, 0, 35]", A Cup of the Sun
enough,"[0, 9, 4, 76, 12]", A Cup of the Sun
remember,"[65, 0, 1, 0, 0, 1, 0, 0, 0, 15, 5]", A Cup of the Sun
hair,"[0, 0, 0, 0, 0, 0, 0, 27]", A Cup of the Sun
roared,"[2, 1, 0, 1, 0, 0, 0, 3]", A Cup of the Sun
belonged,"[6, 90, 0]", A Cup of the Sun
nor,[], A Cup of the Sun
since,[], A Cup of the Sun
form,"[0, 0, 74, 13, 0, 0, 10, 0, 127, 0, 1, 1, 0, 0, 0, 0, 0, 12, 0, 0, 4, 1, 0, 1, 22, 0, 0, 0, 0, 19, 3, 0, 0, 57, 39, 8, 12, 5, 4, 113, 0, 6, 0, 0, 18, 3, 9, 1]", A Cup of the Sun
sinewy,"[0, 0, 0, 1, 1, 10, 0, 0, 0]", A Cup of the Sun
shop,"[0, 0, 4, 0, 8, 1, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 7, 0, 0, 0]", A Cup of the Sun
smiled,[4], A Cup of the Sun
nothing,"[0, 0, 0, 0, 0, 0, 0, 38, 3, 0, 0, 13, 1, 0]", A Cup of the Sun
case,"[8, 0, 0, 10, 6, 0, 0, 0, 18, 12, 16, 23, 1, 0, 0, 0, 7, 0, 0, 25, 0, 0, 0, 0, 0, 0, 35, 0, 62, 0, 0, 0]", A Cup of the Sun
shadow,"[0, 0, 3, 31, 0, 0, 3, 0, 0, 1, 3, 0, 0, 1, 0, 0, 8]", A Cup of the Sun
screen,"[0, 0, 18, 0, 0, 0, 8, 0, 0, 0, 0, 7, 1, 2, 0, 18, 0, 1]", A Cup of the Sun
Street,[23], A Cup of the Sun
people,"[0, 0, 0, 0, 4, 102, 2]", A Cup of the Sun
with,[], A Cup of the Sun
trees,"[0, 0, 12, 0, 1, 17]", A Cup of the Sun
sound,"[0, 0, 0, 4, 0, 18, 0, 1, 0, 4, 4, 90, 30, 0, 0, 0, 11, 0, 25, 0, 0, 0, 134]", A Cup of the Sun
supporting,"[0, 0, 0, 5, 2, 3, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 13, 0, 0, 17, 0, 19, 3, 0, 0, 0, 0, 0, 0, 0, 162, 2, 2, 1, 6, 3]", A Cup of the Sun
good,"[4, 2, 82, 3, 0, 9, 7, 0, 1, 0, 0, 84, 0, 8, 115, 0, 24, 0, 0, 2, 0, 0, 23, 1, 0, 0, 8, 3, 7, 5, 8, 5, 1, 25, 1, 134, 0]", A Cup of the Sun
he,"[0, 1039, 486, 2]", A Cup of the Sun
wiggled,"[0, 0, 0]", A Cup of the Sun
Bartoli's,[], A Cup of the Sun
course,"[0, 2, 0, 39, 12, 6, 4, 74, 24, 4, 9, 0, 12, 4, 0, 43, 2]", A Cup of the Sun
Romeo,[0], A Cup of the Sun
Waiting,"[17, 0, 10, 59, 0, 15, 0, 0, 0]", A Cup of the Sun
beyond,[18], A Cup of the Sun
Road,"[3, 47]", A Cup of the Sun
one,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]", A Cup of the Sun
leaned,"[1, 1, 1, 1, 0, 2, 1, 2, 43, 21]", A Cup of the Sun
--,[], A Cup of the Sun
opposition,"[5, 1, 1, 0, 0, 9, 0, 1, 4, 14]", A Cup of the Sun
Time,"[0, 1, 1, 0, 0, 0, 3, 0, 188]", A Cup of the Sun
commanded,"[1, 0, 0, 38, 2, 6]", A Cup of the Sun
coffee,"[0, 10, 0, 1, 0, 0, 0, 1, 1]", A Cup of the Sun
sounds,"[11, 90, 30, 0, 0, 0, 25, 1, 0, 0, 0]", A Cup of the Sun
lined,"[6, 24, 0, 0, 9, 1, 3, 0]", A Cup of the Sun
wet,"[2, 0, 0, 0, 0, 2, 0, 1, 0, 0, 3, 9, 0, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0]", A Cup of the Sun
side,"[5, 19, 1, 62, 0, 61, 14]", A Cup of the Sun
drying,"[12, 0]", A Cup of the Sun
way,"[27, 2, 8, 0, 0, 8, 123, 6, 9, 0, 3, 15, 31]", A Cup of the Sun
covering,"[6, 1, 0, 3, 1, 0, 0, 0, 2, 0, 5, 1, 0, 1, 0, 0, 8, 10, 0, 0, 0, 2, 8, 20, 3, 0, 0, 13, 4, 0, 0, 6, 0, 0, 0, 6, 0, 0, 1, 4, 7]", A Cup of the Sun
began,"[0, 0, 0, 0, 0, 0, 19, 8, 123]", A Cup of the Sun
Laura,[], A Cup of the Sun
edged,"[1, 0, 0, 0, 1, 6, 0, 0, 3, 0, 3, 1]", A Cup of the Sun
hopped,"[0, 0, 0]", A Cup of the Sun
space,"[0, 0, 0, 2, 2, 72, 43, 16]", A Cup of the Sun
not,"[602, 0]", A Cup of the Sun
streets,[23], A Cup of the Sun
wave,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 7, 0, 2, 0]", A Cup of the Sun
whose,[], A Cup of the Sun
street,[23], A Cup of the Sun
squatted,"[0, 0, 0, 0, 0, 0]", A Cup of the Sun
intimacy,"[1, 1, 0, 2, 1, 0, 0, 0]", A Cup of the Sun
Philadelphia,"[0, 6]", A Cup of the Sun
git,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]", A Cup of the Sun
She's,[], A Cup of the Sun
bay,"[0, 0, 0, 6, 0, 4, 0, 0]", A Cup of the Sun
new,"[0, 0, 38, 1, 5, 36, 3, 12, 92, 4, 4]", A Cup of the Sun
again,"[0, 74, 0, 0]", A Cup of the Sun
in,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]", A Cup of the Sun
that,[], A Cup of the Sun
paid,"[0, 19, 51, 3, 0, 6, 0, 0, 0, 6, 0, 0, 8, 2]", A Cup of the Sun
lawns,[1], A Cup of the Sun
heritage,"[0, 2]", A Cup of the Sun
you,[], A Cup of the Sun
unconcerned,[0], A Cup of the Sun
this,[], A Cup of the Sun
half-hour,"[0, 0]", A Cup of the Sun
railing,"[7, 0, 1, 0, 0, 0, 0, 0, 0, 2]", A Cup of the Sun
quality,"[12, 4, 1, 11, 3, 9, 0, 2, 6, 3, 0, 0]", A Cup of the Sun
;,[], A Cup of the Sun
To,[], A Cup of the Sun
wide,"[0, 0, 0, 0, 0, 4, 3, 0, 0, 4, 0, 0, 16, 3, 0, 0, 24]", A Cup of the Sun
Filippo,[], A Cup of the Sun
spun,"[0, 0, 0, 0, 2, 0, 0, 0]", A Cup of the Sun
both,[76], A Cup of the Sun
walls,"[1, 14, 0, 0, 12, 0, 0, 0]", A Cup of the Sun
ended,"[51, 163, 0, 3, 0, 0, 2, 1, 22, 6, 18]", A Cup of the Sun
expression,"[14, 0, 8, 18, 0, 59, 1, 0, 0, 0, 62, 0, 0, 2, 8, 0]", A Cup of the Sun
matter,"[1, 16, 29, 53, 25, 0, 7, 1]", A Cup of the Sun
heavy,"[0, 33, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 2, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 7, 9, 4, 3, 53, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 25, 1, 0]", A Cup of the Sun
fence,"[14, 3, 4, 0, 12, 0, 1, 0, 0]", A Cup of the Sun
flown,"[0, 20, 0, 4, 0, 0, 0, 2, 5]", A Cup of the Sun
upward,"[307, 4, 0, 0]", A Cup of the Sun
tribute,"[0, 6, 2]", A Cup of the Sun
There's,[], A Cup of the Sun
ticks,"[0, 23, 6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1]", A Cup of the Sun
repetitive,"[2, 0, 1]", A Cup of the Sun
showed,"[0, 21, 3, 0, 3, 7, 36, 1, 1, 1, 0, 20, 1, 0, 44, 37, 15, 7, 0, 0, 1, 19, 6, 8]", A Cup of the Sun
hill,"[6, 0, 0, 0, 3, 0, 2, 0]", A Cup of the Sun
hearing,"[0, 3, 22, 0, 4, 0, 0, 0, 6, 0, 102, 5, 0, 0, 0, 15, 15, 8, 0, 0, 0]", A Cup of the Sun
Mass,"[18, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 1, 1, 1, 0, 1, 0, 0, 0, 4, 12, 2, 12, 11, 0, 0, 4, 0, 0, 1, 0, 2, 102, 0, 2]", A Cup of the Sun
Only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]", A Cup of the Sun
caressed,"[0, 0]", A Cup of the Sun
",",[], A Cup of the Sun
One,"[3, 0, 0, 29, 24, 0, 0, 0, 5, 0, 0, 0, 0, 321, 1, 786, 0]", A Cup of the Sun
Hey,[], A Cup of the Sun
Signore,"[0, 0, 1]", A Cup of the Sun
before,"[0, 14, 17, 123]", A Cup of the Sun
thing,"[53, 0, 29]", A Cup of the Sun
soul,"[4, 7, 28, 19, 4, 14, 0, 0]", A Cup of the Sun
Italy,"[4, 0, 0]", A Cup of the Sun
silently,"[0, 0, 0, 2]", A Cup of the Sun
only,"[3, 0, 3, 1, 25, 0, 3, 211, 0, 17, 115, 11, 13, 4, 409]", A Cup of the Sun
reassured,"[1, 1, 1]", A Cup of the Sun
smell,"[0, 1, 40, 0, 0, 0, 0, 0, 37, 0, 2, 14, 23, 0, 0, 2, 59, 6, 0, 6, 0, 0, 1]", A Cup of the Sun
suitcase,"[2, 4, 0, 0, 0]", A Cup of the Sun
trays,[7], A Cup of the Sun
quarters,"[1, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 7, 3, 5, 5, 0, 0]", A Cup of the Sun
strutted,"[0, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
Man's,[], A Cup of the Sun
glued,"[0, 0, 0, 1]", A Cup of the Sun
directly,"[12, 12, 0, 0, 0, 1, 10, 3, 16, 0, 129, 0, 16]", A Cup of the Sun
streetcar,"[0, 0, 0, 0, 0]", A Cup of the Sun
did,"[3, 0, 0, 9, 18, 0, 84, 0, 5, 0, 1, 6, 22, 0, 6, 25, 0, 1, 163, 0, 0, 3, 113, 46]", A Cup of the Sun
mouth,"[0, 0, 0, 14, 1, 26, 14, 0, 0, 2, 0, 0, 0, 0, 0]", A Cup of the Sun
church,"[54, 0, 0, 0]", A Cup of the Sun
stucco,[0], A Cup of the Sun
these,[], A Cup of the Sun
Pompeii,[0], A Cup of the Sun
say,"[1, 0, 12, 39, 21, 0, 70, 0, 34, 0, 0, 49, 0, 0]", A Cup of the Sun
They,[], A Cup of the Sun
name,"[2, 0, 3, 31, 0, 0, 0, 3, 1, 0, 4, 6, 0, 0, 6, 0, 22, 0, 9, 0, 25, 113, 21]", A Cup of the Sun
cared,"[0, 8, 10, 17, 20, 3, 21, 176]", A Cup of the Sun
so,"[177, 0, 0, 17, 3, 0, 22, 0, 0, 228, 0, 12]", A Cup of the Sun
high,"[0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 61, 0, 0, 0, 2]", A Cup of the Sun
his,[], A Cup of the Sun
finger,"[8, 0, 0, 0, 37, 1]", A Cup of the Sun
upon,[], A Cup of the Sun
blended,"[0, 0, 90, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0]", A Cup of the Sun
carry,"[3, 0, 15, 0, 7, 1, 0, 0, 9, 2, 0, 80, 0, 17, 0, 0, 1, 0, 43, 2, 36, 0, 7, 4, 0, 6, 1, 0]", A Cup of the Sun
where,[], A Cup of the Sun
Concetta,[], A Cup of the Sun
sat,"[0, 8, 2, 10, 1, 0, 0, 0, 12, 0, 9, 0]", A Cup of the Sun
fold,"[3, 3, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 3]", A Cup of the Sun
female,"[6, 0, 0]", A Cup of the Sun
sameness,"[0, 0, 0]", A Cup of the Sun
there,"[0, 0, 0, 0, 0, 276]", A Cup of the Sun
lines,"[1, 0, 6, 24, 0, 74, 0, 0, 3, 0, 0, 0, 7, 7, 0, 0, 0, 0, 31, 1, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 0, 0, 0, 3, 3, 0, 0, 26, 2, 0, 36, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
time-cast,[], A Cup of the Sun
),[], A Cup of the Sun
see,"[0, 12, 0, 49, 8, 17, 3, 0, 0, 55, 0, 0, 11, 2, 6, 4, 0, 5, 38, 4, 1, 4, 0, 3, 0, 0, 13, 1, 8, 0, 7, 10, 0, 102, 7, 1, 0, 0, 0, 22, 20, 2, 0, 0, 0, 0, 17, 15, 6, 19, 59, 4, 0, 0, 0]", A Cup of the Sun
fully,"[0, 0, 8, 0, 24]", A Cup of the Sun
'',[], A Cup of the Sun
wrinkled,"[0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
what,[], A Cup of the Sun
No,"[0, 50, 0, 266, 0]", A Cup of the Sun
white-columned,[], A Cup of the Sun
slashed,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 1, 1, 0]", A Cup of the Sun
lapping,"[0, 0, 3, 3, 0, 0, 1, 0, 0, 1, 0]", A Cup of the Sun
place,"[1, 0, 1, 0, 34, 10, 7, 43, 0, 10, 19, 0, 17, 1, 16, 4, 1, 3, 21, 12, 0, 0, 51, 3, 2, 0, 0, 72, 14, 43, 16, 54, 0, 4, 37, 7, 12, 0, 29, 2, 6, 0, 46]", A Cup of the Sun
wetness,[0], A Cup of the Sun
You're,[], A Cup of the Sun
dog,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 4, 2, 0, 0, 0, 0, 25, 0, 3, 1, 0, 0, 0, 0]", A Cup of the Sun
Chieti,[], A Cup of the Sun
wouldn't,[], A Cup of the Sun
tone,"[0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 12, 37, 0, 0, 14, 23, 0, 0, 0, 2, 0, 0, 0, 0, 2, 59, 9, 6, 6]", A Cup of the Sun
looked,"[3, 10, 102, 7, 59, 41, 0, 4, 7, 26, 5, 0, 62, 0, 15, 0, 4]", A Cup of the Sun
arch,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
unfalteringly,"[0, 0, 0]", A Cup of the Sun
were,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 26, 6, 6]", A Cup of the Sun
very,"[5, 33, 0, 40, 1, 81]", A Cup of the Sun
window,"[0, 13]", A Cup of the Sun
dog's,[], A Cup of the Sun
(,[], A Cup of the Sun
sight,"[18, 17, 3, 0, 0, 0, 2, 0, 0, 0, 12, 0, 0, 20, 1, 1, 1, 0, 0, 0, 0, 0, 12, 4, 2, 12, 0, 0, 4, 0, 0, 2, 2, 0]", A Cup of the Sun
ripe,"[2, 2, 84, 4, 134]", A Cup of the Sun
except,"[1, 19, 0, 1, 0, 0, 0]", A Cup of the Sun
from,[], A Cup of the Sun
neatest,"[61, 0, 2, 0, 0, 4, 0, 0, 5, 18, 0, 2, 1, 0, 0, 0, 16, 0, 0, 3, 0]", A Cup of the Sun
altered,"[0, 34, 3, 0, 0, 0, 0, 3, 4, 5, 0, 0]", A Cup of the Sun
low,"[10, 146, 0, 20, 0, 0, 1, 0, 13, 4, 4, 0, 0, 0, 3, 0, 0, 0, 67, 1, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]", A Cup of the Sun
month,"[8, 0]", A Cup of the Sun
rot,"[0, 0, 10, 0, 0, 0, 1, 0, 0, 2, 7, 0, 0]", A Cup of the Sun
thought,"[65, 1, 14, 0, 17, 0, 0, 0, 0, 12, 67, 0, 0, 37, 10, 12, 2, 31, 31, 1, 15, 0, 5, 4, 15, 0, 0, 0, 0, 0]", A Cup of the Sun
backyards,[0], A Cup of the Sun
sinister,"[1, 0, 21, 3, 3, 0, 31, 0, 2, 1]", A Cup of the Sun
farewell,"[1, 32, 1, 0, 2]", A Cup of the Sun
courtyards,"[6, 0]", A Cup of the Sun
coolness,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
pretended,"[2, 0, 6, 0, 0, 0, 22, 7, 0, 12, 113, 0, 4, 0, 0, 5, 0, 0]", A Cup of the Sun
if,[], A Cup of the Sun
There,"[0, 0, 0, 0, 0, 276]", A Cup of the Sun
porches,[6], A Cup of the Sun
dogs,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 4, 2, 0, 0, 0, 0, 25, 0, 3, 1, 0, 0, 0, 0]", A Cup of the Sun
Eh,[], A Cup of the Sun
would,[], A Cup of the Sun
knowing,"[49, 0, 49, 0, 2, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 14, 0, 129, 4, 2, 0, 5, 0, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 5, 0]", A Cup of the Sun
pink,"[0, 2, 1, 0, 0, 0, 6, 0]", A Cup of the Sun
gradually,"[0, 7, 0]", A Cup of the Sun
companion,"[8, 2, 2, 2, 0, 15, 6, 0, 0, 1]", A Cup of the Sun
Old,"[79, 0, 0, 0, 9, 10, 1, 0, 0, 0, 0, 10, 11]", A Cup of the Sun
your,[], A Cup of the Sun
himself,[], A Cup of the Sun
gloved,[0], A Cup of the Sun
ours,[], A Cup of the Sun
loosely,"[0, 2, 12, 0, 1]", A Cup of the Sun
was,"[3, 11, 0, 1, 722, 0, 12, 21, 0, 15, 0, 0, 26, 6, 6]", A Cup of the Sun
boy,"[27, 47, 0]", A Cup of the Sun
passing,"[1, 0, 0, 6, 0, 0, 0, 0, 14, 0, 0, 90, 0, 0, 0, 12, 43, 0, 0, 0, 0, 3, 0, 4, 0, 3, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 51, 7, 0, 11, 20, 5, 0, 0, 0, 50, 11, 0, 0, 0, 0, 13, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 71, 0, 3, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 29, 0, 0, 0, 4, 26, 1, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 1, 2]", A Cup of the Sun
ride,"[0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 2, 0, 0, 0, 11, 1, 0]", A Cup of the Sun
Nor,[], A Cup of the Sun
What,[], A Cup of the Sun
town,"[0, 41, 2, 0, 0, 0]", A Cup of the Sun
In,"[0, 152, 2, 0, 3, 0, 1, 2255, 0, 0]", A Cup of the Sun
swings,"[0, 0, 3, 0, 0, 0, 0, 4, 0, 20, 9, 0, 0, 0, 0, 1, 0]", A Cup of the Sun
ecstatic,"[0, 1, 0, 0, 0]", A Cup of the Sun
early,"[183, 0, 10, 41, 0, 0, 0]", A Cup of the Sun
``,[], A Cup of the Sun
rosaries,"[0, 0]", A Cup of the Sun
service,"[0, 1, 0, 3, 0, 0, 0, 19, 0, 0, 0, 0, 9, 0, 41, 0]", A Cup of the Sun
doors,"[2, 0, 0, 36]", A Cup of the Sun
satin-covered,[], A Cup of the Sun
consumed,"[1, 0, 80, 0, 146, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 492, 0]", A Cup of the Sun
fleas,[0], A Cup of the Sun
shaved,"[1, 0, 3, 0, 0, 18]", A Cup of the Sun
purpose,"[18, 3, 66, 7, 0, 1, 7, 1, 11, 1, 2, 6]", A Cup of the Sun
straw,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]", A Cup of the Sun
around,"[237, 6, 85, 2, 0, 3, 0, 182, 0, 0]", A Cup of the Sun
hundred,"[23, 13, 1, 0, 0, 11, 0]", A Cup of the Sun
color,"[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
couldn't,[], A Cup of the Sun
.,[], A Cup of the Sun
why,"[40, 0]", A Cup of the Sun
bats,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]", A Cup of the Sun
delighting,"[0, 0, 0, 0, 0, 0, 5, 4, 0, 5]", A Cup of the Sun
night,"[0, 31, 51, 0, 1]", A Cup of the Sun
Calloused,"[0, 0, 0, 0, 1]", A Cup of the Sun
speeches,"[6, 0, 1, 0, 0, 0, 0, 25, 0, 0, 0, 3, 1, 18]", A Cup of the Sun
wanted,"[6, 51, 2, 1, 54, 16, 3, 36]", A Cup of the Sun
never,"[0, 96]", A Cup of the Sun
took,"[6, 2, 0, 6, 0, 5, 21, 1, 0, 1, 0, 0, 7, 1, 3, 0, 18, 1, 1, 0, 5, 0, 0, 9, 0, 2, 0, 4, 1, 54, 7, 20, 6, 123, 22, 0, 80, 10, 3, 5, 0, 17, 5, 5, 9, 3, 16, 20, 10, 492, 2, 0, 5, 14, 0, 7, 4, 24, 11, 0, 113, 0, 4, 3, 1, 1]", A Cup of the Sun
those,[], A Cup of the Sun
into,[], A Cup of the Sun
harshness,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
tweezed,[0], A Cup of the Sun
sundials,[0], A Cup of the Sun
shoulders,"[0, 5, 0, 0]", A Cup of the Sun
Drexel,[], A Cup of the Sun
pointed,"[14, 73, 0, 0, 0, 8, 0, 0, 11, 0, 3, 2, 1, 44, 0, 16, 72, 5, 0, 4, 37, 0, 7, 0, 0, 0, 0]", A Cup of the Sun
who,"[0, 0]", A Cup of the Sun
Love,"[1, 0, 49, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 8, 8, 0]", A Cup of the Sun
something,[], A Cup of the Sun
I,"[3, 0, 29, 24, 0, 5, 0, 321, 1, 786, 0]", A Cup of the Sun
His,[], A Cup of the Sun
Soothing,"[0, 0, 0, 1, 12, 0]", A Cup of the Sun
Yet,"[1, 3, 0, 1, 0, 115, 0, 47, 0, 35, 0, 0, 103, 0, 0, 0, 0, 6, 0]", A Cup of the Sun
old,"[79, 0, 0, 0, 9, 10, 1, 0, 0, 0, 0, 10, 11]", A Cup of the Sun
playing,"[23, 1, 0, 0, 0, 18, 0, 6, 0, 5, 127, 0, 3, 0, 0, 6, 0, 0, 22, 0, 2, 0, 43, 0, 0, 19, 0, 4]", A Cup of the Sun
Saturday,"[2, 0, 0]", A Cup of the Sun
boredom,"[1, 0, 0]", A Cup of the Sun
perhaps,"[18, 13, 0, 13, 0, 0]", A Cup of the Sun
fragile,"[2, 0, 3, 2, 0, 0, 14]", A Cup of the Sun
noticed,"[0, 4, 10, 0, 3, 8, 9, 55, 9, 0, 10, 2]", A Cup of the Sun
an,"[0, 0]", A Cup of the Sun
although,[], A Cup of the Sun
taut,"[0, 5]", A Cup of the Sun
heard,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 24, 0, 0]", A Cup of the Sun
screeching,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0]", A Cup of the Sun
sphere,"[34, 32, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]", A Cup of the Sun
heat,"[1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 5, 3, 2, 0, 5, 0]", A Cup of the Sun
long,"[0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]", A Cup of the Sun
paved,"[0, 0]", A Cup of the Sun
hear,"[0, 102, 15, 3, 22, 0, 5, 0, 4, 0, 0, 0]", A Cup of the Sun
back,"[40, 0, 0, 0, 0, 5, 2, 0, 0, 8, 0, 1, 13, 3, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 162, 0, 1, 0, 0, 0]", A Cup of the Sun
It's,[], A Cup of the Sun
nobody,"[0, 0, 7, 0]", A Cup of the Sun
alive,"[4, 3, 0, 16, 26, 5]", A Cup of the Sun
reached,"[0, 1, 7, 11, 0, 0, 0, 1, 0, 51, 1, 12, 0, 0, 5, 21, 3, 50, 11, 1, 113, 0, 0]", A Cup of the Sun
sprouted,"[0, 5, 1, 0, 0, 0, 0, 0, 36]", A Cup of the Sun
condemned,"[0, 0, 0, 0, 0, 3, 1]", A Cup of the Sun
due,"[0, 0, 9, 0]", A Cup of the Sun
flesh,"[0, 0, 0, 39, 5, 13, 0, 1, 22, 0, 6, 0, 0, 0, 9]", A Cup of the Sun
dead,"[0, 0, 0, 20, 23, 1, 8, 28, 0, 4, 3, 0, 0, 2, 9, 27]", A Cup of the Sun
