can,"[0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 3, 7, 0, 0, 1, 1, 0, 4, 29, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 38, 0, 0, 0, 12, 0, 13, 0, 0, 0, 0, 0, 0, 0, 3, 235, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
against,[],"Annual Report of Year Ending June 30, 1961"
educators,"[0, 0, 0]","Annual Report of Year Ending June 30, 1961"
``,[],"Annual Report of Year Ending June 30, 1961"
components,"[47, 4, 0, 8, 8, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
flow,"[0, 0, 2, 0, 0, 8, 20, 0, 14, 0, 0, 3, 74, 43, 0, 6, 3, 5]","Annual Report of Year Ending June 30, 1961"
merit,"[0, 4, 0, 6, 1]","Annual Report of Year Ending June 30, 1961"
less,"[0, 0, 0, 68]","Annual Report of Year Ending June 30, 1961"
between,"[83, 0, 0]","Annual Report of Year Ending June 30, 1961"
Funds,"[0, 0, 0, 8, 36, 10, 0, 4, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
anticipate,"[0, 1, 0, 1, 25, 0, 2, 0, 15, 0, 0, 1, 0, 9, 0]","Annual Report of Year Ending June 30, 1961"
library,"[0, 0, 0, 3]","Annual Report of Year Ending June 30, 1961"
explain,"[7, 5, 0]","Annual Report of Year Ending June 30, 1961"
repeat,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 0, 1, 0, 0]","Annual Report of Year Ending June 30, 1961"
very,"[40, 1, 5, 33, 81, 0]","Annual Report of Year Ending June 30, 1961"
former,"[11, 0, 183, 79, 0, 0, 30, 41, 0, 1, 10]","Annual Report of Year Ending June 30, 1961"
Recently,"[0, 30, 0, 2, 8]","Annual Report of Year Ending June 30, 1961"
sums,"[1, 4, 0, 0, 0, 0, 0, 0, 0, 20, 0, 1, 0, 2, 0, 2, 0, 2, 0, 0, 5, 2, 1, 0, 22, 0, 0, 0, 9, 0, 15, 12, 3, 0, 1, 0, 23]","Annual Report of Year Ending June 30, 1961"
.,[],"Annual Report of Year Ending June 30, 1961"
changing,"[0, 3, 5, 5, 3, 34, 0, 10, 1, 7, 0, 1, 6, 0]","Annual Report of Year Ending June 30, 1961"
constantly,"[0, 46, 3, 0, 4, 7]","Annual Report of Year Ending June 30, 1961"
man,"[0, 0, 0, 7, 0, 173, 6, 0, 0, 4, 0, 0, 11, 8, 96, 0, 11, 0, 49, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
lay,"[46, 0, 0, 19, 0, 0, 0, 29, 0, 1, 16, 2, 1, 0, 8, 72, 51]","Annual Report of Year Ending June 30, 1961"
accept,"[2, 0, 0, 6, 0, 10, 9, 6, 0, 80, 492, 0]","Annual Report of Year Ending June 30, 1961"
enthusiasm,"[2, 0, 0]","Annual Report of Year Ending June 30, 1961"
prerogatives,"[5, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
found,"[0, 13, 7, 2, 0, 0, 1, 1, 8, 14, 3, 0, 1, 8, 59, 0, 17, 4, 3, 37, 1, 0, 0, 7, 1, 3, 3, 55, 0, 21, 0, 123, 0, 0, 5, 102]","Annual Report of Year Ending June 30, 1961"
combination,"[0, 0, 11]","Annual Report of Year Ending June 30, 1961"
mutual,"[2, 20, 5]","Annual Report of Year Ending June 30, 1961"
recommended,"[5, 2, 5, 1]","Annual Report of Year Ending June 30, 1961"
create,"[4, 16, 113]","Annual Report of Year Ending June 30, 1961"
preclude,"[0, 0, 7, 0, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
could,[],"Annual Report of Year Ending June 30, 1961"
each,"[81, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
first,"[20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 1, 169, 0, 19, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
chances,"[15, 0, 1, 3, 0, 0, 0, 2, 3, 3, 55, 17, 10, 2, 7, 3, 14]","Annual Report of Year Ending June 30, 1961"
thoroughly,"[0, 1, 7, 134]","Annual Report of Year Ending June 30, 1961"
passing,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 6, 0, 0, 1, 3, 0, 26, 0, 0, 0, 9, 0, 0, 0, 29, 0, 0, 7, 51, 0, 90, 1, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 14, 0, 0, 0, 0, 0, 3, 0, 71, 0, 50, 0, 0, 12, 5, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 2, 0, 0, 20, 2, 0, 43, 0, 11, 1, 0, 0, 0, 0, 0, 11, 1, 0, 1, 0, 3, 0, 1, 0]","Annual Report of Year Ending June 30, 1961"
imaginative,"[1, 1]","Annual Report of Year Ending June 30, 1961"
rare,"[0, 1, 3, 0]","Annual Report of Year Ending June 30, 1961"
needs,"[0, 0, 22, 0, 6, 51, 0, 0, 8, 6, 14, 1, 16, 0, 0, 0, 6, 5, 54, 80]","Annual Report of Year Ending June 30, 1961"
from,[],"Annual Report of Year Ending June 30, 1961"
understanding,"[1, 8, 0, 1, 21, 30, 0, 0, 0, 17, 11, 0, 9, 2, 0, 0, 1, 4, 0, 102]","Annual Report of Year Ending June 30, 1961"
up,"[0, 4, 0, 3, 307, 0]","Annual Report of Year Ending June 30, 1961"
approach,"[6, 0, 3, 0, 0, 9, 0, 0, 0, 0, 0, 26, 11, 0, 0, 0, 23, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
alert,"[4, 1, 0, 0, 2, 0, 0, 0, 3, 1, 5, 4, 0, 0, 16, 0]","Annual Report of Year Ending June 30, 1961"
world,"[0, 1, 20, 9, 0, 0, 1, 0, 0, 173, 0, 16, 4, 1, 4, 0, 0, 8, 11, 96, 11, 0, 22, 35, 0, 0]","Annual Report of Year Ending June 30, 1961"
available,"[0, 0, 18, 0]","Annual Report of Year Ending June 30, 1961"
responsibility,"[0, 3, 0, 0, 4]","Annual Report of Year Ending June 30, 1961"
major,"[0, 0, 0, 1, 18]","Annual Report of Year Ending June 30, 1961"
things,"[50, 53, 0, 29]","Annual Report of Year Ending June 30, 1961"
raise,"[0, 8, 2, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 0, 0, 0, 10, 0, 48, 0, 0, 0, 0, 3, 4, 1, 0, 7, 1, 0, 0, 0, 0, 12, 1, 0, 16]","Annual Report of Year Ending June 30, 1961"
them,[],"Annual Report of Year Ending June 30, 1961"
time,"[1, 0, 3, 188, 0, 0, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
developed,"[0, 0, 0, 0, 0, 3, 0, 0, 1, 7, 0, 12, 0, 1, 0, 10, 0, 13, 0, 18, 123, 12, 0, 3, 16]","Annual Report of Year Ending June 30, 1961"
scientific,[3],"Annual Report of Year Ending June 30, 1961"
stand,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 13, 0, 2, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 3, 0, 6, 0, 0, 19, 0]","Annual Report of Year Ending June 30, 1961"
say,"[12, 49, 70, 1, 0, 0, 21, 0, 0, 34, 0, 0, 39, 0]","Annual Report of Year Ending June 30, 1961"
evidence,"[8, 0, 0, 44, 5, 3, 15, 1, 0, 3, 39]","Annual Report of Year Ending June 30, 1961"
almost,"[23, 0, 0, 18, 66, 237, 3, 104]","Annual Report of Year Ending June 30, 1961"
looks,"[5, 8, 6, 3, 7, 62, 59, 0, 0, 0, 15, 4, 0, 23, 0, 37, 23, 14, 0, 6, 41, 14, 10, 0, 2, 26, 4, 7, 102]","Annual Report of Year Ending June 30, 1961"
teachers,"[2, 7]","Annual Report of Year Ending June 30, 1961"
leave,"[1, 0, 0, 12, 0, 27, 20, 0, 218, 51, 9, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 32, 16]","Annual Report of Year Ending June 30, 1961"
whether,[],"Annual Report of Year Ending June 30, 1961"
beset,"[0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
acceptance,"[0, 0, 0, 0, 0, 0, 5, 0]","Annual Report of Year Ending June 30, 1961"
relationship,"[0, 8, 2, 0]","Annual Report of Year Ending June 30, 1961"
appropriate,"[3, 0, 12, 0, 2, 0, 1, 6]","Annual Report of Year Ending June 30, 1961"
has,"[7, 49, 4, 4, 0, 17, 1, 0, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 18, 0, 3, 6, 0, 123, 2, 0, 80, 492]","Annual Report of Year Ending June 30, 1961"
and,[],"Annual Report of Year Ending June 30, 1961"
may,"[0, 0, 2, 167, 0, 0]","Annual Report of Year Ending June 30, 1961"
same,"[0, 176, 88, 0, 3, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
partner,"[0, 0, 0, 8, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
sometimes,[18],"Annual Report of Year Ending June 30, 1961"
around,"[2, 0, 3, 0, 0, 237, 6, 0, 85, 182]","Annual Report of Year Ending June 30, 1961"
efforts,"[0, 0, 0, 5, 22, 10, 0, 0, 0, 1, 11, 0, 16, 11, 18, 7]","Annual Report of Year Ending June 30, 1961"
speeches,"[6, 0, 0, 0, 18, 1, 0, 3, 0, 0, 0, 1, 0, 25]","Annual Report of Year Ending June 30, 1961"
also,"[121, 2, 3, 0, 118]","Annual Report of Year Ending June 30, 1961"
indispensable,"[13, 1]","Annual Report of Year Ending June 30, 1961"
data,"[16, 0, 4, 0]","Annual Report of Year Ending June 30, 1961"
curricula,"[0, 0, 0, 27, 0]","Annual Report of Year Ending June 30, 1961"
adhered,"[0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 3]","Annual Report of Year Ending June 30, 1961"
level,"[37, 0, 31, 0, 0, 0, 0, 0, 14, 11, 8, 23, 18, 0, 115, 0, 1, 0, 8, 10, 1, 0, 22, 12, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
normal,"[8, 8, 24, 3, 2]","Annual Report of Year Ending June 30, 1961"
money,[36],"Annual Report of Year Ending June 30, 1961"
instance,"[35, 23, 1, 2, 10, 1, 3]","Annual Report of Year Ending June 30, 1961"
reading,"[1, 44, 1, 21, 0, 0, 24, 19, 0, 4, 22, 0, 17, 2, 0, 70, 0, 4, 7, 80, 10]","Annual Report of Year Ending June 30, 1961"
promotion,"[0, 1, 0, 0, 3, 0, 0]","Annual Report of Year Ending June 30, 1961"
act,"[42, 0, 24, 0, 163, 0, 0, 0, 22, 127, 0, 37, 23, 0, 6, 1, 3, 0, 5, 19]","Annual Report of Year Ending June 30, 1961"
where,[],"Annual Report of Year Ending June 30, 1961"
investigates,"[0, 1, 0, 3]","Annual Report of Year Ending June 30, 1961"
quite,"[0, 40, 28, 0]","Annual Report of Year Ending June 30, 1961"
it,"[0, 0]","Annual Report of Year Ending June 30, 1961"
changes,"[1, 5, 5, 0, 3, 34, 10, 0, 10, 7, 0, 0, 1, 6, 0]","Annual Report of Year Ending June 30, 1961"
unity,"[5, 2, 24, 1, 29, 786, 0, 321, 1]","Annual Report of Year Ending June 30, 1961"
continually,[1],"Annual Report of Year Ending June 30, 1961"
single,"[1, 5, 28, 24, 29, 2, 786, 0, 321, 1, 0]","Annual Report of Year Ending June 30, 1961"
problem,"[39, 36, 20]","Annual Report of Year Ending June 30, 1961"
terms,"[17, 17, 27, 8, 3, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
confer,"[0, 0, 4, 1, 0]","Annual Report of Year Ending June 30, 1961"
explains,"[7, 5, 0]","Annual Report of Year Ending June 30, 1961"
actively,[0],"Annual Report of Year Ending June 30, 1961"
reads,"[19, 1, 17, 44, 1, 4, 70, 4, 21, 2, 80, 24]","Annual Report of Year Ending June 30, 1961"
something,[],"Annual Report of Year Ending June 30, 1961"
forecasting,"[0, 3, 0, 1, 22, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 0]","Annual Report of Year Ending June 30, 1961"
ahead,"[0, 14, 0, 0, 0, 0, 0, 0, 9, 0, 1, 9, 123]","Annual Report of Year Ending June 30, 1961"
development,"[13, 0, 0, 1, 0, 8, 3, 23, 0]","Annual Report of Year Ending June 30, 1961"
older,"[1, 10, 0, 11, 0, 9, 79, 0, 2, 3, 0, 0, 0, 0, 1, 0, 10, 0]","Annual Report of Year Ending June 30, 1961"
occasions,"[1, 5, 6, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
meetings,"[0, 11, 18, 7, 0, 0, 2, 0, 3, 0, 7, 0, 0, 0, 23, 0, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 102, 19]","Annual Report of Year Ending June 30, 1961"
;,[],"Annual Report of Year Ending June 30, 1961"
high,"[2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 61, 0, 0, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
sternly,"[1, 0]","Annual Report of Year Ending June 30, 1961"
keep,"[7, 4, 1, 0, 1, 0, 33, 0, 17, 0, 0, 0, 2, 0, 13, 0, 5, 4, 0, 0, 0, 1, 0, 0, 1, 13, 0, 0, 35]","Annual Report of Year Ending June 30, 1961"
core,"[27, 0, 0, 0, 0, 0, 0, 20, 2, 0, 0, 2, 0, 2, 5, 0, 0, 0, 3, 4, 1, 6, 23]","Annual Report of Year Ending June 30, 1961"
too,"[1, 121, 2, 3, 0, 0, 118, 0]","Annual Report of Year Ending June 30, 1961"
take,"[0, 5, 0, 0, 0, 1, 21, 0, 0, 13, 0, 22, 0, 2, 6, 7, 0, 24, 3, 3, 1, 0, 0, 0, 1, 20, 4, 4, 3, 1, 10, 6, 1, 4, 7, 0, 2, 7, 0, 5, 14, 16, 9, 0, 0, 113, 5, 6, 5, 9, 2, 0, 0, 11, 0, 18, 1, 17, 16, 0, 5, 5, 10, 20, 54, 1, 1, 6, 123, 80, 492, 3]","Annual Report of Year Ending June 30, 1961"
realities,"[96, 0, 5, 9]","Annual Report of Year Ending June 30, 1961"
guarding,"[0, 17, 4, 2]","Annual Report of Year Ending June 30, 1961"
cadre,"[0, 1]","Annual Report of Year Ending June 30, 1961"
collective,"[3, 2]","Annual Report of Year Ending June 30, 1961"
Supporting,"[0, 0, 0, 0, 1, 2, 0, 17, 3, 0, 0, 0, 0, 0, 3, 0, 2, 0, 13, 1, 162, 0, 0, 0, 3, 0, 5, 0, 3, 0, 6, 2, 0, 19, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
community,"[13, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
pro,"[12, 1]","Annual Report of Year Ending June 30, 1961"
philosophy,"[0, 1, 0, 3, 0]","Annual Report of Year Ending June 30, 1961"
allowances,"[0, 0, 0, 2, 0, 0, 0, 3]","Annual Report of Year Ending June 30, 1961"
ever,"[0, 46, 0, 59, 0]","Annual Report of Year Ending June 30, 1961"
use,"[3, 0, 1, 66, 7, 6, 2, 0, 1, 0, 0, 0, 0, 0, 1, 5, 0, 0, 6, 0, 9, 11, 7]","Annual Report of Year Ending June 30, 1961"
offices,"[1, 58, 7, 7, 6, 47, 1, 72, 43, 0, 6, 0, 0, 0, 19, 16, 0, 1, 2]","Annual Report of Year Ending June 30, 1961"
different,"[0, 24, 1]","Annual Report of Year Ending June 30, 1961"
summon,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 2]","Annual Report of Year Ending June 30, 1961"
by,"[7, 497, 39, 40]","Annual Report of Year Ending June 30, 1961"
neither,[10],"Annual Report of Year Ending June 30, 1961"
independent,"[0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 0]","Annual Report of Year Ending June 30, 1961"
clearly,"[0, 26, 1, 0, 14]","Annual Report of Year Ending June 30, 1961"
welcome,"[4, 7]","Annual Report of Year Ending June 30, 1961"
elsewhere,[2],"Annual Report of Year Ending June 30, 1961"
scholarship,"[0, 0, 3, 1, 0, 0, 5]","Annual Report of Year Ending June 30, 1961"
labor,"[6, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 24, 0, 2, 0, 0, 0, 11, 0, 0, 0, 2, 0, 0, 7, 4, 0]","Annual Report of Year Ending June 30, 1961"
true,"[4, 0, 0, 1, 24, 0, 0, 1, 0, 0, 0, 0, 0, 16, 0, 9]","Annual Report of Year Ending June 30, 1961"
privilege,"[0, 0, 5, 0, 7, 0]","Annual Report of Year Ending June 30, 1961"
make,"[1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 1, 17, 0, 163, 51, 0, 0, 6, 0, 0, 127, 21, 4, 0, 9, 0, 39, 0, 31, 0, 0, 4, 113, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 18, 11, 9, 0, 0, 0, 26, 2, 0, 1, 1, 5, 0, 0, 123, 0, 9, 0, 0, 0, 80, 492, 16]","Annual Report of Year Ending June 30, 1961"
load,"[0, 0, 0, 0, 0, 4, 0, 8, 5, 9, 4, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0]","Annual Report of Year Ending June 30, 1961"
with,[],"Annual Report of Year Ending June 30, 1961"
subjects,"[24, 1, 29, 0, 5, 1, 0, 34, 16, 25, 0, 7, 0, 35, 7, 5, 0, 8, 0]","Annual Report of Year Ending June 30, 1961"
potential,"[1, 0, 0, 41, 0, 13, 6, 0, 0]","Annual Report of Year Ending June 30, 1961"
technological,"[11, 1]","Annual Report of Year Ending June 30, 1961"
department's,[],"Annual Report of Year Ending June 30, 1961"
scratch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 10, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
rebuilds,"[1, 3]","Annual Report of Year Ending June 30, 1961"
certain,"[42, 1, 42]","Annual Report of Year Ending June 30, 1961"
gifts,"[5, 0, 2, 51, 36, 0, 6, 0, 0, 0, 1, 13]","Annual Report of Year Ending June 30, 1961"
professors,"[1, 0]","Annual Report of Year Ending June 30, 1961"
begun,"[0, 0, 0, 19, 123, 8, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
common,"[2, 20, 0, 8, 0, 0, 1, 2, 0, 8, 3, 0, 2]","Annual Report of Year Ending June 30, 1961"
advantages,"[0, 1, 10]","Annual Report of Year Ending June 30, 1961"
adaptation,"[1, 0, 7, 0]","Annual Report of Year Ending June 30, 1961"
fields,"[0, 0, 0, 1, 0, 1, 0, 24, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 34, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 2, 32, 0, 0]","Annual Report of Year Ending June 30, 1961"
humanities,"[96, 173, 4, 1, 0, 0, 11, 8, 0, 0, 0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
university's,[],"Annual Report of Year Ending June 30, 1961"
evaluation,"[2, 0, 1]","Annual Report of Year Ending June 30, 1961"
marriages,"[9, 0, 1, 1, 15, 5, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
truest,"[4, 24, 0, 0, 1, 0, 0, 0, 0, 16, 0, 9]","Annual Report of Year Ending June 30, 1961"
goes,"[0, 0, 1, 0, 1, 25, 0, 0, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 5, 33, 6, 0, 20, 0, 0, 3, 6, 0, 19, 0, 26, 90, 43, 127, 0, 0, 3, 0, 0, 37, 0, 0, 11, 17, 3, 0, 6, 1, 19, 0, 0, 8, 13, 0, 0, 0, 0, 3, 0, 0, 83, 0, 12, 0, 123, 0, 0, 0, 0, 19, 2]","Annual Report of Year Ending June 30, 1961"
count,"[0, 0, 5, 42, 2, 29, 0, 1, 0, 10, 4, 0, 0, 7, 0, 59, 0]","Annual Report of Year Ending June 30, 1961"
years,"[61, 0, 0, 0, 36, 33, 0, 0, 0, 133, 12]","Annual Report of Year Ending June 30, 1961"
meet,"[0, 11, 7, 0, 0, 2, 0, 3, 0, 7, 1, 0, 0, 23, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 102, 19]","Annual Report of Year Ending June 30, 1961"
established,"[0, 8, 10, 13, 0, 44, 0, 1, 3, 1, 51, 3, 59, 0, 113, 1, 3, 3, 4, 9, 5, 0, 21, 0, 0]","Annual Report of Year Ending June 30, 1961"
meeting,"[0, 11, 18, 7, 0, 0, 2, 0, 3, 0, 7, 0, 0, 0, 23, 0, 0, 1, 3, 1, 8, 0, 0, 0, 3, 0, 3, 0, 0, 0, 102, 19]","Annual Report of Year Ending June 30, 1961"
built,"[6, 0, 113, 0, 11, 0, 3, 0, 0, 9]","Annual Report of Year Ending June 30, 1961"
mastery,"[0, 38, 4, 2, 2, 0]","Annual Report of Year Ending June 30, 1961"
donated,[1],"Annual Report of Year Ending June 30, 1961"
strategic,"[0, 0]","Annual Report of Year Ending June 30, 1961"
complaints,"[2, 0, 0, 8]","Annual Report of Year Ending June 30, 1961"
challenging,"[1, 0, 0, 0, 3, 1, 0, 2]","Annual Report of Year Ending June 30, 1961"
interrelation,"[0, 1, 0]","Annual Report of Year Ending June 30, 1961"
increases,"[0, 12, 0, 5, 13, 8]","Annual Report of Year Ending June 30, 1961"
large,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 0, 61, 53, 0, 0, 30, 0]","Annual Report of Year Ending June 30, 1961"
issues,"[27, 0, 1, 0, 42, 0, 13, 0, 0, 7, 2, 29, 27, 0, 6, 0, 3, 0, 0, 0, 1, 1, 16, 0, 0, 25, 0, 6, 0, 0, 8, 0, 0, 5, 0, 1, 0, 20, 0, 1, 80]","Annual Report of Year Ending June 30, 1961"
particularly,"[11, 0, 0, 0, 14]","Annual Report of Year Ending June 30, 1961"
willing,"[0, 0, 218, 0, 32, 9, 0]","Annual Report of Year Ending June 30, 1961"
master,"[1, 15, 12, 0, 0, 0, 9, 1, 7, 0, 0, 14, 5, 0, 0, 0, 10, 0, 0, 0, 0, 3, 0, 0, 13, 38, 0, 12]","Annual Report of Year Ending June 30, 1961"
track,"[0, 0, 6, 0, 2, 1, 4, 20, 1, 8, 0, 25, 0, 0, 0, 9, 74, 3, 2, 0, 0, 0, 0, 0, 0, 0, 20, 9, 0, 0, 0, 3, 0]","Annual Report of Year Ending June 30, 1961"
principal,"[7, 15, 73, 20, 13, 0, 12, 3, 2, 1, 9, 0, 0]","Annual Report of Year Ending June 30, 1961"
part,"[12, 3, 0, 6, 1, 7, 0, 6, 47, 4, 3, 6, 0, 9, 4, 0, 30, 0, 0, 0, 1, 0, 12, 11, 19, 0, 13, 5, 0, 16, 0, 0, 0, 1, 5, 17]","Annual Report of Year Ending June 30, 1961"
advisory,"[0, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
give,"[19, 0, 1, 0, 0, 1, 3, 13, 38, 17, 6, 19, 0, 51, 36, 0, 6, 0, 1, 0, 113, 0, 6, 3, 7, 1, 3, 6, 13, 10, 2, 0, 50, 11, 0, 0, 12, 4, 0, 32, 492, 1, 0]","Annual Report of Year Ending June 30, 1961"
promote,"[7, 2, 3, 0, 0, 0, 0, 0, 4, 1, 0, 18]","Annual Report of Year Ending June 30, 1961"
Success,"[10, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
why,"[40, 0]","Annual Report of Year Ending June 30, 1961"
must,"[0, 0, 115]","Annual Report of Year Ending June 30, 1961"
benefit,"[0, 1, 5, 7, 5]","Annual Report of Year Ending June 30, 1961"
research,"[2, 0, 0, 7, 7]","Annual Report of Year Ending June 30, 1961"
Great,"[0, 30, 0, 0, 18, 0, 2, 0, 0, 0, 3, 0, 2, 0, 61, 53, 0, 4, 0, 0, 0, 5, 0, 1, 3]","Annual Report of Year Ending June 30, 1961"
thoughtful,"[0, 0, 0, 1, 3]","Annual Report of Year Ending June 30, 1961"
specialization,"[0, 0, 0, 0, 0, 3]","Annual Report of Year Ending June 30, 1961"
although,[],"Annual Report of Year Ending June 30, 1961"
enhance,"[1, 7, 0]","Annual Report of Year Ending June 30, 1961"
substantial,"[14, 1, 1, 8, 1, 33, 0, 25, 14, 16]","Annual Report of Year Ending June 30, 1961"
action,"[0, 8, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 52, 0, 0, 12, 0]","Annual Report of Year Ending June 30, 1961"
An,"[0, 0]","Annual Report of Year Ending June 30, 1961"
They,[],"Annual Report of Year Ending June 30, 1961"
purposes,"[0, 7, 1, 6, 1, 1, 66, 2, 11, 3, 18, 7]","Annual Report of Year Ending June 30, 1961"
direct,"[37, 0, 0, 4, 0, 12, 0, 3, 2, 0, 0, 20, 0, 7, 10, 1, 72, 0, 73, 0, 0, 16, 6, 16, 5, 0, 0, 0, 0, 80, 4]","Annual Report of Year Ending June 30, 1961"
liaison,"[1, 3, 3, 1, 0, 0, 0, 0, 1]","Annual Report of Year Ending June 30, 1961"
that,[],"Annual Report of Year Ending June 30, 1961"
familiar,"[1, 8, 3, 2, 6, 0, 2, 0]","Annual Report of Year Ending June 30, 1961"
what,[],"Annual Report of Year Ending June 30, 1961"
permanent,"[0, 2, 0, 5]","Annual Report of Year Ending June 30, 1961"
permit,"[4, 10, 0, 2, 51, 1, 12, 0, 0]","Annual Report of Year Ending June 30, 1961"
offers,"[4, 0, 0, 0, 1, 12, 1, 4, 2, 11, 90, 0, 0, 16, 0, 3, 0, 0]","Annual Report of Year Ending June 30, 1961"
need,"[0, 0, 0, 8, 5, 54, 80, 0, 22, 6, 0, 0, 6, 14, 0, 51]","Annual Report of Year Ending June 30, 1961"
Higher,"[0, 2, 0, 0, 61, 0, 0, 12]","Annual Report of Year Ending June 30, 1961"
institution's,[],"Annual Report of Year Ending June 30, 1961"
feet,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 1, 0, 3]","Annual Report of Year Ending June 30, 1961"
buy,"[2, 0, 0, 21, 2, 0, 0]","Annual Report of Year Ending June 30, 1961"
automatically,"[3, 1]","Annual Report of Year Ending June 30, 1961"
pressures,"[10, 5, 1, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2]","Annual Report of Year Ending June 30, 1961"
have,"[7, 49, 4, 4, 0, 17, 1, 0, 1, 51, 51, 6, 2, 6, 0, 111, 0, 113, 0, 18, 0, 3, 6, 123, 2, 0, 0, 80, 492]","Annual Report of Year Ending June 30, 1961"
rigorous,"[0, 3, 1, 5]","Annual Report of Year Ending June 30, 1961"
elements,"[0, 8, 8, 0, 1, 0, 8]","Annual Report of Year Ending June 30, 1961"
administrative,[1],"Annual Report of Year Ending June 30, 1961"
ownership,"[0, 2]","Annual Report of Year Ending June 30, 1961"
these,[],"Annual Report of Year Ending June 30, 1961"
academic,"[0, 12, 0, 0, 0]","Annual Report of Year Ending June 30, 1961"
proposed,"[6, 1, 0, 0, 2, 11, 11, 0, 3, 0, 5]","Annual Report of Year Ending June 30, 1961"
size,"[18, 0, 0]","Annual Report of Year Ending June 30, 1961"
hesitance,"[1, 0]","Annual Report of Year Ending June 30, 1961"
sensitivity,"[0, 0, 0, 2]","Annual Report of Year Ending June 30, 1961"
fund-raising,"[0, 0, 0]","Annual Report of Year Ending June 30, 1961"
solely,"[13, 211, 17, 3, 3]","Annual Report of Year Ending June 30, 1961"
